date,side,ep,mfe_5m,mae_5m,mfe_10m,mae_10m,mfe_15m,mae_15m,hit_+0.25%,hit_+0.50%,hit_+0.75%
2025-12-15,short,681.32,0.08219338930312615,0.012475782304926126,0.11154817119710335,0.04256443374625192,0.11154817119710335,0.08354370927022688,False,False,False
2025-12-15,short,680.99,0.0337743579200896,0.06094068929058629,0.0631433648071284,0.1116022261707207,0.0631433648071284,0.13204305496408913,False,False,False
2025-12-15,short,680.91,0.023497965957317145,0.07269683218046505,0.05140180053164482,0.12336432127594424,0.05140180053164482,0.14380755165880832,False,False,False
2025-12-15,long,682.48,0.08498417536043947,0.0043957332082951465,0.08498417536043947,0.15751377329739266,0.08498417536043947,0.28792052514359856,False,False,False
2025-12-15,long,682.57,0.0717875089734233,0.01977819124779943,0.0717875089734233,0.18166634923890723,0.0717875089734233,0.3010680223273896,False,False,False
2025-12-15,long,682.5,0.0,0.28423443223442724,0.0,0.2908424908424928,0.0,0.3369963369963303,False,False,False
2025-12-16,short,678.4,0.10613207547170214,0.21963443396226548,0.10613207547170214,0.38620283018867996,0.10613207547170214,0.38620283018867996,False,False,False
2025-12-16,short,678.66,0.14440220434385675,0.19008045265671725,0.14440220434385675,0.34774408393009953,0.14440220434385675,0.34774408393009953,False,False,False
2025-12-16,short,678.205,0.07741022257283431,0.2720416393273293,0.07741022257283431,0.41506624103330714,0.07741022257283431,0.41506624103330714,False,False,False
2025-12-16,long,679.88,0.17650173560040677,0.03530034712008135,0.17650173560040677,0.12060951932694741,0.17650173560040677,0.12060951932694741,False,False,False
2025-12-16,long,680.54,0.07934875246129211,0.032327269521249834,0.07934875246129211,0.21747435859758696,0.07934875246129211,0.21747435859758696,False,False,False
2025-12-16,long,678.3,0.011794191360760863,0.09730207872622264,0.011794191360760863,0.26389503169688394,0.011794191360760863,0.2860091404982959,False,False,False
2025-12-17,short,678.52,0.13558922360430925,0.045687673171027995,0.13558922360430925,0.07811118316335153,0.13558922360430925,0.12085126451689707,False,False,False
2025-12-17,short,678.44,0.1238134543953823,0.057484818112137605,0.1238134543953823,0.08991215140615234,0.1238134543953823,0.1591887270797605,False,False,False
2025-12-17,short,678.88,0.11342210699976163,0.026514258779158317,0.11342210699976163,0.07217770445439682,0.11342210699976163,0.07217770445439682,False,False,False
2025-12-18,short,677.12,0.15802221172023423,0.0,0.21118856332702474,0.0,0.21118856332702474,0.10485586011342693,False,False,False
2025-12-18,short,676.49,0.06504161184940717,0.08278023326286352,0.11825747608980983,0.11086638383420301,0.11825747608980983,0.2431669352096826,False,False,False
2025-12-18,long,678.32,0.013268074065325824,0.08992805755395883,0.013268074065325824,0.22703148956245978,0.013268074065325824,0.30075775445218367,False,False,False
2025-12-18,long,678.05,0.05309342968807812,0.05014379470539314,0.05309342968807812,0.19912985768010802,0.05309342968807812,0.2610574441412811,False,False,False
2025-12-18,long,678.15,0.038339600383394665,0.07520460075204466,0.038339600383394665,0.25584310255843307,0.038339600383394665,0.2963946029639447,False,False,False
2025-12-18,short,676.76,0.0916129794905143,0.045067675394536266,0.0916129794905143,0.31622731839942686,0.0916129794905143,0.3856610910810352,False,False,False
2025-12-19,long,679.41,0.029437305897770934,0.08978378298818293,0.04121222825688265,0.08978378298818293,0.16337704773259354,0.08978378298818293,False,False,False
2025-12-19,long,679.28,0.04710870333294813,0.07066305499941382,0.06035802614534241,0.07066305499941382,0.1825462254151468,0.07066305499941382,False,False,False
2025-12-19,long,679.14,0.07067762169803254,0.0500633153694425,0.08098477486233593,0.0500633153694425,0.2031981623818352,0.0500633153694425,False,False,False
2025-12-22,long,683.815,0.04606509070434853,0.0431403230405991,0.04606509070434853,0.08335587841741553,0.04606509070434853,0.12942096912178067,False,False,False
2025-12-22,long,684.09,0.004385387887554666,0.08332236986362175,0.004385387887554666,0.12352175883290609,0.004385387887554666,0.17541551550235282,False,False,False
2025-12-22,long,684.0099,0.016096258255909532,0.08404849111103078,0.016096258255909532,0.1118258668478353,0.016096258255909532,0.16372570046135732,False,False,False
2025-12-22,short,683.19,0.04391164976069149,0.02854257234443366,0.04391164976069149,0.0907507428387258,0.04391164976069149,0.10246051610824686,False,False,False
2025-12-22,short,683.0999,0.030727570008436757,0.0732103752320817,0.030727570008436757,0.1039525843877151,0.030727570008436757,0.11566390216130006,False,False,False
2025-12-22,short,682.99,0.014641502803851115,0.08931316710347349,0.014641502803851115,0.12006032299154253,0.014641502803851115,0.13763012635616054,False,False,False
2025-12-23,long,685.59,0.08022287372919011,0.020420367858339,0.09626744847503145,0.020420367858339,0.09626744847503145,0.07147128750419479,False,False,False
2025-12-23,long,685.53,0.10502822633583174,0.011669802926192472,0.10502822633583174,0.011669802926192472,0.10502822633583174,0.06272519072833428,False,False,False
2025-12-23,long,685.57,0.09918753737764925,0.007293201277778813,0.09918753737764925,0.007293201277778813,0.09918753737764925,0.06855609201103129,False,False,False
2025-12-23,short,684.58,0.03213649244792826,0.04601361418679203,0.03213649244792826,0.07449823249291403,0.03213649244792826,0.11539922288117731,False,False,False
2025-12-23,short,684.55,0.02775545979109501,0.07888393835367428,0.02775545979109501,0.07888393835367428,0.02775545979109501,0.13731648528231022,False,False,False
2025-12-23,short,684.52,0.023374043125104917,0.08327002863321013,0.023374043125104917,0.102261438672361,0.023374043125104917,0.14608776953193478,False,False,False
2025-12-24,long,688.4,0.03849506101103811,0.02614758861126525,0.04793724578733889,0.02614758861126525,0.04793724578733889,0.02614758861126525,False,False,False
2025-12-24,long,688.26,0.058844041495942336,0.0058117571847795335,0.06828814692122559,0.0058117571847795335,0.06828814692122559,0.0058117571847795335,False,False,False
2025-12-24,long,688.69,0.005808128475796602,0.033396738735863477,0.005808128475796602,0.033396738735863477,0.031944706616897814,0.033396738735863477,False,False,False
2025-12-26,short,690.11,0.03332802017070006,0.05651272985465887,0.05216559678891968,0.05651272985465887,0.06665604034140012,0.05651272985465887,False,False,False
2025-12-26,short,689.92,0.0,0.08406771799629535,0.024640538033389246,0.08406771799629535,0.03913497217068382,0.08406771799629535,False,False,False
2025-12-26,short,690.04,0.005796765404898792,0.06666280215640201,0.04202654918554919,0.06666280215640201,0.056518462697812646,0.06666280215640201,False,False,False
2025-12-26,long,690.87,0.010132152213882499,0.047042135278713135,0.010132152213882499,0.062240363599512204,0.010132152213882499,0.06803016486459497,False,False,False
2025-12-26,long,690.875,0.0021711597611704515,0.04993667450696976,0.0021711597611704515,0.06296363307399247,0.0021711597611704515,0.06875339243713012,False,False,False
2025-12-26,long,690.86,0.014474712676956653,0.05210896563703408,0.014474712676956653,0.10277046000637415,0.014474712676956653,0.15777436817879625,False,False,False
2025-12-29,long,688.71,0.00580795980891284,0.14817557462503572,0.00580795980891284,0.1785947641242349,0.00580795980891284,0.18149874402869132,False,False,False
2025-12-29,short,687.51,0.007272621489135362,0.09818039010341006,0.030559555497376222,0.09818039010341006,0.0654535934022844,0.09818039010341006,False,False,False
2025-12-29,short,687.69,0.040716020299856964,0.07198010731578049,0.05672614113918698,0.07198010731578049,0.09161104567466578,0.07198010731578049,False,False,False
2025-12-29,short,687.11,0.04220576035859813,0.04511650245229227,0.04220576035859813,0.09603993538152454,0.04220576035859813,0.128072652122658,False,False,False
2025-12-29,long,687.955,0.06468446337332186,0.02543771031536484,0.06468446337332186,0.02543771031536484,0.06468446337332186,0.039973544781285245,False,False,False
2025-12-29,long,688.145,0.013805230002401716,0.053041146851319,0.02107114052997287,0.06030705737889015,0.02107114052997287,0.18237435424220122,False,False,False
2025-12-30,long,688.11,0.06103675284474271,0.04214442458327355,0.06103675284474271,0.050863960703960515,0.06103675284474271,0.0871953612067871,False,False,False
2025-12-30,long,687.98,0.0799441844239592,0.015988836884795146,0.0799441844239592,0.03197767376959029,0.0799441844239592,0.07703712317218127,False,False,False
2025-12-30,long,688.06,0.06830799639566713,0.020347062756153007,0.06830799639566713,0.062494549893897335,0.06830799639566713,0.10464203703164165,False,False,False
2025-12-30,short,687.06,0.04511978575378358,0.02910953919600115,0.04511978575378358,0.034916892265600415,0.04511978575378358,0.0523826157831978,False,False,False
2025-12-30,short,687.02,0.039300165934031295,0.034933480830253716,0.039300165934031295,0.05820791243340839,0.039300165934031295,0.05820791243340839,False,False,False
2025-12-30,short,686.93,0.026203543301348026,0.04803982938582402,0.026203543301348026,0.07131731035186034,0.026203543301348026,0.07131731035186034,False,False,False
2025-12-31,short,685.67,0.01604270275788844,0.03062697799233398,0.06125395598465138,0.03062697799233398,0.06417081103153717,0.03062697799233398,False,False,False
2025-12-31,short,685.8,0.03937007874015483,0.011665208515608184,0.08019830854475861,0.011665208515608184,0.1290463692038482,0.011665208515608184,False,False,False
2025-12-31,short,685.6901,0.023348740196198946,0.02769472681608878,0.0641835138060225,0.02769472681608878,0.11303940366064288,0.02769472681608878,False,False,False
2025-12-31,long,685.4,0.04668806536329881,0.007295010213007664,0.05690107966150954,0.007295010213007664,0.08316311642837029,0.007295010213007664,False,False,False
2025-12-31,long,685.415,0.044498588446424965,0.009483305734473405,0.06638314014138018,0.009483305734473405,0.08097284127135586,0.009483305734473405,False,False,False
2025-12-31,long,685.48,0.035011962420494994,0.01896481297776674,0.07148275660850924,0.01896481297776674,0.07148275660850924,0.01896481297776674,False,False,False
2026-01-02,long,686.73,0.006115940762749553,0.1179502861386657,0.020386469209148626,0.1179502861386657,0.020386469209148626,0.1179502861386657,False,False,False
2026-01-02,long,686.458,0.005389987442791047,0.07837333092483603,0.060018238552108735,0.07837333092483603,0.060018238552108735,0.07837333092483603,False,False,False
2026-01-02,long,686.195,0.040076071670585946,0.040076071670602516,0.0983685395550761,0.040076071670602516,0.0983685395550761,0.05610650033884021,False,False,False
2026-01-02,short,684.34,0.18558026711868103,0.011500131513562337,0.403308297045327,0.011500131513562337,0.403308297045327,0.011500131513562337,True,False,False
2026-01-02,short,683.97,0.16667397692881067,0.06560229249819685,0.34943053057882456,0.06560229249819685,0.34943053057882456,0.06560229249819685,True,False,False
2026-01-02,short,684.21,0.2966925359173479,0.030502331155625895,0.3843849110653155,0.030502331155625895,0.3843849110653155,0.030502331155625895,True,False,False
2026-01-05,long,687.61,0.024723316996547326,0.15997440409534805,0.024723316996547326,0.15997440409534805,0.024723316996547326,0.15997440409534805,False,False,False
2026-01-05,long,687.33,0.01891376776802925,0.11930222745988826,0.01891376776802925,0.11930222745988826,0.05965111372993586,0.11930222745988826,False,False,False
2026-01-05,long,687.75,0.010905125408948814,0.08069792802616503,0.010905125408948814,0.08069792802616503,0.046528535078160675,0.08069792802616503,False,False,False
2026-01-05,short,687.69,0.058165743285505236,0.03053701522487206,0.058165743285505236,0.045078451046248365,0.058165743285505236,0.045078451046248365,False,False,False
2026-01-05,short,687.55,0.03781543160497286,0.056723147407475825,0.03781543160497286,0.06544978547015425,0.03781543160497286,0.06544978547015425,False,False,False
2026-01-05,short,687.45,0.0029093024947407804,0.08000581860498283,0.0029093024947407804,0.08000581860498283,0.0029093024947407804,0.08000581860498283,False,False,False
2026-01-06,short,688.045,0.01729538038935164,0.16767798617824003,0.01729538038935164,0.2666976723906193,0.01729538038935164,0.3059392917614427,False,False,False
2026-01-06,short,688.095,0.010899657750753236,0.18820075716288578,0.010899657750753236,0.2594118544677651,0.010899657750753236,0.30010391007054854,False,False,False
2026-01-06,long,689.2301,0.10009719540687008,0.002916297474523633,0.1537802832464761,0.002916297474523633,0.16683833163989825,0.002916297474523633,False,False,False
2026-01-06,long,689.625,0.04277687148812167,0.05872756933115428,0.10657966286025211,0.05872756933115428,0.1254304875838331,0.05872756933115428,False,False,False
2026-01-06,long,689.625,0.05872756933115428,0.05872756933115428,0.10657966286025211,0.05872756933115428,0.14138118542686573,0.05872756933115428,False,False,False
2026-01-06,short,688.87,0.02540392236560665,0.051533671084532384,0.06387271909069266,0.051533671084532384,0.08274420427657614,0.051533671084532384,False,False,False
2026-01-07,long,692.73,0.051968299337406154,0.03030040564145648,0.051968299337406154,0.050524735466924015,0.051968299337406154,0.050524735466924015,False,False,False
2026-01-07,long,692.59,0.0721927836093504,0.005775422688759194,0.0721927836093504,0.030320969115932427,0.0721927836093504,0.030320969115932427,False,False,False
2026-01-07,long,692.59,0.0721927836093504,0.0007219278360928475,0.0721927836093504,0.030320969115932427,0.0721927836093504,0.030320969115932427,False,False,False
2026-01-07,short,691.77,0.018792373187619504,0.07661505991875518,0.03469361203868469,0.07661505991875518,0.09396186593809754,0.07661505991875518,False,False,False
2026-01-07,short,691.91,0.023124394791225474,0.056365712303621335,0.09105230449046776,0.056365712303621335,0.11706724863059437,0.056365712303621335,False,False,False
2026-01-07,short,691.92,0.03468609087755942,0.05491964388946634,0.09466412301999838,0.05491964388946634,0.11851081049831431,0.05491964388946634,False,False,False
2026-01-08,short,688.74,0.18149083834248048,0.008711560240431139,0.18149083834248048,0.03920202108197314,0.18149083834248048,0.06098092168306749,False,False,False
2026-01-08,short,688.54,0.1524965869811419,0.05083219566038614,0.1524965869811419,0.07406977081941368,0.1524965869811419,0.09004560374125027,False,False,False
2026-01-08,short,687.825,0.048704248900525035,0.15919747028676096,0.048704248900525035,0.1780976265765142,0.048704248900525035,0.19409006651400032,False,False,False
2026-01-08,long,688.74,0.01887504718761731,0.1277695501931056,0.0878415657577632,0.12922147689984412,0.16116386444812464,0.12922147689984412,False,False,False
2026-01-08,long,689.695,0.04422244615372736,0.05582177629243427,0.04712227868839585,0.05582177629243427,0.04712227868839585,0.05582177629243427,False,False,False
2026-01-08,long,689.45,0.07977373268546734,0.011603452026983962,0.0826745956922092,0.011603452026983962,0.0826745956922092,0.011603452026983962,False,False,False
2026-01-09,long,691.97,0.03323843519227975,0.13006344205673326,0.03323843519227975,0.21099180600315567,0.03323843519227975,0.21099180600315567,False,False,False
2026-01-09,long,691.875,0.03541102077687509,0.11635049683829449,0.03541102077687509,0.19728997289973033,0.03541102077687509,0.19728997289973033,False,False,False
