entry_bar,exit_bar,hold_bars,entry_price,exit_price,pnl_pct,exit_type,direction,slack,model,symbol
577,636,59,1.734,1.8056382481751818,0.04131386861313831,time,long,0.6270691333982205,Trend (+40/-20%),NVDA
606,665,59,1.734,1.622684156527455,-0.06419598816179065,time,long,0.7368421052631211,Trend (+40/-20%),NVDA
633,692,59,1.734,1.7810913072604597,0.027157616643863746,time,long,0.775818639798485,Trend (+40/-20%),NVDA
641,700,59,1.734,1.969691967042335,0.1359238564257987,time,long,0.782719186785256,Trend (+40/-20%),NVDA
751,810,59,1.734,1.865723916953061,0.07596535003060038,time,long,0.6111111111110058,Trend (+40/-20%),NVDA
779,826,47,1.734,2.4623748747700613,0.4200547144002661,tp,short,0.6332794830372179,Trend (+40/-20%),NVDA
787,826,39,1.734,2.4607359041599848,0.4191095179700028,tp,short,0.6315789473684346,Trend (+40/-20%),NVDA
793,826,33,1.734,2.403324,0.386,tp,short,0.6263982102907962,Trend (+40/-20%),NVDA
798,821,23,1.734,2.405192621469459,0.387077636372237,tp,long,0.6292134831460587,Trend (+40/-20%),NVDA
860,919,59,1.734,1.7434909617526921,0.005473449684366869,time,long,0.7112299465241321,Trend (+40/-20%),NVDA
865,924,59,1.734,1.6867341924732655,-0.027258251168820347,time,short,0.6467757459095467,Trend (+40/-20%),NVDA
879,938,59,1.734,2.088075326732675,0.20419569015725206,time,long,0.7114754098360095,Trend (+40/-20%),NVDA
884,943,59,1.734,1.9715150456323334,0.13697522816166863,time,long,0.7145328719722914,Trend (+40/-20%),NVDA
940,999,59,1.734,1.469089548387097,-0.152774193548387,time,short,0.7409470752089041,Trend (+40/-20%),NVDA
970,1029,59,1.734,1.7095763535911643,-0.014085147871300838,time,long,0.669966996699717,Trend (+40/-20%),NVDA
1020,1079,59,1.734,1.6945827793523207,-0.022731961157831184,time,long,0.7977941176470816,Trend (+40/-20%),NVDA
1075,1134,59,1.734,1.7301448744186037,-0.002223255813954057,time,long,0.7686274509804785,Trend (+40/-20%),NVDA
1089,1148,59,1.734,1.6969555093805826,-0.021363604740148437,time,short,0.7241379310345123,Trend (+40/-20%),NVDA
1104,1163,59,1.734,1.6614609329310777,-0.04183337201206593,time,short,0.7301587301587837,Trend (+40/-20%),NVDA
1136,1195,59,1.734,1.6677429304097386,-0.038210536095883124,time,short,0.610738255033532,Trend (+40/-20%),NVDA
1193,1228,35,1.734,2.407106686500556,0.38818148010412695,tp,short,0.7253886010362576,Trend (+40/-20%),NVDA
1252,1311,59,1.734,2.344394711168162,0.35201540436456863,time,long,0.6973584905660041,Trend (+40/-20%),NVDA
1333,1392,59,1.734,1.7000857181480222,-0.01955840937253619,time,short,0.773955773955848,Trend (+40/-20%),NVDA
1344,1403,59,1.734,1.6793505898305092,-0.03151638418079052,time,long,0.6621621621621706,Trend (+40/-20%),NVDA
1363,1422,59,1.734,1.5766918203139075,-0.09071982680858849,time,long,0.6170798898071549,Trend (+40/-20%),NVDA
1368,1427,59,1.734,1.5598241540751436,-0.10044743132921359,time,long,0.7327823691460091,Trend (+40/-20%),NVDA
1416,1475,59,1.734,1.7224295194922943,-0.006672710788757616,time,long,0.6951724137931352,Trend (+40/-20%),NVDA
1454,1513,59,1.734,1.8055371211160427,0.04125554850982856,time,short,0.7384615384615647,Trend (+40/-20%),NVDA
1461,1520,59,1.734,1.782378725561186,0.0279000724112953,time,short,0.6136986301368681,Trend (+40/-20%),NVDA
1489,1548,59,1.734,1.6685198731252,-0.03776247224613609,time,short,0.60576923076925,Trend (+40/-20%),NVDA
1522,1568,46,1.734,1.354007739896139,-0.21914201851433737,sl,short,0.7559999999999663,Trend (+40/-20%),NVDA
1524,1583,59,1.734,1.4112540912686753,-0.18612797504690007,time,long,0.6051080550097516,Trend (+40/-20%),NVDA
1531,1590,59,1.734,1.460813548241045,-0.1575469733327307,time,long,0.6334841628958894,Trend (+40/-20%),NVDA
1537,1596,59,1.734,1.4446508944377785,-0.16686799628732496,time,long,0.6785714285714177,Trend (+40/-20%),NVDA
1545,1604,59,1.734,1.5758733711691242,-0.09119182746878651,time,short,0.6431095406360235,Trend (+40/-20%),NVDA
1572,1631,59,1.734,2.3259403723986845,0.34137276378240167,time,long,0.7404958677685709,Trend (+40/-20%),NVDA
1589,1632,43,1.734,2.4206526030398474,0.3959934273586202,tp,long,0.7400881057269062,Trend (+40/-20%),NVDA
1626,1678,52,1.734,1.2762783125876975,-0.26396867786176614,sl,long,0.7792452830188727,Trend (+40/-20%),NVDA
1662,1678,16,1.734,1.3295341626620718,-0.23325596155589862,sl,short,0.7198917456021606,Trend (+40/-20%),NVDA
1667,1697,30,1.734,1.3225340669726025,-0.23729292562133653,sl,long,0.7906976744185452,Trend (+40/-20%),NVDA
1688,1731,43,1.734,1.3216069791904859,-0.2378275783215191,sl,short,0.7205882352941547,Trend (+40/-20%),NVDA
1690,1731,41,1.734,1.3323701235245655,-0.2316204593283936,sl,long,0.6730769230769666,Trend (+40/-20%),NVDA
1748,1807,59,1.734,1.7266968469505195,-0.004211737629458178,time,short,0.6542056074766142,Trend (+40/-20%),NVDA
1759,1818,59,1.734,1.6914897539397273,-0.02451571283752748,time,long,0.656983240223413,Trend (+40/-20%),NVDA
1761,1820,59,1.734,1.5852507034482775,-0.08578390804597609,time,short,0.6859688195991172,Trend (+40/-20%),NVDA
1832,1891,59,1.734,2.110321987721536,0.21702536777481893,time,long,0.7430997876857737,Trend (+40/-20%),NVDA
1925,1984,59,1.734,1.9701958027052877,0.13621441909186144,time,short,0.6525423728814383,Trend (+40/-20%),NVDA
1928,1987,59,1.734,1.991719380917696,0.14862709395484203,time,short,0.6794380587484067,Trend (+40/-20%),NVDA
