symbol,date,direction,tp,sl,pnl
QQQ,2025-12-09,short,0.0075,0.005,0.0007692307692307984
QQQ,2025-12-09,short,0.0025,0.0025,0.0025
QQQ,2025-12-09,short,0.0025,0.004,0.0025
QQQ,2025-12-09,short,0.0025,0.005,0.0025
QQQ,2025-12-09,short,0.005,0.0025,4.807769355273757e-05
QQQ,2025-12-09,short,0.005,0.004,4.807769355273757e-05
QQQ,2025-12-09,short,0.005,0.005,4.807769355273757e-05
QQQ,2025-12-09,short,0.0075,0.0025,4.807769355273757e-05
QQQ,2025-12-09,short,0.0075,0.004,4.807769355273757e-05
QQQ,2025-12-09,short,0.0075,0.005,4.807769355273757e-05
QQQ,2025-12-09,short,0.0025,0.0025,0.0025
QQQ,2025-12-09,short,0.0025,0.004,0.0025
QQQ,2025-12-09,short,0.0025,0.005,0.0025
QQQ,2025-12-09,short,0.005,0.0025,-0.0025
QQQ,2025-12-09,short,0.005,0.004,-0.0034197090839032775
QQQ,2025-12-09,short,0.005,0.005,-0.0034197090839032775
QQQ,2025-12-09,short,0.0075,0.0025,-0.0025
QQQ,2025-12-09,short,0.0075,0.004,-0.0034197090839032775
QQQ,2025-12-09,short,0.0075,0.005,-0.0034197090839032775
QQQ,2025-12-09,long,0.0025,0.0025,-7.995778229105945e-05
QQQ,2025-12-09,long,0.0025,0.004,-7.995778229105945e-05
QQQ,2025-12-09,long,0.0025,0.005,-7.995778229105945e-05
QQQ,2025-12-09,long,0.005,0.0025,-7.995778229105945e-05
QQQ,2025-12-09,long,0.005,0.004,-7.995778229105945e-05
QQQ,2025-12-09,long,0.005,0.005,-7.995778229105945e-05
QQQ,2025-12-09,long,0.0075,0.0025,-7.995778229105945e-05
QQQ,2025-12-09,long,0.0075,0.004,-7.995778229105945e-05
QQQ,2025-12-09,long,0.0075,0.005,-7.995778229105945e-05
QQQ,2025-12-09,long,0.0025,0.0025,-0.0007195049805732565
QQQ,2025-12-09,long,0.0025,0.004,-0.0007195049805732565
QQQ,2025-12-09,long,0.0025,0.005,-0.0007195049805732565
QQQ,2025-12-09,long,0.005,0.0025,-0.0007195049805732565
QQQ,2025-12-09,long,0.005,0.004,-0.0007195049805732565
QQQ,2025-12-09,long,0.005,0.005,-0.0007195049805732565
QQQ,2025-12-09,long,0.0075,0.0025,-0.0007195049805732565
QQQ,2025-12-09,long,0.0075,0.004,-0.0007195049805732565
QQQ,2025-12-09,long,0.0075,0.005,-0.0007195049805732565
QQQ,2025-12-09,long,0.0025,0.0025,-0.00022748735652153738
QQQ,2025-12-09,long,0.0025,0.004,-0.00022748735652153738
QQQ,2025-12-09,long,0.0025,0.005,-0.00022748735652153738
QQQ,2025-12-09,long,0.005,0.0025,-0.00022748735652153738
QQQ,2025-12-09,long,0.005,0.004,-0.00022748735652153738
QQQ,2025-12-09,long,0.005,0.005,-0.00022748735652153738
QQQ,2025-12-09,long,0.0075,0.0025,-0.00022748735652153738
QQQ,2025-12-09,long,0.0075,0.004,-0.00022748735652153738
QQQ,2025-12-09,long,0.0075,0.005,-0.00022748735652153738
QQQ,2025-12-10,short,0.0025,0.0025,-0.0025
QQQ,2025-12-10,short,0.0025,0.004,-0.004
QQQ,2025-12-10,short,0.0025,0.005,0.0025
QQQ,2025-12-10,short,0.005,0.0025,-0.0025
QQQ,2025-12-10,short,0.005,0.004,-0.004
QQQ,2025-12-10,short,0.005,0.005,8.019246190850765e-05
QQQ,2025-12-10,short,0.0075,0.0025,-0.0025
QQQ,2025-12-10,short,0.0075,0.004,-0.004
QQQ,2025-12-10,short,0.0075,0.005,8.019246190850765e-05
QQQ,2025-12-10,long,0.0025,0.0025,-0.0025
QQQ,2025-12-10,long,0.0025,0.004,-0.004
QQQ,2025-12-10,long,0.0025,0.005,-0.0018048749239293308
QQQ,2025-12-10,long,0.005,0.0025,-0.0025
QQQ,2025-12-10,long,0.005,0.004,-0.004
QQQ,2025-12-10,long,0.005,0.005,-0.0018048749239293308
QQQ,2025-12-10,long,0.0075,0.0025,-0.0025
QQQ,2025-12-10,long,0.0075,0.004,-0.004
QQQ,2025-12-10,long,0.0075,0.005,-0.0018048749239293308
QQQ,2025-12-10,short,0.0025,0.0025,0.0025
QQQ,2025-12-10,short,0.0025,0.004,0.0025
QQQ,2025-12-10,short,0.0025,0.005,0.0025
QQQ,2025-12-10,short,0.005,0.0025,0.005
QQQ,2025-12-10,short,0.005,0.004,0.005
QQQ,2025-12-10,short,0.005,0.005,0.005
QQQ,2025-12-10,short,0.0075,0.0025,0.000528685175988146
QQQ,2025-12-10,short,0.0075,0.004,0.000528685175988146
QQQ,2025-12-10,short,0.0075,0.005,0.000528685175988146
QQQ,2025-12-10,short,0.0025,0.0025,0.0025
QQQ,2025-12-10,short,0.0025,0.004,0.0025
QQQ,2025-12-10,short,0.0025,0.005,0.0025
QQQ,2025-12-10,short,0.005,0.0025,0.0003045750376712105
QQQ,2025-12-10,short,0.005,0.004,0.0003045750376712105
QQQ,2025-12-10,short,0.005,0.005,0.0003045750376712105
QQQ,2025-12-10,short,0.0075,0.0025,0.0003045750376712105
QQQ,2025-12-10,short,0.0075,0.004,0.0003045750376712105
QQQ,2025-12-10,short,0.0075,0.005,0.0003045750376712105
QQQ,2025-12-10,short,0.0025,0.0025,0.0025
QQQ,2025-12-10,short,0.0025,0.004,0.0025
QQQ,2025-12-10,short,0.0025,0.005,0.0025
QQQ,2025-12-10,short,0.005,0.0025,-0.0001282380097459721
QQQ,2025-12-10,short,0.005,0.004,-0.0001282380097459721
QQQ,2025-12-10,short,0.005,0.005,-0.0001282380097459721
QQQ,2025-12-10,short,0.0075,0.0025,-0.0001282380097459721
QQQ,2025-12-10,short,0.0075,0.004,-0.0001282380097459721
QQQ,2025-12-10,short,0.0075,0.005,-0.0001282380097459721
QQQ,2025-12-10,short,0.0025,0.0025,-0.0025
QQQ,2025-12-10,short,0.0025,0.004,-0.004
QQQ,2025-12-10,short,0.0025,0.005,-0.0015466868196363046
QQQ,2025-12-10,short,0.005,0.0025,-0.0025
QQQ,2025-12-10,short,0.005,0.004,-0.004
QQQ,2025-12-10,short,0.005,0.005,-0.0015466868196363046
QQQ,2025-12-10,short,0.0075,0.0025,-0.0025
QQQ,2025-12-10,short,0.0075,0.004,-0.004
QQQ,2025-12-10,short,0.0075,0.005,-0.0015466868196363046
QQQ,2025-12-10,long,0.0025,0.0025,0.0025
QQQ,2025-12-10,long,0.0025,0.004,0.0025
QQQ,2025-12-10,long,0.0025,0.005,0.0025
QQQ,2025-12-10,long,0.005,0.0025,0.005
QQQ,2025-12-10,long,0.005,0.004,0.005
QQQ,2025-12-10,long,0.005,0.005,0.005
QQQ,2025-12-10,long,0.0075,0.0025,0.0075
QQQ,2025-12-10,long,0.0075,0.004,0.0075
QQQ,2025-12-10,long,0.0075,0.005,0.0075
QQQ,2025-12-10,short,0.0025,0.0025,-0.0025
QQQ,2025-12-10,short,0.0025,0.004,-0.004
QQQ,2025-12-10,short,0.0025,0.005,-0.005
QQQ,2025-12-10,short,0.005,0.0025,-0.0025
QQQ,2025-12-10,short,0.005,0.004,-0.004
QQQ,2025-12-10,short,0.005,0.005,-0.005
QQQ,2025-12-10,short,0.0075,0.0025,-0.0025
QQQ,2025-12-10,short,0.0075,0.004,-0.004
QQQ,2025-12-10,short,0.0075,0.005,-0.005
QQQ,2025-12-10,long,0.0025,0.0025,0.0025
QQQ,2025-12-10,long,0.0025,0.004,0.0025
QQQ,2025-12-10,long,0.0025,0.005,0.0025
QQQ,2025-12-10,long,0.005,0.0025,0.005
QQQ,2025-12-10,long,0.005,0.004,0.005
QQQ,2025-12-10,long,0.005,0.005,0.005
QQQ,2025-12-10,long,0.0075,0.0025,0.0075
QQQ,2025-12-10,long,0.0075,0.004,0.0075
QQQ,2025-12-10,long,0.0075,0.005,0.0075
QQQ,2025-12-10,long,0.0025,0.0025,-0.0025
QQQ,2025-12-10,long,0.0025,0.004,-0.0022957353527302583
QQQ,2025-12-10,long,0.0025,0.005,-0.0022957353527302583
QQQ,2025-12-10,long,0.005,0.0025,-0.0025
QQQ,2025-12-10,long,0.005,0.004,-0.0022957353527302583
QQQ,2025-12-10,long,0.005,0.005,-0.0022957353527302583
QQQ,2025-12-10,long,0.0075,0.0025,-0.0025
QQQ,2025-12-10,long,0.0075,0.004,-0.0022957353527302583
QQQ,2025-12-10,long,0.0075,0.005,-0.0022957353527302583
QQQ,2025-12-11,long,0.0025,0.0025,-0.0025
QQQ,2025-12-11,long,0.0025,0.004,-0.004
QQQ,2025-12-11,long,0.0025,0.005,-0.005
QQQ,2025-12-11,long,0.005,0.0025,-0.0025
QQQ,2025-12-11,long,0.005,0.004,-0.004
QQQ,2025-12-11,long,0.005,0.005,-0.005
QQQ,2025-12-11,long,0.0075,0.0025,-0.0025
QQQ,2025-12-11,long,0.0075,0.004,-0.004
QQQ,2025-12-11,long,0.0075,0.005,-0.005
QQQ,2025-12-11,short,0.0025,0.0025,-0.0025
QQQ,2025-12-11,short,0.0025,0.004,-0.004
QQQ,2025-12-11,short,0.0025,0.005,-0.005
QQQ,2025-12-11,short,0.005,0.0025,-0.0025
QQQ,2025-12-11,short,0.005,0.004,-0.004
QQQ,2025-12-11,short,0.005,0.005,-0.005
QQQ,2025-12-11,short,0.0075,0.0025,-0.0025
QQQ,2025-12-11,short,0.0075,0.004,-0.004
QQQ,2025-12-11,short,0.0075,0.005,-0.005
QQQ,2025-12-11,long,0.0025,0.0025,0.0025
QQQ,2025-12-11,long,0.0025,0.004,0.0025
QQQ,2025-12-11,long,0.0025,0.005,0.0025
QQQ,2025-12-11,long,0.005,0.0025,0.0031127156036904204
QQQ,2025-12-11,long,0.005,0.004,0.0031127156036904204
QQQ,2025-12-11,long,0.005,0.005,0.0031127156036904204
QQQ,2025-12-11,long,0.0075,0.0025,0.0031127156036904204
QQQ,2025-12-11,long,0.0075,0.004,0.0031127156036904204
QQQ,2025-12-11,long,0.0075,0.005,0.0031127156036904204
QQQ,2025-12-11,long,0.0025,0.0025,0.0025
QQQ,2025-12-11,long,0.0025,0.004,0.0025
QQQ,2025-12-11,long,0.0025,0.005,0.0025
QQQ,2025-12-11,long,0.005,0.0025,0.0027389800102510294
QQQ,2025-12-11,long,0.005,0.004,0.0027389800102510294
QQQ,2025-12-11,long,0.005,0.005,0.0027389800102510294
QQQ,2025-12-11,long,0.0075,0.0025,0.0027389800102510294
QQQ,2025-12-11,long,0.0075,0.004,0.0027389800102510294
QQQ,2025-12-11,long,0.0075,0.005,0.0027389800102510294
QQQ,2025-12-11,long,0.0025,0.0025,0.0025
QQQ,2025-12-11,long,0.0025,0.004,0.0025
QQQ,2025-12-11,long,0.0025,0.005,0.0025
QQQ,2025-12-11,long,0.005,0.0025,0.005
QQQ,2025-12-11,long,0.005,0.004,0.005
QQQ,2025-12-11,long,0.005,0.005,0.005
QQQ,2025-12-11,long,0.0075,0.0025,0.005006237804292882
QQQ,2025-12-11,long,0.0075,0.004,0.005006237804292882
QQQ,2025-12-11,long,0.0075,0.005,0.005006237804292882
QQQ,2025-12-11,long,0.0025,0.0025,0.0025
QQQ,2025-12-11,long,0.0025,0.004,0.0025
QQQ,2025-12-11,long,0.0025,0.005,0.0025
QQQ,2025-12-11,long,0.005,0.0025,0.005
QQQ,2025-12-11,long,0.005,0.004,0.005
QQQ,2025-12-11,long,0.005,0.005,0.005
QQQ,2025-12-11,long,0.0075,0.0025,-0.0008159216715195196
QQQ,2025-12-11,long,0.0075,0.004,-0.0008159216715195196
QQQ,2025-12-11,long,0.0075,0.005,-0.0008159216715195196
QQQ,2025-12-12,short,0.0025,0.0025,-0.0025
QQQ,2025-12-12,short,0.0025,0.004,-0.004
QQQ,2025-12-12,short,0.0025,0.005,-0.005
QQQ,2025-12-12,short,0.005,0.0025,-0.0025
QQQ,2025-12-12,short,0.005,0.004,-0.004
QQQ,2025-12-12,short,0.005,0.005,-0.005
QQQ,2025-12-12,short,0.0075,0.0025,-0.0025
QQQ,2025-12-12,short,0.0075,0.004,-0.004
QQQ,2025-12-12,short,0.0075,0.005,-0.005
QQQ,2025-12-12,long,0.0025,0.0025,-0.0025
QQQ,2025-12-12,long,0.0025,0.004,-0.004
QQQ,2025-12-12,long,0.0025,0.005,-0.005
QQQ,2025-12-12,long,0.005,0.0025,-0.0025
QQQ,2025-12-12,long,0.005,0.004,-0.004
QQQ,2025-12-12,long,0.005,0.005,-0.005
QQQ,2025-12-12,long,0.0075,0.0025,-0.0025
QQQ,2025-12-12,long,0.0075,0.004,-0.004
QQQ,2025-12-12,long,0.0075,0.005,-0.005
QQQ,2025-12-12,long,0.0025,0.0025,-0.0025
QQQ,2025-12-12,long,0.0025,0.004,-0.004
QQQ,2025-12-12,long,0.0025,0.005,-0.005
QQQ,2025-12-12,long,0.005,0.0025,-0.0025
QQQ,2025-12-12,long,0.005,0.004,-0.004
QQQ,2025-12-12,long,0.005,0.005,-0.005
QQQ,2025-12-12,long,0.0075,0.0025,-0.0025
QQQ,2025-12-12,long,0.0075,0.004,-0.004
QQQ,2025-12-12,long,0.0075,0.005,-0.005
QQQ,2025-12-12,long,0.0025,0.0025,-0.0025
QQQ,2025-12-12,long,0.0025,0.004,-0.004
QQQ,2025-12-12,long,0.0025,0.005,-0.005
QQQ,2025-12-12,long,0.005,0.0025,-0.0025
QQQ,2025-12-12,long,0.005,0.004,-0.004
QQQ,2025-12-12,long,0.005,0.005,-0.005
QQQ,2025-12-12,long,0.0075,0.0025,-0.0025
QQQ,2025-12-12,long,0.0075,0.004,-0.004
QQQ,2025-12-12,long,0.0075,0.005,-0.005
QQQ,2025-12-12,short,0.0025,0.0025,0.0025
QQQ,2025-12-12,short,0.0025,0.004,0.0025
QQQ,2025-12-12,short,0.0025,0.005,0.0025
QQQ,2025-12-12,short,0.005,0.0025,0.0011396196926283626
QQQ,2025-12-12,short,0.005,0.004,0.0011396196926283626
QQQ,2025-12-12,short,0.005,0.005,0.0011396196926283626
QQQ,2025-12-12,short,0.0075,0.0025,0.0011396196926283626
QQQ,2025-12-12,short,0.0075,0.004,0.0011396196926283626
QQQ,2025-12-12,short,0.0075,0.005,0.0011396196926283626
QQQ,2025-12-12,short,0.0025,0.0025,0.0025
QQQ,2025-12-12,short,0.0025,0.004,0.0025
QQQ,2025-12-12,short,0.0025,0.005,0.0025
QQQ,2025-12-12,short,0.005,0.0025,0.0006678285798054635
QQQ,2025-12-12,short,0.005,0.004,0.0006678285798054635
QQQ,2025-12-12,short,0.005,0.005,0.0006678285798054635
QQQ,2025-12-12,short,0.0075,0.0025,0.0006678285798054635
QQQ,2025-12-12,short,0.0075,0.004,0.0006678285798054635
QQQ,2025-12-12,short,0.0075,0.005,0.0006678285798054635
QQQ,2025-12-12,short,0.0025,0.0025,0.0025
QQQ,2025-12-12,short,0.0025,0.004,0.0025
QQQ,2025-12-12,short,0.0025,0.005,0.0025
QQQ,2025-12-12,short,0.005,0.0025,0.00032595586557587514
QQQ,2025-12-12,short,0.005,0.004,0.00032595586557587514
QQQ,2025-12-12,short,0.005,0.005,0.00032595586557587514
QQQ,2025-12-12,short,0.0075,0.0025,0.00032595586557587514
QQQ,2025-12-12,short,0.0075,0.004,0.00032595586557587514
QQQ,2025-12-12,short,0.0075,0.005,0.00032595586557587514
QQQ,2025-12-15,long,0.0025,0.0025,-0.0025
QQQ,2025-12-15,long,0.0025,0.004,-0.004
QQQ,2025-12-15,long,0.0025,0.005,-0.005
QQQ,2025-12-15,long,0.005,0.0025,-0.0025
QQQ,2025-12-15,long,0.005,0.004,-0.004
QQQ,2025-12-15,long,0.005,0.005,-0.005
QQQ,2025-12-15,long,0.0075,0.0025,-0.0025
QQQ,2025-12-15,long,0.0075,0.004,-0.004
QQQ,2025-12-15,long,0.0075,0.005,-0.005
QQQ,2025-12-15,long,0.0025,0.0025,-0.0025
QQQ,2025-12-15,long,0.0025,0.004,-0.004
QQQ,2025-12-15,long,0.0025,0.005,-0.005
QQQ,2025-12-15,long,0.005,0.0025,-0.0025
QQQ,2025-12-15,long,0.005,0.004,-0.004
QQQ,2025-12-15,long,0.005,0.005,-0.005
QQQ,2025-12-15,long,0.0075,0.0025,-0.0025
QQQ,2025-12-15,long,0.0075,0.004,-0.004
QQQ,2025-12-15,long,0.0075,0.005,-0.005
QQQ,2025-12-15,short,0.0025,0.0025,0.0025
QQQ,2025-12-15,short,0.0025,0.004,0.0025
QQQ,2025-12-15,short,0.0025,0.005,0.0025
QQQ,2025-12-15,short,0.005,0.0025,-0.000261390926467413
QQQ,2025-12-15,short,0.005,0.004,-0.000261390926467413
QQQ,2025-12-15,short,0.005,0.005,-0.000261390926467413
QQQ,2025-12-15,short,0.0075,0.0025,-0.000261390926467413
QQQ,2025-12-15,short,0.0075,0.004,-0.000261390926467413
QQQ,2025-12-15,short,0.0075,0.005,-0.000261390926467413
QQQ,2025-12-15,short,0.0025,0.0025,-0.0025
QQQ,2025-12-15,short,0.0025,0.004,-0.00026067320122405164
QQQ,2025-12-15,short,0.0025,0.005,-0.00026067320122405164
QQQ,2025-12-15,short,0.005,0.0025,-0.0025
QQQ,2025-12-15,short,0.005,0.004,-0.00026067320122405164
QQQ,2025-12-15,short,0.005,0.005,-0.00026067320122405164
QQQ,2025-12-15,short,0.0075,0.0025,-0.0025
QQQ,2025-12-15,short,0.0075,0.004,-0.00026067320122405164
QQQ,2025-12-15,short,0.0075,0.005,-0.00026067320122405164
NVDA,2025-12-01,long,0.0025,0.0025,-0.0025
NVDA,2025-12-01,long,0.0025,0.004,-0.004
NVDA,2025-12-01,long,0.0025,0.005,-0.005
NVDA,2025-12-01,long,0.005,0.0025,-0.0025
NVDA,2025-12-01,long,0.005,0.004,-0.004
NVDA,2025-12-01,long,0.005,0.005,-0.005
NVDA,2025-12-01,long,0.0075,0.0025,-0.0025
NVDA,2025-12-01,long,0.0075,0.004,-0.004
NVDA,2025-12-01,long,0.0075,0.005,-0.005
NVDA,2025-12-01,long,0.0025,0.0025,0.0025
NVDA,2025-12-01,long,0.0025,0.004,0.0025
NVDA,2025-12-01,long,0.0025,0.005,0.0025
NVDA,2025-12-01,long,0.005,0.0025,0.005
NVDA,2025-12-01,long,0.005,0.004,0.005
NVDA,2025-12-01,long,0.005,0.005,0.005
NVDA,2025-12-01,long,0.0075,0.0025,0.0075
NVDA,2025-12-01,long,0.0075,0.004,0.0075
NVDA,2025-12-01,long,0.0075,0.005,0.0075
NVDA,2025-12-01,long,0.0025,0.0025,0.0025
NVDA,2025-12-01,long,0.0025,0.004,0.0025
NVDA,2025-12-01,long,0.0025,0.005,0.0025
NVDA,2025-12-01,long,0.005,0.0025,0.005
NVDA,2025-12-01,long,0.005,0.004,0.005
NVDA,2025-12-01,long,0.005,0.005,0.005
NVDA,2025-12-01,long,0.0075,0.0025,0.0075
NVDA,2025-12-01,long,0.0075,0.004,0.0075
NVDA,2025-12-01,long,0.0075,0.005,0.0075
NVDA,2025-12-01,long,0.0025,0.0025,0.0025
NVDA,2025-12-01,long,0.0025,0.004,0.0025
NVDA,2025-12-01,long,0.0025,0.005,0.0025
NVDA,2025-12-01,long,0.005,0.0025,0.005
NVDA,2025-12-01,long,0.005,0.004,0.005
NVDA,2025-12-01,long,0.005,0.005,0.005
NVDA,2025-12-01,long,0.0075,0.0025,0.0075
NVDA,2025-12-01,long,0.0075,0.004,0.0075
NVDA,2025-12-01,long,0.0075,0.005,0.0075
NVDA,2025-12-03,long,0.0025,0.0025,-0.0025
NVDA,2025-12-03,long,0.0025,0.004,-0.004
NVDA,2025-12-03,long,0.0025,0.005,-0.005
NVDA,2025-12-03,long,0.005,0.0025,-0.0025
NVDA,2025-12-03,long,0.005,0.004,-0.004
NVDA,2025-12-03,long,0.005,0.005,-0.005
NVDA,2025-12-03,long,0.0075,0.0025,-0.0025
NVDA,2025-12-03,long,0.0075,0.004,-0.004
NVDA,2025-12-03,long,0.0075,0.005,-0.005
NVDA,2025-12-03,long,0.0025,0.0025,-0.0025
NVDA,2025-12-03,long,0.0025,0.004,-0.004
NVDA,2025-12-03,long,0.0025,0.005,-0.005
NVDA,2025-12-03,long,0.005,0.0025,-0.0025
NVDA,2025-12-03,long,0.005,0.004,-0.004
NVDA,2025-12-03,long,0.005,0.005,-0.005
NVDA,2025-12-03,long,0.0075,0.0025,-0.0025
NVDA,2025-12-03,long,0.0075,0.004,-0.004
NVDA,2025-12-03,long,0.0075,0.005,-0.005
NVDA,2025-12-04,short,0.0025,0.0025,-0.0025
NVDA,2025-12-04,short,0.0025,0.004,-0.004
NVDA,2025-12-04,short,0.0025,0.005,-0.005
NVDA,2025-12-04,short,0.005,0.0025,-0.0025
NVDA,2025-12-04,short,0.005,0.004,-0.004
NVDA,2025-12-04,short,0.005,0.005,-0.005
NVDA,2025-12-04,short,0.0075,0.0025,-0.0025
NVDA,2025-12-04,short,0.0075,0.004,-0.004
NVDA,2025-12-04,short,0.0075,0.005,-0.005
NVDA,2025-12-04,short,0.0025,0.0025,-0.0025
NVDA,2025-12-04,short,0.0025,0.004,-0.004
NVDA,2025-12-04,short,0.0025,0.005,-0.005
NVDA,2025-12-04,short,0.005,0.0025,-0.0025
NVDA,2025-12-04,short,0.005,0.004,-0.004
NVDA,2025-12-04,short,0.005,0.005,-0.005
NVDA,2025-12-04,short,0.0075,0.0025,-0.0025
NVDA,2025-12-04,short,0.0075,0.004,-0.004
NVDA,2025-12-04,short,0.0075,0.005,-0.005
NVDA,2025-12-04,long,0.0025,0.0025,0.0025
NVDA,2025-12-04,long,0.0025,0.004,0.0025
NVDA,2025-12-04,long,0.0025,0.005,0.0025
NVDA,2025-12-04,long,0.005,0.0025,0.005
NVDA,2025-12-04,long,0.005,0.004,0.005
NVDA,2025-12-04,long,0.005,0.005,0.005
NVDA,2025-12-04,long,0.0075,0.0025,0.0075
NVDA,2025-12-04,long,0.0075,0.004,0.0075
NVDA,2025-12-04,long,0.0075,0.005,0.0075
NVDA,2025-12-04,long,0.0025,0.0025,-0.0025
NVDA,2025-12-04,long,0.0025,0.004,-0.004
NVDA,2025-12-04,long,0.0025,0.005,-0.005
NVDA,2025-12-04,long,0.005,0.0025,-0.0025
NVDA,2025-12-04,long,0.005,0.004,-0.004
NVDA,2025-12-04,long,0.005,0.005,-0.005
NVDA,2025-12-04,long,0.0075,0.0025,-0.0025
NVDA,2025-12-04,long,0.0075,0.004,-0.004
NVDA,2025-12-04,long,0.0075,0.005,-0.005
NVDA,2025-12-04,long,0.0025,0.0025,0.0025
NVDA,2025-12-04,long,0.0025,0.004,0.0025
NVDA,2025-12-04,long,0.0025,0.005,0.0025
NVDA,2025-12-04,long,0.005,0.0025,0.005
NVDA,2025-12-04,long,0.005,0.004,0.005
NVDA,2025-12-04,long,0.005,0.005,0.005
NVDA,2025-12-04,long,0.0075,0.0025,0.0016942668196972305
NVDA,2025-12-04,long,0.0075,0.004,0.0016942668196972305
NVDA,2025-12-04,long,0.0075,0.005,0.0016942668196972305
NVDA,2025-12-05,long,0.0025,0.0025,-0.0025
NVDA,2025-12-05,long,0.0025,0.004,-0.004
NVDA,2025-12-05,long,0.0025,0.005,-0.005
NVDA,2025-12-05,long,0.005,0.0025,-0.0025
NVDA,2025-12-05,long,0.005,0.004,-0.004
NVDA,2025-12-05,long,0.005,0.005,-0.005
NVDA,2025-12-05,long,0.0075,0.0025,-0.0025
NVDA,2025-12-05,long,0.0075,0.004,-0.004
NVDA,2025-12-05,long,0.0075,0.005,-0.005
NVDA,2025-12-05,short,0.0025,0.0025,0.0025
NVDA,2025-12-05,short,0.0025,0.004,0.0025
NVDA,2025-12-05,short,0.0025,0.005,0.0025
NVDA,2025-12-05,short,0.005,0.0025,0.0016249176005272777
NVDA,2025-12-05,short,0.005,0.004,0.0016249176005272777
NVDA,2025-12-05,short,0.005,0.005,0.0016249176005272777
NVDA,2025-12-05,short,0.0075,0.0025,0.0016249176005272777
NVDA,2025-12-05,short,0.0075,0.004,0.0016249176005272777
NVDA,2025-12-05,short,0.0075,0.005,0.0016249176005272777
NVDA,2025-12-05,short,0.0025,0.0025,0.0025
NVDA,2025-12-05,short,0.0025,0.004,0.0025
NVDA,2025-12-05,short,0.0025,0.005,0.0025
NVDA,2025-12-05,short,0.005,0.0025,-0.0025
NVDA,2025-12-05,short,0.005,0.004,-0.004
NVDA,2025-12-05,short,0.005,0.005,-0.005
NVDA,2025-12-05,short,0.0075,0.0025,-0.0025
NVDA,2025-12-05,short,0.0075,0.004,-0.004
NVDA,2025-12-05,short,0.0075,0.005,-0.005
NVDA,2025-12-05,short,0.0025,0.0025,-0.0025
NVDA,2025-12-05,short,0.0025,0.004,-0.004
NVDA,2025-12-05,short,0.0025,0.005,-0.005
NVDA,2025-12-05,short,0.005,0.0025,-0.0025
NVDA,2025-12-05,short,0.005,0.004,-0.004
NVDA,2025-12-05,short,0.005,0.005,-0.005
NVDA,2025-12-05,short,0.0075,0.0025,-0.0025
NVDA,2025-12-05,short,0.0075,0.004,-0.004
NVDA,2025-12-05,short,0.0075,0.005,-0.005
NVDA,2025-12-08,short,0.0025,0.0025,-0.0025
NVDA,2025-12-08,short,0.0025,0.004,-0.004
NVDA,2025-12-08,short,0.0025,0.005,-0.005
NVDA,2025-12-08,short,0.005,0.0025,-0.0025
NVDA,2025-12-08,short,0.005,0.004,-0.004
NVDA,2025-12-08,short,0.005,0.005,-0.005
NVDA,2025-12-08,short,0.0075,0.0025,-0.0025
NVDA,2025-12-08,short,0.0075,0.004,-0.004
NVDA,2025-12-08,short,0.0075,0.005,-0.005
NVDA,2025-12-08,short,0.0025,0.0025,-0.0025
NVDA,2025-12-08,short,0.0025,0.004,-0.004
NVDA,2025-12-08,short,0.0025,0.005,-0.005
NVDA,2025-12-08,short,0.005,0.0025,-0.0025
NVDA,2025-12-08,short,0.005,0.004,-0.004
NVDA,2025-12-08,short,0.005,0.005,-0.005
NVDA,2025-12-08,short,0.0075,0.0025,-0.0025
NVDA,2025-12-08,short,0.0075,0.004,-0.004
NVDA,2025-12-08,short,0.0075,0.005,-0.005
NVDA,2025-12-08,long,0.0025,0.0025,-0.0025
NVDA,2025-12-08,long,0.0025,0.004,0.0025
NVDA,2025-12-08,long,0.0025,0.005,0.0025
NVDA,2025-12-08,long,0.005,0.0025,-0.0025
NVDA,2025-12-08,long,0.005,0.004,0.005
NVDA,2025-12-08,long,0.005,0.005,0.005
NVDA,2025-12-08,long,0.0075,0.0025,-0.0025
NVDA,2025-12-08,long,0.0075,0.004,0.0075
NVDA,2025-12-08,long,0.0075,0.005,0.0075
NVDA,2025-12-09,short,0.0025,0.0025,0.0025
NVDA,2025-12-09,short,0.0025,0.004,0.0025
NVDA,2025-12-09,short,0.0025,0.005,0.0025
NVDA,2025-12-09,short,0.005,0.0025,0.005
NVDA,2025-12-09,short,0.005,0.004,0.005
NVDA,2025-12-09,short,0.005,0.005,0.005
NVDA,2025-12-09,short,0.0075,0.0025,0.0075
NVDA,2025-12-09,short,0.0075,0.004,0.0075
NVDA,2025-12-09,short,0.0075,0.005,0.0075
NVDA,2025-12-09,short,0.0025,0.0025,0.0025
NVDA,2025-12-09,short,0.0025,0.004,0.0025
NVDA,2025-12-09,short,0.0025,0.005,0.0025
NVDA,2025-12-09,short,0.005,0.0025,0.005
NVDA,2025-12-09,short,0.005,0.004,0.005
NVDA,2025-12-09,short,0.005,0.005,0.005
NVDA,2025-12-09,short,0.0075,0.0025,0.0075
NVDA,2025-12-09,short,0.0075,0.004,0.0075
NVDA,2025-12-09,short,0.0075,0.005,0.0075
NVDA,2025-12-09,short,0.0025,0.0025,0.0025
NVDA,2025-12-09,short,0.0025,0.004,0.0025
NVDA,2025-12-09,short,0.0025,0.005,0.0025
NVDA,2025-12-09,short,0.005,0.0025,-0.0025
