symbol,date,entry_time,support,touches,entry_price,pnl,exit_reason
RDDT,2026-03-03,2026-03-03 15:37:00+00:00,138.875,29,139.422879,0.0021,scale_be
RDDT,2026-03-12,2026-03-12 15:40:00+00:00,135.33,44,135.422079,-0.0034000000000000002,stop
RDDT,2026-03-18,2026-03-18 15:50:00+00:00,143.06,40,143.13362099999998,0.006384035404931303,scale_time
RDDT,2026-03-19,2026-03-19 15:44:00+00:00,138.01,23,138.197634,-0.0034000000000000002,stop
RDDT,2026-03-27,2026-03-27 15:31:00+00:00,121.97,45,122.214438,0.0021,scale_be
RDDT,2026-04-08,2026-04-08 15:33:00+00:00,146.71,37,146.76434700000001,0.008592220484583945,scale_time
RDDT,2026-04-20,2026-04-20 15:38:00+00:00,163.61,27,163.57770899999997,0.0062029153917298645,scale_time
RDDT,2026-04-21,2026-04-21 15:40:00+00:00,160.03,30,160.092012,-0.0034000000000000002,stop
RDDT,2026-04-28,2026-04-28 15:38:00+00:00,147.56,33,147.799554,-0.0034000000000000002,stop
RDDT,2026-05-06,2026-05-06 15:47:00+00:00,165.45,28,165.903174,0.009600000000000001,scale
RDDT,2026-05-07,2026-05-07 15:46:00+00:00,162.93,31,162.88257,-0.0034000000000000002,stop
RDDT,2026-05-12,2026-05-12 15:37:00+00:00,155.09,40,155.191032,-0.0034000000000000002,stop
RDDT,2026-05-22,2026-05-22 15:32:00+00:00,141.6243,31,141.688332,0.009600000000000001,scale
RDDT,2026-06-02,2026-06-02 16:00:00+00:00,170.26,48,170.20403399999998,-0.0034000000000000002,stop
RDDT,2026-06-05,2026-06-05 15:31:00+00:00,174.55,19,174.92497799999998,-0.0034000000000000002,stop
RDDT,2026-06-12,2026-06-12 15:40:00+00:00,160.6901,29,161.26224599999998,-0.0034000000000000002,stop
HOOD,2025-12-16,2025-12-16 15:43:00+00:00,118.2917,16,118.453686,0.0021,scale_be
HOOD,2025-12-18,2025-12-18 15:45:00+00:00,121.88,32,121.94418395999999,-0.0034000000000000002,stop
HOOD,2025-12-29,2025-12-29 15:31:00+00:00,117.235,28,117.283452,-0.0034000000000000002,stop
HOOD,2026-01-02,2026-01-02 15:35:00+00:00,112.43,16,112.552506,0.0021,scale_be
HOOD,2026-01-07,2026-01-07 16:00:00+00:00,118.47,40,118.57621049999999,0.00519416828597341,scale_time
HOOD,2026-01-09,2026-01-09 15:47:00+00:00,115.54,23,115.633122,-0.0034000000000000002,stop
HOOD,2026-01-13,2026-01-13 15:31:00+00:00,116.5,31,116.70953724,0.009600000000000001,scale
HOOD,2026-01-16,2026-01-16 15:58:00+00:00,108.1101,22,108.17303027999999,0.004027327536820907,scale_time
HOOD,2026-01-22,2026-01-22 15:31:00+00:00,105.45,35,105.51109799999999,0.0059332555310911625,scale_time
HOOD,2026-02-04,2026-02-04 15:39:00+00:00,80.71,14,81.526302,-0.0034000000000000002,stop
HOOD,2026-02-05,2026-02-05 15:39:00+00:00,74.525,11,74.56480997999999,0.009600000000000001,scale
HOOD,2026-02-17,2026-02-17 15:34:00+00:00,73.38,22,73.419681,0.009600000000000001,scale
HOOD,2026-02-20,2026-02-20 15:37:00+00:00,76.64,23,76.885374,-0.0034000000000000002,stop
HOOD,2026-02-23,2026-02-23 15:31:00+00:00,72.59,24,72.604518,-0.0034000000000000002,stop
HOOD,2026-02-26,2026-02-26 15:31:00+00:00,76.8,28,76.92348162,0.0021,scale_be
HOOD,2026-03-12,2026-03-12 15:38:00+00:00,75.82,37,75.97519199999999,0.0021,scale_be
HOOD,2026-03-13,2026-03-13 15:35:00+00:00,74.0,23,74.0423055,-0.0034000000000000002,stop
HOOD,2026-03-17,2026-03-17 15:51:00+00:00,76.61,35,76.6563282,-0.0034000000000000002,stop
HOOD,2026-03-18,2026-03-18 15:48:00+00:00,75.75,42,75.825162,-0.0034000000000000002,stop
HOOD,2026-03-24,2026-03-24 15:34:00+00:00,69.325,41,69.34386599999999,0.009600000000000001,scale
HOOD,2026-03-26,2026-03-26 15:43:00+00:00,70.74,39,70.75594835999999,0.0021,scale_be
HOOD,2026-04-08,2026-04-08 15:33:00+00:00,72.565,32,72.59461602,0.005029859012428676,scale_time
HOOD,2026-04-21,2026-04-21 15:58:00+00:00,87.51,28,87.577512,-0.0034000000000000002,stop
HOOD,2026-04-28,2026-04-28 15:40:00+00:00,81.86,34,81.91648002,-0.0034000000000000002,stop
HOOD,2026-04-29,2026-04-29 15:56:00+00:00,70.6001,31,70.76404998,-0.0034000000000000002,stop
HOOD,2026-05-15,2026-05-15 15:42:00+00:00,77.15,38,77.185434,-0.0034000000000000002,stop
HOOD,2026-06-10,2026-06-10 15:40:00+00:00,87.1799,19,87.287454,0.0021,scale_be
NET,2026-01-22,2026-01-22 15:56:00+00:00,169.57,36,169.63392,0.004240138010133895,scale_time
NET,2026-01-29,2026-01-29 15:31:00+00:00,175.77,18,176.265246,-0.0034000000000000002,stop
NET,2026-02-05,2026-02-05 15:34:00+00:00,165.3,21,165.508095,-0.0034000000000000002,stop
NET,2026-02-06,2026-02-06 15:53:00+00:00,163.38,20,163.32765899999998,0.009600000000000001,scale
NET,2026-02-09,2026-02-09 15:44:00+00:00,172.58,37,172.5800091,0.009600000000000001,scale
NET,2026-02-11,2026-02-11 15:32:00+00:00,199.243,14,199.564905,-0.0034000000000000002,stop
NET,2026-02-12,2026-02-12 15:52:00+00:00,189.86,17,189.99299100000002,-0.0034000000000000002,stop
NET,2026-02-17,2026-02-17 15:52:00+00:00,190.31,18,190.608114,-0.0034000000000000002,stop
NET,2026-02-27,2026-02-27 15:51:00+00:00,168.26,27,168.328659,-0.0034000000000000002,stop
NET,2026-03-03,2026-03-03 15:53:00+00:00,174.27,24,174.42487799999998,0.009600000000000001,scale
NET,2026-03-13,2026-03-13 15:39:00+00:00,209.37,24,209.566905,-0.0034000000000000002,stop
NET,2026-03-19,2026-03-19 15:51:00+00:00,223.504,23,223.624716,0.0021,scale_be
NET,2026-03-20,2026-03-20 15:53:00+00:00,221.67,43,222.284448,0.0021,scale_be
NET,2026-04-06,2026-04-06 15:40:00+00:00,208.585,54,208.89176999999998,0.0021,scale_be
NET,2026-04-07,2026-04-07 15:47:00+00:00,210.6901,40,210.727137,-0.0034000000000000002,stop
NET,2026-04-10,2026-04-10 15:37:00+00:00,168.92,22,168.893772,-0.0034000000000000002,stop
NET,2026-04-22,2026-04-22 15:41:00+00:00,207.019,42,207.36146399999998,-0.0034000000000000002,stop
NET,2026-04-28,2026-04-28 15:33:00+00:00,209.03,25,209.34186,-0.0034000000000000002,stop
NET,2026-05-11,2026-05-11 15:34:00+00:00,196.51,38,196.43928,0.002916333678274514,scale_time
NET,2026-05-27,2026-05-27 15:46:00+00:00,211.245,22,211.247241,-0.0034000000000000002,stop
NET,2026-06-10,2026-06-10 15:57:00+00:00,222.7501,23,223.05960299999998,0.0021,scale_be
