date,sym,setup,side,gap_pct,ep,mfe_15m,mae_15m,mfe_30m,mae_30m,mfe_60m,mae_60m,hit_+0.25%,hit_+0.50%,hit_+0.75%,open_pos
2026-06-12,SPY,A,long,0.443,741.63,0.1820314712188049,0.11056726399957525,0.37889513638877326,0.11056726399957525,0.37889513638877326,0.33170179199871047,True,False,False,
2025-12-16,,B,long,-0.258,680.22,0.11760900885007122,0.37340860309900875,0.12642968451383577,0.37340860309900875,0.12642968451383577,0.5557025668166141,False,False,False,
2025-12-17,,B,long,0.168,680.06,0.03896714995737142,0.3617327882833754,0.03896714995737142,0.3617327882833754,0.03896714995737142,0.3617327882833754,False,False,False,
2025-12-18,,B,short,0.835,677.26,0.23181643681893754,0.0620145881935976,0.23181643681893754,0.17424622744589058,0.23181643681893754,0.36470484009095877,False,False,False,
2025-12-23,,B,short,-0.156,684.58,0.03213649244792826,0.11539922288117731,0.03213649244792826,0.16214321189634717,0.03213649244792826,0.2994536796283786,False,False,False,
2025-12-24,,B,short,0.035,688.15,0.017438058562814003,0.08137760662647084,0.017438058562814003,0.104628351376884,0.017438058562814003,0.15694252706532602,False,False,False,
2025-12-30,,B,long,-0.058,687.78,0.10904649742650267,0.0029079065980374265,0.10904649742650267,0.1497571897990597,0.10904649742650267,0.17447439588239433,False,False,False,
2026-01-06,,B,short,0.071,688.07,0.042146874591259216,0.268867993082086,0.042146874591259216,0.367695147296056,0.042146874591259216,0.40548200037786325,False,False,False,
2026-01-07,,B,short,0.039,692.07,0.11631771352609759,0.033233632436011455,0.1401592324475887,0.033233632436011455,0.16038840001734123,0.08958631352319918,False,False,False,
2026-01-08,,B,long,-0.115,688.54,0.21494757022105007,0.021785226711589344,0.21494757022105007,0.021785226711589344,0.21494757022105007,0.021785226711589344,False,False,False,
2026-01-13,,B,long,0.049,694.62,0.08349889148023969,0.03743053756010349,0.08349889148023969,0.03743053756010349,0.08349889148023969,0.16843741902046575,False,False,False,
2026-01-14,,B,long,-0.419,691.085,0.09188450045942118,0.28650600143253263,0.09188450045942118,0.49415050247076364,0.09188450045942118,0.49415050247076364,False,False,False,
2026-01-15,,B,short,0.569,693.78,0.08648274669203822,0.11149067427715022,0.08648274669203822,0.11149067427715022,0.08648274669203822,0.16143446049179921,False,False,False,
2026-01-16,,B,short,0.22,693.14,0.1962085581556415,0.10387511902357782,0.223620047897965,0.10387511902357782,0.4385838358773067,0.10387511902357782,True,False,False,
2026-01-16,,B,long,0.22,693.33,0.01298083163860184,0.17307775518152185,0.01298083163860184,0.17307775518152185,0.01298083163860184,0.17307775518152185,False,False,False,
2026-01-21,,B,short,0.297,679.67,0.10299115747346975,0.21333882619507197,0.10299115747346975,0.4605176041314161,0.10299115747346975,0.5819000397251668,False,False,False,
2026-01-22,,B,short,0.611,689.94,0.3362611241557309,0.10580630199726127,0.4304722149752192,0.10580630199726127,0.4377192219613438,0.10580630199726127,True,False,False,
2026-01-22,,B,long,0.611,688.85,0.09290847063946961,0.034840676489803164,0.09290847063946961,0.03919576105102443,0.17375335704435332,0.03919576105102443,False,False,False,
2026-01-27,,B,long,0.218,694.125,0.051143526021972724,0.07995678011884746,0.19520979650639558,0.07995678011884746,0.19520979650639558,0.07995678011884746,False,False,False,
2026-01-28,,B,short,0.246,696.9,0.12483857081360375,0.021523891519583477,0.12483857081360375,0.02869852202612218,0.1951499497775884,0.02869852202612218,False,False,False,
2026-01-30,,B,short,-0.356,691.67,0.049156389607749096,0.2949383376465768,0.06477077218904667,0.2949383376465768,0.11277054086485935,0.3440947272543259,False,False,False,
2026-02-04,,B,long,0.099,690.365,0.1571632397355075,0.10501691134400248,0.1571632397355075,0.5584002665256811,0.1571632397355075,0.5584002665256811,False,False,False,
2026-02-04,,B,short,0.099,690.04,0.5115645469827796,0.04492493188801506,0.5115645469827796,0.04492493188801506,0.5115645469827796,0.11738449944931587,True,True,False,
2026-02-05,,B,long,-0.814,680.8,0.42450058754408054,0.10869565217391439,0.42450058754408054,0.3187426556991715,0.42450058754408054,0.7138660399529818,True,False,False,
2026-02-10,,B,short,0.104,694.535,0.1554997228361317,0.04535408582721599,0.1554997228361317,0.26924489046628386,0.1554997228361317,0.2886823558208003,False,False,False,
2026-02-11,,B,short,0.585,696.12,0.16663793598804347,0.03734988220421635,0.4065391024536058,0.03734988220421635,0.9969545480664331,0.03734988220421635,True,True,True,
2026-02-11,,B,long,0.585,692.94,0.0735994458394653,0.2078102000173254,0.0735994458394653,0.2078102000173254,0.0735994458394653,0.223684590296428,False,False,False,
2026-02-18,,B,long,0.176,684.02,0.21052016022924105,0.11549369901464339,0.4385836671442355,0.11549369901464339,0.6498348001520496,0.11549369901464339,True,True,False,
2026-02-19,,B,long,-0.316,683.79,0.29687477149418484,0.07897161409204048,0.34952251422220076,0.07897161409204048,0.34952251422220076,0.07897161409204048,True,False,False,
2026-02-19,,B,short,-0.316,683.28,0.0029270577215756073,0.37173633064045153,0.0029270577215756073,0.42442336962884575,0.0029270577215756073,0.42442336962884575,False,False,False,
2026-02-20,,B,short,-0.311,684.34,0.001461261945815078,0.5465119677353376,0.001461261945815078,0.5830435163807477,0.001461261945815078,0.7160183534500362,False,False,False,
2026-02-24,,B,long,-0.062,682.27,0.46755683233911133,0.011725563193446472,0.46755683233911133,0.03517668958037274,0.6217479883330591,0.03517668958037274,True,True,False,
2026-02-25,,B,short,0.401,690.49,0.034757925531145865,0.0521368882967188,0.04055091311966469,0.12454923315326995,0.04632941823921584,0.12454923315326995,False,False,False,
2026-02-27,,B,long,-0.902,683.405,0.14998426994241734,0.13681491941088308,0.30508995398044153,0.13681491941088308,0.3870325795099512,0.13681491941088308,True,False,False,
2026-03-03,,B,long,-1.632,674.18,0.2951733958290085,0.04004865169539023,0.3559880150701728,0.04004865169539023,0.6333620101456726,0.04004865169539023,True,True,False,
2026-03-04,,B,long,0.212,681.56,0.47831445507367,0.02787722284170739,0.6969305710429017,0.02787722284170739,0.7453489054522039,0.02787722284170739,True,True,False,
2026-03-05,,B,short,-0.38,683.39,0.2531497388021508,0.14777798914236615,0.5955603681645819,0.14777798914236615,0.5955603681645819,0.14777798914236615,True,True,False,
2026-03-06,,B,long,-1.148,672.26,0.18724898104900853,0.2185166453455415,0.40758040044030724,0.2185166453455415,0.5436884538720097,0.2185166453455415,True,True,False,
2026-03-10,,B,short,-0.168,677.19,0.20082990002805914,0.11813523531061512,0.33162037242133763,0.11813523531061512,0.35883577725602317,0.2879546360696306,True,False,False,
2026-03-11,,B,short,0.043,676.92,0.11670507593215795,0.4668203037286654,0.11670507593215795,0.4668203037286654,0.2548307037759128,0.4668203037286654,True,False,False,
2026-03-12,,B,long,-0.728,670.69,0.14313617319475805,0.289999850899827,0.14313617319475805,0.37379415229093343,0.14313617319475805,0.454755550254226,False,False,False,
2026-03-13,,B,short,0.449,669.67,0.10602236922662248,0.3979572028013914,0.10602236922662248,0.3979572028013914,0.2896949243657236,0.3979572028013914,True,False,False,
2026-03-17,,B,short,0.495,671.62,0.0,0.22334057949435693,0.0,0.26485214853638167,0.0,0.2754533813763769,False,False,False,
2026-03-19,,B,long,-0.682,657.36,0.24339783375928298,0.12169891687965015,0.32098089327005197,0.12169891687965015,0.32098089327005197,0.20080321285141323,True,False,False,
2026-03-20,,B,long,-0.53,656.0,0.1051829268292766,0.45731707317073167,0.1051829268292766,0.6890243902438997,0.1051829268292766,0.6890243902438997,False,False,False,
2026-03-25,,B,short,0.813,659.92,0.5023336161958937,0.09092011152867359,0.6440174566614135,0.09092011152867359,0.6440174566614135,0.09092011152867359,True,True,False,
2026-03-26,,B,short,-0.759,651.69,0.13349905629977513,0.18720557320196926,0.13349905629977513,0.18720557320196926,0.13349905629977513,0.18720557320196926,False,False,False,
2026-03-27,,B,long,-0.418,641.79,0.10439551878341402,0.49798220601753107,0.10439551878341402,0.49798220601753107,0.10439551878341402,0.5437915829165317,False,False,False,
2026-03-31,,B,short,1.164,639.29,0.001564235323560654,0.5725101284237328,0.001564235323560654,0.5725101284237328,0.001564235323560654,0.5725101284237328,False,False,False,
2026-04-02,,B,short,-1.357,645.9,0.12230995510140326,0.4691128657686906,0.12230995510140326,0.7152810032512781,0.12230995510140326,1.9043195541105542,False,False,False,
2026-04-07,,B,long,-0.325,654.35,0.15129517842133552,0.09475051577901804,0.15129517842133552,0.14823871017040227,0.15129517842133552,0.502789027278991,False,False,False,
2026-04-08,,B,long,2.656,676.22,0.02735796042707187,0.33273195114016146,0.02735796042707187,0.33273195114016146,0.02735796042707187,0.5131466090917197,False,False,False,
2026-04-09,,B,short,-0.145,674.41,0.07858720956094553,0.05634554647766128,0.0948977624886918,0.05782832401654578,0.0948977624886918,0.2550377366883687,False,False,False,
2026-04-15,,B,short,0.154,694.395,0.0021601538029488057,0.19657399606852138,0.0021601538029488057,0.2584984050864526,0.0021601538029488057,0.3852274281928972,False,False,False,
2026-04-16,,B,long,0.214,700.925,0.00642008774120951,0.3416913364482622,0.00642008774120951,0.3416913364482622,0.00642008774120951,0.3416913364482622,False,False,False,
