date,side,ep,mfe_5m,mae_5m,mfe_10m,mae_10m,mfe_15m,mae_15m,hit_+0.25%,hit_+0.50%,hit_+0.75%
2025-12-15,long,682.27,0.08354463775338943,0.013191258592643943,0.08354463775338943,0.013191258592643943,0.11578993653538387,0.05569642516892073,False,False,False
2025-12-15,short,681.25,0.033761467889910926,0.05420917431191969,0.033761467889910926,0.07192660550458849,0.033761467889910926,0.07192660550458849,False,False,False
2025-12-15,long,681.535,0.007336380376659778,0.10050841116009382,0.007336380376659778,0.12398482836536841,0.007336380376659778,0.12398482836536841,False,False,False
2025-12-16,long,677.87,0.10473984687329965,0.025078554885148933,0.10473984687329965,0.025078554885148933,0.10473984687329965,0.035405018661396594,False,False,False
2025-12-17,short,678.88,0.055974546311571324,0.11784115012961856,0.07365071883101579,0.11784115012961856,0.09869196323355513,0.11784115012961856,False,False,False
2025-12-18,short,678.479,0.315263994906255,0.004569043404430951,0.4258053675942822,0.004569043404430951,0.4847607663612267,0.004569043404430951,True,False,False
2025-12-19,long,679.17,0.1177908329284374,0.0029447708232080054,0.16269858798239295,0.0029447708232080054,0.16269858798239295,0.0029447708232080054,False,False,False
2025-12-26,long,690.84,0.01737015806843908,0.012303861965149147,0.01737015806843908,0.04921544786058013,0.01737015806843908,0.13461872503040698,False,False,False
2025-12-26,long,690.4,0.014484356894557175,0.012311703360359602,0.014484356894557175,0.014484356894557175,0.014484356894557175,0.05648899188875817,False,False,False
2025-12-29,long,687.45,0.013819186849940154,0.03782093243144823,0.013819186849940154,0.03782093243144823,0.06400465488398296,0.03782093243144823,False,False,False
2025-12-29,short,687.37,0.026186769861930255,0.006546692465478428,0.026186769861930255,0.07128620684638683,0.026186769861930255,0.07565066849003911,False,False,False
2025-12-29,long,687.46,0.06254909376544816,0.004363890262718762,0.06254909376544816,0.0058185203502861705,0.06254909376544816,0.01882291333314409,False,False,False
2025-12-29,long,687.4174,0.06002175679579796,0.002531213204679723,0.0672953579586365,0.002531213204679723,0.09638976261002377,0.002531213204679723,False,False,False
2025-12-30,short,687.4086,0.031073221952697204,0.007477357717092548,0.031073221952697204,0.03657213482635941,0.031073221952697204,0.042376542859658486,False,False,False
2025-12-30,short,687.39,0.024731229724022617,0.037824233695571786,0.024731229724022617,0.05819112876241686,0.024731229724022617,0.05819112876241686,False,False,False
2025-12-30,long,687.565,0.01236246754851144,0.005817631787551331,0.01236246754851144,0.037814606619025776,0.01236246754851144,0.07635641721147686,False,False,False
2025-12-30,short,687.4,0.05237125400058389,0.010183299389009314,0.05237125400058389,0.013092813500150107,0.05237125400058389,0.04068955484434798,False,False,False
2025-12-31,short,685.3,0.0029184298847193656,0.03356194367430588,0.0029184298847193656,0.06128702757917304,0.0029184298847193656,0.0715015321756908,False,False,False
2026-01-02,short,685.175,0.2371656875980589,0.021162476739533042,0.4371146057576538,0.021162476739533042,0.5246834750246162,0.021162476739533042,True,True,False
2026-01-05,short,687.96,0.045060759346482224,0.021803593232161356,0.045060759346482224,0.05087505087503766,0.045060759346482224,0.08866794581080494,False,False,False
2026-01-07,short,692.07,0.06863467568309892,0.033233632436011455,0.06863467568309892,0.033233632436011455,0.11631771352609759,0.033233632436011455,False,False,False
2026-01-07,long,692.11,0.05923913828726188,0.11775584805884245,0.05923913828726188,0.16615855861062218,0.05923913828726188,0.16615855861062218,False,False,False
