date,sym,level,setup,direction,exit_cfg,tp,sl,entry_px,result,pnl_pts,bars_held,time_bucket
2025-06-02,ES,OR15Low,breakout,long,TP8_SL4,8,4,5911.25,SL,-4.0,13,09:30-09:45
2025-06-02,ES,OR15Low,breakout,long,TP12_SL6,12,6,5911.25,SL,-6.0,13,09:30-09:45
2025-06-02,ES,VWAP,breakout,long,TP8_SL4,8,4,5913.75,SL,-4.0,2,09:30-09:45
2025-06-02,ES,VWAP,breakout,long,TP12_SL6,12,6,5913.75,SL,-6.0,12,09:30-09:45
2025-06-02,ES,OR15High,reject,short,TP8_SL4,8,4,5912.5,SL,-4.0,1,09:30-09:45
2025-06-02,ES,OR15High,reject,short,TP12_SL6,12,6,5912.5,TP,12.0,13,09:30-09:45
2025-06-02,ES,VWAP,reject,short,TP8_SL4,8,4,5912.5,SL,-4.0,1,09:30-09:45
2025-06-02,ES,VWAP,reject,short,TP12_SL6,12,6,5912.5,TP,12.0,13,09:30-09:45
2025-06-02,ES,OR15Low,reject,short,TP8_SL4,8,4,5890.75,SL,-4.0,3,09:45-10:00
2025-06-02,ES,OR15Low,reject,short,TP12_SL6,12,6,5890.75,TP,12.0,7,09:45-10:00
2025-06-02,ES,GlobexLow,breakout,long,TP8_SL4,8,4,5879.0,TP,8.0,4,10:00-10:30
2025-06-02,ES,GlobexLow,breakout,long,TP12_SL6,12,6,5879.0,TP,12.0,5,10:00-10:30
2025-06-02,ES,GlobexHigh,reject,short,TP8_SL4,8,4,5944.0,SL,-4.0,33,14:00-close
2025-06-02,ES,GlobexHigh,reject,short,TP12_SL6,12,6,5944.0,EOD,-3.25,34,14:00-close
2025-06-03,ES,PriorRTHHigh,reject,short,TP8_SL4,8,4,5943.5,SL,-4.0,8,09:30-09:45
2025-06-03,ES,PriorRTHHigh,reject,short,TP12_SL6,12,6,5943.5,SL,-6.0,9,09:30-09:45
2025-06-03,ES,OR15High,reject,short,TP8_SL4,8,4,5943.5,SL,-4.0,8,09:30-09:45
2025-06-03,ES,OR15High,reject,short,TP12_SL6,12,6,5943.5,SL,-6.0,9,09:30-09:45
2025-06-03,ES,OR15Low,breakout,long,TP8_SL4,8,4,5943.5,TP,8.0,9,09:30-09:45
2025-06-03,ES,OR15Low,breakout,long,TP12_SL6,12,6,5943.5,TP,12.0,46,09:30-09:45
2025-06-03,ES,VWAP,reject,short,TP8_SL4,8,4,5943.5,SL,-4.0,8,09:30-09:45
2025-06-03,ES,VWAP,reject,short,TP12_SL6,12,6,5943.5,SL,-6.0,9,09:30-09:45
2025-06-03,ES,OR15Low,reject,short,TP8_SL4,8,4,5942.25,SL,-4.0,2,09:30-09:45
2025-06-03,ES,OR15Low,reject,short,TP12_SL6,12,6,5942.25,SL,-6.0,2,09:30-09:45
2025-06-03,ES,GlobexHigh,reject,short,TP8_SL4,8,4,5979.25,SL,-4.0,8,12:00-14:00
2025-06-03,ES,GlobexHigh,reject,short,TP12_SL6,12,6,5979.25,SL,-6.0,12,12:00-14:00
2025-06-04,ES,OR15Low,breakout,long,TP8_SL4,8,4,5995.0,SL,-4.0,25,09:30-09:45
2025-06-04,ES,OR15Low,breakout,long,TP12_SL6,12,6,5995.0,SL,-6.0,25,09:30-09:45
2025-06-04,ES,PriorRTHHigh,breakout,long,TP8_SL4,8,4,5997.25,SL,-4.0,3,09:30-09:45
2025-06-04,ES,PriorRTHHigh,breakout,long,TP12_SL6,12,6,5997.25,SL,-6.0,12,09:30-09:45
2025-06-04,ES,GlobexHigh,reject,short,TP8_SL4,8,4,5995.5,TP,8.0,19,09:30-09:45
2025-06-04,ES,GlobexHigh,reject,short,TP12_SL6,12,6,5995.5,TP,12.0,19,09:30-09:45
2025-06-04,ES,PriorRTHHigh,reject,short,TP8_SL4,8,4,5995.5,TP,8.0,19,09:30-09:45
2025-06-04,ES,PriorRTHHigh,reject,short,TP12_SL6,12,6,5995.5,TP,12.0,19,09:30-09:45
2025-06-04,ES,OR15High,reject,short,TP8_SL4,8,4,5995.5,TP,8.0,19,09:30-09:45
2025-06-04,ES,OR15High,reject,short,TP12_SL6,12,6,5995.5,TP,12.0,19,09:30-09:45
2025-06-04,ES,OR15Low,reject,short,TP8_SL4,8,4,5995.5,TP,8.0,19,09:30-09:45
2025-06-04,ES,OR15Low,reject,short,TP12_SL6,12,6,5995.5,TP,12.0,19,09:30-09:45
2025-06-04,ES,VWAP,reject,short,TP8_SL4,8,4,5995.5,TP,8.0,19,09:30-09:45
2025-06-04,ES,VWAP,reject,short,TP12_SL6,12,6,5995.5,TP,12.0,19,09:30-09:45
2025-06-04,ES,GlobexLow,breakout,long,TP8_SL4,8,4,5981.75,SL,-4.0,1,10:00-10:30
2025-06-04,ES,GlobexLow,breakout,long,TP12_SL6,12,6,5981.75,SL,-6.0,1,10:00-10:30
2025-06-05,ES,PriorRTHHigh,reject,short,TP8_SL4,8,4,5984.75,TP,8.0,6,09:30-09:45
2025-06-05,ES,PriorRTHHigh,reject,short,TP12_SL6,12,6,5984.75,TP,12.0,6,09:30-09:45
2025-06-05,ES,PriorRTHLow,breakout,long,TP8_SL4,8,4,5984.75,SL,-4.0,3,09:30-09:45
2025-06-05,ES,PriorRTHLow,breakout,long,TP12_SL6,12,6,5984.75,SL,-6.0,5,09:30-09:45
2025-06-05,ES,OR15High,reject,short,TP8_SL4,8,4,5984.75,TP,8.0,6,09:30-09:45
2025-06-05,ES,OR15High,reject,short,TP12_SL6,12,6,5984.75,TP,12.0,6,09:30-09:45
2025-06-05,ES,OR15Low,breakout,long,TP8_SL4,8,4,5984.75,SL,-4.0,3,09:30-09:45
2025-06-05,ES,OR15Low,breakout,long,TP12_SL6,12,6,5984.75,SL,-6.0,5,09:30-09:45
2025-06-05,ES,VWAP,reject,short,TP8_SL4,8,4,5984.75,TP,8.0,6,09:30-09:45
2025-06-05,ES,VWAP,reject,short,TP12_SL6,12,6,5984.75,TP,12.0,6,09:30-09:45
2025-06-05,ES,PriorRTHLow,reject,short,TP8_SL4,8,4,5976.5,TP,8.0,2,09:30-09:45
2025-06-05,ES,PriorRTHLow,reject,short,TP12_SL6,12,6,5976.5,TP,12.0,3,09:30-09:45
2025-06-05,ES,OR15Low,reject,short,TP8_SL4,8,4,5976.5,TP,8.0,2,09:30-09:45
2025-06-05,ES,OR15Low,reject,short,TP12_SL6,12,6,5976.5,TP,12.0,3,09:30-09:45
2025-06-05,ES,GlobexLow,breakout,long,TP8_SL4,8,4,5939.75,SL,-4.0,0,14:00-close
2025-06-05,ES,GlobexLow,breakout,long,TP12_SL6,12,6,5939.75,SL,-6.0,1,14:00-close
2025-06-05,ES,GlobexLow,reject,short,TP8_SL4,8,4,5934.0,SL,-4.0,4,14:00-close
2025-06-05,ES,GlobexLow,reject,short,TP12_SL6,12,6,5934.0,SL,-6.0,4,14:00-close
2025-06-06,ES,OR15Low,breakout,long,TP8_SL4,8,4,6007.0,TP,8.0,5,09:30-09:45
2025-06-06,ES,OR15Low,breakout,long,TP12_SL6,12,6,6007.0,TP,12.0,7,09:30-09:45
2025-06-06,ES,VWAP,breakout,long,TP8_SL4,8,4,6013.25,TP,8.0,4,09:30-09:45
2025-06-06,ES,VWAP,breakout,long,TP12_SL6,12,6,6013.25,SL,-6.0,49,09:30-09:45
2025-06-06,ES,GlobexHigh,breakout,long,TP8_SL4,8,4,6014.75,TP,8.0,4,09:30-09:45
2025-06-06,ES,GlobexHigh,breakout,long,TP12_SL6,12,6,6014.75,SL,-6.0,48,09:30-09:45
2025-06-06,ES,PriorRTHHigh,breakout,long,TP8_SL4,8,4,6019.25,SL,-4.0,13,09:30-09:45
2025-06-06,ES,PriorRTHHigh,breakout,long,TP12_SL6,12,6,6019.25,SL,-6.0,13,09:30-09:45
2025-06-06,ES,OR15High,reject,short,TP8_SL4,8,4,6021.0,TP,8.0,8,09:45-10:00
2025-06-06,ES,OR15High,reject,short,TP12_SL6,12,6,6021.0,TP,12.0,40,09:45-10:00
2025-06-06,ES,VWAP,reject,short,TP8_SL4,8,4,6021.0,TP,8.0,8,09:45-10:00
2025-06-06,ES,VWAP,reject,short,TP12_SL6,12,6,6021.0,TP,12.0,40,09:45-10:00
2025-06-06,ES,PriorRTHHigh,reject,short,TP8_SL4,8,4,6015.5,TP,8.0,18,10:00-10:30
2025-06-06,ES,PriorRTHHigh,reject,short,TP12_SL6,12,6,6015.5,TP,12.0,21,10:00-10:30
2025-06-06,ES,GlobexHigh,reject,short,TP8_SL4,8,4,6011.0,SL,-4.0,4,10:30-11:00
2025-06-06,ES,GlobexHigh,reject,short,TP12_SL6,12,6,6011.0,SL,-6.0,20,10:30-11:00
2025-06-06,ES,OR15Low,reject,short,TP8_SL4,8,4,5996.25,SL,-4.0,3,11:00-12:00
2025-06-06,ES,OR15Low,reject,short,TP12_SL6,12,6,5996.25,SL,-6.0,5,11:00-12:00
2025-06-09,ES,GlobexLow,breakout,long,TP8_SL4,8,4,6004.5,SL,-4.0,2,09:30-09:45
2025-06-09,ES,GlobexLow,breakout,long,TP12_SL6,12,6,6004.5,TP,12.0,58,09:30-09:45
2025-06-09,ES,OR15High,reject,short,TP8_SL4,8,4,6004.5,SL,-4.0,9,09:30-09:45
2025-06-09,ES,OR15High,reject,short,TP12_SL6,12,6,6004.5,SL,-6.0,38,09:30-09:45
2025-06-09,ES,OR15Low,breakout,long,TP8_SL4,8,4,6004.5,SL,-4.0,2,09:30-09:45
2025-06-09,ES,OR15Low,breakout,long,TP12_SL6,12,6,6004.5,TP,12.0,58,09:30-09:45
2025-06-09,ES,VWAP,reject,short,TP8_SL4,8,4,6004.5,SL,-4.0,9,09:30-09:45
2025-06-09,ES,VWAP,reject,short,TP12_SL6,12,6,6004.5,SL,-6.0,38,09:30-09:45
2025-06-09,ES,OR15Low,reject,short,TP8_SL4,8,4,6001.75,SL,-4.0,1,09:30-09:45
2025-06-09,ES,OR15Low,reject,short,TP12_SL6,12,6,6001.75,SL,-6.0,5,09:30-09:45
2025-06-09,ES,PriorRTHHigh,reject,short,TP8_SL4,8,4,6016.25,TP,8.0,11,10:30-11:00
2025-06-09,ES,PriorRTHHigh,reject,short,TP12_SL6,12,6,6016.25,SL,-6.0,137,10:30-11:00
2025-06-10,ES,PriorRTHHigh,reject,short,TP8_SL4,8,4,6017.5,SL,-4.0,2,09:30-09:45
2025-06-10,ES,PriorRTHHigh,reject,short,TP12_SL6,12,6,6017.5,SL,-6.0,4,09:30-09:45
2025-06-10,ES,OR15High,reject,short,TP8_SL4,8,4,6017.5,SL,-4.0,2,09:30-09:45
2025-06-10,ES,OR15High,reject,short,TP12_SL6,12,6,6017.5,SL,-6.0,4,09:30-09:45
2025-06-10,ES,OR15Low,reject,short,TP8_SL4,8,4,6017.5,SL,-4.0,2,09:30-09:45
2025-06-10,ES,OR15Low,reject,short,TP12_SL6,12,6,6017.5,SL,-6.0,4,09:30-09:45
2025-06-10,ES,VWAP,reject,short,TP8_SL4,8,4,6017.5,SL,-4.0,2,09:30-09:45
2025-06-10,ES,VWAP,reject,short,TP12_SL6,12,6,6017.5,SL,-6.0,4,09:30-09:45
2025-06-10,ES,PriorRTHLow,breakout,long,TP8_SL4,8,4,6015.25,SL,-4.0,0,11:00-12:00
2025-06-10,ES,PriorRTHLow,breakout,long,TP12_SL6,12,6,6015.25,SL,-6.0,0,11:00-12:00
2025-06-10,ES,GlobexHigh,reject,short,TP8_SL4,8,4,6045.75,TP,8.0,10,14:00-close
2025-06-10,ES,GlobexHigh,reject,short,TP12_SL6,12,6,6045.75,TP,12.0,35,14:00-close
2025-06-11,ES,PriorRTHHigh,reject,short,TP8_SL4,8,4,6047.75,TP,8.0,13,09:30-09:45
2025-06-11,ES,PriorRTHHigh,reject,short,TP12_SL6,12,6,6047.75,TP,12.0,14,09:30-09:45
2025-06-11,ES,OR15High,reject,short,TP8_SL4,8,4,6047.75,TP,8.0,13,09:30-09:45
2025-06-11,ES,OR15High,reject,short,TP12_SL6,12,6,6047.75,TP,12.0,14,09:30-09:45
2025-06-11,ES,VWAP,reject,short,TP8_SL4,8,4,6047.75,TP,8.0,13,09:30-09:45
2025-06-11,ES,VWAP,reject,short,TP12_SL6,12,6,6047.75,TP,12.0,14,09:30-09:45
2025-06-11,ES,OR15Low,breakout,long,TP8_SL4,8,4,6045.5,SL,-4.0,1,09:30-09:45
2025-06-11,ES,OR15Low,breakout,long,TP12_SL6,12,6,6045.5,SL,-6.0,12,09:30-09:45
2025-06-11,ES,OR15Low,reject,short,TP8_SL4,8,4,6042.5,SL,-4.0,0,09:30-09:45
2025-06-11,ES,OR15Low,reject,short,TP12_SL6,12,6,6042.5,SL,-6.0,2,09:30-09:45
2025-06-11,ES,PriorRTHLow,breakout,long,TP8_SL4,8,4,6015.5,SL,-4.0,0,14:00-close
2025-06-11,ES,PriorRTHLow,breakout,long,TP12_SL6,12,6,6015.5,SL,-6.0,1,14:00-close
2025-06-11,ES,GlobexLow,breakout,long,TP8_SL4,8,4,6014.0,TP,8.0,3,14:00-close
2025-06-11,ES,GlobexLow,breakout,long,TP12_SL6,12,6,6014.0,TP,12.0,8,14:00-close
2025-06-12,ES,PriorRTHLow,breakout,long,TP8_SL4,8,4,6010.5,TP,8.0,6,09:30-09:45
2025-06-12,ES,PriorRTHLow,breakout,long,TP12_SL6,12,6,6010.5,TP,12.0,16,09:30-09:45
2025-06-12,ES,OR15High,reject,short,TP8_SL4,8,4,6010.5,SL,-4.0,1,09:30-09:45
2025-06-12,ES,OR15High,reject,short,TP12_SL6,12,6,6010.5,SL,-6.0,5,09:30-09:45
2025-06-12,ES,VWAP,reject,short,TP8_SL4,8,4,6010.5,SL,-4.0,1,09:30-09:45
2025-06-12,ES,VWAP,reject,short,TP12_SL6,12,6,6010.5,SL,-6.0,5,09:30-09:45
2025-06-12,ES,OR15Low,reject,short,TP8_SL4,8,4,6011.0,SL,-4.0,3,09:30-09:45
2025-06-12,ES,OR15Low,reject,short,TP12_SL6,12,6,6011.0,SL,-6.0,3,09:30-09:45
2025-06-12,ES,GlobexHigh,reject,short,TP8_SL4,8,4,6041.25,SL,-4.0,3,10:30-11:00
2025-06-12,ES,GlobexHigh,reject,short,TP12_SL6,12,6,6041.25,SL,-6.0,4,10:30-11:00
2025-06-13,ES,GlobexHigh,breakout,long,TP8_SL4,8,4,6008.0,SL,-4.0,3,09:30-09:45
2025-06-13,ES,GlobexHigh,breakout,long,TP12_SL6,12,6,6008.0,SL,-6.0,12,09:30-09:45
2025-06-13,ES,PriorRTHLow,reject,short,TP8_SL4,8,4,6008.0,SL,-4.0,6,09:30-09:45
2025-06-13,ES,PriorRTHLow,reject,short,TP12_SL6,12,6,6008.0,TP,12.0,21,09:30-09:45
2025-06-13,ES,OR15High,reject,short,TP8_SL4,8,4,6008.0,SL,-4.0,6,09:30-09:45
2025-06-13,ES,OR15High,reject,short,TP12_SL6,12,6,6008.0,TP,12.0,21,09:30-09:45
2025-06-13,ES,VWAP,reject,short,TP8_SL4,8,4,6008.0,SL,-4.0,6,09:30-09:45
2025-06-13,ES,VWAP,reject,short,TP12_SL6,12,6,6008.0,TP,12.0,21,09:30-09:45
2025-06-13,ES,OR15Low,breakout,long,TP8_SL4,8,4,6005.75,SL,-4.0,8,09:30-09:45
2025-06-13,ES,OR15Low,breakout,long,TP12_SL6,12,6,6005.75,SL,-6.0,12,09:30-09:45
2025-06-13,ES,GlobexHigh,reject,short,TP8_SL4,8,4,6003.25,SL,-4.0,3,09:45-10:00
2025-06-13,ES,GlobexHigh,reject,short,TP12_SL6,12,6,6003.25,TP,12.0,10,09:45-10:00
2025-06-13,ES,OR15Low,reject,short,TP8_SL4,8,4,5995.75,SL,-4.0,3,09:45-10:00
2025-06-13,ES,OR15Low,reject,short,TP12_SL6,12,6,5995.75,SL,-6.0,3,09:45-10:00
2025-06-16,ES,OR15High,reject,short,TP8_SL4,8,4,6022.25,SL,-4.0,4,09:30-09:45
2025-06-16,ES,OR15High,reject,short,TP12_SL6,12,6,6022.25,SL,-6.0,12,09:30-09:45
2025-06-16,ES,OR15Low,breakout,long,TP8_SL4,8,4,6022.25,TP,8.0,16,09:30-09:45
2025-06-16,ES,OR15Low,breakout,long,TP12_SL6,12,6,6022.25,TP,12.0,16,09:30-09:45
2025-06-16,ES,VWAP,reject,short,TP8_SL4,8,4,6022.25,SL,-4.0,4,09:30-09:45
2025-06-16,ES,VWAP,reject,short,TP12_SL6,12,6,6022.25,SL,-6.0,12,09:30-09:45
2025-06-16,ES,PriorRTHHigh,reject,short,TP8_SL4,8,4,6024.25,SL,-4.0,0,09:45-10:00
2025-06-16,ES,PriorRTHHigh,reject,short,TP12_SL6,12,6,6024.25,SL,-6.0,4,09:45-10:00
2025-06-16,ES,GlobexHigh,reject,short,TP8_SL4,8,4,6031.75,SL,-4.0,2,09:45-10:00
2025-06-16,ES,GlobexHigh,reject,short,TP12_SL6,12,6,6031.75,SL,-6.0,2,09:45-10:00
2025-06-17,ES,OR15Low,breakout,long,TP8_SL4,8,4,6014.75,SL,-4.0,4,09:30-09:45
2025-06-17,ES,OR15Low,breakout,long,TP12_SL6,12,6,6014.75,SL,-6.0,9,09:30-09:45
2025-06-17,ES,GlobexHigh,reject,short,TP8_SL4,8,4,6013.0,SL,-4.0,6,09:30-09:45
2025-06-17,ES,GlobexHigh,reject,short,TP12_SL6,12,6,6013.0,SL,-6.0,18,09:30-09:45
2025-06-17,ES,PriorRTHLow,reject,short,TP8_SL4,8,4,6013.0,SL,-4.0,6,09:30-09:45
2025-06-17,ES,PriorRTHLow,reject,short,TP12_SL6,12,6,6013.0,SL,-6.0,18,09:30-09:45
2025-06-17,ES,OR15High,reject,short,TP8_SL4,8,4,6013.0,SL,-4.0,6,09:30-09:45
2025-06-17,ES,OR15High,reject,short,TP12_SL6,12,6,6013.0,SL,-6.0,18,09:30-09:45
2025-06-17,ES,VWAP,reject,short,TP8_SL4,8,4,6013.0,SL,-4.0,6,09:30-09:45
2025-06-17,ES,VWAP,reject,short,TP12_SL6,12,6,6013.0,SL,-6.0,18,09:30-09:45
2025-06-17,ES,OR15Low,reject,short,TP8_SL4,8,4,6012.5,SL,-4.0,10,09:30-09:45
2025-06-17,ES,OR15Low,reject,short,TP12_SL6,12,6,6012.5,SL,-6.0,10,09:30-09:45
2025-06-18,ES,PriorRTHLow,breakout,long,TP8_SL4,8,4,5984.75,TP,8.0,14,09:30-09:45
2025-06-18,ES,PriorRTHLow,breakout,long,TP12_SL6,12,6,5984.75,TP,12.0,16,09:30-09:45
2025-06-18,ES,OR15High,reject,short,TP8_SL4,8,4,5984.75,SL,-4.0,4,09:30-09:45
2025-06-18,ES,OR15High,reject,short,TP12_SL6,12,6,5984.75,SL,-6.0,11,09:30-09:45
2025-06-18,ES,VWAP,reject,short,TP8_SL4,8,4,5984.75,SL,-4.0,4,09:30-09:45
2025-06-18,ES,VWAP,reject,short,TP12_SL6,12,6,5984.75,SL,-6.0,11,09:30-09:45
2025-06-18,ES,OR15Low,reject,short,TP8_SL4,8,4,5983.0,SL,-4.0,0,09:30-09:45
2025-06-18,ES,OR15Low,reject,short,TP12_SL6,12,6,5983.0,SL,-6.0,2,09:30-09:45
2025-06-18,ES,GlobexHigh,reject,short,TP8_SL4,8,4,5999.75,SL,-4.0,8,09:45-10:00
2025-06-18,ES,GlobexHigh,reject,short,TP12_SL6,12,6,5999.75,SL,-6.0,9,09:45-10:00
2025-06-18,ES,PriorRTHLow,reject,short,TP8_SL4,8,4,5981.0,SL,-4.0,3,14:00-close
2025-06-18,ES,PriorRTHLow,reject,short,TP12_SL6,12,6,5981.0,SL,-6.0,4,14:00-close
2025-06-19,ES,GlobexLow,breakout,long,TP8_SL4,8,4,5943.0,SL,-4.0,3,09:30-09:45
2025-06-19,ES,GlobexLow,breakout,long,TP12_SL6,12,6,5943.0,SL,-6.0,4,09:30-09:45
2025-06-19,ES,OR15Low,breakout,long,TP8_SL4,8,4,5943.0,SL,-4.0,3,09:30-09:45
2025-06-19,ES,OR15Low,breakout,long,TP12_SL6,12,6,5943.0,SL,-6.0,4,09:30-09:45
2025-06-19,ES,OR15High,reject,short,TP8_SL4,8,4,5942.25,TP,8.0,4,09:30-09:45
2025-06-19,ES,OR15High,reject,short,TP12_SL6,12,6,5942.25,TP,12.0,12,09:30-09:45
2025-06-19,ES,VWAP,reject,short,TP8_SL4,8,4,5942.25,TP,8.0,4,09:30-09:45
2025-06-19,ES,VWAP,reject,short,TP12_SL6,12,6,5942.25,TP,12.0,12,09:30-09:45
2025-06-19,ES,GlobexLow,reject,short,TP8_SL4,8,4,5938.5,TP,8.0,9,09:30-09:45
2025-06-19,ES,GlobexLow,reject,short,TP12_SL6,12,6,5938.5,TP,12.0,10,09:30-09:45
2025-06-19,ES,OR15Low,reject,short,TP8_SL4,8,4,5933.75,TP,8.0,4,09:30-09:45
2025-06-19,ES,OR15Low,reject,short,TP12_SL6,12,6,5933.75,TP,12.0,5,09:30-09:45
2025-06-23,ES,OR15Low,breakout,long,TP8_SL4,8,4,6015.75,SL,-4.0,0,09:30-09:45
2025-06-23,ES,OR15Low,breakout,long,TP12_SL6,12,6,6015.75,TP,12.0,4,09:30-09:45
2025-06-23,ES,VWAP,reject,short,TP8_SL4,8,4,6015.75,SL,-4.0,3,09:30-09:45
2025-06-23,ES,VWAP,reject,short,TP12_SL6,12,6,6015.75,SL,-6.0,3,09:30-09:45
2025-06-23,ES,GlobexLow,breakout,long,TP8_SL4,8,4,6014.25,TP,8.0,2,09:30-09:45
2025-06-23,ES,GlobexLow,breakout,long,TP12_SL6,12,6,6014.25,TP,12.0,3,09:30-09:45
2025-06-23,ES,OR15High,reject,short,TP8_SL4,8,4,6030.25,SL,-4.0,1,09:45-10:00
2025-06-23,ES,OR15High,reject,short,TP12_SL6,12,6,6030.25,SL,-6.0,2,09:45-10:00
2025-06-23,ES,OR15Low,reject,short,TP8_SL4,8,4,6009.5,TP,8.0,1,12:00-14:00
2025-06-23,ES,OR15Low,reject,short,TP12_SL6,12,6,6009.5,TP,12.0,3,12:00-14:00
2025-06-23,ES,GlobexLow,reject,short,TP8_SL4,8,4,5998.5,SL,-4.0,0,12:00-14:00
2025-06-23,ES,GlobexLow,reject,short,TP12_SL6,12,6,5998.5,SL,-6.0,0,12:00-14:00
2025-06-24,ES,OR15Low,breakout,long,TP8_SL4,8,4,6121.5,SL,-4.0,0,09:30-09:45
2025-06-24,ES,OR15Low,breakout,long,TP12_SL6,12,6,6121.5,SL,-6.0,25,09:30-09:45
2025-06-24,ES,GlobexLow,breakout,long,TP8_SL4,8,4,6119.75,TP,8.0,7,09:30-09:45
2025-06-24,ES,GlobexLow,breakout,long,TP12_SL6,12,6,6119.75,SL,-6.0,25,09:30-09:45
2025-06-24,ES,VWAP,reject,short,TP8_SL4,8,4,6119.75,SL,-4.0,2,09:30-09:45
2025-06-24,ES,VWAP,reject,short,TP12_SL6,12,6,6119.75,SL,-6.0,4,09:30-09:45
2025-06-24,ES,OR15High,reject,short,TP8_SL4,8,4,6125.5,SL,-4.0,1,09:45-10:00
2025-06-24,ES,OR15High,reject,short,TP12_SL6,12,6,6125.5,TP,12.0,14,09:45-10:00
2025-06-24,ES,OR15Low,reject,short,TP8_SL4,8,4,6115.75,SL,-4.0,2,09:45-10:00
2025-06-24,ES,OR15Low,reject,short,TP12_SL6,12,6,6115.75,SL,-6.0,2,09:45-10:00
2025-06-24,ES,GlobexHigh,reject,short,TP8_SL4,8,4,6145.5,SL,-4.0,66,12:00-14:00
2025-06-24,ES,GlobexHigh,reject,short,TP12_SL6,12,6,6145.5,SL,-6.0,73,12:00-14:00
2025-06-25,ES,GlobexHigh,reject,short,TP8_SL4,8,4,6154.25,SL,-4.0,1,09:30-09:45
2025-06-25,ES,GlobexHigh,reject,short,TP12_SL6,12,6,6154.25,SL,-6.0,9,09:30-09:45
2025-06-25,ES,GlobexLow,breakout,long,TP8_SL4,8,4,6154.25,SL,-4.0,16,09:30-09:45
2025-06-25,ES,GlobexLow,breakout,long,TP12_SL6,12,6,6154.25,SL,-6.0,40,09:30-09:45
2025-06-25,ES,PriorRTHHigh,reject,short,TP8_SL4,8,4,6154.25,SL,-4.0,1,09:30-09:45
2025-06-25,ES,PriorRTHHigh,reject,short,TP12_SL6,12,6,6154.25,SL,-6.0,9,09:30-09:45
2025-06-25,ES,OR15High,reject,short,TP8_SL4,8,4,6154.25,SL,-4.0,1,09:30-09:45
2025-06-25,ES,OR15High,reject,short,TP12_SL6,12,6,6154.25,SL,-6.0,9,09:30-09:45
2025-06-25,ES,OR15Low,reject,short,TP8_SL4,8,4,6154.25,SL,-4.0,1,09:30-09:45
2025-06-25,ES,OR15Low,reject,short,TP12_SL6,12,6,6154.25,SL,-6.0,9,09:30-09:45
2025-06-25,ES,VWAP,reject,short,TP8_SL4,8,4,6154.25,SL,-4.0,1,09:30-09:45
2025-06-25,ES,VWAP,reject,short,TP12_SL6,12,6,6154.25,SL,-6.0,9,09:30-09:45
2025-06-25,ES,GlobexLow,reject,short,TP8_SL4,8,4,6145.0,SL,-4.0,14,11:00-12:00
2025-06-25,ES,GlobexLow,reject,short,TP12_SL6,12,6,6145.0,TP,12.0,146,11:00-12:00
2025-06-26,ES,PriorRTHHigh,breakout,long,TP8_SL4,8,4,6166.5,SL,-4.0,12,09:30-09:45
2025-06-26,ES,PriorRTHHigh,breakout,long,TP12_SL6,12,6,6166.5,SL,-6.0,12,09:30-09:45
2025-06-26,ES,OR15High,reject,short,TP8_SL4,8,4,6166.25,SL,-4.0,23,09:30-09:45
2025-06-26,ES,OR15High,reject,short,TP12_SL6,12,6,6166.25,SL,-6.0,23,09:30-09:45
2025-06-26,ES,OR15Low,reject,short,TP8_SL4,8,4,6166.25,SL,-4.0,23,09:30-09:45
2025-06-26,ES,OR15Low,reject,short,TP12_SL6,12,6,6166.25,SL,-6.0,23,09:30-09:45
2025-06-26,ES,VWAP,reject,short,TP8_SL4,8,4,6166.25,SL,-4.0,23,09:30-09:45
2025-06-26,ES,VWAP,reject,short,TP12_SL6,12,6,6166.25,SL,-6.0,23,09:30-09:45
2025-06-26,ES,GlobexLow,breakout,long,TP8_SL4,8,4,6164.0,SL,-4.0,5,09:45-10:00
2025-06-26,ES,GlobexLow,breakout,long,TP12_SL6,12,6,6164.0,TP,12.0,43,09:45-10:00
2025-06-26,ES,PriorRTHHigh,reject,short,TP8_SL4,8,4,6165.5,SL,-4.0,13,09:45-10:00
2025-06-26,ES,PriorRTHHigh,reject,short,TP12_SL6,12,6,6165.5,SL,-6.0,13,09:45-10:00
2025-06-27,ES,GlobexLow,breakout,long,TP8_SL4,8,4,6205.25,TP,8.0,16,09:30-09:45
2025-06-27,ES,GlobexLow,breakout,long,TP12_SL6,12,6,6205.25,TP,12.0,22,09:30-09:45
2025-06-27,ES,PriorRTHHigh,breakout,long,TP8_SL4,8,4,6205.25,TP,8.0,16,09:30-09:45
2025-06-27,ES,PriorRTHHigh,breakout,long,TP12_SL6,12,6,6205.25,TP,12.0,22,09:30-09:45
2025-06-27,ES,OR15High,reject,short,TP8_SL4,8,4,6205.0,SL,-4.0,1,09:30-09:45
2025-06-27,ES,OR15High,reject,short,TP12_SL6,12,6,6205.0,SL,-6.0,1,09:30-09:45
2025-06-27,ES,OR15Low,reject,short,TP8_SL4,8,4,6205.0,SL,-4.0,1,09:30-09:45
2025-06-27,ES,OR15Low,reject,short,TP12_SL6,12,6,6205.0,SL,-6.0,1,09:30-09:45
2025-06-27,ES,VWAP,reject,short,TP8_SL4,8,4,6205.0,SL,-4.0,1,09:30-09:45
2025-06-27,ES,VWAP,reject,short,TP12_SL6,12,6,6205.0,SL,-6.0,1,09:30-09:45
