direction,entry,pnl_pct,win,exit_type,timestamp,vol_z,body_atr_ratio
long,259.46,-0.5,False,sl,2026-03-09 19:30:00+00:00,3.225513186383653,1.2639405204460585
long,261.03,-0.5,False,sl,2026-03-09 19:40:00+00:00,2.518735187447801,2.0269141531322687
long,258.52,-0.5,False,sl,2026-03-12 13:30:00+00:00,4.140837075400074,1.0675909878682714
short,249.74,-0.5,False,sl,2026-03-13 20:10:00+00:00,4.016233641618987,0.7279577995478602
short,252.59,-0.5,False,sl,2026-03-16 19:20:00+00:00,2.0812748857340946,1.547738693467351
short,253.335,-0.5,False,sl,2026-03-17 19:10:00+00:00,2.1472452182755055,1.4980544747081121
short,251.15,0.8,True,tp,2026-03-18 18:10:00+00:00,1.8734227628726627,0.4081954294720303
short,246.895,-0.5,False,sl,2026-03-20 13:40:00+00:00,2.0156501884203832,1.3359840954274143
short,248.12,0.8,True,tp,2026-03-20 19:30:00+00:00,2.4700622831527155,0.38940397350994504
short,247.09,-0.5,False,sl,2026-03-20 19:40:00+00:00,2.132780048560402,1.7087613293051134
short,253.23,0.8,True,tp,2026-03-23 13:40:00+00:00,2.589471662220551,0.7886710239651412
short,250.06,-0.5,False,sl,2026-03-24 13:10:00+00:00,4.031084702317082,1.7188459177409432
short,252.74,-0.5,False,sl,2026-03-25 19:00:00+00:00,3.571938759203763,0.9028268551236412
long,254.93,-0.5,False,sl,2026-03-26 18:10:00+00:00,2.7179327767437007,1.5713432835821017
short,248.28,-0.5,False,sl,2026-03-27 19:50:00+00:00,2.536164077793617,0.38230475150191384
long,254.53,-0.06286095941539174,False,time,2026-03-31 19:50:00+00:00,2.102130693098606,0.9976442873969765
long,255.67,-0.5,False,sl,2026-04-01 19:30:00+00:00,2.3714354614950883,1.4187604690117286
long,256.565,0.8,True,tp,2026-04-06 13:30:00+00:00,4.070024844983725,1.7161290322580471
long,258.64,-0.5,False,sl,2026-04-06 19:40:00+00:00,2.4103561727419764,0.6677824267782987
long,258.84,-0.5,False,sl,2026-04-06 19:50:00+00:00,1.805911818400747,0.775818639798587
short,251.355,0.8,True,tp,2026-04-07 13:40:00+00:00,2.589883131139174,5.190950920245369
short,249.37,0.8,True,tp,2026-04-07 13:50:00+00:00,2.1234425139224644,1.5331273601098514
long,253.19,0.8,True,tp,2026-04-07 20:00:00+00:00,2.9072914829963934,1.3688286544046289
long,258.22,-0.5,False,sl,2026-04-08 19:50:00+00:00,3.1011767032098803,0.31906077348059725
long,258.45,-0.5,False,sl,2026-04-08 20:00:00+00:00,3.8939552396946664,1.3654096228868866
long,260.19,0.02306007148622248,True,time,2026-04-10 13:40:00+00:00,2.471743088783834,0.5993883792048379
long,259.73,-0.5,False,sl,2026-04-13 13:30:00+00:00,4.064351376263092,1.8060384263494267
long,259.22,0.8,True,tp,2026-04-13 20:30:00+00:00,4.001991749460208,2.8172992056487045
long,282.975,0.8,True,tp,2026-05-06 13:40:00+00:00,3.8862457051832022,0.47543686119352446
long,284.52,0.8,True,tp,2026-05-06 13:50:00+00:00,2.057438391592917,0.6762969866417913
long,288.4,0.8,True,tp,2026-05-07 12:30:00+00:00,3.9858971038399766,0.4396984924623096
long,287.36,-0.5,False,sl,2026-05-07 19:00:00+00:00,1.9161977958856757,0.6375711574952826
long,287.66,0.8,True,tp,2026-05-07 20:10:00+00:00,3.3861234806969907,0.7394366197182706
long,292.73,-0.19471868274518947,False,time,2026-05-08 13:40:00+00:00,2.954297986850148,2.509433962264125
long,293.615,-0.5,False,sl,2026-05-08 13:50:00+00:00,1.8231730535226152,0.7734806629834076
long,293.53,-0.5,False,sl,2026-05-08 19:20:00+00:00,3.567336617324374,1.5067264573990418
long,292.13,0.8,True,tp,2026-05-12 13:00:00+00:00,2.98458843981539,0.42091503267977
long,294.79,0.8,True,tp,2026-05-12 19:30:00+00:00,1.807712097681773,0.812019566736591
long,294.24,0.8,True,tp,2026-05-13 12:00:00+00:00,3.541820617952269,0.32605531295492973
long,299.68,-0.5,False,sl,2026-05-15 20:00:00+00:00,4.032064878636922,0.3316708229426402
long,297.13,0.8,True,tp,2026-05-18 19:30:00+00:00,2.3654330948643203,0.6332046332045803
long,299.74,-0.5,False,sl,2026-05-19 13:40:00+00:00,2.631061713550156,3.0144092219020324
long,298.55,0.8,True,tp,2026-05-20 12:20:00+00:00,4.205503611818368,2.373056994818617
long,301.345,0.09789443992764407,True,time,2026-05-20 17:40:00+00:00,2.389477145646702,0.5815516188149555
long,302.24,-0.5,False,sl,2026-05-20 20:00:00+00:00,3.4961716332258126,0.4863059452237593
long,304.93,0.3509002066047923,True,time,2026-05-21 18:00:00+00:00,2.4629017827460604,0.6100217864923986
long,305.055,0.8,True,tp,2026-05-21 19:10:00+00:00,2.2377654996824643,1.5049767750497784
long,310.77,-0.2638607330179854,False,time,2026-05-26 12:00:00+00:00,3.739028190040264,1.2365269461077413
long,310.08,-0.003224974200203465,False,time,2026-05-26 13:40:00+00:00,2.9437388032746066,1.0501848917063366
long,310.76,-0.05470459518600075,False,time,2026-05-27 13:40:00+00:00,2.108953782676841,3.283341721187735
long,310.99,0.10611273674394164,True,time,2026-05-27 20:00:00+00:00,3.8996686117797803,2.3086232980333454
long,311.5,0.8,True,tp,2026-05-28 19:40:00+00:00,2.247295423194984,0.40891621829362285
long,312.33,0.8,True,tp,2026-05-28 20:50:00+00:00,4.031067877165104,1.9375848032564242
long,314.21,-0.5,False,sl,2026-05-29 13:40:00+00:00,2.1143738227799718,3.1356684755796347
long,311.85,-0.5,False,sl,2026-05-29 20:00:00+00:00,4.1312604496674465,0.5314136125653832
long,307.92,-0.5,False,sl,2026-06-01 19:10:00+00:00,2.088594345932908,0.5839572192514038
long,314.905,-0.3064416252520522,False,time,2026-06-02 17:10:00+00:00,3.1733557336844855,0.7774208352454852
long,314.19,0.8,True,tp,2026-06-03 12:00:00+00:00,3.558733115027549,1.0380761523046358
long,316.245,-0.5,False,sl,2026-06-03 13:40:00+00:00,2.0717632109858957,3.057381615598865
long,310.44,0.8,True,tp,2026-06-03 19:30:00+00:00,1.8125225368838742,0.6111869031378773
long,311.01,-0.20095816854763512,False,time,2026-06-03 19:40:00+00:00,2.7194441492546093,1.1759594496741022
long,313.98,-0.5,False,sl,2026-06-05 13:40:00+00:00,2.3327634456923017,1.7723404255319266
