sym,level,date,gap_regime,outcome,bars,pnl,ep,side,touch_num
RKLB,PML,2025-12-16,Gap Down,loss,4,-0.4,53.565,long,1
RKLB,PDL,2025-12-16,Gap Down,win,0,0.75,55.55,long,1
RKLB,1H_Sup,2025-12-16,Gap Down,win,0,0.75,55.55,long,1
RKLB,1H_Sup,2025-12-16,Gap Down,loss,0,-0.4,56.49,long,1
RKLB,1H_Sup,2025-12-16,Gap Down,loss,0,-0.4,56.49,long,1
RKLB,1H_Sup,2025-12-16,Gap Down,loss,1,-0.4,56.34,long,1
RKLB,4H_Sup,2025-12-16,Gap Down,win,0,0.75,55.55,long,1
RKLB,4H_Sup,2025-12-16,Gap Down,loss,1,-0.4,56.34,long,1
RKLB,PMH,2025-12-16,Gap Down,win,0,0.75,54.78,short,1
RKLB,1H_Res,2025-12-16,Gap Down,loss,0,-0.4,55.31,short,1
RKLB,1H_Res,2025-12-16,Gap Down,win,6,0.75,56.25,short,1
RKLB,PML,2025-12-17,Gap Up,loss,1,-0.4,55.86,long,1
RKLB,1H_Sup,2025-12-17,Gap Up,loss,0,-0.4,55.09,long,1
RKLB,4H_Sup,2025-12-17,Gap Up,loss,0,-0.4,54.64,long,1
RKLB,4H_Sup,2025-12-17,Gap Up,loss,1,-0.4,56.19,long,1
RKLB,PDH,2025-12-17,Gap Up,loss,1,-0.4,56.06,short,1
RKLB,1H_Res,2025-12-17,Gap Up,win,0,0.75,54.4295,short,1
RKLB,1H_Res,2025-12-17,Gap Up,win,0,0.75,54.4295,short,1
RKLB,1H_Res,2025-12-17,Gap Up,loss,0,-0.4,54.795,short,1
RKLB,4H_Res,2025-12-17,Gap Up,win,0,0.75,55.43,short,1
RKLB,PMH,2025-12-18,Gap Up,loss,2,-0.4,56.2437,short,1
RKLB,PDH,2025-12-18,Gap Up,loss,0,-0.4,56.81,short,1
RKLB,1H_Sup,2025-12-23,Gap Down,loss,0,-0.4,78.72,long,1
RKLB,PDH,2025-12-23,Gap Down,loss,1,-0.4,77.7276,short,1
RKLB,PML,2025-12-24,Gap Up,loss,0,-0.4,76.82,long,1
RKLB,1H_Sup,2025-12-24,Gap Up,win,12,0.75,77.37,long,1
RKLB,1H_Sup,2025-12-24,Gap Up,loss,0,-0.4,78.4325,long,1
RKLB,4H_Sup,2025-12-24,Gap Up,loss,1,-0.4,76.48,long,1
RKLB,PMH,2025-12-24,Gap Up,win,0,0.75,77.88,short,1
RKLB,PDH,2025-12-24,Gap Up,win,0,0.75,77.88,short,1
RKLB,1H_Res,2025-12-24,Gap Up,win,1,0.75,77.1512,short,1
RKLB,4H_Res,2025-12-24,Gap Up,win,1,0.75,77.1512,short,1
RKLB,1H_Sup,2025-12-30,Gap Up,loss,0,-0.4,71.39,long,1
RKLB,4H_Sup,2025-12-30,Gap Up,loss,0,-0.4,72.36,long,1
RKLB,PMH,2025-12-30,Gap Up,loss,0,-0.4,72.58,short,1
RKLB,PDH,2025-12-30,Gap Up,win,0,0.75,72.16,short,1
RKLB,4H_Res,2025-12-30,Gap Up,loss,0,-0.4,71.42,short,1
RKLB,PML,2025-12-31,Gap Up,loss,1,-0.4,71.1812,long,1
RKLB,PDL,2025-12-31,Gap Up,loss,1,-0.4,70.65,long,1
RKLB,PMH,2025-12-31,Gap Up,loss,0,-0.4,71.715,short,1
RKLB,1H_Res,2025-12-31,Gap Up,loss,0,-0.4,70.735,short,1
RKLB,4H_Res,2025-12-31,Gap Up,win,2,0.75,71.96,short,1
RKLB,PML,2026-01-06,Flat,win,2,0.75,76.725,long,1
RKLB,1H_Sup,2026-01-06,Flat,loss,0,-0.4,78.44,long,1
RKLB,1H_Sup,2026-01-06,Flat,loss,0,-0.4,77.9,long,1
RKLB,1H_Sup,2026-01-06,Flat,loss,4,-0.4,78.3898,long,1
RKLB,4H_Sup,2026-01-06,Flat,loss,1,-0.4,75.72,long,1
RKLB,4H_Sup,2026-01-06,Flat,loss,4,-0.4,78.3898,long,1
RKLB,PMH,2026-01-06,Flat,loss,0,-0.4,77.12,short,1
RKLB,PDH,2026-01-06,Flat,loss,0,-0.4,77.12,short,1
RKLB,1H_Res,2026-01-06,Flat,loss,0,-0.4,77.12,short,1
RKLB,4H_Res,2026-01-06,Flat,win,1,0.75,76.65,short,1
RKLB,4H_Res,2026-01-06,Flat,loss,0,-0.4,77.12,short,1
RKLB,PML,2026-01-07,Gap Down,win,0,0.75,83.05,long,1
RKLB,1H_Sup,2026-01-07,Gap Down,loss,29,-0.4,85.33,long,1
RKLB,4H_Sup,2026-01-07,Gap Down,win,1,0.75,84.415,long,1
RKLB,PMH,2026-01-07,Gap Down,win,0,0.75,83.655,short,1
RKLB,1H_Res,2026-01-07,Gap Down,loss,0,-0.4,84.65,short,1
RKLB,4H_Res,2026-01-07,Gap Down,loss,6,-0.4,82.1284,short,1
RKLB,4H_Res,2026-01-07,Gap Down,loss,0,-0.4,83.05,short,1
RKLB,1H_Sup,2026-01-08,Gap Up,win,0,0.75,84.86,long,1
RKLB,4H_Sup,2026-01-08,Gap Up,win,9,0.75,82.48,long,1
RKLB,4H_Sup,2026-01-08,Gap Up,win,0,0.75,86.9,long,1
RKLB,PMH,2026-01-08,Gap Up,loss,0,-0.4,84.85,short,1
RKLB,PDH,2026-01-08,Gap Up,loss,0,-0.4,84.85,short,1
RKLB,1H_Res,2026-01-08,Gap Up,win,1,0.75,84.4899,short,1
RKLB,4H_Res,2026-01-08,Gap Up,win,0,0.75,84.8,short,1
RKLB,PML,2026-01-09,Gap Up,loss,0,-0.4,83.035,long,1
RKLB,1H_Sup,2026-01-09,Gap Up,win,1,0.75,84.3173,long,1
RKLB,4H_Sup,2026-01-09,Gap Up,win,0,0.75,85.51,long,1
RKLB,PMH,2026-01-09,Gap Up,loss,0,-0.4,83.05,short,1
RKLB,1H_Res,2026-01-09,Gap Up,loss,1,-0.4,82.92,short,1
RKLB,1H_Res,2026-01-09,Gap Up,loss,1,-0.4,82.92,short,1
RKLB,4H_Res,2026-01-09,Gap Up,loss,0,-0.4,83.05,short,1
RKLB,PML,2026-01-13,Gap Up,loss,0,-0.4,88.0,long,1
RKLB,1H_Sup,2026-01-13,Gap Up,loss,0,-0.4,89.03,long,1
RKLB,4H_Sup,2026-01-13,Gap Up,loss,3,-0.4,87.87,long,1
RKLB,4H_Sup,2026-01-13,Gap Up,loss,0,-0.4,88.9,long,1
RKLB,PMH,2026-01-13,Gap Up,loss,0,-0.4,87.44,short,1
RKLB,PDH,2026-01-13,Gap Up,loss,0,-0.4,87.44,short,1
RKLB,1H_Res,2026-01-13,Gap Up,win,2,0.75,88.0,short,1
RKLB,PML,2026-01-14,Gap Down,win,0,0.75,86.065,long,1
RKLB,PDL,2026-01-14,Gap Down,loss,0,-0.4,86.78,long,1
RKLB,1H_Sup,2026-01-14,Gap Down,loss,2,-0.4,86.69,long,1
RKLB,1H_Sup,2026-01-14,Gap Down,loss,0,-0.4,88.14,long,1
RKLB,1H_Sup,2026-01-14,Gap Down,loss,0,-0.4,88.3466,long,1
RKLB,1H_Sup,2026-01-14,Gap Down,loss,1,-0.4,88.805,long,1
RKLB,4H_Sup,2026-01-14,Gap Down,loss,2,-0.4,86.69,long,1
RKLB,4H_Sup,2026-01-14,Gap Down,loss,1,-0.4,86.72,long,1
RKLB,PMH,2026-01-14,Gap Down,win,0,0.75,85.15,short,1
RKLB,PDH,2026-01-14,Gap Down,win,5,0.75,89.19,short,1
RKLB,1H_Res,2026-01-14,Gap Down,win,1,0.75,87.74,short,1
RKLB,4H_Res,2026-01-14,Gap Down,win,2,0.75,87.9,short,1
RKLB,4H_Res,2026-01-14,Gap Down,win,1,0.75,88.44,short,1
RKLB,PML,2026-01-15,Gap Down,loss,1,-0.4,89.5504,long,1
RKLB,1H_Sup,2026-01-15,Gap Down,win,24,0.75,90.9001,long,1
RKLB,4H_Sup,2026-01-15,Gap Down,win,12,0.75,87.6,long,1
RKLB,4H_Sup,2026-01-15,Gap Down,loss,0,-0.4,89.43,long,1
RKLB,4H_Sup,2026-01-15,Gap Down,loss,16,-0.4,92.13,long,1
RKLB,4H_Sup,2026-01-15,Gap Down,loss,16,-0.4,92.13,long,1
RKLB,PMH,2026-01-15,Gap Down,loss,1,-0.4,90.325,short,1
RKLB,PDH,2026-01-15,Gap Down,loss,1,-0.4,91.87,short,1
RKLB,1H_Res,2026-01-15,Gap Down,loss,9,-0.4,90.5614,short,1
RKLB,4H_Res,2026-01-15,Gap Down,loss,0,-0.4,87.3301,short,1
RKLB,4H_Res,2026-01-15,Gap Down,loss,0,-0.4,88.02,short,1
RKLB,4H_Res,2026-01-15,Gap Down,loss,9,-0.4,90.5614,short,1
RKLB,4H_Res,2026-01-15,Gap Down,loss,1,-0.4,91.87,short,1
RKLB,PML,2026-01-21,Gap Up,loss,0,-0.4,89.6,long,1
RKLB,PDL,2026-01-21,Gap Up,loss,0,-0.4,88.94,long,1
RKLB,1H_Sup,2026-01-21,Gap Up,loss,0,-0.4,88.94,long,1
RKLB,1H_Res,2026-01-21,Gap Up,loss,0,-0.4,88.8,short,1
RKLB,PML,2026-01-22,Gap Down,win,0,0.75,85.505,long,1
RKLB,PDL,2026-01-22,Gap Down,loss,0,-0.4,82.99,long,1
RKLB,1H_Sup,2026-01-22,Gap Down,win,17,0.75,86.53,long,1
RKLB,1H_Sup,2026-01-22,Gap Down,win,11,0.75,86.9,long,1
RKLB,4H_Sup,2026-01-22,Gap Down,loss,1,-0.4,83.2041,long,1
RKLB,4H_Sup,2026-01-22,Gap Down,loss,5,-0.4,83.62,long,1
RKLB,4H_Sup,2026-01-22,Gap Down,win,17,0.75,86.53,long,1
RKLB,4H_Sup,2026-01-22,Gap Down,win,4,0.75,88.3526,long,1
RKLB,PMH,2026-01-22,Gap Down,loss,0,-0.4,85.47,short,1
RKLB,1H_Res,2026-01-22,Gap Down,loss,0,-0.4,85.47,short,1
RKLB,1H_Res,2026-01-22,Gap Down,loss,1,-0.4,87.215,short,1
RKLB,1H_Res,2026-01-22,Gap Down,loss,2,-0.4,87.77,short,1
RKLB,4H_Res,2026-01-22,Gap Down,loss,0,-0.4,84.18,short,1
RKLB,4H_Res,2026-01-22,Gap Down,loss,0,-0.4,85.47,short,1
RKLB,PML,2026-01-23,Gap Up,loss,0,-0.4,89.36,long,1
RKLB,1H_Sup,2026-01-23,Gap Up,win,7,0.75,87.85,long,1
RKLB,1H_Sup,2026-01-23,Gap Up,loss,1,-0.4,88.57,long,1
RKLB,1H_Sup,2026-01-23,Gap Up,loss,1,-0.4,89.2989,long,1
RKLB,1H_Sup,2026-01-23,Gap Up,loss,0,-0.4,89.66,long,1
RKLB,4H_Sup,2026-01-23,Gap Up,win,7,0.75,87.85,long,1
RKLB,4H_Sup,2026-01-23,Gap Up,loss,0,-0.4,89.66,long,1
RKLB,PMH,2026-01-23,Gap Up,loss,2,-0.4,87.95,short,1
RKLB,PDH,2026-01-23,Gap Up,loss,2,-0.4,87.95,short,1
RKLB,4H_Res,2026-01-23,Gap Up,loss,0,-0.4,86.21,short,1
RKLB,4H_Sup,2026-01-27,Gap Up,win,11,0.75,84.2401,long,1
RKLB,PMH,2026-01-27,Gap Up,loss,1,-0.4,82.26,short,1
RKLB,4H_Res,2026-01-27,Gap Up,loss,5,-0.4,83.11,short,1
RKLB,4H_Res,2026-01-27,Gap Up,loss,0,-0.4,84.13,short,1
RKLB,PML,2026-01-28,Gap Up,loss,0,-0.4,88.1238,long,1
RKLB,1H_Sup,2026-01-28,Gap Up,loss,0,-0.4,88.1238,long,1
RKLB,4H_Sup,2026-01-28,Gap Up,loss,0,-0.4,88.1238,long,1
RKLB,PMH,2026-01-28,Gap Up,loss,0,-0.4,87.93,short,1
RKLB,PML,2026-01-29,Gap Down,loss,1,-0.4,88.6399,long,1
RKLB,1H_Sup,2026-01-29,Gap Down,loss,1,-0.4,88.6399,long,1
RKLB,1H_Sup,2026-01-29,Gap Down,loss,1,-0.4,88.6399,long,1
RKLB,4H_Sup,2026-01-29,Gap Down,loss,1,-0.4,87.935,long,1
RKLB,PMH,2026-01-29,Gap Down,loss,0,-0.4,88.395,short,1
RKLB,1H_Res,2026-01-29,Gap Down,win,0,0.75,87.535,short,1
RKLB,PML,2026-01-30,Gap Down,win,1,0.75,82.15,long,1
RKLB,PDL,2026-01-30,Gap Down,loss,4,-0.4,83.7,long,1
RKLB,1H_Sup,2026-01-30,Gap Down,loss,2,-0.4,83.82,long,1
RKLB,1H_Sup,2026-01-30,Gap Down,loss,2,-0.4,83.82,long,1
RKLB,1H_Sup,2026-01-30,Gap Down,loss,0,-0.4,84.2,long,1
RKLB,1H_Sup,2026-01-30,Gap Down,loss,0,-0.4,86.3899,long,1
RKLB,1H_Sup,2026-01-30,Gap Down,win,0,0.75,87.24,long,1
RKLB,4H_Sup,2026-01-30,Gap Down,loss,2,-0.4,83.82,long,1
RKLB,4H_Sup,2026-01-30,Gap Down,loss,2,-0.4,83.82,long,1
RKLB,4H_Sup,2026-01-30,Gap Down,loss,0,-0.4,84.2,long,1
RKLB,4H_Sup,2026-01-30,Gap Down,win,0,0.75,87.24,long,1
RKLB,PMH,2026-01-30,Gap Down,win,1,0.75,84.314,short,1
RKLB,PDH,2026-01-30,Gap Down,loss,2,-0.4,87.875,short,1
RKLB,1H_Res,2026-01-30,Gap Down,win,1,0.75,84.314,short,1
RKLB,1H_Res,2026-01-30,Gap Down,win,2,0.75,84.46,short,1
RKLB,4H_Res,2026-01-30,Gap Down,win,1,0.75,86.2688,short,1
RKLB,4H_Res,2026-01-30,Gap Down,win,1,0.75,86.2688,short,1
RKLB,4H_Sup,2026-02-03,Gap Up,loss,0,-0.4,76.98,long,1
RKLB,PMH,2026-02-03,Gap Up,win,0,0.75,78.1,short,1
RKLB,PDH,2026-02-03,Gap Up,loss,1,-0.4,80.4492,short,1
RKLB,4H_Res,2026-02-03,Gap Up,loss,7,-0.4,76.0405,short,1
RKLB,PDL,2026-02-04,Flat,win,1,0.75,76.11,long,1
RKLB,4H_Sup,2026-02-04,Flat,win,1,0.75,76.11,long,1
RKLB,4H_Sup,2026-02-04,Flat,loss,0,-0.4,77.93,long,1
RKLB,PDH,2026-02-04,Flat,loss,0,-0.4,78.76,short,1
RKLB,1H_Res,2026-02-04,Flat,loss,0,-0.4,78.185,short,1
RKLB,1H_Res,2026-02-04,Flat,loss,0,-0.4,78.185,short,1
RKLB,1H_Res,2026-02-04,Flat,loss,0,-0.4,79.03,short,1
RKLB,1H_Res,2026-02-04,Flat,loss,0,-0.4,79.03,short,1
RKLB,1H_Res,2026-02-04,Flat,loss,0,-0.4,78.76,short,1
RKLB,1H_Res,2026-02-04,Flat,loss,0,-0.4,78.76,short,1
RKLB,1H_Res,2026-02-04,Flat,loss,0,-0.4,78.76,short,1
RKLB,4H_Res,2026-02-04,Flat,loss,7,-0.4,75.8934,short,1
RKLB,4H_Res,2026-02-04,Flat,loss,0,-0.4,78.185,short,1
RKLB,4H_Res,2026-02-04,Flat,loss,0,-0.4,79.03,short,1
RKLB,4H_Res,2026-02-04,Flat,loss,0,-0.4,79.03,short,1
RKLB,4H_Res,2026-02-04,Flat,loss,0,-0.4,78.76,short,1
RKLB,4H_Res,2026-02-04,Flat,loss,0,-0.4,78.76,short,1
RKLB,4H_Res,2026-02-04,Flat,loss,0,-0.4,78.76,short,1
RKLB,PML,2026-02-05,Gap Down,loss,0,-0.4,68.65,long,1
RKLB,PDL,2026-02-05,Gap Down,win,1,0.75,68.79,long,1
RKLB,1H_Sup,2026-02-05,Gap Down,loss,0,-0.4,72.35,long,1
RKLB,1H_Sup,2026-02-05,Gap Down,loss,0,-0.4,72.78,long,1
RKLB,4H_Sup,2026-02-05,Gap Down,loss,1,-0.4,72.2306,long,1
RKLB,4H_Sup,2026-02-05,Gap Down,loss,0,-0.4,72.35,long,1
RKLB,4H_Res,2026-02-05,Gap Down,loss,0,-0.4,70.12,short,1
RKLB,4H_Res,2026-02-05,Gap Down,loss,0,-0.4,70.12,short,1
RKLB,4H_Res,2026-02-05,Gap Down,loss,1,-0.4,70.95,short,1
RKLB,4H_Res,2026-02-05,Gap Down,loss,0,-0.4,71.6,short,1
RKLB,4H_Res,2026-02-05,Gap Down,loss,0,-0.4,71.6,short,1
RKLB,4H_Res,2026-02-05,Gap Down,loss,0,-0.4,72.24,short,1
RKLB,4H_Sup,2026-02-06,Gap Up,win,1,0.75,68.34,long,1
RKLB,PMH,2026-02-06,Gap Up,loss,3,-0.4,69.69,short,1
RKLB,4H_Res,2026-02-06,Gap Up,loss,0,-0.4,68.03,short,1
RKLB,4H_Res,2026-02-06,Gap Up,loss,0,-0.4,68.03,short,1
RKLB,4H_Res,2026-02-06,Gap Up,win,0,0.75,68.5,short,1
RKLB,4H_Res,2026-02-06,Gap Up,win,0,0.75,69.005,short,1
RKLB,4H_Res,2026-02-06,Gap Up,loss,5,-0.4,69.57,short,1
RKLB,PML,2026-02-10,Gap Down,loss,0,-0.4,75.1737,long,1
RKLB,4H_Sup,2026-02-10,Gap Down,loss,0,-0.4,75.46,long,1
RKLB,PML,2026-02-11,Gap Up,loss,0,-0.4,70.84,long,1
RKLB,PDL,2026-02-11,Gap Up,loss,1,-0.4,71.89,long,1
RKLB,1H_Sup,2026-02-11,Gap Up,loss,0,-0.4,71.75,long,1
RKLB,4H_Sup,2026-02-11,Gap Up,loss,1,-0.4,71.89,long,1
RKLB,PML,2026-02-12,Gap Down,loss,0,-0.4,68.355,long,1
RKLB,PDL,2026-02-12,Gap Down,loss,0,-0.4,68.33,long,1
RKLB,4H_Sup,2026-02-12,Gap Down,loss,0,-0.4,68.33,long,1
RKLB,1H_Sup,2026-02-13,Gap Up,loss,0,-0.4,66.78,long,1
RKLB,PMH,2026-02-13,Gap Up,loss,0,-0.4,66.77,short,1
RKLB,PDH,2026-02-13,Gap Up,loss,5,-0.4,68.0639,short,1
RKLB,4H_Res,2026-02-13,Gap Up,loss,1,-0.4,65.705,short,1
RKLB,4H_Res,2026-02-13,Gap Up,loss,1,-0.4,65.705,short,1
RKLB,PML,2026-02-18,Gap Up,win,1,0.75,70.8,long,1
RKLB,1H_Sup,2026-02-18,Gap Up,win,1,0.75,70.8,long,1
RKLB,4H_Sup,2026-02-18,Gap Up,loss,0,-0.4,71.615,long,1
RKLB,PMH,2026-02-18,Gap Up,loss,0,-0.4,71.8054,short,1
RKLB,PML,2026-02-19,Gap Down,loss,0,-0.4,73.97,long,1
RKLB,1H_Sup,2026-02-19,Gap Down,loss,0,-0.4,74.04,long,1
RKLB,1H_Sup,2026-02-19,Gap Down,loss,0,-0.4,73.59,long,1
RKLB,1H_Sup,2026-02-19,Gap Down,loss,1,-0.4,74.7,long,1
RKLB,4H_Sup,2026-02-19,Gap Down,loss,0,-0.4,74.04,long,1
RKLB,4H_Sup,2026-02-19,Gap Down,loss,0,-0.4,73.59,long,1
RKLB,4H_Sup,2026-02-19,Gap Down,win,9,0.75,76.205,long,1
RKLB,PMH,2026-02-19,Gap Down,loss,0,-0.4,74.83,short,1
RKLB,PDH,2026-02-19,Gap Down,loss,4,-0.4,75.47,short,1
RKLB,1H_Res,2026-02-19,Gap Down,loss,3,-0.4,74.29,short,1
RKLB,PML,2026-02-20,Gap Down,loss,4,-0.4,76.3,long,1
RKLB,PDL,2026-02-20,Gap Down,loss,3,-0.4,72.6255,long,1
RKLB,1H_Sup,2026-02-20,Gap Down,loss,0,-0.4,77.8,long,1
RKLB,4H_Sup,2026-02-20,Gap Down,loss,0,-0.4,77.8,long,1
RKLB,PMH,2026-02-20,Gap Down,loss,1,-0.4,76.5,short,1
RKLB,PDH,2026-02-20,Gap Down,loss,1,-0.4,76.5,short,1
RKLB,4H_Res,2026-02-20,Gap Down,loss,0,-0.4,76.51,short,1
RKLB,PML,2026-02-24,Gap Down,win,2,0.75,69.26,long,1
RKLB,PDL,2026-02-24,Gap Down,loss,0,-0.4,69.01,long,1
RKLB,4H_Sup,2026-02-24,Gap Down,win,2,0.75,69.26,long,1
RKLB,PML,2026-02-25,Gap Up,loss,11,-0.4,70.48,long,1
RKLB,1H_Sup,2026-02-25,Gap Up,loss,0,-0.4,70.02,long,1
RKLB,4H_Sup,2026-02-25,Gap Up,loss,0,-0.4,70.02,long,1
RKLB,PDH,2026-02-25,Gap Up,loss,3,-0.4,69.525,short,1
RKLB,1H_Res,2026-02-25,Gap Up,loss,3,-0.4,69.525,short,1
RKLB,4H_Res,2026-02-25,Gap Up,loss,3,-0.4,69.525,short,1
RKLB,PML,2026-02-26,Flat,loss,0,-0.4,70.695,long,1
RKLB,PDL,2026-02-26,Flat,win,7,0.75,69.1268,long,1
RKLB,1H_Sup,2026-02-26,Flat,loss,0,-0.4,70.695,long,1
RKLB,1H_Sup,2026-02-26,Flat,loss,0,-0.4,71.05,long,1
RKLB,1H_Sup,2026-02-26,Flat,win,1,0.75,71.57,long,1
RKLB,4H_Sup,2026-02-26,Flat,loss,0,-0.4,70.695,long,1
RKLB,4H_Sup,2026-02-26,Flat,loss,2,-0.4,72.1,long,1
RKLB,PMH,2026-02-26,Flat,win,0,0.75,70.7,short,1
RKLB,PDH,2026-02-26,Flat,win,1,0.75,71.2299,short,1
RKLB,PML,2026-02-27,Gap Down,loss,2,-0.4,67.71,long,1
RKLB,PDL,2026-02-27,Gap Down,win,2,0.75,69.065,long,1
RKLB,4H_Sup,2026-02-27,Gap Down,win,2,0.75,69.065,long,1
RKLB,PML,2026-03-03,Gap Down,win,0,0.75,68.09,long,1
RKLB,PDL,2026-03-03,Gap Down,win,3,0.75,67.03,long,1
RKLB,1H_Sup,2026-03-03,Gap Down,win,1,0.75,71.49,long,1
RKLB,4H_Sup,2026-03-03,Gap Down,win,1,0.75,71.49,long,1
RKLB,PMH,2026-03-03,Gap Down,loss,0,-0.4,69.165,short,1
RKLB,PDH,2026-03-03,Gap Down,loss,9,-0.4,71.9601,short,1
RKLB,1H_Res,2026-03-03,Gap Down,loss,0,-0.4,70.91,short,1
RKLB,4H_Res,2026-03-03,Gap Down,loss,6,-0.4,71.17,short,1
RKLB,1H_Sup,2026-03-04,Gap Up,win,0,0.75,70.39,long,1
RKLB,1H_Sup,2026-03-04,Gap Up,loss,0,-0.4,70.925,long,1
RKLB,1H_Sup,2026-03-04,Gap Up,win,0,0.75,71.44,long,1
RKLB,1H_Sup,2026-03-04,Gap Up,loss,0,-0.4,72.635,long,1
RKLB,4H_Sup,2026-03-04,Gap Up,win,0,0.75,70.39,long,1
RKLB,4H_Sup,2026-03-04,Gap Up,loss,0,-0.4,70.59,long,1
RKLB,4H_Sup,2026-03-04,Gap Up,loss,4,-0.4,73.8399,long,1
RKLB,PMH,2026-03-04,Gap Up,loss,0,-0.4,71.4997,short,1
RKLB,PDH,2026-03-04,Gap Up,loss,6,-0.4,72.64,short,1
RKLB,1H_Res,2026-03-04,Gap Up,loss,0,-0.4,70.3788,short,1
RKLB,PML,2026-03-05,Gap Down,loss,1,-0.4,71.4,long,1
RKLB,PDL,2026-03-05,Gap Down,loss,3,-0.4,69.7,long,1
RKLB,4H_Sup,2026-03-05,Gap Down,loss,2,-0.4,71.02,long,1
RKLB,1H_Sup,2026-03-06,Gap Down,loss,0,-0.4,69.79,long,1
RKLB,1H_Sup,2026-03-06,Gap Down,loss,0,-0.4,69.79,long,1
RKLB,4H_Sup,2026-03-06,Gap Down,win,2,0.75,70.0003,long,1
RKLB,PMH,2026-03-06,Gap Down,loss,0,-0.4,70.05,short,1
RKLB,PDH,2026-03-06,Gap Down,loss,3,-0.4,71.32,short,1
RKLB,1H_Res,2026-03-06,Gap Down,loss,0,-0.4,69.54,short,1
RKLB,1H_Res,2026-03-06,Gap Down,loss,1,-0.4,69.55,short,1
RKLB,4H_Res,2026-03-06,Gap Down,loss,1,-0.4,69.55,short,1
RKLB,PML,2026-03-10,Gap Down,win,3,0.75,70.38,long,1
RKLB,1H_Sup,2026-03-10,Gap Down,loss,2,-0.4,70.5203,long,1
RKLB,4H_Sup,2026-03-10,Gap Down,loss,0,-0.4,71.63,long,1
RKLB,4H_Sup,2026-03-10,Gap Down,win,12,0.75,71.95,long,1
RKLB,PMH,2026-03-10,Gap Down,loss,4,-0.4,71.93,short,1
RKLB,PDH,2026-03-10,Gap Down,loss,3,-0.4,71.93,short,1
RKLB,1H_Res,2026-03-10,Gap Down,win,2,0.75,69.34,short,1
RKLB,1H_Res,2026-03-10,Gap Down,loss,2,-0.4,69.465,short,1
RKLB,1H_Res,2026-03-10,Gap Down,loss,6,-0.4,69.58,short,1
RKLB,1H_Res,2026-03-10,Gap Down,loss,0,-0.4,69.65,short,1
RKLB,1H_Res,2026-03-10,Gap Down,loss,0,-0.4,69.49,short,1
RKLB,1H_Res,2026-03-10,Gap Down,loss,0,-0.4,69.49,short,1
RKLB,1H_Res,2026-03-10,Gap Down,loss,0,-0.4,71.2899,short,1
RKLB,1H_Res,2026-03-10,Gap Down,loss,3,-0.4,71.93,short,1
RKLB,4H_Res,2026-03-10,Gap Down,loss,0,-0.4,69.49,short,1
RKLB,4H_Res,2026-03-10,Gap Down,loss,0,-0.4,71.16,short,1
RKLB,4H_Res,2026-03-10,Gap Down,loss,3,-0.4,71.93,short,1
RKLB,PML,2026-03-11,Flat,win,0,0.75,69.23,long,1
RKLB,PDL,2026-03-11,Flat,win,0,0.75,69.23,long,1
RKLB,1H_Sup,2026-03-11,Flat,win,0,0.75,69.23,long,1
RKLB,1H_Sup,2026-03-11,Flat,win,0,0.75,69.23,long,1
RKLB,1H_Sup,2026-03-11,Flat,loss,1,-0.4,69.595,long,1
RKLB,1H_Sup,2026-03-11,Flat,win,0,0.75,71.1002,long,1
RKLB,4H_Sup,2026-03-11,Flat,win,0,0.75,69.23,long,1
RKLB,4H_Sup,2026-03-11,Flat,win,0,0.75,69.23,long,1
RKLB,4H_Sup,2026-03-11,Flat,loss,1,-0.4,69.595,long,1
RKLB,4H_Sup,2026-03-11,Flat,win,0,0.75,71.1002,long,1
RKLB,4H_Sup,2026-03-11,Flat,loss,0,-0.4,73.13,long,1
RKLB,PDH,2026-03-11,Flat,loss,0,-0.4,72.505,short,1
RKLB,1H_Res,2026-03-11,Flat,loss,2,-0.4,70.48,short,1
RKLB,1H_Res,2026-03-11,Flat,loss,2,-0.4,70.48,short,1
RKLB,4H_Res,2026-03-11,Flat,loss,3,-0.4,70.31,short,1
RKLB,4H_Res,2026-03-11,Flat,win,0,0.75,72.21,short,1
RKLB,PML,2026-03-12,Flat,win,8,0.75,71.351,long,1
RKLB,1H_Sup,2026-03-12,Flat,win,8,0.75,71.351,long,1
RKLB,PMH,2026-03-12,Flat,loss,0,-0.4,71.59,short,1
RKLB,1H_Res,2026-03-12,Flat,win,0,0.75,70.4,short,1
RKLB,1H_Res,2026-03-12,Flat,loss,0,-0.4,71.59,short,1
RKLB,1H_Res,2026-03-12,Flat,loss,0,-0.4,71.59,short,1
RKLB,4H_Res,2026-03-12,Flat,loss,1,-0.4,71.655,short,1
RKLB,PML,2026-03-13,Gap Up,loss,1,-0.4,68.99,long,1
RKLB,PDL,2026-03-13,Gap Up,loss,2,-0.4,68.38,long,1
RKLB,1H_Sup,2026-03-13,Gap Up,loss,6,-0.4,68.51,long,1
RKLB,1H_Sup,2026-03-13,Gap Up,loss,0,-0.4,70.46,long,1
RKLB,1H_Sup,2026-03-13,Gap Up,loss,0,-0.4,70.46,long,1
RKLB,4H_Sup,2026-03-13,Gap Up,loss,6,-0.4,68.51,long,1
RKLB,4H_Sup,2026-03-13,Gap Up,loss,0,-0.4,70.46,long,1
RKLB,1H_Res,2026-03-13,Gap Up,win,5,0.75,68.5599,short,1
RKLB,1H_Res,2026-03-13,Gap Up,loss,1,-0.4,69.29,short,1
