date,side,entry_dist,mfe_5m,mae_5m,mfe_10m,mae_10m,mfe_15m,mae_15m,hit_+0.25%,hit_+0.50%,hit_+0.60%,hit_+0.75%,hit_+1.00%
2026-03-31,short,1.2159886233889818,0.0834,0.0643,0.2501,0.0643,0.2779,0.0643,True,False,False,False,False
2026-03-31,short,0.8551762765413887,0.066,0.0698,0.2411,0.0698,0.2411,0.0698,False,False,False,False,False
2026-03-31,short,0.7998761776813406,0.04,0.0888,0.04,0.141,0.04,0.1811,False,False,False,False,False
2026-04-01,short,0.4189022544190801,0.0922,0.0615,0.0922,0.111,0.0922,0.1332,False,False,False,False,False
2026-04-01,short,0.41431515962077825,0.0768,0.0239,0.0768,0.0734,0.0768,0.0734,False,False,False,False,False
2026-04-01,short,0.4872528693150336,0.0051,0.0631,0.0256,0.0631,0.0256,0.0665,False,False,False,False,False
2026-04-01,short,0.4544474371897527,0.0426,0.0,0.0426,0.0358,0.0426,0.046,False,False,False,False,False
2026-04-01,short,0.5056733742054498,0.0151,0.0409,0.0151,0.0409,0.0151,0.0409,False,False,False,False,False
2026-04-02,short,0.4618297102561942,0.0945,0.1369,0.1213,0.2496,0.1213,0.3189,False,False,False,False,False
2026-04-02,short,0.6468108790335212,0.0898,0.0639,0.2071,0.0639,0.2348,0.1726,False,False,False,False,False
2026-04-02,short,0.70200719661373,0.0466,1.0135,0.0466,1.0135,0.0466,1.0135,False,False,False,False,False
2026-04-02,short,1.0114777740280478,0.3646,0.0009,0.3646,0.0009,0.3646,0.0822,True,False,False,False,False
2026-04-02,short,1.0066230082888776,0.2138,0.0171,0.349,0.0171,0.349,0.0171,True,False,False,False,False
2026-04-06,long,0.451864203153684,0.1958,0.0205,0.3403,0.0205,0.4241,0.0205,True,False,False,False,False
2026-04-07,long,0.4139725304691343,0.0309,0.3436,0.0309,0.4123,0.0309,0.4123,False,False,False,False,False
2026-04-07,long,0.437567073444692,0.0241,0.2707,0.0241,0.281,0.3052,0.281,True,False,False,False,False
2026-04-07,short,0.40357651462079935,0.1763,0.2019,0.19,0.2019,0.19,0.2019,False,False,False,False,False
2026-04-07,short,0.5170266612020158,0.0752,0.0376,0.1281,0.0376,0.1708,0.0376,False,False,False,False,False
2026-04-07,short,0.4540637720517444,0.0,0.2836,0.0525,0.2836,0.0525,0.2836,False,False,False,False,False
2026-04-07,short,0.4951887425495725,0.2287,0.1809,0.2577,0.1809,0.2577,0.1809,True,False,False,False,False
2026-04-08,long,0.41310648327746335,0.0663,0.2733,0.1905,0.2733,0.1905,0.2733,False,False,False,False,False
2026-04-08,long,0.41158656608351596,0.0182,0.1376,0.0182,0.1376,0.1342,0.1376,False,False,False,False,False
2026-04-08,long,0.40346459758950853,0.0481,0.0646,0.0713,0.0708,0.1757,0.0708,False,False,False,False,False
2026-04-09,short,0.48581592771210613,0.1102,0.023,0.1102,0.0987,0.1102,0.3617,False,False,False,False,False
2026-04-09,short,0.6225854087733825,0.0016,0.1822,0.0016,0.1822,0.0574,0.1822,False,False,False,False,False
2026-04-09,short,0.42688849929948525,0.0476,0.0443,0.0526,0.0443,0.0526,0.0969,False,False,False,False,False
2026-04-09,short,0.5046694682569026,0.0049,0.0754,0.0344,0.0754,0.0754,0.0754,False,False,False,False,False
2026-04-09,short,0.4016684746551304,0.0283,0.0226,0.0742,0.0226,0.0808,0.0226,False,False,False,False,False
2026-04-13,short,0.40794616451728644,0.0733,0.132,0.1255,0.132,0.1711,0.132,False,False,False,False,False
2026-04-13,short,0.4297047228933121,0.0358,0.1238,0.057,0.1238,0.057,0.1238,False,False,False,False,False
2026-04-13,short,0.42796763136828786,0.0863,0.0114,0.0863,0.0114,0.0863,0.0586,False,False,False,False,False
2026-04-13,short,0.4682036247860708,0.0516,0.0265,0.0516,0.0265,0.0516,0.0265,False,False,False,False,False
2026-04-13,short,0.44653469418519326,0.0503,0.0204,0.0643,0.0204,0.0838,0.0204,False,False,False,False,False
2026-04-14,short,0.4040880936419194,0.0264,0.0631,0.0264,0.0631,0.0392,0.0631,False,False,False,False,False
2026-04-14,short,0.4039568123177426,0.0399,0.0128,0.0399,0.0144,0.0399,0.0527,False,False,False,False,False
2026-04-14,short,0.40803023155127904,0.0,0.0823,0.0,0.1317,0.0,0.1382,False,False,False,False,False
2026-04-14,short,0.5007733905814955,0.059,0.0223,0.0766,0.0223,0.0766,0.0223,False,False,False,False,False
2026-04-14,short,0.4676155838352472,0.0415,0.0383,0.0894,0.0383,0.0894,0.0383,False,False,False,False,False
2026-04-15,short,0.40897091396300217,0.0395,0.0237,0.0395,0.0253,0.0884,0.0253,False,False,False,False,False
2026-04-15,short,0.41119468882440546,0.0395,0.0008,0.0395,0.0631,0.0395,0.1089,False,False,False,False,False
2026-04-15,short,0.4499793356660396,0.0047,0.0536,0.0851,0.0536,0.19,0.0536,False,False,False,False,False
2026-04-15,short,0.42663872624170773,0.0181,0.1032,0.0181,0.1032,0.0181,0.1032,False,False,False,False,False
2026-04-15,short,0.5240021252061347,0.0094,0.0582,0.0094,0.0818,0.0094,0.0991,False,False,False,False,False
2026-04-16,short,0.41862221990851556,0.064,0.0656,0.064,0.0656,0.064,0.0812,False,False,False,False,False
2026-04-16,short,0.4675235341727077,0.1451,0.0998,0.1451,0.0998,0.1591,0.0998,False,False,False,False,False
2026-04-16,short,0.4725940954746323,0.0109,0.0733,0.0109,0.0733,0.0109,0.0889,False,False,False,False,False
2026-04-16,short,0.5364328736000618,0.074,0.0234,0.1308,0.0234,0.229,0.0234,False,False,False,False,False
2026-04-17,short,0.42549318885870935,0.1863,0.0116,0.1863,0.0116,0.1863,0.0116,False,False,False,False,False
2026-04-20,long,0.4733563473127407,0.1679,0.0871,0.1679,0.0871,0.2877,0.0871,True,False,False,False,False
2026-04-21,long,0.450808909587166,0.2821,0.0465,0.3534,0.0465,0.4069,0.0465,True,False,False,False,False
2026-04-21,long,0.4345496892458561,0.1226,0.1195,0.1226,0.1195,0.1226,0.1808,False,False,False,False,False
2026-04-21,long,0.5504037076271092,0.1414,0.0381,0.1538,0.0381,0.2346,0.0381,False,False,False,False,False
2026-04-23,long,0.44844122417011534,0.0783,0.2486,0.0783,0.2671,0.0783,0.2671,False,False,False,False,False
2026-04-23,long,0.7149931596693551,0.0,0.5255,0.0,0.5255,0.2573,0.5255,True,False,False,False,False
2026-04-24,short,0.500123612440988,0.1584,0.1094,0.1584,0.1094,0.1584,0.1094,False,False,False,False,False
2026-04-24,short,0.4813890339718111,0.0467,0.0181,0.0528,0.0181,0.0889,0.0181,False,False,False,False,False
2026-04-24,short,0.4399601721326099,0.0844,0.0068,0.0844,0.0166,0.0844,0.0271,False,False,False,False,False
2026-04-24,short,0.49199076741671566,0.0331,0.0286,0.1024,0.0316,0.1024,0.0316,False,False,False,False,False
2026-04-24,short,0.41952032439185005,0.006,0.0753,0.006,0.0798,0.0286,0.0798,False,False,False,False,False
2026-04-28,long,0.40741576198560964,0.1649,0.0641,0.197,0.0641,0.197,0.1679,False,False,False,False,False
2026-04-28,long,0.478178778728763,0.159,0.0504,0.3409,0.0504,0.3409,0.0504,True,False,False,False,False
2026-04-30,long,0.42889986149946624,0.3264,0.0304,0.3264,0.0304,0.3264,0.0425,True,False,False,False,False
2026-04-30,short,0.47149575571292246,0.2169,0.0256,0.2711,0.0256,0.3464,0.0256,True,False,False,False,False
2026-04-30,short,0.40548588577352834,0.1567,0.0121,0.2109,0.0121,0.2109,0.0121,False,False,False,False,False
2026-04-30,short,0.4263161441581789,0.0602,0.0286,0.0693,0.0286,0.11,0.0286,False,False,False,False,False
2026-04-30,short,0.4202072167948135,0.0196,0.0542,0.0452,0.0542,0.0452,0.0602,False,False,False,False,False
2026-04-30,short,0.5977423273557505,0.0661,0.0285,0.0661,0.0285,0.0661,0.0977,False,False,False,False,False
2026-05-04,long,0.5426031690643409,0.2547,0.0372,0.2547,0.0372,0.2547,0.0372,True,False,False,False,False
2026-05-04,long,0.4579704752226064,0.1608,0.0476,0.1608,0.1117,0.1608,0.1117,False,False,False,False,False
2026-05-04,long,0.41422341543723473,0.1586,0.0849,0.1586,0.0849,0.1586,0.1236,False,False,False,False,False
2026-05-04,long,0.6184344309751469,0.109,0.1508,0.1806,0.1508,0.2896,0.1508,True,False,False,False,False
2026-05-06,short,0.40536243808378164,0.1047,0.0051,0.1176,0.0051,0.1176,0.0051,False,False,False,False,False
2026-05-06,short,0.42962187951406766,0.0274,0.0231,0.0288,0.0231,0.0288,0.026,False,False,False,False,False
2026-05-06,short,0.5122091834918573,0.0403,0.0115,0.0562,0.0115,0.1015,0.0115,False,False,False,False,False
2026-05-06,short,0.47548593872178196,0.0101,0.0634,0.0101,0.0792,0.0101,0.1138,False,False,False,False,False
2026-05-07,short,0.43569362760762337,0.1612,0.0086,0.3195,0.0086,0.3195,0.0086,True,False,False,False,False
2026-05-07,long,0.4468464806230207,0.1397,0.0065,0.1526,0.0065,0.1526,0.0576,False,False,False,False,False
2026-05-07,long,0.47140474872871513,0.0663,0.1109,0.0922,0.1584,0.1484,0.3586,False,False,False,False,False
2026-05-07,long,0.4358713639682218,0.0317,0.1239,0.0317,0.1254,0.2104,0.1254,False,False,False,False,False
2026-05-07,long,0.4433562046233093,0.026,0.075,0.0793,0.0995,0.1082,0.0995,False,False,False,False,False
2026-05-08,short,0.41901016793467843,0.1059,0.0071,0.154,0.0127,0.154,0.0127,False,False,False,False,False
2026-05-08,short,0.409573629500609,0.0282,0.0141,0.091,0.0141,0.1171,0.0141,False,False,False,False,False
2026-05-08,short,0.4503264556228954,0.0,0.1043,0.0028,0.1058,0.0028,0.1058,False,False,False,False,False
2026-05-08,short,0.5835744566833382,0.0605,0.007,0.0661,0.0127,0.1028,0.0127,False,False,False,False,False
2026-05-08,short,0.4417922409592969,0.0859,0.0592,0.0859,0.0592,0.0859,0.0592,False,False,False,False,False
2026-05-12,long,0.4532124329298959,0.0426,0.1519,0.1953,0.1519,0.2613,0.1519,True,False,False,False,False
2026-05-12,long,0.42269019308468864,0.1578,0.0554,0.1578,0.1293,0.1578,0.2089,False,False,False,False,False
2026-05-12,long,0.4630634814451657,0.0256,0.1422,0.0526,0.1422,0.0526,0.2688,False,False,False,False,False
2026-05-12,long,0.6353819924894694,0.0399,0.097,0.0399,0.2566,0.0399,0.2695,False,False,False,False,False
2026-05-12,long,0.6489116553711951,0.0272,0.2029,0.0943,0.2029,0.0943,0.2029,False,False,False,False,False
2026-05-12,short,0.412812361526059,0.0567,0.0298,0.0567,0.0992,0.0567,0.2155,False,False,False,False,False
2026-05-13,long,0.46702604533586084,0.4809,0.0071,0.4993,0.0071,0.4993,0.0071,True,False,False,False,False
2026-05-13,short,0.40230833125569204,0.052,0.0534,0.1055,0.0534,0.1266,0.0534,False,False,False,False,False
2026-05-13,short,0.4685864906955405,0.0772,0.0351,0.1952,0.0351,0.2626,0.0351,True,False,False,False,False
2026-05-13,short,0.45984409066884213,0.0457,0.0267,0.0457,0.1797,0.0457,0.1923,False,False,False,False,False
2026-05-13,short,0.5852503830803818,0.0694,0.0456,0.0694,0.0568,0.0694,0.0568,False,False,False,False,False
2026-05-13,short,0.5863445589347441,0.049,0.0714,0.049,0.1275,0.049,0.1316,False,False,False,False,False
2026-05-14,short,0.425947778774675,0.0492,0.0478,0.0492,0.0631,0.0571,0.0631,False,False,False,False,False
2026-05-14,short,0.43202579963146903,0.1131,0.0,0.1413,0.0,0.1413,0.0,False,False,False,False,False
2026-05-15,short,0.4434296580311556,0.073,0.0941,0.2879,0.0941,0.2879,0.0941,True,False,False,False,False
2026-05-15,short,0.4189944827568722,0.0,0.0898,0.0,0.1451,0.0,0.1486,False,False,False,False,False
2026-05-15,short,0.5431591271028435,0.0644,0.0154,0.1218,0.0154,0.1218,0.0154,False,False,False,False,False
2026-05-15,short,0.5165747440907759,0.0462,0.0364,0.0462,0.0824,0.0462,0.1555,False,False,False,False,False
2026-05-15,short,0.58409092720569,0.0242,0.052,0.0725,0.052,0.2795,0.052,True,False,False,False,False
2026-05-18,long,0.44872818557908584,0.0269,0.4053,0.0921,0.4053,0.1006,0.4053,False,False,False,False,False
2026-05-18,long,0.5612738506152122,0.3154,0.0483,0.3282,0.0483,0.3751,0.0483,True,False,False,False,False
2026-05-18,long,0.4635215431225148,0.0327,0.1314,0.0852,0.2208,0.0852,0.2714,False,False,False,False,False
2026-05-18,long,0.686730199318434,0.3205,0.0,0.4088,0.0,0.4088,0.0,True,False,False,False,False
2026-05-18,long,0.5607664530138148,0.0,0.3589,0.0,0.3589,0.0399,0.3589,False,False,False,False,False
2026-05-19,long,0.6019932169103707,0.043,0.1894,0.043,0.2482,0.0746,0.2482,False,False,False,False,False
2026-05-19,long,0.4055026655134437,0.0703,0.1507,0.1665,0.1507,0.3775,0.1507,True,False,False,False,False
2026-05-19,short,0.4007156455730001,0.0712,0.0712,0.0712,0.1367,0.0712,0.178,False,False,False,False,False
2026-05-19,short,0.6140384781686671,0.0284,0.0597,0.0284,0.1463,0.0284,0.1918,False,False,False,False,False
2026-05-19,short,0.7076291630233634,0.0284,0.0752,0.0284,0.1016,0.0284,0.1859,False,False,False,False,False
2026-05-19,short,0.8225009263792155,0.017,0.0964,0.0737,0.1176,0.1105,0.1176,False,False,False,False,False
2026-05-19,short,0.6636824719241561,0.0241,0.0808,0.0241,0.1035,0.0241,0.1064,False,False,False,False,False
2026-05-20,short,0.41271983872915374,0.2164,0.0797,0.2192,0.0797,0.2192,0.0797,False,False,False,False,False
2026-05-20,short,0.6380839833860511,0.2065,0.2009,0.2065,0.2009,0.2065,0.2009,False,False,False,False,False
2026-05-20,short,0.5095073443057699,0.0871,0.0295,0.0871,0.0295,0.0871,0.0759,False,False,False,False,False
2026-05-20,short,0.4207829118817098,0.0491,0.0098,0.0744,0.0449,0.0828,0.0826,False,False,False,False,False
2026-05-21,short,0.6032002025333012,0.1401,0.1877,0.1793,0.1877,0.1793,0.1877,False,False,False,False,False
2026-05-21,short,0.7266262842372861,0.0585,0.0491,0.0585,0.0995,0.0585,0.2421,False,False,False,False,False
2026-05-26,short,0.4452850595622414,0.0205,0.052,0.0274,0.052,0.0924,0.052,False,False,False,False,False
2026-05-27,long,0.5197077313066615,0.1915,0.04,0.3762,0.04,0.4464,0.04,True,False,False,False,False
2026-05-27,long,0.40007817934852397,0.1102,0.0234,0.1654,0.0234,0.1778,0.0234,False,False,False,False,False
2026-05-28,short,0.5288076288128276,0.2307,0.0423,0.3621,0.0423,0.3621,0.0423,True,False,False,False,False
2026-05-28,short,0.5178923260659978,0.0273,0.0736,0.0273,0.0736,0.0409,0.0736,False,False,False,False,False
2026-05-28,short,0.5274394041427926,0.0545,0.0899,0.0545,0.1117,0.0545,0.1498,False,False,False,False,False
2026-05-28,short,0.5842871705413166,0.0456,0.0401,0.0673,0.0401,0.1,0.0401,False,False,False,False,False
2026-05-28,short,0.4857852777523393,0.0122,0.0327,0.0168,0.0884,0.0168,0.102,False,False,False,False,False
2026-05-29,long,0.44789933290283634,0.3173,0.0458,0.3553,0.0458,0.3553,0.0458,True,False,False,False,False
2026-06-01,short,0.40995952959498383,0.0553,0.0782,0.0553,0.0782,0.0553,0.0782,False,False,False,False,False
2026-06-01,short,0.4197568586541436,0.0135,0.0673,0.0498,0.07,0.0875,0.07,False,False,False,False,False
2026-06-01,short,0.5091006625755328,0.1103,0.0498,0.1103,0.0592,0.1103,0.2771,False,False,False,False,False
2026-06-01,short,0.632881878544813,0.0013,0.1021,0.0013,0.1343,0.0013,0.1343,False,False,False,False,False
2026-06-01,short,0.5482698489675751,0.0423,0.0128,0.0598,0.0128,0.0598,0.0128,False,False,False,False,False
2026-06-03,long,0.4651975901726377,0.1639,0.2527,0.178,0.2527,0.2278,0.2527,False,False,False,False,False
2026-06-04,short,0.4232097527031432,0.0081,0.1286,0.0081,0.2017,0.0081,0.2017,False,False,False,False,False
2026-06-04,short,0.578562669634226,0.1135,0.0095,0.1135,0.0095,0.127,0.0095,False,False,False,False,False
2026-06-04,short,0.48483302483435103,0.0311,0.0581,0.0311,0.0581,0.0311,0.0689,False,False,False,False,False
2026-06-04,short,0.5239455513774731,0.0405,0.0054,0.0756,0.0054,0.0837,0.0189,False,False,False,False,False
2026-06-04,short,0.5262479431506333,0.0378,0.0216,0.0648,0.0216,0.0648,0.0351,False,False,False,False,False
2026-06-05,long,0.4216107040291879,0.1605,0.0372,0.1605,0.2907,0.1605,0.3266,False,False,False,False,False
2026-06-05,long,0.5337253341998109,0.1865,0.0553,0.3206,0.0553,0.4242,0.0553,True,False,False,False,False
2026-06-05,long,0.4251142360214517,0.0332,0.1134,0.0332,0.2115,0.0332,0.2115,False,False,False,False,False
2026-06-05,long,0.6925500066223276,0.0722,0.1124,0.111,0.1124,0.111,0.1124,False,False,False,False,False
2026-06-05,long,0.7143740774187428,0.0653,0.159,0.0653,0.1875,0.0653,0.266,False,False,False,False,False
2026-06-08,long,0.4409582215949075,0.2691,0.0687,0.384,0.0687,0.405,0.0687,True,False,False,False,False
2026-06-08,short,0.4281959145904958,0.2071,0.0334,0.2141,0.1904,0.2141,0.2294,False,False,False,False,False
2026-06-08,short,0.613709975833415,0.036,0.1137,0.036,0.1733,0.036,0.1954,False,False,False,False,False
2026-06-08,short,0.5031918975923818,0.1856,0.0416,0.3006,0.0416,0.3989,0.0416,True,False,False,False,False
2026-06-08,short,0.44484593244735715,0.2147,0.0069,0.3616,0.0069,0.3865,0.0069,True,False,False,False,False
2026-06-08,long,0.5787367746334717,0.336,0.0056,0.392,0.0056,0.392,0.0056,True,False,False,False,False
2026-06-09,long,0.5217277355917016,0.0946,0.6096,0.0946,0.6249,0.0946,0.6249,False,False,False,False,False
2026-06-09,long,0.832180456201697,0.014,0.8409,0.014,0.8858,0.014,0.8858,False,False,False,False,False
2026-06-09,long,0.9754969439419803,0.1001,0.557,0.1001,1.0732,0.1001,1.1798,False,False,False,False,False
2026-06-09,long,1.8324882369126618,0.1681,0.1448,0.2095,0.1653,0.2893,0.1653,True,False,False,False,False
2026-06-09,long,1.7389856951153697,0.0715,0.2917,0.0715,0.4346,0.0715,0.6677,False,False,False,False,False
2026-06-09,short,0.5513746571248764,0.191,0.1612,0.191,0.2291,0.4173,0.2291,True,False,False,False,False
2026-06-10,short,0.69495330039445,0.3167,0.0408,0.4208,0.1126,0.4208,0.1126,True,False,False,False,False
2026-06-10,long,0.5885070542780244,0.4128,0.1225,0.4128,0.1667,0.4128,0.416,True,False,False,False,False
2026-06-10,long,0.7740320074987251,0.1014,0.3385,0.1014,0.4392,0.2871,0.4392,True,False,False,False,False
2026-06-10,long,0.9695020248774866,0.5235,0.1578,0.6827,0.1578,0.7687,0.1578,True,True,True,True,False
2026-06-10,long,0.6739745195775558,0.136,0.0787,0.136,0.1102,0.136,0.1102,False,False,False,False,False
2026-06-10,long,0.5552487335867982,0.0844,0.3004,0.0844,0.3004,0.0844,0.3004,False,False,False,False,False
2026-06-11,short,0.43244120342817066,0.1951,0.3689,0.1951,0.4885,0.1951,0.5982,False,False,False,False,False
2026-06-11,long,0.5908445707225122,0.0789,0.3398,0.2395,0.3398,0.385,0.3398,True,False,False,False,False
2026-06-11,short,0.46067538907205025,0.1463,0.0568,0.267,0.0568,0.3976,0.0568,True,False,False,False,False
2026-06-11,short,0.42866271909577613,0.3082,0.0355,0.3394,0.0355,0.5212,0.0355,True,True,False,False,False
2026-06-11,short,0.8767933126676237,0.0,0.6037,0.0,0.6037,0.0,0.7465,False,False,False,False,False
2026-06-11,short,1.2473051757195437,0.1336,0.2067,0.4191,0.2067,0.4191,0.2067,True,False,False,False,False
2026-06-12,long,0.4057581429102784,0.271,0.1109,0.337,0.1109,0.4873,0.1109,True,False,False,False,False
2026-06-12,short,0.46246840797336514,0.1784,0.2857,0.1784,0.3498,0.1784,0.4424,False,False,False,False,False
2026-06-12,short,0.9278531474812696,0.1326,0.0193,0.2846,0.0193,0.4587,0.0193,True,False,False,False,False
2026-06-12,short,0.4182303674280448,0.1269,0.0728,0.1823,0.1477,0.1823,0.2128,False,False,False,False,False
2026-06-12,short,0.5446535480638106,0.0609,0.2257,0.0609,0.2257,0.0928,0.2257,False,False,False,False,False
2026-06-12,short,0.4595679838643279,0.2727,0.0595,0.2727,0.0595,0.2727,0.0595,True,False,False,False,False
