direction,max_fav,final_pnl,level_hit
short,0.30310559006211857,0.0033126293995829085,0.2
long,0.1439420261081062,-0.16214159262752406,0.1
short,0.5529709773017055,0.5413817652025599,0.2
long,0.10445682451253406,-0.20559755935800655,0.1
short,0.7838133430550521,0.6777582606966546,0.2
long,0.3662392485004107,-0.01418238547724334,0.2
long,0.0,-0.2651571825179172,
long,0.08524151763329282,-1.449105799765997,0.08
long,0.0,-1.7908752234417593,
long,0.006688515818352838,-1.0718346598889654,
long,0.0,-1.1436597110754465,
long,0.05196372596676759,-0.982282045694556,0.05
long,0.0,-1.1560499949736918,
long,0.3264712350085532,-0.05920462811034204,0.2
long,0.12520938732001305,-0.12182534982488069,0.1
short,1.3251732335238504,1.148146274846989,0.2
long,0.13650381705119047,-1.4021132813158188,0.1
long,0.0,-0.4709709116167132,
long,0.32079174131899935,-0.307994198447223,0.2
short,0.46663197495372305,0.347201487762635,0.2
short,1.0588675904803913,1.0282251200163366,0.2
long,2.2902998054106103,1.694477450018067,0.2
long,2.3396447461364924,2.1708044036317946,0.2
long,2.2533223163258334,1.9555188321972068,0.2
long,0.5085898962408588,0.501786018030285,0.2
short,1.4736877745706396,1.345025774723004,0.2
short,1.353447179965255,0.8907157082927235,0.2
long,0.0,-1.021151208277586,
short,0.19866075251322432,0.1849600109605808,0.15
short,0.3778036105032885,0.23933260393874636,0.2
long,1.1494056272983884,1.1186179765671902,0.2
short,0.4879380352816757,-0.5766540416965222,0.2
long,1.2775941497833632,0.9367882036615279,0.2
long,0.47759874906518884,0.1682643279624735,0.2
long,0.40251358695652256,0.09001358695653643,0.2
long,0.23908030385240914,-0.09156266956049303,0.2
short,0.622614301467482,0.11366528119434603,0.2
short,0.6377853920005413,0.052583370085141884,0.2
short,0.7472169979159391,0.3863162710313774,0.2
short,0.7690744003252603,0.1880336088900958,0.2
short,1.3206586318112328,1.2018333050415957,0.2
short,0.32320176041809856,0.15300508870856594,0.2
long,0.1319713433654375,-0.8398176395982742,0.1
long,0.13940520446097673,-0.891504887787407,0.1
long,0.18423499431799478,-0.7885946485760403,0.15
long,0.04817452943807383,-0.9445648807680411,0.04
short,1.0051462109085958,0.9965405070480653,0.2
long,0.0794706563239505,-0.6547691031909328,0.07
long,0.33476223186415927,-0.9921135235246424,0.2
long,0.2746011331641769,-0.9489380930863146,0.2
long,0.3199332313256419,-1.4518709138962342,0.2
long,0.38975501113585903,-1.3919821826280623,0.2
long,0.4351913100999199,-1.1158305190962088,0.2
short,0.5885358848302289,0.5347923384609906,0.2
long,0.012334584412618284,-0.6413983894556899,
long,0.0,-0.6634201425647525,
long,0.7431713373536812,0.2766938630720219,0.2
long,0.8666157589103364,0.014206815719848862,0.2
long,0.9742049030239495,-0.01422196938721817,0.2
long,0.9921587453992712,0.09157020678863931,0.2
long,0.9958877167888522,0.9511889862328,0.2
long,2.0164542668172287,1.7458012941155403,0.2
short,0.1733838151516256,-0.41045964403240087,0.15
short,0.7912227028167528,-0.8668284277525671,0.2
long,1.6961417628578512,1.366091284549403,0.2
short,0.1811215604319187,-0.5729710902124632,0.15
short,0.09444752530153179,-1.395050603077788,0.08
short,0.03118989447420139,-1.4468645492193903,0.03
short,0.0,-1.5027819666164133,
long,0.7100835291494411,0.6586282009502139,0.2
short,0.1799177518848643,-0.6151473612063111,0.15
short,0.0,-0.7700222946321401,
short,0.8934801477220511,0.4595040759713483,0.2
long,0.1983278907144879,-0.4154627365829387,0.15
short,2.1052991921128226,0.09413939476926511,0.2
short,2.150519238336374,0.16937263690954973,0.2
short,0.1267991775188501,-0.5688827964359041,0.1
short,0.04115579182028793,-0.5110177484352256,0.04
short,0.0520286925445551,-0.1100278907909183,0.05
short,0.1958913909992126,-0.08857697679966196,0.15
long,0.2791584394362338,0.05787431061483486,0.2
short,0.4197967300044235,0.31782181583330577,0.2
long,0.1856994394943384,-0.06303558955312955,0.15
long,0.22646007151371378,0.20773029116295375,0.2
long,0.3768629992155855,-0.27966304014187554,0.2
long,0.13694551949984263,-0.8650533747288796,0.1
short,1.4139473191967034,1.0849048582651717,0.2
short,1.1078627481150978,0.24106272759911238,0.2
short,1.0368013139660317,0.15740217967800288,0.2
long,0.15311053896622084,-0.05559879906592852,0.15
long,0.5028747961898333,0.46683257530250194,0.2
short,0.6987124463519399,-0.3725321888411947,0.2
long,0.5391113247716479,0.4670008927958096,0.2
long,1.191215004826915,0.9136670804026952,0.2
short,0.11108073005673275,-3.5041697997128987,0.1
short,0.08546862446795782,-3.534982307994746,0.08
short,0.8992110307607558,0.24434188118567737,0.2
long,0.17186105694549422,-0.03470271342169356,0.15
long,0.13545658781550424,-0.09250693802036129,0.1
long,0.9110449735449722,0.6795634920634943,0.2
short,0.0,-0.6657745617947972,
short,0.00494429428439131,-0.26204759707298303,
long,0.3220823610609058,0.26292437637624855,0.2
short,0.08524310678338118,-0.4442477295826426,0.08
short,0.08360518680021489,-0.3196668907067172,0.08
short,0.27947112948829594,0.16098190792161957,0.2
long,0.27287581699345737,-0.3692810457516325,0.2
short,0.5055843719527559,0.5055843719527559,0.2
short,0.6415501947563024,-0.10965271185887086,0.2
short,0.5959982971477201,-0.07040639224546451,0.2
short,0.06374111301789431,0.02778458772576167,0.06
short,0.5361930294906148,0.0777091347087806,0.2
short,0.5477855477855355,-0.13986013986014517,0.2
short,0.6616348784415624,0.0679097382564704,0.2
short,0.6519967400163025,0.05821399464432573,0.2
short,0.659707400364775,-0.015522527067414514,0.2
short,0.6365718278150784,-0.5317703683577241,0.2
long,0.7140085370586077,0.7062475746992601,0.2
long,1.4135922330097035,1.3669902912621288,0.2
short,0.20194566884793172,-1.178663663372092,0.2
long,0.6672307041495266,0.438410952582411,0.2
long,0.35222052067381926,-0.3560490045941833,0.2
long,0.14518224191946033,-0.6953465270879472,0.1
long,0.2792761773595081,-0.3022303837178024,0.2
long,0.5292628672240529,-0.1649152412364834,0.2
long,0.483017710649387,-0.1686728513378815,0.2
long,0.38681015663896096,-0.29106506836198953,0.2
short,2.3472915866308157,1.8171340760660843,0.2
long,0.5040698244581614,0.14317936648032978,0.2
short,0.1997728073955074,0.07834227740999986,0.15
short,0.3325118335093668,0.17994758048742635,0.2
long,0.23118216370831995,-1.375337956976615,0.2
long,0.11420020477277784,-1.0278018429550229,0.1
long,0.07948177880221638,-0.6358542304176744,0.07
short,0.6764284577431118,-0.7918191946522398,0.2
long,1.4424998002077896,1.1068488771677498,0.2
short,0.17807677087455032,0.17016224772456606,0.15
long,0.8382097105804225,0.6049343665981343,0.2
short,0.18799596303405472,-0.6233550353234587,0.15
short,0.07528330295585932,-0.7013234012203861,0.07
short,0.18207005739165166,-0.5699584405303771,0.15
short,0.07132102385292291,-0.7409461922497839,0.07
long,0.9899421873762573,0.7008790686623941,0.2
long,0.4136138028834724,-0.8252580162294285,0.2
short,0.4314951902141655,0.33648707493765995,0.2
short,0.9568812758416926,0.8426855680251965,0.2
short,0.9687709211199969,0.8014019611703999,0.2
long,0.1840891545755076,-0.8095963894772215,0.15
long,0.29725337878007213,-0.5528912845309382,0.2
long,0.2138444479645145,-0.6850942499604064,0.2
short,0.8395374623792192,0.6454934262632758,0.2
short,0.7189101163760584,0.6990507208960636,0.2
short,1.363745115240445,0.025919132307200624,0.2
long,1.083858536389542,0.26293605234634204,0.2
short,0.7615629984051137,0.5841307814992038,0.2
short,0.6750414411535611,0.6730442771264813,0.2
long,0.0,-0.8656454443912621,
short,0.7968207053560747,0.7828413947357942,0.2
short,0.7765591225682483,0.7045072452165523,0.2
long,0.31383278345537985,-0.10461092781845614,0.2
short,0.7404128606494723,0.12876745402599218,0.2
short,0.7563870448601987,0.2414001207000695,0.2
long,0.016065547433537015,-0.3112699815246113,
long,0.502492280992071,0.40159021653583216,0.2
long,0.16492357200321664,0.07240547063556188,0.15
long,0.6080685238682029,0.2969636977030822,0.2
short,0.750242013552753,-2.1781219748305927,0.2
long,2.567306142189265,1.7854264065774652,0.2
long,2.747441306498176,2.0812725841290356,0.2
long,2.670754831161498,1.9526364626618806,0.2
long,0.13821427161079758,-0.3791020021324407,0.1
long,0.0,-0.48147124985200634,
short,0.7235775572337924,0.4784310624332798,0.2
short,0.6214130219671455,0.5264199485454235,0.2
long,0.3391040514010424,-0.28357824181490215,0.2
long,0.1428514741478567,-0.0872981230903531,0.1
long,0.05749633213054056,-0.19826321424322932,0.05
short,0.7887939598648971,-0.4132724021458343,0.2
long,1.2242139989665664,0.783019992845502,0.2
short,0.2297666679871697,-0.4674563245256137,0.2
short,0.1882492816803703,-0.28336470821361476,0.15
short,0.5087899904973062,-0.350411783338609,0.2
long,0.16927800960553435,-0.21651838437918722,0.15
short,0.48041898836362157,0.44891610388075626,0.2
long,1.9275770435886304,1.4714631340974926,0.2
long,1.85687957036127,1.6943778363488544,0.2
long,2.0408973595394144,1.7073654953345179,0.2
short,0.43514742326380434,0.40587741721467413,0.2
short,0.6402998477335674,0.6324913130051164,0.2
long,0.36367210536662525,0.2535875761745666,0.2
long,0.13533126740673865,-0.1686737535794166,0.1
long,0.6937327552227116,-0.5242412297989689,0.2
short,0.5214917825537267,0.13432364096081045,0.2
long,0.5589670917965738,-0.6258856872933409,0.2
short,1.236069690786378,1.2125255061999698,0.2
short,1.1041257367387043,1.0726915520628644,0.2
long,0.2631372240986519,-1.0957505302018662,0.2
long,0.22377512562813803,-0.9736180904522573,0.2
long,0.6988232459134827,-1.0161050644604204,0.2
long,0.8324619963001662,-0.7439877744711632,0.2
long,0.6988232459134827,-0.9438130045383439,0.2
short,1.0635731231653907,0.7640033776991458,0.2
long,0.9867891090703999,-0.5115192524569075,0.2
short,1.5977443609022577,1.2717965125579822,0.2
long,0.12906348310074744,-0.6614503508913392,0.1
short,0.3161222339304535,0.12158547458864043,0.2
long,1.3624532292175022,1.035057751748827,0.2
long,1.2718407151564386,1.030069077610726,0.2
short,0.24104002845062047,-0.3832931599952578,0.2
short,0.0,-0.5575326215895597,
short,0.17341268277302554,-0.16947148543727852,0.15
short,0.15373699148534167,-0.29959003468936884,0.15
short,0.3029945303584708,0.0786998780151846,0.2
short,0.5924589006159967,0.16675167732569993,0.2
short,0.20755012531328362,-1.7485119047618947,0.2
short,0.18800673690806852,-1.7488543339469567,0.15
long,2.751538431387913,1.6423000039195697,0.2
short,4.530188387893767,4.32558678196418,0.2
short,4.560983612885802,4.537821614005297,0.2
long,0.11014067089195588,-4.303215334673053,0.1
long,0.05408746716119735,-4.2845000772678015,0.05
long,0.0,-3.2905766306678617,
long,0.393006095604744,0.316811036252804,0.2
long,0.7809983896940409,0.6441223832528157,0.2
long,2.186277278044458,1.5933201565084172,0.2
long,2.2357641551313696,1.5779490697768257,0.2
long,0.9703074260602426,0.15167130106752733,0.2
short,0.4375605033881879,0.296224588576955,0.2
short,0.6760149882180244,0.21246185343995494,0.2
long,0.2557941244864836,-0.16859158204790414,0.2
short,0.7556675062972248,0.20151133501260943,0.2
short,1.079588250062751,-0.11587709302999727,0.2
long,0.9689847063859407,0.8133245125890084,0.2
long,0.7905215111197312,0.5885209284257498,0.2
short,0.17693668743750918,-0.3442572505577282,0.15
long,0.2255437899002377,-0.5122519974005028,0.2
long,0.015284093080134679,-0.9074930266325323,
long,0.34666050381325675,-0.9745011940528578,0.2
long,0.27171803431410163,0.07763372408974017,0.2
short,0.28345111439000475,-0.08154073153684069,0.2
short,0.39503699994434965,-0.10293217604184181,0.2
short,0.43381535038932206,-0.3058954393770762,0.2
short,0.3590014749672901,-0.317257117412975,0.2
short,0.7704672689983849,0.5459786042902196,0.2
short,0.8474106895596794,0.4126280808640291,0.2
short,0.8254390338485296,-0.15511606005207532,0.2
short,0.6548279689234064,-0.7269700332963387,0.2
short,0.5969071878730606,-1.0744329381715219,0.2
short,0.5029873558427128,-1.3199944421286647,0.2
short,0.48086277343857503,-1.6482752869889115,0.2
long,2.827906459416627,2.81678391680338,0.2
short,0.4098808612963165,-1.2132473494370963,0.2
short,0.25170998632011377,-1.3953488372093086,0.2
short,0.25985393473562973,-1.5427117809568216,0.2
short,0.24528301886793127,-0.1374663072776256,0.2
long,0.1671068945070359,-0.19405961942751618,0.15
long,1.4273356401384008,1.3246107266435925,0.2
long,1.9011406844106464,0.7604562737642617,0.2
long,1.4108870749770177,0.23785069463214104,0.2
short,0.9079187708176629,0.5479746427420125,0.2
short,0.5308669001751307,-0.755253940455339,0.2
short,0.10165672995027188,-0.9121630903645885,0.1
long,0.10323842642903593,-1.255161921321453,0.1
long,2.398937494811975,1.7182701087407597,0.2
short,0.3295668549905832,-1.9690927218345002,0.2
long,2.543640897755613,2.036575228595185,0.2
long,2.5379585503712643,2.338468358639033,0.2
short,0.529057463779909,0.1627869119322714,0.2
long,0.39357255306443417,-0.1520004342869557,0.2
long,0.3309372033093795,0.027126000271266174,0.2
long,2.2692807625650055,-0.958622183708829,0.2
short,1.892710361237292,0.9869132597880104,0.2
short,1.7173194647597465,1.1024432526138992,0.2
short,1.645387763953281,1.1303569976417054,0.2
short,2.2100043122035484,1.2747951703320446,0.2
short,1.5252673288823766,0.6079357325082648,0.2
long,1.1015978622457228,-0.5507989311228614,0.2
long,0.996949226410974,-0.5148180431466514,0.2
short,0.7258636686132097,0.38476232058068227,0.2
long,1.3946619995624496,-0.21877050973529077,0.2
short,0.9754768392370529,0.8446866485013687,0.2
long,0.3996933858957612,0.20258431887867093,0.2
short,1.0268627289903887,-0.1998959445768006,0.2
long,0.5979811279350469,0.10972130787798368,0.2
long,1.0136065664077583,0.5233294772213897,0.2
long,0.9357626465569533,0.561457587934172,0.2
long,0.7804341852157274,0.3572410002748039,0.2
long,0.7029490911087929,0.28008127848865444,0.2
long,0.4742974640164546,-0.10966415352980871,0.2
long,0.2483306660780247,-1.8431653882236099,0.2
short,0.16304042278067804,0.16304042278067804,0.15
long,0.8658615181998977,-0.03082354919158619,0.2
short,2.2972784368457835,1.8339148639218403,0.2
long,0.0,-0.7567871711914469,
long,0.3354941430683356,-0.4463778005231576,0.2
long,2.5299677270631546,2.4896265560165936,0.2
long,3.172397823318276,2.9003126085446285,0.2
long,2.821208100155764,2.463508913632944,0.2
short,0.8580895471666137,0.523916060151234,0.2
short,1.2830997433800544,1.102619779476051,0.2
short,1.421480144404338,1.0604693140794197,0.2
short,1.449767810624081,1.2996941896024554,0.2
short,1.3969567311779225,0.5837182284435132,0.2
long,0.29035012809563954,-0.2846569883290635,0.2
short,0.4747740533119689,-0.24024711131450405,0.2
short,0.389305547604041,-0.42651857788973757,0.2
short,0.43490701001430093,-0.2145922746781116,0.2
short,0.0917431192660531,-0.04873853211009631,0.08
short,0.2259919329461969,0.045770518065042246,0.2
short,0.456647068896633,0.2397397111707218,0.2
short,0.41288191577208594,-2.428884649335126,0.2
long,3.4124629080118636,3.0073042684318545,0.2
short,0.0,-0.49386873193590675,
short,1.1024319982272344,0.8669879785053448,0.2
short,0.6566499721758366,0.33945464663326946,0.2
long,0.0,-0.7106373528758612,
short,3.058823529411769,2.27450980392157,0.2
short,1.5195492572989675,1.1040919697228373,0.2
long,0.07132464123705458,-0.7788650823086412,0.07
long,0.13721342404665776,-0.7175118632439514,0.1
long,0.223856731691712,-1.7966683140971613,0.2
long,0.2967531711858436,-1.8328872337949527,0.2
short,1.5801221804511263,0.5374765037594105,0.2
long,0.6694709402215744,-0.0947923455180974,0.2
long,0.609864408786785,-0.2546035881342758,0.2
long,0.6605254583691126,0.047391961138582434,0.2
long,1.1609215931416257,0.42864797285229433,0.2
long,0.729148141561438,-0.13930879127392568,0.2
long,1.2247580356076064,0.32859361930936276,0.2
short,0.9415410285441943,0.485668315356652,0.2
short,0.8174224343675445,0.3699284009546567,0.2
long,0.854444611002838,-0.1349123070004463,0.2
short,1.2051786886224032,0.9396814032575723,0.2
long,4.0529463553842024,3.348614104860509,0.2
short,0.5017016782067772,-1.7251496303250946,0.2
long,2.2310849083868067,1.5374833824634395,0.2
short,0.16934557979333384,-1.5671641791044881,0.15
short,0.0,-1.5038457123177618,
long,0.6249464943069936,-0.7961647119253547,0.2
short,3.1230445417827983,-0.5005973036008848,0.2
short,3.067903694006481,-0.5350332972849893,0.2
short,0.0,-2.7228733018482982,
short,0.0,-1.4843794948506899,
short,0.6828442437923136,0.022573363431146753,0.2
long,0.5036500481014013,0.2603135080074583,0.2
long,0.22573363431151566,-0.005643340857782678,0.2
short,0.6211530860014649,-0.03952792365463503,0.2
long,0.3616636528028856,0.10171790235080154,0.2
short,0.34223328430817385,-0.11596334426972085,0.2
long,0.4382864413968645,-0.07917432489748981,0.2
long,0.5776418620455215,0.1925472873484964,0.2
long,0.5064938739707319,-0.12450128745649462,0.2
short,2.039032094308749,1.6272773422076774,0.2
short,1.9948084193894229,1.399469555894147,0.2
long,0.20302278366795268,-1.4267990074441694,0.2
short,2.005868081024645,1.255430796140605,0.2
short,0.9665279124137499,-0.03991560700233402,0.2
short,0.8308113972477497,-0.2855021983669274,0.2
long,0.47980807676929427,0.4169760667161811,0.2
long,0.6579323759940533,0.37187482121403154,0.2
long,0.8183587043607521,0.5722788142382969,0.2
long,5.523744409309758,3.763211121556573,0.2
short,2.1382828611744262,1.2916530988820123,0.2
long,0.0,-1.318938322636795,
long,0.34177668752239715,0.06339406300819111,0.2
long,0.802903651561817,0.7919049714034303,0.2
short,0.6899774589037306,-0.5222936939908831,0.2
short,0.6681330767115774,-0.5609018421776245,0.2
long,1.1547344110854472,0.8495546024414316,0.2
short,0.31917235307066505,-0.935505172793302,0.2
short,0.23661475815769462,-0.9547130358223814,0.2
short,0.05453454763592425,-2.1677482685281095,0.05
short,0.04356467993573343,-2.597544041168628,0.04
short,0.08980813716151424,-3.0861341679140106,0.08
short,0.043563493792193465,-3.3979525157917716,0.04
short,0.09252707777716622,-2.9554237195885307,0.08
short,0.064367322855766,-0.9976935042643272,0.06
long,1.8084393837910249,0.8519758874748847,0.2
short,0.09037265429802557,-0.17011323161979328,0.08
short,0.4027556968733391,0.22787493375727527,0.2
short,0.8179851179481827,0.4380178373529012,0.2
short,0.618687536354511,0.3701549362804807,0.2
short,2.0057004116964063,0.015834476934445865,0.2
short,1.7801878058457923,-0.08729004099986354,0.2
short,1.7203959557461224,0.1561590175215645,0.2
long,0.551373131163181,-0.14314494751352466,0.2
long,0.8534737177953203,0.07976389885937928,0.2
short,0.5716529250098132,-0.021986650961913837,0.2
short,0.6668131040542237,0.2196560813355054,0.2
long,0.4127497292801198,0.4127497292801198,0.2
long,1.7334633103253057,1.6320498105375694,0.2
long,2.1704497058220404,1.859709449973968,0.2
short,0.25616221026971886,-1.6089463297604738,0.2
long,1.0963434801249414,0.7686654008697222,0.2
long,0.4641803672284025,-0.6150961516474924,0.2
short,0.7637078703068537,0.7301717961616384,0.2
short,0.8198476551745257,0.5659396127137465,0.2
short,1.0551855158049053,0.884280558798183,0.2
short,1.644590766403799,1.6300436413750834,0.2
long,0.17031291126697676,-0.8701441466549004,0.15
long,0.038684120942035716,-1.0026924148175684,0.03
long,0.08291873963517107,-1.9916142557651844,0.08
long,0.1471578189332709,-2.5971789533008804,0.1
long,3.586002023961092,2.7323474684164153,0.2
short,0.7334052202594272,0.2473755986172432,0.2
short,0.9352153685476597,0.9241383675665462,0.2
short,0.1660705160960596,-0.5956182933060836,0.15
short,0.2775385204325787,-0.12919896640826004,0.2
long,1.510270477162546,-0.11243301862718923,0.2
long,1.4116147534453938,-0.16091770891420232,0.2
long,1.4261584549684565,-0.3425967238192328,0.2
long,1.4487902840202787,-0.2781231073284251,0.2
long,1.406767779760394,-0.2851771603364714,0.2
long,1.7276650151829862,0.007991050023965881,0.2
