symbol,entry_time,exit_time,entry,exit,pnl,slack,tier,result
NVDA,2026-01-15 14:45:00+00:00,2026-01-15 14:48:00+00:00,188.46,188.08308,-20.0,0.744329545313792,expanded,loss
NVDA,2026-01-15 14:53:00+00:00,2026-01-15 15:25:00+00:00,188.0751,187.69894979999998,-20.0,0.6734873205987337,expanded,loss
NVDA,2026-01-15 15:28:00+00:00,2026-01-15 15:46:00+00:00,187.535,187.15993,-40.0,0.8313853639715132,core,loss
NVDA,2026-01-15 15:48:00+00:00,2026-01-15 16:49:00+00:00,187.095,188.59176,160.0,0.9164755421908185,core,win
NVDA,2026-01-15 17:00:00+00:00,2026-01-15 17:13:00+00:00,189.04,188.66191999999998,-40.0,1.7271821373037324,core,loss
NVDA,2026-01-15 17:36:00+00:00,2026-01-15 19:31:00+00:00,188.445,188.06811,-20.0,0.7143195559495245,expanded,loss
NVDA,2026-01-15 20:00:00+00:00,2026-01-15 20:12:00+00:00,188.622,188.24475600000002,-40.0,0.9750881553462433,core,loss
NVDA,2026-01-15 20:21:00+00:00,2026-01-15 20:50:00+00:00,187.45,187.0751,-20.0,0.7230619527467929,expanded,loss
NVDA,2026-01-15 20:54:00+00:00,2026-01-16 09:00:00+00:00,186.89,188.38512,160.0,0.8489215997609364,core,win
NVDA,2026-01-16 09:31:00+00:00,2026-01-16 14:30:00+00:00,188.9,188.5222,-20.0,0.6206913457084765,expanded,loss
NVDA,2026-01-16 14:31:00+00:00,2026-01-16 14:35:00+00:00,188.9784,188.6004432,-20.0,0.7913830664572451,expanded,loss
NVDA,2026-01-16 14:46:00+00:00,2026-01-16 15:01:00+00:00,190.0099,191.52997919999999,80.0,0.7337985518262109,expanded,win
AAPL,2026-01-02 11:17:00+00:00,2026-01-02 14:38:00+00:00,273.57,273.02286,-40.0,1.9604796085717946,core,loss
AAPL,2026-01-02 15:46:00+00:00,2026-01-02 15:59:00+00:00,272.97,275.15376000000003,160.0,1.002740321119049,core,win
AAPL,2026-01-02 16:12:00+00:00,2026-01-02 16:51:00+00:00,270.33,269.78934,-20.0,0.6573971882818076,expanded,loss
AAPL,2026-01-02 17:27:00+00:00,2026-01-02 18:49:00+00:00,270.03,269.48994,-40.0,0.8057025832618051,core,loss
AAPL,2026-01-02 18:50:00+00:00,2026-01-05 14:33:00+00:00,269.2301,268.6916398,-40.0,1.1120687278403965,core,loss
AAPL,2026-01-05 14:41:00+00:00,2026-01-05 15:07:00+00:00,268.405,270.55224,80.0,0.6518694243315266,expanded,win
AAPL,2026-01-05 15:29:00+00:00,2026-01-05 15:42:00+00:00,269.81,269.27038,-20.0,0.7619277737238854,expanded,loss
AAPL,2026-01-05 15:45:00+00:00,2026-01-05 16:34:00+00:00,269.03,268.49194,-20.0,0.6331575392437837,expanded,loss
AAPL,2026-01-05 17:02:00+00:00,2026-01-05 17:22:00+00:00,268.23,267.69354000000004,-20.0,0.6463747773222027,expanded,loss
AAPL,2026-01-05 17:29:00+00:00,2026-01-05 17:59:00+00:00,266.97,266.43606000000005,-20.0,0.7133032818267806,expanded,loss
AAPL,2026-01-05 18:24:00+00:00,2026-01-06 14:33:00+00:00,267.61,269.75088,80.0,0.6208840977532467,expanded,win
AAPL,2026-01-06 14:41:00+00:00,2026-01-06 16:03:00+00:00,263.8299,263.3022402,-20.0,0.7310121254908192,expanded,loss
AAPL,2026-01-06 16:41:00+00:00,2026-01-07 09:00:00+00:00,262.39,261.86521999999997,-20.0,0.6647098968926312,expanded,loss
AAPL,2026-01-07 09:49:00+00:00,2026-01-07 14:22:00+00:00,261.62,261.09676,-40.0,1.5290935039213256,core,loss
AAPL,2026-01-07 14:25:00+00:00,2026-01-07 14:36:00+00:00,262.226,261.701548,-40.0,1.4898515980313727,core,loss
AAPL,2026-01-07 14:54:00+00:00,2026-01-07 17:01:00+00:00,261.9364,261.4125272,-20.0,0.60954589507809,expanded,loss
AAPL,2026-01-07 17:08:00+00:00,2026-01-07 20:48:00+00:00,262.495,264.59496,80.0,0.6032463900295607,expanded,win
AAPL,2026-01-07 21:19:00+00:00,2026-01-08 09:00:00+00:00,260.4,259.87919999999997,-20.0,0.6005039800511046,expanded,loss
AAPL,2026-01-08 10:54:00+00:00,2026-01-08 12:20:00+00:00,258.98,261.05184,160.0,2.5082342848197987,core,win
AAPL,2026-01-08 12:44:00+00:00,2026-01-08 14:42:00+00:00,257.0,256.486,-40.0,1.4460487960214754,core,loss
AAPL,2026-01-08 15:03:00+00:00,2026-01-08 16:45:00+00:00,255.935,257.98248,80.0,0.6430363790450982,expanded,win
AAPL,2026-01-08 16:59:00+00:00,2026-01-08 20:28:00+00:00,257.695,257.17960999999997,-20.0,0.6491031550678713,expanded,loss
AAPL,2026-01-08 20:31:00+00:00,2026-01-09 11:05:00+00:00,258.31,260.37648,160.0,1.1475134811014478,core,win
AAPL,2026-01-09 11:17:00+00:00,2026-01-09 14:41:00+00:00,259.92,261.99936,160.0,3.213115106459455,core,win
AAPL,2026-01-09 15:16:00+00:00,2026-01-09 17:24:00+00:00,258.28,257.76343999999995,-20.0,0.7642594755765538,expanded,loss
AAPL,2026-01-09 18:02:00+00:00,2026-01-12 09:00:00+00:00,258.685,258.16763,-40.0,1.2569932852152885,core,loss
AAPL,2026-01-12 10:00:00+00:00,2026-01-12 10:18:00+00:00,257.8,257.2844,-40.0,0.8079440702164694,core,loss
AAPL,2026-01-12 11:22:00+00:00,2026-01-12 14:31:00+00:00,259.4,258.8812,-40.0,1.9644365480015669,core,loss
AAPL,2026-01-12 14:55:00+00:00,2026-01-12 15:06:00+00:00,258.35,257.8333,-40.0,0.8893504574863631,core,loss
AAPL,2026-01-12 15:14:00+00:00,2026-01-12 15:27:00+00:00,259.63,259.11074,-20.0,0.7197744200866232,expanded,loss
AAPL,2026-01-12 15:45:00+00:00,2026-01-13 09:43:00+00:00,259.63,259.11074,-20.0,0.7413716080598692,expanded,loss
AAPL,2026-01-13 11:47:00+00:00,2026-01-13 11:57:00+00:00,258.8,258.2824,-40.0,1.7363105622578003,core,loss
AAPL,2026-01-13 12:53:00+00:00,2026-01-13 13:31:00+00:00,259.26,258.74147999999997,-40.0,1.5469530892899395,core,loss
AAPL,2026-01-13 14:02:00+00:00,2026-01-13 14:35:00+00:00,259.3423,258.8236154,-40.0,1.159206626741938,core,loss
AAPL,2026-01-13 14:52:00+00:00,2026-01-13 15:02:00+00:00,259.87,259.35026,-20.0,0.7753431437112339,expanded,loss
AAPL,2026-01-13 15:21:00+00:00,2026-01-13 20:10:00+00:00,259.59,259.07081999999997,-20.0,0.6991933151752413,expanded,loss
AAPL,2026-01-13 20:21:00+00:00,2026-01-13 20:55:00+00:00,258.838,260.908704,80.0,0.6222376234162872,expanded,win
AAPL,2026-01-13 21:03:00+00:00,2026-01-14 14:34:00+00:00,261.09,260.56782,-40.0,0.9321183954178353,core,loss
AAPL,2026-01-14 15:00:00+00:00,2026-01-14 15:48:00+00:00,259.12,258.60176,-20.0,0.7549992799955142,expanded,loss
AAPL,2026-01-14 16:26:00+00:00,2026-01-14 16:35:00+00:00,258.64,258.12271999999996,-40.0,1.0570973776226091,core,loss
AAPL,2026-01-14 17:21:00+00:00,2026-01-14 20:05:00+00:00,256.96,259.01568,160.0,1.333903105391847,core,win
AAPL,2026-01-14 20:45:00+00:00,2026-01-15 14:26:00+00:00,260.03,259.50994,-20.0,0.7785850315150457,expanded,loss
AAPL,2026-01-15 14:31:00+00:00,2026-01-15 17:35:00+00:00,260.82,262.90656,80.0,0.6282969684915096,expanded,win
AAPL,2026-01-15 18:11:00+00:00,2026-01-15 18:37:00+00:00,259.19,258.67162,-20.0,0.6691598833904919,expanded,loss
AAPL,2026-01-15 18:43:00+00:00,2026-01-15 20:14:00+00:00,259.595,261.67176,80.0,0.6744767672081591,expanded,win
AAPL,2026-01-15 20:21:00+00:00,2026-01-16 15:00:00+00:00,257.26,256.74548,-40.0,1.1806665992220757,core,loss
AAPL,2026-01-16 15:04:00+00:00,2026-01-20 09:00:00+00:00,256.879,258.934032,160.0,0.8449158977693176,core,win
AAPL,2026-01-20 10:12:00+00:00,2026-01-20 11:02:00+00:00,251.3,250.7974,-40.0,1.3486859607048176,core,loss
AAPL,2026-01-20 11:41:00+00:00,2026-01-20 13:33:00+00:00,252.28,251.77544,-40.0,1.3460282349337385,core,loss
AAPL,2026-01-20 13:34:00+00:00,2026-01-20 14:30:00+00:00,251.71,253.72368,80.0,0.6701099896307184,expanded,win
AAPL,2026-01-20 14:49:00+00:00,2026-01-20 15:03:00+00:00,252.21,251.70558,-20.0,0.6476713172315752,expanded,loss
AAPL,2026-01-20 15:16:00+00:00,2026-01-20 16:53:00+00:00,251.1099,250.6076802,-20.0,0.7094806897307222,expanded,loss
AAPL,2026-01-20 18:08:00+00:00,2026-01-20 19:18:00+00:00,249.96,251.95968000000002,80.0,0.6850741764075133,expanded,win
AAPL,2026-01-20 20:06:00+00:00,2026-01-20 20:39:00+00:00,246.91,248.88528,80.0,0.6313813070378496,expanded,win
AAPL,2026-01-20 20:46:00+00:00,2026-01-20 20:54:00+00:00,244.435,243.94613,-40.0,0.8260961184387771,core,loss
AAPL,2026-01-20 21:47:00+00:00,2026-01-21 09:23:00+00:00,246.99,246.49602000000002,-40.0,1.0542834720213694,core,loss
AAPL,2026-01-21 11:49:00+00:00,2026-01-21 13:00:00+00:00,245.14,247.10111999999998,160.0,1.015580566232997,core,win
AAPL,2026-01-21 13:01:00+00:00,2026-01-21 14:06:00+00:00,247.07,246.57586,-20.0,0.6959416244034606,expanded,loss
AAPL,2026-01-21 14:14:00+00:00,2026-01-21 14:28:00+00:00,247.76,247.26448,-20.0,0.7869360892505108,expanded,loss
AAPL,2026-01-21 15:50:00+00:00,2026-01-21 16:36:00+00:00,248.56,250.54848,80.0,0.7106082569173767,expanded,win
AAPL,2026-01-21 17:25:00+00:00,2026-01-21 19:27:00+00:00,246.0199,245.52786020000002,-20.0,0.6672021730582933,expanded,loss
AAPL,2026-01-21 19:49:00+00:00,2026-01-21 19:53:00+00:00,249.87,249.37026,-20.0,0.619317742242286,expanded,loss
AAPL,2026-01-21 21:02:00+00:00,2026-01-22 09:00:00+00:00,247.8,249.78240000000002,160.0,1.917864610442204,core,win
AAPL,2026-01-22 10:08:00+00:00,2026-01-22 11:02:00+00:00,249.81,249.31038,-40.0,1.011618776200542,core,loss
AAPL,2026-01-22 13:00:00+00:00,2026-01-22 13:01:00+00:00,249.01,248.51198,-40.0,5.576305354151248,core,loss
AAPL,2026-01-22 14:01:00+00:00,2026-01-22 14:48:00+00:00,249.51,249.01098,-40.0,1.4170983431593194,core,loss
AAPL,2026-01-22 15:04:00+00:00,2026-01-22 15:24:00+00:00,250.025,249.52495000000002,-20.0,0.6436139614232214,expanded,loss
META,2026-01-02 11:22:00+00:00,2026-01-02 14:33:00+00:00,665.06,670.3804799999999,160.0,1.2370934007473118,core,win
META,2026-01-02 16:54:00+00:00,2026-01-02 17:30:00+00:00,646.35,651.5208,80.0,0.7897065333486443,expanded,win
META,2026-01-02 17:49:00+00:00,2026-01-02 18:49:00+00:00,650.48,649.17904,-40.0,1.0609720513455894,core,loss
META,2026-01-02 19:12:00+00:00,2026-01-02 19:31:00+00:00,651.43,650.1271399999999,-20.0,0.6118062898064196,expanded,loss
META,2026-01-02 19:36:00+00:00,2026-01-05 10:51:00+00:00,653.18,658.40544,160.0,0.8331816947141188,core,win
META,2026-01-05 12:15:00+00:00,2026-01-05 14:37:00+00:00,649.71,654.90768,80.0,0.7660891544994645,expanded,win
META,2026-01-05 15:08:00+00:00,2026-01-05 15:44:00+00:00,660.6101,659.2888798,-20.0,0.6126199471459394,expanded,loss
META,2026-01-05 16:42:00+00:00,2026-01-05 18:07:00+00:00,662.22,660.89556,-20.0,0.7183980880173486,expanded,loss
META,2026-01-05 19:47:00+00:00,2026-01-06 14:42:00+00:00,660.12,665.40096,160.0,0.9551784768656528,core,win
META,2026-01-06 15:04:00+00:00,2026-01-06 15:11:00+00:00,656.4164,655.1035671999999,-40.0,1.019504678023422,core,loss
META,2026-01-06 15:39:00+00:00,2026-01-06 16:31:00+00:00,658.705,663.97464,160.0,1.4222384785285884,core,win
META,2026-01-06 16:55:00+00:00,2026-01-06 18:18:00+00:00,653.61,658.83888,80.0,0.6020865056961923,expanded,win
META,2026-01-06 18:55:00+00:00,2026-01-06 19:00:00+00:00,661.575,660.25185,-20.0,0.6022441709789158,expanded,loss
META,2026-01-06 19:42:00+00:00,2026-01-07 14:44:00+00:00,660.38,665.66304,80.0,0.6750175968110281,expanded,win
META,2026-01-07 14:51:00+00:00,2026-01-07 14:58:00+00:00,653.9,652.5921999999999,-20.0,0.6420105840977253,expanded,loss
META,2026-01-07 16:11:00+00:00,2026-01-07 16:27:00+00:00,650.5,649.199,-20.0,0.6058162309136805,expanded,loss
META,2026-01-07 17:12:00+00:00,2026-01-07 17:34:00+00:00,653.16,651.8536799999999,-20.0,0.6094899721635633,expanded,loss
META,2026-01-07 17:35:00+00:00,2026-01-07 20:13:00+00:00,650.8,649.4984,-40.0,0.9321095573107008,core,loss
META,2026-01-07 20:46:00+00:00,2026-01-08 09:00:00+00:00,649.11,647.81178,-20.0,0.7494972570175473,expanded,loss
META,2026-01-08 11:31:00+00:00,2026-01-08 14:30:00+00:00,645.91,644.6181799999999,-40.0,1.3354801332867208,core,loss
META,2026-01-08 14:33:00+00:00,2026-01-08 14:42:00+00:00,638.2004,636.9239991999999,-40.0,1.0422900994233089,core,loss
META,2026-01-08 14:45:00+00:00,2026-01-08 15:24:00+00:00,636.6699,641.7632592,80.0,0.7079631362107126,expanded,win
META,2026-01-08 15:28:00+00:00,2026-01-08 15:43:00+00:00,642.34,641.05532,-20.0,0.6560394178891126,expanded,loss
META,2026-01-08 15:50:00+00:00,2026-01-08 20:30:00+00:00,644.045,642.75691,-20.0,0.7083227139619631,expanded,loss
META,2026-01-08 20:50:00+00:00,2026-01-09 00:00:00+00:00,645.86,644.56828,-40.0,1.2384931771033838,core,loss
META,2026-01-09 12:37:00+00:00,2026-01-09 14:37:00+00:00,644.31,649.46448,160.0,1.130178262660129,core,win
META,2026-01-09 15:38:00+00:00,2026-01-09 15:44:00+00:00,650.8,649.4984,-20.0,0.6439703411824703,expanded,loss
META,2026-01-09 16:22:00+00:00,2026-01-12 09:00:00+00:00,653.9,659.1312,160.0,0.8408730066163546,core,win
META,2026-01-12 10:47:00+00:00,2026-01-12 12:05:00+00:00,645.81,644.51838,-40.0,2.679657409680191,core,loss
META,2026-01-12 13:02:00+00:00,2026-01-12 14:34:00+00:00,647.99,653.1739200000001,160.0,4.063070094050213,core,win
META,2026-01-12 15:46:00+00:00,2026-01-12 15:54:00+00:00,645.6061,644.3148878,-40.0,1.4403100570174492,core,loss
META,2026-01-12 16:00:00+00:00,2026-01-12 20:38:00+00:00,647.315,646.0203700000001,-40.0,0.8117580784391937,core,loss
META,2026-01-12 20:56:00+00:00,2026-01-13 13:30:00+00:00,642.26,640.97548,-20.0,0.6637254756705346,expanded,loss
META,2026-01-13 14:27:00+00:00,2026-01-13 14:31:00+00:00,643.93,649.0814399999999,160.0,1.6785603091999768,core,win
META,2026-01-13 14:44:00+00:00,2026-01-13 14:51:00+00:00,636.4867,635.2137266000001,-20.0,0.7285969658908654,expanded,loss
META,2026-01-13 15:21:00+00:00,2026-01-13 15:32:00+00:00,625.905,624.65319,-20.0,0.6929302689479604,expanded,loss
META,2026-01-13 15:56:00+00:00,2026-01-13 16:45:00+00:00,627.2,625.9456,-20.0,0.6597853659927032,expanded,loss
META,2026-01-13 16:56:00+00:00,2026-01-13 21:02:00+00:00,629.955,628.69509,-40.0,0.9883002277595693,core,loss
META,2026-01-13 22:46:00+00:00,2026-01-14 10:27:00+00:00,631.1,636.1488,160.0,1.068496580207898,core,win
META,2026-01-14 13:00:00+00:00,2026-01-14 14:31:00+00:00,626.9,625.6462,-40.0,1.7367303395171845,core,loss
META,2026-01-14 14:34:00+00:00,2026-01-14 14:59:00+00:00,626.68,631.69344,160.0,1.1005509628720893,core,win
META,2026-01-14 16:05:00+00:00,2026-01-14 16:23:00+00:00,619.935,618.69513,-20.0,0.7791506723797827,expanded,loss
META,2026-01-14 16:28:00+00:00,2026-01-14 17:17:00+00:00,621.69,626.6635200000001,160.0,0.9955670058221053,core,win
META,2026-01-14 17:20:00+00:00,2026-01-14 20:55:00+00:00,616.44,615.20712,-20.0,0.7695272060590824,expanded,loss
META,2026-01-14 21:30:00+00:00,2026-01-15 09:06:00+00:00,616.5232,615.2901535999999,-20.0,0.6256004047656684,expanded,loss
META,2026-01-15 13:00:00+00:00,2026-01-15 13:02:00+00:00,616.33,615.09734,-40.0,2.3836728519726065,core,loss
META,2026-01-15 13:05:00+00:00,2026-01-15 14:30:00+00:00,617.9,616.6641999999999,-40.0,1.9972677763504831,core,loss
META,2026-01-15 14:40:00+00:00,2026-01-15 15:30:00+00:00,618.85,617.6123,-40.0,0.8251529461587578,core,loss
META,2026-01-15 15:56:00+00:00,2026-01-15 18:57:00+00:00,619.1,624.0528,160.0,0.8939204938287687,core,win
META,2026-01-15 19:16:00+00:00,2026-01-15 19:30:00+00:00,621.5019,620.2588962,-40.0,1.0923844163444612,core,loss
META,2026-01-15 19:44:00+00:00,2026-01-15 20:07:00+00:00,620.0,618.76,-20.0,0.7865964742945559,expanded,loss
META,2026-01-15 20:21:00+00:00,2026-01-16 09:00:00+00:00,617.35,622.2888,160.0,0.8841867477519985,core,win
META,2026-01-16 10:51:00+00:00,2026-01-16 14:36:00+00:00,623.3,622.0533999999999,-40.0,0.9283149365046549,core,loss
META,2026-01-16 15:51:00+00:00,2026-01-16 18:47:00+00:00,622.08,627.05664,80.0,0.6934334209438703,expanded,win
META,2026-01-16 19:00:00+00:00,2026-01-16 20:34:00+00:00,627.12,632.13696,160.0,0.8062564858668679,core,win
META,2026-01-16 20:38:00+00:00,2026-01-20 09:00:00+00:00,622.63,627.61104,80.0,0.7493429069565896,expanded,win
META,2026-01-20 10:35:00+00:00,2026-01-20 13:12:00+00:00,603.48,608.30784,80.0,0.7210713602651373,expanded,win
META,2026-01-20 13:34:00+00:00,2026-01-20 14:25:00+00:00,607.01,605.79598,-20.0,0.669394789743757,expanded,loss
META,2026-01-20 14:31:00+00:00,2026-01-20 14:35:00+00:00,602.06,606.8764799999999,160.0,1.2115626987503454,core,win
META,2026-01-20 14:46:00+00:00,2026-01-20 18:49:00+00:00,606.7,605.4866000000001,-20.0,0.6626491926215932,expanded,loss
META,2026-01-20 19:06:00+00:00,2026-01-20 21:14:00+00:00,605.651,604.4396979999999,-20.0,0.6358963634744816,expanded,loss
META,2026-01-21 00:25:00+00:00,2026-01-21 09:00:00+00:00,604.94,603.73012,-20.0,0.7268406489847196,expanded,loss
META,2026-01-21 09:30:00+00:00,2026-01-21 10:53:00+00:00,607.37,606.15526,-40.0,1.1023406405451677,core,loss
META,2026-01-21 13:00:00+00:00,2026-01-21 14:11:00+00:00,605.95,604.7381,-40.0,2.488020536770574,core,loss
META,2026-01-21 14:27:00+00:00,2026-01-21 14:31:00+00:00,607.3105,612.168984,160.0,1.7976583246372482,core,win
