symbol,entry_time,exit_time,direction,entry_price,exit_price,pnl_pct,pnl_dollar,slack,regime,result,max_adverse_excursion,max_favorable_excursion
AAPL,2022-01-03 13:00:00+00:00,2022-01-03 13:05:00+00:00,short,178.24,178.37,-0.0007293536804308542,-1.2323384201077134,1.5305476752101528,chop,loss,0.0007293536804308542,0.0
AAPL,2022-01-03 14:16:00+00:00,2022-01-03 14:35:00+00:00,long,177.75,179.2801,0.008608157524613245,1.1020393811533116,0.7975939237183637,trend,win,0.0006751054852320931,0.008608157524613245
AAPL,2022-01-03 14:50:00+00:00,2022-01-03 15:10:00+00:00,long,179.9601,181.35,0.007723378682274476,0.880844670568619,1.2742097331547506,trend,win,0.0025844617779163643,0.007723378682274476
AAPL,2022-01-03 15:34:00+00:00,2022-01-03 16:05:00+00:00,short,180.9699,180.785,0.0010217168711481796,-0.7945707822129551,0.6207738615683182,trend,loss,0.001437808165888347,0.001988728512310511
AAPL,2022-01-03 16:06:00+00:00,2022-01-03 16:22:00+00:00,short,180.7699,181.15,-0.0021026730666997037,-1.575668266674926,0.6314698565254485,trend,loss,0.002213310954976357,0.0012717825257413699
AAPL,2022-01-03 16:38:00+00:00,2022-01-03 17:09:00+00:00,long,181.25,181.305,0.0003034482758621066,-0.9741379310344733,0.6342870750827886,trend,loss,0.0004413793103448966,0.002711724137931046
AAPL,2022-01-03 17:12:00+00:00,2022-01-03 17:24:00+00:00,long,181.19,181.6454,0.002513383740824534,-0.42165406479386647,0.8052931621196056,trend,loss,0.00016557205143772358,0.002513383740824534
AAPL,2022-01-03 17:47:00+00:00,2022-01-03 17:53:00+00:00,long,182.06,181.75,-0.0017027353619685943,-1.4756838404921486,0.9141214066048116,normal,loss,0.0019773700977700408,0.0
AAPL,2022-01-03 18:10:00+00:00,2022-01-03 18:25:00+00:00,long,181.875,182.23,0.0019518900343642048,-0.5620274914089488,0.8773829932398822,trend,loss,0.00021168384879724587,0.0019518900343642048
AAPL,2022-01-03 18:29:00+00:00,2022-01-03 18:42:00+00:00,long,182.2297,182.7289,0.0027393997795090584,-0.36515005512273546,0.614442896853602,trend,loss,0.00010810531982437699,0.0027393997795090584
AAPL,2022-01-03 18:50:00+00:00,2022-01-03 19:02:00+00:00,long,182.5722,182.265,-0.0016826219983109311,-1.4706554995777328,1.1556403468257106,trend,loss,0.0017647812755721263,0.0002546937595098292
AAPL,2022-01-03 19:18:00+00:00,2022-01-03 19:49:00+00:00,short,182.2338,182.045,0.0010360317350569144,-0.7909920662357715,0.6556857514634921,trend,loss,0.00030839503977851424,0.0023804585098921873
AAPL,2022-01-03 20:03:00+00:00,2022-01-03 20:29:00+00:00,long,181.8139,182.145,0.0018210928867375962,-0.594726778315601,0.8752568447883042,trend,loss,0.00013145309572039097,0.0018210928867375962
AAPL,2022-01-03 21:55:00+00:00,2022-01-03 22:02:00+00:00,long,182.18,182.1,-0.0004391261389834916,-1.1597815347458729,3.659731479556966,normal,loss,0.0005489076737292475,5.4890767372877947e-05
AAPL,2022-01-03 22:52:00+00:00,2022-01-03 23:04:00+00:00,long,182.14,182.05,-0.0004941253980453223,-1.1735313495113306,1.864410171948035,trend,loss,0.0006039310420554806,0.0
AAPL,2022-01-03 23:10:00+00:00,2022-01-03 23:13:00+00:00,short,182.01,182.1,-0.0004944783253667569,-1.1736195813416892,1.3419138055941289,normal,loss,0.0004944783253667569,0.0
AAPL,2022-01-03 23:50:00+00:00,2022-01-04 00:01:00+00:00,short,182.01,181.83,0.0009889566507333576,-0.8027608373166606,1.197784822748579,normal,loss,0.00016482610845558563,0.0009889566507333576
AAPL,2022-01-04 12:00:00+00:00,2022-01-04 12:09:00+00:00,long,183.09,182.95,-0.0007646512644055644,-1.241162816101391,1.648946388260239,normal,loss,0.0007646512644055644,0.0
AAPL,2022-01-04 12:28:00+00:00,2022-01-04 12:57:00+00:00,long,182.42,182.68,0.0014252823155356832,-0.6936794211160792,1.024690008999093,trend,loss,0.0004933669553775627,0.0018090121697183013
AAPL,2022-01-04 13:15:00+00:00,2022-01-04 13:46:00+00:00,short,182.81,182.71,0.0005470160275695767,-0.9132459931076058,0.7742430157026274,chop,loss,0.0004923144248126656,0.001203435260653131
AAPL,2022-01-04 13:53:00+00:00,2022-01-04 13:56:00+00:00,short,182.66,182.8,-0.0007664513303406043,-1.241612832585151,2.146696645140394,trend,loss,0.0007664513303406043,0.0
AAPL,2022-01-04 13:57:00+00:00,2022-01-04 14:28:00+00:00,short,182.8,182.59,0.0011487964989059516,-0.762800875273512,1.1621520047027112,trend,loss,0.00021881838074393894,0.0011487964989059516
AAPL,2022-01-04 14:30:00+00:00,2022-01-04 15:01:00+00:00,short,182.58,181.845,0.004025632599408553,-0.04359185014786182,2.176307023613733,normal,loss,0.0014788038120275046,0.004272099901413085
AAPL,2022-01-04 15:12:00+00:00,2022-01-04 15:29:00+00:00,short,181.9667,182.4,-0.002381204912767021,-1.6453012281917552,1.1107700506207412,normal,loss,0.002491115132603847,0.0023724120951800873
AAPL,2022-01-04 17:04:00+00:00,2022-01-04 17:12:00+00:00,short,179.4566,179.94,-0.002693687498815808,-1.723421874703952,1.8994611122279088,normal,loss,0.00311161584472222,0.0009283581657070106
AAPL,2022-01-04 17:17:00+00:00,2022-01-04 17:41:00+00:00,short,180.19,179.675,0.0028580942338641787,-0.3354764415339554,0.6859082447917764,normal,loss,0.000998945557467156,0.0028580942338641787
AAPL,2022-01-04 17:46:00+00:00,2022-01-04 18:17:00+00:00,short,179.61,179.565,0.00025054284282621185,-0.987364289293447,0.9904447159589808,trend,loss,0.0010021713713043727,0.0018456656088191384
AAPL,2022-01-04 18:26:00+00:00,2022-01-04 18:57:00+00:00,short,179.87,179.48,0.0021682326124424015,-0.5079418468893997,0.7921127340730945,trend,loss,0.0,0.0039973314060154225
AAPL,2022-01-04 19:47:00+00:00,2022-01-04 20:03:00+00:00,short,179.925,180.125,-0.0011115742670556544,-1.3278935667639136,1.4126887363965792,trend,loss,0.0012505210504376507,0.00025010421008762494
AAPL,2022-01-04 20:06:00+00:00,2022-01-04 20:31:00+00:00,long,180.115,179.86,-0.0014157621519584457,-1.4039405379896115,0.8708849898875094,trend,loss,0.0014157621519584457,0.0012769619409820935
AAPL,2022-01-04 20:55:00+00:00,2022-01-04 21:02:00+00:00,long,180.01,179.7,-0.0017221265485250947,-1.4805316371312736,0.8416755523738005,normal,loss,0.0023887561802120906,0.0
AAPL,2022-01-04 21:16:00+00:00,2022-01-04 21:22:00+00:00,long,179.55,179.42,-0.0007240323029798043,-1.231008075744951,1.0716871091724816,trend,loss,0.0008354218880534986,0.0
AAPL,2022-01-04 21:39:00+00:00,2022-01-04 21:42:00+00:00,long,179.45,179.7,0.0013931457230426303,-0.7017135692393424,1.207152809966937,trend,loss,0.0,0.0013931457230426303
AAPL,2022-01-05 00:14:00+00:00,2022-01-05 00:39:00+00:00,short,179.35,179.25,0.0005575689991636148,-0.9106077502090963,1.696970559585262,trend,loss,0.0001672706997491003,0.0005575689991636148
AAPL,2022-01-05 12:02:00+00:00,2022-01-05 12:22:00+00:00,short,179.64,179.4,0.0013360053440212686,-0.7159986639946828,0.6204516438120427,normal,loss,0.0,0.0013916722333556003
AAPL,2022-01-05 13:00:00+00:00,2022-01-05 13:11:00+00:00,short,179.34,178.93,0.0022861603657856394,-0.4784599085535902,2.927108427820126,trend,loss,0.0,0.0022861603657856394
AAPL,2022-01-05 13:15:00+00:00,2022-01-05 13:31:00+00:00,long,178.89,179.14,0.0013975068477835543,-0.7006232880541114,1.050119560643952,normal,loss,0.0,0.001565207669517587
AAPL,2022-01-05 13:32:00+00:00,2022-01-05 13:57:00+00:00,short,179.2,179.3501,-0.0008376116071429074,-1.259402901785727,1.9082144883507874,normal,loss,0.0010044642857143238,0.0011160714285713652
AAPL,2022-01-05 13:59:00+00:00,2022-01-05 14:25:00+00:00,short,179.35,179.61,-0.0014496793978255886,-1.412419849456397,3.5322999841382807,trend,loss,0.0016169500975745305,0.001170894898243702
AAPL,2022-01-05 14:30:00+00:00,2022-01-05 15:01:00+00:00,short,179.69,179.26,0.002393010184206171,-0.4517474539484574,2.6544051650345044,trend,loss,0.0025599643831042793,0.008792921141966632
AAPL,2022-01-05 15:39:00+00:00,2022-01-05 16:10:00+00:00,long,178.3401,178.68,0.0019059089907429686,-0.5735227523142579,1.1571748269355095,trend,loss,0.001346304056126538,0.003027361765525469
AAPL,2022-01-05 16:30:00+00:00,2022-01-05 16:43:00+00:00,short,179.32,178.7114,0.003393932634396585,-0.2015168414008538,0.7939405147835216,trend,loss,2.5652464867335467e-05,0.003393932634396585
AAPL,2022-01-05 17:00:00+00:00,2022-01-05 17:31:00+00:00,long,178.725,178.82,0.0005315428731291026,-0.9171142817177244,0.8885692054517733,trend,loss,0.00036368722898306186,0.002517834662190612
AAPL,2022-01-05 17:40:00+00:00,2022-01-05 18:06:00+00:00,short,178.59,178.08,0.0028557030068872328,-0.3360742482781919,0.8688020532935034,trend,loss,0.0008399126490845271,0.0028557030068872328
AAPL,2022-01-05 18:11:00+00:00,2022-01-05 18:21:00+00:00,long,177.75,178.405,0.0036849507735583747,-0.12876230661040633,0.6496434077324681,trend,loss,5.625879043595446e-05,0.0036849507735583747
AAPL,2022-01-05 18:31:00+00:00,2022-01-05 19:02:00+00:00,short,178.42,178.3001,0.0006720098643649884,-0.8819975339087529,0.6329824778332771,trend,loss,0.0016814258491201176,0.0026062100661359434
AAPL,2022-01-05 19:58:00+00:00,2022-01-05 20:07:00+00:00,short,176.56,175.56,0.0056637970095151785,0.3659492523787946,0.6440718874789897,trend,win,8.495695514265041e-05,0.0056637970095151785
AAPL,2022-01-05 20:59:00+00:00,2022-01-05 21:30:00+00:00,long,174.89,174.85,-0.00022871519240661012,-1.1071787981016525,0.7626527561819322,trend,loss,0.002229973125964814,0.001543827548744984
AAPL,2022-01-05 21:50:00+00:00,2022-01-05 22:22:00+00:00,long,174.52,174.78,0.0014898005959201861,-0.6775498510199535,0.6988237097170619,trend,loss,0.0006876002750401361,0.002292000916800236
AAPL,2022-01-05 22:59:00+00:00,2022-01-05 23:06:00+00:00,short,174.7,174.25,0.002575844304521973,-0.4060389238695068,1.0168029473379838,trend,loss,0.00011448196908992692,0.002575844304521973
AAPL,2022-01-05 23:21:00+00:00,2022-01-05 23:29:00+00:00,long,174.35,174.72,0.002122168052767448,-0.5194579868081379,0.8317035885241754,trend,loss,0.0,0.002122168052767448
AAPL,2022-01-05 23:51:00+00:00,2022-01-06 00:01:00+00:00,long,174.92,175.18,0.0014863937800138312,-0.6784015549965422,0.8078645464596584,normal,loss,0.00034301394923378606,0.0014863937800138312
AAPL,2022-01-06 00:44:00+00:00,2022-01-06 00:54:00+00:00,short,174.85,175.0,-0.0008578781812982882,-1.264469545324572,0.6076352882235372,trend,loss,0.0008578781812982882,0.000571918787532138
AAPL,2022-01-06 09:14:00+00:00,2022-01-06 09:35:00+00:00,long,173.95,173.81,-0.0008048289738429799,-1.2512072434607449,0.8787593941068762,trend,loss,0.0008048289738429799,0.0014946823799943624
AAPL,2022-01-06 10:26:00+00:00,2022-01-06 10:42:00+00:00,short,174.55,174.17,0.0021770266399313886,-0.5057433400171529,1.063819526363613,trend,loss,0.00028645087367506697,0.0021770266399313886
AAPL,2022-01-06 10:51:00+00:00,2022-01-06 11:05:00+00:00,short,174.07,174.25,-0.001034066754753874,-1.3085166886884685,0.8366580672337938,trend,loss,0.001034066754753874,0.0010915149077957013
