symbol,direction,slack,timestamp,entry_price,micro_3_5_hit,micro_3_5_bars,micro_3_5_pnl,micro_3_5_win,micro_5_10_hit,micro_5_10_bars,micro_5_10_pnl,micro_5_10_win,micro_5_15_hit,micro_5_15_bars,micro_5_15_pnl,micro_5_15_win,micro_7_20_hit,micro_7_20_bars,micro_7_20_pnl,micro_7_20_win
AAPL,short,0.7052238805969506,2026-06-04 15:41:00+00:00,310.165,False,5,-0.0016120452017459909,False,False,10,0.012896361613986253,True,False,15,0.00806022600874828,True,False,20,-0.05803362726291064,False
AAPL,long,0.6511627906974353,2026-06-04 15:49:00+00:00,310.07,False,5,0.01935046924888002,True,False,10,0.07417679878737646,True,False,15,0.12255297190956733,True,False,20,0.183829457864351,True
AAPL,long,0.7205882352942554,2026-06-04 16:31:00+00:00,310.665,False,5,0.1223182527803246,True,False,10,0.2124474916710824,True,False,15,0.16577342153122698,True,False,20,0.22371364653243625,True
AAPL,short,0.7636363636362162,2026-06-04 17:39:00+00:00,311.78,False,5,0.008018474565391386,True,False,10,0.14593623709025086,True,False,15,0.14112515235101603,True,False,20,0.1603694913079736,True
AAPL,short,0.7396226415093682,2026-06-04 18:08:00+00:00,311.415,False,5,0.03211149109709639,True,False,10,-0.027294767432519157,False,False,15,0.004816723664577236,True,False,20,0.0449560875359386,True
AAPL,long,0.6746987951806843,2026-06-04 18:53:00+00:00,311.515,False,5,0.041731537807166735,True,False,10,0.07704283902862114,True,False,15,0.09469848963934832,True,False,20,0.07222766158933687,True
AAPL,short,0.6930693069306202,2026-06-04 19:24:00+00:00,311.995,False,5,0.030449205916770233,True,False,10,0.1907081844260412,True,False,15,0.18750300485584048,True,False,20,0.18109264571547548,True
AAPL,short,0.6350515463918358,2026-06-05 14:36:00+00:00,314.42,False,5,0.20991031104892344,True,False,10,0.12085745181604078,True,False,15,0.3896062591438276,True,False,20,0.5533999109471437,True
AAPL,short,0.771653543307011,2026-06-05 14:46:00+00:00,313.91,False,5,0.2277722914211181,True,True,6,0.5,True,True,6,0.5,True,False,20,0.23255073110127686,True
AAPL,short,0.7879581151831793,2026-06-05 15:06:00+00:00,313.19,False,5,-0.05428014943006351,False,False,10,0.01915769979884488,True,False,15,0.022350649765316,True,False,20,0.08780612407802843,True
AAPL,short,0.6187845303866164,2026-06-05 15:27:00+00:00,313.38,False,5,-0.1547641840576979,False,False,10,-0.20422490267406548,False,False,15,-0.11487650775416863,False,False,20,-0.0,False
AAPL,short,0.6322580645160164,2026-06-05 16:15:00+00:00,313.16,False,5,0.16285604802658313,True,False,10,0.3289053518968034,True,False,15,0.36722442202070316,True,False,20,0.3991569804572742,True
AAPL,long,0.7368421052631463,2026-06-05 16:40:00+00:00,311.095,False,5,-0.0016072260885106786,False,False,10,0.1076841479290826,True,False,15,-0.03375174785837708,False,False,20,-0.06589626962826176,False
AAPL,short,0.6461538461538792,2026-06-05 18:10:00+00:00,312.19,False,5,0.054454018386244245,True,False,10,-0.1057048592203415,False,False,15,-0.0,False,False,20,0.2114097184407012,True
AAPL,long,0.6052332195676781,2026-06-05 19:02:00+00:00,309.305,False,5,-0.004849582127668921,False,False,10,-0.20206592198638884,False,True,14,-0.5,False,False,20,-0.525371397164611,False
AAPL,long,0.7882882882882887,2026-06-05 19:19:00+00:00,307.44,False,5,0.06505334374186464,True,False,10,0.38869372885766107,True,False,15,0.3545407233931743,True,False,20,0.31225604996096135,True
AAPL,short,0.6803455723541092,2026-06-05 19:23:00+00:00,307.815,False,5,-0.2582720140344089,False,False,10,-0.24202849113915975,False,False,15,-0.23065802511247976,False,False,20,-0.1266994785829106,False
AAPL,short,0.6666666666665847,2026-06-05 19:31:00+00:00,308.71,False,5,0.04858929092027381,True,False,10,0.11985358427002836,True,False,15,0.1716821612516513,True,False,20,0.061546435165688744,True
AAPL,long,0.6939281288723329,2026-06-05 19:37:00+00:00,308.56,False,5,-0.15394088669951475,False,False,10,-0.1458387347679507,False,False,15,-0.06157635467980222,False,False,20,-0.06805807622503875,False
NVDA,short,0.6657060518732271,2026-05-29 14:23:00+00:00,216.97,True,1,0.3,True,True,2,0.5,True,True,2,0.5,True,True,3,0.7,True
NVDA,long,0.7336683417085637,2026-05-29 14:28:00+00:00,215.39,True,2,0.3,True,False,10,-0.06267700450345462,False,False,15,-0.3157063930544493,False,False,20,-0.2994567992942949,False
NVDA,short,0.6439169139465832,2026-05-29 14:36:00+00:00,216.11,True,0,0.3,True,True,3,0.5,True,True,3,0.5,True,True,6,0.7,True
NVDA,long,0.6092254134029557,2026-05-29 14:46:00+00:00,214.62,True,2,0.3,True,True,3,0.5,True,True,3,0.5,True,False,20,0.14444133817910831,True
NVDA,short,0.7368421052631196,2026-05-29 15:16:00+00:00,216.78,True,0,0.3,True,True,2,0.5,True,True,2,0.5,True,True,4,0.7,True
NVDA,short,0.6716641679160203,2026-05-29 15:32:00+00:00,215.68,False,5,0.05100148367953155,True,False,10,0.1576409495548977,True,False,15,0.36164688427299757,True,False,20,0.0927299703264174,True
NVDA,long,0.6021505376344454,2026-05-29 15:47:00+00:00,214.92,False,5,0.26056206960729683,True,False,10,0.17215708170482252,True,False,15,0.20007444630560528,True,False,20,0.3629257398101625,True
NVDA,long,0.7725437415882025,2026-05-29 16:26:00+00:00,216.08,False,5,-0.09255831173640182,False,False,10,0.09718622732320414,True,True,13,0.5,True,False,20,0.41188448722694665,True
NVDA,long,0.6689419795221175,2026-05-29 16:53:00+00:00,216.715,False,5,-0.05306508548093537,False,False,10,0.048450730221715047,True,False,15,0.029993309184873092,True,False,20,0.07613686177698453,True
NVDA,short,0.6754385964911369,2026-05-29 17:11:00+00:00,216.805,False,5,0.016143539125018605,True,False,10,0.23754064712530376,True,False,15,0.2790526048753572,True,False,20,0.30672724337539287,True
NVDA,long,0.6526806526806038,2026-05-29 17:37:00+00:00,216.15,False,5,-0.05089058524173659,False,False,10,0.00462641684015309,True,False,15,0.050890585241723435,True,False,20,-0.11566042100393245,False
NVDA,short,0.6722195002449877,2026-05-29 19:58:00+00:00,212.49,True,1,0.3,True,True,1,0.5,True,True,1,0.5,True,True,15,-0.7,False
NVDA,short,0.7091503267974002,2026-06-01 14:11:00+00:00,220.15,True,2,-0.3,False,True,6,-0.5,False,True,6,-0.5,False,True,11,-0.7,False
NVDA,long,0.6713164777681029,2026-06-01 14:47:00+00:00,220.505,False,5,-0.2018094827781652,False,True,9,-0.5,False,True,9,-0.5,False,False,20,-0.5306002131470885,False
NVDA,long,0.7982456140350495,2026-06-01 14:53:00+00:00,220.27,True,2,-0.3,False,False,10,-0.35865074681074155,False,True,10,-0.5,False,False,20,-0.38589004403687416,False
NVDA,short,0.7445086705201951,2026-06-01 15:43:00+00:00,220.38,False,5,0.13612850530900397,True,False,10,0.09528995371631181,True,False,15,0.28133224430529297,True,False,20,-0.0,False
NVDA,short,0.6839694656488332,2026-06-01 15:50:00+00:00,220.08,False,5,-0.0045438022537217845,False,False,10,0.19992729916395224,True,False,15,-0.09087604507451319,False,False,20,-0.16357688113412633,False
NVDA,long,0.6354009077154847,2026-06-01 15:51:00+00:00,220.04,False,5,-0.06816942374114056,False,False,10,0.02726776949645622,True,False,15,0.08634793673877374,True,False,20,0.03181239774587421,True
NVDA,short,0.639370078740206,2026-06-01 16:09:00+00:00,220.48,False,5,0.10885341074019443,True,False,10,-0.08617561683599316,False,False,15,-0.17235123367199923,False,True,19,-0.7,False
NVDA,short,0.6901408450705083,2026-06-01 16:58:00+00:00,222.16,False,5,0.13953907093986417,True,False,10,0.20480734605688877,True,False,15,0.19355419517465197,True,False,20,0.2880806625855178,True
NVDA,short,0.7692307692308094,2026-06-01 17:11:00+00:00,221.73,False,5,0.009019979254039513,True,False,10,0.03607991701618368,True,False,15,-0.006764984440542453,False,False,20,-0.16235962657286504,False
NVDA,long,0.6524271844658925,2026-06-01 17:15:00+00:00,221.71,False,5,-0.04510396463848916,False,False,10,0.04059356817464409,True,False,15,0.12178070452391944,True,False,20,0.00451039646384507,True
NVDA,short,0.7368421052631463,2026-06-01 18:07:00+00:00,224.35,True,4,0.3,True,True,7,0.5,True,True,7,0.5,True,False,20,-0.035658569199916425,False
NVDA,short,0.7835820895522665,2026-06-01 18:31:00+00:00,224.585,False,5,0.14025869937885332,True,False,10,0.11799541376316974,True,False,15,0.04675289979295954,True,False,20,0.23821715608789396,True
NVDA,short,0.7253886010362943,2026-06-01 18:38:00+00:00,224.64,False,5,0.21812678062677204,True,False,10,0.1558048433048408,True,False,15,0.3427706552706472,True,False,20,0.21367521367520914,True
NVDA,short,0.6824224519940548,2026-06-01 18:47:00+00:00,224.64,True,3,0.3,True,False,10,0.3027065527065431,True,False,15,0.13577279202278242,True,False,20,0.004451566951562903,True
NVDA,long,0.6807465618860644,2026-06-02 13:34:00+00:00,225.705,True,0,0.3,True,True,3,0.5,True,True,3,0.5,True,True,4,0.7,True
NVDA,short,0.6206896551724395,2026-06-02 13:39:00+00:00,226.88,True,0,0.3,True,True,1,0.5,True,True,1,0.5,True,True,1,0.7,True
NVDA,short,0.6788793103448062,2026-06-02 14:07:00+00:00,230.2,True,0,0.3,True,False,10,0.26498696785403353,True,True,14,0.5,True,False,20,0.6277150304083376,True
NVDA,short,0.7314132618887942,2026-06-02 14:15:00+00:00,229.765,False,5,0.06746023110568307,True,False,10,0.1458011446477834,True,True,12,0.5,True,False,20,0.6310795813113349,True
NVDA,long,0.770642201834897,2026-06-02 14:17:00+00:00,229.56,True,4,-0.3,False,False,10,-0.35067084857989494,False,True,12,-0.5,False,True,18,-0.7,False
NVDA,long,0.6253807106599046,2026-06-02 15:14:00+00:00,226.49,False,5,0.015453220892753139,True,False,10,-0.1368713850501136,False,False,15,-0.16777782683561987,False,False,20,-0.2560819462227968,False
NVDA,long,0.726329442282705,2026-06-02 15:28:00+00:00,225.84,False,5,0.09520014169323565,True,False,10,0.2479631597591225,True,False,15,0.00885582713425887,True,False,20,-0.013283740701382012,False
NVDA,short,0.6666666666666393,2026-06-02 16:09:00+00:00,225.77,False,5,-0.008858572883900346,False,False,10,0.3277671967046149,True,True,11,0.5,True,True,13,0.7,True
NVDA,short,0.6355828220858991,2026-06-02 16:25:00+00:00,224.52,False,5,-0.15143417067521975,False,False,10,-0.36967753429537864,False,False,15,-0.22715125601282332,False,False,20,-0.2583288793871299,False
NVDA,long,0.7893864013267476,2026-06-02 16:56:00+00:00,224.91,False,5,0.10670935040683345,True,False,10,0.1956338090791862,True,False,15,0.17340269441110434,True,False,20,0.05780089813703057,True
NVDA,long,0.6265060240963634,2026-06-02 17:21:00+00:00,224.41,False,5,-0.21389421148789706,False,False,10,-0.13591194688294053,False,False,15,-0.4188761641638063,False,False,20,-0.6639632814936987,False
NVDA,short,0.6782006920414596,2026-06-02 17:57:00+00:00,223.08,False,5,-0.06724045185582628,False,False,10,-0.07396449704141655,False,False,15,-0.1389636005020503,False,False,20,-0.026896180742322865,False
NVDA,long,0.6677265500795084,2026-06-02 17:59:00+00:00,222.9,False,5,0.1659937191565745,True,False,10,0.27366532077163985,True,False,15,0.26020637056975504,True,False,20,0.08972633467922325,True
NVDA,long,0.6546762589927826,2026-06-02 18:12:00+00:00,223.45,False,5,-0.13873349742671842,False,False,10,-0.23718952785858186,False,False,15,-0.2595658984112706,False,False,20,-0.12083240098455217,False
NVDA,long,0.6008583690986751,2026-06-02 18:22:00+00:00,222.98,False,5,-0.04933177863484852,False,False,10,0.08969414297247155,True,False,15,-0.311687146829309,False,False,20,-0.38568481478158817,False
NVDA,long,0.7441860465116072,2026-06-02 18:41:00+00:00,222.06,False,5,0.13509862199406078,True,False,10,0.1441051967936563,True,False,15,0.21165450779068667,True,False,20,0.31523011798612477,True
NVDA,short,0.6975088967970704,2026-06-02 18:46:00+00:00,222.37,False,5,-0.004497009488685932,False,False,10,-0.0719521518190388,False,False,15,-0.1753833700589047,False,False,20,-0.2743175788100846,False
NVDA,short,0.7459016393442542,2026-06-02 19:12:00+00:00,223.1,False,5,0.1255042581801888,True,False,10,0.008964589870005294,True,False,15,-0.044822949350064686,False,False,20,0.25997310623038283,True
NVDA,short,0.7887323943661498,2026-06-02 19:56:00+00:00,222.48,False,5,-0.15282272563826116,False,True,7,-0.5,False,True,7,-0.5,False,True,7,-0.7,False
NVDA,short,0.7750865051903231,2026-06-03 14:00:00+00:00,217.21,True,2,0.3,True,True,7,0.5,True,True,7,0.5,True,False,20,0.4557801206206018,True
NVDA,long,0.7944969905417291,2026-06-03 14:36:00+00:00,214.86,True,1,0.3,True,True,6,0.5,True,True,6,0.5,True,False,20,0.2792516056967301,True
NVDA,long,0.7865168539325713,2026-06-03 16:02:00+00:00,216.735,False,5,-0.08074376542783185,False,False,10,-0.22838950792442594,False,False,15,-0.10381341269293042,False,False,20,-0.23069647265093313,False
NVDA,long,0.6428571428571646,2026-06-03 18:12:00+00:00,215.43,False,5,-0.037135032261065085,False,False,10,0.2228101935663509,True,False,15,0.2738708629253137,True,False,20,0.21816831453372273,True
NVDA,long,0.6878612716763577,2026-06-03 18:51:00+00:00,216.035,False,5,-0.13886638739092413,False,False,10,0.006943319369553442,True,False,15,-0.053232115166528156,False,False,20,-0.12266530886198364,False
NVDA,long,0.7383812010443784,2026-06-04 13:51:00+00:00,212.94,False,5,-0.28176951253874066,False,False,10,-0.3944773175542422,False,True,11,-0.5,False,True,13,-0.7,False
NVDA,short,0.7107692307691965,2026-06-04 13:53:00+00:00,212.88,True,3,0.3,True,True,9,0.5,True,True,9,0.5,True,True,11,0.7,True
NVDA,short,0.6398537477148115,2026-06-04 14:22:00+00:00,213.04,False,5,-0.15020653398423847,False,False,10,-0.23939166353737296,False,False,15,-0.380210289147579,False,True,19,-0.7,False
NVDA,short,0.7044025157232476,2026-06-04 15:10:00+00:00,215.68,False,5,-0.06954747774480975,False,False,10,-0.051001483679518365,False,False,15,-0.16691394658753023,False,False,20,-0.1530044510385683,False
NVDA,short,0.6229913473423164,2026-06-04 15:21:00+00:00,215.755,False,5,-0.08574540566846761,False,False,10,-0.05330119811824018,False,False,15,-0.2943153113485161,False,False,20,-0.2850455377627444,False
NVDA,long,0.6578560939794222,2026-06-04 15:29:00+00:00,215.98,False,5,0.09723122511344012,True,False,10,0.06945087508102867,True,False,15,0.3796647837762856,True,False,20,0.2893786461709418,True
NVDA,long,0.7156549520766566,2026-06-04 15:32:00+00:00,215.88,False,5,0.23161015378914213,True,False,10,0.33351862145636413,True,False,15,0.27561608300907864,True,False,20,0.44932369835093516,True
NVDA,long,0.6864516129032175,2026-06-04 15:51:00+00:00,216.41,True,1,0.3,True,True,2,0.5,True,True,2,0.5,True,False,20,0.42973984566332735,True
NVDA,short,0.7722165474973972,2026-06-04 15:55:00+00:00,217.53,False,5,-0.022985335356048072,False,False,10,0.022985335356048072,True,False,15,-0.0068956006068065815,False,False,20,-0.11032960970900982,False
NVDA,short,0.6758620689655219,2026-06-04 16:03:00+00:00,217.58,False,5,0.03676808530196365,True,False,10,0.016086037319618076,True,False,15,-0.2803566504274222,False,False,20,-0.1700523945215443,False
NVDA,short,0.6441717791411249,2026-06-04 16:28:00+00:00,218.02,True,2,0.3,True,False,10,0.016053573066689565,True,False,15,-0.100908173562058,False,False,20,-0.07338776259058645,False
NVDA,short,0.7192660550459264,2026-06-04 18:13:00+00:00,220.5,False,5,0.21768707482992733,True,False,10,0.08163265306122758,True,False,15,-0.10430839002267109,False,False,20,0.16326530612245516,True
NVDA,short,0.620795107033681,2026-06-04 18:38:00+00:00,220.065,False,5,-0.23402176629632826,False,False,10,-0.29309522186627146,False,False,15,-0.27037466203167193,False,False,20,-0.09769840728875714,False
NVDA,short,0.63739837398368,2026-06-04 19:55:00+00:00,219.28,True,4,0.3,True,True,6,0.5,True,True,6,0.5,True,True,10,0.7,True
NVDA,long,0.6695652173913841,2026-06-04 19:56:00+00:00,218.97,False,5,-0.2740101383751173,False,True,8,-0.5,False,True,8,-0.5,False,True,9,-0.7,False
NVDA,short,0.7200000000000273,2026-06-05 14:21:00+00:00,212.665,True,1,0.3,True,True,1,0.5,True,True,1,0.5,True,True,5,0.7,True
NVDA,long,0.6412213740458207,2026-06-05 14:50:00+00:00,210.63,False,5,0.09970089730807956,True,False,10,0.08071025020178318,True,False,15,-0.03798129421259274,False,False,20,-0.2943550301476544,False
NVDA,long,0.6936936936936904,2026-06-05 15:24:00+00:00,208.7,False,5,-0.06468615237182124,False,False,10,-0.22041207474843297,False,False,15,-0.4120747484427337,False,False,20,-0.24916147580257875,False
NVDA,long,0.7313432835821507,2026-06-05 18:21:00+00:00,206.21,False,5,-0.058193104117164315,False,False,10,-0.0727413801464554,False,False,15,-0.46069540759420835,False,False,20,-0.49949081033897536,False
NVDA,long,0.6197916666667287,2026-06-05 18:28:00+00:00,205.98,False,5,-0.22089523254684149,False,False,10,-0.3277017186134493,False,True,11,-0.5,False,False,20,-0.5291775900572888,False
META,short,0.6044340723453947,2026-05-29 14:23:00+00:00,626.55,True,3,0.3,True,False,10,0.35112919958501826,True,False,15,0.46125608490942244,True,False,20,0.39103024499240796,True
META,long,0.7900894700621248,2026-05-29 14:39:00+00:00,623.86,False,5,0.07694033917866479,True,False,10,0.06892572051420992,True,False,15,0.2612765684608719,True,False,20,0.24604879299842403,True
META,short,0.7683535281539142,2026-05-29 14:59:00+00:00,625.51,False,5,-0.0847308596185469,False,False,10,-0.23101149462039774,False,False,15,-0.33412735208070726,False,False,20,-0.4220556026282532,False
META,short,0.6255778120184106,2026-05-29 15:18:00+00:00,628.91,False,5,0.16377542096642966,True,False,10,0.15821023675883744,True,False,15,-0.007950263153721234,False,False,20,0.0747324736448639,True
META,long,0.6020477815698585,2026-05-29 15:28:00+00:00,628.355,False,5,0.09628315203985298,True,False,10,0.013527384997340098,True,False,15,-0.09310023792283603,False,False,20,-0.12015500791749814,False
META,long,0.7350000000001063,2026-05-29 16:15:00+00:00,628.695,False,5,-0.2672201942118298,False,False,10,-0.3475453121147868,False,False,15,-0.45570586691480114,False,False,20,-0.4048067823030361,False
META,long,0.7035175879394956,2026-05-29 16:29:00+00:00,625.725,False,5,0.10467857285548328,True,False,10,-0.08150545367373702,False,False,15,-0.15262295736945797,False,False,20,-0.1702025650245802,False
META,long,0.7377245508982629,2026-05-29 17:29:00+00:00,624.12,False,5,0.057681215150934696,True,False,10,0.0672947510094147,True,False,15,0.2259180926744806,True,False,20,0.3781324104338931,True
META,long,0.6814159292036441,2026-05-29 17:35:00+00:00,624.46,False,5,0.01601383595424992,True,False,10,0.22099093616884916,True,False,15,0.309867725715009,True,False,20,0.3571085417801009,True
