symbol,direction,slack,timestamp,config,config_name,hit,pnl,win,bars
AAPL,long,0.689230769230608,2025-12-10 18:04:00+00:00,micro_7_20,0.7% / 20 min,False,0.0017943656917263422,False,20
AAPL,long,0.7118644067796667,2025-12-10 20:02:00+00:00,micro_3_5,0.3% / 5 min,False,0.03220496672154578,False,5
AAPL,long,0.7118644067796667,2025-12-10 20:02:00+00:00,micro_5_10,0.5% / 10 min,False,-0.042939955628714145,False,10
AAPL,long,0.7118644067796667,2025-12-10 20:02:00+00:00,micro_5_15,0.5% / 15 min,False,-0.03220496672152544,False,15
AAPL,long,0.7118644067796667,2025-12-10 20:02:00+00:00,micro_7_20,0.7% / 20 min,False,-0.042939955628714145,False,20
AAPL,short,0.6187845303869978,2025-12-10 20:21:00+00:00,micro_3_5,0.3% / 5 min,False,0.0644237652111489,False,5
AAPL,short,0.6187845303869978,2025-12-10 20:21:00+00:00,micro_5_10,0.5% / 10 min,False,0.15032211882604118,False,10
AAPL,short,0.6187845303869978,2025-12-10 20:21:00+00:00,micro_5_15,0.5% / 15 min,False,0.10737294201859506,False,15
AAPL,short,0.6187845303869978,2025-12-10 20:21:00+00:00,micro_7_20,0.7% / 20 min,False,0.1610594130279129,False,20
AAPL,short,0.6819484240689914,2025-12-10 20:48:00+00:00,micro_3_5,0.3% / 5 min,False,0.10922699518327102,False,5
AAPL,short,0.6819484240689914,2025-12-10 20:48:00+00:00,micro_5_10,0.5% / 10 min,False,0.16294518953571038,False,10
AAPL,short,0.6819484240689914,2025-12-10 20:48:00+00:00,micro_5_15,0.5% / 15 min,False,0.24531308754275152,False,15
AAPL,short,0.6819484240689914,2025-12-10 20:48:00+00:00,micro_7_20,0.7% / 20 min,False,0.3205185596361626,False,20
AAPL,short,0.6726726726725536,2025-12-11 17:27:00+00:00,micro_3_5,0.3% / 5 min,False,0.01078593514056688,False,5
AAPL,short,0.6726726726725536,2025-12-11 17:27:00+00:00,micro_5_10,0.5% / 10 min,False,0.05752498741639756,False,10
AAPL,short,0.6726726726725536,2025-12-11 17:27:00+00:00,micro_5_15,0.5% / 15 min,False,-0.0611202991299403,False,15
AAPL,short,0.6726726726725536,2025-12-11 17:27:00+00:00,micro_7_20,0.7% / 20 min,False,-0.017976558567631903,False,20
AAPL,short,0.7874999999998259,2025-12-11 17:35:00+00:00,micro_3_5,0.3% / 5 min,False,0.02876145964407122,False,5
AAPL,short,0.7874999999998259,2025-12-11 17:35:00+00:00,micro_5_10,0.5% / 10 min,False,-0.03595182455510435,False,10
AAPL,short,0.7874999999998259,2025-12-11 17:35:00+00:00,micro_5_15,0.5% / 15 min,False,0.11864102103181166,False,15
AAPL,short,0.7874999999998259,2025-12-11 17:35:00+00:00,micro_7_20,0.7% / 20 min,False,0.12583138594282434,False,20
AAPL,long,0.6202531645574115,2025-12-11 18:15:00+00:00,micro_3_5,0.3% / 5 min,False,0.01981160960322995,False,5
AAPL,long,0.6202531645574115,2025-12-11 18:15:00+00:00,micro_5_10,0.5% / 10 min,False,0.02881688669559789,False,10
AAPL,long,0.6202531645574115,2025-12-11 18:15:00+00:00,micro_5_15,0.5% / 15 min,False,-0.03422005295103913,False,15
AAPL,long,0.6202531645574115,2025-12-11 18:15:00+00:00,micro_7_20,0.7% / 20 min,False,0.12787493471174763,False,20
AAPL,long,0.6712328767122204,2025-12-11 18:45:00+00:00,micro_3_5,0.3% / 5 min,False,-0.030568392282372663,False,5
AAPL,long,0.6712328767122204,2025-12-11 18:45:00+00:00,micro_5_10,0.5% / 10 min,False,-0.0557423623972714,False,10
AAPL,long,0.6712328767122204,2025-12-11 18:45:00+00:00,micro_5_15,0.5% / 15 min,False,-0.09530145829212104,False,15
AAPL,long,0.6712328767122204,2025-12-11 18:45:00+00:00,micro_7_20,0.7% / 20 min,False,-0.10069588045959496,False,20
AAPL,short,0.6153846153848749,2025-12-11 19:33:00+00:00,micro_3_5,0.3% / 5 min,False,-0.03239857446271464,False,5
AAPL,short,0.6153846153848749,2025-12-11 19:33:00+00:00,micro_5_10,0.5% / 10 min,False,-0.05399762410453121,False,10
AAPL,short,0.6153846153848749,2025-12-11 19:33:00+00:00,micro_5_15,0.5% / 15 min,False,0.021599049641816578,False,15
AAPL,short,0.6153846153848749,2025-12-11 19:33:00+00:00,micro_7_20,0.7% / 20 min,False,-0.0035998416069660186,False,20
AAPL,long,0.654600301658988,2025-12-12 15:50:00+00:00,micro_3_5,0.3% / 5 min,False,-0.050260276431515476,False,5
AAPL,long,0.654600301658988,2025-12-12 15:50:00+00:00,micro_5_10,0.5% / 10 min,False,-0.2513013821575978,False,10
AAPL,long,0.654600301658988,2025-12-12 15:50:00+00:00,micro_5_15,0.5% / 15 min,False,-0.16873092802011389,False,15
AAPL,long,0.654600301658988,2025-12-12 15:50:00+00:00,micro_7_20,0.7% / 20 min,False,-0.2010411057260823,False,20
AAPL,long,0.705426356589158,2025-12-15 16:58:00+00:00,micro_3_5,0.3% / 5 min,False,-0.03638215818963208,False,5
AAPL,long,0.705426356589158,2025-12-15 16:58:00+00:00,micro_5_10,0.5% / 10 min,False,-0.07276431637924348,False,10
AAPL,long,0.705426356589158,2025-12-15 16:58:00+00:00,micro_5_15,0.5% / 15 min,False,-0.054573237284448115,False,15
AAPL,long,0.705426356589158,2025-12-15 16:58:00+00:00,micro_7_20,0.7% / 20 min,False,0.0036382158189590718,False,20
AAPL,long,0.7950617283950666,2025-12-15 18:32:00+00:00,micro_3_5,0.3% / 5 min,False,0.047450450779280735,False,5
AAPL,long,0.7950617283950666,2025-12-15 18:32:00+00:00,micro_5_10,0.5% / 10 min,False,0.0036500346753260957,False,10
AAPL,long,0.7950617283950666,2025-12-15 18:32:00+00:00,micro_5_15,0.5% / 15 min,False,-0.04015038142862855,False,15
AAPL,long,0.7950617283950666,2025-12-15 18:32:00+00:00,micro_7_20,0.7% / 20 min,False,-0.007300069350672939,False,20
AAPL,long,0.772413793103433,2025-12-15 18:44:00+00:00,micro_3_5,0.3% / 5 min,False,0.14621486274081005,False,5
AAPL,long,0.772413793103433,2025-12-15 18:44:00+00:00,micro_5_10,0.5% / 10 min,False,0.10600577548708576,False,10
AAPL,long,0.772413793103433,2025-12-15 18:44:00+00:00,micro_5_15,0.5% / 15 min,False,0.12793800489820623,False,15
AAPL,long,0.772413793103433,2025-12-15 18:44:00+00:00,micro_7_20,0.7% / 20 min,False,0.14255949117227268,False,20
AAPL,short,0.7586206896548635,2025-12-15 19:43:00+00:00,micro_3_5,0.3% / 5 min,False,-0.0219643445473523,False,5
AAPL,short,0.7586206896548635,2025-12-15 19:43:00+00:00,micro_5_10,0.5% / 10 min,False,-0.036607240912239956,False,10
AAPL,short,0.7586206896548635,2025-12-15 19:43:00+00:00,micro_5_15,0.5% / 15 min,False,-0.0439286890947046,False,15
AAPL,short,0.7586206896548635,2025-12-15 19:43:00+00:00,micro_7_20,0.7% / 20 min,False,-0.08419665409816646,False,20
AAPL,long,0.7567567567565371,2025-12-15 20:38:00+00:00,micro_3_5,0.3% / 5 min,False,0.005481754892461256,False,5
AAPL,long,0.7567567567565371,2025-12-15 20:38:00+00:00,micro_5_10,0.5% / 10 min,False,0.12608036252673352,False,10
AAPL,long,0.7567567567565371,2025-12-15 20:38:00+00:00,micro_5_15,0.5% / 15 min,False,0.18455241471302847,False,15
AAPL,long,0.7567567567565371,2025-12-15 20:38:00+00:00,micro_7_20,0.7% / 20 min,False,0.24850622179180543,False,20
AAPL,short,0.7880794701989878,2025-12-16 17:56:00+00:00,micro_3_5,0.3% / 5 min,False,0.12475919640399047,False,5
AAPL,short,0.7880794701989878,2025-12-16 17:56:00+00:00,micro_5_10,0.5% / 10 min,False,0.19264287680028522,False,10
AAPL,short,0.7880794701989878,2025-12-16 17:56:00+00:00,micro_5_15,0.5% / 15 min,False,0.04953673974864358,False,15
AAPL,short,0.7880794701989878,2025-12-16 17:56:00+00:00,micro_7_20,0.7% / 20 min,False,0.1009081735620502,False,20
AAPL,short,0.7291666666664551,2025-12-16 18:26:00+00:00,micro_3_5,0.3% / 5 min,False,0.02018756079208898,False,5
AAPL,short,0.7291666666664551,2025-12-16 18:26:00+00:00,micro_5_10,0.5% / 10 min,False,-0.0880911743654716,False,10
AAPL,short,0.7291666666664551,2025-12-16 18:26:00+00:00,micro_5_15,0.5% / 15 min,False,-0.2624382902971359,False,15
AAPL,short,0.7291666666664551,2025-12-16 18:26:00+00:00,micro_7_20,0.7% / 20 min,False,-0.37622272385253325,False,20
AAPL,short,0.6447368421053826,2025-12-16 18:35:00+00:00,micro_3_5,0.3% / 5 min,False,-0.11917639940594732,False,5
AAPL,short,0.6447368421053826,2025-12-16 18:35:00+00:00,micro_5_10,0.5% / 10 min,False,-0.26218807869310495,False,10
AAPL,short,0.6447368421053826,2025-12-16 18:35:00+00:00,micro_5_15,0.5% / 15 min,False,-0.3538622320822984,False,15
AAPL,short,0.6447368421053826,2025-12-16 18:35:00+00:00,micro_7_20,0.7% / 20 min,False,-0.3538622320822984,False,20
AAPL,short,0.7014028056112372,2025-12-16 18:38:00+00:00,micro_3_5,0.3% / 5 min,False,-0.09524507289911015,False,5
AAPL,short,0.7014028056112372,2025-12-16 18:38:00+00:00,micro_5_10,0.5% / 10 min,False,-0.2436075902996423,False,10
AAPL,short,0.7014028056112372,2025-12-16 18:38:00+00:00,micro_5_15,0.5% / 15 min,False,-0.3187046670085737,False,15
AAPL,short,0.7014028056112372,2025-12-16 18:38:00+00:00,micro_7_20,0.7% / 20 min,False,-0.2454392263169313,False,20
AAPL,short,0.7603833865812877,2025-12-16 20:39:00+00:00,micro_3_5,0.3% / 5 min,False,0.10535685092006339,False,5
AAPL,short,0.7603833865812877,2025-12-16 20:39:00+00:00,micro_5_10,0.5% / 10 min,False,0.15258578409112128,False,10
AAPL,short,0.7603833865812877,2025-12-16 20:39:00+00:00,micro_5_15,0.5% / 15 min,False,0.0018164974296544852,False,15
AAPL,short,0.7603833865812877,2025-12-16 20:39:00+00:00,micro_7_20,0.7% / 20 min,False,0.07265989718624136,False,20
AAPL,long,0.7850467289718236,2025-12-17 15:47:00+00:00,micro_3_5,0.3% / 5 min,False,0.025478634345196614,False,5
AAPL,long,0.7850467289718236,2025-12-17 15:47:00+00:00,micro_5_10,0.5% / 10 min,False,-0.036398049064578414,False,10
AAPL,long,0.7850467289718236,2025-12-17 15:47:00+00:00,micro_5_15,0.5% / 15 min,False,0.014559219625814813,False,15
AAPL,long,0.7850467289718236,2025-12-17 15:47:00+00:00,micro_7_20,0.7% / 20 min,False,-0.0018199024532268516,False,20
AAPL,short,0.6963979416811277,2025-12-17 16:02:00+00:00,micro_3_5,0.3% / 5 min,False,0.012737926265592376,False,5
AAPL,short,0.6963979416811277,2025-12-17 16:02:00+00:00,micro_5_10,0.5% / 10 min,False,0.1273792626560272,False,10
AAPL,short,0.6963979416811277,2025-12-17 16:02:00+00:00,micro_5_15,0.5% / 15 min,False,0.45856534556173933,False,15
AAPL,short,0.6963979416811277,2025-12-17 16:02:00+00:00,micro_7_20,0.7% / 20 min,False,0.5677475706954916,False,20
AAPL,short,0.6086956521738068,2025-12-17 18:19:00+00:00,micro_3_5,0.3% / 5 min,False,-0.04762602579132308,False,5
AAPL,short,0.6086956521738068,2025-12-17 18:19:00+00:00,micro_5_10,0.5% / 10 min,False,-0.04762602579132308,False,10
AAPL,short,0.6086956521738068,2025-12-17 18:19:00+00:00,micro_5_15,0.5% / 15 min,False,-0.04396248534583989,False,15
AAPL,short,0.6086956521738068,2025-12-17 18:19:00+00:00,micro_7_20,0.7% / 20 min,False,0.058616647127772634,False,20
AAPL,short,0.6037735849055342,2025-12-17 18:46:00+00:00,micro_3_5,0.3% / 5 min,False,-0.025648541697198143,False,5
AAPL,short,0.6037735849055342,2025-12-17 18:46:00+00:00,micro_5_10,0.5% / 10 min,False,-0.01465630954124418,False,10
AAPL,short,0.6037735849055342,2025-12-17 18:46:00+00:00,micro_5_15,0.5% / 15 min,False,-0.02931261908250919,False,15
AAPL,short,0.6037735849055342,2025-12-17 18:46:00+00:00,micro_7_20,0.7% / 20 min,False,-0.06961747032097235,False,20
AAPL,short,0.7777777777778947,2025-12-17 18:53:00+00:00,micro_3_5,0.3% / 5 min,False,-0.021982047994138956,False,5
AAPL,short,0.7777777777778947,2025-12-17 18:53:00+00:00,micro_5_10,0.5% / 10 min,False,0.03297307199119802,False,10
AAPL,short,0.7777777777778947,2025-12-17 18:53:00+00:00,micro_5_15,0.5% / 15 min,False,-0.11723758930206749,False,15
AAPL,short,0.7777777777778947,2025-12-17 18:53:00+00:00,micro_7_20,0.7% / 20 min,False,-0.054955119985357806,False,20
AAPL,long,0.7555555555553791,2025-12-17 18:56:00+00:00,micro_3_5,0.3% / 5 min,False,0.0036631378438737334,False,5
AAPL,long,0.7555555555553791,2025-12-17 18:56:00+00:00,micro_5_10,0.5% / 10 min,False,0.04395765412652644,False,10
AAPL,long,0.7555555555553791,2025-12-17 18:56:00+00:00,micro_5_15,0.5% / 15 min,False,0.10806256639437925,False,15
AAPL,long,0.7555555555553791,2025-12-17 18:56:00+00:00,micro_7_20,0.7% / 20 min,False,0.2087988571009902,False,20
AAPL,long,0.7682926829265423,2025-12-17 20:43:00+00:00,micro_3_5,0.3% / 5 min,False,-0.00914093493481682,False,5
AAPL,long,0.7682926829265423,2025-12-17 20:43:00+00:00,micro_5_10,0.5% / 10 min,False,-0.22486699939670163,False,10
AAPL,long,0.7682926829265423,2025-12-17 20:43:00+00:00,micro_5_15,0.5% / 15 min,True,-0.5,False,14
AAPL,long,0.7682926829265423,2025-12-17 20:43:00+00:00,micro_7_20,0.7% / 20 min,True,-0.7,False,18
AAPL,short,0.6836518046709287,2025-12-18 16:19:00+00:00,micro_3_5,0.3% / 5 min,False,0.15776342823598724,False,5
AAPL,short,0.6836518046709287,2025-12-18 16:19:00+00:00,micro_5_10,0.5% / 10 min,False,0.12107425887877314,False,10
AAPL,short,0.6836518046709287,2025-12-18 16:19:00+00:00,micro_5_15,0.5% / 15 min,False,-0.007337833871434477,False,15
AAPL,short,0.6836518046709287,2025-12-18 16:19:00+00:00,micro_7_20,0.7% / 20 min,False,-0.07704725565012457,False,20
AAPL,long,0.7015945330296838,2025-12-18 19:06:00+00:00,micro_3_5,0.3% / 5 min,False,0.09764365592588044,False,5
AAPL,long,0.7015945330296838,2025-12-18 19:06:00+00:00,micro_5_10,0.5% / 10 min,False,-0.04605832826691723,False,10
AAPL,long,0.7015945330296838,2025-12-18 19:06:00+00:00,micro_5_15,0.5% / 15 min,False,-0.018423331306750133,False,15
AAPL,long,0.7015945330296838,2025-12-18 19:06:00+00:00,micro_7_20,0.7% / 20 min,False,0.005526999392045985,False,20
AAPL,long,0.7124681933844569,2025-12-18 19:45:00+00:00,micro_3_5,0.3% / 5 min,False,0.0554016620498531,False,5
AAPL,long,0.7124681933844569,2025-12-18 19:45:00+00:00,micro_5_10,0.5% / 10 min,False,0.01108033240996222,False,10
AAPL,long,0.7124681933844569,2025-12-18 19:45:00+00:00,micro_5_15,0.5% / 15 min,False,0.04247460757156384,False,15
AAPL,long,0.7124681933844569,2025-12-18 19:45:00+00:00,micro_7_20,0.7% / 20 min,False,0.11449676823638126,False,20
AAPL,long,0.6619385342787846,2025-12-18 19:53:00+00:00,micro_3_5,0.3% / 5 min,False,-0.05171585829854323,False,5
AAPL,long,0.6619385342787846,2025-12-18 19:53:00+00:00,micro_5_10,0.5% / 10 min,False,0.10712570647557183,False,10
AAPL,long,0.6619385342787846,2025-12-18 19:53:00+00:00,micro_5_15,0.5% / 15 min,False,0.11451368623250056,False,15
AAPL,long,0.6619385342787846,2025-12-18 19:53:00+00:00,micro_7_20,0.7% / 20 min,False,0.24010934210041526,False,20
AAPL,long,0.6395939086295366,2025-12-19 14:34:00+00:00,micro_3_5,0.3% / 5 min,False,0.18940438756184816,False,5
AAPL,long,0.6395939086295366,2025-12-19 14:34:00+00:00,micro_5_10,0.5% / 10 min,False,0.12136591824351924,False,10
AAPL,long,0.6395939086295366,2025-12-19 14:34:00+00:00,micro_5_15,0.5% / 15 min,False,-0.11217153049776576,False,15
AAPL,long,0.6395939086295366,2025-12-19 14:34:00+00:00,micro_7_20,0.7% / 20 min,False,0.08642724480977315,False,20
AAPL,short,0.6638358103325853,2025-12-19 14:40:00+00:00,micro_3_5,0.3% / 5 min,True,0.3,True,2
AAPL,short,0.6638358103325853,2025-12-19 14:40:00+00:00,micro_5_10,0.5% / 10 min,False,0.33389594188010013,False,10
AAPL,short,0.6638358103325853,2025-12-19 14:40:00+00:00,micro_5_15,0.5% / 15 min,False,0.20547442577236452,False,15
AAPL,short,0.6638358103325853,2025-12-19 14:40:00+00:00,micro_7_20,0.7% / 20 min,False,0.27518896308798707,False,20
AAPL,long,0.6821705426357371,2025-12-19 14:59:00+00:00,micro_3_5,0.3% / 5 min,False,-0.1471724493175003,False,5
AAPL,long,0.6821705426357371,2025-12-19 14:59:00+00:00,micro_5_10,0.5% / 10 min,False,-0.2152397071268392,False,10
AAPL,long,0.6821705426357371,2025-12-19 14:59:00+00:00,micro_5_15,0.5% / 15 min,False,-0.09750174767285152,False,15
AAPL,long,0.6821705426357371,2025-12-19 14:59:00+00:00,micro_7_20,0.7% / 20 min,False,-0.16188969424923572,False,20
AAPL,short,0.7974683544302497,2025-12-19 15:01:00+00:00,micro_3_5,0.3% / 5 min,False,0.1968467722648509,False,5
AAPL,short,0.7974683544302497,2025-12-19 15:01:00+00:00,micro_5_10,0.5% / 10 min,False,0.10118292032306202,False,10
AAPL,short,0.7974683544302497,2025-12-19 15:01:00+00:00,micro_5_15,0.5% / 15 min,False,-0.02759534190628203,False,15
AAPL,short,0.7974683544302497,2025-12-19 15:01:00+00:00,micro_7_20,0.7% / 20 min,False,0.0809463362584496,False,20
AAPL,long,0.7747035573121858,2025-12-19 16:01:00+00:00,micro_3_5,0.3% / 5 min,False,0.17705643673919635,False,5
AAPL,long,0.7747035573121858,2025-12-19 16:01:00+00:00,micro_5_10,0.5% / 10 min,False,0.24529693839910127,False,10
AAPL,long,0.7747035573121858,2025-12-19 16:01:00+00:00,micro_5_15,0.5% / 15 min,False,0.09959424566579926,False,15
AAPL,long,0.7747035573121858,2025-12-19 16:01:00+00:00,micro_7_20,0.7% / 20 min,False,0.14201401696790514,False,20
AAPL,short,0.752988047808717,2025-12-19 20:42:00+00:00,micro_3_5,0.3% / 5 min,False,-0.055424179722152724,False,5
AAPL,short,0.752988047808717,2025-12-19 20:42:00+00:00,micro_5_10,0.5% / 10 min,False,0.15518770322197722,False,10
AAPL,short,0.752988047808717,2025-12-19 20:42:00+00:00,micro_5_15,0.5% / 15 min,True,-0.5,False,13
AAPL,short,0.752988047808717,2025-12-19 20:42:00+00:00,micro_7_20,0.7% / 20 min,True,-0.7,False,13
AAPL,short,0.6049382716049989,2025-12-22 15:40:00+00:00,micro_3_5,0.3% / 5 min,False,-0.11961722488037858,False,5
AAPL,short,0.6049382716049989,2025-12-22 15:40:00+00:00,micro_5_10,0.5% / 10 min,False,-0.18402649981597352,False,10
AAPL,short,0.6049382716049989,2025-12-22 15:40:00+00:00,micro_5_15,0.5% / 15 min,False,-0.18402649981597352,False,15
AAPL,short,0.6049382716049989,2025-12-22 15:40:00+00:00,micro_7_20,0.7% / 20 min,False,-0.22635259477365074,False,20
AAPL,short,0.7025089605733602,2025-12-22 17:01:00+00:00,micro_3_5,0.3% / 5 min,False,0.04778182085492537,False,5
AAPL,short,0.7025089605733602,2025-12-22 17:01:00+00:00,micro_5_10,0.5% / 10 min,False,0.09923916639099563,False,10
AAPL,short,0.7025089605733602,2025-12-22 17:01:00+00:00,micro_5_15,0.5% / 15 min,False,0.15437203660823168,False,15
AAPL,short,0.7025089605733602,2025-12-22 17:01:00+00:00,micro_7_20,0.7% / 20 min,False,0.08086154298525028,False,20
AAPL,long,0.7368421052629925,2025-12-22 17:12:00+00:00,micro_3_5,0.3% / 5 min,False,-0.03311258278146866,False,5
AAPL,long,0.7368421052629925,2025-12-22 17:12:00+00:00,micro_5_10,0.5% / 10 min,False,0.036791758646050735,False,10
AAPL,long,0.7368421052629925,2025-12-22 17:12:00+00:00,micro_5_15,0.5% / 15 min,False,0.05150846210448357,False,15
AAPL,long,0.7368421052629925,2025-12-22 17:12:00+00:00,micro_7_20,0.7% / 20 min,False,0.0699043414275194,False,20
AAPL,long,0.6387832699619749,2025-12-22 18:01:00+00:00,micro_3_5,0.3% / 5 min,False,-0.05526693931691319,False,5
AAPL,long,0.6387832699619749,2025-12-22 18:01:00+00:00,micro_5_10,0.5% / 10 min,False,-0.12895619173944317,False,10
AAPL,long,0.6387832699619749,2025-12-22 18:01:00+00:00,micro_5_15,0.5% / 15 min,False,-0.18053866843521205,False,15
AAPL,long,0.6387832699619749,2025-12-22 18:01:00+00:00,micro_7_20,0.7% / 20 min,False,-0.1989609815408498,False,20
AAPL,short,0.6999999999999148,2025-12-22 18:22:00+00:00,micro_3_5,0.3% / 5 min,False,-0.0,False,5
AAPL,short,0.6999999999999148,2025-12-22 18:22:00+00:00,micro_5_10,0.5% / 10 min,False,0.003692080487372253,False,10
AAPL,short,0.6999999999999148,2025-12-22 18:22:00+00:00,micro_5_15,0.5% / 15 min,False,0.018460402436777316,False,15
AAPL,short,0.6999999999999148,2025-12-22 18:22:00+00:00,micro_7_20,0.7% / 20 min,False,-0.09968617315856813,False,20
AAPL,long,0.6026490066224991,2025-12-22 18:52:00+00:00,micro_3_5,0.3% / 5 min,False,-0.05909292362238446,False,5
AAPL,long,0.6026490066224991,2025-12-22 18:52:00+00:00,micro_5_10,0.5% / 10 min,False,0.036933077264006034,False,10
AAPL,long,0.6026490066224991,2025-12-22 18:52:00+00:00,micro_5_15,0.5% / 15 min,False,0.007386615452792809,False,15
AAPL,long,0.6026490066224991,2025-12-22 18:52:00+00:00,micro_7_20,0.7% / 20 min,False,0.0,False,20
AAPL,long,0.7499999999993909,2025-12-22 19:07:00+00:00,micro_3_5,0.3% / 5 min,False,-0.014771048744468412,False,5
