date,side,level,gap_regime,gap_pct,bounce_req,conf,ep,mfe15,mfe30,mfe60,hit_>=0.40%,hit_>=0.50%,hit_>=0.60%,hit_>=0.75%
2026-03-13,long,1H_Sup,Flat,0.377,0.0015,C,600.47,0.20832014921644734,0.20832014921644734,0.20832014921644734,False,False,False,False
2026-03-13,long,1H_Sup,Flat,0.377,0.0015,C,600.65,0.17829018563224033,0.17829018563224033,0.17829018563224033,False,False,False,False
2026-03-13,long,4H_Sup,Flat,0.377,0.0015,C,603.2,0.009946949602112967,0.009946949602112967,0.009946949602112967,False,False,False,False
2026-03-13,long,4H_Sup,Flat,0.377,0.0015,D,603.2,0.009946949602112967,0.009946949602112967,0.009946949602112967,False,False,False,False
2026-03-13,short,PMH,Flat,0.377,0.0015,C,599.68,0.018343116328691966,0.39020811099251573,0.7353922091782231,True,True,True,False
2026-03-13,short,PDH,Flat,0.377,0.0015,C,602.35,0.3785174732298452,0.47978749896239503,1.079106831576326,True,True,True,True
2026-03-13,short,PDH,Flat,0.377,0.0015,D,602.35,0.3785174732298452,0.47978749896239503,1.079106831576326,True,True,True,True
2026-03-17,short,PMH,Flat,0.466,0.0015,C,602.424,0.00896378630333015,0.09196180763050171,0.09196180763050171,False,False,False,False
2026-03-18,long,PML,Flat,-0.354,0.0015,C,601.76,0.1711645838872595,0.1711645838872595,0.1711645838872595,False,False,False,False
2026-03-18,long,PML,Flat,-0.354,0.0015,C,601.4,0.008313934153652846,0.008313934153652846,0.008313934153652846,False,False,False,False
2026-03-18,short,PMH,Flat,-0.354,0.0015,C,602.13,0.16441632205670023,0.2557587231993031,0.5679836580140434,True,True,False,False
2026-03-19,long,PML,Gap Down,-0.923,0.0015,C,591.28,0.18434582600460558,0.18434582600460558,0.18434582600460558,False,False,False,False
2026-03-19,long,PML,Gap Down,-0.923,0.0015,D,591.28,0.18434582600460558,0.18434582600460558,0.18434582600460558,False,False,False,False
2026-03-19,long,PML,Gap Down,-0.923,0.0015,C,591.29,0.15559201068850698,0.15559201068850698,0.3111840213769947,False,False,False,False
2026-03-19,long,PML,Gap Down,-0.923,0.0015,D,591.29,0.15559201068850698,0.15559201068850698,0.3111840213769947,False,False,False,False
2026-03-19,long,PML,Gap Down,-0.923,0.0015,C,591.19,0.26932119961432605,0.3281516940408229,0.3281516940408229,False,False,False,False
2026-03-19,long,PML,Gap Down,-0.923,0.0015,D,591.19,0.26932119961432605,0.3281516940408229,0.3281516940408229,False,False,False,False
2026-03-19,short,PMH,Gap Down,-0.923,0.0015,C,590.26,0.24734862602921365,0.24734862602921365,0.24734862602921365,False,False,False,False
2026-03-19,short,PMH,Gap Down,-0.923,0.0015,C,590.17,0.23213650304149733,0.23213650304149733,0.23213650304149733,False,False,False,False
2026-03-24,long,PML,Flat,-0.499,0.0015,C,586.09,0.31394495725911004,0.31394495725911004,0.31394495725911004,False,False,False,False
2026-03-24,long,PDL,Flat,-0.499,0.0015,C,587.14,0.1021902782981951,0.1021902782981951,0.1021902782981951,False,False,False,False
2026-03-24,long,PDL,Flat,-0.499,0.0015,C,587.13,0.10389521911672264,0.10389521911672264,0.10389521911672264,False,False,False,False
2026-03-24,short,PMH,Flat,-0.499,0.0015,C,586.32,0.5491881566380179,0.5491881566380179,0.5491881566380179,True,True,False,False
2026-03-24,short,PMH,Flat,-0.499,0.0015,C,585.71,0.10585443308121843,0.10585443308121843,0.19292824093834754,False,False,False,False
2026-03-24,short,PMH,Flat,-0.499,0.0015,D,585.71,0.10585443308121843,0.10585443308121843,0.19292824093834754,False,False,False,False
2026-03-25,long,PML,Gap Up,0.871,0.0015,C,589.2,0.039035980991158264,0.039035980991158264,0.05515953835708279,False,False,False,False
2026-03-25,long,1H_Sup,Gap Up,0.871,0.0015,C,587.09,0.3985760275255784,0.3985760275255784,0.3985760275255784,False,False,False,False
2026-03-25,long,4H_Sup,Gap Up,0.871,0.0015,C,588.24,0.18019855841152344,0.4555963552291497,0.5031959744322108,True,True,False,False
2026-03-25,long,4H_Sup,Gap Up,0.871,0.0015,C,587.89,0.03231897123612488,0.04932895609722289,0.2857677456667172,False,False,False,False
2026-03-25,short,PMH,Gap Up,0.871,0.0015,C,588.21,0.4284184219921426,0.4284184219921426,0.4284184219921426,True,False,False,False
2026-03-25,short,PMH,Gap Up,0.871,0.0015,D,588.21,0.4284184219921426,0.4284184219921426,0.4284184219921426,True,False,False,False
2026-03-26,long,PML,Gap Down,-0.93,0.0015,C,583.88,0.1284510515859423,0.1284510515859423,0.1284510515859423,False,False,False,False
2026-03-26,long,PML,Gap Down,-0.93,0.0015,D,583.88,0.1284510515859423,0.1284510515859423,0.1284510515859423,False,False,False,False
2026-03-26,short,PMH,Gap Down,-0.93,0.0015,C,580.48,0.0034454244762923457,0.0034454244762923457,0.0034454244762923457,False,False,False,False
2026-03-26,short,PMH,Gap Down,-0.93,0.0015,D,580.48,0.0034454244762923457,0.0034454244762923457,0.0034454244762923457,False,False,False,False
2026-03-26,short,PMH,Gap Down,-0.93,0.0015,C,581.3,0.07397213142954585,0.13762257010148882,0.20643385515223323,False,False,False,False
2026-03-26,short,PMH,Gap Down,-0.93,0.0015,C,581.13,0.1739714005472041,0.17724089274344343,0.20468741933817783,False,False,False,False
2026-03-26,short,PMH,Gap Down,-0.93,0.0015,C,580.975,0.1333964456301867,0.33306080296055063,0.4828090709583138,True,False,False,False
2026-03-27,short,PMH,Gap Down,-0.535,0.0015,C,569.13,0.47967951083232624,0.5236062059634913,0.5798323757313715,True,True,False,False
2026-03-27,short,PMH,Gap Down,-0.535,0.0015,D,569.13,0.47967951083232624,0.5236062059634913,0.5798323757313715,True,True,False,False
2026-03-27,short,PMH,Gap Down,-0.535,0.0015,C,569.42,0.32664816831161775,0.32664816831161775,0.5180710196340016,True,True,False,False
2026-03-31,short,PDH,Gap Up,1.129,0.0015,C,566.555,0.41390509306244117,0.41390509306244117,0.41390509306244117,True,False,False,False
2026-03-31,short,PDH,Gap Up,1.129,0.0015,D,566.555,0.41390509306244117,0.41390509306244117,0.41390509306244117,True,False,False,False
2026-03-31,short,PDH,Gap Up,1.129,0.0015,C,567.05,0.15871616259588703,0.18340534344413434,0.2539458601534152,False,False,False,False
2026-03-31,short,PDH,Gap Up,1.129,0.0015,C,566.99,0.16402405686168428,0.24339053598828822,0.24339053598828822,False,False,False,False
2026-04-01,long,PML,Gap Up,0.735,0.0015,C,581.4,0.2958376332989383,0.4127966976264151,0.6415548675610626,True,True,True,False
2026-04-01,short,PMH,Gap Up,0.735,0.0015,C,582.96,0.12007684918348523,0.12007684918348523,0.12007684918348523,False,False,False,False
2026-04-01,short,PMH,Gap Up,0.735,0.0015,C,582.58,0.013732019636795106,0.013732019636795106,0.013732019636795106,False,False,False,False
2026-04-07,short,PMH,Flat,-0.496,0.0015,C,583.7118,0.6890044025150741,0.6890044025150741,0.6890044025150741,True,True,True,False
2026-04-07,short,PMH,Flat,-0.496,0.0015,D,583.7118,0.6890044025150741,0.6890044025150741,0.6890044025150741,True,True,True,False
2026-04-09,long,PML,Flat,0.003,0.0015,C,605.7301,0.0033183095903533124,0.0033183095903533124,0.0033183095903533124,False,False,False,False
2026-04-09,long,PML,Flat,0.003,0.0015,C,607.01,0.20757483402250226,0.5518854714090415,0.5518854714090415,True,True,False,False
2026-04-09,long,PML,Flat,0.003,0.0015,D,607.01,0.20757483402250226,0.5518854714090415,0.5518854714090415,True,True,False,False
2026-04-09,long,1H_Sup,Flat,0.003,0.0015,C,606.23,0.2408326872639157,0.33650594658792266,0.6812595879451685,True,True,True,False
2026-04-09,long,4H_Sup,Flat,0.003,0.0015,C,608.57,0.29413214585010167,0.29413214585010167,0.29413214585010167,False,False,False,False
2026-04-09,short,PMH,Flat,0.003,0.0015,C,604.26,0.014894250819189063,0.014894250819189063,0.014894250819189063,False,False,False,False
2026-04-10,long,PML,Flat,0.317,0.0015,C,612.24,0.08166732000522671,0.08166732000522671,0.15843460081014427,False,False,False,False
2026-04-10,long,PML,Flat,0.317,0.0015,D,612.24,0.08166732000522671,0.08166732000522671,0.15843460081014427,False,False,False,False
2026-04-10,long,PML,Flat,0.317,0.0015,C,612.16,0.12250065342394557,0.17152378463148005,0.20092786199686655,False,False,False,False
2026-04-10,long,1H_Sup,Flat,0.317,0.0015,C,611.98,0.12663812542893185,0.2009869603581846,0.23039968626425178,False,False,False,False
2026-04-10,long,1H_Sup,Flat,0.317,0.0015,D,611.98,0.12663812542893185,0.2009869603581846,0.23039968626425178,False,False,False,False
2026-04-10,long,4H_Sup,Flat,0.317,0.0015,C,611.98,0.12663812542893185,0.2009869603581846,0.23039968626425178,False,False,False,False
2026-04-10,long,4H_Sup,Flat,0.317,0.0015,D,611.98,0.12663812542893185,0.2009869603581846,0.23039968626425178,False,False,False,False
2026-04-10,short,PMH,Flat,0.317,0.0015,C,610.82,0.11132575881602823,0.11132575881602823,0.20300579548803394,False,False,False,False
2026-04-14,short,PDH,Flat,0.473,0.0015,C,625.65,0.043155118676573456,0.043155118676573456,0.043155118676573456,False,False,False,False
2026-04-15,long,PML,Flat,0.132,0.0015,C,629.03,0.22415465081158004,0.33384735227255025,0.5071300255949724,True,True,False,False
2026-04-15,long,1H_Sup,Flat,0.132,0.0015,C,629.47,0.17851525886856962,0.26371391805804373,0.47818005623778587,True,False,False,False
2026-04-15,long,4H_Sup,Flat,0.132,0.0015,C,629.47,0.17851525886856962,0.26371391805804373,0.47818005623778587,True,False,False,False
2026-04-16,long,1H_Sup,Flat,0.372,0.0015,C,638.485,0.1362600530944352,0.3265542651745987,0.49883709092616824,True,False,False,False
2026-04-16,long,1H_Sup,Flat,0.372,0.0015,C,638.24,0.3290298320381083,0.3932689897217333,0.5374153923288967,True,True,False,False
2026-04-16,long,4H_Sup,Flat,0.372,0.0015,C,638.24,0.3290298320381083,0.3932689897217333,0.5374153923288967,True,True,False,False
2026-04-16,short,PMH,Flat,0.372,0.0015,C,636.67,0.22225014528719175,0.22225014528719175,0.22225014528719175,False,False,False,False
2026-04-16,short,PMH,Flat,0.372,0.0015,D,636.67,0.22225014528719175,0.22225014528719175,0.22225014528719175,False,False,False,False
2026-04-16,short,PMH,Flat,0.372,0.0015,C,637.48,0.018824119972392004,0.018824119972392004,0.018824119972392004,False,False,False,False
2026-04-16,short,PDH,Flat,0.372,0.0015,C,636.385,0.04164145917958254,0.04164145917958254,0.04164145917958254,False,False,False,False
2026-04-17,short,PMH,Gap Up,0.859,0.0015,C,646.95,0.12365716052246203,0.12365716052246203,0.12365716052246203,False,False,False,False
2026-04-21,long,PML,Flat,0.264,0.0015,C,649.91,0.04462156298565607,0.04462156298565607,0.04462156298565607,False,False,False,False
2026-04-21,long,1H_Sup,Flat,0.264,0.0015,C,647.965,0.06250337595394391,0.06250337595394391,0.06250337595394391,False,False,False,False
2026-04-21,long,4H_Sup,Flat,0.264,0.0015,C,648.33,0.006169697530572952,0.006169697530572952,0.006169697530572952,False,False,False,False
2026-04-21,short,PDH,Flat,0.264,0.0015,C,647.04,0.3338278931750693,0.3338278931750693,0.3338278931750693,False,False,False,False
2026-04-21,short,PDH,Flat,0.264,0.0015,D,647.04,0.3338278931750693,0.3338278931750693,0.3338278931750693,False,False,False,False
2026-04-21,short,PDH,Flat,0.264,0.0015,C,647.14,0.24106066693450343,0.24106066693450343,0.24106066693450343,False,False,False,False
2026-04-22,long,PML,Gap Up,0.985,0.0015,C,650.53,0.17370451785467164,0.3658555331806367,0.4073601524910423,True,False,False,False
2026-04-22,long,PML,Gap Up,0.985,0.0015,D,650.53,0.17370451785467164,0.3658555331806367,0.4073601524910423,True,False,False,False
2026-04-22,long,1H_Sup,Gap Up,0.985,0.0015,C,649.33,0.22022700321869462,0.4835599772072769,0.5929188548195692,True,True,False,False
2026-04-22,long,1H_Sup,Gap Up,0.985,0.0015,D,649.33,0.22022700321869462,0.4835599772072769,0.5929188548195692,True,True,False,False
2026-04-22,long,4H_Sup,Gap Up,0.985,0.0015,C,649.33,0.22022700321869462,0.4835599772072769,0.5929188548195692,True,True,False,False
2026-04-22,long,4H_Sup,Gap Up,0.985,0.0015,D,649.33,0.22022700321869462,0.4835599772072769,0.5929188548195692,True,True,False,False
2026-04-22,short,PMH,Gap Up,0.985,0.0015,C,648.96,0.009245562130186622,0.009245562130186622,0.009245562130186622,False,False,False,False
2026-04-22,short,PDH,Gap Up,0.985,0.0015,C,649.1,0.08935449083346801,0.08935449083346801,0.08935449083346801,False,False,False,False
2026-04-23,long,PML,Flat,-0.212,0.0015,C,654.19,0.05655849218115391,0.2598633424540167,0.41730995582321717,True,False,False,False
2026-04-23,long,1H_Sup,Flat,-0.212,0.0015,C,656.34,0.0883688332266702,0.0883688332266702,0.0883688332266702,False,False,False,False
2026-04-23,long,4H_Sup,Flat,-0.212,0.0015,C,656.34,0.0883688332266702,0.0883688332266702,0.0883688332266702,False,False,False,False
2026-04-23,short,PDH,Flat,-0.212,0.0015,C,654.15,0.13143774363677294,0.13143774363677294,0.13143774363677294,False,False,False,False
2026-04-24,long,PML,Gap Up,1.132,0.0015,C,660.4,0.11205330102968038,0.16505148394912655,0.45956995760144886,True,False,False,False
2026-04-29,long,PML,Flat,0.199,0.0015,C,659.8,0.12731130645650682,0.14701424674144095,0.14701424674144095,False,False,False,False
2026-04-29,long,1H_Sup,Flat,0.199,0.0015,C,660.23,0.15146236917437864,0.15146236917437864,0.15146236917437864,False,False,False,False
2026-04-29,long,4H_Sup,Flat,0.199,0.0015,C,659.8,0.12731130645650682,0.14701424674144095,0.14701424674144095,False,False,False,False
2026-04-29,short,PDH,Flat,0.199,0.0015,C,658.14,0.03646640532409656,0.03646640532409656,0.03646640532409656,False,False,False,False
2026-04-30,long,1H_Sup,Gap Up,0.512,0.0015,C,663.06,0.08747323017525427,0.170421982927655,0.170421982927655,False,False,False,False
2026-04-30,long,1H_Sup,Gap Up,0.512,0.0015,D,663.06,0.08747323017525427,0.170421982927655,0.170421982927655,False,False,False,False
2026-04-30,long,4H_Sup,Gap Up,0.512,0.0015,C,662.52,0.16905150033206612,0.25206786210228715,0.25206786210228715,False,False,False,False
2026-04-30,long,4H_Sup,Gap Up,0.512,0.0015,C,662.91,0.13576503597773112,0.17951154757056836,0.17951154757056836,False,False,False,False
2026-04-30,short,PDH,Gap Up,0.512,0.0015,C,661.455,0.4316242223582886,0.5888533611508108,0.5888533611508108,True,True,False,False
2026-05-06,long,PML,Gap Up,0.919,0.0015,C,689.77,0.10873189613929281,0.10873189613929281,0.25225799904316065,False,False,False,False
2026-05-06,long,PML,Gap Up,0.919,0.0015,C,689.53,0.21608922019346644,0.2987542238916449,0.4162255449364066,True,False,False,False
2026-05-06,short,PMH,Gap Up,0.919,0.0015,C,689.385,0.2560252979104544,0.2560252979104544,0.2560252979104544,False,False,False,False
2026-05-06,short,PMH,Gap Up,0.919,0.0015,C,688.8,0.0421022067363478,0.0421022067363478,0.0421022067363478,False,False,False,False
2026-05-07,long,PML,Flat,0.164,0.0015,C,697.48,0.2035900670986923,0.3856741411940042,0.5390835579514811,True,True,False,False
2026-05-07,long,1H_Sup,Flat,0.164,0.0015,C,696.825,0.26477236034871215,0.48003444193304107,0.5589638718473048,True,True,False,False
2026-05-07,long,4H_Sup,Flat,0.164,0.0015,C,696.825,0.26477236034871215,0.48003444193304107,0.5589638718473048,True,True,False,False
2026-05-07,long,4H_Sup,Flat,0.164,0.0015,D,696.825,0.26477236034871215,0.48003444193304107,0.5589638718473048,True,True,False,False
2026-05-12,long,PML,Gap Down,-0.695,0.0015,C,707.93,0.3178280338451542,0.3178280338451542,0.3178280338451542,False,False,False,False
2026-05-12,long,PML,Gap Down,-0.695,0.0015,D,707.93,0.3178280338451542,0.3178280338451542,0.3178280338451542,False,False,False,False
2026-05-12,short,PMH,Gap Down,-0.695,0.0015,C,706.63,0.20760511158597633,0.20760511158597633,0.49672388661675715,True,False,False,False
2026-05-12,short,PMH,Gap Down,-0.695,0.0015,D,706.63,0.20760511158597633,0.20760511158597633,0.49672388661675715,True,False,False,False
2026-05-12,short,PMH,Gap Down,-0.695,0.0015,C,707.3,0.5909797822705996,0.5909797822705996,1.0674395588858978,True,True,True,True
2026-05-13,long,1H_Sup,Flat,0.466,0.0015,C,708.8196,0.14113605210691313,0.2773061015807118,0.38238220274946344,False,False,False,False
2026-05-13,short,PDH,Flat,0.466,0.0015,C,708.825,0.563608789193384,0.563608789193384,0.563608789193384,True,True,False,False
2026-05-13,short,PDH,Flat,0.466,0.0015,C,708.83,0.03244783657576826,0.03244783657576826,0.03244783657576826,False,False,False,False
2026-05-14,long,1H_Sup,Flat,0.028,0.0015,C,717.85,0.25632095841750113,0.25632095841750113,0.25771400710455145,False,False,False,False
2026-05-14,long,1H_Sup,Flat,0.028,0.0015,D,717.85,0.25632095841750113,0.25632095841750113,0.25771400710455145,False,False,False,False
2026-05-14,long,1H_Sup,Flat,0.028,0.0015,C,717.59,0.19509747906185665,0.2313298680304865,0.4389693278891814,True,False,False,False
2026-05-14,long,1H_Sup,Flat,0.028,0.0015,C,717.38,0.26067077420613965,0.32339903537874626,0.49485628258384046,True,False,False,False
2026-05-14,long,4H_Sup,Flat,0.028,0.0015,C,717.86,0.036218761318361645,0.19363107012509212,0.40119243306494234,True,False,False,False
2026-05-14,long,4H_Sup,Flat,0.028,0.0015,C,718.22,0.14341009718470285,0.2798585391662709,0.4497229261229175,True,False,False,False
2026-05-15,long,PML,Gap Down,-1.342,0.0015,C,711.38,0.10261744777756167,0.10261744777756167,0.1686862155247611,False,False,False,False
2026-05-15,long,PML,Gap Down,-1.342,0.0015,C,711.81,0.10817493432237472,0.10817493432237472,0.10817493432237472,False,False,False,False
2026-05-15,long,PML,Gap Down,-1.342,0.0015,C,711.84,0.10395594515621616,0.10395594515621616,0.10395594515621616,False,False,False,False
2026-05-15,long,PML,Gap Down,-1.342,0.0015,D,711.84,0.10395594515621616,0.10395594515621616,0.10395594515621616,False,False,False,False
2026-05-15,short,PMH,Gap Down,-1.342,0.0015,C,707.62,0.29252988892344056,0.29252988892344056,0.29252988892344056,False,False,False,False
2026-05-15,short,PMH,Gap Down,-1.342,0.0015,D,707.62,0.29252988892344056,0.29252988892344056,0.29252988892344056,False,False,False,False
2026-05-19,short,1H_Res,Gap Down,-0.814,0.0015,C,701.9376,0.4170741102912829,0.9498850040231486,0.9527342601393592,True,True,True,True
2026-05-19,short,1H_Res,Gap Down,-0.814,0.0015,D,701.9376,0.4170741102912829,0.9498850040231486,0.9527342601393592,True,True,True,True
2026-05-20,long,PML,Gap Up,0.568,0.0015,C,707.37,0.35624920480087957,0.35624920480087957,0.8142838966877293,True,True,True,True
2026-05-20,long,PML,Gap Up,0.568,0.0015,C,707.84,0.28961347197106047,0.3291704339963731,0.7473440325497236,True,True,True,False
2026-05-20,long,4H_Sup,Gap Up,0.568,0.0015,C,708.27,0.228726333178026,0.228726333178026,0.6861789995340779,True,True,True,False
2026-05-20,long,4H_Sup,Gap Up,0.568,0.0015,D,708.27,0.228726333178026,0.228726333178026,0.6861789995340779,True,True,True,False
2026-05-20,short,PMH,Gap Up,0.568,0.0015,C,705.17,0.09784874569251965,0.09784874569251965,0.19569749138505543,False,False,False,False
2026-05-20,short,PDH,Gap Up,0.568,0.0015,C,705.17,0.09784874569251965,0.09784874569251965,0.19569749138505543,False,False,False,False
2026-05-21,long,PML,Gap Down,-0.507,0.0015,C,710.63,0.17730745957811953,0.17730745957811953,0.17730745957811953,False,False,False,False
2026-05-21,long,PML,Gap Down,-0.507,0.0015,C,710.58,0.0647358495876499,0.09288187114750882,0.09288187114750882,False,False,False,False
2026-05-21,short,PMH,Gap Down,-0.507,0.0015,C,708.47,0.09315849647833808,0.10416813697122762,0.22866176408316577,False,False,False,False
2026-05-21,short,PMH,Gap Down,-0.507,0.0015,C,707.96,0.15678851912537622,0.15678851912537622,0.15678851912537622,False,False,False,False
2026-05-21,short,PMH,Gap Down,-0.507,0.0015,D,707.96,0.15678851912537622,0.15678851912537622,0.15678851912537622,False,False,False,False
2026-05-22,long,PML,Flat,0.457,0.0015,C,718.5,0.14335421016005187,0.3020180932498203,0.38691718858733093,False,False,False,False
2026-05-22,long,4H_Sup,Flat,0.457,0.0015,C,716.96,0.3319571524213339,0.3975117161347786,0.5634902923454534,True,True,False,False
2026-05-27,short,PDH,Flat,0.419,0.0015,C,729.01,0.1344288830057226,0.3443025472901594,0.4897052166636859,True,False,False,False
2026-05-27,short,PDH,Flat,0.419,0.0015,D,729.01,0.1344288830057226,0.3443025472901594,0.4897052166636859,True,False,False,False
2026-05-28,long,PML,Flat,0.051,0.0015,C,728.57,0.5874521322590791,0.5874521322590791,0.7754917166504217,True,True,True,True
2026-05-28,long,PML,Flat,0.051,0.0015,D,728.57,0.5874521322590791,0.5874521322590791,0.7754917166504217,True,True,True,True
2026-05-28,long,1H_Sup,Flat,0.051,0.0015,C,731.62,0.10661272245154214,0.14406385828708534,0.35537574150515605,False,False,False,False
2026-05-28,long,1H_Sup,Flat,0.051,0.0015,C,731.67,0.13722033157024602,0.34851777440650406,0.5111594024628602,True,True,False,False
2026-05-28,long,4H_Sup,Flat,0.051,0.0015,C,731.62,0.10661272245154214,0.14406385828708534,0.35537574150515605,False,False,False,False
2026-05-28,long,4H_Sup,Flat,0.051,0.0015,C,731.67,0.13722033157024602,0.34851777440650406,0.5111594024628602,True,True,False,False
2026-05-28,short,PMH,Flat,0.051,0.0015,C,729.13,0.03154444337772663,0.03154444337772663,0.03154444337772663,False,False,False,False
2026-05-28,short,PDH,Flat,0.051,0.0015,C,731.39,0.2054307551374699,0.2054307551374699,0.2054307551374699,False,False,False,False
2026-05-28,short,PDH,Flat,0.051,0.0015,D,731.39,0.2054307551374699,0.2054307551374699,0.2054307551374699,False,False,False,False
2026-05-28,short,PDH,Flat,0.051,0.0015,C,731.73,0.06423134216173004,0.06423134216173004,0.06423134216173004,False,False,False,False
2026-05-29,long,PML,Flat,0.324,0.0015,C,738.04,0.1341390710530607,0.17749715462577356,0.17749715462577356,False,False,False,False
2026-05-29,long,PML,Flat,0.324,0.0015,D,738.04,0.1341390710530607,0.17749715462577356,0.17749715462577356,False,False,False,False
2026-05-29,long,1H_Sup,Flat,0.324,0.0015,C,737.85,0.058277427661442026,0.20329335230737955,0.20329335230737955,False,False,False,False
2026-05-29,long,1H_Sup,Flat,0.324,0.0015,C,737.57,0.24133302601786577,0.24133302601786577,0.24133302601786577,False,False,False,False
2026-05-29,long,4H_Sup,Flat,0.324,0.0015,C,738.33,0.12731434453427884,0.12731434453427884,0.13814960789890451,False,False,False,False
2026-05-29,long,4H_Sup,Flat,0.324,0.0015,C,738.18,0.15849792733480625,0.15849792733480625,0.15849792733480625,False,False,False,False
2026-05-29,long,4H_Sup,Flat,0.324,0.0015,C,737.81,0.06641276209322307,0.23420663856549323,0.23447771106382653,False,False,False,False
2026-05-29,long,4H_Sup,Flat,0.324,0.0015,C,737.935,0.21722780461694668,0.21722780461694668,0.2174988311978722,False,False,False,False
2026-06-02,long,PML,Flat,0.004,0.0015,C,743.2,0.19644779332614673,0.19644779332614673,0.2031754574811613,False,False,False,False
2026-06-02,long,PML,Flat,0.004,0.0015,C,743.61,0.06589475666007841,0.14792700474711512,0.2380279985476233,False,False,False,False
2026-06-02,short,PDH,Flat,0.004,0.0015,C,744.11,0.04300439451157088,0.04300439451157088,0.04300439451157088,False,False,False,False
2026-06-03,short,PMH,Flat,0.166,0.0015,C,745.6003,0.6156515763204436,0.6156515763204436,0.6156515763204436,True,True,True,False
2026-06-03,short,PMH,Flat,0.166,0.0015,D,745.6003,0.6156515763204436,0.6156515763204436,0.6156515763204436,True,True,True,False
2026-06-03,short,PMH,Flat,0.166,0.0015,C,746.17,0.16350161491348,0.19968639854188847,0.298859509227107,False,False,False,False
2026-06-03,short,PMH,Flat,0.166,0.0015,C,746.085,0.18831634465243052,0.18831634465243052,0.43091604843952525,True,False,False,False
2026-06-03,short,PDH,Flat,0.166,0.0015,C,744.775,0.012755530193686318,0.11211439696551613,0.2688731496089344,False,False,False,False
2026-06-03,short,PDH,Flat,0.166,0.0015,C,744.53,0.2360549608477746,0.2360549608477746,0.3572723731750189,False,False,False,False
2026-06-03,short,PDH,Flat,0.166,0.0015,D,744.53,0.2360549608477746,0.2360549608477746,0.3572723731750189,False,False,False,False
2026-06-04,long,PML,Gap Down,-1.181,0.0015,C,736.72,0.0855141709197518,0.0855141709197518,0.4818655662938368,True,False,False,False
2026-06-04,long,PML,Gap Down,-1.181,0.0015,D,736.72,0.0855141709197518,0.0855141709197518,0.4818655662938368,True,False,False,False
2026-06-04,short,PMH,Gap Down,-1.181,0.0015,C,735.18,0.3468402296036317,0.3482140428194382,0.3482140428194382,False,False,False,False
2026-06-04,short,PMH,Gap Down,-1.181,0.0015,C,734.64,0.2749646085157331,0.2749646085157331,0.2749646085157331,False,False,False,False
2026-06-04,short,PMH,Gap Down,-1.181,0.0015,D,734.64,0.2749646085157331,0.2749646085157331,0.2749646085157331,False,False,False,False
2026-06-09,long,PML,Gap Up,1.006,0.0015,C,723.37,0.31657381423061,0.31657381423061,0.31657381423061,False,False,False,False
2026-06-09,long,PML,Gap Up,1.006,0.0015,D,723.37,0.31657381423061,0.31657381423061,0.31657381423061,False,False,False,False
2026-06-09,long,PDL,Gap Up,1.006,0.0015,C,715.1,0.39435044049782353,0.39435044049782353,0.39435044049782353,False,False,False,False
2026-06-09,long,PDL,Gap Up,1.006,0.0015,D,715.1,0.39435044049782353,0.39435044049782353,0.39435044049782353,False,False,False,False
2026-06-09,long,4H_Sup,Gap Up,1.006,0.0015,C,722.66,0.4151329809315585,0.4151329809315585,0.4151329809315585,True,False,False,False
2026-06-09,long,4H_Sup,Gap Up,1.006,0.0015,D,722.66,0.4151329809315585,0.4151329809315585,0.4151329809315585,True,False,False,False
2026-06-09,short,PMH,Gap Up,1.006,0.0015,C,721.4526,0.04263620368129237,0.43975168985460567,1.0316131648842863,True,True,True,True
2026-06-09,short,PMH,Gap Up,1.006,0.0015,C,721.28,1.0079303460514615,1.0079303460514615,1.9576308784383327,True,True,True,True
2026-06-09,short,PDH,Gap Up,1.006,0.0015,C,721.77,0.013854829100686195,0.48353353561383944,1.0751347382130028,True,True,True,True
2026-06-09,short,PDH,Gap Up,1.006,0.0015,C,721.28,1.0079303460514615,1.0079303460514615,1.9576308784383327,True,True,True,True
2026-06-09,short,1H_Res,Gap Up,1.006,0.0015,C,715.95,0.6299322578392332,1.2277393672742618,2.0182973671345827,True,True,True,True
2026-06-09,short,1H_Res,Gap Up,1.006,0.0015,D,715.95,0.6299322578392332,1.2277393672742618,2.0182973671345827,True,True,True,True
2026-06-10,long,PML,Gap Down,-0.887,0.0015,C,699.89,0.3929188872537113,0.3929188872537113,0.3929188872537113,False,False,False,False
2026-06-10,long,PML,Gap Down,-0.887,0.0015,D,699.89,0.3929188872537113,0.3929188872537113,0.3929188872537113,False,False,False,False
2026-06-10,long,1H_Sup,Gap Down,-0.887,0.0015,C,706.21,0.4191387830815087,0.4191387830815087,0.7179167669673236,True,True,True,False
2026-06-10,long,1H_Sup,Gap Down,-0.887,0.0015,D,706.21,0.4191387830815087,0.4191387830815087,0.7179167669673236,True,True,True,False
2026-06-10,short,PMH,Gap Down,-0.887,0.0015,C,702.205,0.4478749083245057,0.7277077206798603,0.858011549333897,True,True,True,True
2026-06-10,short,PMH,Gap Down,-0.887,0.0015,D,702.205,0.4478749083245057,0.7277077206798603,0.858011549333897,True,True,True,True
2026-06-10,short,1H_Res,Gap Down,-0.887,0.0015,C,707.16,0.17252107019626586,0.17252107019626586,0.854120708184847,True,True,True,True
