direction,entry,pnl_pct,win,exit_type,timestamp,vol_z,body_atr_ratio
long,212.65,0.8,True,tp,2026-03-09 19:30:00+00:00,2.074188373703919,2.022147327876769
long,213.56,-0.5,False,sl,2026-03-09 19:40:00+00:00,2.8200739412833786,1.142857142857149
long,214.125,-0.5,False,sl,2026-03-10 13:30:00+00:00,2.7265195960548523,0.3073611708996952
long,215.67,-0.5,False,sl,2026-03-11 14:00:00+00:00,2.1390139986836574,0.4269578313253024
short,209.48,-0.5,False,sl,2026-03-13 13:30:00+00:00,3.635024329418951,0.8857142857142896
short,208.835,-0.5,False,sl,2026-03-13 13:40:00+00:00,2.051068618521574,0.7372462973121064
short,208.55,-0.5,False,sl,2026-03-16 13:30:00+00:00,3.3683200030349165,0.3104434907010071
long,211.77,0.8,True,tp,2026-03-16 18:50:00+00:00,3.1159187765100063,1.0542168674698862
long,212.46,-0.5,False,sl,2026-03-16 19:10:00+00:00,2.6964332565661793,1.5014792899408187
long,214.1,-0.5,False,sl,2026-03-17 18:40:00+00:00,2.9008187135827126,1.7434358589647172
long,215.5,-0.5,False,sl,2026-03-17 19:20:00+00:00,1.9120757248870373,0.5026399155227099
short,209.79,0.8,True,tp,2026-03-18 19:00:00+00:00,2.1433719071352986,1.9612518628912083
short,209.06,0.8,True,tp,2026-03-18 19:50:00+00:00,1.8627089515395776,0.9112954690491214
short,206.16,0.8,True,tp,2026-03-20 18:30:00+00:00,2.0335429637230775,0.6497461928934386
short,205.71,-0.5,False,sl,2026-03-20 18:40:00+00:00,2.3776375292673024,0.798886569241459
short,204.48,-0.5,False,sl,2026-03-20 19:40:00+00:00,1.868149231707593,2.359452736318434
long,211.58,-0.5,False,sl,2026-03-23 13:40:00+00:00,2.9093114770795143,1.9923076923076906
short,208.35,0.42956563474921133,True,time,2026-03-24 13:20:00+00:00,3.9667778294464466,1.927382753403914
long,209.4,-0.5,False,sl,2026-03-26 12:40:00+00:00,3.672192968379052,1.1307243963364297
short,207.81,-0.5,False,sl,2026-03-26 13:40:00+00:00,2.9444818892513354,4.238741182854085
short,206.325,0.8,True,tp,2026-03-27 13:30:00+00:00,3.9163890106407946,0.9085545722713778
short,203.69,0.8,True,tp,2026-03-27 13:40:00+00:00,1.8422809411682823,3.5945017182130212
short,199.51,-0.5,False,sl,2026-03-27 19:50:00+00:00,2.7956399821845963,0.741108354011569
short,201.86,0.8,True,tp,2026-03-30 13:10:00+00:00,3.8306749412306926,0.31359999999997085
short,200.445,-0.5,False,sl,2026-03-30 19:10:00+00:00,2.1149967137964043,0.7202572347267302
short,200.12,-0.5,False,sl,2026-03-30 19:30:00+00:00,3.2057841263083757,0.3637887678122388
short,209.83,-0.5,False,sl,2026-04-01 13:20:00+00:00,3.8316827055153047,1.6573705179283147
short,205.39,-0.5,False,sl,2026-04-02 13:40:00+00:00,2.1094061409164118,1.2926136363636465
long,209.68,0.8,True,tp,2026-04-06 13:30:00+00:00,3.687216220694384,1.0279329608938113
long,211.85,0.0802454566910625,True,time,2026-04-06 13:50:00+00:00,2.5416364046569906,1.9384615384615675
long,212.33,-0.5,False,sl,2026-04-06 19:40:00+00:00,2.5169804932972175,0.3589743589743506
long,212.8,-0.5,False,sl,2026-04-06 19:50:00+00:00,2.7024056961960303,1.0665236051501585
long,211.545,-0.5,False,sl,2026-04-07 13:40:00+00:00,2.6161494793820963,0.8042328042327866
long,213.025,0.8,True,tp,2026-04-07 19:20:00+00:00,3.207577110602089,2.3363518758085955
long,222.69,-0.5,False,sl,2026-04-08 12:30:00+00:00,1.8696177595562518,0.6588235294117951
long,221.15,0.8,True,tp,2026-04-08 19:50:00+00:00,2.6472488829848824,0.32604093154556013
long,224.34,0.8,True,tp,2026-04-09 13:10:00+00:00,3.6363080857644117,0.3426240652617415
long,225.56,-0.5,False,sl,2026-04-09 13:50:00+00:00,1.9739806673706661,1.1882352941176415
long,232.91,0.8,True,tp,2026-04-09 19:40:00+00:00,3.035365054670412,0.9173789173789471
long,235.325,0.8,True,tp,2026-04-10 13:30:00+00:00,3.9335412195595216,0.8924905456510052
long,238.305,-0.5,False,sl,2026-04-10 13:40:00+00:00,2.205620857234187,3.0801033591731484
