symbol,date,score,mfe,mae,hit_025,hit_050,hit_075,entry_price,resistance,touches,swing_low,sweep_i,break_i
SPY,2025-12-16,6,0.001340719568612382,0.0005470430503580448,False,False,False,678.74,679.22,78,679.45,738,739
SPY,2025-12-23,6,8.765650338216645e-05,0.0004528919341406674,False,False,False,684.49,685.15,80,684.53,203,205
SPY,2025-12-26,6,0.0006517677389451962,0.0017814984864504993,False,False,False,690.43,690.43,80,690.49,274,275
SPY,2026-01-02,6,0.00029188558085237225,0.0019264448336251258,False,False,False,685.2,686.25,80,685.88,232,233
SPY,2026-01-07,6,0.0010696114708603276,0.0006648936170211648,False,False,False,691.84,692.23,80,692.2513,371,372
SPY,2026-01-20,5,0.0007023602229993974,0.0016827380342692927,False,False,False,683.41,683.27,65,683.49,410,411
SPY,2026-01-28,6,0.0006480508071831849,0.0024193896801510155,False,False,False,694.39,694.78,80,694.765,633,634
SPY,2026-01-28,5,0.0020032282239003667,0.004568513287600102,False,False,False,693.88,694.95,80,694.75,752,753
SPY,2026-01-30,5,0.004410510028487491,0.0009688661374055685,True,False,False,691.53,691.63,80,690.84,293,296
SPY,2026-01-30,4,0.0018390604862651076,0.0009267706387476813,False,False,False,690.57,691.38,69,690.76,710,712
SPY,2026-02-02,6,0.0006825350068611424,0.0007687499550964988,False,False,False,695.935,696.15,80,696.15,654,655
SPY,2026-02-04,6,0.0006232064697528387,0.0021884692309921895,False,False,False,689.98,690.94,80,690.45,277,278
SPY,2026-02-05,4,0.0021292325890875955,0.0019665828774213232,False,False,False,676.3,678.05,65,676.1855,767,770
SPY,2026-02-06,5,0.002806913872063787,0.007844585610873185,True,False,False,676.9,681.97,80,680.42,297,299
SPY,2026-02-06,5,0.0006571453605536549,0.0042933496889512755,False,False,False,684.78,685.36,73,684.91,467,469
SPY,2026-02-10,6,0.003479511143062486,0.0,True,False,False,695.5,694.94,80,693.75,268,269
SPY,2026-02-10,4,0.00033174193362262846,0.0013269677344911696,False,False,False,693.31,694.9,80,693.39,270,274
SPY,2026-02-10,6,0.0007421070075075095,0.0035520267446718418,False,False,False,693.97,694.18,80,694.38,365,366
SPY,2026-02-11,5,0.006934952448095675,0.0008776599571241726,True,True,False,695.03,695.99,76,695.145,383,387
SPY,2026-02-11,6,0.0008799007587341165,0.00015867062862420108,False,False,False,693.26,692.6,80,693.3,682,684
SPY,2026-02-12,6,0.0006562527019627838,0.0003170302908031149,False,False,False,693.94,694.18,80,694.0,250,252
SPY,2026-02-12,6,0.0020905119591702044,0.0009082914029497779,False,False,False,693.61,694.08,80,694.06,354,355
SPY,2026-02-12,6,0.0,0.0025739272865541417,False,False,False,683.78,684.02,80,684.295,621,622
SPY,2026-02-13,6,0.003734964561950363,0.0047936946739995075,True,False,False,680.06,681.54,69,680.82,383,387
SPY,2026-02-13,7,0.003734964561950363,0.0047936946739995075,True,False,False,680.06,681.54,70,680.82,384,387
SPY,2026-02-13,6,7.332937354709509e-06,0.0046270834708258685,False,False,False,681.855,682.67,63,682.48,490,493
SPY,2026-02-13,6,0.0030387587839121695,0.0006428143581351676,True,False,False,684.49,684.9165,80,684.54,676,678
SPY,2026-02-17,6,0.0017834770432604264,0.0014297295305474443,False,False,False,678.45,679.65,80,678.46,217,219
SPY,2026-02-17,6,0.0017834770432604264,0.0014297295305474443,False,False,False,678.45,679.835,80,678.46,218,219
SPY,2026-02-17,6,0.003257280981016443,0.0018718311519867672,True,False,False,678.48,680.06,68,679.61,324,327
SPY,2026-02-17,5,0.0033307296656006234,0.0017980045097490565,True,False,False,678.53,680.06,68,679.69,327,328
SPY,2026-02-19,6,0.0002632002222578923,0.002880580210267773,False,False,False,683.89,684.46,78,683.98,421,424
SPY,2026-02-20,6,0.001646262071808011,0.00021251533857254617,False,False,False,683.2448,683.91,78,683.8701,293,294
SPY,2026-02-20,6,0.002341818181818202,0.002021818181818162,False,False,False,687.5,687.89,65,687.95,458,459
SPY,2026-02-23,7,0.0013422427124973873,0.0020425432581484214,False,False,False,685.42,687.24,80,685.7,224,226
SPY,2026-02-23,5,0.0034794002038142182,0.0018052118212258104,True,False,False,686.9,687.88,70,687.21,328,333
SPY,2026-03-02,7,0.0009181104694210049,0.008958981193543712,False,False,False,675.3,679.51,80,678.16,239,244
SPY,2026-03-02,6,0.0009181104694210049,0.008958981193543712,False,False,False,675.3,679.51,79,676.9,240,244
SPY,2026-03-02,6,0.0027664933968170437,2.9120983124363794e-05,True,False,False,686.79,687.53,57,687.875,665,666
SPY,2026-03-03,4,0.0035015356310924696,0.0012017982462647005,True,False,False,673.99,675.32,75,674.125,396,398
SPY,2026-03-03,5,0.0008247665616072036,0.00039765530648911866,False,False,False,678.98,679.7,80,678.9999,861,864
SPY,2026-03-04,6,0.006415432270945586,0.0032297370700413194,True,True,False,681.17,680.9,77,679.54,297,299
SPY,2026-03-05,6,0.0007170137110581207,0.0011560016974201607,False,False,False,683.39,684.82,80,683.54,291,296
SPY,2026-03-05,6,0.00458688620993826,0.0013819464863274638,True,False,False,680.2,681.23,72,680.245,538,541
SPY,2026-03-06,6,0.006445985304336276,0.0014045151465870954,True,True,False,676.39,677.72,76,677.35,319,320
SPY,2026-03-06,6,0.0018777383684539818,0.0031444666328872667,False,False,False,671.02,673.31,44,672.0,379,384
SPY,2026-03-06,6,0.00031218874039264826,0.004965287585294471,False,False,False,672.67,673.09,47,673.51,459,460
SPY,2026-03-06,4,0.00046013863531795446,0.0033990886286383807,False,False,False,673.71,674.1,64,673.97,490,491
SPY,2026-03-06,5,0.001899053440550685,0.0017061808254947588,False,False,False,674.02,674.75,77,674.15,531,536
SPY,2026-03-06,6,0.001899053440550685,0.0017061808254947588,False,False,False,674.02,674.72,77,674.15,535,536
SPY,2026-03-09,6,0.0038780663780662687,0.001022126022126118,True,False,False,665.28,666.22,79,665.51,332,336
SPY,2026-03-09,6,0.002967403298440263,0.0005964629745608203,True,False,False,670.62,670.61,66,670.83,541,542
SPY,2026-03-09,6,0.0018322325162167489,0.0015219350739541834,False,False,False,676.77,677.62,80,676.86,838,840
SPY,2026-03-10,6,0.002497340111124327,0.00629507033928359,False,False,False,676.72,678.33,77,676.93,236,237
SPY,2026-03-10,6,0.0025412960609911455,0.004964392305191779,True,False,False,676.82,678.33,76,676.93,237,238
SPY,2026-03-10,6,0.001686640035508191,0.00241159934901612,False,False,False,675.9,676.67,76,676.48,338,339
SPY,2026-03-10,6,0.0012765957446808577,0.0015994130594277796,False,False,False,681.5,681.62,76,681.76,571,572
SPY,2026-03-11,6,0.001612807765151562,0.000799005681818128,False,False,False,675.84,677.51,78,676.07,255,258
SPY,2026-03-11,6,0.0010088721402924988,0.0026111984807572343,False,False,False,674.02,675.51,79,675.33,561,562
SPY,2026-03-12,7,0.0010140475409348081,0.0048018133556024835,False,False,False,670.58,673.61,80,672.63,234,235
SPY,2026-03-12,6,0.00025512884006434163,0.00130580943376402,False,False,False,666.33,666.7,80,666.55,834,835
SPY,2026-03-13,5,0.0031351238373916106,0.0010450412791304237,True,False,False,669.83,670.5,74,670.37,344,345
SPY,2026-03-13,6,0.002488650246602581,6.033091506909944e-05,False,False,False,663.01,663.52,80,663.255,658,662
SPY,2026-03-17,7,0.00021034917963817893,0.007377246228739831,False,False,False,665.56,668.14,80,667.87,222,223
SPY,2026-03-17,6,0.0002085909680110648,0.001683627098946609,False,False,False,671.17,671.4,80,671.265,565,567
SPY,2026-03-18,6,0.006630228126306742,0.0011723089442737197,True,True,False,674.1397,674.08,80,672.8,200,201
SPY,2026-03-18,4,0.0038158229458152464,0.0016460412707438952,True,False,False,668.27,668.5722,79,668.265,322,325
SPY,2026-03-18,5,0.00034227261819056766,0.00128989680825536,False,False,False,666.72,666.73,80,666.72,426,431
SPY,2026-03-19,6,0.002387358207899013,0.0023351224094309625,False,False,False,658.5522,660.26,80,658.94,231,234
SPY,2026-03-19,7,0.002387358207899013,0.0023351224094309625,False,False,False,658.5522,660.26,79,658.64,232,234
SPY,2026-03-19,5,0.002399173955296294,0.002323250728863105,False,False,False,658.56,660.26,77,658.64,234,235
SPY,2026-03-19,5,0.0013699881267697064,0.003233171979176043,False,False,False,656.94,657.46,68,657.24,372,373
SPY,2026-03-19,5,0.0008677251899099337,0.0033338915191280954,False,False,False,656.89,657.24,77,657.2,620,621
SPY,2026-03-20,5,0.004386031940093229,0.000519599602659176,True,False,False,654.35,655.9408,80,654.65,341,345
SPY,2026-03-20,6,0.0,0.0024552680845840204,False,False,False,651.66,653.01,80,651.68,439,443
SPY,2026-03-20,6,0.0020021090920205186,0.0005654811939294899,False,False,False,654.31,654.2,63,654.3,855,856
SPY,2026-03-25,6,0.003219731486543959,0.003157614968713817,True,False,False,658.44,658.8,80,658.99,223,224
SPY,2026-03-25,7,0.0002281403519444817,0.001977216383519072,False,False,False,657.49,658.315,80,657.56,588,590
SPY,2026-03-26,6,0.00018453589223104593,0.00610506243464358,False,False,False,650.28,652.02,80,650.61,230,232
SPY,2026-03-26,6,0.0008444908487900051,0.00523584326249859,False,False,False,651.28,651.67,80,651.3884,320,322
SPY,2026-03-27,6,0.0005724978745354694,0.001030745221635103,False,False,False,642.4478,643.47,80,642.72,239,244
SPY,2026-03-27,6,0.003520324568931843,0.0025122883670125828,True,False,False,640.85,642.33,80,641.0,329,332
SPY,2026-03-30,6,0.005484346109248175,0.0005484346109248531,True,True,False,638.18,639.2,80,639.31,326,327
SPY,2026-03-31,6,0.0002987891177857224,0.0021858782827488387,False,False,False,635.9,637.75,80,636.35,149,150
SPY,2026-03-31,6,0.001379569825045456,0.003417570702953455,False,False,False,637.88,637.98,70,637.95,242,243
SPY,2026-04-02,7,0.0003718912218176324,0.008011156736654465,False,False,False,645.35,646.18,78,645.5,332,335
SPY,2026-04-02,6,0.0003718912218176324,0.008011156736654465,False,False,False,645.35,646.18,80,645.5,334,335
SPY,2026-04-06,6,0.000700066962926944,0.001917574724538855,False,False,False,657.08,657.58,66,657.58,375,376
SPY,2026-04-07,6,0.0019275718665573594,0.0015481285857389762,False,False,False,658.86,659.13,80,659.46,115,116
SPY,2026-04-07,6,0.003660098822668177,0.0009607759409503987,True,False,False,655.72,656.18,78,655.77,317,320
SPY,2026-04-07,5,0.004099489093523517,0.0005964144767032941,True,False,False,653.74,654.5,57,653.73,392,396
SPY,2026-04-07,5,0.00021353833013023756,0.004240261126872232,False,False,False,655.62,655.9599,74,655.76,542,546
SPY,2026-04-08,5,0.0014043698075274893,0.0007539248440410237,False,False,False,676.46,676.86,80,677.0,259,260
SPY,2026-04-08,7,0.002176359114059024,0.0014286983299773748,False,False,False,675.44,676.74,80,676.13,330,331
SPY,2026-04-09,6,0.0013249622685308172,0.0007137809176876777,False,False,False,679.3401,679.91,80,680.1,567,568
SPY,2026-04-15,5,0.00017275135321894009,0.0022313716457446568,False,False,False,694.64,695.0,80,694.75,318,319
SPY,2026-04-17,6,0.0009201455245536973,0.0026471878937161203,False,False,False,706.41,706.45,48,706.76,297,298
SPY,2026-04-17,6,0.003401503970764035,2.8111603064139166e-05,True,False,False,711.45,711.25,80,711.82,518,519
SPY,2026-04-29,4,0.0022412359217962564,0.002678206447429755,False,False,False,709.43,711.12,77,710.15,702,704
SPY,2026-04-30,6,0.0002978741165340731,0.0014469363904501692,False,False,False,718.76,718.53,80,718.69,689,694
SPY,2026-05-01,6,0.0017282141326438911,0.00013825713061154274,False,False,False,723.29,723.61,59,723.68,344,346
SPY,2026-05-04,5,0.00012498611265419373,0.0026385957115875698,False,False,False,720.08,720.3,80,720.11,328,329
SPY,2026-05-11,6,0.00025741769407946693,0.0024928871426636388,False,False,False,738.1,737.95,71,738.3401,360,361
SPY,2026-05-12,7,8.158381377142814e-05,0.002841836179701836,False,False,False,735.44,736.29,80,735.77,242,243
SPY,2026-05-14,6,0.0015636356687466334,2.6592897878871502e-05,False,False,False,748.3201,748.04,80,748.49,458,459
SPY,2026-05-15,5,0.001582942107612949,0.002530001488236176,False,False,False,739.13,740.4,79,739.45,331,336
SPY,2026-05-15,5,0.00016210520627888114,0.00228298165509423,False,False,False,740.26,740.79,70,740.37,421,426
SPY,2026-05-15,6,0.0017391538814139234,0.0012281931674170794,False,False,False,741.74,742.09,80,742.545,617,618
SPY,2026-05-18,6,0.001733514615907515,0.002501563562202506,False,False,False,735.5,737.16,80,735.76,478,482
SPY,2026-05-19,5,0.0009284797509488927,0.0021300417815888735,False,False,False,732.38,733.34,76,732.64,420,424
SPY,2026-05-20,5,0.0002299565787871266,0.0029218012363547395,False,False,False,739.27,740.51,80,739.42,717,719
SPY,2026-05-21,6,0.0019353878219442527,0.0007579141120900096,False,False,False,738.87,739.04,79,739.11,353,354
SPY,2026-05-21,5,0.0010768928593198088,0.0013952196793703532,False,False,False,738.235,739.04,79,738.35,355,357
SPY,2026-05-21,6,0.0005249202525000826,0.0009421645557693201,False,False,False,742.97,743.2721,47,743.15,582,583
SPY,2026-05-22,5,0.0024119633381571993,0.00036179450072356463,False,False,False,746.28,746.93,80,746.62,343,344
SPY,2026-06-03,6,0.0014249187663132375,0.0003029617003143841,False,False,False,750.92,752.7,80,750.85,759,764
SPY,2026-06-05,5,0.004035458226281595,0.0003228366581025398,True,False,False,743.41,744.22,80,743.64,556,558
SPY,2026-06-05,5,0.0019726549214338232,0.0005441806679818938,False,False,False,735.05,738.82,67,735.27,677,679
SPY,2026-06-08,6,0.0021423085732764275,0.0020682035597353347,False,False,False,742.19,743.47,80,743.11,316,317
SPY,2026-06-09,6,0.0003637539406676661,0.00040417104518626157,False,False,False,742.26,742.45,80,742.3,191,193
SPY,2026-06-09,5,0.0023151931143432095,0.0010214087269161628,False,False,False,734.28,735.69,50,735.11,630,634
SPY,2026-06-10,6,0.0017539532461837441,0.0021239277590507665,False,False,False,729.78,731.93,80,731.47,174,175
SPY,2026-06-10,6,0.0010627138283065515,0.004449685642393375,False,False,False,729.265,731.985,45,729.97,458,459
SPY,2026-06-10,5,0.002644596390742474,0.0008632620342838289,True,False,False,729.79,729.93,74,730.03,609,610
SPY,2026-06-10,5,0.0004555619978464907,0.0015705844998481395,False,False,False,724.38,727.36,77,724.83,712,716
SPY,2026-06-11,4,0.00183992640294377,0.002444081341224082,False,False,False,728.29,730.1799,66,728.575,351,354
QQQ,2025-12-15,6,0.005980201233365886,0.002012333657903293,True,True,False,616.2,617.22,80,617.4445,331,332
QQQ,2025-12-15,6,0.001372055796935794,0.0015517297703438826,False,False,False,612.22,612.51,57,612.84,454,455
QQQ,2025-12-16,5,0.007546550734147993,0.003855303092445284,True,True,True,609.55,609.15,80,609.68,299,301
QQQ,2025-12-16,4,0.004787748610405088,0.0001967567922084385,True,False,False,609.89,609.79,57,610.005,434,435
QQQ,2025-12-16,6,0.001961766081967243,0.002060264797379927,False,False,False,609.145,609.97,66,609.42,563,565
QQQ,2025-12-16,6,0.001815475703701303,0.0005560916569896336,False,False,False,611.41,612.12,58,612.31,778,779
QQQ,2025-12-17,7,0.008699791533297332,0.00036112342213672394,True,True,True,609.21,610.85,53,609.73,446,451
QQQ,2025-12-18,6,0.002038937121810065,0.003420152591423377,False,False,False,608.16,608.75,63,608.81,397,398
QQQ,2025-12-18,5,0.0039240692598223985,0.0004414577917299943,True,False,False,611.61,611.6799,66,611.65,645,646
QQQ,2025-12-19,5,0.00014753372784931585,0.00267199973771781,False,False,False,610.03,611.31,80,610.06,295,297
QQQ,2025-12-19,6,0.00017880364109234986,0.0027633289986994988,False,False,False,615.2,615.53,80,615.73,522,523
QQQ,2025-12-22,6,0.000932459270501972,0.0024219721311740106,False,False,False,619.33,620.43,80,619.46,319,321
QQQ,2025-12-31,6,0.0029375757086328195,0.0009367681498829701,True,False,False,619.15,619.42,80,619.2701,320,321
QQQ,2025-12-31,6,0.0020438234678397246,0.00010426845976078504,False,False,False,618.5955,619.42,80,618.978,323,324
QQQ,2026-01-02,6,0.0007749685169040301,0.00560237657011855,False,False,False,619.38,620.3888,80,619.52,324,325
QQQ,2026-01-02,4,0.009252841138067234,0.00029015878133303776,True,True,True,620.35,620.8,71,620.36,359,361
QQQ,2026-01-02,5,0.0004402054292002638,0.001956468574223415,False,False,False,613.35,613.2,52,613.4321,650,651
QQQ,2026-01-05,7,0.0013682770234712577,0.0027608429881873604,False,False,False,617.565,618.0,74,617.94,331,332
QQQ,2026-01-07,7,0.0,0.0021394331306502606,False,False,False,621.66,622.24,80,622.28,281,282
QQQ,2026-01-08,5,0.0,0.002215134961439558,False,False,False,622.4,622.89,80,622.27,271,273
QQQ,2026-01-08,6,0.006383457679444163,0.0009004373552869488,True,True,False,621.92,622.74,80,622.75,361,362
QQQ,2026-01-09,6,0.004161110486319616,0.0013334832832608342,True,False,False,622.43,623.01,80,623.1,350,351
QQQ,2026-01-14,6,3.247438582814849e-05,0.004562651208858924,False,False,False,615.87,616.15,80,616.25,706,707
QQQ,2026-01-15,6,0.0017578624392738794,0.0024130657120940793,False,False,False,625.76,626.24,80,625.91,378,382
QQQ,2026-01-15,6,0.0017578624392738794,0.0024130657120940793,False,False,False,625.76,626.24,80,625.89,381,382
QQQ,2026-01-15,5,0.00046407425188024266,0.002480396863498269,False,False,False,624.9,626.24,80,624.9,395,399
QQQ,2026-01-15,5,0.00046407425188024266,0.002480396863498269,False,False,False,624.9,626.24,80,624.9,397,399
QQQ,2026-01-20,5,0.000147306741738599,0.006235985400265063,False,False,False,610.97,611.42,52,611.02,378,379
QQQ,2026-01-20,5,0.0004404567699836571,0.0027243066884175514,False,False,False,613.0,613.92,79,613.0,471,473
QQQ,2026-01-22,6,0.005312737319520409,0.0007407468228465756,True,True,False,621.1299,621.53,80,621.81,385,386
QQQ,2026-01-28,6,0.0005534034311013088,0.0017550794529210213,False,False,False,632.45,633.17,80,632.97,657,658
QQQ,2026-01-28,6,0.0039272819408374265,0.007110280610629013,True,False,False,631.48,633.3,80,632.59,775,776
QQQ,2026-01-28,5,0.0012861021577935338,0.009780727520998527,False,False,False,629.81,633.35,80,631.15,777,778
QQQ,2026-01-29,6,0.0010381064937553539,0.0004002299805154807,False,False,False,626.14,625.94,80,626.14,682,684
QQQ,2026-01-30,7,0.00011206096116277069,0.0023052540582077525,False,False,False,624.66,626.55,80,625.58,326,327
QQQ,2026-01-30,5,0.0014068070276405536,0.0037887871085319725,False,False,False,625.53,626.39,72,625.81,414,415
QQQ,2026-01-30,6,0.0015412059655439381,0.001816019542298784,False,False,False,622.24,622.9901,48,623.04,685,686
QQQ,2026-02-02,6,0.011980609407070075,0.00017858308007087632,True,True,True,617.6397,617.29,80,617.21,239,240
QQQ,2026-02-03,6,0.00859153349255456,0.002292144196707567,True,True,True,623.87,628.62,70,624.71,391,392
QQQ,2026-02-03,5,0.003189688842598679,0.00011391745866413281,True,False,False,614.48,615.55,53,614.51,597,600
QQQ,2026-02-04,5,0.0007965407373691545,0.0010891475388517993,False,False,False,615.16,616.66,80,615.38,296,300
QQQ,2026-02-04,6,0.006428642072989776,0.0010055055550061214,True,True,False,606.66,607.5,68,606.7,766,767
QQQ,2026-02-05,6,0.008830095631601859,0.0013495051814333835,True,True,True,600.22,600.73,58,600.61,417,418
QQQ,2026-02-05,5,0.0028809805325651023,0.0020982863994404416,True,False,False,600.49,601.34,70,600.52,593,597
QQQ,2026-02-05,5,0.0023160876447554553,0.0011330500708157355,False,False,False,600.15,601.35,69,600.17,602,607
QQQ,2026-02-05,6,0.0020531481605128164,0.0007845362889762862,False,False,False,599.08,599.6,58,599.78,689,690
QQQ,2026-02-05,5,0.003276650087377412,0.0034989581933056054,True,False,False,595.12,597.89,55,595.29,780,784
QQQ,2026-02-05,5,0.003276650087377412,0.0034989581933056054,True,False,False,595.12,597.89,55,595.29,782,784
QQQ,2026-02-05,5,0.002117136953355239,0.0025405643440262866,False,False,False,590.42,591.7668,79,590.57,916,921
QQQ,2026-02-06,4,0.0029258723588183318,0.004023074493375347,True,False,False,601.53,601.82,56,601.83,421,422
QQQ,2026-02-06,5,0.0008662479801429007,0.006796714921121527,False,False,False,600.29,601.85,56,600.75,425,426
QQQ,2026-02-10,6,0.0031045804752772694,0.0019180130684957413,True,False,False,615.22,615.21,80,615.46,265,266
QQQ,2026-02-10,6,0.0015790330457429818,0.0024906397525640347,False,False,False,614.3,615.21,80,614.41,285,286
QQQ,2026-02-10,6,0.0031903118692623808,0.004167100722703356,True,False,False,614.36,614.97,80,614.75,378,381
QQQ,2026-02-10,6,0.001971936572089823,0.005475790811753416,False,False,False,613.61,614.97,80,614.63,381,382
QQQ,2026-02-11,6,0.004872502842293324,0.0017541010232254785,True,False,False,615.7,615.72,54,615.86,379,380
QQQ,2026-02-11,6,0.0037412974168780574,0.0032858351226494596,True,False,False,614.76,615.72,56,615.03,381,383
QQQ,2026-02-11,5,0.0019107344079174182,0.0014697956983978854,False,False,False,612.33,612.47,62,612.46,586,590
QQQ,2026-02-11,6,0.0010747260262818847,0.0002605396427349631,False,False,False,614.11,613.76,78,614.2,690,692
QQQ,2026-02-12,6,0.00545762601414099,0.0005701997328205485,True,True,False,613.82,615.37,80,614.05,383,387
QQQ,2026-02-12,7,0.00545762601414099,0.0005701997328205485,True,True,False,613.82,615.37,80,614.05,384,387
QQQ,2026-02-12,6,0.001924672307947705,0.0012775842044134423,False,False,False,602.7,603.86,78,603.03,573,576
QQQ,2026-02-13,6,0.004140925029220268,0.006779095007513874,True,False,False,598.9,601.27,63,599.16,392,396
QQQ,2026-02-13,5,0.0007994071161058123,0.0059303381413810105,False,False,False,600.3199,601.27,51,600.79,463,465
QQQ,2026-02-13,5,0.0010658140154542804,0.005662136957100948,False,False,False,600.48,601.4,53,600.93,465,466
QQQ,2026-02-13,6,0.0011636218561431677,0.004787472779560143,False,False,False,601.57,601.94,58,601.78,499,500
QQQ,2026-02-13,5,0.003026043819760299,0.0009921455146755234,True,False,False,604.75,605.41,80,604.89,685,688
QQQ,2026-02-17,6,0.0016944034357804169,0.0023822305730773707,False,False,False,596.08,597.51,80,596.45,234,238
QQQ,2026-02-17,6,0.0016944034357804169,0.0023822305730773707,False,False,False,596.08,597.54,79,596.45,235,238
QQQ,2026-02-17,5,0.001091116631974715,0.0029879809306385093,False,False,False,595.72,597.65,78,596.0,236,240
QQQ,2026-02-17,5,0.001091116631974715,0.0029879809306385093,False,False,False,595.72,597.45,77,596.0,238,240
QQQ,2026-02-17,5,0.004835938482169033,0.0023048233667183502,True,False,False,596.575,597.76,59,597.11,341,344
QQQ,2026-02-17,6,0.004293501048217938,0.0028511530398323613,True,False,False,596.25,597.76,59,597.11,344,345
QQQ,2026-02-19,6,0.0,0.002870988084569525,False,False,False,602.58,603.17,80,603.02,229,230
QQQ,2026-02-19,6,0.0026842968633494137,0.0045301652002452935,True,False,False,603.51,603.82,80,603.63,285,287
QQQ,2026-02-19,7,0.001735491210442773,0.005787738630041459,False,False,False,602.135,603.37,80,602.35,376,380
QQQ,2026-02-19,6,0.001735491210442773,0.005787738630041459,False,False,False,602.135,603.37,80,602.35,377,380
QQQ,2026-02-20,6,0.002542161668189703,0.0003655395862756954,True,False,False,601.85,602.99,77,602.63,320,321
QQQ,2026-02-20,5,0.0011175204193989443,0.0008792256240857995,False,False,False,608.49,608.54,59,608.63,662,664
QQQ,2026-02-23,6,0.002686616516491692,0.002231958336777751,True,False,False,604.85,606.39,74,605.59,337,338
QQQ,2026-02-24,6,0.0006263082425461003,0.002172795147759336,False,False,False,606.73,607.09,67,606.9601,499,500
QQQ,2026-02-26,7,0.003196910194411131,0.001265781701340386,True,False,False,616.22,616.25,80,616.31,291,293
QQQ,2026-02-27,6,8.255593164361352e-05,0.0039296623462395696,False,False,False,605.65,606.0,70,606.22,751,752
QQQ,2026-03-02,7,0.00028566627457582384,0.019719374894975657,False,False,False,595.1,599.8,76,598.05,240,241
QQQ,2026-03-02,5,0.00021528525296016468,0.004355386271425015,False,False,False,603.85,605.04,49,604.31,387,392
QQQ,2026-03-02,6,0.001367087773623509,0.0006258956072010862,False,False,False,607.13,607.39,80,607.5331,825,826
QQQ,2026-03-03,4,0.005527553763440989,0.0029569892473118127,True,True,False,595.2,595.96,66,595.24,415,417
QQQ,2026-03-03,6,0.005110016641172554,0.0030592862785968466,True,True,False,594.91,595.96,66,595.0,419,421
QQQ,2026-03-03,5,0.005110016641172554,0.0030592862785968466,True,True,False,594.91,595.96,66,595.0,420,421
QQQ,2026-03-03,4,0.004172625557331569,0.0007234794313114326,True,False,False,594.35,596.12,66,594.55,431,436
QQQ,2026-03-03,5,0.001419553091285652,0.0029894118040015988,False,False,False,598.78,599.07,41,598.89,547,548
QQQ,2026-03-03,6,0.0006852291339373631,0.0033258682354514305,False,False,False,598.34,599.2893,64,598.37,570,573
QQQ,2026-03-03,6,0.0024252491694352766,0.0021594684385381306,False,False,False,602.0,602.43,41,602.02,661,666
QQQ,2026-03-04,5,0.0016209600052929606,0.0038869959310594278,False,False,False,604.58,605.01,66,604.65,367,368
QQQ,2026-03-05,6,0.00101065709144394,0.0016186946911744388,False,False,False,608.515,610.42,79,608.66,296,301
QQQ,2026-03-05,6,0.0011357837731065183,0.0026995440404272955,False,False,False,607.51,609.2,78,607.69,354,357
QQQ,2026-03-05,6,0.0005803541818664567,0.0029680971015453397,False,False,False,603.08,603.85,80,603.44,681,686
QQQ,2026-03-06,6,0.007663750978314094,0.0014356894972568236,True,True,True,603.3338,604.51,76,604.01,328,329
QQQ,2026-03-06,6,0.0006961825987501187,0.004293126025626203,False,False,False,603.29,604.02,55,603.5,494,499
QQQ,2026-03-06,5,0.0006961825987501187,0.004293126025626203,False,False,False,603.29,604.02,59,603.45,498,499
QQQ,2026-03-06,5,0.002682607759691342,0.001490337644272926,True,False,False,603.89,604.37,72,604.14,544,546
QQQ,2026-03-06,5,0.000563744590539092,0.00208917112964466,False,False,False,603.11,603.47,68,603.22,648,652
QQQ,2026-03-09,6,0.0015848670756645365,0.013803680981595132,False,False,False,586.8,593.64,80,592.89,240,241
QQQ,2026-03-09,6,0.002496584065720728,0.004149727568698296,False,False,False,592.81,593.77,73,593.21,337,340
QQQ,2026-03-09,6,0.002496584065720728,0.004149727568698296,False,False,False,592.81,593.77,73,593.21,339,340
QQQ,2026-03-09,6,0.003712953712953743,6.660006660000602e-05,True,False,False,600.6,600.65,65,600.77,540,541
QQQ,2026-03-10,6,0.0016260162601626166,0.00024636610002459926,False,False,False,608.85,609.99,80,608.99,186,189
QQQ,2026-03-10,6,0.008311611665765094,0.0023115133034967263,True,True,True,609.99,608.49,74,607.01,240,241
QQQ,2026-03-10,5,0.0027505558758131586,0.003656427571440381,True,False,False,607.15,607.74,69,607.55,342,343
QQQ,2026-03-10,4,0.002471495419495156,0.002801028142094585,False,False,False,606.92,607.93,69,607.02,354,358
QQQ,2026-03-10,6,0.0015060734047080493,0.0017352584880331752,False,False,False,610.86,611.2487,80,610.97,480,483
QQQ,2026-03-11,6,0.0013040176950250525,0.0031032319830972817,False,False,False,605.82,607.62,78,607.37,572,573
QQQ,2026-03-11,4,4.94347955046843e-05,0.0010209933098243272,False,False,False,606.86,607.11,80,607.0,717,718
QQQ,2026-03-12,7,0.004070893114233105,0.006379387380231376,True,False,False,604.29,605.61,80,604.62,236,237
QQQ,2026-03-13,6,0.0009341273415737696,0.006855660644881547,False,False,False,599.49,600.73,80,599.56,332,334
QQQ,2026-03-13,6,0.0021677458788608166,0.0015956394068004048,False,False,False,600.7623,601.1,63,600.91,364,367
QQQ,2026-03-13,5,0.0021677458788608166,0.0015956394068004048,False,False,False,600.7623,601.1,63,600.91,366,367
QQQ,2026-03-13,6,0.00048476657259937143,0.003136665432572332,False,False,False,593.6878,595.08,80,593.79,534,538
QQQ,2026-03-16,6,0.002148424488708409,0.0011824661914594675,False,False,False,600.44,600.8,80,600.865,477,478
