date,side,ep,mfe_5m,mae_5m,mfe_10m,mae_10m,mfe_15m,mae_15m,hit_+0.25%,hit_+0.50%,hit_+0.75%
2025-12-15,short,613.47,0.15567183399351897,0.1141050092098932,0.1776778000554276,0.1141050092098932,0.25592123494222213,0.1141050092098932,True,False,False
2025-12-15,short,612.73,0.01958448256165106,0.2350137907397942,0.10608261387560218,0.2350137907397942,0.22195746903203917,0.2350137907397942,False,False,False
2025-12-15,short,612.14,0.12578821838141305,0.08331427451236496,0.39533440062730085,0.08331427451236496,0.46067892965660406,0.08331427451236496,True,False,False
2025-12-15,long,613.57,0.1711296184624337,0.01792786479130558,0.18742767736362229,0.01792786479130558,0.2183939892758639,0.01955767068142258,False,False,False
2025-12-15,long,613.82,0.13033136750186608,0.013033136750194017,0.1515102147209198,0.013033136750194017,0.17757648822128932,0.11781955622169686,False,False,False
2025-12-15,long,614.18,0.07164023576151203,0.03256374352794487,0.11885766387704229,0.03256374352794487,0.11885766387704229,0.2022534110521202,False,False,False
2025-12-16,short,608.7,0.2842122556267485,0.04764251683915945,0.2842122556267485,0.15442746837521618,0.2842122556267485,0.15442746837521618,True,False,False
2025-12-16,short,608.19,0.20059520873411718,0.1496242950393739,0.20059520873411718,0.23841233824954894,0.20059520873411718,0.23841233824954894,False,False,False
2025-12-16,short,607.47,0.08230859137076728,0.33746522462013834,0.08230859137076728,0.35721928654912327,0.08230859137076728,0.35721928654912327,False,False,False
2025-12-16,long,610.12,0.13521930112109837,0.05900478594375101,0.13521930112109837,0.05900478594375101,0.13521930112109837,0.13603881203698304,False,False,False
2025-12-16,long,610.52,0.06961278909782942,0.12448404638668528,0.06961278909782942,0.12448404638668528,0.06961278909782942,0.22931271702810346,False,False,False
2025-12-16,long,609.6,0.14435695538057666,0.05162401574803416,0.20505249343832022,0.05162401574803416,0.2542650918635096,0.05162401574803416,True,False,False
2025-12-17,short,609.21,0.28062572840236094,0.03611234221367239,0.6139098176326733,0.03611234221367239,0.6139098176326733,0.03611234221367239,True,True,False
2025-12-17,short,608.56,0.2193703168134486,0.021361903509943006,0.5077560141974363,0.021361903509943006,0.5077560141974363,0.021361903509943006,True,True,False
2025-12-17,short,608.38,0.24162529997699256,0.0509549952332521,0.47831947138301195,0.0509549952332521,0.6295407475590981,0.0509549952332521,True,True,False
2025-12-18,long,610.66,0.12118036223103022,0.03275144925161822,0.27838731863885724,0.03275144925161822,0.35371565191761073,0.03275144925161822,True,False,False
2025-12-18,long,610.89,0.09003257542275503,0.07038910442140975,0.2946520650199002,0.07038910442140975,0.31593249193800255,0.07038910442140975,True,False,False
2025-12-18,long,611.11,0.10963656297556235,0.10636382975241401,0.27981869057944336,0.10636382975241401,0.27981869057944336,0.10636382975241401,True,False,False
2025-12-18,short,610.31,0.2998476184234123,0.04096278940210713,0.4587832413035924,0.04096278940210713,0.4587832413035924,0.04096278940210713,True,False,False
2025-12-18,short,609.6,0.22637795275590478,0.013123359580040557,0.3428477690288766,0.013123359580040557,0.3428477690288766,0.013123359580040557,True,False,False
2025-12-18,short,609.13,0.16416856828591597,0.04925057048576733,0.2659530806231846,0.04925057048576733,0.2659530806231846,0.04925057048576733,True,False,False
2025-12-19,short,615.18,0.13004323937708548,0.09590688904061118,0.13004323937708548,0.21294580447999922,0.13004323937708548,0.21294580447999922,False,False,False
2025-12-19,short,614.6,0.03579563944029081,0.22681418808981538,0.03579563944029081,0.3075170842824579,0.03579563944029081,0.3075170842824579,False,False,False
2025-12-19,long,616.41,0.03893512434905486,0.12816145098229487,0.03893512434905486,0.12816145098229487,0.03893512434905486,0.12816145098229487,False,False,False
2025-12-19,long,616.5001,0.001589618558057186,0.14275747887145038,0.001589618558057186,0.14275747887145038,0.001589618558057186,0.14275747887145038,False,False,False
