symbol,n,tpd,wr,pf,ev,avg_mfe,med_mfe
APP,66,1.2692307692307692,0.3787878787878788,1.0463438474507885,9.684016321660564e-05,1.148850434497817,0.7985265941592983
MSTR,86,1.34375,0.3372093023255814,0.7873445259614451,-0.0004792166380078126,1.0397067344483726,0.7027811992700224
AFRM,58,1.183673469387755,0.4482758620689655,0.8722585846377012,-0.0002396252757141052,0.8538607519096528,0.6886202270405317
RDDT,63,1.2352941176470589,0.3333333333333333,0.7140777479162245,-0.0006480904380565575,0.9604104037027821,0.8218892519730246
HOOD,62,1.2156862745098038,0.41935483870967744,1.1333503323670546,0.00026325936583431456,0.9675520501409116,0.7252376965906215
NET,50,1.1627906976744187,0.42,1.1044512562157605,0.0002014728896130634,1.022989160514442,0.7221368122870415
AMD,52,1.2093023255813953,0.28846153846153844,0.4953467025855416,-0.0011885792163556085,0.7404868971975711,0.5432117817427032
DDOG,50,1.2195121951219512,0.42,0.9925955587663066,-1.4344181612357875e-05,0.6852528088568093,0.538353559134234
SHOP,50,1.1904761904761905,0.28,0.487515957065863,-0.0012545609371027674,0.6533539282682492,0.47037243710020166
PLTR,44,1.1891891891891893,0.4090909090909091,1.1569001191911912,0.00031084840543012525,0.8705575331827997,0.6293218542226398
CRWD,42,1.135135135135135,0.42857142857142855,1.069309902593036,0.00013465923932361287,0.7079485695799813,0.5973417194513161
SMCI,62,1.24,0.3064516129032258,0.7708026502454114,-0.0005404621376471098,0.966155290589116,0.631588605088824
ARM,54,1.2,0.3148148148148148,0.6359646621462087,-0.0008480675092964248,0.7358726083057644,0.48502990467093454
COIN,66,1.2941176470588236,0.4090909090909091,0.84181660756891,-0.0003178048157024625,0.738980230160885,0.6326141018471682
TSLA,42,1.135135135135135,0.3333333333333333,0.9936873913784897,-1.2853164240530283e-05,0.5473166641556696,0.3403360173034935
NVDA,27,1.08,0.3333333333333333,0.5010722420319159,-0.0010939333391202736,0.44325768711824687,0.38012637593922466
META,20,1.1111111111111112,0.4,0.9090374267691154,-0.00017271476184640652,0.5062981704559055,0.3912446150700247
AMZN,19,1.1176470588235294,0.3684210526315789,0.7339079818363594,-0.0005476782827055442,0.4544362019778184,0.34740869924315976
NFLX,23,1.15,0.391304347826087,0.7076893414678171,-0.0005851434795366814,0.5063851587298804,0.4469131981641029
AVGO,46,1.15,0.34782608695652173,0.6029253166933076,-0.0008544622972654124,0.5970486942449831,0.5179897583923284
UBER,33,1.1379310344827587,0.3939393939393939,0.9332660739863754,-0.00013161110426617573,0.582098811701377,0.4586466542230995
DASH,40,1.1428571428571428,0.3,0.6378556439429246,-0.0008359707290281685,0.7581491868451751,0.49532767014805607
ABNB,24,1.0909090909090908,0.2916666666666667,0.5219540553472498,-0.0010923080914854374,0.45406455952857083,0.31768117544470126
PANW,26,1.2380952380952381,0.5,1.5425678713110995,0.0009223653812288691,0.6038816985330607,0.5429744756802017
SNOW,55,1.25,0.34545454545454546,0.5794188479340948,-0.0009243670475078497,0.6139698418517903,0.5729587591126174
MDB,53,1.127659574468085,0.4339622641509434,1.1480715644264585,0.0002765433674954908,0.7999795216254629,0.5899729089628372
ZS,42,1.2352941176470589,0.42857142857142855,1.0829416719195601,0.00016114381972943113,0.7480880972851885,0.6519388507027043
MRVL,57,1.2666666666666666,0.3157894736842105,0.609695201808302,-0.0008740690685354918,0.6998534962377593,0.5700654014617379
MU,65,1.3,0.49230769230769234,1.2544644368950546,0.0004392447664557712,0.9995222867258454,0.6565683127272415
QCOM,30,1.2,0.43333333333333335,1.0356854001840508,6.070203917759847e-05,0.6845763970266255,0.587020253688882
