sym,level,date,gap_regime,outcome,bars,pnl,ep,side,touch_num
HIMS,PDL,2026-03-27,Gap Down,loss,1,-0.25,20.14,long,1
HIMS,4H_Sup,2026-03-27,Gap Down,loss,0,-0.25,20.1737,long,1
HIMS,1H_Res,2026-03-27,Gap Down,win,2,0.5,20.426,short,1
HIMS,1H_Res,2026-03-27,Gap Down,win,3,0.5,20.42,short,1
HIMS,PML,2026-03-31,Gap Up,win,2,0.5,18.84,long,1
HIMS,PDL,2026-03-31,Gap Up,loss,1,-0.25,18.74,long,1
HIMS,1H_Sup,2026-03-31,Gap Up,loss,0,-0.25,19.01,long,1
HIMS,4H_Sup,2026-03-31,Gap Up,loss,0,-0.25,19.06,long,1
HIMS,4H_Sup,2026-03-31,Gap Up,win,0,0.5,19.18,long,1
HIMS,4H_Sup,2026-03-31,Gap Up,loss,0,-0.25,19.5,long,1
HIMS,4H_Sup,2026-03-31,Gap Up,loss,0,-0.25,19.43,long,1
HIMS,4H_Sup,2026-03-31,Gap Up,loss,1,-0.25,19.6315,long,1
HIMS,PMH,2026-03-31,Gap Up,loss,0,-0.25,18.965,short,1
HIMS,PDH,2026-03-31,Gap Up,loss,0,-0.25,19.43,short,1
HIMS,PML,2026-04-01,Gap Up,loss,0,-0.25,21.04,long,1
HIMS,1H_Sup,2026-04-01,Gap Up,loss,8,-0.25,20.66,long,1
HIMS,1H_Sup,2026-04-01,Gap Up,loss,0,-0.25,21.04,long,1
HIMS,4H_Sup,2026-04-01,Gap Up,loss,7,-0.25,20.0101,long,1
HIMS,4H_Sup,2026-04-01,Gap Up,loss,23,-0.25,19.9903,long,1
HIMS,4H_Sup,2026-04-01,Gap Up,loss,0,-0.25,20.39,long,1
HIMS,4H_Sup,2026-04-01,Gap Up,win,1,0.5,20.61,long,1
HIMS,PMH,2026-04-01,Gap Up,win,0,0.5,21.035,short,1
HIMS,PDH,2026-04-01,Gap Up,loss,0,-0.25,20.95,short,1
HIMS,1H_Res,2026-04-01,Gap Up,win,1,0.5,20.83,short,1
HIMS,4H_Res,2026-04-01,Gap Up,win,0,0.5,20.04,short,1
HIMS,4H_Res,2026-04-01,Gap Up,loss,5,-0.25,20.09,short,1
HIMS,4H_Res,2026-04-01,Gap Up,loss,4,-0.25,20.16,short,1
HIMS,4H_Res,2026-04-01,Gap Up,win,9,0.5,20.38,short,1
HIMS,4H_Res,2026-04-01,Gap Up,loss,0,-0.25,20.95,short,1
HIMS,PML,2026-04-02,Gap Down,loss,0,-0.25,19.3,long,1
HIMS,PML,2026-04-07,Gap Down,loss,0,-0.25,19.9,long,1
HIMS,PDL,2026-04-07,Gap Down,win,1,0.5,19.59,long,1
HIMS,4H_Sup,2026-04-07,Gap Down,loss,0,-0.25,19.9,long,1
HIMS,PDH,2026-04-08,Gap Up,loss,0,-0.25,19.8993,short,1
HIMS,1H_Res,2026-04-08,Gap Up,win,8,0.5,19.3307,short,1
HIMS,1H_Res,2026-04-08,Gap Up,win,6,0.5,19.37,short,1
HIMS,1H_Res,2026-04-08,Gap Up,loss,9,-0.25,19.545,short,1
HIMS,1H_Res,2026-04-08,Gap Up,win,10,0.5,19.645,short,1
HIMS,1H_Res,2026-04-08,Gap Up,loss,12,-0.25,19.74,short,1
HIMS,4H_Res,2026-04-08,Gap Up,loss,3,-0.25,19.7,short,1
HIMS,PDL,2026-04-09,Gap Down,loss,1,-0.25,19.13,long,1
HIMS,1H_Sup,2026-04-09,Gap Down,loss,1,-0.25,19.4678,long,1
HIMS,4H_Sup,2026-04-09,Gap Down,loss,1,-0.25,19.5,long,1
HIMS,PMH,2026-04-09,Gap Down,win,0,0.5,19.535,short,1
HIMS,1H_Res,2026-04-09,Gap Down,win,0,0.5,19.16,short,1
HIMS,1H_Res,2026-04-09,Gap Down,loss,0,-0.25,19.19,short,1
HIMS,1H_Res,2026-04-09,Gap Down,loss,0,-0.25,19.19,short,1
HIMS,PML,2026-04-10,Gap Up,loss,1,-0.25,19.635,long,1
HIMS,4H_Sup,2026-04-10,Gap Up,loss,2,-0.25,19.5121,long,1
HIMS,PMH,2026-04-10,Gap Up,win,0,0.5,19.82,short,1
HIMS,PDH,2026-04-10,Gap Up,loss,0,-0.25,19.56,short,1
HIMS,1H_Res,2026-04-10,Gap Up,loss,1,-0.25,19.28,short,1
HIMS,1H_Res,2026-04-10,Gap Up,win,0,0.5,19.3899,short,1
HIMS,1H_Res,2026-04-10,Gap Up,loss,0,-0.25,19.539,short,1
HIMS,1H_Res,2026-04-10,Gap Up,loss,0,-0.25,19.56,short,1
HIMS,1H_Res,2026-04-10,Gap Up,loss,0,-0.25,19.56,short,1
HIMS,4H_Res,2026-04-10,Gap Up,win,0,0.5,19.3899,short,1
HIMS,4H_Res,2026-04-10,Gap Up,loss,0,-0.25,19.539,short,1
HIMS,4H_Res,2026-04-10,Gap Up,loss,0,-0.25,19.56,short,1
HIMS,4H_Res,2026-04-10,Gap Up,loss,0,-0.25,19.56,short,1
HIMS,PML,2026-04-14,Gap Up,loss,1,-0.25,21.3437,long,1
HIMS,1H_Sup,2026-04-14,Gap Up,loss,10,-0.25,21.385,long,1
HIMS,4H_Sup,2026-04-14,Gap Up,loss,21,-0.25,21.015,long,1
HIMS,PMH,2026-04-14,Gap Up,win,0,0.5,21.7,short,1
HIMS,PDH,2026-04-14,Gap Up,win,0,0.5,21.7,short,1
HIMS,1H_Res,2026-04-14,Gap Up,win,1,0.5,21.21,short,1
HIMS,4H_Res,2026-04-14,Gap Up,loss,2,-0.25,20.945,short,1
HIMS,4H_Res,2026-04-14,Gap Up,win,2,0.5,21.41,short,1
HIMS,4H_Res,2026-04-14,Gap Up,win,0,0.5,21.35,short,1
HIMS,4H_Res,2026-04-14,Gap Up,win,0,0.5,21.7,short,1
HIMS,PML,2026-04-15,Gap Up,win,4,0.5,21.45,long,1
HIMS,1H_Sup,2026-04-15,Gap Up,win,5,0.5,21.4988,long,1
HIMS,4H_Sup,2026-04-15,Gap Up,win,1,0.5,21.69,long,1
HIMS,PMH,2026-04-15,Gap Up,loss,0,-0.25,21.47,short,1
HIMS,PDH,2026-04-15,Gap Up,win,3,0.5,21.82,short,1
HIMS,1H_Res,2026-04-15,Gap Up,loss,0,-0.25,21.32,short,1
HIMS,4H_Res,2026-04-15,Gap Up,loss,1,-0.25,21.49,short,1
HIMS,PML,2026-04-16,Gap Up,loss,0,-0.25,25.93,long,1
HIMS,PMH,2026-04-16,Gap Up,win,1,0.5,26.895,short,1
HIMS,1H_Sup,2026-04-17,Gap Up,win,7,0.5,27.645,long,1
HIMS,4H_Sup,2026-04-17,Gap Up,win,7,0.5,27.645,long,1
HIMS,PMH,2026-04-17,Gap Up,loss,1,-0.25,27.595,short,1
HIMS,PDH,2026-04-17,Gap Up,loss,0,-0.25,27.68,short,1
HIMS,4H_Res,2026-04-17,Gap Up,loss,1,-0.25,27.595,short,1
HIMS,4H_Res,2026-04-17,Gap Up,loss,0,-0.25,27.68,short,1
HIMS,PML,2026-04-21,Gap Down,loss,0,-0.25,28.725,long,1
HIMS,PDL,2026-04-21,Gap Down,loss,0,-0.25,28.725,long,1
HIMS,4H_Sup,2026-04-21,Gap Down,loss,0,-0.25,30.7352,long,1
HIMS,4H_Sup,2026-04-21,Gap Down,loss,2,-0.25,30.83,long,1
HIMS,PML,2026-04-22,Gap Up,loss,0,-0.25,29.99,long,1
HIMS,4H_Sup,2026-04-22,Gap Up,loss,0,-0.25,29.4699,long,1
HIMS,1H_Res,2026-04-22,Gap Up,loss,0,-0.25,29.44,short,1
HIMS,4H_Res,2026-04-22,Gap Up,win,0,0.5,29.99,short,1
HIMS,PML,2026-04-23,Gap Up,loss,1,-0.25,28.19,long,1
HIMS,PDL,2026-04-23,Gap Up,loss,0,-0.25,28.17,long,1
HIMS,1H_Sup,2026-04-23,Gap Up,loss,2,-0.25,29.0659,long,1
HIMS,4H_Sup,2026-04-23,Gap Up,loss,2,-0.25,29.0659,long,1
HIMS,PDH,2026-04-23,Gap Up,loss,0,-0.25,29.82,short,1
HIMS,1H_Res,2026-04-23,Gap Up,win,1,0.5,28.74,short,1
HIMS,1H_Res,2026-04-23,Gap Up,win,0,0.5,28.9,short,1
HIMS,4H_Res,2026-04-23,Gap Up,win,1,0.5,28.74,short,1
HIMS,4H_Res,2026-04-23,Gap Up,win,0,0.5,28.9,short,1
HIMS,PMH,2026-04-24,Gap Up,loss,0,-0.25,29.355,short,1
HIMS,PML,2026-04-28,Gap Down,loss,0,-0.25,28.66,long,1
HIMS,PML,2026-04-30,Flat,loss,0,-0.25,25.96,long,1
HIMS,PDL,2026-04-30,Flat,loss,2,-0.25,26.14,long,1
HIMS,1H_Sup,2026-04-30,Flat,loss,3,-0.25,26.655,long,1
HIMS,4H_Sup,2026-04-30,Flat,loss,0,-0.25,26.635,long,1
HIMS,1H_Res,2026-04-30,Flat,loss,0,-0.25,26.14,short,1
HIMS,4H_Res,2026-04-30,Flat,loss,0,-0.25,26.14,short,1
HIMS,4H_Res,2026-04-30,Flat,loss,0,-0.25,26.14,short,1
HIMS,PML,2026-05-01,Flat,loss,0,-0.25,27.2588,long,1
HIMS,1H_Sup,2026-05-01,Flat,loss,0,-0.25,27.44,long,1
HIMS,4H_Sup,2026-05-01,Flat,loss,0,-0.25,27.44,long,1
HIMS,PMH,2026-05-01,Flat,loss,0,-0.25,27.265,short,1
HIMS,PDH,2026-05-01,Flat,win,1,0.5,27.1962,short,1
HIMS,PML,2026-05-06,Gap Up,win,9,0.5,26.32,long,1
HIMS,PDL,2026-05-06,Gap Up,loss,3,-0.25,26.04,long,1
HIMS,1H_Sup,2026-05-06,Gap Up,loss,40,-0.25,26.41,long,1
HIMS,1H_Sup,2026-05-06,Gap Up,win,6,0.5,26.6099,long,1
HIMS,4H_Sup,2026-05-06,Gap Up,loss,8,-0.25,26.72,long,1
HIMS,PDH,2026-05-06,Gap Up,loss,1,-0.25,26.51,short,1
HIMS,PML,2026-05-07,Flat,loss,2,-0.25,25.96,long,1
HIMS,PDL,2026-05-07,Flat,win,12,0.5,25.905,long,1
HIMS,PMH,2026-05-07,Flat,win,0,0.5,26.96,short,1
HIMS,PDH,2026-05-07,Flat,win,0,0.5,26.96,short,1
HIMS,1H_Res,2026-05-07,Flat,win,0,0.5,26.96,short,1
HIMS,PML,2026-05-08,Flat,win,0,0.5,25.85,long,1
HIMS,1H_Sup,2026-05-08,Flat,loss,0,-0.25,25.9857,long,1
HIMS,4H_Sup,2026-05-08,Flat,loss,3,-0.25,25.951,long,1
HIMS,PMH,2026-05-08,Flat,loss,0,-0.25,25.76,short,1
HIMS,1H_Res,2026-05-08,Flat,loss,1,-0.25,25.415,short,1
HIMS,1H_Res,2026-05-08,Flat,win,5,0.5,25.5753,short,1
HIMS,4H_Res,2026-05-08,Flat,loss,0,-0.25,25.76,short,1
HIMS,PMH,2026-05-12,Gap Down,loss,0,-0.25,25.38,short,1
HIMS,PML,2026-05-14,Flat,loss,0,-0.25,23.945,long,1
HIMS,1H_Sup,2026-05-14,Flat,loss,0,-0.25,24.3204,long,1
HIMS,4H_Sup,2026-05-14,Flat,loss,1,-0.25,23.9636,long,1
HIMS,PMH,2026-05-14,Flat,loss,0,-0.25,23.88,short,1
HIMS,1H_Res,2026-05-14,Flat,win,0,0.5,24.0685,short,1
HIMS,4H_Res,2026-05-14,Flat,win,0,0.5,23.675,short,1
HIMS,4H_Res,2026-05-14,Flat,win,0,0.5,24.0685,short,1
HIMS,4H_Res,2026-05-14,Flat,win,2,0.5,24.31,short,1
HIMS,PML,2026-05-15,Gap Down,win,0,0.5,23.93,long,1
HIMS,1H_Sup,2026-05-15,Gap Down,win,3,0.5,24.6899,long,1
HIMS,4H_Sup,2026-05-15,Gap Down,loss,0,-0.25,24.885,long,1
HIMS,PMH,2026-05-15,Gap Down,loss,0,-0.25,23.8896,short,1
HIMS,PDH,2026-05-15,Gap Down,loss,0,-0.25,24.61,short,1
HIMS,4H_Res,2026-05-15,Gap Down,loss,0,-0.25,24.61,short,1
HIMS,PML,2026-05-19,Gap Down,loss,1,-0.25,22.095,long,1
HIMS,PDL,2026-05-19,Gap Down,loss,18,-0.25,22.195,long,1
HIMS,1H_Sup,2026-05-19,Gap Down,loss,12,-0.25,22.2,long,1
HIMS,1H_Sup,2026-05-19,Gap Down,win,10,0.5,22.5125,long,1
HIMS,1H_Sup,2026-05-19,Gap Down,win,8,0.5,22.545,long,1
HIMS,4H_Sup,2026-05-19,Gap Down,loss,12,-0.25,22.2,long,1
HIMS,4H_Sup,2026-05-19,Gap Down,win,10,0.5,22.5125,long,1
HIMS,PMH,2026-05-19,Gap Down,win,5,0.5,22.4599,short,1
HIMS,1H_Res,2026-05-19,Gap Down,loss,0,-0.25,22.115,short,1
HIMS,PML,2026-05-20,Gap Down,loss,0,-0.25,22.405,long,1
HIMS,1H_Sup,2026-05-20,Gap Down,loss,0,-0.25,22.76,long,1
HIMS,4H_Sup,2026-05-20,Gap Down,loss,3,-0.25,22.14,long,1
HIMS,4H_Sup,2026-05-20,Gap Down,loss,3,-0.25,22.14,long,1
HIMS,4H_Sup,2026-05-20,Gap Down,win,5,0.5,22.75,long,1
HIMS,PMH,2026-05-20,Gap Down,win,8,0.5,22.565,short,1
HIMS,PDH,2026-05-20,Gap Down,loss,2,-0.25,22.6,short,1
HIMS,4H_Res,2026-05-20,Gap Down,loss,0,-0.25,21.9,short,1
HIMS,PML,2026-05-21,Gap Down,loss,1,-0.25,22.85,long,1
HIMS,1H_Sup,2026-05-21,Gap Down,win,7,0.5,23.295,long,1
HIMS,4H_Sup,2026-05-21,Gap Down,loss,0,-0.25,22.84,long,1
HIMS,4H_Sup,2026-05-21,Gap Down,loss,3,-0.25,23.33,long,1
HIMS,PMH,2026-05-21,Gap Down,loss,5,-0.25,23.2,short,1
HIMS,PDH,2026-05-21,Gap Down,loss,5,-0.25,23.2,short,1
HIMS,1H_Res,2026-05-21,Gap Down,win,2,0.5,22.85,short,1
HIMS,1H_Res,2026-05-21,Gap Down,win,2,0.5,22.85,short,1
HIMS,1H_Res,2026-05-21,Gap Down,loss,3,-0.25,23.1775,short,1
HIMS,4H_Res,2026-05-21,Gap Down,win,2,0.5,22.85,short,1
HIMS,4H_Res,2026-05-21,Gap Down,loss,5,-0.25,23.2,short,1
HIMS,PML,2026-05-22,Gap Up,loss,11,-0.25,23.88,long,1
HIMS,1H_Sup,2026-05-22,Gap Up,loss,11,-0.25,23.88,long,1
HIMS,4H_Sup,2026-05-22,Gap Up,loss,0,-0.25,24.2,long,1
HIMS,PMH,2026-05-22,Gap Up,loss,2,-0.25,24.1799,short,1
HIMS,PDH,2026-05-22,Gap Up,loss,0,-0.25,23.8899,short,1
HIMS,1H_Res,2026-05-22,Gap Up,loss,7,-0.25,23.799,short,1
HIMS,1H_Res,2026-05-22,Gap Up,win,5,0.5,23.9001,short,1
HIMS,1H_Res,2026-05-22,Gap Up,loss,0,-0.25,23.8899,short,1
HIMS,PMH,2026-05-27,Gap Up,loss,0,-0.25,24.49,short,1
HIMS,PDH,2026-05-27,Gap Up,loss,0,-0.25,24.49,short,1
HIMS,PML,2026-05-28,Gap Down,loss,0,-0.25,24.72,long,1
HIMS,1H_Sup,2026-05-28,Gap Down,loss,0,-0.25,25.62,long,1
HIMS,4H_Sup,2026-05-28,Gap Down,loss,0,-0.25,25.62,long,1
HIMS,PMH,2026-05-28,Gap Down,loss,1,-0.25,25.06,short,1
HIMS,PDH,2026-05-28,Gap Down,loss,2,-0.25,25.62,short,1
HIMS,1H_Res,2026-05-28,Gap Down,loss,0,-0.25,25.455,short,1
HIMS,4H_Res,2026-05-28,Gap Down,loss,0,-0.25,25.455,short,1
HIMS,PML,2026-05-29,Flat,win,3,0.5,25.825,long,1
HIMS,PDL,2026-05-29,Flat,loss,1,-0.25,24.46,long,1
HIMS,1H_Sup,2026-05-29,Flat,loss,0,-0.25,25.64,long,1
HIMS,1H_Sup,2026-05-29,Flat,win,3,0.5,25.825,long,1
HIMS,1H_Sup,2026-05-29,Flat,loss,0,-0.25,25.89,long,1
HIMS,1H_Sup,2026-05-29,Flat,win,1,0.5,25.89,long,1
HIMS,1H_Sup,2026-05-29,Flat,loss,0,-0.25,26.07,long,1
HIMS,4H_Sup,2026-05-29,Flat,loss,0,-0.25,25.64,long,1
HIMS,4H_Sup,2026-05-29,Flat,win,0,0.5,25.971,long,1
HIMS,PMH,2026-05-29,Flat,loss,17,-0.25,25.8475,short,1
HIMS,PDH,2026-05-29,Flat,loss,17,-0.25,25.8475,short,1
HIMS,PML,2026-06-02,Gap Up,loss,0,-0.25,27.7591,long,1
HIMS,1H_Sup,2026-06-02,Gap Up,loss,0,-0.25,27.7591,long,1
HIMS,1H_Sup,2026-06-02,Gap Up,loss,0,-0.25,28.26,long,1
HIMS,4H_Sup,2026-06-02,Gap Up,loss,42,-0.25,27.19,long,1
HIMS,4H_Sup,2026-06-02,Gap Up,win,0,0.5,27.61,long,1
HIMS,PDH,2026-06-02,Gap Up,loss,1,-0.25,27.68,short,1
HIMS,4H_Res,2026-06-02,Gap Up,loss,1,-0.25,27.68,short,1
HIMS,PML,2026-06-03,Gap Down,win,3,0.5,26.62,long,1
HIMS,1H_Sup,2026-06-03,Gap Down,win,4,0.5,27.29,long,1
HIMS,1H_Sup,2026-06-03,Gap Down,loss,1,-0.25,27.64,long,1
HIMS,4H_Sup,2026-06-03,Gap Down,win,5,0.5,27.88,long,1
HIMS,PMH,2026-06-03,Gap Down,loss,2,-0.25,27.29,short,1
HIMS,1H_Sup,2026-06-04,Flat,loss,0,-0.25,27.765,long,1
HIMS,4H_Sup,2026-06-04,Flat,loss,0,-0.25,27.765,long,1
HIMS,4H_Sup,2026-06-04,Flat,loss,0,-0.25,27.8412,long,1
HIMS,4H_Sup,2026-06-04,Flat,loss,0,-0.25,27.9,long,1
HIMS,4H_Res,2026-06-04,Flat,loss,1,-0.25,27.8412,short,1
HIMS,PML,2026-06-05,Gap Down,loss,1,-0.25,27.4,long,1
HIMS,PDL,2026-06-05,Gap Down,loss,1,-0.25,27.4,long,1
HIMS,PML,2026-06-09,Flat,win,0,0.5,27.45,long,1
HIMS,1H_Sup,2026-06-09,Flat,loss,1,-0.25,26.9311,long,1
HIMS,1H_Sup,2026-06-09,Flat,win,0,0.5,27.45,long,1
HIMS,4H_Sup,2026-06-09,Flat,win,0,0.5,27.45,long,1
HIMS,PMH,2026-06-09,Flat,win,5,0.5,27.525,short,1
HIMS,PDH,2026-06-09,Flat,win,2,0.5,27.193,short,1
HIMS,1H_Res,2026-06-09,Flat,win,1,0.5,26.73,short,1
HIMS,1H_Res,2026-06-09,Flat,loss,0,-0.25,26.91,short,1
HIMS,1H_Res,2026-06-09,Flat,win,1,0.5,27.05,short,1
HIMS,4H_Res,2026-06-09,Flat,win,1,0.5,27.12,short,1
HIMS,PML,2026-06-10,Gap Down,loss,2,-0.25,28.0597,long,1
HIMS,1H_Sup,2026-06-10,Gap Down,loss,0,-0.25,28.98,long,1
HIMS,1H_Sup,2026-06-10,Gap Down,loss,0,-0.25,29.1568,long,1
HIMS,PMH,2026-06-10,Gap Down,win,0,0.5,28.585,short,1
HIMS,PDH,2026-06-10,Gap Down,loss,1,-0.25,29.045,short,1
HIMS,1H_Res,2026-06-10,Gap Down,loss,0,-0.25,28.595,short,1
HIMS,1H_Res,2026-06-10,Gap Down,loss,1,-0.25,29.045,short,1
HIMS,4H_Res,2026-06-10,Gap Down,loss,2,-0.25,27.93,short,1
HIMS,4H_Res,2026-06-10,Gap Down,win,1,0.5,28.054,short,1
HIMS,4H_Res,2026-06-10,Gap Down,loss,0,-0.25,28.595,short,1
HIMS,4H_Res,2026-06-10,Gap Down,loss,0,-0.25,28.595,short,1
HIMS,4H_Res,2026-06-10,Gap Down,loss,1,-0.25,29.045,short,1
HIMS,PML,2026-06-11,Gap Down,win,0,0.5,27.555,long,1
HIMS,PDL,2026-06-11,Gap Down,loss,0,-0.25,28.21,long,1
HIMS,1H_Sup,2026-06-11,Gap Down,loss,0,-0.25,28.21,long,1
HIMS,1H_Sup,2026-06-11,Gap Down,loss,0,-0.25,28.18,long,1
HIMS,4H_Sup,2026-06-11,Gap Down,loss,0,-0.25,28.21,long,1
HIMS,4H_Sup,2026-06-11,Gap Down,loss,0,-0.25,28.21,long,1
HIMS,4H_Sup,2026-06-11,Gap Down,loss,0,-0.25,28.21,long,1
HIMS,4H_Sup,2026-06-11,Gap Down,loss,4,-0.25,29.02,long,1
HIMS,PMH,2026-06-11,Gap Down,loss,0,-0.25,27.825,short,1
HIMS,1H_Res,2026-06-11,Gap Down,win,0,0.5,27.83,short,1
HIMS,4H_Res,2026-06-11,Gap Down,win,0,0.5,27.83,short,1
HIMS,4H_Res,2026-06-11,Gap Down,win,3,0.5,28.8591,short,1
HIMS,PDL,2026-06-12,Gap Down,win,1,0.5,27.07,long,1
HIMS,4H_Sup,2026-06-12,Gap Down,loss,1,-0.25,27.6401,long,1
HIMS,4H_Sup,2026-06-12,Gap Down,loss,2,-0.25,27.8,long,1
HIMS,4H_Sup,2026-06-12,Gap Down,loss,0,-0.25,27.8537,long,1
HIMS,4H_Sup,2026-06-12,Gap Down,win,2,0.5,27.885,long,1
HIMS,1H_Res,2026-06-12,Gap Down,win,1,0.5,28.11,short,1
HIMS,4H_Res,2026-06-12,Gap Down,loss,0,-0.25,27.77,short,1
HIMS,4H_Res,2026-06-12,Gap Down,win,0,0.5,27.985,short,1
HIMS,4H_Res,2026-06-12,Gap Down,win,0,0.5,27.985,short,1
MU,PML,2025-12-16,Gap Down,loss,9,-0.25,233.71,long,1
MU,PDL,2025-12-16,Gap Down,loss,0,-0.25,237.39,long,1
MU,1H_Sup,2025-12-16,Gap Down,loss,0,-0.25,237.39,long,1
MU,1H_Sup,2025-12-16,Gap Down,loss,1,-0.25,239.28,long,1
MU,4H_Sup,2025-12-16,Gap Down,loss,0,-0.25,237.39,long,1
MU,PMH,2025-12-16,Gap Down,loss,0,-0.25,237.2095,short,1
MU,PML,2025-12-17,Gap Up,loss,0,-0.25,235.03,long,1
MU,1H_Sup,2025-12-17,Gap Up,loss,0,-0.25,235.03,long,1
MU,4H_Sup,2025-12-17,Gap Up,loss,0,-0.25,235.03,long,1
MU,PMH,2025-12-18,Gap Up,loss,0,-0.25,258.26,short,1
MU,1H_Sup,2025-12-19,Gap Up,win,0,0.5,256.415,long,1
MU,4H_Sup,2025-12-19,Gap Up,loss,0,-0.25,258.985,long,1
MU,PDH,2025-12-19,Gap Up,loss,0,-0.25,261.9195,short,1
MU,PML,2025-12-23,Flat,loss,3,-0.25,274.455,long,1
MU,1H_Sup,2025-12-23,Flat,loss,0,-0.25,278.13,long,1
MU,4H_Sup,2025-12-23,Flat,loss,0,-0.25,278.13,long,1
MU,PMH,2025-12-23,Flat,win,3,0.5,276.67,short,1
MU,PDH,2025-12-23,Flat,loss,0,-0.25,278.4001,short,1
MU,1H_Res,2025-12-23,Flat,loss,0,-0.25,278.4001,short,1
MU,4H_Res,2025-12-23,Flat,loss,0,-0.25,278.4001,short,1
MU,1H_Sup,2025-12-24,Gap Up,win,0,0.5,278.32,long,1
MU,4H_Sup,2025-12-24,Gap Up,win,1,0.5,280.48,long,1
MU,PML,2025-12-30,Flat,loss,0,-0.25,296.92,long,1
MU,1H_Sup,2025-12-30,Flat,loss,0,-0.25,296.92,long,1
MU,PMH,2025-12-30,Flat,loss,0,-0.25,296.12,short,1
MU,PDH,2025-12-30,Flat,win,16,0.5,293.935,short,1
MU,4H_Res,2025-12-30,Flat,win,15,0.5,293.74,short,1
MU,PDH,2026-01-06,Gap Up,loss,0,-0.25,324.63,short,1
MU,1H_Sup,2026-01-07,Gap Down,loss,0,-0.25,341.655,long,1
MU,4H_Sup,2026-01-07,Gap Down,win,5,0.5,344.56,long,1
MU,PMH,2026-01-07,Gap Down,loss,0,-0.25,340.92,short,1
MU,PDH,2026-01-07,Gap Down,loss,0,-0.25,340.92,short,1
MU,1H_Res,2026-01-07,Gap Down,loss,0,-0.25,340.92,short,1
MU,1H_Res,2026-01-07,Gap Down,loss,0,-0.25,340.92,short,1
MU,4H_Res,2026-01-07,Gap Down,loss,0,-0.25,340.92,short,1
MU,PML,2026-01-08,Gap Up,loss,0,-0.25,335.54,long,1
MU,PMH,2026-01-08,Gap Up,win,0,0.5,340.0,short,1
MU,4H_Res,2026-01-08,Gap Up,win,0,0.5,340.0,short,1
MU,1H_Sup,2026-01-09,Gap Up,win,1,0.5,331.34,long,1
MU,4H_Sup,2026-01-09,Gap Up,win,1,0.5,331.34,long,1
MU,PDH,2026-01-09,Gap Up,loss,4,-0.25,342.66,short,1
MU,PDL,2026-01-13,Flat,win,0,0.5,342.02,long,1
MU,1H_Sup,2026-01-13,Flat,loss,0,-0.25,348.255,long,1
MU,4H_Sup,2026-01-13,Flat,loss,0,-0.25,348.255,long,1
MU,PMH,2026-01-13,Flat,win,0,0.5,345.115,short,1
MU,PDH,2026-01-13,Flat,win,0,0.5,345.115,short,1
MU,PML,2026-01-14,Gap Down,loss,0,-0.25,336.36,long,1
MU,PDL,2026-01-14,Gap Down,loss,8,-0.25,336.24,long,1
MU,PMH,2026-01-15,Gap Up,win,0,0.5,343.35,short,1
MU,PDH,2026-01-15,Gap Up,win,15,0.5,338.15,short,1
MU,PMH,2026-01-16,Gap Up,loss,1,-0.25,358.355,short,1
MU,PML,2026-01-21,Gap Up,loss,1,-0.25,375.4,long,1
MU,1H_Sup,2026-01-21,Gap Up,loss,0,-0.25,369.35,long,1
MU,4H_Sup,2026-01-21,Gap Up,loss,0,-0.25,369.35,long,1
MU,PMH,2026-01-21,Gap Up,loss,0,-0.25,373.7299,short,1
MU,PDH,2026-01-21,Gap Up,loss,0,-0.25,380.73,short,1
MU,PML,2026-01-22,Gap Up,loss,23,-0.25,394.7278,long,1
MU,1H_Sup,2026-01-22,Gap Up,loss,0,-0.25,386.55,long,1
MU,1H_Sup,2026-01-22,Gap Up,win,5,0.5,388.94,long,1
MU,1H_Sup,2026-01-22,Gap Up,win,1,0.5,392.75,long,1
MU,4H_Sup,2026-01-22,Gap Up,win,2,0.5,392.6599,long,1
MU,4H_Sup,2026-01-22,Gap Up,loss,25,-0.25,394.6326,long,1
MU,PDH,2026-01-22,Gap Up,win,1,0.5,388.08,short,1
MU,1H_Res,2026-01-22,Gap Up,win,0,0.5,387.61,short,1
MU,1H_Res,2026-01-22,Gap Up,win,1,0.5,388.08,short,1
MU,1H_Res,2026-01-22,Gap Up,win,1,0.5,388.08,short,1
MU,4H_Res,2026-01-22,Gap Up,win,1,0.5,388.08,short,1
MU,1H_Sup,2026-01-23,Flat,win,1,0.5,399.39,long,1
MU,4H_Sup,2026-01-23,Flat,win,1,0.5,399.39,long,1
MU,PMH,2026-01-23,Flat,loss,0,-0.25,394.0924,short,1
MU,PDH,2026-01-23,Flat,loss,0,-0.25,394.0924,short,1
MU,PMH,2026-01-27,Gap Up,win,0,0.5,403.73,short,1
MU,PML,2026-01-28,Gap Up,loss,0,-0.25,424.23,long,1
MU,PMH,2026-01-28,Gap Up,win,0,0.5,430.6172,short,1
MU,PML,2026-01-29,Gap Up,win,0,0.5,437.98,long,1
MU,1H_Sup,2026-01-29,Gap Up,win,1,0.5,441.125,long,1
MU,4H_Sup,2026-01-29,Gap Up,win,1,0.5,441.125,long,1
MU,PDH,2026-01-29,Gap Up,loss,0,-0.25,436.025,short,1
MU,PML,2026-01-30,Gap Up,loss,0,-0.25,443.845,long,1
MU,1H_Sup,2026-01-30,Gap Up,win,4,0.5,437.4,long,1
MU,4H_Sup,2026-01-30,Gap Up,loss,5,-0.25,430.9699,long,1
