symbol,n,tpd,wr,pf,ev,avg_mfe,med_mfe
APP,104,1.5757575757575757,0.36538461538461536,0.8797996402752497,-0.0002576375491071144,0.95617844504763,0.6830034965836278
MSTR,129,1.7432432432432432,0.3178294573643411,0.669265428850417,-0.0007670990983562421,0.9329918033497512,0.6613861164451779
AFRM,81,1.4464285714285714,0.38271604938271603,0.6765930079224272,-0.000668804025770423,0.8344785353753522,0.6898686825758872
RDDT,92,1.5081967213114753,0.33695652173913043,0.6824666304101694,-0.0007158306614449006,0.8697201637101137,0.6380576125437034
HOOD,98,1.4848484848484849,0.3877551020408163,0.9172188318841189,-0.00016949890040459975,0.8727278501299183,0.6925441844726204
NET,83,1.509090909090909,0.4457831325301205,1.0811915202521458,0.0001508826995311928,0.9134593845352917,0.7267461437491508
AMD,73,1.489795918367347,0.3013698630136986,0.5544592179597401,-0.001026941822220766,0.7288393990971074,0.5642522305872361
DDOG,81,1.4727272727272727,0.345679012345679,0.7249594866503751,-0.0005985726746939018,0.6423056761722046,0.4946413618539809
SHOP,78,1.5,0.28205128205128205,0.5342734631059993,-0.00113685041826433,0.6938281270774982,0.4915525561439727
PLTR,64,1.3333333333333333,0.40625,0.9678673049407013,-6.425143653917935e-05,0.7374816694149102,0.5073524110906513
CRWD,65,1.3,0.3230769230769231,0.7166918821024082,-0.0006520445298073798,0.6102182800539521,0.46228383788309696
SMCI,86,1.4827586206896552,0.3023255813953488,0.7239741522446551,-0.0006452177289787915,0.9483394086446764,0.631588605088824
ARM,71,1.3653846153846154,0.3380281690140845,0.692101684245184,-0.0006838425319443621,0.7270923768279206,0.5113954990652134
COIN,103,1.609375,0.34951456310679613,0.6956645475482378,-0.0006730836511505961,0.7625097265866635,0.5809307989109905
TSLA,65,1.3,0.3076923076923077,0.8804682262407838,-0.0002554063845706166,0.5589044812343157,0.35140257244622
NVDA,40,1.25,0.375,0.6273762770982236,-0.0007731881920592541,0.4277345661781963,0.369037695286449
META,28,1.2173913043478262,0.39285714285714285,0.9190187543631496,-0.00014930443132513688,0.5451107378168935,0.30787919767730104
AMZN,28,1.2727272727272727,0.35714285714285715,0.5822288227614963,-0.0008878584836564535,0.3962719775160381,0.306928027458028
NFLX,32,1.28,0.375,0.7007621341399054,-0.0006034578426712096,0.47070223204064443,0.3795975699618903
AVGO,60,1.3333333333333333,0.31666666666666665,0.5733988299857553,-0.0009697148383422418,0.5893585676621343,0.4978157783555016
UBER,42,1.3125,0.40476190476190477,0.9705686868363873,-5.568672736336348e-05,0.5489364983042844,0.45144184828656747
DASH,58,1.380952380952381,0.3275862068965517,0.6410217083732482,-0.000802970287889955,0.6757541597537666,0.4895198370627913
ABNB,34,1.36,0.29411764705882354,0.5265708250302211,-0.0010949950336356133,0.4204502625396076,0.28546325177981585
PANW,43,1.303030303030303,0.46511627906976744,1.1780988063543332,0.0003238913176025315,0.5363220856541278,0.43886661616823486
SNOW,90,1.5789473684210527,0.3888888888888889,0.8087722261099664,-0.000387372700436517,0.6447969797164163,0.5774410504674353
MDB,72,1.263157894736842,0.4027777777777778,1.0149944540685572,2.9132721265362565e-05,0.7944771016065952,0.5682719383318828
ZS,60,1.5,0.4,0.9509020112038992,-0.00010015989714404596,0.7133599708545987,0.5653385147622316
MRVL,87,1.5535714285714286,0.26436781609195403,0.5072828167564795,-0.0012043185627302758,0.6751603687513801,0.41992077265363864
MU,96,1.5737704918032787,0.4375,1.0576935920812995,0.00011033899485548647,0.9425832199056707,0.6524118082261139
QCOM,47,1.236842105263158,0.5319148936170213,1.6594774047982703,0.0009112140533453205,0.7917740779045027,0.6188830242532526
