direction,entry,pnl_pct,win,exit_type,timestamp,vol_z,body_atr_ratio
long,668.83,-0.04036900258662074,False,time,2026-03-09 15:21:00+00:00,2.6201041892549344,0.46883720930220524
long,671.05,0.026823634602498127,True,time,2026-03-09 16:39:00+00:00,2.5354703249741943,0.311111111111099
long,672.25,-0.272220156191899,False,time,2026-03-09 16:48:00+00:00,2.6782535629795663,0.3255813953489615
long,671.0,0.8,True,tp,2026-03-09 19:18:00+00:00,3.9027474887216678,2.4897959183673564
long,673.34,0.8,True,tp,2026-03-09 19:20:00+00:00,2.753533942535215,5.956239870340176
long,674.28,0.8,True,tp,2026-03-09 19:21:00+00:00,3.304360803533448,1.6969696969695889
long,678.3,-0.15627303552999344,False,time,2026-03-10 13:31:00+00:00,4.226500818359776,1.2002617801048547
long,677.43,0.3778988234946872,True,time,2026-03-10 14:29:00+00:00,2.9051348300264954,0.37079455977081555
long,680.99,-0.00440535103305081,False,time,2026-03-10 16:26:00+00:00,3.199995614746375,1.3986013986014316
long,680.87,-0.005874836606101549,False,time,2026-03-10 16:31:00+00:00,4.156818116502502,0.6843177189409989
long,678.97,-0.28425409075512376,False,time,2026-03-10 19:15:00+00:00,3.1649328054246886,0.6595289079229998
long,679.385,-0.24360267006189018,False,time,2026-03-11 14:01:00+00:00,2.5929309946338788,2.9618593563766753
short,673.9,-0.14097047039620797,False,time,2026-03-11 17:38:00+00:00,3.3402124904810355,3.3075356415477155
short,673.8,-0.18254674977738472,False,time,2026-03-11 17:39:00+00:00,3.7122448298000648,0.9568345323740791
long,674.92,0.029633141705690376,True,time,2026-03-11 18:27:00+00:00,3.3461860650159805,0.7728983688833836
long,675.22,-0.013328989070233676,False,time,2026-03-11 18:28:00+00:00,3.0216740851332466,0.6922126081583649
long,675.15,0.11849218692143498,True,time,2026-03-11 19:26:00+00:00,3.7629945049130322,0.9890109890111412
long,676.0,0.071005917159766,True,time,2026-03-11 19:41:00+00:00,2.7024770120351036,0.6559297218153743
long,676.19,-0.5,False,sl,2026-03-11 19:52:00+00:00,2.530807681559016,1.2247360482653282
short,670.71,0.03280106156163279,True,time,2026-03-12 13:31:00+00:00,3.788032881673547,0.30246913580252066
short,669.925,-0.05000559764153247,False,time,2026-03-12 13:32:00+00:00,3.002302625501202,1.869863013698827
short,670.66,0.4368830704082471,True,time,2026-03-12 14:14:00+00:00,2.5783796105338435,0.9060092449921904
short,667.32,-0.12287957801353716,False,time,2026-03-12 15:13:00+00:00,4.072271404805027,0.6540600667409358
short,667.41,-0.3056591900031581,False,time,2026-03-12 15:37:00+00:00,3.344909574754592,0.6352087114337316
short,668.89,0.04784045209226276,True,time,2026-03-12 17:10:00+00:00,2.5787838721385796,1.4736842105263894
short,667.82,0.010481866371185351,True,time,2026-03-12 18:22:00+00:00,2.9636732404083457,0.3143989431965463
short,667.25,-0.11839640314724072,False,time,2026-03-12 19:02:00+00:00,2.7821655138076404,1.3445378151262946
short,667.1,-0.3642632289012067,False,time,2026-03-12 19:44:00+00:00,2.6149590549152024,0.3941441441441393
short,666.675,-0.3337458281771512,False,time,2026-03-12 19:47:00+00:00,3.525305613085454,0.8348623853210473
short,666.43,-0.4441576759749766,False,time,2026-03-12 19:54:00+00:00,2.8989833487508316,0.48329621380838944
short,665.235,-0.18113899599390304,False,time,2026-03-13 14:57:00+00:00,2.5315192026338065,1.543462897526438
short,664.13,-0.10238959239907096,False,time,2026-03-13 16:35:00+00:00,2.9042594873134036,1.3218884120171253
short,664.24,0.06473563772131513,True,time,2026-03-13 18:56:00+00:00,3.2101375210240093,0.8189415041784336
short,663.58,0.16275354893155924,True,time,2026-03-13 19:15:00+00:00,2.591650293750915,0.3072100313481986
short,663.43,0.1522391209321241,True,time,2026-03-13 19:17:00+00:00,2.656047522463069,1.6470588235297265
short,661.685,-0.5,False,sl,2026-03-13 19:51:00+00:00,3.9528267617660737,0.8389513108614322
short,668.38,-0.21395014811932583,False,time,2026-03-16 13:31:00+00:00,4.202341707193572,0.39745075318658707
short,667.62,-0.17674725143044695,False,time,2026-03-16 14:51:00+00:00,2.708273068766667,0.6266986410870583
short,669.455,0.04406569522971264,True,time,2026-03-16 15:51:00+00:00,2.970477790389314,1.874999999999884
short,668.785,0.16746787084040532,True,time,2026-03-16 16:13:00+00:00,3.1377420864170418,0.7924528301886478
long,671.38,-0.31427805415711124,False,time,2026-03-16 19:10:00+00:00,3.733982506091607,5.477595628415483
long,672.625,0.11001672551570477,True,time,2026-03-17 14:29:00+00:00,2.987626081441402,1.013748854262133
long,673.05,-0.12183344476635265,False,time,2026-03-17 15:01:00+00:00,3.364342961132342,0.47547169811342055
long,670.57,0.06934399093307457,True,time,2026-03-17 15:38:00+00:00,2.7604030877564445,0.35555555555556734
long,671.38,-0.024576245941190327,False,time,2026-03-17 16:35:00+00:00,3.3664983783929134,0.8725212464590666
long,671.26,0.12290319697286378,True,time,2026-03-17 17:47:00+00:00,3.9790285150054827,0.4800000000001282
long,671.06,0.04023485232320441,True,time,2026-03-17 18:58:00+00:00,2.5240043350580534,0.5932203389832394
long,671.095,0.14975525074691295,True,time,2026-03-17 19:41:00+00:00,3.8346835956378538,0.5185185185190223
long,670.81,-0.21913805697588196,False,time,2026-03-17 19:52:00+00:00,2.5704794812465908,0.5384615384617477
long,672.1,-0.5,False,sl,2026-03-18 12:04:00+00:00,3.461173443923734,0.552891396332798
short,668.03,-0.16915407990659034,False,time,2026-03-18 13:31:00+00:00,4.222324052920766,0.5223880597014978
short,666.74,-0.056243813180550134,False,time,2026-03-18 16:34:00+00:00,2.881843285992046,1.8211382113820507
short,666.55,0.09151601530266296,True,time,2026-03-18 17:00:00+00:00,3.1318051333614614,1.4189189189193876
short,665.94,-0.0015016367840932974,False,time,2026-03-18 17:02:00+00:00,2.531049484480887,2.3333333333331048
