sym,level,date,gap_regime,outcome,bars,pnl,ep,side,touch_num
HIMS,1H_Res,2026-02-24,Gap Down,win,14,1.0,15.675,short,1
HIMS,4H_Res,2026-02-24,Gap Down,win,14,1.0,15.665,short,1
HIMS,4H_Res,2026-02-24,Gap Down,win,14,1.0,15.675,short,1
HIMS,PML,2026-02-25,Gap Up,win,1,1.0,15.665,long,1
HIMS,1H_Sup,2026-02-25,Gap Up,win,1,1.0,15.665,long,1
HIMS,1H_Sup,2026-02-25,Gap Up,win,1,1.0,15.665,long,1
HIMS,1H_Sup,2026-02-25,Gap Up,loss,0,-0.5,15.6436,long,1
HIMS,1H_Sup,2026-02-25,Gap Up,win,2,1.0,15.715,long,1
HIMS,1H_Sup,2026-02-25,Gap Up,win,2,1.0,15.715,long,1
HIMS,1H_Sup,2026-02-25,Gap Up,win,1,1.0,15.788,long,1
HIMS,1H_Sup,2026-02-25,Gap Up,win,1,1.0,15.788,long,1
HIMS,1H_Sup,2026-02-25,Gap Up,loss,4,-0.5,15.9886,long,1
HIMS,1H_Sup,2026-02-25,Gap Up,loss,3,-0.5,15.947,long,1
HIMS,1H_Sup,2026-02-25,Gap Up,loss,3,-0.5,15.947,long,1
HIMS,1H_Sup,2026-02-25,Gap Up,loss,1,-0.5,16.0093,long,1
HIMS,4H_Sup,2026-02-25,Gap Up,win,2,1.0,15.625,long,1
HIMS,4H_Sup,2026-02-25,Gap Up,win,1,1.0,15.665,long,1
HIMS,4H_Sup,2026-02-25,Gap Up,win,1,1.0,15.665,long,1
HIMS,4H_Sup,2026-02-25,Gap Up,win,1,1.0,15.665,long,1
HIMS,4H_Sup,2026-02-25,Gap Up,win,1,1.0,15.665,long,1
HIMS,4H_Sup,2026-02-25,Gap Up,win,1,1.0,15.788,long,1
HIMS,4H_Sup,2026-02-25,Gap Up,loss,0,-0.5,16.2566,long,1
HIMS,PMH,2026-02-25,Gap Up,loss,0,-0.5,15.57,short,1
HIMS,PDH,2026-02-25,Gap Up,loss,4,-0.5,15.98,short,1
HIMS,1H_Res,2026-02-25,Gap Up,loss,16,-0.5,15.895,short,1
HIMS,4H_Res,2026-02-25,Gap Up,loss,4,-0.5,15.98,short,1
HIMS,PDL,2026-02-26,Flat,loss,13,-0.5,15.11,long,1
HIMS,1H_Sup,2026-02-26,Flat,loss,5,-0.5,16.095,long,1
HIMS,1H_Sup,2026-02-26,Flat,loss,2,-0.5,16.26,long,1
HIMS,1H_Sup,2026-02-26,Flat,loss,2,-0.5,16.26,long,1
HIMS,4H_Sup,2026-02-26,Flat,win,3,1.0,15.98,long,1
HIMS,PMH,2026-02-26,Flat,loss,0,-0.5,15.88,short,1
HIMS,4H_Res,2026-02-26,Flat,win,9,1.0,16.2727,short,1
HIMS,PML,2026-02-27,Gap Down,loss,2,-0.5,15.255,long,1
HIMS,PDL,2026-02-27,Gap Down,loss,3,-0.5,15.13,long,1
HIMS,4H_Sup,2026-02-27,Gap Down,loss,4,-0.5,15.19,long,1
HIMS,PML,2026-03-03,Gap Down,loss,4,-0.5,15.645,long,1
HIMS,1H_Sup,2026-03-03,Gap Down,win,0,1.0,16.2565,long,1
HIMS,1H_Sup,2026-03-03,Gap Down,loss,0,-0.5,16.8755,long,1
HIMS,1H_Sup,2026-03-03,Gap Down,loss,0,-0.5,16.8755,long,1
HIMS,4H_Sup,2026-03-03,Gap Down,loss,9,-0.5,15.5,long,1
HIMS,4H_Sup,2026-03-03,Gap Down,loss,4,-0.5,15.645,long,1
HIMS,PMH,2026-03-03,Gap Down,win,5,1.0,15.99,short,1
HIMS,PDH,2026-03-03,Gap Down,loss,2,-0.5,16.34,short,1
HIMS,1H_Res,2026-03-03,Gap Down,loss,0,-0.5,16.23,short,1
HIMS,1H_Res,2026-03-03,Gap Down,loss,2,-0.5,16.34,short,1
HIMS,4H_Res,2026-03-03,Gap Down,win,4,1.0,15.61,short,1
HIMS,4H_Res,2026-03-03,Gap Down,win,5,1.0,15.625,short,1
HIMS,4H_Res,2026-03-03,Gap Down,loss,0,-0.5,15.73,short,1
HIMS,4H_Res,2026-03-03,Gap Down,loss,1,-0.5,15.715,short,1
HIMS,4H_Res,2026-03-03,Gap Down,win,5,1.0,15.99,short,1
HIMS,4H_Res,2026-03-03,Gap Down,win,5,1.0,15.99,short,1
HIMS,4H_Res,2026-03-03,Gap Down,loss,0,-0.5,16.27,short,1
HIMS,4H_Res,2026-03-03,Gap Down,loss,0,-0.5,16.23,short,1
HIMS,4H_Res,2026-03-03,Gap Down,loss,2,-0.5,16.34,short,1
HIMS,1H_Sup,2026-03-04,Flat,loss,0,-0.5,15.99,long,1
HIMS,1H_Sup,2026-03-04,Flat,loss,0,-0.5,15.99,long,1
HIMS,1H_Sup,2026-03-04,Flat,loss,4,-0.5,16.075,long,1
HIMS,1H_Sup,2026-03-04,Flat,loss,4,-0.5,16.075,long,1
HIMS,PMH,2026-03-04,Flat,loss,0,-0.5,15.97,short,1
HIMS,1H_Res,2026-03-04,Flat,loss,0,-0.5,15.97,short,1
HIMS,1H_Res,2026-03-04,Flat,loss,0,-0.5,15.97,short,1
HIMS,4H_Res,2026-03-04,Flat,win,1,1.0,16.08,short,1
HIMS,4H_Res,2026-03-04,Flat,loss,2,-0.5,16.08,short,1
HIMS,4H_Res,2026-03-04,Flat,loss,1,-0.5,16.275,short,1
HIMS,PML,2026-03-05,Flat,loss,1,-0.5,16.77,long,1
HIMS,PDL,2026-03-05,Flat,win,25,1.0,15.85,long,1
HIMS,1H_Sup,2026-03-05,Flat,loss,1,-0.5,16.77,long,1
HIMS,4H_Sup,2026-03-05,Flat,loss,1,-0.5,16.77,long,1
HIMS,PMH,2026-03-05,Flat,loss,3,-0.5,16.55,short,1
HIMS,PDH,2026-03-05,Flat,loss,13,-0.5,16.62,short,1
HIMS,1H_Res,2026-03-05,Flat,loss,3,-0.5,16.42,short,1
HIMS,1H_Res,2026-03-05,Flat,loss,3,-0.5,16.42,short,1
HIMS,PML,2026-03-06,Gap Down,loss,1,-0.5,15.5299,long,1
HIMS,PDL,2026-03-06,Gap Down,win,35,1.0,15.66,long,1
HIMS,1H_Sup,2026-03-06,Gap Down,loss,6,-0.5,15.715,long,1
HIMS,4H_Sup,2026-03-06,Gap Down,win,35,1.0,15.66,long,1
HIMS,1H_Sup,2026-03-10,Gap Up,loss,6,-0.5,22.68,long,1
HIMS,1H_Sup,2026-03-10,Gap Up,loss,3,-0.5,22.855,long,1
HIMS,1H_Sup,2026-03-10,Gap Up,win,2,1.0,22.88,long,1
HIMS,4H_Sup,2026-03-10,Gap Up,win,9,1.0,22.59,long,1
HIMS,4H_Sup,2026-03-10,Gap Up,loss,3,-0.5,22.855,long,1
HIMS,4H_Sup,2026-03-10,Gap Up,win,2,1.0,22.88,long,1
HIMS,PMH,2026-03-10,Gap Up,loss,0,-0.5,24.07,short,1
HIMS,PDH,2026-03-10,Gap Up,win,5,1.0,23.14,short,1
HIMS,1H_Res,2026-03-10,Gap Up,loss,1,-0.5,22.72,short,1
HIMS,1H_Res,2026-03-10,Gap Up,loss,0,-0.5,22.84,short,1
HIMS,1H_Res,2026-03-10,Gap Up,loss,0,-0.5,22.84,short,1
HIMS,1H_Res,2026-03-10,Gap Up,loss,1,-0.5,23.04,short,1
HIMS,4H_Res,2026-03-10,Gap Up,loss,1,-0.5,22.72,short,1
HIMS,4H_Res,2026-03-10,Gap Up,loss,0,-0.5,22.84,short,1
HIMS,4H_Res,2026-03-10,Gap Up,loss,0,-0.5,22.84,short,1
HIMS,4H_Res,2026-03-10,Gap Up,loss,1,-0.5,23.04,short,1
HIMS,PML,2026-03-11,Gap Down,win,0,1.0,23.46,long,1
HIMS,1H_Sup,2026-03-11,Gap Down,win,2,1.0,23.695,long,1
HIMS,1H_Sup,2026-03-11,Gap Down,win,0,1.0,24.105,long,1
HIMS,4H_Sup,2026-03-11,Gap Down,win,2,1.0,23.695,long,1
HIMS,4H_Sup,2026-03-11,Gap Down,loss,0,-0.5,23.8026,long,1
HIMS,PDH,2026-03-11,Gap Down,loss,1,-0.5,25.88,short,1
HIMS,1H_Res,2026-03-11,Gap Down,loss,0,-0.5,22.9866,short,1
HIMS,4H_Res,2026-03-11,Gap Down,loss,0,-0.5,22.9866,short,1
HIMS,1H_Sup,2026-03-12,Gap Up,loss,0,-0.5,26.06,long,1
HIMS,1H_Sup,2026-03-12,Gap Up,loss,0,-0.5,26.33,long,1
HIMS,4H_Sup,2026-03-12,Gap Up,loss,0,-0.5,26.33,long,1
HIMS,4H_Sup,2026-03-12,Gap Up,loss,0,-0.5,26.33,long,1
HIMS,1H_Res,2026-03-12,Gap Up,loss,0,-0.5,25.95,short,1
HIMS,1H_Res,2026-03-12,Gap Up,loss,3,-0.5,26.1459,short,1
HIMS,4H_Res,2026-03-12,Gap Up,loss,0,-0.5,25.95,short,1
HIMS,4H_Res,2026-03-12,Gap Up,loss,3,-0.5,26.1459,short,1
HIMS,PML,2026-03-13,Gap Up,win,11,1.0,23.51,long,1
HIMS,PDL,2026-03-13,Gap Up,win,2,1.0,23.865,long,1
HIMS,1H_Sup,2026-03-13,Gap Up,win,2,1.0,23.865,long,1
HIMS,1H_Sup,2026-03-13,Gap Up,loss,1,-0.5,24.1815,long,1
HIMS,1H_Sup,2026-03-13,Gap Up,loss,1,-0.5,24.1815,long,1
HIMS,1H_Sup,2026-03-13,Gap Up,loss,0,-0.5,24.57,long,1
HIMS,4H_Sup,2026-03-13,Gap Up,win,2,1.0,23.865,long,1
HIMS,4H_Sup,2026-03-13,Gap Up,loss,1,-0.5,24.1815,long,1
HIMS,4H_Sup,2026-03-13,Gap Up,loss,1,-0.5,24.1815,long,1
HIMS,4H_Sup,2026-03-13,Gap Up,loss,0,-0.5,24.57,long,1
HIMS,4H_Sup,2026-03-13,Gap Up,loss,6,-0.5,24.655,long,1
HIMS,4H_Sup,2026-03-13,Gap Up,loss,2,-0.5,24.735,long,1
HIMS,PMH,2026-03-13,Gap Up,win,4,1.0,24.35,short,1
HIMS,1H_Res,2026-03-13,Gap Up,loss,0,-0.5,24.03,short,1
HIMS,4H_Res,2026-03-13,Gap Up,loss,0,-0.5,23.95,short,1
HIMS,4H_Res,2026-03-13,Gap Up,win,4,1.0,24.35,short,1
HIMS,PML,2026-03-17,Gap Down,win,0,1.0,24.51,long,1
HIMS,1H_Sup,2026-03-17,Gap Down,win,6,1.0,24.85,long,1
HIMS,1H_Sup,2026-03-17,Gap Down,win,6,1.0,24.85,long,1
HIMS,1H_Sup,2026-03-17,Gap Down,loss,0,-0.5,25.16,long,1
HIMS,4H_Sup,2026-03-17,Gap Down,loss,0,-0.5,25.16,long,1
HIMS,PMH,2026-03-17,Gap Down,win,14,1.0,24.55,short,1
HIMS,PDH,2026-03-17,Gap Down,loss,4,-0.5,24.94,short,1
HIMS,1H_Res,2026-03-17,Gap Down,loss,4,-0.5,24.94,short,1
HIMS,4H_Res,2026-03-17,Gap Down,loss,0,-0.5,24.405,short,1
HIMS,4H_Res,2026-03-17,Gap Down,loss,3,-0.5,24.445,short,1
HIMS,4H_Res,2026-03-17,Gap Down,loss,4,-0.5,24.94,short,1
HIMS,PML,2026-03-18,Gap Down,loss,0,-0.5,24.675,long,1
HIMS,PDL,2026-03-18,Gap Down,loss,3,-0.5,24.06,long,1
HIMS,4H_Sup,2026-03-18,Gap Down,loss,3,-0.5,24.06,long,1
HIMS,4H_Sup,2026-03-18,Gap Down,loss,12,-0.5,24.1501,long,1
HIMS,4H_Sup,2026-03-18,Gap Down,loss,0,-0.5,24.34,long,1
HIMS,PMH,2026-03-18,Gap Down,loss,1,-0.5,24.5711,short,1
HIMS,4H_Res,2026-03-18,Gap Down,win,4,1.0,24.29,short,1
HIMS,4H_Res,2026-03-18,Gap Down,win,2,1.0,24.52,short,1
HIMS,PDL,2026-03-19,Gap Down,loss,0,-0.5,23.4382,long,1
HIMS,1H_Sup,2026-03-19,Gap Down,loss,0,-0.5,23.4382,long,1
HIMS,1H_Sup,2026-03-19,Gap Down,win,7,1.0,23.2909,long,1
HIMS,1H_Sup,2026-03-19,Gap Down,win,3,1.0,23.39,long,1
HIMS,1H_Sup,2026-03-19,Gap Down,win,3,1.0,23.96,long,1
HIMS,1H_Sup,2026-03-19,Gap Down,win,3,1.0,23.96,long,1
HIMS,1H_Sup,2026-03-19,Gap Down,loss,1,-0.5,24.235,long,1
HIMS,4H_Sup,2026-03-19,Gap Down,loss,0,-0.5,23.4382,long,1
HIMS,4H_Sup,2026-03-19,Gap Down,loss,0,-0.5,23.3101,long,1
HIMS,4H_Sup,2026-03-19,Gap Down,win,3,1.0,23.39,long,1
HIMS,4H_Sup,2026-03-19,Gap Down,loss,2,-0.5,23.665,long,1
HIMS,4H_Sup,2026-03-19,Gap Down,win,3,1.0,23.96,long,1
HIMS,4H_Sup,2026-03-19,Gap Down,win,3,1.0,23.96,long,1
HIMS,PMH,2026-03-19,Gap Down,loss,0,-0.5,22.6374,short,1
HIMS,1H_Res,2026-03-19,Gap Down,win,1,1.0,23.11,short,1
HIMS,1H_Res,2026-03-19,Gap Down,loss,8,-0.5,23.44,short,1
HIMS,4H_Res,2026-03-19,Gap Down,loss,8,-0.5,23.44,short,1
HIMS,PML,2026-03-20,Gap Down,loss,0,-0.5,23.84,long,1
HIMS,PDL,2026-03-20,Gap Down,loss,5,-0.5,22.7,long,1
HIMS,1H_Sup,2026-03-20,Gap Down,loss,16,-0.5,24.1,long,1
HIMS,4H_Sup,2026-03-20,Gap Down,loss,4,-0.5,23.36,long,1
HIMS,4H_Sup,2026-03-20,Gap Down,loss,4,-0.5,23.82,long,1
HIMS,4H_Sup,2026-03-20,Gap Down,loss,57,-0.5,24.03,long,1
HIMS,PMH,2026-03-20,Gap Down,win,44,1.0,24.135,short,1
HIMS,4H_Res,2026-03-20,Gap Down,loss,0,-0.5,23.5999,short,1
HIMS,PML,2026-03-24,Gap Down,loss,2,-0.5,22.205,long,1
HIMS,PML,2026-03-25,Gap Up,loss,9,-0.5,21.473,long,1
HIMS,PDL,2026-03-25,Gap Up,loss,2,-0.5,21.16,long,1
HIMS,1H_Sup,2026-03-25,Gap Up,loss,27,-0.5,21.4651,long,1
HIMS,1H_Sup,2026-03-25,Gap Up,loss,4,-0.5,21.56,long,1
HIMS,1H_Sup,2026-03-25,Gap Up,loss,1,-0.5,21.925,long,1
HIMS,4H_Sup,2026-03-25,Gap Up,loss,1,-0.5,21.925,long,1
HIMS,PMH,2026-03-25,Gap Up,loss,1,-0.5,21.8,short,1
HIMS,1H_Res,2026-03-25,Gap Up,win,19,1.0,21.64,short,1
HIMS,1H_Res,2026-03-25,Gap Up,win,20,1.0,21.65,short,1
HIMS,4H_Res,2026-03-25,Gap Up,win,24,1.0,21.245,short,1
HIMS,4H_Res,2026-03-25,Gap Up,win,20,1.0,21.65,short,1
HIMS,4H_Res,2026-03-25,Gap Up,win,20,1.0,21.65,short,1
HIMS,PML,2026-03-26,Gap Down,win,2,1.0,20.435,long,1
HIMS,PDL,2026-03-26,Gap Down,win,9,1.0,20.6999,long,1
HIMS,1H_Sup,2026-03-26,Gap Down,win,9,1.0,20.6999,long,1
HIMS,4H_Sup,2026-03-26,Gap Down,win,9,1.0,20.6999,long,1
HIMS,4H_Sup,2026-03-26,Gap Down,loss,3,-0.5,21.1291,long,1
HIMS,PMH,2026-03-26,Gap Down,loss,6,-0.5,20.6435,short,1
HIMS,1H_Res,2026-03-26,Gap Down,loss,1,-0.5,20.785,short,1
HIMS,1H_Res,2026-03-26,Gap Down,loss,2,-0.5,20.9,short,1
HIMS,PML,2026-03-27,Gap Down,loss,3,-0.5,20.42,long,1
HIMS,PDL,2026-03-27,Gap Down,loss,9,-0.5,20.14,long,1
HIMS,4H_Sup,2026-03-27,Gap Down,loss,0,-0.5,20.1737,long,1
HIMS,1H_Res,2026-03-27,Gap Down,win,3,1.0,20.426,short,1
HIMS,1H_Res,2026-03-27,Gap Down,win,4,1.0,20.42,short,1
HIMS,PML,2026-03-31,Gap Up,win,7,1.0,18.84,long,1
HIMS,PDL,2026-03-31,Gap Up,win,8,1.0,18.74,long,1
HIMS,1H_Sup,2026-03-31,Gap Up,loss,0,-0.5,19.01,long,1
HIMS,4H_Sup,2026-03-31,Gap Up,loss,9,-0.5,19.06,long,1
HIMS,4H_Sup,2026-03-31,Gap Up,win,2,1.0,19.18,long,1
HIMS,4H_Sup,2026-03-31,Gap Up,loss,0,-0.5,19.5,long,1
HIMS,4H_Sup,2026-03-31,Gap Up,loss,0,-0.5,19.43,long,1
HIMS,4H_Sup,2026-03-31,Gap Up,loss,2,-0.5,19.6315,long,1
HIMS,PMH,2026-03-31,Gap Up,loss,4,-0.5,18.965,short,1
HIMS,PDH,2026-03-31,Gap Up,loss,0,-0.5,19.43,short,1
HIMS,PML,2026-04-01,Gap Up,loss,0,-0.5,21.04,long,1
HIMS,1H_Sup,2026-04-01,Gap Up,loss,10,-0.5,20.66,long,1
HIMS,1H_Sup,2026-04-01,Gap Up,loss,0,-0.5,21.04,long,1
HIMS,4H_Sup,2026-04-01,Gap Up,win,43,1.0,20.0101,long,1
HIMS,4H_Sup,2026-04-01,Gap Up,win,41,1.0,19.9903,long,1
HIMS,4H_Sup,2026-04-01,Gap Up,loss,7,-0.5,20.39,long,1
HIMS,4H_Sup,2026-04-01,Gap Up,loss,13,-0.5,20.61,long,1
HIMS,PMH,2026-04-01,Gap Up,win,10,1.0,21.035,short,1
HIMS,PDH,2026-04-01,Gap Up,win,2,1.0,20.95,short,1
HIMS,1H_Res,2026-04-01,Gap Up,win,3,1.0,20.83,short,1
HIMS,4H_Res,2026-04-01,Gap Up,loss,41,-0.5,20.04,short,1
HIMS,4H_Res,2026-04-01,Gap Up,timeout,60,0.2737680438028856,20.09,short,1
HIMS,4H_Res,2026-04-01,Gap Up,win,31,1.0,20.16,short,1
HIMS,4H_Res,2026-04-01,Gap Up,win,12,1.0,20.38,short,1
HIMS,4H_Res,2026-04-01,Gap Up,win,2,1.0,20.95,short,1
HIMS,PML,2026-04-02,Gap Down,loss,1,-0.5,19.3,long,1
HIMS,PML,2026-04-07,Gap Down,loss,0,-0.5,19.9,long,1
HIMS,PDL,2026-04-07,Gap Down,loss,10,-0.5,19.59,long,1
HIMS,4H_Sup,2026-04-07,Gap Down,loss,0,-0.5,19.9,long,1
HIMS,PDH,2026-04-08,Gap Up,loss,6,-0.5,19.8993,short,1
HIMS,1H_Res,2026-04-08,Gap Up,win,23,1.0,19.3307,short,1
HIMS,1H_Res,2026-04-08,Gap Up,win,16,1.0,19.37,short,1
HIMS,1H_Res,2026-04-08,Gap Up,loss,11,-0.5,19.545,short,1
HIMS,1H_Res,2026-04-08,Gap Up,timeout,60,-0.17816238228556958,19.645,short,1
HIMS,1H_Res,2026-04-08,Gap Up,loss,18,-0.5,19.74,short,1
HIMS,4H_Res,2026-04-08,Gap Up,loss,13,-0.5,19.7,short,1
HIMS,PDL,2026-04-09,Gap Down,loss,1,-0.5,19.13,long,1
HIMS,1H_Sup,2026-04-09,Gap Down,loss,2,-0.5,19.4678,long,1
HIMS,4H_Sup,2026-04-09,Gap Down,loss,1,-0.5,19.5,long,1
HIMS,PMH,2026-04-09,Gap Down,win,1,1.0,19.535,short,1
HIMS,1H_Res,2026-04-09,Gap Down,win,0,1.0,19.16,short,1
HIMS,1H_Res,2026-04-09,Gap Down,loss,0,-0.5,19.19,short,1
HIMS,1H_Res,2026-04-09,Gap Down,loss,0,-0.5,19.19,short,1
HIMS,PML,2026-04-10,Gap Up,loss,5,-0.5,19.635,long,1
HIMS,4H_Sup,2026-04-10,Gap Up,loss,2,-0.5,19.5121,long,1
HIMS,PMH,2026-04-10,Gap Up,win,0,1.0,19.82,short,1
HIMS,PDH,2026-04-10,Gap Up,loss,0,-0.5,19.56,short,1
HIMS,1H_Res,2026-04-10,Gap Up,loss,2,-0.5,19.28,short,1
HIMS,1H_Res,2026-04-10,Gap Up,loss,9,-0.5,19.3899,short,1
HIMS,1H_Res,2026-04-10,Gap Up,loss,0,-0.5,19.539,short,1
HIMS,1H_Res,2026-04-10,Gap Up,loss,0,-0.5,19.56,short,1
HIMS,1H_Res,2026-04-10,Gap Up,loss,0,-0.5,19.56,short,1
HIMS,4H_Res,2026-04-10,Gap Up,loss,9,-0.5,19.3899,short,1
HIMS,4H_Res,2026-04-10,Gap Up,loss,0,-0.5,19.539,short,1
HIMS,4H_Res,2026-04-10,Gap Up,loss,0,-0.5,19.56,short,1
HIMS,4H_Res,2026-04-10,Gap Up,loss,0,-0.5,19.56,short,1
HIMS,PML,2026-04-14,Gap Up,loss,5,-0.5,21.3437,long,1
HIMS,1H_Sup,2026-04-14,Gap Up,loss,10,-0.5,21.385,long,1
HIMS,4H_Sup,2026-04-14,Gap Up,win,32,1.0,21.015,long,1
HIMS,PMH,2026-04-14,Gap Up,win,7,1.0,21.7,short,1
HIMS,PDH,2026-04-14,Gap Up,win,7,1.0,21.7,short,1
HIMS,1H_Res,2026-04-14,Gap Up,loss,2,-0.5,21.21,short,1
HIMS,4H_Res,2026-04-14,Gap Up,loss,5,-0.5,20.945,short,1
HIMS,4H_Res,2026-04-14,Gap Up,win,6,1.0,21.41,short,1
HIMS,4H_Res,2026-04-14,Gap Up,win,8,1.0,21.35,short,1
HIMS,4H_Res,2026-04-14,Gap Up,win,7,1.0,21.7,short,1
HIMS,PML,2026-04-15,Gap Up,win,6,1.0,21.45,long,1
HIMS,1H_Sup,2026-04-15,Gap Up,win,14,1.0,21.4988,long,1
HIMS,4H_Sup,2026-04-15,Gap Up,loss,5,-0.5,21.69,long,1
HIMS,PMH,2026-04-15,Gap Up,loss,0,-0.5,21.47,short,1
HIMS,PDH,2026-04-15,Gap Up,loss,31,-0.5,21.82,short,1
HIMS,1H_Res,2026-04-15,Gap Up,loss,0,-0.5,21.32,short,1
HIMS,4H_Res,2026-04-15,Gap Up,loss,1,-0.5,21.49,short,1
HIMS,PML,2026-04-16,Gap Up,loss,1,-0.5,25.93,long,1
HIMS,PMH,2026-04-16,Gap Up,win,19,1.0,26.895,short,1
HIMS,1H_Sup,2026-04-17,Gap Up,win,14,1.0,27.645,long,1
HIMS,4H_Sup,2026-04-17,Gap Up,win,14,1.0,27.645,long,1
HIMS,PMH,2026-04-17,Gap Up,loss,5,-0.5,27.595,short,1
HIMS,PDH,2026-04-17,Gap Up,win,12,1.0,27.68,short,1
HIMS,4H_Res,2026-04-17,Gap Up,loss,5,-0.5,27.595,short,1
HIMS,4H_Res,2026-04-17,Gap Up,win,12,1.0,27.68,short,1
HIMS,PML,2026-04-21,Gap Down,loss,0,-0.5,28.725,long,1
HIMS,PDL,2026-04-21,Gap Down,loss,0,-0.5,28.725,long,1
HIMS,4H_Sup,2026-04-21,Gap Down,loss,0,-0.5,30.7352,long,1
HIMS,4H_Sup,2026-04-21,Gap Down,loss,3,-0.5,30.83,long,1
HIMS,PML,2026-04-22,Gap Up,loss,0,-0.5,29.99,long,1
HIMS,4H_Sup,2026-04-22,Gap Up,loss,0,-0.5,29.4699,long,1
HIMS,1H_Res,2026-04-22,Gap Up,loss,0,-0.5,29.44,short,1
HIMS,4H_Res,2026-04-22,Gap Up,win,0,1.0,29.99,short,1
HIMS,PML,2026-04-23,Gap Up,loss,2,-0.5,28.19,long,1
HIMS,PDL,2026-04-23,Gap Up,loss,3,-0.5,28.17,long,1
HIMS,1H_Sup,2026-04-23,Gap Up,loss,11,-0.5,29.0659,long,1
HIMS,4H_Sup,2026-04-23,Gap Up,loss,11,-0.5,29.0659,long,1
HIMS,PDH,2026-04-23,Gap Up,loss,0,-0.5,29.82,short,1
HIMS,1H_Res,2026-04-23,Gap Up,loss,13,-0.5,28.74,short,1
HIMS,1H_Res,2026-04-23,Gap Up,loss,2,-0.5,28.9,short,1
HIMS,4H_Res,2026-04-23,Gap Up,loss,13,-0.5,28.74,short,1
HIMS,4H_Res,2026-04-23,Gap Up,loss,2,-0.5,28.9,short,1
HIMS,PMH,2026-04-24,Gap Up,loss,0,-0.5,29.355,short,1
HIMS,PML,2026-04-28,Gap Down,loss,0,-0.5,28.66,long,1
HIMS,PML,2026-04-30,Flat,loss,1,-0.5,25.96,long,1
HIMS,PDL,2026-04-30,Flat,loss,2,-0.5,26.14,long,1
HIMS,1H_Sup,2026-04-30,Flat,loss,7,-0.5,26.655,long,1
HIMS,4H_Sup,2026-04-30,Flat,loss,0,-0.5,26.635,long,1
HIMS,1H_Res,2026-04-30,Flat,loss,0,-0.5,26.14,short,1
HIMS,4H_Res,2026-04-30,Flat,loss,0,-0.5,26.14,short,1
HIMS,4H_Res,2026-04-30,Flat,loss,0,-0.5,26.14,short,1
HIMS,PML,2026-05-01,Flat,loss,0,-0.5,27.2588,long,1
HIMS,1H_Sup,2026-05-01,Flat,loss,2,-0.5,27.44,long,1
HIMS,4H_Sup,2026-05-01,Flat,loss,2,-0.5,27.44,long,1
HIMS,PMH,2026-05-01,Flat,loss,9,-0.5,27.265,short,1
HIMS,PDH,2026-05-01,Flat,loss,8,-0.5,27.1962,short,1
HIMS,PML,2026-05-06,Gap Up,timeout,60,0.9851823708206673,26.32,long,1
HIMS,PDL,2026-05-06,Gap Up,loss,4,-0.5,26.04,long,1
HIMS,1H_Sup,2026-05-06,Gap Up,timeout,60,0.49223778871639157,26.41,long,1
HIMS,1H_Sup,2026-05-06,Gap Up,timeout,60,0.18827579209241854,26.6099,long,1
HIMS,4H_Sup,2026-05-06,Gap Up,timeout,60,-0.18450598802394758,26.72,long,1
HIMS,PDH,2026-05-06,Gap Up,loss,1,-0.5,26.51,short,1
HIMS,PML,2026-05-07,Flat,loss,4,-0.5,25.96,long,1
HIMS,PDL,2026-05-07,Flat,loss,36,-0.5,25.905,long,1
HIMS,PMH,2026-05-07,Flat,win,5,1.0,26.96,short,1
HIMS,PDH,2026-05-07,Flat,win,5,1.0,26.96,short,1
HIMS,1H_Res,2026-05-07,Flat,win,5,1.0,26.96,short,1
HIMS,PML,2026-05-08,Flat,loss,10,-0.5,25.85,long,1
HIMS,1H_Sup,2026-05-08,Flat,loss,0,-0.5,25.9857,long,1
HIMS,4H_Sup,2026-05-08,Flat,loss,4,-0.5,25.951,long,1
HIMS,PMH,2026-05-08,Flat,loss,0,-0.5,25.76,short,1
HIMS,1H_Res,2026-05-08,Flat,loss,1,-0.5,25.415,short,1
HIMS,1H_Res,2026-05-08,Flat,loss,12,-0.5,25.5753,short,1
HIMS,4H_Res,2026-05-08,Flat,loss,0,-0.5,25.76,short,1
HIMS,PMH,2026-05-12,Gap Down,loss,0,-0.5,25.38,short,1
HIMS,PML,2026-05-14,Flat,loss,0,-0.5,23.945,long,1
HIMS,1H_Sup,2026-05-14,Flat,loss,9,-0.5,24.3204,long,1
HIMS,4H_Sup,2026-05-14,Flat,loss,1,-0.5,23.9636,long,1
HIMS,PMH,2026-05-14,Flat,loss,1,-0.5,23.88,short,1
HIMS,1H_Res,2026-05-14,Flat,win,3,1.0,24.0685,short,1
HIMS,4H_Res,2026-05-14,Flat,win,2,1.0,23.675,short,1
HIMS,4H_Res,2026-05-14,Flat,win,3,1.0,24.0685,short,1
HIMS,4H_Res,2026-05-14,Flat,win,7,1.0,24.31,short,1
HIMS,PML,2026-05-15,Gap Down,win,0,1.0,23.93,long,1
HIMS,1H_Sup,2026-05-15,Gap Down,loss,8,-0.5,24.6899,long,1
HIMS,4H_Sup,2026-05-15,Gap Down,loss,1,-0.5,24.885,long,1
HIMS,PMH,2026-05-15,Gap Down,loss,0,-0.5,23.8896,short,1
HIMS,PDH,2026-05-15,Gap Down,loss,7,-0.5,24.61,short,1
HIMS,4H_Res,2026-05-15,Gap Down,loss,7,-0.5,24.61,short,1
