date,side,direction,tier_lbl,tiers,gap_regime,gap_pct,touch_num,touch_lbl,level_px,ep,mfe15,mfe30,mfe60,hit_+0.50%,hit_+0.75%
2026-03-31,short,res,T1 only,[1],Gap Up,1.129,3,3rd+,568.05,567.26,0.1956774671226622,0.264429009625216,0.29087191058773354,False,False
2026-03-31,short,res,T1 only,[1],Gap Up,1.129,4,3rd+,568.05,567.29,0.21682032117612124,0.2961448289234695,0.2961448289234695,False,False
2026-03-31,short,res,T1 only,[1],Gap Up,1.129,5,3rd+,568.05,567.155,0.272412303514905,0.272412303514905,0.272412303514905,False,False
2026-04-01,long,sup,T1 only,[1],Gap Up,0.735,1,1st,580.43,581.03,0.2925838596974417,0.4405624494432294,0.7056434263291091,False,False
2026-04-01,long,sup,T1 only,[1],Gap Up,0.735,2,2nd,580.43,581.56,0.2682440332897825,0.38517091959557215,0.6138661531054492,False,False
2026-04-01,short,res,T1 only,[1],Gap Up,0.735,1,1st,583.99,582.88,0.1063683777106788,0.1063683777106788,0.1063683777106788,False,False
2026-04-01,short,res,T1 only,[1],Gap Up,0.735,2,2nd,583.99,583.19,0.11831478591883511,0.11831478591883511,0.11831478591883511,False,False
2026-04-01,short,res,T1 only,[1],Gap Up,0.735,3,3rd+,583.99,583.19,0.07373240281898928,0.1148853718342346,0.1148853718342346,False,False
2026-04-01,short,res,T1 only,[1],Gap Up,0.735,4,3rd+,583.99,583.53,0.0257056192483638,0.0257056192483638,0.0257056192483638,False,False
2026-04-07,long,sup,T1 only,[1],Flat,-0.496,1,1st,584.28,584.91,0.08462840436990385,0.08462840436990385,0.08462840436990385,False,False
2026-04-07,short,res,T1 only,[1],Flat,-0.496,1,1st,585.53,584.545,0.8305605214311824,0.8305605214311824,0.8305605214311824,True,True
2026-04-09,long,sup,T1+T2+T3,"[1, 2, 3]",Flat,0.003,1,1st,604.62,605.8,0.036315615714761856,0.036315615714761856,0.036315615714761856,False,False
2026-04-09,long,sup,T1+T2+T3,"[1, 2, 3]",Flat,0.003,2,2nd,604.62,605.39,0.3799203819025865,0.5566659508746435,0.8209583904590475,True,False
2026-04-09,short,res,T1 only,[1],Flat,0.003,1,1st,605.27,604.26,0.02813358488067373,0.02813358488067373,0.02813358488067373,False,False
2026-04-10,long,sup,T1+T2+T3,"[1, 2, 3]",Flat,0.317,1,1st,610.38,611.13,0.1795526320095591,0.3354441771799706,0.34035311635822835,False,False
2026-04-10,long,sup,T1+T2+T3,"[1, 2, 3]",Flat,0.317,2,2nd,610.38,611.23,0.0948906303682619,0.0948906303682619,0.0948906303682619,False,False
2026-04-10,long,sup,T1+T2+T3,"[1, 2, 3]",Flat,0.317,3,3rd+,610.38,611.28,0.04744143436724207,0.04744143436724207,0.04744143436724207,False,False
2026-04-10,short,res,T1 only,[1],Flat,0.317,1,1st,611.98,611.33,0.00981466638314153,0.00981466638314153,0.00981466638314153,False,False
2026-04-14,short,res,T1+T3,"[1, 3]",Flat,0.473,1,1st,626.74,625.93,0.08786925055516664,0.08786925055516664,0.08786925055516664,False,False
2026-04-15,long,sup,T1+T2+T3,"[1, 2, 3]",Flat,0.132,1,1st,627.65,628.39,0.3198650519581774,0.41375578860262296,0.6094941039800189,False,False
2026-04-16,long,sup,T1+T2+T3,"[1, 2, 3]",Flat,0.372,1,1st,637.18,638.46,0.11903643141308633,0.33048272405475887,0.5027722958368454,False,False
2026-04-16,long,sup,T1+T2+T3,"[1, 2, 3]",Flat,0.372,2,2nd,637.18,638.36,0.3101698101384827,0.3665643210727539,0.5185161977567432,False,False
2026-04-16,short,res,T1 only,[1],Flat,0.372,1,1st,638.73,637.7611,0.39295278435766307,0.39295278435766307,0.39295278435766307,False,False
2026-04-16,short,res,T1 only,[1],Flat,0.372,2,2nd,638.73,637.68,0.24463680843055227,0.24463680843055227,0.24463680843055227,False,False
2026-04-16,short,res,T1 only,[1],Flat,0.372,3,3rd+,638.73,637.84,0.08152514737237894,0.08152514737237894,0.08152514737237894,False,False
2026-04-16,short,res,T1 only,[1],Flat,0.372,4,3rd+,638.73,637.81,0.009407190229056528,0.009407190229056528,0.009407190229056528,False,False
2026-04-17,short,res,T1 only,[1],Gap Up,0.859,1,1st,648.3,647.13,0.1514378872869467,0.1514378872869467,0.1514378872869467,False,False
2026-04-17,short,res,T1 only,[1],Gap Up,0.859,2,2nd,648.3,647.34,0.020082182469798784,0.020082182469798784,0.020082182469798784,False,False
2026-04-21,long,sup,T2+T3,"[2, 3]",Flat,0.264,1,1st,646.55,647.47,0.3011722550851671,0.4216411571192516,0.4216411571192516,False,False
2026-04-21,long,sup,T2+T3,"[2, 3]",Flat,0.264,2,2nd,646.55,647.41,0.0033981557282167724,0.06641849832410122,0.06641849832410122,False,False
2026-04-21,long,sup,T2+T3,"[2, 3]",Flat,0.264,3,3rd+,646.55,647.77,0.006159593682941279,0.006159593682941279,0.006159593682941279,False,False
2026-04-21,long,sup,T1 only,[1],Flat,0.264,1,1st,648.36,649.61,0.09082372500423821,0.09082372500423821,0.09082372500423821,False,False
2026-04-21,long,sup,T1 only,[1],Flat,0.264,2,2nd,648.36,649.36,0.01385980041887887,0.03387951213502946,0.03387951213502946,False,False
2026-04-22,long,sup,T1+T2,"[1, 2]",Gap Up,0.985,1,1st,647.68,648.96,0.2773668639053184,0.5408499753451701,0.6502712031558052,True,False
2026-04-22,short,res,T1 only,[1],Gap Up,0.985,1,1st,650.2,649.28,0.11705273533760333,0.11705273533760333,0.11705273533760333,False,False
2026-04-22,short,res,T1 only,[1],Gap Up,0.985,2,2nd,650.2,649.35,0.1278201278201341,0.1278201278201341,0.1278201278201341,False,False
2026-04-22,short,res,T1 only,[1],Gap Up,0.985,3,3rd+,650.2,649.33,0.06622210586297625,0.06622210586297625,0.06622210586297625,False,False
2026-04-23,long,sup,T1 only,[1],Flat,-0.212,1,1st,652.9,653.76,0.021414586392557874,0.021414586392557874,0.29671439060205446,False,False
2026-04-23,long,sup,T1 only,[1],Flat,-0.212,2,2nd,652.9,653.82,0.17894833440395813,0.3256400844269055,0.4741366125233105,False,False
2026-04-23,long,sup,T2+T3,"[2, 3]",Flat,-0.212,1,1st,655.08,656.0401,0.11278273995749963,0.13412289888985549,0.13412289888985549,False,False
2026-04-23,long,sup,T2+T3,"[2, 3]",Flat,-0.212,2,2nd,655.08,656.31,0.09294388322591668,0.09294388322591668,0.09294388322591668,False,False
2026-04-23,short,res,T1 only,[1],Flat,-0.212,1,1st,655.33,654.19,0.13754413855302394,0.13754413855302394,0.13754413855302394,False,False
2026-04-23,short,res,T1 only,[1],Flat,-0.212,2,2nd,655.33,654.37,0.16501367727737784,0.16501367727737784,0.16501367727737784,False,False
2026-04-23,short,res,T1 only,[1],Flat,-0.212,3,3rd+,655.33,654.4101,0.05045765644511055,0.05045765644511055,0.05045765644511055,False,False
2026-04-24,long,sup,T1 only,[1],Gap Up,1.132,1,1st,659.15,660.22,0.12420102390111422,0.17418436278815808,0.48695889249036955,False,False
2026-04-24,short,res,T1 only,[1],Gap Up,1.132,1,1st,660.95,659.81,0.013640290386614047,0.013640290386614047,0.013640290386614047,False,False
2026-04-28,long,sup,T1 only,[1],Gap Down,-0.967,1,1st,654.77,655.46,0.12357733500136475,0.1464620266682822,0.1464620266682822,False,False
2026-04-29,long,sup,T1+T2+T3,"[1, 2, 3]",Flat,0.199,1,1st,657.81,658.44,0.10707125934024772,0.2794483931717268,0.42372881355931646,False,False
2026-04-29,long,sup,T1+T2+T3,"[1, 2, 3]",Flat,0.199,2,2nd,657.81,658.84,0.3627587881731507,0.3627587881731507,0.3627587881731507,False,False
2026-04-29,long,sup,T1+T2+T3,"[1, 2, 3]",Flat,0.199,3,3rd+,657.81,658.76,0.21252049304754042,0.21252049304754042,0.21252049304754042,False,False
2026-04-29,short,res,T1 only,[1],Flat,0.199,1,1st,659.64,658.64,0.11235272683104718,0.11235272683104718,0.11235272683104718,False,False
2026-04-29,short,res,T1 only,[1],Flat,0.199,2,2nd,659.64,658.2499,0.009099887443958675,0.009099887443958675,0.009099887443958675,False,False
2026-04-30,long,sup,T2+T3,"[2, 3]",Gap Up,0.512,1,1st,660.56,661.36,0.1663239385508683,0.1663239385508683,0.1663239385508683,False,False
2026-04-30,short,res,T1 only,[1],Gap Up,0.512,1,1st,662.7,661.69,0.4669860508697474,0.479076304613954,0.624159349544365,False,False
2026-04-30,short,res,T1 only,[1],Gap Up,0.512,2,2nd,662.7,661.26,0.4022623476393504,0.5595378519795611,0.5595378519795611,True,False
2026-05-06,long,sup,T1 only,[1],Gap Up,0.919,1,1st,688.06,688.63,0.27445798178992875,0.27445798178992875,0.39861754498061436,False,False
2026-05-06,long,sup,T1 only,[1],Gap Up,0.919,2,2nd,688.06,688.83,0.2235674985119643,0.2235674985119643,0.40830103218500935,False,False
2026-05-06,long,sup,T1 only,[1],Gap Up,0.919,3,3rd+,688.06,688.81,0.13646724060336735,0.37238135334853656,0.4834424587331835,False,False
2026-05-06,long,sup,T1 only,[1],Gap Up,0.919,4,3rd+,688.06,688.44,0.42632618674102973,0.45755621404915126,0.5813869037243536,False,False
2026-05-06,short,res,T1 only,[1],Gap Up,0.919,1,1st,690.44,689.78,0.1913653628693114,0.31314332105888376,0.31314332105888376,False,False
2026-05-06,short,res,T1 only,[1],Gap Up,0.919,2,2nd,690.44,689.77,0.31169810226596945,0.31169810226596945,0.31169810226596945,False,False
2026-05-06,short,res,T1 only,[1],Gap Up,0.919,3,3rd+,690.44,688.99,0.09869519151222278,0.09869519151222278,0.09869519151222278,False,False
2026-05-06,short,res,T1 only,[1],Gap Up,0.919,4,3rd+,690.44,689.39,0.002901115478898999,0.002901115478898999,0.002901115478898999,False,False
2026-05-07,long,sup,T1+T2+T3,"[1, 2, 3]",Flat,0.164,1,1st,694.99,695.6,0.3234617596319724,0.513225991949387,0.718803910293272,True,False
2026-05-07,long,sup,T1+T2+T3,"[1, 2, 3]",Flat,0.164,2,2nd,694.99,695.98,0.3851691140550018,0.6020287939308515,0.6638121785108774,True,False
2026-05-12,long,sup,T1 only,[1],Gap Down,-0.695,1,1st,705.99,707.8236,0.33290780358268557,0.33290780358268557,0.33290780358268557,False,False
2026-05-12,long,sup,T1 only,[1],Gap Down,-0.695,2,2nd,705.99,706.97,0.01413072690495129,0.2135875638287326,0.2135875638287326,False,False
2026-05-12,long,sup,T1 only,[1],Gap Down,-0.695,3,3rd+,705.99,706.67,0.018396139640850108,0.018396139640850108,0.018396139640850108,False,False
2026-05-12,short,res,T1 only,[1],Gap Down,-0.695,1,1st,708.78,707.93,0.06639074484764222,0.3908578531775655,0.6794457079089664,False,False
2026-05-12,short,res,T1 only,[1],Gap Down,-0.695,2,2nd,708.78,707.66,0.4933159992086575,0.6415510273295034,0.8817793855806474,True,False
2026-05-12,short,res,T1 only,[1],Gap Down,-0.695,3,3rd+,708.78,708.335,0.7362335618033885,0.7362335618033885,1.0538798732238321,True,False
2026-05-13,long,sup,T2+T3,"[2, 3]",Flat,0.466,1,1st,707.04,708.16,0.045173407139640076,0.045173407139640076,0.2344103027564508,False,False
2026-05-13,short,res,T1 only,[1],Flat,0.466,1,1st,711.61,710.57,0.0914758574102609,0.0914758574102609,0.0914758574102609,False,False
2026-05-13,short,res,T1 only,[1],Flat,0.466,1,1st,710.18,709.2307,0.6204892145813647,0.6204892145813647,0.6204892145813647,True,False
2026-05-13,short,res,T1 only,[1],Flat,0.466,2,2nd,710.18,708.85,0.06912604923467716,0.06912604923467716,0.06912604923467716,False,False
2026-05-13,short,res,T1 only,[1],Flat,0.466,3,3rd+,710.18,709.665,0.1838895817040364,0.1838895817040364,0.1838895817040364,False,False
2026-05-13,short,res,T1 only,[1],Flat,0.466,4,3rd+,710.18,709.0,0.026798307475325047,0.026798307475325047,0.026798307475325047,False,False
2026-05-14,long,sup,T1+T2+T3,"[1, 2, 3]",Flat,0.028,1,1st,715.89,716.24,0.25410476935104664,0.42025019546520587,0.6282810231207416,False,False
2026-05-14,long,sup,T1+T2+T3,"[1, 2, 3]",Flat,0.028,2,2nd,715.89,717.32,0.182094462722354,0.2690570456699869,0.47677466123905077,False,False
2026-05-15,long,sup,T1 only,[1],Gap Down,-1.342,1,1st,710.06,711.31,0.11246854395412242,0.11246854395412242,0.11246854395412242,False,False
2026-05-15,long,sup,T1 only,[1],Gap Down,-1.342,2,2nd,710.06,711.171,0.13203575511374402,0.13203575511374402,0.19812393924949018,False,False
2026-05-15,long,sup,T1 only,[1],Gap Down,-1.342,3,3rd+,710.06,711.11,0.045000070312600914,0.045000070312600914,0.20671907299855538,False,False
2026-05-15,long,sup,T1 only,[1],Gap Down,-1.342,4,3rd+,710.06,711.23,0.18981201580361104,0.18981201580361104,0.18981201580361104,False,False
2026-05-15,long,sup,T1 only,[1],Gap Down,-1.342,5,3rd+,710.06,710.95,0.2292706941416408,0.2292706941416408,0.2292706941416408,False,False
2026-05-15,long,sup,T1 only,[1],Gap Down,-1.342,6,3rd+,710.06,711.585,0.0189717321191412,0.0189717321191412,0.025998299570669056,False,False
2026-05-15,short,res,T1 only,[1],Gap Down,-1.342,1,1st,710.24,709.18,0.5118587664626746,0.5118587664626746,0.5118587664626746,True,False
2026-05-15,short,res,T1 only,[1],Gap Down,-1.342,2,2nd,710.24,709.71,0.4367981288131804,0.4367981288131804,0.4367981288131804,False,False
2026-05-15,short,res,T1 only,[1],Gap Down,-1.342,3,3rd+,710.24,709.37,0.17198359107377353,0.17198359107377353,0.17198359107377353,False,False
2026-05-19,long,sup,T2+T3,"[2, 3]",Gap Down,-0.814,1,1st,701.76,702.22,0.26416222836148473,0.26416222836148473,0.26416222836148473,False,False
2026-05-19,short,res,T2 only,[2],Gap Down,-0.814,1,1st,704.4,702.09,0.37317153071543596,0.9158370009543026,0.9742340725548051,True,True
2026-05-20,long,sup,T1 only,[1],Gap Up,0.568,1,1st,706.11,706.77,0.1089463333191819,0.34240276186030427,0.4414448830595533,False,False
2026-05-20,long,sup,T1 only,[1],Gap Up,0.568,2,2nd,706.11,707.325,0.3626338670342404,0.3626338670342404,0.8206976990775032,False,False
2026-05-20,short,res,T1 only,[1],Gap Up,0.568,1,1st,706.49,704.44,0.04684572142411574,0.04684572142411574,0.09227187553235064,False,False
2026-05-20,short,res,T1 only,[1],Gap Up,0.568,2,2nd,706.49,705.72,0.04532959247294609,0.04532959247294609,0.04532959247294609,False,False
2026-05-21,long,sup,T1 only,[1],Gap Down,-0.507,1,1st,708.91,710.32,0.22102714269624063,0.22102714269624063,0.22102714269624063,False,False
2026-05-21,long,sup,T1 only,[1],Gap Down,-0.507,2,2nd,708.91,709.96,0.1521212462673851,0.18029184742802026,0.18029184742802026,False,False
2026-05-21,short,res,T1 only,[1],Gap Down,-0.507,1,1st,709.9,709.07,0.1537224815603582,0.18869787186033524,0.31308615510457743,False,False
2026-05-21,short,res,T1 only,[1],Gap Down,-0.507,2,2nd,709.9,708.98,0.17602753251150205,0.17630962791616125,0.3004316059691381,False,False
2026-05-21,short,res,T1 only,[1],Gap Down,-0.507,3,3rd+,709.9,708.99,0.2609345688937817,0.3018378256392878,0.3018378256392878,False,False
2026-05-21,short,res,T1 only,[1],Gap Down,-0.507,4,3rd+,709.9,709.5366,0.08831115970621572,0.21797325183789137,0.21797325183789137,False,False
2026-05-22,long,sup,T1 only,[1],Flat,0.457,1,1st,717.22,718.26,0.043159858547052475,0.043159858547052475,0.2506056302731538,False,False
2026-05-22,long,sup,T1 only,[1],Flat,0.457,2,2nd,717.22,718.37,0.16147667636454308,0.3299135542965331,0.40508373122485186,False,False
2026-05-22,short,res,T1 only,[1],Flat,0.457,1,1st,717.98,717.08,0.03904724716908663,0.03904724716908663,0.03904724716908663,False,False
2026-05-27,long,sup,T2+T3,"[2, 3]",Flat,0.419,1,1st,730.59,731.84,0.04509182334935604,0.04509182334935604,0.04509182334935604,False,False
2026-05-27,short,res,T1 only,[1],Flat,0.419,1,1st,731.17,729.8,0.22060838585912582,0.31789531378458985,0.5974239517675939,False,False
2026-05-28,long,sup,T2+T3,"[2, 3]",Flat,0.051,1,1st,729.72,730.63,0.23404459165378322,0.28057977362002035,0.5086432257093257,False,False
2026-05-28,short,res,T1 only,[1],Flat,0.051,1,1st,733.32,732.26,0.3239969409772411,0.3239969409772411,0.3239969409772411,False,False
2026-05-28,short,res,T1 only,[1],Flat,0.051,2,2nd,733.32,732.21,0.17617896505102051,0.17617896505102051,0.17617896505102051,False,False
2026-05-28,short,res,T1 only,[1],Flat,0.051,3,3rd+,733.32,731.7799,0.07104595247833494,0.07104595247833494,0.07104595247833494,False,False
2026-05-28,short,res,T1 only,[1],Flat,0.051,4,3rd+,733.32,732.3,0.008193363375658258,0.008193363375658258,0.008193363375658258,False,False
2026-05-28,short,res,T1 only,[1],Flat,0.051,1,1st,730.47,729.47,0.13297325455468043,0.13297325455468043,0.13297325455468043,False,False
2026-05-29,long,sup,T1+T2+T3,"[1, 2, 3]",Flat,0.324,1,1st,735.64,736.56,0.23351797545346303,0.34756163788422656,0.3787878787878893,False,False
2026-05-29,long,sup,T1+T2+T3,"[1, 2, 3]",Flat,0.324,2,2nd,735.64,736.96,0.21303734259660445,0.32430525401649835,0.32430525401649835,False,False
2026-05-29,short,res,T1 only,[1],Flat,0.324,1,1st,737.44,736.35,0.06382834250017345,0.06382834250017345,0.06382834250017345,False,False
2026-06-02,long,sup,T1+T3,"[1, 3]",Flat,0.004,1,1st,741.89,743.49,0.15736593632731563,0.15736593632731563,0.1640909763413129,False,False
2026-06-02,long,sup,T1+T3,"[1, 3]",Flat,0.004,2,2nd,741.89,742.95,0.11710074702200746,0.18709199811561833,0.32707450030284,False,False
2026-06-02,long,sup,T1+T3,"[1, 3]",Flat,0.004,3,3rd+,741.89,743.31,0.1452960406828969,0.21646419394331268,0.3067360858861157,False,False
2026-06-02,short,res,T1 only,[1],Flat,0.004,1,1st,745.65,744.55,0.10207507890672098,0.10207507890672098,0.10207507890672098,False,False
2026-06-02,short,res,T1 only,[1],Flat,0.004,2,2nd,745.65,744.58,0.014773429315857749,0.014773429315857749,0.014773429315857749,False,False
2026-06-02,short,res,T1 only,[1],Flat,0.004,1,1st,742.05,741.13,0.0148422004236792,0.0148422004236792,0.0148422004236792,False,False
2026-06-03,short,res,T1 only,[1],Flat,0.166,1,1st,747.68,746.84,0.7806223555246158,0.7806223555246158,0.7806223555246158,True,True
2026-06-03,short,res,T1 only,[1],Flat,0.166,2,2nd,747.68,746.55,0.17815283638067475,0.2504855669412638,0.3496081977094502,False,False
2026-06-03,short,res,T1 only,[1],Flat,0.166,3,3rd+,747.68,746.46,0.16611740749671905,0.23845885914852588,0.33759344104171446,False,False
2026-06-03,short,res,T1 only,[1],Flat,0.166,4,3rd+,747.68,746.67,0.26651666733630774,0.26651666733630774,0.4191945571671549,False,False
2026-06-04,long,sup,T1 only,[1],Gap Down,-1.181,1,1st,734.84,735.65,0.1332155236865382,0.1332155236865382,0.23108815333379262,False,False
2026-06-04,short,res,T1 only,[1],Gap Down,-1.181,1,1st,736.88,735.74,0.2786310381384667,0.42406284828879826,0.42406284828879826,False,False
2026-06-04,short,res,T1 only,[1],Gap Down,-1.181,2,2nd,736.88,736.01,0.46059156804934526,0.46059156804934526,0.46059156804934526,False,False
2026-06-04,short,res,T1 only,[1],Gap Down,-1.181,3,3rd+,736.88,735.71,0.4200024466161982,0.4200024466161982,0.4200024466161982,False,False
2026-06-04,short,res,T1 only,[1],Gap Down,-1.181,4,3rd+,736.88,735.93,0.12365306482953112,0.12365306482953112,0.12365306482953112,False,False
2026-06-04,short,res,T1 only,[1],Gap Down,-1.181,5,3rd+,736.88,735.52,0.0013595823363050502,0.0013595823363050502,0.0013595823363050502,False,False
2026-06-05,long,sup,T1 only,[1],Gap Down,-1.417,1,1st,729.92,730.715,0.0013685226114136025,0.0013685226114136025,0.0013685226114136025,False,False
2026-06-09,long,sup,T1 only,[1],Gap Up,1.006,1,1st,713.07,714.24,0.5152329749103872,0.5152329749103872,0.5152329749103872,True,False
2026-06-09,long,sup,T1 only,[1],Gap Up,1.006,2,2nd,713.07,713.48,0.014015809833495365,0.014015809833495365,0.014015809833495365,False,False
2026-06-09,long,sup,T1 only,[1],Gap Up,1.006,1,1st,721.1,722.02,0.5041411595246651,0.5041411595246651,0.5041411595246651,True,False
2026-06-09,long,sup,T1 only,[1],Gap Up,1.006,2,2nd,721.1,722.57,0.053974009438530014,0.053974009438530014,0.053974009438530014,False,False
2026-06-09,short,res,T1 only,[1],Gap Up,1.006,1,1st,723.11,722.28,0.15714127485185675,0.2630558786066314,1.1449853242509804,False,False
2026-06-09,short,res,T1 only,[1],Gap Up,1.006,2,2nd,723.11,722.66,0.13422633050119193,0.7569258018985295,1.2915894058063262,True,True
2026-06-09,short,res,T1 only,[1],Gap Up,1.006,3,3rd+,723.11,722.06,1.0996316095615242,1.1148658006259806,2.0635404260033763,True,True
2026-06-09,short,res,T1 only,[1],Gap Up,1.006,4,3rd+,723.11,722.05,1.1134962952704057,1.1134962952704057,2.0621840592756717,True,True
2026-06-09,short,res,T2 only,[2],Gap Up,1.006,1,1st,718.28,717.4,0.41399498187901135,1.4273766378589363,1.7061611374407597,True,True
2026-06-10,long,sup,T1 only,[1],Gap Down,-0.887,1,1st,697.1,697.28,0.7687012391005068,0.7687012391005068,0.7687012391005068,True,True
2026-06-10,long,sup,T2+T3,"[2, 3]",Gap Down,-0.887,1,1st,701.4,702.02,1.0184895017235944,1.0184895017235944,1.3190507392951756,True,True
2026-06-10,long,sup,T2+T3,"[2, 3]",Gap Down,-0.887,2,2nd,701.4,701.98,0.4128322744237763,0.4128322744237763,0.4128322744237763,False,False
2026-06-10,long,sup,T2+T3,"[2, 3]",Gap Down,-0.887,3,3rd+,701.4,702.77,0.02988175363206118,0.02988175363206118,0.02988175363206118,False,False
2026-06-10,long,sup,T3 only,[3],Gap Down,-0.887,1,1st,704.5,705.52,0.362852931171343,0.5159315115092395,0.8164190951355016,True,False
2026-06-10,long,sup,T3 only,[3],Gap Down,-0.887,2,2nd,704.5,705.75,0.4831739284449122,0.711300035423306,0.78356358483882,True,False
2026-06-10,long,sup,T3 only,[3],Gap Down,-0.887,3,3rd+,704.5,706.14,0.22516781374798653,0.22516781374798653,0.22516781374798653,False,False
2026-06-10,short,res,T2 only,[2],Gap Down,-0.887,1,1st,708.6,707.25,0.18522446094025388,0.18522446094025388,0.8667373630258036,False,False
2026-06-10,short,res,T2 only,[2],Gap Down,-0.887,2,2nd,708.6,706.48,0.7586909749745235,1.3284169403238577,1.4579322839995568,True,True
2026-06-11,long,sup,T3 only,[3],Gap Up,0.895,1,1st,695.92,697.37,0.3850179961856612,0.6352438447309104,0.8073189268250706,True,False
2026-06-11,long,sup,T3 only,[3],Gap Up,0.895,2,2nd,695.92,696.65,0.7392521352185427,0.7392521352185427,0.9301657934400371,True,False
2026-06-11,long,sup,T1+T3,"[1, 3]",Gap Up,0.895,1,1st,697.69,697.8,0.23502436228147036,0.5732301519059904,0.7451991974777938,True,False
2026-06-11,short,res,T1 only,[1],Gap Up,0.895,1,1st,702.79,702.0,0.2549857549857498,0.4273504273504274,0.9971509971509971,False,False
2026-06-11,short,res,T1 only,[1],Gap Up,0.895,2,2nd,702.79,702.105,0.24141688209029277,0.932196751198193,1.0119569010333238,True,True
2026-06-11,short,res,T1 only,[1],Gap Up,0.895,3,3rd+,702.79,700.48,0.1299109182274966,0.7823206943809984,0.7823206943809984,True,True
2026-06-11,short,res,T1 only,[1],Gap Up,0.895,4,3rd+,702.79,701.51,0.36207609299938187,0.36207609299938187,0.36207609299938187,False,False
2026-06-11,short,res,T1 only,[1],Gap Up,0.895,5,3rd+,702.79,702.06,0.3005441130387574,0.3219098082784934,0.3219098082784934,False,False
2026-06-11,short,res,T1 only,[1],Gap Up,0.895,6,3rd+,702.79,701.9456,0.305664712479152,0.305664712479152,0.305664712479152,False,False
2026-06-11,short,res,T1 only,[1],Gap Up,0.895,7,3rd+,702.79,701.755,0.10758740586101923,0.10758740586101923,0.28045400460275305,False,False
2026-06-11,short,res,T2 only,[2],Gap Up,0.895,1,1st,697.07,696.23,0.0344713672206037,0.0344713672206037,0.0344713672206037,False,False
2026-06-12,long,sup,T1+T3,"[1, 3]",Flat,0.27,1,1st,714.45,714.66,0.08815380740491918,0.7681974645285883,0.8612487056782367,True,True
2026-06-12,long,sup,T1+T3,"[1, 3]",Flat,0.27,2,2nd,714.45,715.61,0.8705859336789616,1.0075320356059916,1.1738237308030879,True,True
2026-06-12,long,sup,T3 only,[3],Flat,0.27,1,1st,717.12,718.44,0.3305773620622459,0.3305773620622459,0.6096542508768993,False,False
2026-06-12,long,sup,T3 only,[3],Flat,0.27,2,2nd,717.12,718.0,0.33147632311977654,0.5348189415041827,0.8370473537604444,True,False
2026-06-12,long,sup,T3 only,[3],Flat,0.27,3,3rd+,717.12,718.105,0.3168060381142002,0.5270816941812086,0.8223031450832361,True,False
2026-06-12,long,sup,T3 only,[3],Flat,0.27,4,3rd+,717.12,718.18,0.4232922108663674,0.5486089838202198,0.8117742070233146,True,False
2026-06-12,long,sup,T3 only,[3],Flat,0.27,5,3rd+,717.12,718.37,0.2366468532928777,0.47468574689922577,0.47468574689922577,False,False
2026-06-12,long,sup,T3 only,[3],Flat,0.27,6,3rd+,717.12,718.44,0.07237904348309973,0.46489616391068395,0.46489616391068395,False,False
2026-06-12,short,res,T1 only,[1],Flat,0.27,1,1st,720.39,719.63,0.3071022608840705,0.3071022608840705,0.7573336297819776,False,False
2026-06-12,short,res,T1 only,[1],Flat,0.27,2,2nd,720.39,719.5,0.289089645587219,0.6490618485059012,0.7394023627519181,True,False
2026-06-12,short,res,T1 only,[1],Flat,0.27,3,3rd+,720.39,718.97,0.5758237478615222,0.6662308580330302,0.6662308580330302,True,False
2026-06-12,short,res,T1 only,[1],Flat,0.27,4,3rd+,720.39,719.52,0.7421614409606448,0.7421614409606448,0.7421614409606448,True,False
2026-06-12,short,res,T1 only,[1],Flat,0.27,5,3rd+,720.39,720.19,0.12496702259127326,0.12496702259127326,0.4693205959538606,False,False
2026-06-12,short,res,T1 only,[1],Flat,0.27,6,3rd+,720.39,719.8338,0.5923311742238204,0.5923311742238204,0.5923311742238204,True,False
2026-06-12,short,res,T1+T2+T3,"[1, 2, 3]",Flat,0.27,1,1st,718.37,717.87,0.005572039505755028,0.06268544443980742,0.5140206444063764,False,False
2026-06-12,short,res,T2 only,[2],Flat,0.27,1,1st,715.65,714.81,0.12450861067975917,0.12450861067975917,0.12450861067975917,False,False
