max_fav,final_pnl
0.48500683213958856,0.10060513236333059
0.2740468590013928,-0.14455218936337352
0.19408711351840477,-0.126382306477098
0.3579152004701875,0.19817199520769493
0.2469656356353321,0.013552992199487721
0.0769311993724814,-0.5264507564901285
0.56174698795181,0.5353915662650527
0.015728569823618047,-0.33029996629591085
0.010451973183213583,-0.031355919549674705
0.07458122641368715,-0.09248072075297276
0.09091518805285208,0.07973709116111838
0.2583902140307407,0.2225441727779202
0.1985282044392759,0.18509396504112507
0.15276960108505033,0.12147046330176908
0.02682323488213627,-0.09388132208744307
0.05519998806486812,-0.9100538572856559
1.3233979135618472,1.099850968703427
0.8305155128433326,0.42415613691641657
0.08540212621845877,-0.2562063786553596
0.010306849637795223,-0.22380587784910505
0.05011866330577276,-0.18573386989784502
0.3131786152187087,0.2924970085533075
0.04887875107385741,-0.47841929081375983
0.02497025601856011,-0.22620114275643385
0.1525553012967314,-0.018335973713548084
0.0,-0.10869245909343077
0.6584350070389502,0.3504809948381022
0.0,-0.25239852398524526
0.17861360415683106,0.04576051015588969
0.12993149066855592,-0.008858965272848074
0.15966175361824983,-0.24097097999792966
0.5230125523012485,0.44050916376922755
0.4239881430794074,0.17918107611878037
0.19100923951669682,0.17916370528311365
0.15407407407406867,0.1451851851851879
0.09417522524192516,0.06154758815023005
0.0,-0.0874177680317546
0.32729701647616555,0.23897877393497102
0.2662770171040274,0.22251561317885804
0.05914360066240496,0.017743080198723168
0.41704871483923456,0.2691590996480133
0.0,-0.11724547343426497
0.05628712357986039,0.013331160847866546
0.09776763891151558,-0.022219917934449898
0.2252819729958029,0.18452372130248618
0.18362209388420098,0.047386346808833114
0.936037441497666,0.8029515493415872
0.9382347287326108,0.8532095169089242
0.04993776412976703,-0.46285599290436813
0.0,-0.42801031422403724
0.3518280085037442,0.15869688894211237
0.17758278491590052,-0.10595275402546395
0.228501448669328,0.17174945488217852
0.12034863729461495,-0.07250818520235221
0.15478371406140232,-0.01794593786219083
0.0793496324465268,-0.035931909032367974
0.029180040852064677,-0.06509393728535019
0.02843289835986186,-0.14066802346463164
0.5818836232753444,0.5353929214157245
0.0,-0.8298194805000054
0.24274945700779493,-0.10822266813968445
0.02788958738487014,-0.25176005909576815
0.03542410949818563,-0.13265198450383567
0.018868351736265724,-0.06717133218109637
0.13200772433769836,0.010560617947006266
0.15913598962221417,0.12972222850721596
0.038476917621673136,-0.10486846175319699
0.037722183661767814,-0.10863988894589541
1.0049415924924028,1.0049415924924028
1.0229734932846097,1.0093841775066714
0.037325689032219535,-0.20603780345785117
0.1267691757020809,0.06114748475040912
0.06558549964226905,-0.4561173384211701
0.2510160172125194,0.2405570164953403
0.20940528897929542,0.19295201627377703
0.13598935995338732,0.11058475424780087
0.04927211646137229,0.01791713325867929
0.0,-0.36045160713753155
0.013430831219225762,-0.22981644530668216
0.14938304801171165,0.10158047264795644
0.05123597508001385,-0.009653154725210458
0.19467540476879627,0.07356055371035043
0.11968035681099423,0.06169856903920663
0.13556595060035875,0.09981229329916264
0.03278053432271353,-0.055875910777345675
0.06552299261377988,0.052120562306412724
0.09677227251071602,-0.053596950929015855
0.017879758623259266,-0.10578857185428539
0.051346544526388,-0.11832029825644386
0.020829923673206224,-0.1651515376947246
0.18155302241138535,0.15179023185213575
0.1318504503028077,0.07821636882369691
0.5061686980506142,0.49722315404972767
0.0,-0.49620592173784206
0.07322613425787691,0.022416163548325853
0.034370937131075543,-0.5006201712569167
0.03753810117269028,-0.0555563897355823
0.21387565194552824,0.20411992045326835
0.22054521176841663,0.1912892142889258
0.13040936549098445,-0.03147812270472567
0.06747132468701483,-0.034485343728900886
0.025473889263498774,-0.09365400464523863
0.16052809241616328,0.1065186407621218
0.03906249999999863,-0.05558894230769299
0.01652867725503954,-0.2524379798951276
0.24331631120456665,0.13968158606189002
0.15606710885680297,0.04051742249166869
0.22796124658807732,0.2257116290230654
0.2278898006152252,0.048887250957051695
0.2001173620619673,0.08576458374084803
0.08733361440704104,-0.18219598867675063
0.25795356835768396,0.25795356835768396
0.046823550735591815,-0.9077727094221055
0.0,-1.0027484973874152
0.9568727041857402,0.6258219581878353
0.2698060436553744,0.018240408585153
0.166271865889217,-0.2687682215743413
0.3385867419756488,0.3051835656372401
0.209098443547222,0.11329333850376826
0.11114494518879693,-0.02892813641899222
0.24886791734845173,0.03729213440389734
0.20539816815263712,-0.09889541429570904
0.013669294208780523,-0.3121155511003706
0.5887261967984213,0.18208026705106525
0.4216029980657585,0.2523573500967056
0.05225333020318629,-0.6868662390476215
0.048763390884283914,-0.6796397604498479
0.0,-0.6840549681586899
0.19378954302434034,0.05208572697887952
0.023014253494327334,-0.09972843180876341
0.0,-0.1071335649458871
0.07039666993142793,-0.12855044074437313
0.22649016757212,0.11783610069631885
0.1486749536348769,0.06744018515397125
0.23611302761295302,0.19011698327277327
0.4068285793238935,0.3285332678313713
0.3678249184104407,0.30024956805529524
0.32266490481385657,0.2827159165988095
0.16800764511851757,0.11560159067788772
0.0,-2.0216427397600016
2.0720818309837337,2.0720818309837337
2.015249702275078,1.9580246531697987
1.9632091513371535,1.8457257690524123
0.0,-1.7334777898158076
1.6285841948754372,1.5161086544535742
0.3774099672608235,0.07881653934763881
0.29532030895048395,0.05906406179011056
0.019623826344231415,-0.21586208978656274
0.5259498836260342,0.47154127497506343
0.21260220527161752,-0.28880371253743126
0.14010934620714238,-0.2482372112148387
0.5023514322360101,0.3603493556464933
0.2127691910211367,-0.1656560130093211
0.11553839371227762,-0.06841089101385632
0.9827187538030966,0.7819155409516835
0.9254467411488996,0.6834302414076546
0.2377191233532304,0.15643451988405163
0.013807492866133567,-0.21018072473995958
0.22524248042536005,-0.049032376691241594
0.04750666625799881,-0.398443007325225
0.22913006950278778,0.18941419078897262
0.10991359570114397,-0.1442615943577764
0.2546741086406135,0.07319974380089947
0.25671587054184625,0.16503163106260924
0.32838966870829694,0.25812955354279826
0.09947964493418691,-0.0015304560759092296
0.1500604835622375,-0.036749506178512116
