symbol,direction,entry,exit,exit_type,pnl_pct,bar,slack,tier,rvol,cluster,score,strategy
NVDA,long,211.8,213.005,tp,0.0005,30,0.6168032786885314,expanded,0.8639401473023509,23,80,boof22
NVDA,short,213.75,212.01,tp,0.0005,30,0.8875739644970426,expanded,1.584873615167601,77,85,boof22
NVDA,long,211.97,212.53,tp,0.0005,30,0.775818639798485,expanded,1.1262284318052163,4,80,boof22
NVDA,short,212.97,212.3,tp,0.0005,30,0.8712871287128675,expanded,1.628800592990406,43,85,boof22
NVDA,long,212.82,212.38,tp,0.0005,30,0.9225700164745616,expanded,1.395611463665492,14,85,boof22
NVDA,long,212.79,212.44,tp,0.0005,30,0.8876080691642608,expanded,1.6341001353179974,14,85,boof22
NVDA,long,212.41,212.11,tp,0.0005,30,0.6111111111110058,expanded,1.2268448756623587,13,95,boof22
NVDA,long,212.01,213.75,tp,0.0005,30,0.9004594180704741,expanded,1.252855344739173,4,80,boof22
NVDA,short,212.02,214.78,sl,-0.0003,30,0.6315789473684346,expanded,1.0466395190087665,4,80,boof22
NVDA,short,212.495,215.55,tp,0.0005,30,0.6263982102907962,expanded,2.087222322949359,75,95,boof22
NVDA,long,215.44,215.43,tp,0.0005,30,0.7112299465241321,expanded,0.9175781293032661,113,80,boof22
NVDA,short,215.605,215.335,tp,0.0005,30,0.7241379310345123,expanded,0.803184204519516,112,80,boof22
NVDA,short,215.26,215.09,tp,0.0005,30,0.610738255033532,expanded,2.3765511972100017,5,95,boof22
NVDA,short,215.38,214.89,tp,0.0005,30,0.909090909090917,expanded,1.2837450309514862,38,85,boof22
NVDA,long,215.09,215.13,sl,-0.0003,30,0.8878048780487445,expanded,1.3731372722035078,4,80,boof22
NVDA,short,215.12,218.28,tp,0.0005,30,0.7253886010362576,expanded,1.2268471451670684,4,90,boof22
NVDA,short,221.925,221.945,tp,0.0005,30,0.773955773955848,expanded,1.8002282307459418,42,95,boof22
NVDA,long,220.795,221.09,tp,0.0005,30,0.8915094339622142,expanded,1.730976412737964,96,85,boof22
NVDA,short,221.45,220.42,tp,0.0005,30,0.7559999999999663,expanded,1.5989139316109533,32,95,boof22
NVDA,long,220.87,219.87,sl,-0.0003,30,0.6334841628958894,expanded,0.8800024299204201,96,80,boof22
NVDA,short,220.25,219.23,sl,-0.0003,30,0.6431095406360235,expanded,0.8432897386046995,100,80,boof22
NVDA,long,219.12,219.08,tp,0.0005,30,0.7404958677685709,expanded,1.1477285758552458,9,85,boof22
NVDA,long,219.09,217.895,tp,0.0005,30,0.7400881057269062,expanded,1.1846289405842556,85,85,boof22
NVDA,long,217.535,221.155,tp,0.0005,30,1.0544871794871706,expanded,1.4236359304264952,61,85,boof22
NVDA,long,220.93,220.46,tp,0.0005,30,0.7792452830188727,expanded,1.8157324598389544,13,95,boof22
NVDA,short,218.65,217.69,tp,0.0005,30,0.7205882352941547,expanded,0.9156556649770273,33,80,boof22
NVDA,long,216.76,217.165,tp,0.0005,30,0.8242320819112621,expanded,1.4956330303452718,46,85,boof22
NVDA,short,216.77,217.38,tp,0.0005,30,1.1288537549406983,expanded,1.865613325358636,46,85,boof22
NVDA,short,217.25,217.59,sl,-0.0003,30,0.6542056074766142,expanded,1.0689571821946144,57,85,boof22
NVDA,short,217.25,216.77,tp,0.0005,30,0.8541114058355035,expanded,1.6833017117264935,57,85,boof22
NVDA,long,215.825,218.6,sl,-0.0003,30,0.7430997876857737,expanded,0.8872424124543691,88,80,boof22
NVDA,short,217.925,218.45,tp,0.0005,30,0.8196202531645606,expanded,1.6696433211904729,5,85,boof22
NVDA,short,219.57,220.36,tp,0.0005,30,0.6525423728814383,expanded,1.4747685437931333,93,95,boof22
NVDA,short,219.68,220.36,sl,-0.0003,30,0.6794380587484067,expanded,0.9949942097201987,19,80,boof22
NVDA,long,219.16,220.82,sl,-0.0003,30,0.6556962025316508,expanded,0.9422045971946831,9,80,boof22
NVDA,short,220.07,220.81,tp,0.0005,30,0.9776021080368289,expanded,1.7741199282426163,22,85,boof22
NVDA,long,219.95,221.49,tp,0.0005,30,0.80422039859313,expanded,1.5489133581113157,76,85,boof22
NVDA,short,220.4,221.57,tp,0.0005,30,0.6040992448760003,expanded,1.4027247230752586,19,95,boof22
NVDA,long,223.72,223.72,sl,-0.0003,30,0.6128191766545291,expanded,1.243934682767917,3,90,boof22
NVDA,long,223.61,224.87,tp,0.0005,30,0.6629283489096466,expanded,1.9278586716796704,11,95,boof22
NVDA,short,227.3,226.77,tp,0.0005,30,0.7108167770419107,expanded,1.3184968714385172,25,95,boof22
NVDA,short,227.005,227.32,sl,-0.0003,30,1.049046321525911,expanded,2.033181522446324,6,85,boof22
NVDA,long,226.92,227.29,tp,0.0005,30,0.8057553956835167,expanded,1.5560661555611166,29,85,boof22
NVDA,long,227.31,227.01,sl,-0.0003,30,0.7337931034482786,expanded,0.9859545130541936,25,80,boof22
NVDA,short,227.2,226.3,tp,0.0005,30,1.1105769230768627,expanded,1.3388572703939292,24,85,boof22
NVDA,short,227.17,225.88,tp,0.0005,30,1.0821256038648623,expanded,1.696096654275093,24,85,boof22
NVDA,short,227.27,226.79,tp,0.0005,30,0.7679324894514761,expanded,0.9763656616326561,25,80,boof22
NVDA,short,227.06,226.26,tp,0.0005,30,0.6606741573034869,expanded,0.8387740993931945,6,80,boof22
NVDA,short,227.01,226.14,tp,0.0005,30,0.7815533980581311,expanded,0.8801740883911228,6,80,boof22
NVDA,long,230.95,231.5,tp,0.0005,30,0.6400000000000026,expanded,1.0890903346940353,5,85,boof22
NVDA,long,233.025,234.785,tp,0.0005,30,0.6010362694300947,expanded,1.4954183102023777,5,95,boof22
NVDA,long,235.42,235.425,tp,0.0005,30,0.6197628458498032,expanded,1.434623861057202,5,95,boof22
NVDA,long,234.55,235.37,tp,0.0005,30,1.0040749796251027,expanded,1.6054329846469257,13,85,boof22
NVDA,short,235.755,235.13,tp,0.0005,30,1.1626848691695446,expanded,1.8263418160824183,26,85,boof22
NVDA,long,234.94,233.33,sl,-0.0003,30,0.7136431784108659,expanded,1.4667057788207685,22,95,boof22
NVDA,short,235.7,233.86,tp,0.0005,30,0.8860759493670392,expanded,1.5148820421614269,26,85,boof22
NVDA,short,234.2,235.34,tp,0.0005,30,0.6103542234333306,expanded,1.7456029376853708,17,95,boof22
NVDA,short,236.445,235.53,tp,0.0005,30,1.0327868852457787,expanded,1.45297477375132,3,80,boof22
NVDA,long,235.79,235.52,tp,0.0005,30,1.0389610389609936,expanded,1.3073142802614628,26,85,boof22
NVDA,short,235.48,228.75,tp,0.0005,30,0.754039497307039,expanded,1.1284651885287857,29,85,boof22
NVDA,short,235.58,227.49,tp,0.0005,30,0.899686520376223,expanded,1.3055269021491027,29,85,boof22
NVDA,long,235.53,227.38,tp,0.0005,30,0.8305084745762978,expanded,1.4983404188673335,29,85,boof22
NVDA,long,235.79,226.46,sl,-0.0003,30,1.1596385542168839,expanded,2.106771386117597,26,85,boof22
NVDA,short,235.81,225.11,tp,0.0005,30,0.9591836734694257,expanded,1.8408623977867087,7,85,boof22
NVDA,short,226.62,228.29,tp,0.0005,30,0.6519208381839305,expanded,1.6300893860666013,45,95,boof22
NVDA,long,225.715,227.07,tp,0.0005,30,0.6429391504018477,expanded,1.2159731418225066,7,95,boof22
NVDA,short,228.435,226.31,tp,0.0005,30,0.7173738991192796,expanded,0.9507668062995931,5,80,boof22
NVDA,short,228.94,228.01,tp,0.0005,30,0.667441860465067,expanded,1.477493080434565,5,95,boof22
NVDA,long,227.85,227.67,sl,-0.0003,30,0.6572769953051657,expanded,1.027728285077951,21,85,boof22
NVDA,long,227.95,228.09,tp,0.0005,30,0.8459214501509942,expanded,1.3723208001140916,21,85,boof22
NVDA,short,230.13,231.24,tp,0.0005,30,0.6386861313868591,expanded,1.3246416701486987,2,85,boof22
NVDA,short,230.32,230.62,sl,-0.0003,30,0.6373983739837977,expanded,0.9568461974252281,6,80,boof22
NVDA,long,227.64,227.19,tp,0.0005,30,1.013293943870028,expanded,2.5665220801684088,7,85,boof22
NVDA,long,227.15,225.93,tp,0.0005,30,1.0084033613444754,expanded,1.4840275651272485,24,85,boof22
NVDA,long,227.0,225.41,sl,-0.0003,30,0.7532163742689914,expanded,1.1988146894929816,6,85,boof22
NVDA,short,227.155,224.94,tp,0.0005,30,0.7630331753555262,expanded,2.088767144558991,24,95,boof22
NVDA,short,222.13,222.83,tp,0.0005,30,0.6229508196721222,expanded,1.7347624539374107,68,95,boof22
NVDA,short,222.21,221.02,tp,0.0005,30,0.6086956521739012,expanded,0.825604792548277,68,80,boof22
NVDA,short,221.495,220.12,tp,0.0005,30,0.6166394779770975,expanded,0.8248599294459432,32,80,boof22
NVDA,short,219.67,219.05,sl,-0.0003,30,0.7710144927536229,expanded,1.1688809016952015,19,85,boof22
NVDA,long,219.52,219.38,tp,0.0005,30,0.9345794392523495,expanded,1.4230862137733062,93,85,boof22
NVDA,short,218.64,219.43,tp,0.0005,30,0.8273145108338585,expanded,1.779994878217339,4,80,boof22
NVDA,short,218.72,220.915,tp,0.0005,30,0.995024875621895,expanded,1.2144177380008083,33,85,boof22
NVDA,long,220.5,221.5,tp,0.0005,30,1.0024979184013394,expanded,2.294554627293976,29,85,boof22
NVDA,short,221.365,221.01,tp,0.0005,30,0.6020128087832002,expanded,1.2023971568131597,2,85,boof22
NVDA,long,223.87,223.5,tp,0.0005,30,0.770806658130625,expanded,1.7917704190280892,2,85,boof22
NVDA,long,221.08,223.14,tp,0.0005,30,0.8582375478927273,expanded,1.5404289917834368,19,85,boof22
NVDA,short,224.41,224.645,tp,0.0005,30,1.1153846153846174,expanded,1.293003576828531,31,85,boof22
NVDA,long,224.57,224.93,tp,0.0005,30,0.7132075471697693,expanded,0.922755834283234,64,80,boof22
NVDA,short,224.22,222.5,tp,0.0005,30,0.7882037533511258,expanded,0.9313309516547432,40,80,boof22
NVDA,long,222.84,222.69,sl,-0.0003,30,0.8846761453397459,expanded,1.5404537792844832,76,85,boof22
NVDA,long,222.18,222.89,tp,0.0005,30,0.613545816733146,expanded,0.9114800967670992,68,80,boof22
NVDA,long,223.34,225.69,tp,0.0005,30,0.8365553602812654,expanded,1.2820082925606051,5,85,boof22
NVDA,short,223.38,224.6,sl,-0.0003,30,0.6374367622260602,expanded,0.8210393732952636,48,80,boof22
NVDA,short,223.45,223.05,tp,0.0005,30,0.7841845140033619,expanded,0.8064616386823111,48,80,boof22
NVDA,long,223.09,222.02,tp,0.0005,30,0.9424964936885641,expanded,1.9282326133627135,20,85,boof22
NVDA,long,218.25,219.28,tp,0.0005,30,0.6363636363636255,expanded,1.190956870788064,18,85,boof22
NVDA,short,219.28,219.8,tp,0.0005,30,0.638783269962006,expanded,0.897245983316372,55,80,boof22
NVDA,long,219.55,219.56,tp,0.0005,30,0.7550561797753067,expanded,1.2269519014721615,93,95,boof22
NVDA,short,220.79,221.33,tp,0.0005,30,0.6173800259403072,expanded,0.8917108814403791,96,80,boof22
NVDA,short,220.045,219.87,tp,0.0005,30,1.0830188679246036,expanded,1.500093981264944,22,85,boof22
NVDA,long,218.8,220.16,tp,0.0005,30,0.7337931034483653,expanded,1.016898250110119,33,85,boof22
NVDA,short,220.0,220.16,sl,-0.0003,30,0.6268656716418105,expanded,1.3801800570947815,22,95,boof22
NVDA,long,219.51,218.46,tp,0.0005,30,1.088000000000018,expanded,2.87730919782497,11,85,boof22
NVDA,long,216.36,217.65,tp,0.0005,30,0.940188877229772,expanded,1.5737805481733702,35,85,boof22
NVDA,short,217.53,217.01,tp,0.0005,30,0.7368421052631089,expanded,1.5846982880108962,61,95,boof22
NVDA,short,216.69,217.54,tp,0.0005,30,1.0652173913043987,expanded,2.4840285606914696,46,85,boof22
NVDA,long,215.5,215.615,tp,0.0005,30,0.6237623762374472,expanded,2.064554259132159,14,95,boof22
NVDA,short,216.15,215.46,tp,0.0005,30,0.9839357429719254,expanded,1.6472168462405037,84,85,boof22
NVDA,long,215.88,215.6,sl,-0.0003,30,1.1058451816745385,expanded,2.095438376086467,88,85,boof22
NVDA,short,215.36,215.27,sl,-0.0003,30,0.802083333333288,expanded,1.6721174810824675,38,85,boof22
NVDA,short,215.64,215.76,tp,0.0005,30,0.6204238921000886,expanded,0.8785326192727664,112,80,boof22
NVDA,short,215.345,217.99,tp,0.0005,30,0.8547368421052677,expanded,2.370244807515727,38,85,boof22
NVDA,short,213.43,213.58,sl,-0.0003,30,0.8818897637794918,expanded,2.4142449197529627,8,85,boof22
NVDA,short,213.79,213.735,tp,0.0005,30,0.6479338842975756,expanded,1.1604290089158222,15,85,boof22
NVDA,long,213.065,213.78,tp,0.0005,30,0.6770293609672406,expanded,0.9861075311297779,123,80,boof22
NVDA,long,213.12,213.845,sl,-0.0003,30,0.7969639468690859,expanded,0.886440792718902,123,80,boof22
NVDA,long,212.97,214.295,tp,0.0005,30,1.0264765784114391,expanded,1.4715482250872585,43,85,boof22
NVDA,long,211.46,210.1,tp,0.0005,30,1.1196823596142724,expanded,2.190507297277188,29,85,boof22
NVDA,long,209.52,210.69,tp,0.0005,30,0.6511627906977513,expanded,1.5514721186777423,63,95,boof22
NVDA,short,211.76,211.63,tp,0.0005,30,0.7614035087719522,expanded,0.8637840244301147,44,80,boof22
NVDA,short,211.705,212.39,tp,0.0005,30,0.6733001658373852,expanded,1.364739519265933,44,95,boof22
NVDA,short,212.43,212.75,sl,-0.0003,30,0.960000000000013,expanded,1.2349257284819626,75,85,boof22
NVDA,long,212.85,213.02,tp,0.0005,30,0.7129629629630525,expanded,1.5634057576219844,14,95,boof22
NVDA,long,213.02,212.8,tp,0.0005,30,0.7989130434781815,expanded,1.1895815342964502,123,85,boof22
NVDA,short,213.47,212.78,tp,0.0005,30,0.9440887750747124,expanded,2.1175473822262973,8,85,boof22
NVDA,short,211.95,212.33,tp,0.0005,30,0.7599999999999909,expanded,1.5246696678503633,18,95,boof22
NVDA,long,212.395,212.8,sl,-0.0003,30,0.8145454545455902,expanded,2.1163921635339666,13,85,boof22
NVDA,short,213.15,213.025,tp,0.0005,30,0.7459016393442369,expanded,0.8689270988954565,123,80,boof22
NVDA,long,213.77,213.09,tp,0.0005,30,0.8977955911823439,expanded,1.2583704727396468,15,85,boof22
NVDA,long,213.585,214.32,tp,0.0005,30,0.9604221635883804,expanded,1.720276210745453,4,80,boof22
NVDA,short,214.28,213.35,tp,0.0005,30,1.122994652406457,expanded,1.4540889144770264,36,85,boof22
NVDA,long,213.86,215.925,tp,0.0005,30,0.6311475409835223,expanded,1.7108137175549667,15,95,boof22
NVDA,long,213.23,216.84,tp,0.0005,30,0.6687211093990795,expanded,1.0958486656153101,17,85,boof22
NVDA,long,216.47,215.24,tp,0.0005,30,1.079464988198291,expanded,1.2008831236717037,31,85,boof22
NVDA,short,216.97,215.29,tp,0.0005,30,0.6657060518732271,expanded,1.2639354890819112,83,95,boof22
NVDA,short,216.11,215.19,tp,0.0005,30,0.6439169139465832,expanded,2.1062546761775027,84,95,boof22
NVDA,short,216.78,214.9,tp,0.0005,30,0.7368421052631196,expanded,1.0775299615190883,17,85,boof22
NVDA,long,214.92,216.31,tp,0.0005,30,0.6021505376344454,expanded,1.606182022009629,4,90,boof22
NVDA,long,217.28,213.88,sl,-0.0003,30,1.1849529780564825,expanded,1.448122780579667,57,85,boof22
NVDA,long,218.975,221.685,tp,0.0005,30,0.9545454545454392,expanded,2.3568216247725107,85,85,boof22
NVDA,short,221.61,219.335,tp,0.0005,30,1.0827338129496624,expanded,1.9606075534495688,76,85,boof22
NVDA,short,220.08,221.03,tp,0.0005,30,0.6839694656488332,expanded,0.8783454328746343,22,80,boof22
NVDA,short,224.23,224.395,tp,0.0005,30,0.8639551192145755,expanded,1.4537609097408644,40,85,boof22
NVDA,short,224.35,224.65,tp,0.0005,30,0.7368421052631463,expanded,1.8227175223861463,2,85,boof22
NVDA,short,224.64,224.43,tp,0.0005,30,0.7253886010362943,expanded,0.977306412832252,64,80,boof22
NVDA,short,224.67,223.6,tp,0.0005,30,0.8826619964974096,expanded,1.9135525377131988,64,85,boof22
NVDA,long,222.66,226.86,tp,0.0005,30,0.8089887640449648,expanded,2.6781400524135104,4,80,boof22
NVDA,long,225.705,230.43,tp,0.0005,30,0.6807465618860644,expanded,1.370931582406378,7,95,boof22
NVDA,short,225.77,225.03,tp,0.0005,30,0.6666666666666393,expanded,2.219249157231981,7,95,boof22
NVDA,long,224.41,222.75,tp,0.0005,30,0.6265060240963634,expanded,1.3304646787899757,31,95,boof22
NVDA,short,224.54,222.86,tp,0.0005,30,0.9514563106796468,expanded,1.631188236436551,3,80,boof22
NVDA,long,222.06,223.1,tp,0.0005,30,0.7441860465116072,expanded,1.4834516242153042,9,95,boof22
NVDA,short,222.37,222.82,sl,-0.0003,30,0.6975088967970704,expanded,0.9617957662350075,15,80,boof22
NVDA,short,222.5,221.61,tp,0.0005,30,0.9402985074628254,expanded,1.521258776894577,38,85,boof22
NVDA,short,222.48,217.47,sl,-0.0003,30,0.7887323943661498,expanded,1.6791386758615223,38,95,boof22
NVDA,long,217.08,216.085,tp,0.0005,30,0.8709175738724301,expanded,1.2210314276884549,12,85,boof22
NVDA,long,215.635,215.66,tp,0.0005,30,1.050000000000127,expanded,1.2229877627771004,112,85,boof22
NVDA,long,215.32,215.97,tp,0.0005,30,0.8546511627906149,expanded,2.0316022576467394,38,85,boof22
NVDA,long,215.83,215.735,tp,0.0005,30,1.0311614730877907,expanded,1.201847322058316,88,85,boof22
NVDA,long,216.035,215.685,sl,-0.0003,30,0.6878612716763577,expanded,1.1727624494707614,3,80,boof22
NVDA,short,212.88,213.24,tp,0.0005,30,0.7107692307691965,expanded,1.902917818069255,43,95,boof22
NVDA,long,211.58,213.85,tp,0.0005,30,1.1825340014316534,expanded,1.6970944665040713,4,80,boof22
NVDA,short,215.68,216.37,tp,0.0005,30,0.7044025157232476,expanded,1.2400294079071652,112,95,boof22
NVDA,short,215.755,216.85,tp,0.0005,30,0.6229913473423164,expanded,0.8545529096047279,11,80,boof22
NVDA,long,216.41,218.045,tp,0.0005,30,0.6864516129032175,expanded,1.9223154807746696,35,95,boof22
NVDA,short,217.53,217.95,tp,0.0005,30,0.7722165474973972,expanded,0.9026560528754367,61,80,boof22
NVDA,short,217.58,217.96,sl,-0.0003,30,0.6758620689655219,expanded,0.8588524499227784,61,80,boof22
NVDA,short,218.02,218.32,tp,0.0005,30,0.6441717791411249,expanded,0.8843061522090411,5,80,boof22
NVDA,short,219.265,219.45,tp,0.0005,30,1.0459770114943747,expanded,2.536850535286607,55,85,boof22
NVDA,long,219.1,220.29,sl,-0.0003,30,1.1089108910891234,expanded,1.5838216748883058,85,85,boof22
NVDA,short,220.5,220.69,tp,0.0005,30,0.7192660550459264,expanded,0.9346330275229358,29,80,boof22
NVDA,short,220.065,221.06,sl,-0.0003,30,0.620795107033681,expanded,1.2536014341364263,22,95,boof22
NVDA,long,219.1,213.19,tp,0.0005,30,1.0065359477124218,expanded,1.569882909873024,85,85,boof22
NVDA,long,210.63,208.99,tp,0.0005,30,0.6412213740458207,expanded,1.5491131221078143,5,95,boof22
NVDA,long,208.7,209.06,tp,0.0005,30,0.6936936936936904,expanded,0.917266104907401,27,80,boof22
NVDA,short,207.945,207.37,tp,0.0005,30,0.8723404255319627,expanded,1.4543341224792492,22,85,boof22
NVDA,long,206.94,207.29,tp,0.0005,30,0.873051224944317,expanded,1.4715478915997915,17,85,boof22
NVDA,long,206.21,205.1,sl,-0.0003,30,0.7313432835821507,expanded,1.9027981409042614,37,95,boof22
NVDA,long,205.98,205.67,tp,0.0005,30,0.6197916666667287,expanded,1.6222591952787706,20,95,boof22
NVDA,short,206.38,204.37,tp,0.0005,12,0.918869644484938,expanded,1.7233643196545578,7,85,boof22
META,long,668.72,669.48,tp,0.0005,30,0.9169110459434223,expanded,1.4321687126219704,82,85,boof22
META,short,669.11,669.38,sl,-0.0003,30,0.6141935483869129,expanded,1.101537509028996,138,85,boof22
META,short,669.7,669.355,tp,0.0005,30,0.6404066073696265,expanded,1.3726618705035971,6,95,boof22
META,long,666.35,666.905,sl,-0.0003,30,1.0516431924882839,expanded,1.7232118879240892,6,85,boof22
META,short,667.68,656.48,tp,0.0005,30,0.8825214899716839,expanded,2.590486867392697,41,85,boof22
META,long,657.2,657.635,tp,0.0005,30,1.1619509566154504,expanded,2.91256922817299,38,85,boof22
META,short,655.7,657.595,sl,-0.0003,30,0.7865168539323776,expanded,1.2685070943861814,19,95,boof22
META,short,656.225,659.375,tp,0.0005,30,0.6136986301372468,expanded,1.5899694756771376,87,95,boof22
META,long,657.54,658.78,tp,0.0005,30,1.1700879765398975,expanded,2.2813688212927756,36,85,boof22
META,long,650.115,651.03,tp,0.0005,30,0.727770177838494,expanded,1.923308352934741,38,95,boof22
META,long,649.545,650.5,tp,0.0005,30,0.7463823305407887,expanded,1.4014152906896074,35,95,boof22
META,long,650.79,650.425,sl,-0.0003,30,0.8076923076920232,expanded,1.5700136938314067,3,80,boof22
META,long,644.59,645.31,tp,0.0005,30,0.6070110701107282,expanded,0.961400300437594,11,80,boof22
META,long,644.865,645.7,tp,0.0005,30,1.149028077753767,expanded,1.40653404130763,93,85,boof22
META,short,646.55,649.78,tp,0.0005,30,1.004158004158071,expanded,2.5086485757929733,138,85,boof22
META,long,645.83,649.72,tp,0.0005,30,1.1418918918919148,expanded,1.2092282327778274,69,85,boof22
META,long,644.87,648.88,sl,-0.0003,30,0.8441094803649232,expanded,1.6741397007184917,93,85,boof22
META,long,648.42,650.09,sl,-0.0003,30,0.7783321454026827,expanded,0.8199181797130286,57,80,boof22
META,short,650.265,647.065,tp,0.0005,30,0.777777777778099,expanded,1.2492525588866352,2,85,boof22
META,short,654.1,650.81,tp,0.0005,30,0.9905660377358967,expanded,1.4578744776764578,66,85,boof22
META,short,654.0,649.005,sl,-0.0003,30,0.8777202072539041,expanded,1.848384142890949,3,80,boof22
META,short,649.005,648.26,sl,-0.0003,30,0.64553314121022,expanded,1.1411579321913283,19,85,boof22
META,long,650.02,648.57,sl,-0.0003,30,0.6345191040843193,expanded,1.4992864117779614,2,85,boof22
META,long,647.005,645.825,tp,0.0005,30,0.6121297602257124,expanded,1.1232916840361886,41,85,boof22
META,long,648.37,645.98,tp,0.0005,30,0.7661331956633528,expanded,0.9348349579902625,57,80,boof22
META,short,646.87,641.275,tp,0.0005,30,0.76577840112203,expanded,1.130044003370471,41,85,boof22
META,short,643.18,646.56,tp,0.0005,30,0.6315789473684391,expanded,0.9661306042884991,65,80,boof22
META,short,647.56,646.775,tp,0.0005,30,0.7999999999999258,expanded,1.0653823701109166,123,85,boof22
META,short,647.42,645.875,tp,0.0005,30,0.626619552414768,expanded,1.1527799468998907,4,80,boof22
META,short,648.07,645.58,tp,0.0005,30,0.781818181818316,expanded,0.8366171567141558,41,80,boof22
META,short,645.2,643.155,tp,0.0005,30,1.0802469135803197,expanded,1.2708428808122112,15,85,boof22
META,short,644.38,644.88,tp,0.0005,30,0.8095238095238217,expanded,1.982722224026501,121,85,boof22
META,short,648.295,642.27,sl,-0.0003,30,0.7031456515992822,expanded,1.2107170481565301,8,95,boof22
META,short,650.45,650.355,tp,0.0005,30,0.6826783114993346,expanded,0.95536732366835,11,80,boof22
META,long,649.49,649.765,sl,-0.0003,30,0.7280832095097035,expanded,1.043734954578201,35,85,boof22
META,short,651.125,650.81,tp,0.0005,30,0.843728100910905,expanded,1.4150115968581283,8,85,boof22
META,long,651.01,650.44,tp,0.0005,30,0.7720042417815347,expanded,1.3030076592564916,183,95,boof22
META,long,649.745,651.545,tp,0.0005,30,0.7085020242915064,expanded,1.2821678639628988,45,95,boof22
META,short,651.805,651.35,sl,-0.0003,30,0.8672566371678548,expanded,1.3252532672237014,137,85,boof22
META,short,651.97,651.19,tp,0.0005,30,0.6490066225163915,expanded,1.0196884200196272,65,85,boof22
META,short,651.015,651.09,tp,0.0005,30,0.896000000000034,expanded,1.8526591107236268,183,85,boof22
META,short,651.0,646.18,tp,0.0005,30,0.8328611898013727,expanded,1.2967224992541448,183,85,boof22
META,long,650.31,647.955,tp,0.0005,30,0.6436781609193005,expanded,2.555363464229851,130,95,boof22
META,short,650.555,648.265,tp,0.0005,30,0.7726847521046433,expanded,1.33239212918027,11,95,boof22
META,short,650.62,652.32,sl,-0.0003,30,0.8004158004157432,expanded,1.237525669200562,73,85,boof22
META,long,650.08,652.55,tp,0.0005,30,0.7515923566878399,expanded,1.509622594351412,38,95,boof22
META,short,653.46,654.0,sl,-0.0003,30,1.006305170239476,expanded,2.242188121173571,28,85,boof22
META,long,653.94,654.665,sl,-0.0003,30,1.1499348109515675,expanded,2.1007933847357245,3,80,boof22
META,long,657.78,660.725,tp,0.0005,30,1.0318471337579127,expanded,1.30213558836176,10,85,boof22
META,long,658.58,661.41,tp,0.0005,30,0.726862302483117,expanded,1.8764706763987349,27,95,boof22
META,short,659.03,658.98,tp,0.0005,30,0.7713498622587152,expanded,2.128802231736607,46,95,boof22
META,short,660.915,657.745,sl,-0.0003,30,0.6274509803922051,expanded,2.3987399826204503,81,95,boof22
META,short,659.28,656.44,sl,-0.0003,30,0.9486652977413899,expanded,1.5083789241150787,5,85,boof22
META,long,658.48,656.84,tp,0.0005,30,0.8666026871400847,expanded,1.3503311485535843,27,85,boof22
META,short,658.99,655.685,tp,0.0005,30,0.6597222222222362,expanded,0.912030201655858,46,80,boof22
META,short,657.37,657.995,tp,0.0005,30,0.7641325536063879,expanded,0.8475732127895875,181,80,boof22
META,long,656.82,659.835,tp,0.0005,30,0.7822222222223192,expanded,1.8579806779743508,5,95,boof22
META,short,658.13,655.86,tp,0.0005,30,0.8063725490196016,expanded,2.623468533597139,6,85,boof22
META,short,656.19,653.33,sl,-0.0003,30,0.822185970636461,expanded,2.7726392772639277,87,85,boof22
META,long,666.63,666.07,tp,0.0005,30,0.9813084112151109,expanded,1.8000595060993752,53,85,boof22
META,long,662.32,664.33,sl,-0.0003,30,1.1954459203035057,expanded,2.078301766874285,31,85,boof22
META,short,663.6,664.64,sl,-0.0003,30,0.6043165467626435,expanded,1.2202481988608502,9,95,boof22
META,long,666.915,668.22,sl,-0.0003,30,0.6616915422887315,expanded,0.8705882352941177,44,80,boof22
META,short,668.25,668.11,tp,0.0005,30,0.734082397003685,expanded,2.7542946538704536,8,95,boof22
META,short,668.38,667.905,tp,0.0005,30,1.048128342245622,expanded,1.5177877893428615,63,85,boof22
META,long,667.105,666.81,tp,0.0005,30,1.1173708920189163,expanded,1.7292028308185339,79,85,boof22
META,long,664.54,667.95,tp,0.0005,30,0.8871287128710788,expanded,1.48712660716012,82,85,boof22
META,long,664.18,660.07,sl,-0.0003,30,0.7042682926829147,expanded,0.8521652952912488,56,80,boof22
META,long,660.525,659.525,tp,0.0005,30,0.6532343584306095,expanded,2.4359588221211395,18,95,boof22
META,long,659.325,659.455,tp,0.0005,30,1.177101967799419,expanded,1.4808531693438653,5,85,boof22
META,long,658.17,660.13,sl,-0.0003,30,0.6856386499007203,expanded,1.0106838402263336,6,85,boof22
META,long,658.7,659.225,tp,0.0005,30,0.715113217482755,expanded,1.522696801379046,11,95,boof22
META,long,661.67,663.18,tp,0.0005,30,0.6481481481480026,expanded,2.8941505395133458,95,95,boof22
META,long,664.045,664.375,tp,0.0005,30,1.023255813953657,expanded,2.127881869471338,28,85,boof22
META,short,664.95,665.47,tp,0.0005,30,0.6444188722672003,expanded,1.2816150618124078,16,95,boof22
META,long,664.36,664.38,tp,0.0005,30,0.7734806629833314,expanded,2.039668026445351,4,90,boof22
META,short,664.55,664.65,tp,0.0005,30,0.6953642384109695,expanded,1.4127677564825254,82,95,boof22
