symbol,direction,entry,exit,exit_type,pnl_pct,bar,slack,tier,strategy
NVDA,long,183.49,183.434953,sl,-0.00030000000000001006,33352,0.8832452414128275,expanded,boof22
NVDA,short,183.59,183.498205,tp,0.0004999999999999484,33414,1.01070660005139,expanded,boof22
NVDA,long,183.17,183.26158499999997,tp,0.0004999999999998947,33418,0.8588136105267916,expanded,boof22
NVDA,long,183.46,183.404962,sl,-0.000299999999999979,33423,1.1344241175296383,expanded,boof22
NVDA,long,183.62,183.71180999999999,tp,0.0004999999999998969,33503,0.6005388412005671,expanded,boof22
NVDA,short,183.725,183.6331375,tp,0.000499999999999949,33518,0.9231035335752513,expanded,boof22
NVDA,long,183.885,183.8298345,sl,-0.00029999999999992863,33532,0.6933416098761586,expanded,boof22
NVDA,short,185.695,185.60215250000002,tp,0.0004999999999998732,33548,1.216075036289957,expanded,boof22
NVDA,short,188.555,188.6115665,sl,-0.00030000000000001277,33609,1.0149216996452886,expanded,boof22
NVDA,long,188.215,188.30910749999998,tp,0.0004999999999998856,33615,0.9936227089961934,expanded,boof22
NVDA,short,188.8,188.70560000000003,tp,0.0004999999999998884,33633,1.0325583618276888,expanded,boof22
NVDA,short,189.875,189.7800625,tp,0.0004999999999999269,33654,0.6713597150705265,expanded,boof22
NVDA,long,188.26,188.35412999999997,tp,0.0004999999999998858,33741,1.7778877636569848,core,boof22
NVDA,short,188.52,188.42574000000002,tp,0.000499999999999954,33753,0.7404163219286107,expanded,boof22
NVDA,long,188.825,188.91941249999996,tp,0.0004999999999998719,33870,0.8058489013988916,expanded,boof22
NVDA,short,189.47,189.375265,tp,0.0004999999999999251,33883,0.7897837444511524,expanded,boof22
NVDA,long,189.275,189.36963749999998,tp,0.0004999999999998741,33886,0.9019667099180797,expanded,boof22
NVDA,short,189.485,189.5418455,sl,-0.0002999999999998951,33890,1.5076971592068131,core,boof22
NVDA,short,189.46,189.36527,tp,0.0004999999999999917,33894,1.1664429438775168,expanded,boof22
NVDA,long,188.55,188.493435,sl,-0.0003000000000000328,33920,1.4216978688903363,core,boof22
NVDA,long,188.285,188.3791425,tp,0.0005000000000000202,33925,1.2065864686912164,expanded,boof22
NVDA,short,188.62,188.52569000000003,tp,0.0004999999999998876,33929,0.7120963180664993,expanded,boof22
NVDA,long,186.49,186.583245,tp,0.0004999999999999787,33944,0.8844621353711576,expanded,boof22
NVDA,long,188.0,188.094,tp,0.0004999999999999686,33973,1.417331903434736,core,boof22
NVDA,long,188.07,188.16403499999998,tp,0.0004999999999999521,33987,1.0771486393742344,expanded,boof22
NVDA,short,188.77,188.67561500000002,tp,0.0004999999999999385,34062,0.6214555640809114,expanded,boof22
NVDA,short,188.165,188.22144949999998,sl,-0.00029999999999992115,34104,1.4939676395303756,core,boof22
NVDA,short,188.34,188.24583,tp,0.0004999999999999533,34109,0.8990843652611736,expanded,boof22
NVDA,short,188.44,188.34578000000002,tp,0.0004999999999998867,34113,1.3754023702912248,expanded,boof22
NVDA,long,188.18,188.27409,tp,0.0004999999999999693,34117,0.6505229292998207,expanded,boof22
NVDA,short,188.295,188.2008525,tp,0.0004999999999999532,34119,0.723704311888566,expanded,boof22
NVDA,short,188.31,188.215845,tp,0.0005000000000000035,34135,0.9162534439318755,expanded,boof22
NVDA,long,188.15,188.244075,tp,0.0005000000000000195,34197,1.2239437660131234,expanded,boof22
NVDA,long,188.08,188.02357600000002,sl,-0.00029999999999996116,34229,1.656396079545715,core,boof22
NVDA,short,188.34,188.24583,tp,0.0004999999999999533,34252,1.0877549901183894,expanded,boof22
NVDA,short,188.63,188.535685,tp,0.0004999999999999714,34261,0.9191283785181028,expanded,boof22
NVDA,long,188.57,188.66428499999998,tp,0.0004999999999999209,34278,0.9687955527712956,expanded,boof22
NVDA,short,188.83,188.886649,sl,-0.0002999999999999633,34298,1.6860698667020861,core,boof22
NVDA,long,188.605,188.6993025,tp,0.000499999999999988,34306,1.0220573865866498,expanded,boof22
NVDA,short,189.33,189.23533500000002,tp,0.0004999999999999577,34317,0.6586503109922478,expanded,boof22
NVDA,long,192.865,192.9614325,tp,0.000499999999999957,34427,1.302042175380344,expanded,boof22
NVDA,long,194.575,194.5166275,sl,-0.0002999999999999495,34532,0.7980704565137641,expanded,boof22
NVDA,long,194.565,194.5066305,sl,-0.0002999999999999884,34540,1.0680790909339448,expanded,boof22
NVDA,long,194.825,194.7665525,sl,-0.0002999999999999988,34611,0.6954032866477899,expanded,boof22
NVDA,short,196.14,196.19884199999998,sl,-0.0002999999999999924,34676,1.0391031822776051,expanded,boof22
NVDA,short,196.21,196.11189500000003,tp,0.0004999999999998749,34697,0.8233003900941516,expanded,boof22
NVDA,short,195.735,195.63713250000004,tp,0.0004999999999998888,34707,1.7577445351120697,core,boof22
NVDA,short,198.06,197.96097,tp,0.0004999999999999952,34736,1.3754164439235617,expanded,boof22
NVDA,long,197.84,197.93892,tp,0.0004999999999999624,34741,1.0592790994862666,expanded,boof22
NVDA,long,197.98,198.07898999999998,tp,0.0004999999999999312,34757,0.8728947721227115,expanded,boof22
NVDA,short,199.78,199.839934,sl,-0.0002999999999999919,34847,0.6516287235195385,expanded,boof22
NVDA,short,199.565,199.6248695,sl,-0.00029999999999995335,34860,1.3449177154429155,expanded,boof22
NVDA,short,199.935,199.8350325,tp,0.0004999999999999556,34871,2.1955186073124775,core,boof22
NVDA,long,198.52,198.61926,tp,0.0004999999999999335,34915,0.8154753420120417,expanded,boof22
NVDA,long,196.33,196.428165,tp,0.000499999999999972,34938,0.638486896400398,expanded,boof22
NVDA,long,196.88,196.820936,sl,-0.0003000000000000327,34991,0.7006975804099568,expanded,boof22
NVDA,long,195.91,196.00795499999998,tp,0.0004999999999999218,35002,0.7332799205897373,expanded,boof22
NVDA,short,196.43,196.488929,sl,-0.0003000000000000317,35004,0.9354688229768665,expanded,boof22
