symbol,entry_time,exit_time,direction,entry_price,exit_price,pnl_pct,pnl_dollar,slack,regime,result,max_adverse_excursion,max_favorable_excursion
AAPL,2016-01-04 10:31:00+00:00,2016-01-04 11:25:00+00:00,long,103.6,103.35,-0.002413127413127413,-25.0,24.92304370418005,normal,loss,0,0
AAPL,2016-01-04 11:36:00+00:00,2016-01-04 12:04:00+00:00,long,103.2,102.95,-0.0024224806201550387,-25.0,9.106066232560849,trend,loss,0,0
AAPL,2016-01-04 12:05:00+00:00,2016-01-04 12:45:00+00:00,long,102.94,103.14,0.001942879347192567,100.0,9.419018560496491,trend,win,0,0
AAPL,2016-01-04 12:47:00+00:00,2016-01-04 12:59:00+00:00,short,103.05,103.3,0.00242600679281902,-25.0,4.862713894506891,chop,loss,0,0
AAPL,2016-01-04 13:00:00+00:00,2016-01-04 13:32:00+00:00,short,103.3,103.17,-0.0012584704743465193,-100.0,3.730855018146027,chop,loss,0,0
AAPL,2016-01-04 13:43:00+00:00,2016-01-04 13:48:00+00:00,long,103.08,102.87,-0.002037252619324736,-25.0,11.044402769620786,chop,loss,0,0
AAPL,2016-01-04 13:51:00+00:00,2016-01-04 14:22:00+00:00,long,102.82,102.93,0.0010698307722234357,100.0,10.777412215159435,trend,win,0,0
AAPL,2016-01-04 14:23:00+00:00,2016-01-04 14:27:00+00:00,long,102.88,102.61,-0.0026244167962674574,-25.0,4.505624200653392,trend,loss,0,0
AAPL,2016-01-04 14:29:00+00:00,2016-01-04 14:30:00+00:00,long,102.42,102.0401,-0.0037092364772505987,-25.0,4.561731477662248,trend,loss,0,0
AAPL,2016-01-04 14:39:00+00:00,2016-01-04 14:43:00+00:00,short,103.5101,102.67,-0.00811611620508523,-100.0,4.248163214105562,normal,loss,0,0
AAPL,2016-01-04 15:44:00+00:00,2016-01-04 15:48:00+00:00,short,103.52,103.84,0.0030911901081917253,-25.0,7.015094867193228,normal,loss,0,0
AAPL,2016-01-04 15:49:00+00:00,2016-01-04 16:18:00+00:00,short,103.82,102.98,-0.008090926603737133,-100.0,9.695974276114818,trend,loss,0,0
AAPL,2016-01-04 16:50:00+00:00,2016-01-04 17:21:00+00:00,short,103.869,103.78,-0.0008568485303603446,-100.0,11.908343377512908,trend,loss,0,0
AAPL,2016-01-04 17:26:00+00:00,2016-01-04 17:36:00+00:00,short,103.869,104.0901,0.0021286428096930457,-25.0,3.900296177550032,chop,loss,0,0
AAPL,2016-01-04 17:38:00+00:00,2016-01-04 17:42:00+00:00,short,104.135,104.35,0.0020646276468045247,-25.0,4.041397308110144,normal,loss,0,0
AAPL,2016-01-04 17:43:00+00:00,2016-01-04 17:50:00+00:00,short,104.4156,104.676,0.0024938802247940362,-25.0,5.82255824889876,trend,loss,0,0
AAPL,2016-01-04 17:52:00+00:00,2016-01-04 18:23:00+00:00,short,104.7796,104.77,-9.1620888035515e-05,-100.0,7.918164059185565,trend,loss,0,0
AAPL,2016-01-04 18:24:00+00:00,2016-01-04 18:55:00+00:00,short,104.79,104.655,-0.0012882908674492328,-100.0,6.315044788961795,normal,loss,0,0
AAPL,2016-01-04 19:13:00+00:00,2016-01-04 19:19:00+00:00,short,104.9,105.2,0.0028598665395614597,-25.0,5.376700357189323,normal,loss,0,0
AAPL,2016-01-04 19:20:00+00:00,2016-01-04 19:51:00+00:00,short,105.28,104.7,-0.005509118541033418,-100.0,7.835245953405901,trend,loss,0,0
