symbol,date,original_score,volume_score,mfe,mae,hit_025,hit_050,hit_075,entry_price,resistance,touches,swing_low,sweep_i,break_i
TSLA,2026-02-09,6,7,0.0078974700193055,0.002452830413666,True,True,True,419.3115,420.15,80,419.407,675,679
TSLA,2026-02-10,6,6,0.0015536961746294,0.0054459404281875,False,False,False,418.5503,420.04,47,419.61,253,254
TSLA,2026-02-10,4,5,0.0004127991319424,0.0034321299255781,False,False,False,423.935,424.16,40,424.15,528,530
TSLA,2026-02-10,5,5,0.0034447039947146,0.0010382010806729,True,False,False,423.81,424.9555,64,424.45,577,579
TSLA,2026-02-11,5,5,0.0148235018177554,0.0015714788319454,True,True,True,426.35,427.5,45,427.29,402,403
TSLA,2026-02-11,4,5,0.0064267049600979,0.001577249935262,True,True,False,424.79,425.96,31,424.78,495,496
TSLA,2026-02-12,6,6,0.004093975343103,0.0030239590602465,True,False,False,429.9,430.12,78,430.37,244,245
TSLA,2026-02-12,7,9,0.0018844707923317,0.0010014669407687,False,False,False,429.6697,430.12,78,429.88,252,253
TSLA,2026-02-12,4,5,0.0070603038493802,0.0038447199179792,True,True,False,429.16,431.21,54,429.71,358,363
TSLA,2026-02-12,3,3,0.0070603038493802,0.0038447199179792,True,True,False,429.16,431.21,56,429.71,360,363
TSLA,2026-02-12,4,5,0.0070603038493802,0.0038447199179792,True,True,False,429.16,431.21,57,429.71,361,363
TSLA,2026-02-12,6,6,0.0084069842638499,0.006227395751,True,True,True,417.51,418.95,40,417.56,521,522
TSLA,2026-02-12,6,6,0.0049001897715535,0.001488865934805,True,False,False,416.29,416.98,44,416.35,608,610
TSLA,2026-02-12,5,6,0.0009880946642888,0.0048199739721405,False,False,False,414.94,416.09,58,414.98,679,682
TSLA,2026-02-13,5,7,0.0018589575538024,0.0038609118425129,False,False,False,419.59,420.2283,54,419.72,566,568
TSLA,2026-02-13,6,6,0.0029241851508452,0.0029239474122149,True,False,False,420.63,421.72,47,421.26,659,662
TSLA,2026-02-17,6,8,0.00090226941219,0.0037990803867481,False,False,False,410.5204,413.0,78,411.01,217,219
TSLA,2026-02-17,6,7,0.0017477628465194,0.0029496084023071,False,False,False,410.8681,413.0,76,411.01,219,220
TSLA,2026-02-17,6,8,0.021890909090909,0.0029575757575758,True,True,True,412.5,412.39,54,412.5108,300,301
TSLA,2026-02-17,6,7,0.0162852919257692,0.0091014379436306,True,True,True,409.265,412.39,59,411.5001,305,306
TSLA,2026-02-17,5,6,0.0017500364590929,0.0034295853385834,False,False,False,411.42,412.28,47,411.45,603,604
TSLA,2026-02-18,6,7,0.0018677080554005,0.0010672617459431,False,False,False,412.27,413.2,76,412.3,259,263
TSLA,2026-02-18,5,7,0.0007768687334613,0.010414896457964,False,False,False,411.91,412.07,40,412.34,410,411
TSLA,2026-02-18,5,6,0.0063239398872055,0.0005085904634236,True,True,False,415.6586,415.86,66,415.92,568,569
TSLA,2026-02-19,6,7,0.0030493707647628,0.0019361084220716,True,False,False,413.2,414.11,31,413.25,502,504
TSLA,2026-02-20,6,7,0.0040731707317073,0.00056,True,False,False,410.0,411.12,77,410.8,282,283
TSLA,2026-02-20,6,8,0.0006876227897838,0.0100687622789784,False,False,False,407.2,409.2181,61,407.64,377,378
TSLA,2026-02-20,7,9,0.0015862169944847,0.0040997608472839,False,False,False,409.78,411.05,36,410.51,454,457
TSLA,2026-02-20,5,5,0.0010512676331808,0.0106838129232574,False,False,False,409.03,409.97,36,409.21,569,573
TSLA,2026-02-23,6,8,0.0003685413134811,0.0053315643350286,False,False,False,407.01,408.47,80,407.7,214,215
TSLA,2026-02-24,5,7,0.0009156829262256,0.0027326948301036,False,False,False,404.07,403.99,59,404.11,559,560
TSLA,2026-02-24,5,5,0.0003219176386102,0.0054478369610974,False,False,False,403.83,404.6,53,403.85,574,578
TSLA,2026-02-24,5,5,0.0008325986874327,0.0050200803212851,False,False,False,408.36,408.84,61,408.43,713,715
TSLA,2026-02-24,6,7,0.0007329587099926,0.000195455655998,False,False,False,409.3,409.1337,61,409.34,766,771
TSLA,2026-02-25,5,5,0.0005440235985346,0.0027442968192754,False,False,False,413.585,414.98,66,414.407,451,455
TSLA,2026-02-25,6,6,0.0007485933689116,0.0027770399169302,False,False,False,414.11,414.6799,54,414.78,528,529
TSLA,2026-02-25,5,7,0.0019246962588715,0.0042583904727536,False,False,False,415.65,416.0,80,415.73,702,704
TSLA,2026-02-25,5,5,0.0013669392551379,0.0009832370080816,False,False,False,416.99,417.63,46,417.03,776,778
TSLA,2026-02-26,7,7,0.0072858422288383,0.0025897417277854,True,True,False,413.13,414.85,80,414.26,359,360
TSLA,2026-02-26,6,8,0.0107408426082624,0.0,True,True,True,408.6644,409.53,54,408.8,484,485
TSLA,2026-02-26,6,8,0.0012756353645372,0.0031508193504072,False,False,False,407.64,407.99,66,408.02,687,688
TSLA,2026-02-27,7,8,0.0014674133003515,0.0087564698399177,False,False,False,401.9999,404.2951,60,402.59,350,351
TSLA,2026-02-27,5,7,0.0022948910051224,0.0032803002772786,False,False,False,401.762,403.16,41,401.95,476,481
TSLA,2026-03-02,4,6,0.0011479591836734,0.0009948979591836,False,False,False,392.0,392.26,71,392.5,113,114
TSLA,2026-03-02,6,8,0.007520335601371,0.0073412799918146,True,True,True,390.94,393.6,63,392.01,238,240
TSLA,2026-03-02,7,8,0.0063964269682819,0.0193543483368112,True,True,False,390.7494,392.53,59,391.27,317,318
TSLA,2026-03-02,5,6,0.0036279601421364,0.0018885271972765,True,False,False,402.43,403.59,51,402.82,501,504
TSLA,2026-03-02,6,7,0.0046410659480498,0.0012503430895526,True,False,False,400.77,402.15,61,402.07,664,665
TSLA,2026-03-03,7,7,0.0071850096020102,0.0026501395393633,True,True,False,392.4699,393.6,59,392.46,395,397
TSLA,2026-03-03,6,7,0.0071850096020102,0.0026501395393633,True,True,False,392.4699,393.6,60,392.54,396,397
TSLA,2026-03-04,5,7,0.0043574755707948,0.0011355546852099,True,False,False,405.969,406.3652,35,406.08,550,551
TSLA,2026-03-04,6,8,0.0014057030747626,0.0025405758326121,False,False,False,405.4199,405.7185,50,405.665,690,691
TSLA,2026-03-04,6,8,0.0031279247327717,0.0016747943451061,True,False,False,406.02,406.2279,49,406.35,769,770
TSLA,2026-03-05,6,6,0.0029240490645521,0.0008673026886382,True,False,False,403.55,405.03,76,403.66,271,276
TSLA,2026-03-05,6,7,0.0029240490645521,0.0008673026886382,True,False,False,403.55,405.03,75,403.65,272,276
TSLA,2026-03-05,5,5,0.0008404815464859,0.0066002521444639,False,False,False,404.53,406.0,53,404.71,465,468
TSLA,2026-03-05,6,6,0.0020221184811643,0.0033339990513518,False,False,False,400.57,401.7683,61,401.25,656,657
TSLA,2026-03-06,6,6,0.0092114937444333,0.0012493200471035,True,True,True,401.4984,402.74,76,402.16,313,314
TSLA,2026-03-06,5,7,0.0008486534531157,0.0045244778772615,False,False,False,398.278,399.23,46,399.23,528,529
TSLA,2026-03-06,4,5,0.0012413637446552,0.0019937054080826,False,False,False,398.755,399.02,32,398.75,636,637
TSLA,2026-03-09,6,7,0.0137251111540693,0.0008376828403891,True,True,True,387.975,390.65,71,389.39,333,334
TSLA,2026-03-09,5,7,0.0019643086403902,0.002439337527282,False,False,False,389.45,390.1817,54,389.74,539,544
TSLA,2026-03-10,5,6,0.0032728354656352,0.0006942378260439,True,False,False,403.32,403.41,65,403.41,127,129
TSLA,2026-03-10,7,9,0.0104563978217313,0.0077598883865686,True,True,True,400.7403,402.2,60,400.35,238,239
TSLA,2026-03-10,6,6,0.0023144506944098,0.0076907760465927,False,False,False,401.78,403.44,29,401.96,380,385
TSLA,2026-03-10,6,7,0.0033481312467447,0.0005208204161604,True,False,False,403.21,403.8199,40,403.39,447,448
TSLA,2026-03-10,6,6,0.0041756263439516,0.0020003000450067,True,False,False,399.94,401.19,63,400.0501,679,684
TSLA,2026-03-11,6,8,0.0011104804678825,0.0036769242158774,False,False,False,405.23,407.5399,74,406.37,534,535
TSLA,2026-03-11,5,6,0.0006764879035875,0.0058319963000254,False,False,False,405.6244,405.831,67,405.76,630,633
TSLA,2026-03-11,6,6,9.867041614239034e-05,0.0070549347541873,False,False,False,405.39,405.82,68,405.61,636,640
TSLA,2026-03-12,7,8,0.0044817651259572,0.0073136496835677,True,False,False,406.09,408.59,80,407.93,217,218
TSLA,2026-03-12,6,7,0.0115231608301867,0.0031835344636115,True,True,True,405.21,407.5,79,406.18,304,305
TSLA,2026-03-12,6,7,0.0051929329627267,0.0042452114265563,True,True,False,399.2734,400.17,51,399.5,531,536
TSLA,2026-03-13,5,7,0.0006047504048411,0.0033130678325022,False,False,False,398.1808,398.18,80,398.35,220,224
TSLA,2026-03-13,6,6,0.0069549060962136,0.0043185698503566,True,True,False,398.28,399.3796,67,399.41,309,310
TSLA,2026-03-13,6,7,0.0043049191883591,0.0069986405518351,True,False,False,397.22,399.3796,68,399.05,310,311
TSLA,2026-03-13,6,6,0.0065349544072947,0.0031155015197567,True,True,False,394.8,396.9,31,395.18,374,375
TSLA,2026-03-13,6,6,0.0037299051676048,0.003854150819007,True,False,False,394.38,394.43,56,394.4,506,507
TSLA,2026-03-13,5,5,0.0016219143162715,0.0058130242540095,False,False,False,393.5473,395.17,50,394.11,518,521
TSLA,2026-03-13,7,8,0.0063430709572635,0.0005599000025726,True,True,False,392.5701,393.37,71,392.74,637,641
TSLA,2026-03-16,5,7,0.0028073791798566,0.0018981495887595,True,False,False,395.2797,395.4,80,395.03,214,215
TSLA,2026-03-16,6,6,0.0031396698803695,0.012139720357377,True,False,False,396.22,396.52,75,396.5504,301,302
TSLA,2026-03-16,6,7,0.0018880749188127,0.005085215114669,False,False,False,397.23,397.68,80,397.64,613,617
TSLA,2026-03-16,6,7,0.0033666637245136,0.001550934974214,True,False,False,396.535,397.665,78,396.8501,646,647
TSLA,2026-03-17,6,7,0.0010662063363119,0.0107128350934199,False,False,False,393.92,395.5,75,394.91,283,284
TSLA,2026-03-17,6,8,0.0001632817111923,0.0031777133024355,False,False,False,398.085,398.17,80,398.21,663,664
TSLA,2026-03-18,5,7,0.0054903918143249,0.0007736461192912,True,True,False,400.7,401.86,79,401.05,207,210
TSLA,2026-03-19,7,7,0.0031546550397536,0.0099256219543472,True,False,False,389.9,390.8,80,390.03,217,218
TSLA,2026-03-19,6,6,0.0045858269334497,0.0072175275473248,True,False,False,389.33,390.8,80,389.64,229,230
TSLA,2026-03-19,5,6,0.0045344338790254,0.0023120398428089,True,False,False,389.3099,390.8,79,389.5,230,231
TSLA,2026-03-19,5,5,0.0038694255237116,0.0029816218994986,True,False,False,389.05,390.8,78,389.0,231,233
TSLA,2026-03-19,6,7,0.0067402563431859,0.0050219722730839,True,True,False,382.3,386.35,37,385.1246,319,320
TSLA,2026-03-19,6,8,0.0023446812412401,0.005069227041117,False,False,False,381.715,382.12,39,382.15,445,446
TSLA,2026-03-19,6,8,0.002109400589584,0.0053062561415001,False,False,False,381.625,381.53,40,381.66,450,451
TSLA,2026-03-19,5,6,0.001022950819672,0.006295081967213,False,False,False,381.25,381.53,41,381.41,453,454
TSLA,2026-03-19,6,7,0.0066619456028535,0.0014163191439138,True,True,False,381.27,381.66,67,381.6,618,619
TSLA,2026-03-19,6,8,0.0037370677786082,0.003579717556351,True,False,False,381.315,382.24,35,382.1806,683,684
TSLA,2026-03-19,6,8,0.0034103727799785,0.0010886959259162,True,False,False,381.19,382.34,35,381.2,700,701
TSLA,2026-03-20,6,7,0.0130312670544544,0.0025689831884676,True,True,True,375.635,379.28,46,379.24,320,321
TSLA,2026-03-20,6,7,0.0038526655379733,0.0016663778278431,True,False,False,375.065,375.4,50,375.66,501,502
TSLA,2026-03-20,4,6,0.0045045597568129,0.0006532984907471,True,False,False,375.02,375.4,52,375.0,504,506
TSLA,2026-03-20,5,7,0.0002446715963461,0.0030135384949979,False,False,False,367.84,367.87,42,367.9,737,738
TSLA,2026-03-23,5,6,0.01522577092511,0.0170704845814977,True,True,True,363.2,371.55,22,367.28,240,242
TSLA,2026-03-23,7,9,0.012331548007838,0.0002090137165251,True,True,True,382.75,383.445,61,382.93,450,455
TSLA,2026-03-23,6,8,0.0002101281781888,0.0031781886951039,False,False,False,380.72,380.8,45,380.86,676,677
TSLA,2026-03-23,6,6,0.0012343733585459,0.0022061140876143,False,False,False,380.76,381.52,76,380.82,710,711
TSLA,2026-03-24,4,4,0.0045238280945324,0.0036658606972935,True,False,False,384.63,385.226,45,384.81,416,420
TSLA,2026-03-24,6,7,0.0005228758169934,0.0109803921568627,False,False,False,382.5,384.44,69,383.37,693,698
TSLA,2026-03-25,5,7,0.0024059996416596,0.0028411272364278,False,False,False,390.69,390.85,69,390.61,251,255
TSLA,2026-03-25,6,7,0.0104733336722761,0.0005590014744013,True,True,True,393.38,393.84,56,393.5,401,404
TSLA,2026-03-25,6,7,0.0104733336722761,0.0005590014744013,True,True,True,393.38,393.84,56,393.5,402,404
TSLA,2026-03-26,5,7,0.0002889262450094,0.0038873712964907,False,False,False,380.72,380.9,70,380.97,153,155
TSLA,2026-03-26,6,7,0.0024908885917302,0.0012061144759957,False,False,False,381.39,381.4,79,381.52,199,200
TSLA,2026-03-26,6,8,6.313589686179942e-06,0.0113318412216374,False,False,False,380.1324,381.13,74,380.52,328,329
TSLA,2026-03-26,6,8,0.0012806488620901,0.0027480590165683,False,False,False,374.81,375.56,40,374.86,618,620
TSLA,2026-03-26,6,7,0.0004009087264465,0.0006949084591742,False,False,False,374.15,374.03,80,374.11,914,916
TSLA,2026-03-27,5,7,0.0161984101056299,0.001061744527932,True,True,True,367.32,369.727,76,368.52,311,315
TSLA,2026-03-27,5,5,0.0161984101056299,0.001061744527932,True,True,True,367.32,369.727,75,368.52,313,315
TSLA,2026-03-27,6,6,0.0023954914911588,0.0042232653456845,False,False,False,361.095,361.42,61,361.117,685,689
TSLA,2026-03-27,6,8,0.0013727901460722,0.0052527519563369,False,False,False,360.7252,361.42,62,360.9761,689,690
TSLA,2026-03-30,6,8,0.0048378229796591,0.0095931830676195,True,False,False,363.8,364.95,76,364.81,321,325
TSLA,2026-03-30,6,7,0.0048378229796591,0.0095931830676195,True,False,False,363.8,364.95,76,364.7,322,325
TSLA,2026-03-30,6,7,0.0064900316955034,0.0031969923574045,True,True,False,364.405,364.95,74,364.7,325,330
TSLA,2026-03-30,6,7,0.0077068368880372,0.0021369583499923,True,True,True,362.665,363.6,43,363.14,473,475
TSLA,2026-03-31,6,6,0.0019514914970727,0.005045999442431,False,False,False,358.7,359.19,55,358.68,245,246
TSLA,2026-03-31,6,8,0.0014004794871104,0.0043908089324677,False,False,False,371.23,372.6,73,371.77,703,708
TSLA,2026-03-31,6,7,0.0014004794871104,0.0043908089324677,False,False,False,371.23,372.6,76,371.77,706,708
TSLA,2026-04-01,7,9,0.0042809576660853,0.0014534115533005,True,False,False,378.42,380.07,75,378.6,282,285
TSLA,2026-04-01,6,8,0.0006582411795681,0.0045550289626117,False,False,False,379.8,380.4199,44,380.21,702,707
TSLA,2026-04-01,6,6,0.0006582411795681,0.0045550289626117,False,False,False,379.8,380.4199,46,379.95,704,707
TSLA,2026-04-01,4,4,0.0015757957768672,0.0013131631473894,False,False,False,380.76,380.8,80,380.8,742,743
TSLA,2026-04-02,6,6,0.0037012203298913,0.0006705109293281,True,False,False,372.85,373.2,80,372.89,108,110
TSLA,2026-04-02,6,6,0.0140684410646388,0.0007876154263987,True,True,True,368.2,371.11,80,370.29,291,292
TSLA,2026-04-06,6,7,0.0028900107589174,0.0144279842202544,True,False,False,362.49,363.7,80,362.99,326,327
TSLA,2026-04-06,5,5,0.0125774875398653,6.875509105218032e-05,True,True,True,362.155,363.7,63,362.51,358,360
TSLA,2026-04-07,5,6,0.0023277457870905,0.0029419591767665,False,False,False,341.5751,342.46,30,341.9,532,536
TSLA,2026-04-07,5,6,0.0038563790937508,0.0016360396155306,True,False,False,342.29,342.58,49,342.51,610,611
TSLA,2026-04-08,5,5,0.0009659169311439,0.0021802125017247,False,False,False,362.35,362.5,70,362.26,198,199
TSLA,2026-04-08,6,6,0.0003866014967,0.0045839891751581,False,False,False,362.13,363.0,79,362.18,260,263
TSLA,2026-04-08,6,7,0.0061446530244093,0.006426517842043,True,True,False,354.78,363.49,56,363.25,330,331
TSLA,2026-04-08,4,4,0.0007769337016574,0.0029638581952118,False,False,False,347.52,348.07,42,347.64,544,546
TSLA,2026-04-08,5,7,0.0041781927155372,0.0024060627017057,True,False,False,347.04,348.07,55,347.27,575,579
TSLA,2026-04-08,6,7,0.0041781927155372,0.0024060627017057,True,False,False,347.04,348.07,57,347.27,577,579
TSLA,2026-04-09,6,7,0.0012560979172144,0.0027306984488651,False,False,False,342.33,342.47,63,342.4,270,271
TSLA,2026-04-09,6,6,0.0016160785120324,0.0161901683659976,False,False,False,340.33,342.25,32,341.28,444,446
TSLA,2026-04-09,6,6,0.0,0.0051865725399798,False,False,False,347.05,347.6899,56,347.08,565,570
TSLA,2026-04-09,6,8,0.0063634531214004,0.0003167472932504,True,True,False,347.28,347.83,52,347.36,595,600
TSLA,2026-04-09,5,6,0.0014465499783017,0.0004339649934906,False,False,False,345.65,345.73,80,345.9,864,865
TSLA,2026-04-13,5,7,0.0023111367904086,0.0006219846887188,False,False,False,346.15,346.45,80,346.23,113,118
TSLA,2026-04-14,6,8,0.0044759782971609,0.0004967237543791,True,False,False,365.9982,366.44,44,366.3201,522,525
TSLA,2026-04-14,6,8,0.0033658415977582,0.0019504958654983,True,False,False,364.01,364.88,51,364.25,708,709
TSLA,2026-04-15,5,6,0.0094412232541432,0.0010262199189287,True,True,True,389.78,391.62,42,391.1101,518,519
TSLA,2026-04-15,6,6,0.0031898333631051,0.0045168040421567,True,False,False,391.87,391.78,39,392.07,714,715
TSLA,2026-04-16,6,7,0.0050173678116557,0.0028817702302843,True,True,False,388.65,389.8199,53,388.92,508,511
TSLA,2026-04-17,6,7,0.000369619801425,0.0148740106297556,False,False,False,392.295,394.47,37,392.5,328,329
TSLA,2026-04-17,5,5,0.0017246476791169,0.0061594559968463,False,False,False,405.88,406.12,25,406.0,464,469
TSLA,2026-04-17,5,6,0.0037038422686969,0.0012346140895656,True,False,False,400.935,401.95,36,401.05,597,599
TSLA,2026-04-17,6,7,0.0035886061753931,0.0001993670097441,True,False,False,401.27,401.895,70,401.3131,697,700
TSLA,2026-04-17,5,5,0.0035886061753931,0.0001993670097441,True,False,False,401.27,401.895,72,401.3131,699,700
TSLA,2026-04-20,6,8,0.0139972736234107,0.0,True,True,True,398.4776,399.22,42,399.25,338,339
TSLA,2026-04-20,5,7,0.0003055968091407,0.0033931959559186,False,False,False,392.0198,392.2899,69,392.09,593,595
TSLA,2026-04-20,5,6,0.00362090069873,0.0011727954302035,True,False,False,392.14,392.57,78,392.25,634,635
TSLA,2026-04-20,6,8,0.00117209397136,0.0003822045558783,False,False,False,392.46,392.65,61,392.59,713,717
TSLA,2026-04-20,6,6,0.00117209397136,0.0003822045558783,False,False,False,392.46,392.65,61,392.55,716,717
TSLA,2026-04-21,6,6,0.0,0.0033725529972613,False,False,False,394.36,394.42,80,394.54,141,142
TSLA,2026-04-21,6,8,0.0017378859129011,0.0049069719893682,False,False,False,391.28,392.24,34,391.67,371,372
TSLA,2026-04-22,5,7,0.00141148693733,0.0008468921623979,False,False,False,389.66,389.59,80,389.6199,113,114
TSLA,2026-04-22,5,5,0.0019509189855221,0.0005647397063352,False,False,False,389.56,390.05,75,389.82,567,570
TSLA,2026-04-23,6,8,0.0001602820964898,0.0097237805203826,False,False,False,374.34,374.96,43,374.84,213,214
TSLA,2026-04-23,6,6,0.0036254098579159,0.0042918454935622,True,False,False,375.13,376.29,49,375.7,242,243
TSLA,2026-04-23,6,6,0.0026150767178119,0.0022148098732487,True,False,False,374.75,376.29,60,374.9,253,256
TSLA,2026-04-23,6,6,0.005971668050237,0.0336609270813806,True,True,False,373.43,374.9,58,373.6,330,331
TSLA,2026-04-23,5,7,0.0106351550960119,0.0087014905331004,True,True,True,372.35,375.0,37,374.82,358,359
TSLA,2026-04-23,5,6,0.0064726664688908,0.0078478383990938,True,True,False,370.79,375.0,35,371.2,369,374
TSLA,2026-04-23,5,6,0.0064726664688908,0.0078478383990938,True,True,False,370.79,375.0,36,371.2,370,374
TSLA,2026-04-23,6,7,0.0106800233211426,0.0010597869295595,True,True,True,377.34,378.75,44,377.75,523,526
TSLA,2026-04-24,6,7,0.005450173657494,0.0069195832220143,True,True,False,374.3,375.62,49,375.6501,358,359
TSLA,2026-04-24,6,8,0.0020140365801787,0.0007443641003827,False,False,False,376.16,376.74,69,376.45,715,718
TSLA,2026-04-27,6,6,0.0065091906496908,0.0009415810373767,True,True,False,366.405,366.63,37,366.55,403,404
TSLA,2026-04-27,6,8,0.0040903573125033,2.6389402016126312e-05,True,False,False,378.94,378.96,64,378.96,706,708
TSLA,2026-04-28,6,6,0.0026753705388196,0.0013111991010756,True,False,False,373.78,374.62,78,374.18,179,182
TSLA,2026-04-28,6,6,0.0012147910826324,0.002269389934588,False,False,False,374.55,375.57,28,374.77,436,440
TSLA,2026-04-28,5,6,0.0032418820410868,0.0007422133863485,True,False,False,377.25,377.635,45,377.5,671,673
TSLA,2026-04-29,6,7,0.0038529623085256,0.0089709282577935,True,False,False,372.7262,376.09,80,373.8201,317,320
TSLA,2026-04-30,6,8,0.0108363285231479,0.0006169196931495,True,True,True,372.82,373.72,72,373.76,307,308
TSLA,2026-05-01,6,8,0.0066604622280542,0.0089946003552211,True,True,False,381.3399,383.7,73,381.63,291,293
TSLA,2026-05-04,6,6,0.0031906134211609,0.0154384520378756,True,False,False,388.64,390.76,80,389.79,322,324
TSLA,2026-05-04,5,6,0.0025933343603964,0.0076770400041083,True,False,False,389.46,390.7,36,389.45,373,378
TSLA,2026-05-05,6,7,0.0073666489455962,0.0046581099212678,True,True,False,395.01,395.73,36,396.0,352,353
TSLA,2026-05-05,4,5,0.0064108151939791,0.002356637863315,True,True,False,394.63,396.0702,36,394.82,361,365
TSLA,2026-05-05,5,7,0.0078555396857783,0.0014792899408285,True,True,True,392.08,393.27,58,392.35,469,473
TSLA,2026-05-05,5,5,0.0,0.0050740698135152,False,False,False,391.185,391.72,80,391.32,575,577
TSLA,2026-05-05,6,6,0.0074699411614222,3.837298541837606e-05,True,True,False,390.9,391.8225,77,391.35,688,692
TSLA,2026-05-06,6,8,0.0007674044573791,0.0102626943402007,False,False,False,391.71,393.3799,61,391.82,455,459
TSLA,2026-05-06,6,7,0.0069056972001901,0.0019265894362848,True,True,False,399.67,400.4599,74,399.91,690,691
TSLA,2026-05-06,5,5,0.0023663872315786,0.0037761498376255,False,False,False,397.23,397.87,80,397.3,808,812
TSLA,2026-05-07,6,6,0.0013828526274199,0.0059758988542078,False,False,False,404.96,406.515,33,405.0,565,566
TSLA,2026-05-07,4,5,0.010908733135738,0.0003566553110894,True,True,True,406.555,406.66,56,406.67,623,624
TSLA,2026-05-08,6,7,0.0022549626704365,0.003727114465644,False,False,False,427.945,428.78,41,428.0,469,470
TSLA,2026-05-08,6,8,0.0003043712392591,0.0048933530003979,False,False,False,427.11,428.78,65,427.39,493,498
TSLA,2026-05-08,6,8,0.0029987995901039,0.001200409896062,True,False,False,426.9375,427.915,56,427.73,651,652
TSLA,2026-05-11,5,7,0.001296258210107,0.0012870598712798,False,False,False,423.9896,425.1,62,424.0,241,243
TSLA,2026-05-11,6,6,0.0055819477434679,0.0059144893111639,True,True,False,421.0,424.05,76,421.38,328,333
TSLA,2026-05-11,6,6,0.0055819477434679,0.0059144893111639,True,True,False,421.0,424.05,75,421.38,329,333
TSLA,2026-05-11,7,8,0.0055819477434679,0.0059144893111639,True,True,False,421.0,424.05,74,421.38,330,333
TSLA,2026-05-11,6,6,0.0006297229219142,0.0101655271680461,False,False,False,444.64,445.82,37,445.0,656,657
TSLA,2026-05-12,5,6,0.0029398096815665,0.0012081503311872,True,False,False,438.7699,439.19,74,439.4,236,237
TSLA,2026-05-12,6,7,0.0019677905200029,0.0194083698025653,False,False,False,439.2744,439.71,51,439.52,312,313
TSLA,2026-05-12,6,8,0.005357590680072,0.0209060027813875,True,True,False,438.63,440.4701,52,439.02,330,331
TSLA,2026-05-12,4,5,0.0034263785463017,0.0050025126776007,True,False,False,437.78,440.4701,54,438.41,343,347
TSLA,2026-05-13,5,7,0.0065581341646461,0.0173190162798753,True,True,False,433.05,435.0,49,434.52,341,342
TSLA,2026-05-13,5,6,0.0029914720721524,0.0047551011296155,True,False,False,447.94,448.82,28,449.24,467,468
TSLA,2026-05-13,4,4,0.0014309990161881,0.0098157588766657,False,False,False,447.24,448.82,32,447.83,471,474
TSLA,2026-05-13,5,7,0.0025806451612903,0.0019354838709677,True,False,False,449.5,450.4,30,449.49,529,530
TSLA,2026-05-13,5,7,0.0057787991699948,0.0,True,True,False,448.19,448.7,52,448.72,621,622
TSLA,2026-05-14,6,7,0.0067376013640408,0.0008992819771112,True,True,False,449.1361,450.0,38,449.5801,501,503
TSLA,2026-05-14,6,6,0.0034273128743355,0.0016293782517333,True,False,False,444.955,446.3,42,445.15,595,596
TSLA,2026-05-14,6,7,0.0033736674013764,0.0011920291484862,True,False,False,444.62,445.04,69,444.61,667,671
TSLA,2026-05-15,5,7,0.0014258445829404,0.001080882183842,False,False,False,434.83,435.1,41,435.07,204,206
TSLA,2026-05-15,6,6,0.0109596053611317,0.0017218912881608,True,True,True,429.76,432.53,60,430.8,330,332
TSLA,2026-05-18,7,7,0.0136525077993759,0.0023038156947445,True,True,True,416.7,419.17,68,417.29,331,334
TSLA,2026-05-18,6,8,0.0136525077993759,0.0023038156947445,True,True,True,416.7,419.17,68,417.29,333,334
TSLA,2026-05-18,6,7,0.0042881855614842,0.0048729381380503,True,False,False,410.43,410.65,37,411.6101,503,504
TSLA,2026-05-18,6,8,0.000757872090749,0.0033004107177781,False,False,False,409.04,409.685,36,409.32,711,712
TSLA,2026-05-19,5,5,0.0011588342620444,0.0012081463583017,False,False,False,405.58,405.98,80,405.63,183,188
TSLA,2026-05-19,5,7,0.0037836127807655,0.0074270167668459,True,False,False,395.125,397.46,32,395.2,395,398
TSLA,2026-05-19,5,6,0.0009967076609256,0.0055367602485436,False,False,False,396.4051,397.46,57,396.83,463,468
TSLA,2026-05-19,6,7,0.0009967076609256,0.0055367602485436,False,False,False,396.4051,397.46,58,396.83,466,468
TSLA,2026-05-19,5,7,0.0046884471219861,0.0035750955626754,True,False,False,404.185,404.56,44,404.24,632,633
TSLA,2026-05-20,5,7,0.0009304603330068,0.0009059745347698,False,False,False,408.4,408.5481,80,408.56,219,220
TSLA,2026-05-20,5,5,0.0018347726105144,0.0,False,False,False,408.77,408.5481,80,408.5,220,221
TSLA,2026-05-20,6,7,0.0005878606770195,0.0006613432616469,False,False,False,408.26,408.5481,80,408.3,222,223
TSLA,2026-05-20,6,8,0.0048397713425982,0.0064980860325432,True,False,False,408.3664,409.0,46,408.44,365,366
TSLA,2026-05-20,5,5,0.0004132010311785,0.0074663164550804,False,False,False,411.18,412.0473,36,411.38,459,460
TSLA,2026-05-20,5,6,0.0005816374559986,0.0137594443412199,False,False,False,412.8001,413.55,69,413.02,688,691
TSLA,2026-05-21,6,7,0.0084082590607345,0.0140118650907029,True,True,True,421.0503,422.06,55,422.3,326,328
TSLA,2026-05-21,5,7,0.0085258689370608,0.0014623589426495,True,True,True,420.485,423.07,52,420.6,340,345
TSLA,2026-05-21,4,5,0.0022080296303331,0.001614473278093,False,False,False,421.19,421.9281,40,421.37,608,613
TSLA,2026-05-21,6,6,0.0020597322348093,0.0007664119943478,False,False,False,417.53,418.47,48,417.81,713,718
TSLA,2026-05-21,6,7,0.0020597322348093,0.0007664119943478,False,False,False,417.53,418.47,51,417.5521,716,718
