symbol,date,direction,tp,sl,pnl
SPY,2026-05-14,long,0.0075,0.004,-0.00010744600838069094
SPY,2026-05-14,long,0.0075,0.005,-0.00010744600838069094
SPY,2026-05-14,long,0.0025,0.0025,-0.0003746379506901212
SPY,2026-05-14,long,0.0025,0.004,-0.0003746379506901212
SPY,2026-05-14,long,0.0025,0.005,-0.0003746379506901212
SPY,2026-05-14,long,0.005,0.0025,-0.0003746379506901212
SPY,2026-05-14,long,0.005,0.004,-0.0003746379506901212
SPY,2026-05-14,long,0.005,0.005,-0.0003746379506901212
SPY,2026-05-14,long,0.0075,0.0025,-0.0003746379506901212
SPY,2026-05-14,long,0.0075,0.004,-0.0003746379506901212
SPY,2026-05-14,long,0.0075,0.005,-0.0003746379506901212
SPY,2026-05-14,long,0.0025,0.0025,-0.0005771889555565359
SPY,2026-05-14,long,0.0025,0.004,-0.0005771889555565359
SPY,2026-05-14,long,0.0025,0.005,-0.0005771889555565359
SPY,2026-05-14,long,0.005,0.0025,-0.0005771889555565359
SPY,2026-05-14,long,0.005,0.004,-0.0005771889555565359
SPY,2026-05-14,long,0.005,0.005,-0.0005771889555565359
SPY,2026-05-14,long,0.0075,0.0025,-0.0005771889555565359
SPY,2026-05-14,long,0.0075,0.004,-0.0005771889555565359
SPY,2026-05-14,long,0.0075,0.005,-0.0005771889555565359
SPY,2026-05-14,long,0.0025,0.0025,0.0007792033317658725
SPY,2026-05-14,long,0.0025,0.004,0.0007792033317658725
SPY,2026-05-14,long,0.0025,0.005,0.0007792033317658725
SPY,2026-05-14,long,0.005,0.0025,0.0007792033317658725
SPY,2026-05-14,long,0.005,0.004,0.0007792033317658725
SPY,2026-05-14,long,0.005,0.005,0.0007792033317658725
SPY,2026-05-14,long,0.0075,0.0025,0.0007792033317658725
SPY,2026-05-14,long,0.0075,0.004,0.0007792033317658725
SPY,2026-05-14,long,0.0075,0.005,0.0007792033317658725
SPY,2026-05-14,long,0.0025,0.0025,0.0010600754129597085
SPY,2026-05-14,long,0.0025,0.004,0.0010600754129597085
SPY,2026-05-14,long,0.0025,0.005,0.0010600754129597085
SPY,2026-05-14,long,0.005,0.0025,0.0010600754129597085
SPY,2026-05-14,long,0.005,0.004,0.0010600754129597085
SPY,2026-05-14,long,0.005,0.005,0.0010600754129597085
SPY,2026-05-14,long,0.0075,0.0025,0.0010600754129597085
SPY,2026-05-14,long,0.0075,0.004,0.0010600754129597085
SPY,2026-05-14,long,0.0075,0.005,0.0010600754129597085
SPY,2026-05-14,long,0.0025,0.0025,0.0023419989531466056
SPY,2026-05-14,long,0.0025,0.004,0.0023419989531466056
SPY,2026-05-14,long,0.0025,0.005,0.0023419989531466056
SPY,2026-05-14,long,0.005,0.0025,0.0023419989531466056
SPY,2026-05-14,long,0.005,0.004,0.0023419989531466056
SPY,2026-05-14,long,0.005,0.005,0.0023419989531466056
SPY,2026-05-14,long,0.0075,0.0025,0.0023419989531466056
SPY,2026-05-14,long,0.0075,0.004,0.0023419989531466056
SPY,2026-05-14,long,0.0075,0.005,0.0023419989531466056
SPY,2026-05-14,long,0.0025,0.0025,0.0019042765760570197
SPY,2026-05-14,long,0.0025,0.004,0.0019042765760570197
SPY,2026-05-14,long,0.0025,0.005,0.0019042765760570197
SPY,2026-05-14,long,0.005,0.0025,0.0019042765760570197
SPY,2026-05-14,long,0.005,0.004,0.0019042765760570197
SPY,2026-05-14,long,0.005,0.005,0.0019042765760570197
SPY,2026-05-14,long,0.0075,0.0025,0.0019042765760570197
SPY,2026-05-14,long,0.0075,0.004,0.0019042765760570197
SPY,2026-05-14,long,0.0075,0.005,0.0019042765760570197
SPY,2026-05-18,long,0.0025,0.0025,0.0025
SPY,2026-05-18,long,0.0025,0.004,0.0025
SPY,2026-05-18,long,0.0025,0.005,0.0025
SPY,2026-05-18,long,0.005,0.0025,-6.773782751233442e-05
SPY,2026-05-18,long,0.005,0.004,-6.773782751233442e-05
SPY,2026-05-18,long,0.005,0.005,-6.773782751233442e-05
SPY,2026-05-18,long,0.0075,0.0025,-6.773782751233442e-05
SPY,2026-05-18,long,0.0075,0.004,-6.773782751233442e-05
SPY,2026-05-18,long,0.0075,0.005,-6.773782751233442e-05
SPY,2026-05-20,long,0.0025,0.0025,0.0004343223214528761
SPY,2026-05-20,long,0.0025,0.004,0.0004343223214528761
SPY,2026-05-20,long,0.0025,0.005,0.0004343223214528761
SPY,2026-05-20,long,0.005,0.0025,0.0004343223214528761
SPY,2026-05-20,long,0.005,0.004,0.0004343223214528761
SPY,2026-05-20,long,0.005,0.005,0.0004343223214528761
SPY,2026-05-20,long,0.0075,0.0025,0.0004343223214528761
SPY,2026-05-20,long,0.0075,0.004,0.0004343223214528761
SPY,2026-05-20,long,0.0075,0.005,0.0004343223214528761
SPY,2026-05-20,long,0.0025,0.0025,-0.0007601672367920202
SPY,2026-05-20,long,0.0025,0.004,-0.0007601672367920202
SPY,2026-05-20,long,0.0025,0.005,-0.0007601672367920202
SPY,2026-05-20,long,0.005,0.0025,-0.0007601672367920202
SPY,2026-05-20,long,0.005,0.004,-0.0007601672367920202
SPY,2026-05-20,long,0.005,0.005,-0.0007601672367920202
SPY,2026-05-20,long,0.0075,0.0025,-0.0007601672367920202
SPY,2026-05-20,long,0.0075,0.004,-0.0007601672367920202
SPY,2026-05-20,long,0.0075,0.005,-0.0007601672367920202
SPY,2026-05-20,long,0.0025,0.0025,-0.00046178084424392646
SPY,2026-05-20,long,0.0025,0.004,-0.00046178084424392646
SPY,2026-05-20,long,0.0025,0.005,-0.00046178084424392646
SPY,2026-05-20,long,0.005,0.0025,-0.00046178084424392646
SPY,2026-05-20,long,0.005,0.004,-0.00046178084424392646
SPY,2026-05-20,long,0.005,0.005,-0.00046178084424392646
SPY,2026-05-20,long,0.0075,0.0025,-0.00046178084424392646
SPY,2026-05-20,long,0.0075,0.004,-0.00046178084424392646
SPY,2026-05-20,long,0.0075,0.005,-0.00046178084424392646
SPY,2026-05-20,long,0.0025,0.0025,-0.0002718992221754248
SPY,2026-05-20,long,0.0025,0.004,-0.0002718992221754248
SPY,2026-05-20,long,0.0025,0.005,-0.0002718992221754248
SPY,2026-05-20,long,0.005,0.0025,-0.0002718992221754248
SPY,2026-05-20,long,0.005,0.004,-0.0002718992221754248
SPY,2026-05-20,long,0.005,0.005,-0.0002718992221754248
SPY,2026-05-20,long,0.0075,0.0025,-0.0002718992221754248
SPY,2026-05-20,long,0.0075,0.004,-0.0002718992221754248
SPY,2026-05-20,long,0.0075,0.005,-0.0002718992221754248
SPY,2026-05-20,long,0.0025,0.0025,0.001096817874068985
SPY,2026-05-20,long,0.0025,0.004,0.001096817874068985
SPY,2026-05-20,long,0.0025,0.005,0.001096817874068985
SPY,2026-05-20,long,0.005,0.0025,0.001096817874068985
SPY,2026-05-20,long,0.005,0.004,0.001096817874068985
SPY,2026-05-20,long,0.005,0.005,0.001096817874068985
SPY,2026-05-20,long,0.0075,0.0025,0.001096817874068985
SPY,2026-05-20,long,0.0075,0.004,0.001096817874068985
SPY,2026-05-20,long,0.0075,0.005,0.001096817874068985
SPY,2026-05-26,long,0.0025,0.0025,0.0010249311166424613
SPY,2026-05-26,long,0.0025,0.004,0.0010249311166424613
SPY,2026-05-26,long,0.0025,0.005,0.0010249311166424613
SPY,2026-05-26,long,0.005,0.0025,0.0010249311166424613
SPY,2026-05-26,long,0.005,0.004,0.0010249311166424613
SPY,2026-05-26,long,0.005,0.005,0.0010249311166424613
SPY,2026-05-26,long,0.0075,0.0025,0.0010249311166424613
SPY,2026-05-26,long,0.0075,0.004,0.0010249311166424613
SPY,2026-05-26,long,0.0075,0.005,0.0010249311166424613
SPY,2026-05-27,long,0.0025,0.0025,-0.0006373740190415729
SPY,2026-05-27,long,0.0025,0.004,-0.0006373740190415729
SPY,2026-05-27,long,0.0025,0.005,-0.0006373740190415729
SPY,2026-05-27,long,0.005,0.0025,-0.0006373740190415729
SPY,2026-05-27,long,0.005,0.004,-0.0006373740190415729
SPY,2026-05-27,long,0.005,0.005,-0.0006373740190415729
SPY,2026-05-27,long,0.0075,0.0025,-0.0006373740190415729
SPY,2026-05-27,long,0.0075,0.004,-0.0006373740190415729
SPY,2026-05-27,long,0.0075,0.005,-0.0006373740190415729
SPY,2026-05-27,long,0.0025,0.0025,-0.0012356012595160562
SPY,2026-05-27,long,0.0025,0.004,-0.0012356012595160562
SPY,2026-05-27,long,0.0025,0.005,-0.0012356012595160562
SPY,2026-05-27,long,0.005,0.0025,-0.0012356012595160562
SPY,2026-05-27,long,0.005,0.004,-0.0012356012595160562
SPY,2026-05-27,long,0.005,0.005,-0.0012356012595160562
SPY,2026-05-27,long,0.0075,0.0025,-0.0012356012595160562
SPY,2026-05-27,long,0.0075,0.004,-0.0012356012595160562
SPY,2026-05-27,long,0.0075,0.005,-0.0012356012595160562
SPY,2026-05-28,long,0.0025,0.0025,0.0025
SPY,2026-05-28,long,0.0025,0.004,0.0025
SPY,2026-05-28,long,0.0025,0.005,0.0025
SPY,2026-05-28,long,0.005,0.0025,0.003064174471429843
SPY,2026-05-28,long,0.005,0.004,0.003064174471429843
SPY,2026-05-28,long,0.005,0.005,0.003064174471429843
SPY,2026-05-28,long,0.0075,0.0025,0.003064174471429843
SPY,2026-05-28,long,0.0075,0.004,0.003064174471429843
SPY,2026-05-28,long,0.0075,0.005,0.003064174471429843
SPY,2026-05-28,long,0.0025,0.0025,0.0025
SPY,2026-05-28,long,0.0025,0.004,0.0025
SPY,2026-05-28,long,0.0025,0.005,0.0025
SPY,2026-05-28,long,0.005,0.0025,0.005
SPY,2026-05-28,long,0.005,0.004,0.005
SPY,2026-05-28,long,0.005,0.005,0.005
SPY,2026-05-28,long,0.0075,0.0025,0.002285706669865214
SPY,2026-05-28,long,0.0075,0.004,0.002285706669865214
SPY,2026-05-28,long,0.0075,0.005,0.002285706669865214
SPY,2026-05-28,long,0.0025,0.0025,-0.0006988947340454357
SPY,2026-05-28,long,0.0025,0.004,-0.0006988947340454357
SPY,2026-05-28,long,0.0025,0.005,-0.0006988947340454357
SPY,2026-05-28,long,0.005,0.0025,-0.0006988947340454357
SPY,2026-05-28,long,0.005,0.004,-0.0006988947340454357
SPY,2026-05-28,long,0.005,0.005,-0.0006988947340454357
SPY,2026-05-28,long,0.0075,0.0025,-0.0006988947340454357
SPY,2026-05-28,long,0.0075,0.004,-0.0006988947340454357
SPY,2026-05-28,long,0.0075,0.005,-0.0006988947340454357
SPY,2026-05-28,long,0.0025,0.0025,0.0011556700893983936
SPY,2026-05-28,long,0.0025,0.004,0.0011556700893983936
SPY,2026-05-28,long,0.0025,0.005,0.0011556700893983936
SPY,2026-05-28,long,0.005,0.0025,0.0011556700893983936
SPY,2026-05-28,long,0.005,0.004,0.0011556700893983936
SPY,2026-05-28,long,0.005,0.005,0.0011556700893983936
SPY,2026-05-28,long,0.0075,0.0025,0.0011556700893983936
SPY,2026-05-28,long,0.0075,0.004,0.0011556700893983936
SPY,2026-05-28,long,0.0075,0.005,0.0011556700893983936
SPY,2026-05-29,long,0.0025,0.0025,-0.00013227163302561142
SPY,2026-05-29,long,0.0025,0.004,-0.00013227163302561142
SPY,2026-05-29,long,0.0025,0.005,-0.00013227163302561142
SPY,2026-05-29,long,0.005,0.0025,-0.00013227163302561142
SPY,2026-05-29,long,0.005,0.004,-0.00013227163302561142
SPY,2026-05-29,long,0.005,0.005,-0.00013227163302561142
SPY,2026-05-29,long,0.0075,0.0025,-0.00013227163302561142
SPY,2026-05-29,long,0.0075,0.004,-0.00013227163302561142
SPY,2026-05-29,long,0.0075,0.005,-0.00013227163302561142
SPY,2026-05-29,long,0.0025,0.0025,1.3226638449825944e-05
SPY,2026-05-29,long,0.0025,0.004,1.3226638449825944e-05
SPY,2026-05-29,long,0.0025,0.005,1.3226638449825944e-05
SPY,2026-05-29,long,0.005,0.0025,1.3226638449825944e-05
SPY,2026-05-29,long,0.005,0.004,1.3226638449825944e-05
SPY,2026-05-29,long,0.005,0.005,1.3226638449825944e-05
SPY,2026-05-29,long,0.0075,0.0025,1.3226638449825944e-05
SPY,2026-05-29,long,0.0075,0.004,1.3226638449825944e-05
SPY,2026-05-29,long,0.0075,0.005,1.3226638449825944e-05
SPY,2026-06-01,long,0.0025,0.0025,-0.0008169719330610154
SPY,2026-06-01,long,0.0025,0.004,-0.0008169719330610154
SPY,2026-06-01,long,0.0025,0.005,-0.0008169719330610154
SPY,2026-06-01,long,0.005,0.0025,-0.0008169719330610154
SPY,2026-06-01,long,0.005,0.004,-0.0008169719330610154
SPY,2026-06-01,long,0.005,0.005,-0.0008169719330610154
SPY,2026-06-01,long,0.0075,0.0025,-0.0008169719330610154
SPY,2026-06-01,long,0.0075,0.004,-0.0008169719330610154
SPY,2026-06-01,long,0.0075,0.005,-0.0008169719330610154
SPY,2026-06-01,long,0.0025,0.0025,-0.0007378517971962411
SPY,2026-06-01,long,0.0025,0.004,-0.0007378517971962411
SPY,2026-06-01,long,0.0025,0.005,-0.0007378517971962411
SPY,2026-06-01,long,0.005,0.0025,-0.0007378517971962411
SPY,2026-06-01,long,0.005,0.004,-0.0007378517971962411
SPY,2026-06-01,long,0.005,0.005,-0.0007378517971962411
SPY,2026-06-01,long,0.0075,0.0025,-0.0007378517971962411
SPY,2026-06-01,long,0.0075,0.004,-0.0007378517971962411
SPY,2026-06-01,long,0.0075,0.005,-0.0007378517971962411
SPY,2026-06-02,long,0.0025,0.0025,0.0005736251129117677
SPY,2026-06-02,long,0.0025,0.004,0.0005736251129117677
SPY,2026-06-02,long,0.0025,0.005,0.0005736251129117677
SPY,2026-06-02,long,0.005,0.0025,0.0005736251129117677
SPY,2026-06-02,long,0.005,0.004,0.0005736251129117677
SPY,2026-06-02,long,0.005,0.005,0.0005736251129117677
SPY,2026-06-02,long,0.0075,0.0025,0.0005736251129117677
SPY,2026-06-02,long,0.0075,0.004,0.0005736251129117677
SPY,2026-06-02,long,0.0075,0.005,0.0005736251129117677
SPY,2026-06-03,long,0.0025,0.0025,0.000145175777303094
SPY,2026-06-03,long,0.0025,0.004,0.000145175777303094
SPY,2026-06-03,long,0.0025,0.005,0.000145175777303094
SPY,2026-06-03,long,0.005,0.0025,0.000145175777303094
SPY,2026-06-03,long,0.005,0.004,0.000145175777303094
SPY,2026-06-03,long,0.005,0.005,0.000145175777303094
SPY,2026-06-03,long,0.0075,0.0025,0.000145175777303094
SPY,2026-06-03,long,0.0075,0.004,0.000145175777303094
SPY,2026-06-03,long,0.0075,0.005,0.000145175777303094
SPY,2026-06-03,long,0.0025,0.0025,-0.00043727938464779734
SPY,2026-06-03,long,0.0025,0.004,-0.00043727938464779734
SPY,2026-06-03,long,0.0025,0.005,-0.00043727938464779734
SPY,2026-06-03,long,0.005,0.0025,-0.00043727938464779734
SPY,2026-06-03,long,0.005,0.004,-0.00043727938464779734
SPY,2026-06-03,long,0.005,0.005,-0.00043727938464779734
SPY,2026-06-03,long,0.0075,0.0025,-0.00043727938464779734
SPY,2026-06-03,long,0.0075,0.004,-0.00043727938464779734
SPY,2026-06-03,long,0.0075,0.005,-0.00043727938464779734
SPY,2026-06-03,long,0.0025,0.0025,-0.0005945224663433325
SPY,2026-06-03,long,0.0025,0.004,-0.0005945224663433325
SPY,2026-06-03,long,0.0025,0.005,-0.0005945224663433325
SPY,2026-06-03,long,0.005,0.0025,-0.0005945224663433325
SPY,2026-06-03,long,0.005,0.004,-0.0005945224663433325
SPY,2026-06-03,long,0.005,0.005,-0.0005945224663433325
SPY,2026-06-03,long,0.0075,0.0025,-0.0005945224663433325
SPY,2026-06-03,long,0.0075,0.004,-0.0005945224663433325
SPY,2026-06-03,long,0.0075,0.005,-0.0005945224663433325
SPY,2026-06-04,long,0.0025,0.0025,-0.00047886349729976013
SPY,2026-06-04,long,0.0025,0.004,-0.00047886349729976013
SPY,2026-06-04,long,0.0025,0.005,-0.00047886349729976013
SPY,2026-06-04,long,0.005,0.0025,-0.00047886349729976013
SPY,2026-06-04,long,0.005,0.004,-0.00047886349729976013
SPY,2026-06-04,long,0.005,0.005,-0.00047886349729976013
SPY,2026-06-04,long,0.0075,0.0025,-0.00047886349729976013
SPY,2026-06-04,long,0.0075,0.004,-0.00047886349729976013
SPY,2026-06-04,long,0.0075,0.005,-0.00047886349729976013
SPY,2026-06-04,long,0.0025,0.0025,-0.0007028245590770093
SPY,2026-06-04,long,0.0025,0.004,-0.0007028245590770093
SPY,2026-06-04,long,0.0025,0.005,-0.0007028245590770093
SPY,2026-06-04,long,0.005,0.0025,-0.0007028245590770093
SPY,2026-06-04,long,0.005,0.004,-0.0007028245590770093
SPY,2026-06-04,long,0.005,0.005,-0.0007028245590770093
SPY,2026-06-04,long,0.0075,0.0025,-0.0007028245590770093
SPY,2026-06-04,long,0.0075,0.004,-0.0007028245590770093
SPY,2026-06-04,long,0.0075,0.005,-0.0007028245590770093
SPY,2026-06-05,long,0.0025,0.0025,-0.00047995333050483447
SPY,2026-06-05,long,0.0025,0.004,-0.00047995333050483447
SPY,2026-06-05,long,0.0025,0.005,-0.00047995333050483447
SPY,2026-06-05,long,0.005,0.0025,-0.00047995333050483447
SPY,2026-06-05,long,0.005,0.004,-0.00047995333050483447
SPY,2026-06-05,long,0.005,0.005,-0.00047995333050483447
SPY,2026-06-05,long,0.0075,0.0025,-0.00047995333050483447
SPY,2026-06-05,long,0.0075,0.004,-0.00047995333050483447
SPY,2026-06-05,long,0.0075,0.005,-0.00047995333050483447
SPY,2026-06-08,long,0.0025,0.0025,-0.0001212137537206317
SPY,2026-06-08,long,0.0025,0.004,-0.0001212137537206317
SPY,2026-06-08,long,0.0025,0.005,-0.0001212137537206317
SPY,2026-06-08,long,0.005,0.0025,-0.0001212137537206317
SPY,2026-06-08,long,0.005,0.004,-0.0001212137537206317
SPY,2026-06-08,long,0.005,0.005,-0.0001212137537206317
SPY,2026-06-08,long,0.0075,0.0025,-0.0001212137537206317
SPY,2026-06-08,long,0.0075,0.004,-0.0001212137537206317
SPY,2026-06-08,long,0.0075,0.005,-0.0001212137537206317
SPY,2026-06-09,long,0.0025,0.0025,2.6931311689511346e-05
SPY,2026-06-09,long,0.0025,0.004,2.6931311689511346e-05
SPY,2026-06-09,long,0.0025,0.005,2.6931311689511346e-05
SPY,2026-06-09,long,0.005,0.0025,2.6931311689511346e-05
SPY,2026-06-09,long,0.005,0.004,2.6931311689511346e-05
SPY,2026-06-09,long,0.005,0.005,2.6931311689511346e-05
SPY,2026-06-09,long,0.0075,0.0025,2.6931311689511346e-05
SPY,2026-06-09,long,0.0075,0.004,2.6931311689511346e-05
SPY,2026-06-09,long,0.0075,0.005,2.6931311689511346e-05
SPY,2026-06-09,long,0.0025,0.0025,-0.00018848618665515961
SPY,2026-06-09,long,0.0025,0.004,-0.00018848618665515961
SPY,2026-06-09,long,0.0025,0.005,-0.00018848618665515961
SPY,2026-06-09,long,0.005,0.0025,-0.00018848618665515961
SPY,2026-06-09,long,0.005,0.004,-0.00018848618665515961
SPY,2026-06-09,long,0.005,0.005,-0.00018848618665515961
SPY,2026-06-09,long,0.0075,0.0025,-0.00018848618665515961
SPY,2026-06-09,long,0.0075,0.004,-0.00018848618665515961
SPY,2026-06-09,long,0.0075,0.005,-0.00018848618665515961
SPY,2026-06-09,long,0.0025,0.0025,-0.0005519581050335458
SPY,2026-06-09,long,0.0025,0.004,-0.0005519581050335458
SPY,2026-06-09,long,0.0025,0.005,-0.0005519581050335458
SPY,2026-06-09,long,0.005,0.0025,-0.0005519581050335458
SPY,2026-06-09,long,0.005,0.004,-0.0005519581050335458
SPY,2026-06-09,long,0.005,0.005,-0.0005519581050335458
SPY,2026-06-09,long,0.0075,0.0025,-0.0005519581050335458
SPY,2026-06-09,long,0.0075,0.004,-0.0005519581050335458
SPY,2026-06-09,long,0.0075,0.005,-0.0005519581050335458
SPY,2026-06-09,long,0.0025,0.0025,-0.0004296186360213812
SPY,2026-06-09,long,0.0025,0.004,-0.0004296186360213812
SPY,2026-06-09,long,0.0025,0.005,-0.0004296186360213812
SPY,2026-06-09,long,0.005,0.0025,-0.0004296186360213812
SPY,2026-06-09,long,0.005,0.004,-0.0004296186360213812
SPY,2026-06-09,long,0.005,0.005,-0.0004296186360213812
SPY,2026-06-09,long,0.0075,0.0025,-0.0004296186360213812
SPY,2026-06-09,long,0.0075,0.004,-0.0004296186360213812
SPY,2026-06-09,long,0.0075,0.005,-0.0004296186360213812
SPY,2026-06-11,long,0.0025,0.0025,-0.00015039238741080863
SPY,2026-06-11,long,0.0025,0.004,-0.00015039238741080863
SPY,2026-06-11,long,0.0025,0.005,-0.00015039238741080863
SPY,2026-06-11,long,0.005,0.0025,-0.00015039238741080863
SPY,2026-06-11,long,0.005,0.004,-0.00015039238741080863
SPY,2026-06-11,long,0.005,0.005,-0.00015039238741080863
SPY,2026-06-11,long,0.0075,0.0025,-0.00015039238741080863
SPY,2026-06-11,long,0.0075,0.004,-0.00015039238741080863
SPY,2026-06-11,long,0.0075,0.005,-0.00015039238741080863
SPY,2026-06-11,long,0.0025,0.0025,-0.0001778434430490512
SPY,2026-06-11,long,0.0025,0.004,-0.0001778434430490512
SPY,2026-06-11,long,0.0025,0.005,-0.0001778434430490512
SPY,2026-06-11,long,0.005,0.0025,-0.0001778434430490512
SPY,2026-06-11,long,0.005,0.004,-0.0001778434430490512
SPY,2026-06-11,long,0.005,0.005,-0.0001778434430490512
SPY,2026-06-11,long,0.0075,0.0025,-0.0001778434430490512
SPY,2026-06-11,long,0.0075,0.004,-0.0001778434430490512
SPY,2026-06-11,long,0.0075,0.005,-0.0001778434430490512
QQQ,2025-12-15,long,0.0025,0.0025,0.00032438569459094233
QQQ,2025-12-15,long,0.0025,0.004,0.00032438569459094233
QQQ,2025-12-15,long,0.0025,0.005,0.00032438569459094233
QQQ,2025-12-15,long,0.005,0.0025,0.00032438569459094233
QQQ,2025-12-15,long,0.005,0.004,0.00032438569459094233
QQQ,2025-12-15,long,0.005,0.005,0.00032438569459094233
QQQ,2025-12-15,long,0.0075,0.0025,0.00032438569459094233
QQQ,2025-12-15,long,0.0075,0.004,0.00032438569459094233
QQQ,2025-12-15,long,0.0075,0.005,0.00032438569459094233
QQQ,2025-12-15,long,0.0025,0.0025,-0.00011351289993016742
QQQ,2025-12-15,long,0.0025,0.004,-0.00011351289993016742
QQQ,2025-12-15,long,0.0025,0.005,-0.00011351289993016742
QQQ,2025-12-15,long,0.005,0.0025,-0.00011351289993016742
QQQ,2025-12-15,long,0.005,0.004,-0.00011351289993016742
QQQ,2025-12-15,long,0.005,0.005,-0.00011351289993016742
QQQ,2025-12-15,long,0.0075,0.0025,-0.00011351289993016742
QQQ,2025-12-15,long,0.0075,0.004,-0.00011351289993016742
QQQ,2025-12-15,long,0.0075,0.005,-0.00011351289993016742
QQQ,2025-12-15,long,0.0025,0.0025,0.0005025370013129921
QQQ,2025-12-15,long,0.0025,0.004,0.0005025370013129921
QQQ,2025-12-15,long,0.0025,0.005,0.0005025370013129921
QQQ,2025-12-15,long,0.005,0.0025,0.0005025370013129921
QQQ,2025-12-15,long,0.005,0.004,0.0005025370013129921
QQQ,2025-12-15,long,0.005,0.005,0.0005025370013129921
QQQ,2025-12-15,long,0.0075,0.0025,0.0005025370013129921
QQQ,2025-12-15,long,0.0075,0.004,0.0005025370013129921
QQQ,2025-12-15,long,0.0075,0.005,0.0005025370013129921
QQQ,2025-12-15,long,0.0025,0.0025,3.403455317505405e-05
QQQ,2025-12-15,long,0.0025,0.004,3.403455317505405e-05
QQQ,2025-12-15,long,0.0025,0.005,3.403455317505405e-05
QQQ,2025-12-15,long,0.005,0.0025,3.403455317505405e-05
QQQ,2025-12-15,long,0.005,0.004,3.403455317505405e-05
QQQ,2025-12-15,long,0.005,0.005,3.403455317505405e-05
QQQ,2025-12-15,long,0.0075,0.0025,3.403455317505405e-05
QQQ,2025-12-15,long,0.0075,0.004,3.403455317505405e-05
QQQ,2025-12-15,long,0.0075,0.005,3.403455317505405e-05
QQQ,2025-12-15,long,0.0025,0.0025,-0.0006481301445329854
QQQ,2025-12-15,long,0.0025,0.004,-0.0006481301445329854
QQQ,2025-12-15,long,0.0025,0.005,-0.0006481301445329854
QQQ,2025-12-15,long,0.005,0.0025,-0.0006481301445329854
QQQ,2025-12-15,long,0.005,0.004,-0.0006481301445329854
QQQ,2025-12-15,long,0.005,0.005,-0.0006481301445329854
QQQ,2025-12-15,long,0.0075,0.0025,-0.0006481301445329854
QQQ,2025-12-15,long,0.0075,0.004,-0.0006481301445329854
QQQ,2025-12-15,long,0.0075,0.005,-0.0006481301445329854
QQQ,2025-12-15,long,0.0025,0.0025,-0.00024277737314878573
QQQ,2025-12-15,long,0.0025,0.004,-0.00024277737314878573
QQQ,2025-12-15,long,0.0025,0.005,-0.00024277737314878573
QQQ,2025-12-15,long,0.005,0.0025,-0.00024277737314878573
QQQ,2025-12-15,long,0.005,0.004,-0.00024277737314878573
QQQ,2025-12-15,long,0.005,0.005,-0.00024277737314878573
QQQ,2025-12-15,long,0.0075,0.0025,-0.00024277737314878573
QQQ,2025-12-15,long,0.0075,0.004,-0.00024277737314878573
QQQ,2025-12-15,long,0.0075,0.005,-0.00024277737314878573
QQQ,2025-12-15,long,0.0025,0.0025,-0.0025
QQQ,2025-12-15,long,0.0025,0.004,-0.004
QQQ,2025-12-15,long,0.0025,0.005,-0.003106595042392012
QQQ,2025-12-15,long,0.005,0.0025,-0.0025
QQQ,2025-12-15,long,0.005,0.004,-0.004
QQQ,2025-12-15,long,0.005,0.005,-0.003106595042392012
QQQ,2025-12-15,long,0.0075,0.0025,-0.0025
QQQ,2025-12-15,long,0.0075,0.004,-0.004
QQQ,2025-12-15,long,0.0075,0.005,-0.003106595042392012
QQQ,2025-12-15,long,0.0025,0.0025,-0.0025
QQQ,2025-12-15,long,0.0025,0.004,-0.004
QQQ,2025-12-15,long,0.0025,0.005,-0.005
QQQ,2025-12-15,long,0.005,0.0025,-0.0025
QQQ,2025-12-15,long,0.005,0.004,-0.004
QQQ,2025-12-15,long,0.005,0.005,-0.005
QQQ,2025-12-15,long,0.0075,0.0025,-0.0025
QQQ,2025-12-15,long,0.0075,0.004,-0.004
QQQ,2025-12-15,long,0.0075,0.005,-0.005
QQQ,2025-12-15,short,0.0025,0.0025,-0.0025
QQQ,2025-12-15,short,0.0025,0.004,-0.004
QQQ,2025-12-15,short,0.0025,0.005,-0.002424639580602913
QQQ,2025-12-15,short,0.005,0.0025,-0.0025
QQQ,2025-12-15,short,0.005,0.004,-0.004
QQQ,2025-12-15,short,0.005,0.005,-0.002424639580602913
QQQ,2025-12-15,short,0.0075,0.0025,-0.0025
QQQ,2025-12-15,short,0.0075,0.004,-0.004
QQQ,2025-12-15,short,0.0075,0.005,-0.002424639580602913
QQQ,2025-12-17,long,0.0025,0.0025,-0.00037416625996423975
QQQ,2025-12-17,long,0.0025,0.004,-0.00037416625996423975
QQQ,2025-12-17,long,0.0025,0.005,-0.00037416625996423975
QQQ,2025-12-17,long,0.005,0.0025,-0.00037416625996423975
QQQ,2025-12-17,long,0.005,0.004,-0.00037416625996423975
QQQ,2025-12-17,long,0.005,0.005,-0.00037416625996423975
QQQ,2025-12-17,long,0.0075,0.0025,-0.00037416625996423975
QQQ,2025-12-17,long,0.0075,0.004,-0.00037416625996423975
QQQ,2025-12-17,long,0.0075,0.005,-0.00037416625996423975
QQQ,2025-12-19,long,0.0025,0.0025,-0.0025
QQQ,2025-12-19,long,0.0025,0.004,-0.0005092938008887737
QQQ,2025-12-19,long,0.0025,0.005,-0.0005092938008887737
QQQ,2025-12-19,long,0.005,0.0025,-0.0025
QQQ,2025-12-19,long,0.005,0.004,-0.0005092938008887737
