symbol,direction,slack,timestamp,compression,impulse,spike,early_move_score,hit_0.5_15,pnl_0.5_15,win_0.5_15,score_bucket
AAPL,short,0.6766398158804441,2026-05-29 19:55:00+00:00,0.0,0.0,1.0,0.3,True,0.5,True,0.2-0.4
AAPL,short,0.6249424758398731,2026-06-01 13:37:00+00:00,0.0,0.005455836776859179,0.7236322237816755,0.2192720018452463,False,0.17233326354103568,False,0.2-0.4
AAPL,short,0.6000000000001267,2026-06-01 15:43:00+00:00,0.0,0.2617631151973914,0.5338476206965401,0.2648595322879186,False,0.08791924454576315,False,0.2-0.4
AAPL,long,0.6017191977078619,2026-06-01 15:51:00+00:00,0.0,0.0,0.09287080666993552,0.027861242000980658,False,0.06032838205801383,False,0-0.2
AAPL,short,0.7522388059704357,2026-06-01 16:10:00+00:00,0.0,0.0,0.5439129474148503,0.16317388422445508,False,0.29668269622626947,False,0-0.2
AAPL,long,0.7098591549294121,2026-06-01 16:47:00+00:00,0.11904761904786182,0.5216049382718583,0.40265688081949136,0.3651533252689493,False,-0.10946996928304673,False,0.2-0.4
AAPL,long,0.6932599724897007,2026-06-01 17:57:00+00:00,0.285714285714361,0.0,0.5669951517706786,0.2558128312455119,False,-0.1801948051948074,False,0.2-0.4
AAPL,short,0.7044025157231665,2026-06-01 18:27:00+00:00,0.0,0.0,0.829790478145725,0.2489371434437175,False,0.03572820579446981,False,0.2-0.4
AAPL,short,0.613545816733146,2026-06-01 18:44:00+00:00,0.0,0.4096000000004191,0.08962597161191932,0.19072779148374341,False,0.056844943236267514,False,0-0.2
AAPL,short,0.6363636363638555,2026-06-01 18:57:00+00:00,0.16875000000005724,0.005917159763303259,1.0,0.35299186390533843,False,-0.13003901170350365,False,0.2-0.4
AAPL,short,0.7130977130977092,2026-06-02 13:59:00+00:00,0.42618384401111714,0.621671597633083,0.49328657729224146,0.5245097654442408,False,0.08412469868797531,False,0.4-0.6
AAPL,long,0.6425120772946715,2026-06-02 14:02:00+00:00,0.07692307692320834,0.0,0.573978409958817,0.19527044606460758,False,0.04857512953367139,False,0-0.2
AAPL,short,0.7174515235457237,2026-06-02 14:12:00+00:00,0.0,0.0,0.4192669828428772,0.12578009485286315,False,-0.24919093851132096,False,0-0.2
AAPL,long,0.7823050058207381,2026-06-02 14:25:00+00:00,0.0,0.0,1.0,0.3,False,0.18732640010334736,False,0.2-0.4
AAPL,long,0.637436762225932,2026-06-02 14:44:00+00:00,0.0,0.03999999999992204,1.0,0.3159999999999688,False,0.2049676409354242,False,0.2-0.4
AAPL,short,0.7169274537695773,2026-06-02 15:00:00+00:00,0.16602316602318856,0.0,0.36259279640024766,0.15858478872703086,True,-0.5,False,0-0.2
AAPL,short,0.6678023850087105,2026-06-02 15:33:00+00:00,0.5305343511449887,0.36862244897967983,0.514189733548033,0.46086620499977843,False,-0.028795392737154053,False,0.4-0.6
AAPL,long,0.7205882352938451,2026-06-02 16:13:00+00:00,0.1687499999999863,0.0,0.5413039176889143,0.21301617530667016,False,-0.019217218627891317,False,0.2-0.4
AAPL,long,0.6327683615817812,2026-06-02 16:29:00+00:00,0.0,0.0,0.8718948489275677,0.26156845467827033,False,-0.02242008839922171,False,0.2-0.4
AAPL,short,0.6312997347482647,2026-06-02 16:31:00+00:00,0.11267605633800903,0.06612244897963002,1.0,0.36025179649325473,False,0.048013827982469864,False,0.2-0.4
AAPL,long,0.67898383371819,2026-06-02 17:18:00+00:00,0.0,0.0,1.0,0.3,False,0.0540884505249812,False,0.2-0.4
AAPL,short,0.7298578199052991,2026-06-02 17:38:00+00:00,0.0,0.0,0.9144411062593334,0.2743323318778,False,-0.09374751727973811,False,0.2-0.4
AAPL,short,0.7417218543044927,2026-06-02 19:34:00+00:00,0.165048543689285,0.07438016528910246,0.5270213362521599,0.23737303009807442,False,0.025403277022748926,False,0.2-0.4
AAPL,long,0.6331658291456711,2026-06-03 16:43:00+00:00,0.297674418604648,0.2688614540466231,0.35735551070513516,0.30405356041158416,False,0.19050079106261725,False,0.2-0.4
AAPL,long,0.6192307692308263,2026-06-03 17:20:00+00:00,0.2198952879580378,0.7561436672970107,0.23870423720303058,0.44003732446712474,False,0.1375582599689317,False,0.4-0.6
AAPL,short,0.6187845303866554,2026-06-03 17:52:00+00:00,0.0,0.0,0.8857357965816188,0.2657207389744856,False,0.13086044783354212,False,0.2-0.4
AAPL,short,0.7567567567564855,2026-06-03 18:33:00+00:00,0.28800000000007575,0.3194706994328194,0.6936579909112497,0.42228567704652537,False,0.05647985282964429,False,0.4-0.6
AAPL,long,0.7932011331445121,2026-06-03 20:05:00+00:00,0.0,0.0,1.0,0.3,True,0.5,True,0.2-0.4
AAPL,long,0.743295019157119,2026-06-04 13:33:00+00:00,0.0,0.0,1.0,0.3,False,0.16710048523409549,False,0.2-0.4
AAPL,short,0.7613636363636078,2026-06-04 13:53:00+00:00,0.2254464285714706,0.16239697037201845,0.08961038838741231,0.15947583323647227,False,0.3492470362063543,False,0-0.2
AAPL,short,0.7858627858628979,2026-06-04 14:05:00+00:00,0.0,0.13007256113950508,0.42949171478834813,0.18087653889230648,False,0.24688191349513672,False,0-0.2
AAPL,long,0.6215644820295354,2026-06-04 14:37:00+00:00,0.042071197411001224,0.0,0.6570250311359285,0.2097288685640789,False,-0.09020618556700152,False,0.2-0.4
AAPL,short,0.6760563380281754,2026-06-04 15:31:00+00:00,0.0,0.0,0.5300239505796096,0.15900718517388288,False,0.07248828106121745,False,0-0.2
AAPL,short,0.7052238805969506,2026-06-04 15:41:00+00:00,0.23364485981299174,0.0933641975308803,0.5547467105263395,0.27386315011415147,False,0.00806022600874828,False,0.2-0.4
AAPL,long,0.6511627906974353,2026-06-04 15:49:00+00:00,0.1074380165289086,0.0,0.5164322577341556,0.18716108227891926,False,0.12255297190956733,False,0-0.2
AAPL,long,0.7205882352942554,2026-06-04 16:31:00+00:00,0.0,0.0,1.0,0.3,False,0.16577342153122698,False,0.2-0.4
AAPL,short,0.7636363636362162,2026-06-04 17:39:00+00:00,0.0,0.0,0.9746533168999538,0.29239599506998615,False,0.14112515235101603,False,0.2-0.4
AAPL,short,0.7396226415093682,2026-06-04 18:08:00+00:00,0.1792452830189094,0.0,0.4498750847818561,0.18873611034022966,False,0.004816723664577236,False,0-0.2
AAPL,long,0.6746987951806843,2026-06-04 18:53:00+00:00,0.0,0.0,0.4353964206544032,0.13061892619632096,False,0.09469848963934832,False,0-0.2
AAPL,short,0.6930693069306202,2026-06-04 19:24:00+00:00,0.1311475409837639,0.04938271604932034,0.9005042740297968,0.3292486309237963,False,0.18750300485584048,False,0.2-0.4
AAPL,short,0.6350515463918358,2026-06-05 14:36:00+00:00,0.13421052631581867,0.0,0.15342982034825914,0.08629210399922334,False,0.3896062591438276,False,0-0.2
AAPL,short,0.771653543307011,2026-06-05 14:46:00+00:00,0.17454545454549525,0.2743764172333981,0.27712599519666703,0.24525200181600793,True,0.5,True,0.2-0.4
AAPL,short,0.7879581151831793,2026-06-05 15:06:00+00:00,0.0,0.676049382716271,0.9286538738997789,0.549015915256442,False,0.022350649765316,False,0.4-0.6
AAPL,short,0.6187845303866164,2026-06-05 15:27:00+00:00,0.0,0.0,1.0,0.3,False,-0.11487650775416863,False,0.2-0.4
AAPL,short,0.6322580645160164,2026-06-05 16:15:00+00:00,0.29368029739775,0.6290130796662052,0.17795967638112242,0.3930972240001438,False,0.36722442202070316,False,0.2-0.4
AAPL,long,0.7368421052631463,2026-06-05 16:40:00+00:00,0.0,0.0,0.2072364114345291,0.062170923430358724,False,-0.03375174785837708,False,0-0.2
AAPL,short,0.6461538461538792,2026-06-05 18:10:00+00:00,0.2513368983957358,0.07910156250003123,0.11808057093037472,0.14246586579784562,False,-0.0,False,0-0.2
AAPL,long,0.6052332195676781,2026-06-05 19:02:00+00:00,0.0,0.08163265306124659,0.21389121702513458,0.09682042633203901,True,-0.5,False,0-0.2
AAPL,long,0.7882882882882887,2026-06-05 19:19:00+00:00,0.0,0.18777777777798577,0.88271519811208,0.33992567054481826,False,0.3545407233931743,False,0.2-0.4
AAPL,short,0.6803455723541092,2026-06-05 19:23:00+00:00,0.27318295739349113,0.0,0.5503412548117941,0.24705726366158556,False,-0.23065802511247976,False,0.2-0.4
AAPL,short,0.6666666666665847,2026-06-05 19:31:00+00:00,0.2809917355371855,0.44444444444453796,0.3666321967203987,0.37206495745509044,False,0.1716821612516513,False,0.2-0.4
AAPL,long,0.6939281288723329,2026-06-05 19:37:00+00:00,0.26353790613719247,0.0,0.5342461325980099,0.2393352116205607,False,-0.06157635467980222,False,0.2-0.4
NVDA,short,0.6439169139465832,2026-05-29 14:36:00+00:00,0.3651376146788874,0.15229030339083482,0.34089402474975583,0.2727256131849269,True,0.5,True,0.2-0.4
NVDA,long,0.6092254134029557,2026-05-29 14:46:00+00:00,0.3104166666666879,0.12250000000003977,0.7329942384590746,0.3620232715377446,True,0.5,True,0.2-0.4
NVDA,short,0.7368421052631196,2026-05-29 15:16:00+00:00,0.1656249999999742,0.31867845993749827,0.8333670955797958,0.4271690126489303,True,0.5,True,0.4-0.6
NVDA,short,0.6716641679160203,2026-05-29 15:32:00+00:00,0.0,0.24999999999991118,0.18338347772500607,0.1550150433174663,False,0.36164688427299757,False,0-0.2
NVDA,long,0.6021505376344454,2026-05-29 15:47:00+00:00,0.3364928909952578,0.0,0.6346419925097102,0.2913404650514904,False,0.20007444630560528,False,0.2-0.4
NVDA,long,0.7725437415882025,2026-05-29 16:26:00+00:00,0.03398058252424192,0.0,1.0,0.31019417475727257,True,0.5,True,0.2-0.4
NVDA,long,0.6689419795221175,2026-05-29 16:53:00+00:00,0.19540229885055935,0.0,0.2981642857732204,0.1480699753871339,False,0.029993309184873092,False,0-0.2
NVDA,short,0.6754385964911369,2026-05-29 17:11:00+00:00,0.3798882681564755,0.007561436672952914,0.41713892083144655,0.24213273136555774,False,0.2790526048753572,False,0.2-0.4
NVDA,long,0.6526806526806038,2026-05-29 17:37:00+00:00,0.0,0.03515625000000416,0.8042547553968591,0.2553389266190594,False,0.050890585241723435,False,0.2-0.4
NVDA,short,0.6722195002449877,2026-05-29 19:58:00+00:00,0.3777009507346573,0.0,0.8360285294079959,0.36411884404279593,True,0.5,True,0.2-0.4
NVDA,short,0.7091503267974002,2026-06-01 14:11:00+00:00,0.0,0.21614342874733614,0.47177624935927,0.22799024630671544,True,-0.5,False,0.2-0.4
NVDA,long,0.6713164777681029,2026-06-01 14:47:00+00:00,0.049046321525871774,0.27157310057526146,0.4988926603189112,0.27301093478353944,True,-0.5,False,0.2-0.4
NVDA,long,0.7982456140350495,2026-06-01 14:53:00+00:00,0.0,0.4588969823099975,0.40462129716813033,0.3049451820744381,True,-0.5,False,0.2-0.4
NVDA,short,0.7445086705201951,2026-06-01 15:43:00+00:00,0.0,0.0,0.6409632572888568,0.19228897718665705,False,0.28133224430529297,False,0-0.2
NVDA,short,0.6839694656488332,2026-06-01 15:50:00+00:00,0.42086330935253974,0.6400000000000455,0.2425458671429428,0.45502275294866296,False,-0.09087604507451319,False,0.4-0.6
NVDA,long,0.6354009077154847,2026-06-01 15:51:00+00:00,0.31726907630526635,0.0,0.648777678310271,0.2898140263846612,False,0.08634793673877374,False,0.2-0.4
NVDA,short,0.639370078740206,2026-06-01 16:09:00+00:00,0.08835341365460832,0.0,0.7197971569747599,0.24244517118881045,False,-0.17235123367199923,False,0.2-0.4
NVDA,short,0.6901408450705083,2026-06-01 16:58:00+00:00,0.0679611650485903,0.0,0.778780693614586,0.25402255759895287,False,0.19355419517465197,False,0.2-0.4
NVDA,short,0.7692307692308094,2026-06-01 17:11:00+00:00,0.0,0.0,0.867211614141377,0.2601634842424131,False,-0.006764984440542453,False,0.2-0.4
NVDA,long,0.6524271844658925,2026-06-01 17:15:00+00:00,0.0,0.0,0.8880352041241215,0.26641056123723644,False,0.12178070452391944,False,0.2-0.4
NVDA,short,0.7368421052631463,2026-06-01 18:07:00+00:00,0.0,0.0,1.0,0.3,True,0.5,True,0.2-0.4
NVDA,short,0.7835820895522665,2026-06-01 18:31:00+00:00,0.28205128205126045,0.1736111111110453,0.5223122618334224,0.310753507609823,False,0.04675289979295954,False,0.2-0.4
NVDA,short,0.7253886010362943,2026-06-01 18:38:00+00:00,0.0,0.04591836734694189,1.0,0.3183673469387767,False,0.3427706552706472,False,0.2-0.4
NVDA,short,0.6824224519940548,2026-06-01 18:47:00+00:00,0.0,0.0,0.6570165071814671,0.19710495215444013,False,0.13577279202278242,False,0-0.2
NVDA,long,0.6807465618860644,2026-06-02 13:34:00+00:00,0.0,0.0,1.0,0.3,True,0.5,True,0.2-0.4
NVDA,short,0.6206896551724395,2026-06-02 13:39:00+00:00,0.17922948073700867,0.07879347491536716,0.5572360245116896,0.2524570415407563,True,0.5,True,0.2-0.4
NVDA,short,0.6788793103448062,2026-06-02 14:07:00+00:00,0.023076923076954123,0.0,0.4289556572222114,0.13560977408974967,True,0.5,True,0-0.2
NVDA,short,0.7314132618887942,2026-06-02 14:15:00+00:00,0.1836363636363638,0.02366863905325789,0.8892893100384858,0.33134515772375805,True,0.5,True,0.2-0.4
NVDA,long,0.770642201834897,2026-06-02 14:17:00+00:00,0.0,0.0,0.6232235188673259,0.18696705566019775,True,-0.5,False,0-0.2
NVDA,long,0.6253807106599046,2026-06-02 15:14:00+00:00,0.0,0.0,0.7150166142992402,0.21450498428977208,False,-0.16777782683561987,False,0.2-0.4
NVDA,long,0.726329442282705,2026-06-02 15:28:00+00:00,0.0,0.03999999999997272,0.44754530204099985,0.15026359061228903,False,0.00885582713425887,False,0-0.2
NVDA,short,0.6666666666666393,2026-06-02 16:09:00+00:00,0.0,0.0,1.0,0.3,True,0.5,True,0.2-0.4
NVDA,short,0.6355828220858991,2026-06-02 16:25:00+00:00,0.0,0.0,0.2780507230361635,0.08341521691084905,False,-0.22715125601282332,False,0-0.2
NVDA,long,0.7893864013267476,2026-06-02 16:56:00+00:00,0.0,0.0,0.8933915350676542,0.26801746052029624,False,0.17340269441110434,False,0.2-0.4
NVDA,long,0.6265060240963634,2026-06-02 17:21:00+00:00,0.0,0.0,0.6130572731244603,0.1839171819373381,False,-0.4188761641638063,False,0-0.2
NVDA,short,0.6782006920414596,2026-06-02 17:57:00+00:00,0.16289592760181346,0.0,0.7883597473665267,0.28537670249050207,False,-0.1389636005020503,False,0.2-0.4
NVDA,long,0.6677265500795084,2026-06-02 17:59:00+00:00,0.0,0.0,0.9037330061373283,0.2711199018411985,False,0.26020637056975504,False,0.2-0.4
NVDA,long,0.6546762589927826,2026-06-02 18:12:00+00:00,0.0,0.5624999999998002,0.1335298175841464,0.265058945275164,False,-0.2595658984112706,False,0.2-0.4
NVDA,long,0.6008583690986751,2026-06-02 18:22:00+00:00,0.11258278145696472,0.07839999999998472,0.48736074085597003,0.21134305669387432,False,-0.311687146829309,False,0.2-0.4
NVDA,long,0.7441860465116072,2026-06-02 18:41:00+00:00,0.34008097165990514,0.43066406249993444,0.4234092775040883,0.40131269974917183,False,0.21165450779068667,False,0.4-0.6
NVDA,short,0.6975088967970704,2026-06-02 18:46:00+00:00,0.0,0.003906249999993061,1.0,0.30156249999999724,False,-0.1753833700589047,False,0.2-0.4
NVDA,short,0.7459016393442542,2026-06-02 19:12:00+00:00,0.0,0.0946745562129867,0.1372910321300227,0.07905713212420148,False,-0.044822949350064686,False,0-0.2
NVDA,short,0.7887323943661498,2026-06-02 19:56:00+00:00,0.14134275618373834,0.011479591836735472,0.9433809164734475,0.3300089385318499,True,-0.5,False,0.2-0.4
NVDA,short,0.7750865051903231,2026-06-03 14:00:00+00:00,0.03474903474903602,0.4767573696144502,0.12447948966361244,0.23847150516957463,True,0.5,True,0.2-0.4
NVDA,long,0.7944969905417291,2026-06-03 14:36:00+00:00,0.0,0.0,1.0,0.3,True,0.5,True,0.2-0.4
NVDA,long,0.7865168539325713,2026-06-03 16:02:00+00:00,0.1407185628742413,0.0,0.8613954450592027,0.3006342023800332,False,-0.10381341269293042,False,0.2-0.4
NVDA,long,0.6428571428571646,2026-06-03 18:12:00+00:00,0.17021276595749057,0.012345679012322286,0.2609893792534703,0.13429891516821718,False,0.2738708629253137,False,0-0.2
NVDA,long,0.6878612716763577,2026-06-03 18:51:00+00:00,0.0,0.28027681660914233,0.4123180883482477,0.23580615314813125,False,-0.053232115166528156,False,0.2-0.4
NVDA,long,0.7383812010443784,2026-06-04 13:51:00+00:00,0.0,0.22960069444444367,0.7567619216581183,0.31886885427521294,True,-0.5,False,0.2-0.4
NVDA,short,0.7107692307691965,2026-06-04 13:53:00+00:00,0.0,0.7028874604632589,0.5407947730438809,0.44339341609846783,True,0.5,True,0.4-0.6
NVDA,short,0.6398537477148115,2026-06-04 14:22:00+00:00,0.0,0.0,0.7798729883588691,0.23396189650766072,False,-0.380210289147579,False,0.2-0.4
NVDA,short,0.7044025157232476,2026-06-04 15:10:00+00:00,0.021834061135351128,0.0017361111111078213,1.0,0.3072446627850485,False,-0.16691394658753023,False,0.2-0.4
NVDA,short,0.6229913473423164,2026-06-04 15:21:00+00:00,0.11728395061726471,0.16735537190084088,0.4530054812280677,0.23802897831393607,False,-0.2943153113485161,False,0.2-0.4
NVDA,long,0.6578560939794222,2026-06-04 15:29:00+00:00,0.0,0.0,0.22199862621919209,0.06659958786575762,False,0.3796647837762856,False,0-0.2
NVDA,long,0.7156549520766566,2026-06-04 15:32:00+00:00,0.038647342995134115,0.0,0.5667714241018635,0.1816256301290993,False,0.27561608300907864,False,0-0.2
NVDA,long,0.6864516129032175,2026-06-04 15:51:00+00:00,0.0,0.0,0.9409267339581684,0.2822780201874505,True,0.5,True,0.2-0.4
NVDA,short,0.7722165474973972,2026-06-04 15:55:00+00:00,0.0,0.4444444444443976,0.5165828802921639,0.3327526418654082,False,-0.0068956006068065815,False,0.2-0.4
NVDA,short,0.6758620689655219,2026-06-04 16:03:00+00:00,0.19024390243901937,0.5008284023669782,0.3311524582904546,0.35675026916563346,False,-0.2803566504274222,False,0.2-0.4
NVDA,short,0.6441717791411249,2026-06-04 16:28:00+00:00,0.16250000000003936,0.5429362880885499,0.2777173580132526,0.3492397226394075,False,-0.100908173562058,False,0.2-0.4
NVDA,short,0.7192660550459264,2026-06-04 18:13:00+00:00,0.0,0.18367346938773024,0.15857120729464724,0.12104074994348626,False,-0.10430839002267109,False,0-0.2
NVDA,short,0.620795107033681,2026-06-04 18:38:00+00:00,0.23106060606059087,0.1344444444444676,0.05240099045065627,0.1388162567311612,False,-0.27037466203167193,False,0-0.2
NVDA,short,0.63739837398368,2026-06-04 19:55:00+00:00,0.0,0.0351562499999778,0.829969764625063,0.26305342938751,True,0.5,True,0.2-0.4
NVDA,long,0.6695652173913841,2026-06-04 19:56:00+00:00,0.0,0.0,1.0,0.3,True,-0.5,False,0.2-0.4
NVDA,short,0.7200000000000273,2026-06-05 14:21:00+00:00,0.2840909090908977,0.41326530612250484,0.7145392614757298,0.4648951736189902,True,0.5,True,0.4-0.6
NVDA,long,0.6412213740458207,2026-06-05 14:50:00+00:00,0.0,0.06249999999997631,0.4873964574613836,0.17121893723840562,False,-0.03798129421259274,False,0-0.2
NVDA,long,0.6936936936936904,2026-06-05 15:24:00+00:00,0.0,0.12249999999997263,0.871593209532362,0.31047796285969764,False,-0.4120747484427337,False,0.2-0.4
NVDA,long,0.7313432835821507,2026-06-05 18:21:00+00:00,0.0,0.0,0.8089213611672008,0.24267640835016024,False,-0.46069540759420835,False,0.2-0.4
NVDA,long,0.6197916666667287,2026-06-05 18:28:00+00:00,0.18707482993195743,0.027777777777804095,1.0,0.36723356009070884,True,-0.5,False,0.2-0.4
META,long,0.7900894700621248,2026-05-29 14:39:00+00:00,0.0,1.0,0.09927858720620042,0.42978357616186014,False,0.2612765684608719,False,0.4-0.6
META,short,0.7683535281539142,2026-05-29 14:59:00+00:00,0.6245551601423188,0.5479844830493217,0.4850846690133481,0.5520857419664288,False,-0.33412735208070726,False,0.4-0.6
META,short,0.6255778120184106,2026-05-29 15:18:00+00:00,0.0,0.0,1.0,0.3,False,-0.007950263153721234,False,0.2-0.4
META,long,0.6020477815698585,2026-05-29 15:28:00+00:00,0.23542116630667226,0.5804988662134137,0.020923520582896593,0.30910295255223613,False,-0.09310023792283603,False,0.2-0.4
META,long,0.7350000000001063,2026-05-29 16:15:00+00:00,0.21397379912664502,0.0,0.37093401851563956,0.17547234529268538,False,-0.45570586691480114,False,0-0.2
META,long,0.7035175879394956,2026-05-29 16:29:00+00:00,0.0,0.0,1.0,0.3,False,-0.15262295736945797,False,0.2-0.4
META,long,0.7377245508982629,2026-05-29 17:29:00+00:00,0.0,1.0,0.387550849902055,0.5162652549706165,False,0.2259180926744806,False,0.4-0.6
META,long,0.6814159292036441,2026-05-29 17:35:00+00:00,0.0,0.4049586776857711,0.21779271672863076,0.22732128609289765,False,0.309867725715009,False,0.2-0.4
META,long,0.7304347826084515,2026-05-29 18:01:00+00:00,0.0,0.4740661112602203,0.2438208824373873,0.2627727092353043,False,0.02556094287927537,False,0.2-0.4
META,long,0.7929687500006096,2026-05-29 18:18:00+00:00,0.16915422885590775,0.5256250000004533,0.6434702970506585,0.45403735777215126,False,0.29706765476266744,False,0.4-0.6
META,long,0.62898550724632,2026-05-29 18:37:00+00:00,0.0,0.9384765625000431,-0.08927835635230341,0.3486071180943262,False,-0.24716753972621303,False,0.2-0.4
META,long,0.7344262295082173,2026-05-29 18:59:00+00:00,0.0,0.9216000000000698,0.32444763788529773,0.46597429136561724,False,0.34754124555585897,False,0.4-0.6
META,short,0.7571580063629548,2026-05-29 19:28:00+00:00,0.0,0.0,0.41370242296896265,0.12411072689068879,False,-0.0953061710745807,False,0-0.2
META,long,0.627490039840689,2026-05-29 19:37:00+00:00,0.006734006734229186,0.09553719008266322,0.9330250022897293,0.3201425787402528,True,0.5,True,0.2-0.4
META,long,0.7608695652173584,2026-06-01 13:57:00+00:00,0.18417799752780356,0.4132653061224415,1.0,0.5205595217073177,False,-0.2785424838193667,False,0.4-0.6
META,long,0.7654018767850478,2026-06-01 14:31:00+00:00,0.0,0.008724791691831648,1.0,0.30348991667673264,False,0.26868948342808235,False,0.2-0.4
META,long,0.793133047210256,2026-06-01 14:36:00+00:00,0.12181616832783078,0.10103316326528049,0.8834310659044826,0.3419874355758062,True,0.5,True,0.2-0.4
META,short,0.6106315311222469,2026-06-01 14:48:00+00:00,0.2022058823529002,0.0,1.0,0.3606617647058701,True,-0.5,False,0.2-0.4
META,short,0.6915132465200754,2026-06-01 14:52:00+00:00,0.0,0.18463134765627084,0.49243767409433736,0.22158384129080955,False,0.20666536483759387,False,0.2-0.4
META,long,0.7150726089133563,2026-06-01 14:58:00+00:00,0.24575163398693947,0.0216262975778161,0.5609958346447637,0.25067475962063734,True,-0.5,False,0.2-0.4
META,long,0.6070460704606462,2026-06-01 15:05:00+00:00,0.0,0.3906250000000444,0.08354146264749684,0.1813124387942668,False,-0.02937193022535836,False,0-0.2
META,short,0.6439425051334099,2026-06-01 17:44:00+00:00,0.0,0.0,1.0,0.3,False,0.3954125580403236,False,0.2-0.4
META,long,0.7763864042933822,2026-06-01 17:59:00+00:00,0.024327784891258197,0.002341311134248624,0.31260131714013095,0.10201525506311619,False,0.2915740054361413,False,0-0.2
META,short,0.6472206934506772,2026-06-01 18:11:00+00:00,0.0,0.5197404002159963,0.1487088179046242,0.2525088054577858,False,0.20858653877738426,False,0.2-0.4
META,long,0.7905882352941194,2026-06-01 18:22:00+00:00,0.45601851851850755,0.04207758053902088,0.9564799292545649,0.4405805665475301,False,-0.17758776617609592,False,0.4-0.6
META,long,0.6943836615607355,2026-06-01 19:38:00+00:00,0.0,0.0,0.9303259108567161,0.27909777325701485,False,-0.29189332625712994,False,0.2-0.4
META,short,0.6648122392211693,2026-06-02 13:41:00+00:00,0.4672435105067955,0.0,0.47896034890864836,0.28386115782463317,True,-0.5,False,0.2-0.4
META,short,0.685826257348141,2026-06-02 14:00:00+00:00,0.04955401387512433,0.4444444444444444,0.47019499315957947,0.3337024798881889,True,0.5,True,0.2-0.4
META,long,0.6254295532645898,2026-06-02 14:43:00+00:00,0.4524793388429941,0.0,0.7559464212530111,0.36252772802880157,True,0.5,True,0.2-0.4
META,long,0.6092254134029707,2026-06-02 14:52:00+00:00,0.47486033519553184,0.0,0.5875861020664519,0.3187339311785951,False,0.43965289692491705,False,0.2-0.4
META,short,0.6143884892085283,2026-06-02 15:22:00+00:00,0.0,0.0,0.9204293849049456,0.27612881547148366,False,0.27779147558230266,False,0.2-0.4
META,short,0.797927461139969,2026-06-02 15:52:00+00:00,0.0,1.0,0.32528520927165927,0.4975855627814978,False,0.31922595932338155,False,0.4-0.6
META,short,0.7209302325580011,2026-06-02 16:17:00+00:00,0.4090056285177732,1.0,0.17359461270792564,0.5747800723677097,False,-0.022225331939446823,False,0.4-0.6
META,long,0.6588235294119145,2026-06-02 16:21:00+00:00,0.3037542662116858,0.006944444444491813,0.5127929244612366,0.24774193497967345,False,0.14421571374416955,False,0.2-0.4
META,long,0.7285067873303811,2026-06-02 17:20:00+00:00,0.529702970297003,0.682419659734817,1.0,0.7318787549830277,False,-0.29018961253091363,False,0.6-0.8
META,long,0.7821969696971667,2026-06-02 18:38:00+00:00,0.0,0.04136742315432713,0.9218120184445047,0.2930905747950822,False,-0.276677877367099,False,0.2-0.4
