sym,side,level,gap_regime,gap_pct,touch_lbl,bounced,date,ep,mfe15,mfe30,mfe60,hit_>=0.50%,hit_>=0.75%
QQQ,long,PML,Flat,-0.419,1st,True,2025-12-16,610.24,0.1328821447299336,0.3687073938122706,0.3687073938122706,False,False
QQQ,long,PML,Flat,-0.419,2nd,True,2025-12-16,609.8,0.20513283043620884,0.4411282387668178,0.4411282387668178,False,False
QQQ,long,PML,Flat,-0.419,3rd+,True,2025-12-16,610.62,0.23746356162589588,0.3062461105106293,0.3062461105106293,False,False
QQQ,long,PML,Flat,-0.419,3rd+,True,2025-12-16,610.33,0.3539069028230577,0.3539069028230577,0.3539069028230577,False,False
QQQ,long,PML,Flat,-0.419,3rd+,True,2025-12-16,609.45,0.0820411846747067,0.24530314217737376,0.24530314217737376,False,False
QQQ,long,PML,Flat,-0.419,3rd+,True,2025-12-16,609.36,0.2601089667848294,0.2601089667848294,0.2601089667848294,False,False
QQQ,long,PML,Flat,-0.419,3rd+,True,2025-12-16,609.47,0.24201355275895822,0.24201355275895822,0.24201355275895822,False,False
QQQ,long,PML,Flat,-0.419,3rd+,True,2025-12-16,609.6,0.2542650918635096,0.2624671916010536,0.2624671916010536,False,False
QQQ,long,PML,Flat,-0.419,3rd+,True,2025-12-16,609.28,0.18382352941176547,0.18382352941176547,0.18382352941176547,False,False
QQQ,long,PDL,Flat,-0.419,1st,True,2025-12-16,610.53,0.32103254549326593,0.32103254549326593,0.32103254549326593,False,False
QQQ,long,PDL,Flat,-0.419,2nd,True,2025-12-16,610.52,0.06961278909782942,0.06961278909782942,0.06961278909782942,False,False
QQQ,long,PDL,Flat,-0.419,3rd+,True,2025-12-16,610.44,0.08272721315772155,0.08272721315772155,0.08272721315772155,False,False
QQQ,long,PDL,Flat,-0.419,3rd+,True,2025-12-16,610.34,0.132712914113436,0.14090506930563515,0.14090506930563515,False,False
QQQ,long,PDL,Flat,-0.419,3rd+,True,2025-12-16,610.34,0.14090506930563515,0.14090506930563515,0.14090506930563515,False,False
QQQ,short,PMH,Flat,-0.419,1st,True,2025-12-16,610.6012,0.4939721703789499,0.4939721703789499,0.5946925751210318,True,False
QQQ,short,PMH,Flat,-0.419,2nd,True,2025-12-16,610.48,0.5749574105621791,0.5749574105621791,0.5749574105621791,True,False
QQQ,short,PMH,Flat,-0.419,3rd+,True,2025-12-16,610.02,0.21966492901872595,0.35572604176911565,0.35572604176911565,False,False
QQQ,short,PMH,Flat,-0.419,3rd+,True,2025-12-16,610.54,0.4373177842565531,0.4405935729026667,0.4405935729026667,False,False
QQQ,short,PMH,Flat,-0.419,3rd+,True,2025-12-16,610.49,0.17526904617603073,0.25880849809170353,0.5110648823076552,True,False
QQQ,short,PMH,Flat,-0.419,3rd+,True,2025-12-16,610.62,0.196521568242122,0.28004323474501924,0.6075628050178422,True,False
QQQ,short,PMH,Flat,-0.419,3rd+,True,2025-12-16,610.56,0.2702437106918202,0.39963312368971776,0.5977954664570049,True,False
QQQ,short,PMH,Flat,-0.419,3rd+,True,2025-12-16,610.485,0.2579915968451388,0.38903494762361074,0.5855835933724755,True,False
QQQ,long,PDL,Flat,0.272,1st,True,2025-12-17,608.38,0.0509549952332521,0.0509549952332521,0.0509549952332521,False,False
QQQ,short,PMH,Flat,0.272,1st,True,2025-12-17,612.9,0.6542666014031638,0.6542666014031638,0.6542666014031638,True,False
QQQ,short,PDH,Flat,0.272,1st,True,2025-12-17,612.01,0.5097955915753019,0.5097955915753019,0.6911651770395938,True,False
QQQ,short,4H_Res,Flat,0.272,1st,True,2025-12-17,612.01,0.5097955915753019,0.5097955915753019,0.6911651770395938,True,False
QQQ,short,PMH,Gap Up,1.424,1st,True,2025-12-18,608.3,0.22686174584908692,0.22686174584908692,0.22686174584908692,False,False
QQQ,short,PMH,Gap Up,1.424,2nd,True,2025-12-18,608.25,0.16605014385532116,0.16605014385532116,0.16605014385532116,False,False
QQQ,short,PMH,Gap Up,1.424,3rd+,True,2025-12-18,608.49,0.16105441338395343,0.16105441338395343,0.16105441338395343,False,False
QQQ,short,PMH,Gap Up,1.424,3rd+,True,2025-12-18,608.22,0.10193679918450635,0.10193679918450635,0.10193679918450635,False,False
QQQ,short,PDH,Gap Up,1.424,1st,True,2025-12-18,612.38,0.11594108233450413,0.15349946111890342,0.1739116235017376,False,False
QQQ,short,PDH,Gap Up,1.424,2nd,True,2025-12-18,612.68,0.2154468890774852,0.22279166938693865,0.7018345629039555,True,False
QQQ,short,PDH,Gap Up,1.424,3rd+,True,2025-12-18,612.43,0.18206162336918433,0.18206162336918433,0.8033571183645412,True,True
QQQ,short,PDH,Gap Up,1.424,3rd+,True,2025-12-18,612.67,0.22116310575022516,0.22116310575022516,0.8422152218975906,True,True
QQQ,short,PDH,Gap Up,1.424,3rd+,True,2025-12-18,612.41,0.02122760895478445,0.5788605672670203,0.8001175682957459,True,True
QQQ,short,PDH,Gap Up,1.424,3rd+,True,2025-12-18,612.599,0.07982383255604934,0.714823236733984,0.8307228709155672,True,True
QQQ,short,PDH,Gap Up,1.424,3rd+,True,2025-12-18,612.61,0.6741646398197867,0.832503550382792,0.832503550382792,True,True
QQQ,long,4H_Sup,Flat,0.486,1st,True,2025-12-19,613.44,0.5738132498695848,0.6814032342201275,0.6814032342201275,True,False
QQQ,long,4H_Sup,Flat,0.486,2nd,True,2025-12-19,614.08,0.4689942678478366,0.5764721208962942,0.5764721208962942,True,False
QQQ,long,PML,Flat,-0.211,1st,True,2025-12-23,618.52,0.11479014421522933,0.22576472870723202,0.3476039578348279,False,False
QQQ,long,PML,Flat,-0.211,2nd,True,2025-12-23,618.49,0.1358146453459283,0.2312082652912658,0.35247134149298287,False,False
QQQ,long,PDL,Flat,-0.211,1st,True,2025-12-23,619.02,0.050079157377800256,0.15185292882298707,0.26655035378501135,False,False
QQQ,long,PDL,Flat,-0.211,2nd,True,2025-12-23,618.88,0.08563857290589011,0.17450879007239545,0.28923216132367563,False,False
QQQ,long,PDL,Flat,-0.211,3rd+,True,2025-12-23,618.89,0.16642699025674557,0.256911567483726,0.3005380600752983,False,False
QQQ,long,1H_Sup,Flat,-0.211,1st,True,2025-12-23,620.53,0.02256135883841013,0.035453563888938056,0.12569899924257857,False,False
QQQ,long,1H_Sup,Flat,-0.211,2nd,True,2025-12-23,620.4,0.05641521598968774,0.08542875564151721,0.1499032882011708,False,False
QQQ,long,1H_Sup,Flat,-0.211,3rd+,True,2025-12-23,620.38,0.143460459718235,0.14990812082916116,0.15313195138464256,False,False
QQQ,long,4H_Sup,Flat,-0.211,1st,True,2025-12-23,620.85,0.07409197068533827,0.0773133607151515,0.0773133607151515,False,False
QQQ,long,4H_Sup,Flat,-0.211,2nd,True,2025-12-23,620.8561,0.048948540571639505,0.08841018071659493,0.08841018071659493,False,False
QQQ,long,4H_Sup,Flat,-0.211,3rd+,True,2025-12-23,620.825,0.053960455845032444,0.09342407280633468,0.09342407280633468,False,False
QQQ,short,PDH,Flat,-0.211,1st,True,2025-12-23,620.52,0.04512344485269979,0.04512344485269979,0.04512344485269979,False,False
QQQ,long,PML,Flat,-0.021,1st,True,2025-12-24,623.3,0.02085673030643277,0.12433819990375276,0.12514038183861487,False,False
QQQ,long,PML,Flat,-0.021,2nd,True,2025-12-24,623.25,0.0738066586442096,0.13317288407541772,0.13317288407541772,False,False
QQQ,long,1H_Sup,Flat,-0.021,1st,True,2025-12-24,623.11,0.051355298422419204,0.15486832180514384,0.15567074834299358,False,False
QQQ,long,1H_Sup,Flat,-0.021,2nd,True,2025-12-24,623.08,0.09870321628041487,0.16049303460229825,0.16049303460229825,False,False
QQQ,long,4H_Sup,Flat,-0.021,1st,True,2025-12-24,622.94,0.07865926092398873,0.18220053295662356,0.18300317847625555,False,False
QQQ,long,PML,Flat,-0.171,1st,True,2025-12-30,621.01,0.11916072204956588,0.11916072204956588,0.11916072204956588,False,False
QQQ,long,PML,Flat,-0.171,2nd,True,2025-12-30,621.02,0.11754854916106056,0.11754854916106056,0.11754854916106056,False,False
QQQ,long,PML,Flat,-0.171,3rd+,True,2025-12-30,620.8868,0.10198316343655366,0.2082827336641649,0.2082827336641649,False,False
QQQ,long,PML,Flat,-0.171,3rd+,True,2025-12-30,620.87,0.024159646947022287,0.024159646947022287,0.024159646947022287,False,False
QQQ,long,PML,Flat,-0.171,3rd+,True,2025-12-30,620.89,0.014495321232429552,0.014495321232429552,0.014495321232429552,False,False
QQQ,long,PDL,Flat,-0.171,1st,True,2025-12-30,620.1088,0.2614379928167516,0.2646632332906784,0.2646632332906784,False,False
QQQ,long,PDL,Flat,-0.171,2nd,True,2025-12-30,619.78,0.31785472264352305,0.31785472264352305,0.31785472264352305,False,False
QQQ,long,PDL,Flat,-0.171,3rd+,True,2025-12-30,620.0799,0.2693362581177116,0.2693362581177116,0.2693362581177116,False,False
QQQ,long,PDL,Flat,-0.171,3rd+,True,2025-12-30,619.85,0.11194643865451077,0.11194643865451077,0.26942002097280937,False,False
QQQ,long,PDL,Flat,-0.171,3rd+,True,2025-12-30,619.87,0.22101408359817454,0.2661848452094758,0.37265878329326235,False,False
QQQ,short,PDH,Flat,-0.171,1st,True,2025-12-30,621.725,0.16486388676665362,0.2131167316739789,0.27584543005348533,False,False
QQQ,short,PMH,Flat,0.008,1st,True,2025-12-31,619.24,0.3082488211355923,0.3082488211355923,0.3568890898520826,False,False
QQQ,short,PMH,Flat,0.008,2nd,True,2025-12-31,619.37,0.3291731921145741,0.3291731921145741,0.37780325169123974,False,False
QQQ,long,PML,Flat,0.244,1st,True,2026-01-06,619.56,0.37607334237201256,0.46646006843568016,0.48905674995159254,False,False
QQQ,long,PML,Flat,0.244,2nd,True,2026-01-06,619.9,0.3855460558154519,0.41135667043072566,0.4339409582190764,False,False
QQQ,long,PML,Flat,0.244,3rd+,True,2026-01-06,619.52,0.19368220557852378,0.23243801652893442,0.25826446280992105,False,False
QQQ,long,1H_Sup,Flat,0.244,1st,True,2026-01-06,619.92,0.20486514388954954,0.4081171764098733,0.4307007355787961,False,False
QQQ,long,1H_Sup,Flat,0.244,2nd,True,2026-01-06,619.56,0.37607334237201256,0.46646006843568016,0.48905674995159254,False,False
QQQ,long,1H_Sup,Flat,0.244,3rd+,True,2026-01-06,619.9,0.3855460558154519,0.41135667043072566,0.4339409582190764,False,False
QQQ,long,1H_Sup,Flat,0.244,3rd+,True,2026-01-06,619.52,0.19368220557852378,0.23243801652893442,0.25826446280992105,False,False
QQQ,long,4H_Sup,Flat,0.244,1st,True,2026-01-06,620.98,0.23672259976167143,0.23672259976167143,0.25926760926278036,False,False
QQQ,long,4H_Sup,Flat,0.244,2nd,True,2026-01-06,620.94,0.11595323219633355,0.23029600283440427,0.2971301575031265,False,False
QQQ,short,PDH,Flat,0.244,1st,True,2026-01-06,619.5,0.15496368038741506,0.15496368038741506,0.15496368038741506,False,False
QQQ,short,PDH,Flat,0.244,2nd,True,2026-01-06,619.61,0.17268927228418682,0.17268927228418682,0.17268927228418682,False,False
QQQ,short,PDH,Flat,0.244,3rd+,True,2026-01-06,619.56,0.043579314352117926,0.043579314352117926,0.043579314352117926,False,False
QQQ,long,PML,Flat,-0.099,1st,True,2026-01-07,623.24,0.2791861883062719,0.3064629998074527,0.3385533662794451,False,False
QQQ,long,PML,Flat,-0.099,2nd,True,2026-01-07,623.49,0.23897736932428892,0.26624324367671787,0.3528524916197606,False,False
QQQ,long,1H_Sup,Flat,-0.099,1st,True,2026-01-07,625.25,0.07037185125950493,0.16313474610155648,0.16953218712514123,False,False
QQQ,long,1H_Sup,Flat,-0.099,2nd,True,2026-01-07,625.0,0.18079999999999927,0.20959999999999127,0.3455999999999949,False,False
QQQ,long,4H_Sup,Flat,-0.099,1st,True,2026-01-07,625.25,0.07037185125950493,0.16313474610155648,0.16953218712514123,False,False
QQQ,long,4H_Sup,Flat,-0.099,2nd,True,2026-01-07,625.0,0.18079999999999927,0.20959999999999127,0.3455999999999949,False,False
QQQ,long,PML,Flat,0.097,1st,True,2026-01-09,622.57,0.11083091058032685,0.11083091058032685,0.4449298874022169,False,False
QQQ,long,PML,Flat,0.097,2nd,True,2026-01-09,622.56,0.06023515805705475,0.06023515805705475,0.4465433050629798,False,False
QQQ,long,PML,Flat,0.097,3rd+,True,2026-01-09,622.6099,0.048200325757738416,0.048200325757738416,0.4384928668818136,False,False
QQQ,long,PML,Flat,0.097,3rd+,True,2026-01-09,622.41,0.4257643675390783,0.47075079127907066,0.5575103227775947,True,False
QQQ,long,PML,Flat,0.097,3rd+,True,2026-01-09,622.4274,0.4679421246558229,0.4679421246558229,0.554699230785785,True,False
QQQ,long,1H_Sup,Flat,0.097,1st,True,2026-01-09,622.57,0.11083091058032685,0.11083091058032685,0.4449298874022169,False,False
QQQ,long,1H_Sup,Flat,0.097,2nd,True,2026-01-09,622.25,0.04339092004820921,0.2507030936118836,0.4965849738850996,False,False
QQQ,long,1H_Sup,Flat,0.097,3rd+,True,2026-01-09,621.86,0.10613321326343038,0.48805197311291415,0.5596114881162991,True,False
QQQ,long,1H_Sup,Flat,0.097,3rd+,True,2026-01-09,622.23,0.43392314738921806,0.4998151808816697,0.5865998103595097,True,False
QQQ,long,4H_Sup,Flat,0.097,1st,True,2026-01-09,622.57,0.11083091058032685,0.11083091058032685,0.4449298874022169,False,False
QQQ,long,4H_Sup,Flat,0.097,2nd,True,2026-01-09,622.25,0.04339092004820921,0.2507030936118836,0.4965849738850996,False,False
QQQ,long,4H_Sup,Flat,0.097,3rd+,True,2026-01-09,622.23,0.43392314738921806,0.4998151808816697,0.5865998103595097,True,False
QQQ,short,PMH,Flat,0.097,1st,True,2026-01-09,622.65,0.35172247651167443,0.5765678952862815,0.5765678952862815,True,False
QQQ,short,PMH,Flat,0.097,2nd,True,2026-01-09,622.7,0.014453187730854638,0.014453187730854638,0.014453187730854638,False,False
QQQ,short,PMH,Flat,0.097,3rd+,True,2026-01-09,622.88,0.04334703313639575,0.04334703313639575,0.04334703313639575,False,False
QQQ,short,PDH,Flat,0.097,1st,True,2026-01-09,620.795,0.05396306349115613,0.2794803437527708,0.2794803437527708,False,False
QQQ,short,PDH,Flat,0.097,2nd,True,2026-01-09,621.34,0.3669488524801375,0.3669488524801375,0.3669488524801375,False,False
QQQ,short,PDH,Flat,0.097,3rd+,True,2026-01-09,621.7,0.42464211034262506,0.42464211034262506,0.42464211034262506,False,False
QQQ,short,PDH,Flat,0.097,3rd+,True,2026-01-09,622.15,0.01446596479949077,0.01446596479949077,0.01446596479949077,False,False
QQQ,long,PML,Flat,0.003,1st,True,2026-01-13,626.87,0.21376042879704435,0.34616427648475107,0.34616427648475107,False,False
QQQ,long,PML,Flat,0.003,2nd,True,2026-01-13,627.45,0.05896884213881657,0.05896884213881657,0.05896884213881657,False,False
QQQ,long,PML,Flat,0.003,3rd+,True,2026-01-13,626.84,0.04945440622805587,0.04945440622805587,0.04945440622805587,False,False
QQQ,short,PMH,Flat,0.003,1st,True,2026-01-13,628.21,0.18942710240207167,0.39318062431353007,0.6797090145015172,True,False
QQQ,short,PMH,Flat,0.003,2nd,True,2026-01-13,628.14,0.3613844047505304,0.46964052599737827,0.6686407488776279,True,False
QQQ,short,PMH,Flat,0.003,3rd+,True,2026-01-13,628.48,0.2211685336048858,0.3309572301425727,0.5759928716904285,True,False
QQQ,short,PMH,Flat,0.003,3rd+,True,2026-01-13,628.49,0.22275612977135312,0.33254307944438766,0.5775748221928743,True,False
QQQ,short,PDH,Flat,0.003,1st,True,2026-01-13,627.7,0.2915405448462706,0.4046519037757013,0.6085709733949418,True,False
QQQ,short,PDH,Flat,0.003,2nd,True,2026-01-13,627.63,0.28041999267083967,0.48276851010945504,0.5974857798384399,True,False
QQQ,short,PDH,Flat,0.003,3rd+,True,2026-01-13,627.42,0.2470434477702264,0.5004622103216325,0.564215358133302,True,False
QQQ,short,PDH,Flat,0.003,3rd+,True,2026-01-13,627.6482,0.2833115748599247,0.5908086727564772,0.6003681680278823,True,False
QQQ,short,PDH,Flat,0.003,3rd+,True,2026-01-13,627.86,0.23253591564999146,0.23253591564999146,0.47781352530818966,False,False
QQQ,short,PDH,Flat,0.003,3rd+,True,2026-01-13,627.48,0.17211703958692562,0.31236055332441454,0.4175431886275267,False,False
QQQ,short,PDH,Flat,0.003,3rd+,True,2026-01-13,627.45,0.1498127340824057,0.4016256275400582,0.4127818949717159,False,False
QQQ,short,PMH,Gap Down,-0.685,1st,True,2026-01-14,621.28,0.3299639454030316,0.6486608292557258,0.6486608292557258,True,False
QQQ,long,PML,Gap Up,1.058,1st,True,2026-01-15,626.07,0.19167185777947063,0.19167185777947063,0.19167185777947063,False,False
QQQ,long,PML,Gap Up,1.058,2nd,True,2026-01-15,626.19,0.04152094412238951,0.04152094412238951,0.0734601319088332,False,False
QQQ,long,PML,Gap Up,1.058,3rd+,True,2026-01-15,625.92,0.11662832310838737,0.11662832310838737,0.6518404907975526,True,False
QQQ,long,PML,Gap Up,1.058,3rd+,True,2026-01-15,625.81,0.13422604304821462,0.6695322861571491,0.6695322861571491,True,False
QQQ,long,PML,Gap Up,1.058,3rd+,True,2026-01-15,625.8742,0.08880378836513417,0.14312780427760216,0.17668087292942333,False,False
QQQ,long,PML,Gap Up,1.058,3rd+,True,2026-01-15,625.91,0.17095109520538898,0.17095109520538898,0.17095109520538898,False,False
QQQ,long,PML,Gap Up,1.058,3rd+,True,2026-01-15,625.69,0.03995588869887644,0.05114353753455167,0.1006888395211679,False,False
QQQ,short,PMH,Gap Up,1.058,1st,True,2026-01-15,625.76,0.13743288161595718,0.17578624392738795,0.18377652774226177,False,False
QQQ,short,PMH,Gap Up,1.058,2nd,True,2026-01-15,625.32,0.10554596046825333,0.11354186656432488,0.11354186656432488,False,False
QQQ,short,PMH,Gap Up,1.058,3rd+,True,2026-01-15,626.09,0.22840166749190427,0.2363877397818234,0.32583174942900817,False,False
QQQ,short,PMH,Gap Up,1.058,3rd+,True,2026-01-15,625.98,0.21885683248666163,0.21885683248666163,0.35464391833605347,False,False
QQQ,short,PMH,Gap Up,1.058,3rd+,True,2026-01-15,625.98,0.2060768714655362,0.35464391833605347,0.35464391833605347,False,False
QQQ,short,PMH,Gap Up,1.058,3rd+,True,2026-01-15,626.1,0.3737422137038862,0.3737422137038862,0.3737422137038862,False,False
QQQ,short,PMH,Gap Up,1.058,3rd+,True,2026-01-15,625.76,0.3196113525952442,0.3196113525952442,0.3196113525952442,False,False
QQQ,short,PMH,Gap Up,1.058,3rd+,True,2026-01-15,625.31,0.03518254945545627,0.03518254945545627,0.03518254945545627,False,False
QQQ,short,PMH,Gap Up,1.058,3rd+,True,2026-01-15,625.93,0.04313581390890065,0.05112392759572738,0.05112392759572738,False,False
QQQ,short,PMH,Gap Up,1.058,3rd+,True,2026-01-15,626.1201,0.08146999273780954,0.08146999273780954,0.08146999273780954,False,False
QQQ,short,PMH,Gap Up,1.058,3rd+,True,2026-01-15,625.87,0.04154217329477222,0.04154217329477222,0.12302874398836527,False,False
QQQ,short,PMH,Gap Up,1.058,3rd+,True,2026-01-15,626.1,0.13176808816483715,0.15971889474524834,0.19964861843156045,False,False
QQQ,short,PMH,Gap Up,1.058,3rd+,True,2026-01-15,626.03,0.14855518106160248,0.14855518106160248,0.18848936951902465,False,False
QQQ,long,PDL,Gap Up,0.623,1st,True,2026-01-16,621.95,0.03858831095747393,0.03858831095747393,0.03858831095747393,False,False
QQQ,long,PDL,Gap Up,0.623,2nd,True,2026-01-16,621.785,0.11097083396995017,0.14715697548189122,0.14715697548189122,False,False
QQQ,long,PDL,Gap Up,0.623,3rd+,True,2026-01-16,621.74,0.035384565895716424,0.035384565895716424,0.035384565895716424,False,False
QQQ,short,PMH,Gap Up,0.623,1st,True,2026-01-16,624.75,0.47699079631853036,0.5026010404161643,0.9395758303321335,True,True
QQQ,long,PDL,Flat,0.196,1st,True,2026-01-21,608.01,0.7401194059308235,0.8239996052696488,1.2878077663196397,True,True
QQQ,long,1H_Sup,Flat,0.196,1st,True,2026-01-21,609.95,0.5000409869661372,0.6426756291499236,1.0197557176817629,True,True
QQQ,long,1H_Sup,Flat,0.196,2nd,True,2026-01-21,609.76,0.06231960115455187,0.09980976121753214,0.21157504591971468,False,False
QQQ,long,1H_Sup,Flat,0.196,3rd+,True,2026-01-21,609.95,0.06862857611279112,0.11487826871054733,0.18035904582342774,False,False
QQQ,long,1H_Sup,Flat,0.196,3rd+,True,2026-01-21,609.63,0.16742942440497244,0.23294457293769133,0.23294457293769133,False,False
QQQ,long,1H_Sup,Flat,0.196,3rd+,True,2026-01-21,609.74,0.21486207235871585,0.21486207235871585,0.3476891789943262,False,False
QQQ,long,4H_Sup,Flat,0.196,1st,True,2026-01-21,614.01,0.2980407485220177,0.4039022165762802,0.4250582238074362,False,False
QQQ,short,PMH,Flat,0.196,1st,True,2026-01-21,608.97,0.18170024795966674,0.18170024795966674,0.18170024795966674,False,False
QQQ,short,PMH,Flat,0.196,2nd,True,2026-01-21,609.27,0.23085003364681297,0.23085003364681297,0.23085003364681297,False,False
QQQ,short,PMH,Flat,0.196,3rd+,True,2026-01-21,609.58,0.22310443256012558,0.22310443256012558,0.22310443256012558,False,False
QQQ,short,PMH,Flat,0.196,3rd+,True,2026-01-21,609.41,0.06399632431367822,0.09189215798886553,0.1640931392658473,False,False
QQQ,short,PMH,Flat,0.196,3rd+,True,2026-01-21,609.34,0.08041487511077708,0.08041487511077708,0.15262415072046207,False,False
QQQ,short,PMH,Flat,0.196,3rd+,True,2026-01-21,609.64,0.12958467292171835,0.20175841480218135,0.20175841480218135,False,False
QQQ,short,PMH,Flat,0.196,3rd+,True,2026-01-21,609.47,0.1017277306512223,0.17392160401661427,0.17392160401661427,False,False
QQQ,short,PDH,Flat,0.196,1st,True,2026-01-21,614.04,0.5260243632336685,0.7067943456452216,0.9478209888606502,True,True
QQQ,long,1H_Sup,Gap Up,0.926,1st,True,2026-01-22,620.36,0.04029918112063963,0.04029918112063963,0.04029918112063963,False,False
QQQ,long,1H_Sup,Gap Up,0.926,2nd,True,2026-01-22,620.009,0.11306287489375508,0.11306287489375508,0.21304529450377943,False,False
QQQ,long,1H_Sup,Gap Up,0.926,3rd+,True,2026-01-22,619.98,0.11774573373334916,0.11774573373334916,0.23387851221006029,False,False
QQQ,long,1H_Sup,Gap Up,0.926,3rd+,True,2026-01-22,620.01,0.1693521072240697,0.2128836631667169,0.2677376171352024,False,False
QQQ,long,1H_Sup,Gap Up,0.926,3rd+,True,2026-01-22,620.12,0.1660968844739684,0.19510739856801068,0.24995162226665074,False,False
QQQ,long,4H_Sup,Gap Up,0.926,1st,True,2026-01-22,620.36,0.04029918112063963,0.04029918112063963,0.04029918112063963,False,False
QQQ,long,4H_Sup,Gap Up,0.926,2nd,True,2026-01-22,619.85,0.13874324433330865,0.13874324433330865,0.23875131080098888,False,False
QQQ,long,4H_Sup,Gap Up,0.926,3rd+,True,2026-01-22,619.78,0.15005324469974246,0.15005324469974246,0.25007260640872236,False,False
QQQ,long,4H_Sup,Gap Up,0.926,3rd+,True,2026-01-22,619.88,0.07098148028651587,0.19592501774537713,0.28876556752919336,False,False
QQQ,long,4H_Sup,Gap Up,0.926,3rd+,True,2026-01-22,619.99,0.13629252084711485,0.21611638897400656,0.27097211245341857,False,False
QQQ,long,4H_Sup,Gap Up,0.926,3rd+,True,2026-01-22,619.95,0.1580772642954923,0.22258246632791465,0.27744172917169346,False,False
QQQ,short,PMH,Gap Up,0.926,1st,True,2026-01-22,621.1299,0.3187577992944863,0.5312737319520409,0.5393235778860506,True,False
QQQ,short,PMH,Gap Up,0.926,2nd,True,2026-01-22,621.49,0.1512494167243326,0.1512494167243326,0.1512494167243326,False,False
QQQ,short,PDH,Gap Up,0.926,1st,True,2026-01-22,619.36,0.2470291914234004,0.25510204081633314,0.25510204081633314,False,False
QQQ,short,PDH,Gap Up,0.926,2nd,True,2026-01-22,619.01,0.19870438280480415,0.19870438280480415,0.19870438280480415,False,False
QQQ,short,PDH,Gap Up,0.926,3rd+,True,2026-01-22,619.19,0.20672168478174494,0.20672168478174494,0.20672168478174494,False,False
QQQ,short,4H_Res,Gap Up,0.926,1st,True,2026-01-22,619.36,0.2470291914234004,0.25510204081633314,0.25510204081633314,False,False
QQQ,short,4H_Res,Gap Up,0.926,2nd,True,2026-01-22,619.01,0.19870438280480415,0.19870438280480415,0.19870438280480415,False,False
QQQ,short,4H_Res,Gap Up,0.926,3rd+,True,2026-01-22,619.19,0.20672168478174494,0.20672168478174494,0.20672168478174494,False,False
QQQ,long,PML,Flat,-0.147,1st,True,2026-01-23,619.58,0.21595274218018096,0.4567610316666011,0.7020885115723408,True,False
QQQ,long,PML,Flat,-0.147,2nd,True,2026-01-23,620.1999,0.35635284688049956,0.49018066594335996,0.7223638701005907,True,False
QQQ,long,PDL,Flat,-0.147,1st,True,2026-01-23,618.83,0.26663219300938495,0.5785110611961164,0.8241358693017321,True,True
QQQ,long,PDL,Flat,-0.147,2nd,True,2026-01-23,619.58,0.21595274218018096,0.4567610316666011,0.7020885115723408,True,False
QQQ,long,1H_Sup,Flat,-0.147,1st,True,2026-01-23,621.8,0.09810228369250783,0.26696687037634,0.5757478288838922,True,False
QQQ,long,1H_Sup,Flat,-0.147,2nd,True,2026-01-23,621.69,0.28470781257539635,0.36754652640382957,0.5967443581205983,True,False
QQQ,long,1H_Sup,Flat,-0.147,3rd+,True,2026-01-23,622.28,0.2635469563540506,0.38407147907694067,0.5013659445908641,True,False
QQQ,long,1H_Sup,Flat,-0.147,3rd+,True,2026-01-23,621.79,0.25088856366298257,0.2685794239212713,0.2730825519870202,False,False
QQQ,long,4H_Sup,Flat,-0.147,1st,True,2026-01-23,623.27,0.11311309705264828,0.32088821858905453,0.3417299083864169,False,False
QQQ,long,4H_Sup,Flat,-0.147,2nd,True,2026-01-23,623.3401,0.21335062512422232,0.3304456106706428,0.3304456106706428,False,False
QQQ,short,PMH,Flat,-0.147,1st,True,2026-01-23,618.97,0.048467615554884436,0.048467615554884436,0.048467615554884436,False,False
QQQ,long,PML,Gap Up,0.553,1st,True,2026-01-27,630.21,0.1348756763618332,0.13646244902493038,0.2269084908205122,False,False
QQQ,long,PML,Gap Up,0.553,2nd,True,2026-01-27,630.09,0.15553333650748594,0.19203605834085966,0.2459966036597874,False,False
QQQ,long,1H_Sup,Gap Up,0.553,1st,True,2026-01-27,627.64,0.47637180549360053,0.5448983493722451,0.6086291504684294,True,False
QQQ,long,4H_Sup,Gap Up,0.553,1st,True,2026-01-27,628.71,0.3292455981294931,0.3737812345914506,0.46603362440552076,False,False
QQQ,short,PMH,Gap Up,0.553,1st,True,2026-01-27,628.43,0.17344811673534336,0.17344811673534336,0.17344811673534336,False,False
QQQ,short,PMH,Gap Up,0.553,2nd,True,2026-01-27,628.36,0.060474887007447235,0.060474887007447235,0.060474887007447235,False,False
QQQ,long,PML,Gap Up,0.705,1st,True,2026-01-28,636.27,0.05186477438823785,0.05186477438823785,0.05186477438823785,False,False
QQQ,long,PML,Gap Up,0.705,2nd,True,2026-01-28,636.34,0.0062859477637683655,0.0062859477637683655,0.0062859477637683655,False,False
QQQ,long,1H_Sup,Gap Up,0.705,1st,True,2026-01-28,632.91,0.06636014599233268,0.06636014599233268,0.0695201529443451,False,False
QQQ,long,1H_Sup,Gap Up,0.705,2nd,False,2026-01-28,632.8,0.08691529709229903,0.11298988621997975,0.1264222503160664,False,False
QQQ,long,4H_Sup,Gap Up,0.705,1st,True,2026-01-28,632.98,0.03317640367784707,0.03317640367784707,0.05529400612973912,False,False
QQQ,long,4H_Sup,Gap Up,0.705,2nd,True,2026-01-28,632.91,0.06636014599233268,0.06636014599233268,0.0695201529443451,False,False
