symbol,entry_time,exit_time,direction,entry_price,exit_price,pnl_pct,pnl_dollar,slack,regime,result,max_adverse_excursion,max_favorable_excursion
AAPL,2016-01-04 10:31:00+00:00,2016-01-04 11:23:00+00:00,long,103.6,103.45,-0.0016478764478763657,-1.4119691119690914,24.92304370418005,normal,loss,0,0
AAPL,2016-01-04 11:24:00+00:00,2016-01-04 11:28:00+00:00,long,103.4,103.29,-0.001263829787234037,-1.3159574468085093,6.880169708642697,trend,loss,0,0
AAPL,2016-01-04 11:36:00+00:00,2016-01-04 11:41:00+00:00,long,103.2,103.03,-0.001847286821705443,-1.4618217054263607,9.106066232560849,trend,loss,0,0
AAPL,2016-01-04 11:46:00+00:00,2016-01-04 11:58:00+00:00,long,103.2,103.0,-0.0021379844961240584,-1.5344961240310147,6.420876807352588,normal,loss,0,0
AAPL,2016-01-04 12:00:00+00:00,2016-01-04 12:07:00+00:00,long,103.07,102.85,-0.0023344717182497226,-1.5836179295624306,9.341580943676359,trend,loss,0,0
AAPL,2016-01-04 12:08:00+00:00,2016-01-04 12:34:00+00:00,long,102.9,103.17,0.0024239067055393197,-0.3940233236151701,7.498093640390478,trend,loss,0,0
AAPL,2016-01-04 12:42:00+00:00,2016-01-04 12:59:00+00:00,short,103.17,103.3,0.0014600562178927543,-1.3650140544731886,6.795283670045216,chop,loss,0,0
AAPL,2016-01-04 13:00:00+00:00,2016-01-04 13:32:00+00:00,short,103.3,103.17,-0.0010584704743465193,0.7353823814133702,3.730855018146027,chop,win,0,0
AAPL,2016-01-04 13:43:00+00:00,2016-01-04 13:46:00+00:00,long,103.08,102.95,-0.0014611563833914966,-1.3652890958478743,11.044402769620786,chop,loss,0,0
AAPL,2016-01-04 13:51:00+00:00,2016-01-04 14:22:00+00:00,long,102.82,102.93,0.0008698307722234357,-0.7825423069441411,10.777412215159435,trend,loss,0,0
AAPL,2016-01-04 14:23:00+00:00,2016-01-04 14:27:00+00:00,long,102.88,102.61,-0.0028244167962674575,-1.7061041990668644,4.505624200653392,trend,loss,0,0
AAPL,2016-01-04 14:29:00+00:00,2016-01-04 15:00:00+00:00,long,102.42,102.48,0.00038582308142943056,-0.9035442296426424,4.561731477662248,trend,loss,0,0
AAPL,2016-01-04 15:44:00+00:00,2016-01-04 15:48:00+00:00,short,103.52,103.84,0.0032911901081917254,-1.8227975270479313,7.015094867193228,normal,loss,0,0
AAPL,2016-01-04 15:49:00+00:00,2016-01-04 16:02:00+00:00,short,103.82,103.179,-0.0059741475630898785,-0.49353689077246954,9.695974276114818,trend,loss,0,0
AAPL,2016-01-04 16:06:00+00:00,2016-01-04 16:37:00+00:00,long,103.07,103.32,0.002225536043465606,-0.44361598913359856,3.644795417031767,trend,loss,0,0
AAPL,2016-01-04 16:50:00+00:00,2016-01-04 17:21:00+00:00,short,103.869,103.78,-0.0006568485303603446,0.8357878674099138,11.908343377512908,trend,win,0,0
AAPL,2016-01-04 17:26:00+00:00,2016-01-04 17:36:00+00:00,short,103.869,104.0901,0.002328642809693046,-1.5821607024232613,3.900296177550032,chop,loss,0,0
AAPL,2016-01-04 17:38:00+00:00,2016-01-04 17:43:00+00:00,short,104.135,104.4156,0.0028945791520621563,-1.7236447880155392,4.041397308110144,normal,loss,0,0
AAPL,2016-01-04 17:45:00+00:00,2016-01-04 17:54:00+00:00,short,104.55,104.78,0.0023999043519847343,-1.5999760879961835,6.822852813630827,trend,loss,0,0
AAPL,2016-01-04 17:56:00+00:00,2016-01-04 18:27:00+00:00,short,104.82,104.7,-0.0009448196908985914,0.7637950772753521,9.543449097021664,trend,win,0,0
AAPL,2016-01-04 18:44:00+00:00,2016-01-04 19:15:00+00:00,long,104.55,104.9125,0.0032672405547584616,-0.18318986131038462,4.31492132899863,chop,loss,0,0
AAPL,2016-01-04 19:18:00+00:00,2016-01-04 19:23:00+00:00,short,105.04,105.36,0.0032464584920029816,-1.8116146230007453,6.115023824281236,normal,loss,0,0
AAPL,2016-01-04 19:24:00+00:00,2016-01-04 19:49:00+00:00,short,105.32,104.86,-0.004167641473604195,-0.04191036840104867,8.239917084661581,trend,loss,0,0
AAPL,2016-01-04 19:58:00+00:00,2016-01-04 20:04:00+00:00,long,104.71,104.45,-0.0026830484194440927,-1.6707621048610233,6.277861587094244,trend,loss,0,0
AAPL,2016-01-04 20:12:00+00:00,2016-01-04 20:38:00+00:00,long,104.07,104.56,0.004508369366772453,0.12709234169311312,9.32311423792172,trend,win,0,0
AAPL,2016-01-04 20:45:00+00:00,2016-01-04 20:49:00+00:00,short,104.855,105.139,0.002908502217347688,-1.727125554336922,9.117383532549818,trend,loss,0,0
AAPL,2016-01-04 20:50:00+00:00,2016-01-04 21:00:00+00:00,short,105.08,105.43,0.003530795584316792,-1.882698896079198,9.66191094927037,trend,loss,0,0
AAPL,2016-01-04 21:28:00+00:00,2016-01-04 22:08:00+00:00,short,105.64,105.55,-0.000651950018932255,0.8370124952669362,11.864279423099122,trend,win,0,0
AAPL,2016-01-04 22:21:00+00:00,2016-01-04 22:49:00+00:00,short,105.57,105.67,0.001147238798901284,-1.286809699725321,3.666477045856666,normal,loss,0,0
AAPL,2016-01-04 23:08:00+00:00,2016-01-04 23:59:00+00:00,long,105.65,105.74,0.0006518693800282934,-0.8370326549929267,4.5492222003449685,chop,loss,0,0
AAPL,2016-01-05 00:09:00+00:00,2016-01-05 09:00:00+00:00,short,105.72,105.48,-0.002070147559591325,0.4824631101021687,10.021795761550278,chop,win,0,0
AAPL,2016-01-05 12:01:00+00:00,2016-01-05 12:32:00+00:00,long,105.05,104.87,-0.0019134697762969311,-1.4783674440742327,8.317686400407352,trend,loss,0,0
AAPL,2016-01-05 12:34:00+00:00,2016-01-05 12:37:00+00:00,long,104.87,104.74,-0.0014396300181177618,-1.3599075045294404,14.412285576965601,chop,loss,0,0
AAPL,2016-01-05 12:39:00+00:00,2016-01-05 12:58:00+00:00,long,104.75,104.95,0.0017093078758950151,-0.5726730310262462,20.641237989047607,normal,loss,0,0
AAPL,2016-01-05 13:00:00+00:00,2016-01-05 13:04:00+00:00,short,104.99,105.19,0.002104943327936021,-1.5262358319840053,3.1593198333332886,trend,loss,0,0
AAPL,2016-01-05 13:05:00+00:00,2016-01-05 13:39:00+00:00,short,105.3,105.29,0.00010503323836665807,-1.0262583095916644,5.680830678175061,trend,loss,0,0
AAPL,2016-01-05 13:52:00+00:00,2016-01-05 14:25:00+00:00,short,105.42,105.6,0.001907455890722753,-1.4768639726806883,7.863389089741407,trend,loss,0,0
AAPL,2016-01-05 14:30:00+00:00,2016-01-05 14:37:00+00:00,short,105.61,104.64,-0.00898473629391155,-1.2461840734778873,3.61932740671259,trend,loss,0,0
AAPL,2016-01-05 14:38:00+00:00,2016-01-05 14:57:00+00:00,long,104.509,104.15,-0.003635110851696932,-1.9087777129242331,5.668414570750286,trend,loss,0,0
AAPL,2016-01-05 15:04:00+00:00,2016-01-05 15:34:00+00:00,long,103.87,104.36,0.004517435255607922,0.12935881390198056,11.762495595334567,trend,win,0,0
AAPL,2016-01-05 15:38:00+00:00,2016-01-05 15:52:00+00:00,short,104.528,104.88,0.0035675187509565825,-1.8918796877391455,6.076783305266213,trend,loss,0,0
AAPL,2016-01-05 16:12:00+00:00,2016-01-05 16:43:00+00:00,long,104.08,104.0665,-0.0003297079169868698,-1.0824269792467174,7.928726277699513,trend,loss,0,0
AAPL,2016-01-05 16:44:00+00:00,2016-01-05 17:02:00+00:00,long,104.033,103.76,-0.002824167331519769,-1.7060418328799423,9.613682636466901,chop,loss,0,0
AAPL,2016-01-05 17:03:00+00:00,2016-01-05 17:05:00+00:00,long,103.84,103.58,-0.002703852080123316,-1.6759630200308289,4.117593295204043,normal,loss,0,0
AAPL,2016-01-05 17:06:00+00:00,2016-01-05 17:07:00+00:00,long,103.6201,102.68,-0.009272564106770664,-3.318141026692666,5.3951513481401845,trend,loss,0,0
AAPL,2016-01-05 17:12:00+00:00,2016-01-05 17:43:00+00:00,long,102.59,102.89,0.0027242616239399275,-0.3189345940150181,4.644055003092557,trend,loss,0,0
AAPL,2016-01-05 18:19:00+00:00,2016-01-05 18:40:00+00:00,long,102.85,103.4,0.005147593582887812,0.28689839572195286,7.100593366504935,normal,win,0,0
AAPL,2016-01-05 18:41:00+00:00,2016-01-05 18:50:00+00:00,short,103.439,103.7199,0.0029156101663782774,-1.7289025415945694,5.344244348742127,trend,loss,0,0
AAPL,2016-01-05 18:51:00+00:00,2016-01-05 19:22:00+00:00,short,103.5801,103.6935,0.001294804890128496,-1.323701222532124,6.679893972848881,trend,loss,0,0
AAPL,2016-01-05 19:24:00+00:00,2016-01-05 19:34:00+00:00,short,103.6999,103.35,-0.0031741594736350294,0.20646013159124266,5.155304168434435,trend,win,0,0
AAPL,2016-01-05 19:37:00+00:00,2016-01-05 19:45:00+00:00,long,103.2,103.05,-0.0016534883720930784,-1.4133720930232696,6.247647207937459,trend,loss,0,0
AAPL,2016-01-05 19:47:00+00:00,2016-01-05 20:03:00+00:00,long,103.03,102.84,-0.0020441230709501864,-1.5110307677375467,9.340616967434306,trend,loss,0,0
AAPL,2016-01-05 20:18:00+00:00,2016-01-05 20:20:00+00:00,long,102.91,102.66,-0.0026293071615975127,-1.6573267903993782,6.031163262384339,trend,loss,0,0
AAPL,2016-01-05 20:30:00+00:00,2016-01-05 21:01:00+00:00,long,102.76,102.82,0.00038388478006994996,-0.9040288049825125,3.667799907704158,chop,loss,0,0
AAPL,2016-01-05 21:33:00+00:00,2016-01-05 21:46:00+00:00,long,102.71,102.57,-0.0015630610456625507,-1.3907652614156376,7.658928401193678,normal,loss,0,0
AAPL,2016-01-05 22:00:00+00:00,2016-01-05 22:02:00+00:00,long,102.42,102.26,-0.0017621948838117223,-1.4405487209529306,8.825879936233976,trend,loss,0,0
AAPL,2016-01-05 22:07:00+00:00,2016-01-05 22:29:00+00:00,long,102.33,102.24,-0.0010795074758135777,-1.2698768689533944,4.737507464580317,trend,loss,0,0
AAPL,2016-01-05 22:30:00+00:00,2016-01-05 22:53:00+00:00,long,102.21,102.35,0.001169728989335687,-0.7075677526660782,12.56651899648942,normal,loss,0,0
AAPL,2016-01-05 23:13:00+00:00,2016-01-05 23:22:00+00:00,short,102.54,102.4,-0.0011653208503998494,0.7086697874000376,8.269119656346094,normal,win,0,0
AAPL,2016-01-05 23:31:00+00:00,2016-01-05 23:41:00+00:00,long,102.38,102.47,0.0006790779449111488,-0.8302305137722128,9.210879581238212,trend,loss,0,0
AAPL,2016-01-05 23:44:00+00:00,2016-01-05 23:57:00+00:00,short,102.45,102.33,-0.0009713030746706155,0.7571742313323462,7.935646928220452,trend,win,0,0
AAPL,2016-01-06 00:20:00+00:00,2016-01-06 00:25:00+00:00,long,102.31,102.26,-0.0006887107809598001,-1.17217769523995,8.316507988972507,normal,loss,0,0
AAPL,2016-01-06 00:35:00+00:00,2016-01-06 00:39:00+00:00,long,102.3,102.25,-0.0006887585532746545,-1.1721896383186636,9.603391422925379,normal,loss,0,0
AAPL,2016-01-06 00:40:00+00:00,2016-01-06 09:00:00+00:00,long,102.24,101.3,-0.009394053208137694,-3.3485133020344233,13.448630041888137,normal,loss,0,0
AAPL,2016-01-06 09:31:00+00:00,2016-01-06 09:36:00+00:00,long,101.0,100.8,-0.0021801980198020085,-1.545049504950502,15.958966438840392,trend,loss,0,0
AAPL,2016-01-06 09:39:00+00:00,2016-01-06 09:49:00+00:00,long,100.77,100.66,-0.0012915947206509819,-1.3228986801627456,24.727309931356043,trend,loss,0,0
AAPL,2016-01-06 09:58:00+00:00,2016-01-06 10:00:00+00:00,long,100.72,100.44,-0.0029799841143765007,-1.7449960285941253,26.485007796302757,trend,loss,0,0
AAPL,2016-01-06 10:02:00+00:00,2016-01-06 10:17:00+00:00,long,100.36,100.1,-0.0027906735751295846,-1.6976683937823962,19.65767383514374,trend,loss,0,0
AAPL,2016-01-06 10:27:00+00:00,2016-01-06 10:28:00+00:00,long,100.0,99.75,-0.0027,-1.675,14.134972300886089,trend,loss,0,0
AAPL,2016-01-06 10:30:00+00:00,2016-01-06 10:36:00+00:00,long,99.9,99.66,-0.0026024024024024935,-1.6506006006006233,10.743472212875261,trend,loss,0,0
AAPL,2016-01-06 11:23:00+00:00,2016-01-06 11:37:00+00:00,short,100.15,100.34,0.0020971542685970816,-1.5242885671492705,5.183970819212996,trend,loss,0,0
AAPL,2016-01-06 11:40:00+00:00,2016-01-06 11:49:00+00:00,short,100.25,100.4,0.0016962593516210043,-1.424064837905251,6.813326741262354,trend,loss,0,0
AAPL,2016-01-06 11:50:00+00:00,2016-01-06 12:20:00+00:00,short,100.31,100.48,0.0018947462865118304,-1.4736865716279577,5.7254451074795805,trend,loss,0,0
