symbol,direction,entry,exit,exit_type,pnl_pct,bar,slack,tier,strategy,zz_trend
AMD,long,436.0,435.86920000000003,sl,-0.0002999999999999201,40588,0.8189380377991823,core,boof23,up
AMD,short,447.56,447.33622,tp,0.0004999999999999476,40698,1.3926770870815148,core,boof23,down
AMD,short,448.145,447.9209275,tp,0.0004999999999999487,40716,1.020254738616558,core,boof23,down
AMD,short,449.56,449.694868,sl,-0.00029999999999996246,40779,2.493490486136247,core,boof23,down
AMD,long,448.08,448.30404,tp,0.000500000000000005,40791,1.4442222770507605,core,boof23,up
AMD,short,449.02,449.154706,sl,-0.0002999999999999871,40796,0.6338694337791835,expanded,boof23,down
AMD,short,451.21,450.984395,tp,0.0004999999999999406,40808,0.6437171414678553,expanded,boof23,down
AMD,long,444.855,445.0774275,tp,0.0004999999999999565,40888,1.068505718785013,core,boof23,down
AMD,short,445.1,445.23353000000003,sl,-0.0003000000000000168,40891,0.824561928702231,core,boof23,up
AMD,short,437.33,437.46119899999997,sl,-0.0002999999999999565,40904,1.932532088842986,core,boof23,up
AMD,long,447.74,447.605678,sl,-0.0002999999999999942,40927,0.9321599904448266,core,boof23,down
AMD,short,451.415,451.1892925,tp,0.0004999999999999969,40992,1.0640514009154758,core,boof23,down
AMD,long,451.59,451.454523,sl,-0.0002999999999999564,41008,1.4090476547015165,core,boof23,up
AMD,short,444.17,443.947915,tp,0.0004999999999999836,41126,1.3715348823001015,core,boof23,down
AMD,short,446.72,446.49664000000007,tp,0.0004999999999999035,41141,0.6190395949244247,expanded,boof23,down
AMD,short,446.54,446.673962,sl,-0.0002999999999999928,41150,1.613958319637768,core,boof23,up
AMD,long,447.04,447.26351999999997,tp,0.0004999999999998901,41220,1.0786585892627576,core,boof23,up
AMD,short,449.96,450.09498799999994,sl,-0.0002999999999999208,41232,0.7953654285171979,expanded,boof23,down
AMD,long,450.76,450.98537999999996,tp,0.0004999999999999397,41255,0.6307689967699068,expanded,boof23,down
AMD,long,451.25,451.114625,sl,-0.0003000000000000232,41259,1.29125957499586,core,boof23,up
AMD,short,432.57,432.699771,sl,-0.000300000000000012,41421,1.5978443162172553,core,boof23,up
AMD,long,428.38,428.59418999999997,tp,0.0004999999999999385,41617,1.5511768400560455,core,boof23,up
AMD,short,435.445,435.2272775,tp,0.0004999999999999526,41648,1.8288887425109543,core,boof23,down
AMD,long,414.63,414.837315,tp,0.0004999999999999859,41714,0.8084660300344644,core,boof23,up
AMD,long,413.84,414.04691999999994,tp,0.0004999999999999232,41724,1.0812720825640032,core,boof23,up
AMD,short,421.755,421.5441225,tp,0.0004999999999999548,41772,0.9100396743996273,core,boof23,down
AMD,short,418.51,418.300745,tp,0.0004999999999999634,41841,1.6137455100776308,core,boof23,down
AMD,long,415.88,415.755236,sl,-0.00029999999999992923,41880,1.0553625461382115,core,boof23,up
AMD,short,415.9,415.69205,tp,0.000499999999999958,41883,0.8267392920778797,core,boof23,up
AMD,long,411.84,412.04591999999997,tp,0.0004999999999999803,41913,0.8414474012996639,core,boof23,up
AMD,long,411.43,411.635715,tp,0.0004999999999999948,41935,0.631997844103186,expanded,boof23,up
AMD,short,420.12,419.90994,tp,0.0004999999999999966,41948,0.7098252967970476,expanded,boof23,up
AMD,long,415.21,415.417605,tp,0.0005000000000000023,42006,1.8147105034916085,core,boof23,up
AMD,long,397.71,397.590687,sl,-0.00029999999999994197,42066,1.7197305082416854,core,boof23,up
AMD,short,406.53,406.651959,sl,-0.0003000000000000097,42112,1.248603045582502,core,boof23,up
AMD,short,410.76,410.55462,tp,0.0004999999999999781,42166,0.6056077518626706,expanded,boof23,down
AMD,short,411.255,411.3783765,sl,-0.0003000000000000151,42171,0.640434831586632,expanded,boof23,down
AMD,short,421.34,421.12933,tp,0.000499999999999984,42219,1.403767898543683,core,boof23,down
AMD,short,424.26,424.04787,tp,0.0005000000000000046,42236,1.1561406232270381,core,boof23,down
AMD,short,423.36,423.14832,tp,0.0005000000000000028,42255,0.8450548864814629,core,boof23,down
AMD,short,416.45,416.574935,sl,-0.0002999999999999846,42318,1.3116026348694578,core,boof23,down
