date,side,ep,mfe_5m,mae_5m,mfe_10m,mae_10m,mfe_15m,mae_15m,hit_+0.25%,hit_+0.50%,hit_+0.75%
2025-12-15,short,683.41,0.0556035176541162,0.048287265331212734,0.12583953995405595,0.048287265331212734,0.25021582944351456,0.048287265331212734,True,False,False
2025-12-16,short,677.87,0.02802897310694596,0.4646908699308093,0.02802897310694596,0.4646908699308093,0.02802897310694596,0.47354212459616685,False,False,False
2025-12-16,long,680.69,0.04848021860170228,0.16371622912045805,0.05729480380202241,0.16371622912045805,0.05729480380202241,0.23946289794181036,False,False,False
2025-12-17,short,677.87,0.027291368551500897,0.17407467508518595,0.027291368551500897,0.21685573930104993,0.027291368551500897,0.24340950329708902,False,False,False
2025-12-18,long,678.86,0.08249123530624067,0.026515039919875034,0.19518015496566768,0.026515039919875034,0.2504198214653878,0.026515039919875034,True,False,False
2025-12-18,short,675.6,0.06068679692125047,0.14061574896387385,0.10361160449971069,0.14061574896387385,0.10361160449971069,0.14061574896387385,False,False,False
2025-12-19,long,679.45,0.027963794245336796,0.09566561189198483,0.05004047391271147,0.09566561189198483,0.15748031496062054,0.09566561189198483,False,False,False
2025-12-22,short,682.89,0.030751658393011524,0.11202389843166342,0.030751658393011524,0.14936519790888458,0.030751658393011524,0.15375829196504096,False,False,False
2025-12-22,long,684.64,0.04893082495910791,0.010224351483982288,0.04893082495910791,0.016066838046274488,0.04893082495910791,0.016066838046274488,False,False,False
2025-12-23,long,685.845,0.05905124335673115,0.02843208013473161,0.05905124335673115,0.08967040657874725,0.05905124335673115,0.1129992928431318,False,False,False
2025-12-24,long,688.69,0.005808128475796602,0.033396738735863477,0.005808128475796602,0.033396738735863477,0.031944706616897814,0.033396738735863477,False,False,False
2025-12-26,short,690.11,0.03332802017070006,0.05651272985465887,0.05216559678891968,0.05651272985465887,0.06665604034140012,0.05651272985465887,False,False,False
2025-12-29,short,687.11,0.04220576035859813,0.04511650245229227,0.04220576035859813,0.09603993538152454,0.04220576035859813,0.128072652122658,False,False,False
2025-12-30,short,686.98,0.01455646452589926,0.17904451366852284,0.01455646452589926,0.22562520015138063,0.01455646452589926,0.22562520015138063,False,False,False
2025-12-30,long,688.01,0.029069344922318784,0.027615877676187974,0.07558029679800901,0.027615877676187974,0.07558029679800901,0.05523175535239247,False,False,False
2025-12-31,short,685.56,0.04084252290098208,0.0612637843514897,0.04084252290098208,0.13273819942821663,0.04084252290098208,0.13273819942821663,False,False,False
2026-01-02,long,686.73,0.006115940762749553,0.1179502861386657,0.020386469209148626,0.1179502861386657,0.020386469209148626,0.1179502861386657,False,False,False
2026-01-02,short,683.97,0.16667397692881067,0.06560229249819685,0.34943053057882456,0.06560229249819685,0.34943053057882456,0.06560229249819685,True,False,False
2026-01-05,long,687.76,0.01744794695824191,0.17811445853204938,0.01744794695824191,0.18174944748167965,0.01744794695824191,0.18174944748167965,False,False,False
2026-01-06,long,688.8,0.15679442508711397,0.0,0.16260162601626083,0.0,0.2264808362369424,0.0,False,False,False
2026-01-07,long,692.815,0.039693135974246695,0.0627873241774585,0.039693135974246695,0.0627873241774585,0.039693135974246695,0.14289528950730124,False,False,False
2026-01-07,short,691.665,0.07879537059124853,0.015180759471712203,0.08168694382395247,0.015180759471712203,0.08168694382395247,0.0396868426188963,False,False,False
2026-01-08,long,689.35,0.07253209545223761,0.010154493363320524,0.09719300790599246,0.010154493363320524,0.09719300790599246,0.010154493363320524,False,False,False
2026-01-09,short,690.37,0.17237133710909433,0.01738198357402618,0.17237133710909433,0.1810623288960992,0.17237133710909433,0.18975332068310405,False,False,False
2026-01-09,long,692.42,0.13286733485457855,0.018774732099014393,0.14875364663067017,0.018774732099014393,0.14875364663067017,0.018774732099014393,False,False,False
2026-01-12,long,693.36,0.06057459328486775,0.007211261105351941,0.07788161993768945,0.007211261105351941,0.07788161993768945,0.02740279220030786,False,False,False
2026-01-13,short,694.57,0.042472321004372884,0.0763062038383421,0.04895114963215109,0.0763062038383421,0.20156355730885164,0.0763062038383421,False,False,False
2026-01-14,short,689.29,0.026839211362408487,0.17409218181027514,0.026839211362408487,0.17409218181027514,0.23502444544386322,0.17409218181027514,False,False,False
2026-01-15,short,693.305,0.015866032986910517,0.13774601365921796,0.015866032986910517,0.13774601365921796,0.015866032986910517,0.13774601365921796,False,False,False
2026-01-15,long,694.73,0.024469937961504335,0.05181869215378832,0.024469937961504335,0.20943388078822578,0.024469937961504335,0.2504570120766354,False,False,False
2026-01-16,short,692.92,0.14287363620620117,0.018761184552328617,0.19194134965074286,0.018761184552328617,0.19194134965074286,0.018761184552328617,False,False,False
2026-01-20,short,681.12,0.030831571529251287,0.08221752407798119,0.030831571529251287,0.13653981677236757,0.030831571529251287,0.33254052149400787,False,False,False
2026-01-20,long,683.28,0.1068376068376095,0.042442336962879586,0.19611286734574873,0.042442336962879586,0.19611286734574873,0.042442336962879586,False,False,False
2026-01-21,long,681.11,0.09102788095902344,0.07047319816182675,0.22977198984010525,0.07047319816182675,0.24812438519474694,0.07047319816182675,False,False,False
2026-01-21,short,678.61,0.07073282150278042,0.1009563666907405,0.07073282150278042,0.23651287189991574,0.07073282150278042,0.25345927705162424,False,False,False
2026-01-22,short,688.73,0.1611662044632895,0.029038955759140995,0.16987789119104332,0.029038955759140995,0.23376359386116674,0.029038955759140995,False,False,False
2026-01-22,long,690.79,0.013028561502052987,0.03474283067213033,0.018819033280735892,0.03474283067213033,0.018819033280735892,0.03474283067213033,False,False,False
2026-01-23,long,688.83,0.08855595720279512,0.008710422019955448,0.08855595720279512,0.008710422019955448,0.08855595720279512,0.049359058113036855,False,False,False
2026-01-26,long,692.36,0.02666242994972733,0.04188572418972263,0.03899705355595092,0.04188572418972263,0.03899705355595092,0.054884742041711745,False,False,False
2026-01-27,long,694.48,0.14399262757746803,0.0,0.14399262757746803,0.0,0.14399262757746803,0.0,False,False,False
2026-01-28,long,697.82,0.0001433034306807419,0.13183915622941056,0.0001433034306807419,0.13183915622941056,0.0001433034306807419,0.13183915622941056,False,False,False
2026-01-28,short,696.9,0.08322571387572496,0.021523891519583477,0.12483857081360375,0.021523891519583477,0.12483857081360375,0.021523891519583477,False,False,False
2026-01-29,short,692.58,0.05053567818880457,0.20791821883391678,0.06208669034625078,0.20791821883391678,0.3537497473216156,0.20791821883391678,True,False,False
2026-01-30,long,693.82,0.033149808307616456,0.11962756911014974,0.033149808307616456,0.13259923323053138,0.033149808307616456,0.29042114669512265,False,False,False
2026-01-30,short,691.08,0.008682062858143647,0.3168952943219223,0.008682062858143647,0.35451756670717305,0.008682062858143647,0.425421080048611,False,False,False
2026-02-02,long,692.85,0.14288807101104267,0.07793894782421554,0.14288807101104267,0.07793894782421554,0.14288807101104267,0.1082485386447283,False,False,False
2026-02-03,short,694.765,0.32169150720027834,0.009355681417465556,0.3742272566983113,0.009355681417465556,0.3900599483278571,0.009355681417465556,True,False,False
2026-02-04,long,691.3,0.021698249674539413,0.3399392449008982,0.021698249674539413,0.5019528424706949,0.021698249674539413,0.6928974396065332,False,False,False
2026-02-04,short,688.75,0.3252268602540848,0.0029038112522659617,0.3252268602540848,0.013067150635213333,0.3252268602540848,0.12631578947368485,True,False,False
2026-02-05,short,678.6,0.17978190391983898,0.08989095195991949,0.2799882110226904,0.08989095195991949,0.2799882110226904,0.08989095195991949,True,False,False
2026-02-06,long,685.59,0.12398080485421646,0.09335025306669968,0.13419098878337768,0.1465890692688043,0.13419098878337768,0.1910762992459136,False,False,False
2026-02-09,long,691.71,0.0332509288574718,0.07951309074613179,0.10408986424945621,0.07951309074613179,0.17637449220047613,0.07951309074613179,False,False,False
2026-02-10,long,695.71,0.064682123298491,0.028747610354895786,0.09989794598323098,0.030184990872638942,0.10421008753646047,0.030184990872638942,False,False,False
2026-02-10,short,693.43,0.06201058506265232,0.03461055910474152,0.06201058506265232,0.06201058506266872,0.06201058506265232,0.06201058506266872,False,False,False
2026-02-11,short,695.03,0.0805720616376193,0.08776599571241726,0.17625138483231267,0.08776599571241726,0.25034890580262853,0.08776599571241726,True,False,False
2026-02-12,short,693.61,0.07929528120991165,0.0908291402949778,0.09947953460879377,0.0908291402949778,0.1859834777468554,0.0908291402949778,False,False,False
2026-02-13,long,682.59,0.04541525659619177,0.303256713400438,0.04541525659619177,0.3061867299550289,0.04541525659619177,0.31204676306421064,False,False,False
2026-02-17,short,679.85,0.32654261969552506,0.11326027800249788,0.43772891078914816,0.11326027800249788,0.526586747076567,0.11326027800249788,True,True,False
2026-02-17,long,682.91,0.048322619378840685,0.10982413495189704,0.048322619378840685,0.307507577865315,0.048322619378840685,0.307507577865315,False,False,False
2026-02-18,long,685.6,0.18305134189031438,0.02042007001166662,0.36901983663943594,0.02042007001166662,0.36901983663943594,0.02042007001166662,True,False,False
2026-02-19,long,684.96,0.12555477692128206,0.029198785330536887,0.17811259051622189,0.08759635599159407,0.17811259051622189,0.08759635599159407,False,False,False
2026-02-19,short,682.4,0.03956623681125173,0.10404454865182244,0.04835873388041138,0.10404454865182244,0.04982415005862132,0.10404454865182244,False,False,False
2026-02-20,long,685.52,0.5659936982144935,0.14149842455362752,0.5659936982144935,0.14149842455362752,0.5659936982144935,0.19401330376939072,True,True,False
2026-02-23,short,687.26,0.07275267002298984,0.12804469924046147,0.11640427203677714,0.12804469924046147,0.1775019643220817,0.12804469924046147,False,False,False
2026-02-24,long,684.44,0.1490269417333852,0.03798725965754552,0.1490269417333852,0.20381625854714736,0.1490269417333852,0.35211267605634994,False,False,False
2026-02-25,long,691.65,0.04915781103159572,0.030362177401853926,0.04915781103159572,0.11711125569290037,0.04915781103159572,0.11711125569290037,False,False,False
2026-02-26,short,690.85,0.03908228993268898,0.10566693204024291,0.06224216544836993,0.10566693204024291,0.18455525801548486,0.10566693204024291,False,False,False
2026-02-27,long,684.34,0.16804512376888348,0.011690095566537237,0.16804512376888348,0.03945407253704033,0.16804512376888348,0.10813338399041546,False,False,False
2026-03-02,long,682.53,0.12307151334007764,0.04541924897073322,0.12307151334007764,0.095233909132196,0.14065315810294587,0.095233909132196,False,False,False
2026-03-03,short,673.12,0.12924887092940404,0.1202014499643368,0.17381744711195019,0.1202014499643368,0.19907297361540763,0.1203351556928847,False,False,False
2026-03-03,long,677.36,0.16091886146215184,0.05462383370733502,0.16091886146215184,0.05462383370733502,0.16091886146215184,0.06791071217669133,False,False,False
2026-03-04,short,679.93,0.007353698174805425,0.26473313429324613,0.007353698174805425,0.26730692865441963,0.007353698174805425,0.40298265997970517,False,False,False
2026-03-04,long,683.73,0.11554268497798306,0.13089962412062975,0.2691120764044333,0.13089962412062975,0.3714916706887168,0.13089962412062975,True,False,False
2026-03-05,long,684.55,0.14315973997516884,0.020451391425021746,0.14315973997516884,0.2388430355708116,0.14315973997516884,0.24176466291724094,False,False,False
2026-03-05,short,681.795,0.21487397238171566,0.0,0.36301234241962893,0.0,0.36301234241962893,0.0,True,False,False
2026-03-06,short,670.0702,0.0462936569929552,0.4566387223308835,0.0462936569929552,0.4566387223308835,0.0462936569929552,0.48200919843920154,False,False,False
2026-03-06,long,674.0712,0.13778959848752237,0.08028825441585451,0.23273505825497517,0.08028825441585451,0.27353193549880006,0.08028825441585451,True,False,False
2026-03-09,short,663.49,0.043708269906097094,0.21401980436780646,0.11906735595110154,0.21401980436780646,0.11906735595110154,0.21401980436780646,False,False,False
2026-03-09,long,667.68,0.06290438533430277,0.09285885454109821,0.09435657800143714,0.09285885454109821,0.14977234603402828,0.09285885454109821,False,False,False
2026-03-10,short,675.64,0.10296903676513944,0.0902847670357015,0.1302468770351068,0.2057308625895427,0.1302468770351068,0.2057308625895427,False,False,False
2026-03-10,long,678.94,0.09721035732170266,0.048605178660859706,0.20767667246000648,0.048605178660859706,0.23418858809319204,0.048605178660859706,False,False,False
2026-03-11,short,676.92,0.11670507593215795,0.10776753530698312,0.11670507593215795,0.18465993027241034,0.11670507593215795,0.4668203037286654,False,False,False
2026-03-11,long,679.74,0.050019124959548036,0.28098979021390064,0.050019124959548036,0.37514343719656845,0.050019124959548036,0.41192220554917386,False,False,False
2026-03-12,short,669.64,0.13365390358998594,0.1896541425243387,0.21757959500627108,0.1896541425243387,0.21757959500627108,0.1896541425243387,False,False,False
2026-03-13,long,672.09,0.03645345117469454,0.21574491511554186,0.03645345117469454,0.21574491511554186,0.03645345117469454,0.2559181062060181,False,False,False
2026-03-13,short,668.94,0.1614494573504411,0.052321583400590344,0.18088318832780761,0.052321583400590344,0.18088318832780761,0.052321583400590344,False,False,False
2026-03-16,long,670.46,0.022372699340747735,0.14765981564895878,0.022372699340747735,0.14765981564895878,0.06562658473286115,0.14765981564895878,False,False,False
2026-03-16,short,667.66,0.07638618458496704,0.07039511128419065,0.08087948956054933,0.07039511128419065,0.08087948956054933,0.07039511128419065,False,False,False
2026-03-17,long,674.34,0.005931725835626482,0.09935640774684472,0.005931725835626482,0.09935640774684472,0.005931725835626482,0.17424444642169648,False,False,False
2026-03-17,short,671.62,0.0,0.19356183556176923,0.0,0.19356183556176923,0.0,0.22334057949435693,False,False,False
2026-03-18,long,669.6,0.002986857825564786,0.15830346475508647,0.002986857825564786,0.18667861409796893,0.002986857825564786,0.2090800477897218,False,False,False
2026-03-18,short,667.28,0.02247931902649222,0.08392279103225919,0.02247931902649222,0.08392279103225919,0.2337849178755463,0.08392279103225919,False,False,False
2026-03-19,long,657.93,0.15655160883377967,0.03647804477678407,0.18846989801346786,0.03647804477678407,0.18846989801346786,0.03647804477678407,False,False,False
2026-03-20,short,654.35,0.0832887598380183,0.05195996026591759,0.28577978146252075,0.05195996026591759,0.28577978146252075,0.05195996026591759,True,False,False
