sym,date,entry_time,entry_price,exit_price,exit_reason,pnl_pct,gap_pct,rvol,level,year
AVGO,2025-01-30,2025-01-30 09:31:00-05:00,218.5,221.01,2hr_hold,0.011487414187642979,0.05842174102601367,1.7908990231009556,PMH,2025
AVGO,2025-03-07,2025-03-07 09:38:00-05:00,188.24,184.4752,stop_loss,-0.020000000000000042,0.04581939799331103,1.8315673165856594,PDH,2025
AVGO,2025-11-20,2025-11-20 09:32:00-05:00,370.675,365.1,2hr_hold,-0.015040129493491572,0.033865778630693684,2.0104857911409924,PMH,2025
AVGO,2025-12-08,2025-12-08 09:31:00-05:00,406.87,398.7326,stop_loss,-0.020000000000000035,0.03111065552765103,2.0423376436875396,PMH,2025
AVGO,2026-01-22,2026-01-22 09:32:00-05:00,335.82,329.1036,stop_loss,-0.020000000000000063,0.020346715328467147,1.5135707734242787,PDH,2026
AXP,2021-07-09,2021-07-09 09:32:00-04:00,170.2,171.56,2hr_hold,0.007990599294947201,0.014059701492537253,8.722621342211319,PDH,2021
AXP,2022-06-27,2022-06-27 09:49:00-04:00,146.27,145.76,2hr_hold,-0.003486702673138848,0.014020928801039483,1.5832798766746488,PDH,2022
AXP,2022-07-07,2022-07-07 09:31:00-04:00,141.52,140.255,2hr_hold,-0.00893866591294527,0.014556778679026584,3.4935304990757854,PDH,2022
AXP,2023-01-30,2023-01-30 09:31:00-05:00,175.6,176.86,2hr_hold,0.007175398633257514,0.012185922358266084,3.408542642259117,PDH,2023
AXP,2023-03-14,2023-03-14 09:33:00-04:00,162.86,164.03,2hr_hold,0.0071840844897457165,0.027815661771702183,4.347240189736955,PDH,2023
AXP,2024-04-19,2024-04-19 09:33:00-04:00,222.13,226.32,2hr_hold,0.018862828073650556,0.010195177956371981,3.7198684465080283,PDH,2024
AXP,2024-10-04,2024-10-04 09:40:00-04:00,271.175,271.505,2hr_hold,0.0012169263390798713,0.011463877619384315,1.6329362142962853,PDH,2024
AXP,2024-10-17,2024-10-17 09:32:00-04:00,284.85,285.135,2hr_hold,0.0010005265929435426,0.011572184161016819,2.746044962531224,PMH,2024
BLK,2022-02-09,2022-02-09 09:40:00-05:00,817.7,820.01,2hr_hold,0.0028249969426439345,0.014368243578300148,1.7118279569892474,PDH,2022
BLK,2022-03-15,2022-03-15 09:33:00-04:00,710.95,709.79,2hr_hold,-0.0016316196638302015,0.01668099742046446,2.390598623555382,PDH,2022
BLK,2022-07-15,2022-07-15 09:48:00-04:00,592.43,597.42,2hr_hold,0.008422936043076834,0.013933547695605668,3.091619626574034,PDH,2022
BLK,2023-01-06,2023-01-06 09:37:00-05:00,718.615,731.88,2hr_hold,0.018459119278055686,0.0160603080957063,1.618563122923588,PDH,2023
BLK,2023-03-14,2023-03-14 09:49:00-04:00,642.85,637.73,2hr_hold,-0.007964532939254887,0.029396728016360067,2.4350347142748148,PDH,2023
BLK,2024-11-06,2024-11-06 10:00:00-05:00,1017.93,1016.15,2hr_hold,-0.001748646763529882,0.03824193005719712,2.651899250989154,PDH,2024
BLK,2025-03-05,2025-03-05 09:44:00-05:00,968.055,948.865,2hr_hold,-0.019823253844048056,0.01109313612202444,3.0616078136739295,PDH,2025
CAT,2021-04-29,2021-04-29 09:31:00-04:00,234.06,229.37879999999998,stop_loss,-0.020000000000000077,0.010797092097905067,7.990813336501148,PDH,2021
CAT,2022-09-02,2022-09-02 09:54:00-04:00,183.78,185.19,2hr_hold,0.0076722167809337065,0.012719298245613997,1.7350151209330202,PDH,2022
CAT,2022-09-28,2022-09-28 09:47:00-04:00,164.44,165.73,2hr_hold,0.00784480661639499,0.01366658458507756,1.886530435496756,PDH,2022
CAT,2022-10-27,2022-10-27 09:33:00-04:00,210.03,213.59,2hr_hold,0.01694995952959102,0.06723499264220835,3.9950379625754766,PMH,2022
CAT,2024-07-15,2024-07-15 09:35:00-04:00,339.845,345.5,2hr_hold,0.01663993879562734,0.010953637054589384,2.2242896655770683,PDH,2024
CAT,2025-04-30,2025-04-30 09:35:00-04:00,309.67,304.88,2hr_hold,-0.015468078922724256,0.02576211568525263,3.426559356136821,PDH,2025
CAT,2025-05-13,2025-05-13 09:33:00-04:00,350.55,352.62,2hr_hold,0.005905006418485218,0.01923357557715329,2.667910447761194,PDH,2025
CAT,2026-04-30,2026-04-30 09:32:00-04:00,866.45,890.03,2hr_hold,0.02721449593167514,0.05084515731030233,1.9064497073196927,PMH,2026
CVX,2021-09-02,2021-09-02 10:00:00-04:00,97.12,98.16,2hr_hold,0.010708401976935667,0.010133723359799403,4.186513207779518,PDH,2021
CVX,2022-01-06,2022-01-06 09:42:00-05:00,124.12,122.76,2hr_hold,-0.01095713825330325,0.012923278259447066,1.6162098650386287,PDH,2022
CVX,2022-02-22,2022-02-22 09:46:00-05:00,133.98,134.19,2hr_hold,0.0015673981191223166,0.024885690727831446,2.5134755946745813,PDH,2022
CVX,2022-10-28,2022-10-28 09:32:00-04:00,182.1,178.458,stop_loss,-0.01999999999999998,0.018565258847944376,2.6294361653095715,PDH,2022
CVX,2023-05-23,2023-05-23 09:33:00-04:00,154.895,157.26,2hr_hold,0.015268407630975697,0.011155221628006093,2.5556181597773566,PDH,2023
CVX,2025-05-02,2025-05-02 09:31:00-04:00,138.27,135.5046,stop_loss,-0.019999999999999997,0.016052012929767868,2.9963382000845034,PDH,2025
CVX,2025-06-23,2025-06-23 09:55:00-04:00,150.06,149.78,2hr_hold,-0.0018659202985472554,0.014580964483981051,1.6846353016565785,PDH,2025
CVX,2026-03-02,2026-03-02 09:46:00-05:00,187.87,189.77,2hr_hold,0.0101133762708256,0.019895035612917066,1.789654680385863,PDH,2026
ENPH,2021-08-03,2021-08-03 09:33:00-04:00,191.58,193.06,2hr_hold,0.007725232278943468,0.030174060129863046,2.5841490369434794,PDH,2021
ENPH,2021-09-01,2021-09-01 09:34:00-04:00,178.7,178.96,2hr_hold,0.00145495243424745,0.016581265472969058,2.4090308634562265,PDH,2021
ENPH,2021-09-08,2021-09-08 09:31:00-04:00,173.28,169.8144,stop_loss,-0.01999999999999997,0.011938972004147452,1.9615963855421685,PDH,2021
ENPH,2022-01-20,2022-01-20 09:31:00-05:00,140.63,142.315,2hr_hold,0.011981796202801695,0.027693108319084253,1.63826998689384,PDH,2022
ENPH,2023-01-09,2023-01-09 09:48:00-05:00,241.55,236.719,stop_loss,-0.02000000000000007,0.013992896572382259,1.7037285357768095,PDH,2023
ENPH,2023-02-08,2023-02-08 09:40:00-05:00,232.16,227.5168,stop_loss,-0.02000000000000003,0.07944497942747092,2.7021640694804114,PDH,2023
ENPH,2023-03-21,2023-03-21 09:33:00-04:00,196.69,206.42,2hr_hold,0.0494687071025471,0.026155844155844137,1.6366191208441592,PDH,2023
ENPH,2023-06-30,2023-06-30 09:36:00-04:00,163.46,165.96,2hr_hold,0.015294261593050286,0.024171183663179177,1.5916432218401586,PMH,2023
ENPH,2023-09-01,2023-09-01 09:58:00-04:00,129.96,128.61,2hr_hold,-0.010387811634348987,0.020032399541665104,1.6470220903910702,PDH,2023
ENPH,2024-02-07,2024-02-07 09:41:00-05:00,118.58,116.2084,stop_loss,-0.020000000000000007,0.19627934739355357,8.19348161776785,PMH,2024
ENPH,2024-05-28,2024-05-28 09:37:00-04:00,128.36,129.32,2hr_hold,0.0074789654097848195,0.030206169090618403,2.3848385292884107,PDH,2024
ENPH,2024-09-26,2024-09-26 09:32:00-04:00,116.78,114.4444,stop_loss,-0.019999999999999993,0.026043965745563724,7.221394046167052,PDH,2024
ENPH,2024-11-04,2024-11-04 09:32:00-05:00,86.78,87.06,2hr_hold,0.0032265498962894806,0.019868342309993976,3.4349658843282245,PDH,2024
ENPH,2025-01-15,2025-01-15 09:31:00-05:00,68.49,67.1202,stop_loss,-0.019999999999999973,0.04127178232956287,2.962103055721989,PDH,2025
ENPH,2025-02-04,2025-02-04 09:32:00-05:00,66.015,66.85,2hr_hold,0.012648640460501306,0.019414435572256177,2.017094017094017,PDH,2025
ENPH,2025-02-05,2025-02-05 09:54:00-05:00,67.77,66.4146,stop_loss,-0.020000000000000046,0.03811896135265709,3.035497376649531,PDH,2025
ENPH,2026-04-08,2026-04-08 09:36:00-04:00,33.35,32.683,stop_loss,-0.020000000000000046,0.06741573033707877,2.6844913374497934,PDH,2026
FANG,2021-02-05,2021-02-05 09:41:00-05:00,66.02,64.69959999999999,stop_loss,-0.020000000000000098,0.01578060364639193,1.5261620948824741,PDH,2021
FANG,2023-05-05,2023-05-05 09:42:00-04:00,131.005,132.04,2hr_hold,0.007900461814434538,0.03445264745574346,1.63930811108814,PDH,2023
FANG,2024-11-06,2024-11-06 09:38:00-05:00,178.99,181.46,2hr_hold,0.01379965361193362,0.024613020714773438,1.9634570765661252,PDH,2024
FANG,2026-01-21,2026-01-21 09:33:00-05:00,154.165,152.7,2hr_hold,-0.009502805435734464,0.02392247905521353,1.8738879486178013,PDH,2026
FANG,2026-06-10,2026-06-10 09:33:00-04:00,196.93,198.285,2hr_hold,0.006880617478291727,0.011737451737451743,1.6178382161783822,PDH,2026
FCX,2021-02-01,2021-02-01 09:42:00-05:00,28.225,27.660500000000003,stop_loss,-0.01999999999999996,0.052044609665427594,1.6236725764550384,PDH,2021
FCX,2021-02-08,2021-02-08 09:33:00-05:00,31.99,31.9,2hr_hold,-0.0028133791809940565,0.01008827238335436,2.461611969383262,PDH,2021
FCX,2021-02-22,2021-02-22 09:39:00-05:00,37.685,38.6,2hr_hold,0.024280217593206824,0.012006403415154826,2.020871605662504,PDH,2021
FCX,2021-03-24,2021-03-24 09:41:00-04:00,32.9,33.075,2hr_hold,0.005319148936170343,0.019260639950295266,3.3194043528064148,PMH,2021
FCX,2021-03-26,2021-03-26 09:49:00-04:00,32.51,32.995,2hr_hold,0.014918486619501676,0.048858887817422154,5.666986871597822,PMH,2021
FCX,2021-03-31,2021-03-31 09:55:00-04:00,33.345,32.76,2hr_hold,-0.017543859649122834,0.016824717038849933,1.60992236318879,PMH,2021
FCX,2021-04-01,2021-04-01 09:34:00-04:00,33.74,33.435,2hr_hold,-0.009039715471250731,0.012450652900091215,3.4042254509721346,PDH,2021
FCX,2021-04-05,2021-04-05 09:32:00-04:00,34.79,35.46,2hr_hold,0.019258407588387517,0.02814814814814823,12.444013401516488,PMH,2021
FCX,2021-04-23,2021-04-23 09:31:00-04:00,36.16,36.02,2hr_hold,-0.003871681415929023,0.029073114565342485,1.890655497722837,PMH,2021
FCX,2021-05-10,2021-05-10 09:33:00-04:00,45.24,44.3352,stop_loss,-0.020000000000000035,0.021595817231188807,3.305332236786895,PMH,2021
FCX,2021-08-02,2021-08-02 09:32:00-04:00,38.775,37.9995,stop_loss,-0.020000000000000025,0.014702021527959967,3.2938677753174566,PDH,2021
FCX,2021-08-30,2021-08-30 09:31:00-04:00,37.27,36.87,2hr_hold,-0.010732492621411474,0.017644645055396063,2.0822560670910555,PMH,2021
FCX,2021-10-04,2021-10-04 09:42:00-04:00,33.085,32.58,2hr_hold,-0.015263714674323789,0.0182704019488427,2.056500899564638,PDH,2021
FCX,2021-10-28,2021-10-28 09:34:00-04:00,37.47,37.75,2hr_hold,0.007472644782492691,0.020810810810810897,2.1794115225207915,PMH,2021
FCX,2021-11-11,2021-11-11 09:38:00-05:00,39.58,41.115,2hr_hold,0.0387822132390097,0.04718741668888305,2.5369413958826486,PDH,2021
FCX,2021-11-29,2021-11-29 09:38:00-05:00,37.47,36.7206,stop_loss,-0.02000000000000004,0.015171858216970938,2.269454304141545,PDH,2021
FCX,2021-11-30,2021-11-30 09:42:00-05:00,38.26,37.4948,stop_loss,-0.020000000000000004,0.01119304714248102,1.7311289272677834,PDH,2021
FCX,2022-01-04,2022-01-04 09:38:00-05:00,42.17,41.82,2hr_hold,-0.008299739151055287,0.010486981677917125,1.6747467340231945,PDH,2022
FCX,2022-04-01,2022-04-01 09:46:00-04:00,51.28,50.44,2hr_hold,-0.016380655226209115,0.010653266331658315,1.5572062669632123,PDH,2022
FCX,2022-04-27,2022-04-27 09:42:00-04:00,41.89,42.16,2hr_hold,0.0064454523752684656,0.0495641344956414,4.628176586978185,PDH,2022
FCX,2022-06-27,2022-06-27 09:35:00-04:00,31.03,31.415,2hr_hold,0.012407347728005091,0.01726641923511377,1.6479529235780803,PDH,2022
FCX,2022-08-10,2022-08-10 09:32:00-04:00,31.12,31.35,2hr_hold,0.00739074550128536,0.03127079174983371,8.001754867013984,PMH,2022
FCX,2023-01-18,2023-01-18 09:39:00-05:00,45.2,45.42,2hr_hold,0.004867256637168116,0.026154891304347856,3.403732181806165,PDH,2023
FCX,2024-01-12,2024-01-12 09:52:00-05:00,41.62,40.98,2hr_hold,-0.015377222489187905,0.011212675198049991,2.182623243246096,PDH,2024
FCX,2024-01-23,2024-01-23 09:35:00-05:00,38.245,38.075,2hr_hold,-0.004445025493528425,0.015868782504334072,6.0724801812004525,PDH,2024
FCX,2024-03-06,2024-03-06 09:54:00-05:00,38.275,38.61,2hr_hold,0.008752449379490553,0.028540656973613417,1.5840583531066,PDH,2024
FCX,2024-05-03,2024-05-03 09:36:00-04:00,49.395,49.72,2hr_hold,0.006579613321186268,0.028284484525517576,1.7659302381576625,PDH,2024
FCX,2024-07-01,2024-07-01 09:40:00-04:00,49.55,48.559,stop_loss,-0.019999999999999993,0.011108825344579288,3.5798537390894083,PDH,2024
FCX,2025-01-15,2025-01-15 09:51:00-05:00,39.84,39.71,2hr_hold,-0.0032630522088354054,0.022030893897189097,2.362724606998119,PDH,2025
FCX,2025-03-20,2025-03-20 09:33:00-04:00,41.21,41.26,2hr_hold,0.0012132977432661284,0.014960435212660831,8.258052147239264,PDH,2025
FCX,2025-03-25,2025-03-25 09:34:00-04:00,42.305,42.985,2hr_hold,0.016073750147736668,0.015380918048546036,3.3026218506511973,PDH,2025
FCX,2025-04-08,2025-04-08 09:38:00-04:00,31.68,31.0464,stop_loss,-0.020000000000000042,0.039683846533838364,4.452179363350527,PDH,2025
FCX,2025-04-11,2025-04-11 09:44:00-04:00,32.77,32.59,2hr_hold,-0.005492828806835511,0.017868538608806595,2.9328911333886083,PDH,2025
FCX,2025-04-24,2025-04-24 09:40:00-04:00,36.68,36.89,2hr_hold,0.00572519083969468,0.012524907486478727,5.751789027299232,PDH,2025
FCX,2025-08-07,2025-08-07 09:33:00-04:00,40.7,40.3,2hr_hold,-0.009828009828009967,0.02044656297039633,2.435368011937398,PDH,2025
FCX,2025-09-30,2025-09-30 09:31:00-04:00,38.37,37.602599999999995,stop_loss,-0.020000000000000056,0.02047413793103462,4.616419442772684,PDH,2025
FCX,2025-10-03,2025-10-03 09:44:00-04:00,39.55,40.02,2hr_hold,0.01188369152970938,0.01751223280968323,8.448010745217914,PDH,2025
FCX,2025-10-06,2025-10-06 09:47:00-04:00,40.465,40.43,2hr_hold,-0.0008649450142099022,0.013237518910741446,1.6214970501474928,PDH,2025
FCX,2025-11-19,2025-11-19 09:47:00-05:00,41.81,41.425,2hr_hold,-0.009208323367615526,0.022749999999999916,2.094804311673972,PDH,2025
FCX,2025-11-26,2025-11-26 09:36:00-05:00,41.78,42.295,2hr_hold,0.01232647199617043,0.014250913520097464,1.9948648210787803,PDH,2025
HD,2021-11-16,2021-11-16 09:40:00-05:00,381.565,392.75,2hr_hold,0.02931348525152989,0.027993318245500554,4.641214574114777,PMH,2021
HD,2022-11-04,2022-11-04 09:37:00-04:00,285.7,282.5,2hr_hold,-0.01120056002800136,0.01766483028256609,1.7203160740278645,PDH,2022
HD,2024-01-25,2024-01-25 09:31:00-05:00,352.03,350.47,2hr_hold,-0.004431440502229769,0.016374319536853026,1.9054823139543262,PDH,2024
HD,2025-05-20,2025-05-20 09:57:00-04:00,381.54,379.735,2hr_hold,-0.004730827698275428,0.02427581117056337,2.049979484574354,PDH,2025
HD,2026-01-09,2026-01-09 09:35:00-05:00,364.2,368.89,2hr_hold,0.012877539813289396,0.011750799610624297,3.0624786616592696,PDH,2026
HD,2026-03-23,2026-03-23 09:36:00-04:00,330.36,333.355,2hr_hold,0.009065867538442924,0.032190713617949646,1.7750065291198747,PDH,2026
IBM,2022-04-20,2022-04-20 09:52:00-04:00,134.94,139.005,2hr_hold,0.03012449977767895,0.04271852166853524,5.655040167938314,PMH,2022
IBM,2024-01-19,2024-01-19 09:37:00-05:00,170.34,169.91,2hr_hold,-0.002524363038628665,0.02059043908287129,2.767466718491886,PMH,2024
IBM,2024-04-15,2024-04-15 09:49:00-04:00,185.265,182.815,2hr_hold,-0.013224300326559192,0.01843520245802707,2.004647398240255,PDH,2024
IBM,2025-07-23,2025-07-23 09:31:00-04:00,284.92,285.645,2hr_hold,0.0025445739154849284,0.011846912354130368,2.4372483508952283,PDH,2025
IBM,2025-09-25,2025-09-25 09:32:00-04:00,274.34,283.4,2hr_hold,0.03302471385871547,0.017450767908523443,4.301929347159913,PDH,2025
IBM,2026-01-05,2026-01-05 09:31:00-05:00,297.505,297.99,2hr_hold,0.0016302247021058927,0.012173763736263792,2.3049828178694156,PDH,2026
IBM,2026-01-29,2026-01-29 09:41:00-05:00,318.64,312.2672,stop_loss,-0.01999999999999995,0.08259687287559488,4.730643568117925,PMH,2026
IBM,2026-04-28,2026-04-28 09:32:00-04:00,230.35,231.99,2hr_hold,0.007119600607770848,0.01102586584831221,1.5945726326133376,PDH,2026
IBM,2026-05-22,2026-05-22 09:32:00-04:00,264.18,258.8964,stop_loss,-0.019999999999999917,0.034788621098380004,4.484839671344434,PMH,2026
LCID,2021-01-12,2021-01-12 09:35:00-05:00,15.35,15.043,stop_loss,-0.020000000000000025,0.14155251141552508,257.00374999999997,PMH,2021
LCID,2021-01-13,2021-01-13 09:37:00-05:00,15.35,15.043,stop_loss,-0.020000000000000025,0.07457386363636369,2.845216707837413,PMH,2021
LCID,2021-01-14,2021-01-14 09:49:00-05:00,17.43,17.0814,stop_loss,-0.020000000000000066,0.13100961538461536,3.0846610378267005,PDH,2021
LCID,2021-02-17,2021-02-17 09:31:00-05:00,55.64,54.5272,stop_loss,-0.02,0.03877589811822846,2.560920811586188,PDH,2021
LCID,2021-02-22,2021-02-22 09:34:00-05:00,62.12,60.877599999999994,stop_loss,-0.020000000000000056,0.1969148733574558,3.297646628459944,PDH,2021
LCID,2021-02-25,2021-02-25 09:34:00-05:00,30.715,30.1007,stop_loss,-0.020000000000000004,0.038314840499306536,3.1730651656020066,PMH,2021
LCID,2021-06-01,2021-06-01 09:58:00-04:00,20.17,21.57,2hr_hold,0.06941001487357454,0.013177901672579727,1.6185688961969285,PDH,2021
LCID,2021-06-02,2021-06-02 09:46:00-04:00,22.41,22.845,2hr_hold,0.019410977242302487,0.020635288662184108,1.656096950214597,PDH,2021
LCID,2021-09-02,2021-09-02 09:32:00-04:00,18.56,18.188799999999997,stop_loss,-0.020000000000000094,0.03707865168539327,2.3062287310958176,PDH,2021
LCID,2021-10-27,2021-10-27 09:40:00-04:00,28.14,27.5772,stop_loss,-0.019999999999999976,0.05005688282138795,2.532404393979573,PMH,2021
LCID,2021-10-28,2021-10-28 09:33:00-04:00,28.61,32.62,2hr_hold,0.14016078294302683,0.05664568678267299,2.71364885949922,PMH,2021
LCID,2021-10-29,2021-10-29 09:31:00-04:00,39.2,38.416000000000004,stop_loss,-0.019999999999999973,0.09036488027366026,13.515126808956701,PMH,2021
LCID,2021-11-08,2021-11-08 09:31:00-05:00,44.68,43.7864,stop_loss,-0.019999999999999983,0.04114832535885182,2.175143005720229,PMH,2021
LCID,2022-04-27,2022-04-27 09:33:00-04:00,18.69,18.316200000000002,stop_loss,-0.01999999999999996,0.0569727891156462,2.4822092575971277,PMH,2022
LCID,2022-10-12,2022-10-12 09:33:00-04:00,13.24,12.9752,stop_loss,-0.020000000000000077,0.046172059984214746,2.399601353153381,PDH,2022
LCID,2022-12-20,2022-12-20 09:54:00-05:00,7.395,7.49,2hr_hold,0.012846517917511919,0.044198895027624224,1.6240235749472203,PDH,2022
LCID,2023-01-12,2023-01-12 09:41:00-05:00,8.01,8.07,2hr_hold,0.007490636704119913,0.0542244640605296,2.0282045557562594,PDH,2023
LCID,2023-06-02,2023-06-02 09:38:00-04:00,6.595,6.4631,stop_loss,-0.019999999999999987,0.0115651503469544,1.9413157516057717,PMH,2023
LCID,2023-06-26,2023-06-26 09:46:00-04:00,6.07,5.985,2hr_hold,-0.014003294892915973,0.0987202925045704,2.1181789007717975,PMH,2023
LCID,2024-01-23,2024-01-23 09:38:00-05:00,2.985,2.9253,stop_loss,-0.019999999999999955,0.04401408450704226,2.2121962534045436,PMH,2024
LCID,2024-05-14,2024-05-14 09:31:00-04:00,3.15,3.24,2hr_hold,0.028571428571428668,0.06927175843694489,10.947584870817355,PDH,2024
LCID,2024-07-11,2024-07-11 09:54:00-04:00,3.27,3.325,2hr_hold,0.016819571865443472,0.01269841269841271,2.0951650293260005,PDH,2024
LCID,2024-07-16,2024-07-16 09:31:00-04:00,3.755,3.6799,stop_loss,-0.019999999999999987,0.033287101248266324,1.8198736919181133,PMH,2024
