direction,entry,pnl_pct,win,exit_type,timestamp,vol_z,body_atr_ratio
long,97.915,-0.5,False,sl,2026-03-09 19:30:00+00:00,2.2152240007136723,0.4451510333863048
short,97.11,0.8,True,tp,2026-03-10 17:10:00+00:00,2.1236343435955347,0.7843803056026767
short,97.04,-0.5,False,sl,2026-03-11 13:05:00+00:00,3.6395230866099437,0.5264957264957243
short,95.205,0.2520876004411479,True,time,2026-03-11 18:00:00+00:00,1.9508829267156682,0.3486590038314055
short,95.13,-0.09460737937559488,False,time,2026-03-11 19:00:00+00:00,2.009996863926154,0.4757281553398556
short,94.935,0.35813977984937423,True,time,2026-03-11 19:45:00+00:00,2.6743993848412417,0.33412887828160637
short,94.71,-0.5,False,sl,2026-03-11 19:50:00+00:00,2.6806791553956932,1.478651685393268
short,94.76,-0.5,False,sl,2026-03-11 20:05:00+00:00,3.868921707693457,0.7883495145631746
short,94.715,-0.5,False,sl,2026-03-12 19:25:00+00:00,1.924285433799187,0.4477611940298733
short,94.565,-0.5,False,sl,2026-03-12 19:45:00+00:00,2.007209657004325,0.32489451476788817
short,94.485,-0.5,False,sl,2026-03-12 19:55:00+00:00,3.618463734643231,0.4958333333332986
short,94.28,-0.5,False,sl,2026-03-12 20:00:00+00:00,4.068123600482935,0.8700564971751739
short,95.055,-0.1209825890273998,False,time,2026-03-16 17:40:00+00:00,2.433849871496242,0.4053452115812819
short,95.02,-0.18943380340981567,False,time,2026-03-16 18:20:00+00:00,3.5010765904402072,1.0312499999999656
short,95.27,-0.5,False,sl,2026-03-16 20:50:00+00:00,3.7620315571655087,0.7695560253699583
short,94.36,-0.5,False,sl,2026-03-17 18:40:00+00:00,1.976844363273008,0.909090909090937
short,94.285,-0.5,False,sl,2026-03-17 18:45:00+00:00,2.1248265259488845,0.45751633986929235
short,94.245,-0.5,False,sl,2026-03-17 18:50:00+00:00,2.528187334288369,0.3104212860310212
short,94.125,-0.5,False,sl,2026-03-17 18:55:00+00:00,2.4885639475344754,0.735229759299801
short,94.215,-0.5,False,sl,2026-03-17 19:40:00+00:00,2.288985366856682,0.7588075880759517
short,95.005,-0.5,False,sl,2026-03-18 19:45:00+00:00,2.117164161869471,0.3162217659137131
short,94.7,-0.5,False,sl,2026-03-18 19:55:00+00:00,2.2150032981225376,0.9937369519833044
short,91.3,0.18072289156625634,True,time,2026-03-19 16:55:00+00:00,2.239320758139841,1.5496183206107095
short,91.72,0.8,True,tp,2026-03-19 19:55:00+00:00,2.8887517020642663,0.30899830220711766
short,91.36,-0.5,False,sl,2026-03-20 18:20:00+00:00,2.4024103661794025,1.0900243309002466
short,91.23,-0.5,False,sl,2026-03-20 18:25:00+00:00,2.789704126246128,0.9485981308411141
short,91.29,-0.5,False,sl,2026-03-20 19:40:00+00:00,2.2718356149094046,1.2587719298245426
short,93.475,0.8,True,tp,2026-03-23 19:55:00+00:00,3.1112879662786694,1.715686274509775
short,93.38,0.8,True,tp,2026-03-23 20:15:00+00:00,4.150514846827059,0.5573770491802819
short,91.415,0.14767817097851021,True,time,2026-03-24 18:35:00+00:00,2.3593358502695287,0.40104166666660057
short,91.365,-0.5,False,sl,2026-03-24 18:45:00+00:00,3.5778021089353005,1.6166281755195833
short,91.01,-0.5,False,sl,2026-03-24 19:55:00+00:00,2.41053261950309,0.7803278688524675
short,90.92,-0.5,False,sl,2026-03-24 20:05:00+00:00,3.841383695256408,0.34090909090910243
short,92.22,0.8,True,tp,2026-03-25 19:00:00+00:00,2.051233628571293,0.7350000000000226
long,94.635,-0.5,False,sl,2026-03-26 18:20:00+00:00,2.667388267383819,1.3652892561983587
long,95.67,-0.5,False,sl,2026-03-26 18:25:00+00:00,2.983011618459245,1.9583053127101426
short,93.54,-0.18174043190077774,False,time,2026-03-27 13:40:00+00:00,2.029089612524285,1.9394495412843908
short,93.34,0.8,True,tp,2026-03-27 19:35:00+00:00,1.8952785779487815,0.7897435897436166
long,94.11,-0.5,False,sl,2026-03-30 15:30:00+00:00,1.8681534760792553,0.5464333781964831
short,92.43,-0.5,False,sl,2026-03-30 19:15:00+00:00,2.089336852240178,1.7540603248259825
short,92.91,-0.5,False,sl,2026-03-30 20:35:00+00:00,3.752407104572039,0.8860759493671152
long,95.05,-0.5,False,sl,2026-03-31 14:00:00+00:00,2.2498757864807786,0.3609865470851839
long,95.745,0.43344299963443733,True,time,2026-03-31 16:40:00+00:00,3.061304114590717,0.834302325581389
long,95.975,0.8,True,tp,2026-03-31 19:50:00+00:00,2.078787060027114,0.471578947368411
long,96.17,0.8,True,tp,2026-03-31 20:15:00+00:00,3.91673484596992,1.0646387832699034
long,95.895,-0.5,False,sl,2026-04-01 17:55:00+00:00,2.4058569263167486,0.473846153846086
long,95.64,0.8,True,tp,2026-04-01 18:40:00+00:00,2.265376377069612,1.095354523227352
long,98.015,-0.5,False,sl,2026-04-02 17:55:00+00:00,1.9471939571012586,0.6809338521400796
long,97.99,0.8,True,tp,2026-04-02 19:50:00+00:00,2.4247514261517393,0.30769230769232053
long,98.385,0.8,True,tp,2026-04-02 19:55:00+00:00,2.5111842530564106,1.8209459459459738
long,98.63,0.8,True,tp,2026-04-02 20:00:00+00:00,3.976954881008359,1.3707865168539015
long,98.745,0.8,True,tp,2026-04-06 19:40:00+00:00,1.9729603398769135,0.38225255972689665
long,98.86,0.8,True,tp,2026-04-06 19:50:00+00:00,2.790996949546083,0.9432624113475373
long,98.96,0.8,True,tp,2026-04-06 20:00:00+00:00,3.9309456658701563,1.6867469879518635
long,98.63,0.8,True,tp,2026-04-07 19:45:00+00:00,2.9186171839235935,0.9283154121864081
long,98.7,0.8,True,tp,2026-04-07 19:50:00+00:00,3.127311505534825,0.32131147540987476
long,99.135,-0.005043627376819149,False,time,2026-04-08 17:35:00+00:00,2.2790901535850634,0.6331658291457497
long,99.115,0.8,True,tp,2026-04-08 19:15:00+00:00,1.818589740547857,1.242819843342045
long,99.195,0.8,True,tp,2026-04-08 19:35:00+00:00,2.343510809232021,2.1265822784810138
long,99.26,0.8,True,tp,2026-04-08 20:25:00+00:00,3.9164666609166368,0.5745140388768871
long,102.4,0.31249999999999334,True,time,2026-04-10 18:05:00+00:00,2.697312260300017,1.0705882352940872
long,102.73,0.8,True,tp,2026-04-10 19:45:00+00:00,2.209952032717495,0.6100217864923472
long,102.9,0.8,True,tp,2026-04-10 19:55:00+00:00,2.2436516792008425,0.6255319148936498
long,103.05,-0.5,False,sl,2026-04-10 20:40:00+00:00,4.083992962772405,0.6956521739129979
long,103.46,-0.5,False,sl,2026-04-13 19:35:00+00:00,3.323161912617527,1.1101321585903177
long,103.21,0.8,True,tp,2026-04-13 19:55:00+00:00,2.4785453847182732,1.101123595505613
short,88.22,-0.5,False,sl,2026-05-06 20:00:00+00:00,4.147967161036321,1.026666666666642
short,88.64,0.3102436823104757,True,time,2026-05-07 16:20:00+00:00,3.4976338909815112,0.32558139534887637
short,88.47,0.8,True,tp,2026-05-07 19:50:00+00:00,2.667261327613516,1.3135802469136681
short,88.28,0.8,True,tp,2026-05-07 19:55:00+00:00,2.889242724775943,1.5035799522672557
short,87.52,0.1371115173674478,True,time,2026-05-08 17:15:00+00:00,2.3351453587333144,0.3999999999999469
short,87.425,-0.028595939376615025,False,time,2026-05-08 17:25:00+00:00,3.0934729002496884,0.5212765957447411
short,87.72,0.8,True,tp,2026-05-08 19:25:00+00:00,2.001732830064976,0.8069164265130374
short,87.56,0.8,True,tp,2026-05-08 19:40:00+00:00,2.14660874531693,1.3573407202215795
short,86.45,0.8,True,tp,2026-05-11 15:35:00+00:00,1.8502421895658305,1.0181818181818016
short,86.035,0.8,True,tp,2026-05-11 16:45:00+00:00,3.069288451175532,1.1542553191489386
short,85.375,0.04099560761346599,True,time,2026-05-11 17:15:00+00:00,2.3567781490337376,2.6923076923077542
short,85.185,-0.5,False,sl,2026-05-11 19:40:00+00:00,1.9255024176739628,1.5388739946380612
short,88.655,-0.5,False,sl,2026-05-12 15:20:00+00:00,1.9460778113221544,0.7032558139534761
short,87.42,-0.27453671928619866,False,time,2026-05-12 18:15:00+00:00,1.896809074615878,0.9130434782608935
short,87.745,0.8,True,tp,2026-05-14 17:40:00+00:00,3.09641701705339,1.0858725761773027
short,86.985,-0.23567281715238061,False,time,2026-05-14 18:05:00+00:00,3.002733056350844,2.164948453608261
short,86.71,-0.5,False,sl,2026-05-14 18:15:00+00:00,1.9774729495113668,0.3719806763285549
short,86.775,-0.5,False,sl,2026-05-15 15:55:00+00:00,2.6496519767061217,0.39824945295403236
short,86.97,-0.5,False,sl,2026-05-15 18:35:00+00:00,1.843389350052912,0.8484848484849054
short,86.755,-0.5,False,sl,2026-05-15 19:15:00+00:00,2.9422605548747494,0.9545454545455044
short,86.785,-0.5,False,sl,2026-05-15 19:30:00+00:00,2.670809396853157,0.47826086956514907
short,89.07,-0.5,False,sl,2026-05-18 16:45:00+00:00,2.422990613953749,0.6363636363636364
short,89.23,-0.5,False,sl,2026-05-18 19:00:00+00:00,3.559061794813057,1.142857142857165
short,89.42,-0.5,False,sl,2026-05-18 19:50:00+00:00,2.18770371300577,0.6588235294117867
short,89.025,0.8,True,tp,2026-05-19 19:35:00+00:00,3.1912764352422496,1.177993527508177
short,88.23,0.36835543465941606,True,time,2026-05-20 19:05:00+00:00,2.229240884018574,0.5741324921135315
short,88.19,-0.5,False,sl,2026-05-20 19:55:00+00:00,2.0711743338893984,0.9907692307693091
short,88.04,-0.5,False,sl,2026-05-21 13:30:00+00:00,4.009013193235272,0.7590361445783501
short,89.17,-0.5,False,sl,2026-05-21 19:55:00+00:00,1.8715055580657927,2.0080808080808468
