sym,time,open,high,low,close,volume,trade_count,vwap
SPY,2025-12-15 08:07:00-05:00,684.95,684.95,684.95,684.95,100.0,1.0,684.95
SPY,2025-12-15 08:08:00-05:00,684.92,684.92,684.92,684.92,100.0,1.0,684.92
SPY,2025-12-15 08:11:00-05:00,684.84,684.84,684.84,684.84,50.0,1.0,684.84
SPY,2025-12-15 08:40:00-05:00,685.08,685.08,685.08,685.08,52.0,2.0,685.08
SPY,2025-12-15 08:42:00-05:00,685.1,685.1,685.1,685.1,100.0,1.0,685.1
SPY,2025-12-15 08:47:00-05:00,685.23,685.23,685.23,685.23,90.0,1.0,685.23
SPY,2025-12-15 08:49:00-05:00,685.32,685.32,685.32,685.32,100.0,2.0,685.32
SPY,2025-12-15 08:54:00-05:00,685.26,685.26,685.26,685.26,50.0,1.0,685.26
SPY,2025-12-15 09:10:00-05:00,685.65,685.65,685.65,685.65,40.0,1.0,685.65
SPY,2025-12-15 09:13:00-05:00,685.62,685.62,685.62,685.62,40.0,1.0,685.62
SPY,2025-12-16 08:00:00-05:00,680.49,680.49,680.44,680.44,200.0,2.0,680.465
SPY,2025-12-16 08:11:00-05:00,679.97,679.97,679.97,679.97,63.0,2.0,679.97
SPY,2025-12-16 08:16:00-05:00,680.22,680.37,680.22,680.37,532.0,8.0,680.259245
SPY,2025-12-16 08:18:00-05:00,680.04,680.04,680.04,680.04,150.0,2.0,680.04
SPY,2025-12-16 08:19:00-05:00,680.16,680.16,680.16,680.16,101.0,2.0,680.16
SPY,2025-12-16 08:20:00-05:00,680.11,680.11,680.11,680.11,84.0,5.0,680.11
SPY,2025-12-16 08:30:00-05:00,681.6,681.63,681.6,681.63,250.0,3.0,681.618
SPY,2025-12-16 08:31:00-05:00,681.6,681.93,681.6,681.9,275.0,5.0,681.858
SPY,2025-12-16 08:32:00-05:00,682.06,682.06,681.87,681.87,200.0,2.0,681.965
SPY,2025-12-16 08:34:00-05:00,681.91,681.91,681.72,681.72,240.0,3.0,681.751667
SPY,2025-12-16 08:35:00-05:00,681.3,681.3,681.25,681.25,700.0,7.0,681.28
SPY,2025-12-16 08:36:00-05:00,681.06,681.09,681.06,681.09,400.0,4.0,681.07
SPY,2025-12-16 08:38:00-05:00,680.4,680.41,680.4,680.41,400.0,4.0,680.4025
SPY,2025-12-16 08:44:00-05:00,680.52,680.52,680.52,680.52,200.0,2.0,680.52
SPY,2025-12-16 08:47:00-05:00,680.58,680.58,680.53,680.53,230.0,3.0,680.56913
SPY,2025-12-16 08:48:00-05:00,680.31,680.31,680.31,680.31,60.0,1.0,680.31
SPY,2025-12-16 08:54:00-05:00,679.68,679.69,679.68,679.69,200.0,2.0,679.685
SPY,2025-12-16 08:58:00-05:00,679.83,679.83,679.83,679.83,200.0,2.0,679.83
SPY,2025-12-16 09:02:00-05:00,679.45,679.45,679.45,679.45,100.0,1.0,679.45
SPY,2025-12-16 09:04:00-05:00,679.63,679.63,679.63,679.63,40.0,1.0,679.63
SPY,2025-12-16 09:06:00-05:00,680.05,680.05,680.05,680.05,100.0,1.0,680.05
SPY,2025-12-16 09:15:00-05:00,680.07,680.07,680.07,680.07,200.0,2.0,680.07
SPY,2025-12-17 08:09:00-05:00,681.1,681.1,681.1,681.1,100.0,1.0,681.1
SPY,2025-12-17 08:14:00-05:00,680.91,680.91,680.91,680.91,50.0,1.0,680.91
SPY,2025-12-17 08:15:00-05:00,680.74,680.9,680.74,680.9,300.0,4.0,680.8
SPY,2025-12-17 08:17:00-05:00,680.39,680.39,680.39,680.39,111.0,5.0,680.39
SPY,2025-12-17 08:19:00-05:00,680.24,680.24,680.24,680.24,139.0,3.0,680.24
SPY,2025-12-17 08:21:00-05:00,679.94,679.96,679.94,679.94,302.0,5.0,679.946667
SPY,2025-12-17 08:22:00-05:00,679.94,679.94,679.94,679.94,72.0,3.0,679.94
SPY,2025-12-17 08:23:00-05:00,680.14,680.14,680.11,680.11,200.0,3.0,680.1325
SPY,2025-12-17 08:29:00-05:00,680.58,680.58,680.58,680.58,150.0,2.0,680.58
SPY,2025-12-17 08:33:00-05:00,680.47,680.47,680.47,680.47,50.0,1.0,680.47
SPY,2025-12-17 08:34:00-05:00,680.47,680.47,680.47,680.47,50.0,1.0,680.47
SPY,2025-12-17 08:48:00-05:00,680.61,680.61,680.61,680.61,300.0,4.0,680.61
SPY,2025-12-17 08:52:00-05:00,680.34,680.34,680.34,680.34,80.0,1.0,680.34
SPY,2025-12-17 09:00:00-05:00,680.76,680.76,680.76,680.76,40.0,1.0,680.76
SPY,2025-12-17 09:02:00-05:00,681.07,681.07,681.07,681.07,50.0,1.0,681.07
SPY,2025-12-17 09:13:00-05:00,680.43,680.43,680.43,680.43,60.0,2.0,680.43
SPY,2025-12-18 08:00:00-05:00,674.25,674.25,674.25,674.25,54.0,1.0,674.25
SPY,2025-12-18 08:01:00-05:00,674.38,674.42,674.38,674.41,400.0,8.0,674.405
SPY,2025-12-18 08:02:00-05:00,674.43,674.43,674.42,674.42,270.0,3.0,674.421852
SPY,2025-12-18 08:06:00-05:00,674.19,674.19,674.19,674.19,50.0,1.0,674.19
SPY,2025-12-18 08:16:00-05:00,674.6,674.6,674.6,674.6,100.0,1.0,674.6
SPY,2025-12-18 08:19:00-05:00,674.48,674.48,674.48,674.48,120.0,1.0,674.48
SPY,2025-12-18 08:20:00-05:00,674.52,674.52,674.52,674.52,41.0,2.0,674.52
SPY,2025-12-18 08:21:00-05:00,674.47,674.48,674.47,674.48,370.0,4.0,674.478649
SPY,2025-12-18 08:22:00-05:00,674.53,674.53,674.53,674.53,101.0,2.0,674.53
SPY,2025-12-18 08:30:00-05:00,675.56,675.74,675.56,675.74,440.0,5.0,675.613636
SPY,2025-12-18 08:31:00-05:00,675.72,675.79,675.69,675.79,320.0,7.0,675.746667
SPY,2025-12-18 08:32:00-05:00,675.96,675.96,675.76,675.86,370.0,5.0,675.900541
SPY,2025-12-18 08:33:00-05:00,675.86,675.86,675.66,675.66,370.0,5.0,675.726216
SPY,2025-12-18 08:35:00-05:00,675.64,675.64,675.62,675.62,170.0,2.0,675.625882
SPY,2025-12-18 08:39:00-05:00,676.35,676.35,676.31,676.32,220.0,3.0,676.321364
SPY,2025-12-18 08:41:00-05:00,676.89,676.89,676.83,676.83,250.0,4.0,676.866
SPY,2025-12-18 08:42:00-05:00,676.93,676.93,676.93,676.93,50.0,1.0,676.93
SPY,2025-12-18 08:43:00-05:00,676.99,676.99,676.98,676.98,250.0,4.0,676.982
SPY,2025-12-18 08:45:00-05:00,677.05,677.05,677.05,677.05,50.0,1.0,677.05
SPY,2025-12-18 08:46:00-05:00,676.98,677.16,676.98,677.16,570.0,8.0,677.077719
SPY,2025-12-18 08:48:00-05:00,677.29,677.34,677.14,677.14,240.0,5.0,677.23375
SPY,2025-12-18 08:55:00-05:00,676.93,676.93,676.93,676.93,50.0,1.0,676.93
SPY,2025-12-18 09:02:00-05:00,676.92,676.93,676.92,676.93,250.0,4.0,676.922
SPY,2025-12-18 09:06:00-05:00,677.05,677.05,677.05,677.05,40.0,1.0,677.05
SPY,2025-12-19 08:16:00-05:00,675.24,675.24,675.24,675.24,51.0,2.0,675.24
SPY,2025-12-19 08:31:00-05:00,675.39,675.39,675.39,675.39,103.0,3.0,675.39
SPY,2025-12-19 08:37:00-05:00,675.78,675.79,675.78,675.79,200.0,3.0,675.7825
SPY,2025-12-19 08:38:00-05:00,675.84,675.84,675.84,675.84,150.0,2.0,675.84
SPY,2025-12-19 08:42:00-05:00,675.4,675.4,675.4,675.4,50.0,1.0,675.4
SPY,2025-12-19 08:47:00-05:00,675.45,675.45,675.45,675.45,140.0,2.0,675.45
SPY,2025-12-19 09:00:00-05:00,675.16,675.16,675.16,675.16,40.0,1.0,675.16
SPY,2025-12-19 09:11:00-05:00,675.85,675.85,675.85,675.85,50.0,1.0,675.85
SPY,2025-12-19 09:15:00-05:00,675.94,675.94,675.94,675.94,150.0,2.0,675.94
SPY,2025-12-19 09:16:00-05:00,676.04,676.14,676.04,676.14,300.0,4.0,676.09
SPY,2025-12-19 09:18:00-05:00,676.24,676.24,676.18,676.18,200.0,4.0,676.195
SPY,2025-12-22 08:00:00-05:00,683.29,683.29,683.29,683.29,100.0,1.0,683.29
SPY,2025-12-22 08:08:00-05:00,683.44,683.44,683.43,683.43,150.0,3.0,683.433333
SPY,2025-12-22 08:09:00-05:00,683.43,683.43,683.4,683.4,220.0,2.0,683.416364
SPY,2025-12-22 08:13:00-05:00,683.36,683.36,683.28,683.28,375.0,5.0,683.334324
SPY,2025-12-22 08:14:00-05:00,683.3,683.38,683.3,683.38,193.0,2.0,683.341451
SPY,2025-12-22 08:17:00-05:00,683.44,683.48,683.44,683.48,339.0,4.0,683.46
SPY,2025-12-22 08:24:00-05:00,683.63,683.63,683.63,683.63,100.0,1.0,683.63
SPY,2025-12-22 08:36:00-05:00,683.41,683.41,683.41,683.41,40.0,1.0,683.41
SPY,2025-12-22 08:40:00-05:00,683.31,683.31,683.29,683.29,370.0,5.0,683.304054
SPY,2025-12-22 08:55:00-05:00,683.47,683.47,683.47,683.47,50.0,1.0,683.47
SPY,2025-12-22 09:05:00-05:00,683.97,683.97,683.97,683.97,200.0,3.0,683.97
SPY,2025-12-23 08:02:00-05:00,684.61,684.61,684.61,684.61,50.0,1.0,684.61
SPY,2025-12-23 08:03:00-05:00,684.51,684.51,684.51,684.51,200.0,3.0,684.51
SPY,2025-12-23 08:05:00-05:00,684.6,684.6,684.6,684.6,50.0,1.0,684.6
SPY,2025-12-23 08:20:00-05:00,684.56,684.56,684.45,684.45,100.0,2.0,684.505
SPY,2025-12-23 08:21:00-05:00,684.45,684.45,684.45,684.45,64.0,1.0,684.45
SPY,2025-12-23 08:39:00-05:00,684.02,684.02,684.02,684.02,50.0,1.0,684.02
SPY,2025-12-23 08:49:00-05:00,683.82,683.82,683.82,683.82,40.0,1.0,683.82
SPY,2025-12-23 09:00:00-05:00,683.67,683.67,683.67,683.67,200.0,3.0,683.67
SPY,2025-12-23 09:06:00-05:00,683.75,683.75,683.75,683.75,50.0,1.0,683.75
SPY,2025-12-24 08:02:00-05:00,687.99,687.99,687.99,687.99,50.0,1.0,687.99
SPY,2025-12-24 08:08:00-05:00,687.94,687.94,687.91,687.91,230.0,3.0,687.925
SPY,2025-12-24 08:16:00-05:00,687.91,687.91,687.91,687.91,51.0,2.0,687.91
SPY,2025-12-24 08:17:00-05:00,687.97,687.97,687.97,687.97,51.0,2.0,687.97
SPY,2025-12-24 08:48:00-05:00,688.22,688.22,688.22,688.22,120.0,1.0,688.22
SPY,2025-12-24 09:04:00-05:00,688.13,688.13,688.13,688.13,43.0,1.0,688.13
SPY,2025-12-29 08:17:00-05:00,688.37,688.37,688.37,688.37,101.0,2.0,688.37
SPY,2025-12-29 08:41:00-05:00,688.23,688.23,688.23,688.23,101.0,4.0,688.23
SPY,2025-12-29 08:44:00-05:00,688.19,688.19,688.17,688.17,220.0,2.0,688.186364
SPY,2025-12-29 08:52:00-05:00,687.2,687.2,687.2,687.2,440.0,3.0,687.2
SPY,2025-12-29 09:18:00-05:00,686.79,686.79,686.79,686.79,125.0,4.0,686.79
SPY,2025-12-29 09:19:00-05:00,686.88,686.88,686.88,686.88,100.0,3.0,686.88
SPY,2025-12-30 08:00:00-05:00,687.69,687.7,687.69,687.7,225.0,3.0,687.695
SPY,2025-12-30 08:01:00-05:00,687.82,687.82,687.78,687.81,400.0,10.0,687.801579
SPY,2025-12-30 08:07:00-05:00,687.74,687.74,687.74,687.74,100.0,1.0,687.74
SPY,2025-12-30 08:13:00-05:00,687.87,687.87,687.86,687.86,175.0,4.0,687.864
SPY,2025-12-30 08:26:00-05:00,687.96,687.96,687.96,687.96,100.0,3.0,687.96
SPY,2025-12-30 08:28:00-05:00,687.86,687.86,687.86,687.86,150.0,1.0,687.86
SPY,2025-12-30 08:57:00-05:00,687.57,687.57,687.57,687.57,40.0,1.0,687.57
SPY,2025-12-30 08:59:00-05:00,687.71,687.71,687.71,687.71,80.0,1.0,687.71
SPY,2025-12-31 08:51:00-05:00,687.54,687.54,687.54,687.54,175.0,4.0,687.54
SPY,2025-12-31 09:22:00-05:00,687.38,687.38,687.38,687.38,100.0,1.0,687.38
SPY,2026-01-02 08:11:00-05:00,685.86,685.86,685.86,685.86,46.0,1.0,685.86
SPY,2026-01-02 08:13:00-05:00,685.85,685.85,685.85,685.85,100.0,1.0,685.85
SPY,2026-01-02 08:15:00-05:00,685.83,685.83,685.83,685.83,72.0,2.0,685.83
SPY,2026-01-02 08:18:00-05:00,686.0,686.0,686.0,686.0,40.0,1.0,686.0
SPY,2026-01-02 08:24:00-05:00,685.79,685.79,685.77,685.77,185.0,4.0,685.775031
SPY,2026-01-02 08:57:00-05:00,685.61,685.61,685.61,685.61,100.0,1.0,685.61
SPY,2026-01-05 08:05:00-05:00,685.14,685.14,685.07,685.07,180.0,3.0,685.093333
SPY,2026-01-05 08:13:00-05:00,685.22,685.22,685.22,685.22,50.0,1.0,685.22
SPY,2026-01-05 08:18:00-05:00,684.93,684.93,684.93,684.93,100.0,1.0,684.93
SPY,2026-01-05 08:22:00-05:00,684.66,684.66,684.66,684.66,100.0,1.0,684.66
SPY,2026-01-05 08:57:00-05:00,685.56,685.56,685.56,685.56,80.0,1.0,685.56
SPY,2026-01-05 09:15:00-05:00,686.06,686.06,686.05,686.05,250.0,2.0,686.058
SPY,2026-01-05 09:16:00-05:00,686.01,686.01,686.01,686.01,50.0,1.0,686.01
SPY,2026-01-05 09:20:00-05:00,686.28,686.28,686.28,686.28,50.0,1.0,686.28
SPY,2026-01-06 08:00:00-05:00,688.04,688.09,688.04,688.09,160.0,2.0,688.05875
SPY,2026-01-06 08:01:00-05:00,688.06,688.06,688.06,688.06,100.0,1.0,688.06
SPY,2026-01-06 08:02:00-05:00,688.06,688.06,688.06,688.06,100.0,1.0,688.06
SPY,2026-01-06 08:06:00-05:00,688.0,688.0,687.99,687.99,100.0,2.0,687.995
SPY,2026-01-06 08:18:00-05:00,687.96,687.96,687.96,687.96,80.0,2.0,687.96
SPY,2026-01-06 08:20:00-05:00,687.85,687.87,687.85,687.87,214.0,3.0,687.86
SPY,2026-01-06 08:28:00-05:00,687.69,687.69,687.69,687.69,50.0,1.0,687.69
SPY,2026-01-06 08:50:00-05:00,687.58,687.58,687.58,687.58,50.0,1.0,687.58
SPY,2026-01-06 09:00:00-05:00,687.6,687.6,687.6,687.6,200.0,3.0,687.6
SPY,2026-01-06 09:04:00-05:00,687.49,687.49,687.49,687.49,50.0,1.0,687.49
SPY,2026-01-07 08:07:00-05:00,691.59,691.59,691.59,691.59,210.0,5.0,691.59
SPY,2026-01-07 08:09:00-05:00,691.43,691.43,691.38,691.38,300.0,4.0,691.403333
SPY,2026-01-07 08:16:00-05:00,691.69,691.69,691.69,691.69,101.0,2.0,691.69
SPY,2026-01-07 08:17:00-05:00,691.66,691.66,691.66,691.66,100.0,1.0,691.66
SPY,2026-01-07 08:20:00-05:00,691.66,691.66,691.66,691.66,100.0,1.0,691.66
SPY,2026-01-07 08:21:00-05:00,691.71,691.71,691.71,691.71,100.0,1.0,691.71
SPY,2026-01-07 08:39:00-05:00,692.03,692.1,692.03,692.1,400.0,6.0,692.06625
SPY,2026-01-07 08:43:00-05:00,692.28,692.28,692.28,692.28,50.0,1.0,692.28
SPY,2026-01-07 08:55:00-05:00,692.22,692.22,692.22,692.22,51.0,2.0,692.22
SPY,2026-01-07 09:05:00-05:00,691.86,691.89,691.84,691.89,250.0,4.0,691.862
SPY,2026-01-07 09:11:00-05:00,691.99,691.99,691.98,691.98,250.0,4.0,691.982
SPY,2026-01-08 08:01:00-05:00,688.25,688.25,688.25,688.25,40.0,1.0,688.25
SPY,2026-01-08 08:08:00-05:00,688.59,688.59,688.59,688.59,100.0,2.0,688.59
SPY,2026-01-08 08:11:00-05:00,688.62,688.62,688.62,688.62,100.0,1.0,688.62
SPY,2026-01-08 08:15:00-05:00,688.75,688.75,688.75,688.75,102.0,3.0,688.75
SPY,2026-01-08 08:19:00-05:00,688.98,688.98,688.98,688.98,50.0,1.0,688.98
SPY,2026-01-08 08:20:00-05:00,689.0,689.25,689.0,689.25,550.0,6.0,689.053636
SPY,2026-01-08 08:23:00-05:00,689.25,689.25,689.19,689.2,700.0,4.0,689.201429
SPY,2026-01-08 08:24:00-05:00,689.2,689.22,689.2,689.22,350.0,4.0,689.211429
SPY,2026-01-08 09:04:00-05:00,689.17,689.17,689.17,689.17,200.0,3.0,689.17
SPY,2026-01-08 09:23:00-05:00,688.74,688.74,688.73,688.73,250.0,3.0,688.736
SPY,2026-01-09 08:06:00-05:00,690.75,690.77,690.75,690.77,300.0,3.0,690.754
SPY,2026-01-09 08:07:00-05:00,690.78,690.78,690.78,690.78,200.0,3.0,690.78
SPY,2026-01-09 08:10:00-05:00,690.88,690.89,690.88,690.89,300.0,3.0,690.883333
SPY,2026-01-09 08:17:00-05:00,690.84,690.84,690.84,690.84,50.0,1.0,690.84
SPY,2026-01-09 08:24:00-05:00,691.05,691.05,690.93,690.93,200.0,3.0,690.99
SPY,2026-01-09 08:26:00-05:00,690.87,690.87,690.87,690.87,40.0,1.0,690.87
SPY,2026-01-09 08:27:00-05:00,690.9,690.92,690.9,690.92,160.0,4.0,690.91
SPY,2026-01-09 08:35:00-05:00,692.01,692.04,692.01,692.04,80.0,2.0,692.025
SPY,2026-01-09 08:37:00-05:00,692.04,692.09,692.04,692.06,120.0,3.0,692.063333
SPY,2026-01-09 08:39:00-05:00,691.95,691.95,691.95,691.95,40.0,1.0,691.95
SPY,2026-01-09 08:43:00-05:00,692.4,692.4,692.15,692.15,250.0,3.0,692.202
SPY,2026-01-09 09:05:00-05:00,692.16,692.16,692.15,692.15,400.0,5.0,692.15625
SPY,2026-01-09 09:07:00-05:00,692.01,692.01,692.01,692.01,50.0,1.0,692.01
SPY,2026-01-09 09:17:00-05:00,691.29,691.29,691.28,691.28,80.0,2.0,691.285
SPY,2026-01-09 09:18:00-05:00,690.99,690.99,690.99,690.99,200.0,3.0,690.99
SPY,2026-01-09 09:20:00-05:00,690.78,690.78,690.78,690.78,80.0,2.0,690.78
SPY,2026-01-09 09:23:00-05:00,690.63,690.66,690.63,690.66,100.0,2.0,690.645
SPY,2026-01-12 08:01:00-05:00,690.55,690.55,690.55,690.55,100.0,1.0,690.55
SPY,2026-01-12 08:02:00-05:00,690.56,690.58,690.55,690.58,270.0,3.0,690.563704
SPY,2026-01-12 08:08:00-05:00,690.45,690.45,690.45,690.45,80.0,1.0,690.45
SPY,2026-01-12 08:14:00-05:00,690.23,690.23,690.23,690.23,70.0,1.0,690.23
SPY,2026-01-12 08:16:00-05:00,690.45,690.45,690.45,690.45,100.0,1.0,690.45
SPY,2026-01-12 08:51:00-05:00,690.4,690.45,690.4,690.45,170.0,2.0,690.429412
SPY,2026-01-12 09:00:00-05:00,690.36,690.36,690.36,690.36,49.0,1.0,690.36
SPY,2026-01-12 09:16:00-05:00,690.29,690.29,690.29,690.29,50.0,1.0,690.29
SPY,2026-01-13 08:26:00-05:00,694.37,694.37,694.37,694.37,80.0,1.0,694.37
SPY,2026-01-13 08:30:00-05:00,696.37,696.39,696.37,696.39,340.0,5.0,696.382941
SPY,2026-01-13 08:31:00-05:00,696.72,696.72,696.72,696.72,50.0,1.0,696.72
SPY,2026-01-13 08:32:00-05:00,697.16,697.28,697.16,697.28,140.0,4.0,697.223846
SPY,2026-01-13 08:33:00-05:00,697.18,697.18,696.57,696.57,1150.0,10.0,696.892087
SPY,2026-01-13 08:35:00-05:00,696.8,696.89,696.8,696.89,160.0,2.0,696.845
SPY,2026-01-13 08:37:00-05:00,696.48,696.48,696.2,696.2,390.0,4.0,696.371282
SPY,2026-01-13 08:43:00-05:00,696.06,696.06,696.06,696.06,160.0,2.0,696.06
SPY,2026-01-13 08:48:00-05:00,695.59,695.59,695.59,695.59,80.0,1.0,695.59
SPY,2026-01-13 08:56:00-05:00,695.15,695.15,695.15,695.15,125.0,1.0,695.15
SPY,2026-01-13 08:57:00-05:00,695.5,695.5,695.49,695.49,610.0,5.0,695.491311
SPY,2026-01-13 09:06:00-05:00,695.84,695.84,695.84,695.84,80.0,1.0,695.84
SPY,2026-01-13 09:12:00-05:00,695.87,695.87,695.87,695.87,125.0,1.0,695.87
SPY,2026-01-13 09:22:00-05:00,696.21,696.21,696.2,696.2,610.0,5.0,696.208689
SPY,2026-01-14 08:02:00-05:00,691.35,691.35,691.35,691.35,100.0,1.0,691.35
SPY,2026-01-14 08:03:00-05:00,691.25,691.25,691.25,691.25,100.0,1.0,691.25
SPY,2026-01-14 08:06:00-05:00,691.16,691.18,691.16,691.18,250.0,3.0,691.168
SPY,2026-01-14 08:15:00-05:00,691.05,691.05,691.05,691.05,51.0,2.0,691.05
SPY,2026-01-14 08:17:00-05:00,691.4,691.4,691.4,691.4,100.0,1.0,691.4
SPY,2026-01-14 08:36:00-05:00,691.13,691.13,691.13,691.13,250.0,4.0,691.13
SPY,2026-01-14 08:59:00-05:00,690.86,690.86,690.86,690.86,100.0,1.0,690.86
SPY,2026-01-14 09:08:00-05:00,690.78,690.78,690.77,690.77,300.0,5.0,690.778333
SPY,2026-01-14 09:13:00-05:00,690.93,690.95,690.93,690.95,150.0,3.0,690.94
SPY,2026-01-14 09:16:00-05:00,691.11,691.11,691.11,691.11,50.0,1.0,691.11
SPY,2026-01-14 09:17:00-05:00,691.09,691.09,691.09,691.09,40.0,1.0,691.09
SPY,2026-01-14 09:18:00-05:00,691.24,691.26,691.24,691.26,200.0,4.0,691.2525
SPY,2026-01-14 09:21:00-05:00,690.95,690.95,690.93,690.93,250.0,5.0,690.936
SPY,2026-01-14 09:22:00-05:00,690.9,690.9,690.9,690.9,150.0,4.0,690.9
SPY,2026-01-15 08:03:00-05:00,692.8,692.8,692.8,692.8,40.0,1.0,692.8
SPY,2026-01-15 08:04:00-05:00,692.75,692.75,692.75,692.75,79.0,2.0,692.75
SPY,2026-01-15 08:08:00-05:00,693.12,693.12,693.12,693.12,40.0,1.0,693.12
SPY,2026-01-15 08:09:00-05:00,693.18,693.18,693.18,693.18,50.0,1.0,693.18
SPY,2026-01-15 08:11:00-05:00,693.21,693.29,693.21,693.29,650.0,9.0,693.234615
SPY,2026-01-15 08:15:00-05:00,693.03,693.03,693.03,693.03,100.0,1.0,693.03
SPY,2026-01-15 08:19:00-05:00,693.11,693.11,693.11,693.11,40.0,1.0,693.11
SPY,2026-01-15 08:24:00-05:00,693.18,693.18,693.13,693.13,160.0,2.0,693.155
SPY,2026-01-15 08:32:00-05:00,693.34,693.34,693.34,693.34,40.0,1.0,693.34
SPY,2026-01-15 08:34:00-05:00,693.67,693.67,693.67,693.67,50.0,1.0,693.67
SPY,2026-01-15 08:49:00-05:00,693.86,693.86,693.86,693.86,50.0,1.0,693.86
SPY,2026-01-15 08:52:00-05:00,693.7,693.7,693.7,693.7,40.0,1.0,693.7
SPY,2026-01-15 09:06:00-05:00,693.9,693.9,693.88,693.88,107.0,3.0,693.89
SPY,2026-01-15 09:11:00-05:00,693.93,693.93,693.93,693.93,50.0,1.0,693.93
SPY,2026-01-15 09:14:00-05:00,693.81,693.81,693.81,693.81,50.0,1.0,693.81
SPY,2026-01-16 08:36:00-05:00,693.21,693.21,693.21,693.21,50.0,1.0,693.21
SPY,2026-01-16 09:17:00-05:00,693.36,693.36,693.36,693.36,80.0,1.0,693.36
SPY,2026-01-20 08:03:00-05:00,682.41,682.41,682.41,682.41,160.0,2.0,682.41
SPY,2026-01-20 08:07:00-05:00,682.08,682.08,682.08,682.08,160.0,2.0,682.08
SPY,2026-01-20 08:09:00-05:00,682.02,682.02,682.0,682.0,200.0,2.0,682.01
SPY,2026-01-20 08:11:00-05:00,682.1,682.1,682.1,682.1,130.0,1.0,682.1
SPY,2026-01-20 08:12:00-05:00,682.09,682.09,682.09,682.09,64.0,1.0,682.09
SPY,2026-01-20 08:13:00-05:00,681.96,681.97,681.84,681.85,448.0,8.0,681.870674
SPY,2026-01-20 08:14:00-05:00,681.8,681.82,681.8,681.82,200.0,2.0,681.81
SPY,2026-01-20 08:16:00-05:00,682.06,682.06,682.06,682.06,100.0,2.0,682.06
SPY,2026-01-20 08:20:00-05:00,682.35,682.35,682.35,682.35,100.0,1.0,682.35
SPY,2026-01-20 08:22:00-05:00,682.63,682.68,682.63,682.68,531.0,6.0,682.646981
SPY,2026-01-20 08:23:00-05:00,682.69,682.69,682.46,682.46,97.0,2.0,682.571443
SPY,2026-01-20 08:24:00-05:00,682.44,682.44,682.33,682.33,110.0,2.0,682.39
SPY,2026-01-20 08:30:00-05:00,682.02,682.02,682.02,682.02,40.0,1.0,682.02
SPY,2026-01-20 08:33:00-05:00,681.45,681.45,681.18,681.18,280.0,4.0,681.295714
SPY,2026-01-20 08:34:00-05:00,680.61,680.61,680.61,680.61,100.0,1.0,680.61
SPY,2026-01-20 08:35:00-05:00,680.79,680.79,680.79,680.79,160.0,2.0,680.79
SPY,2026-01-20 08:44:00-05:00,681.51,681.51,681.51,681.51,160.0,2.0,681.51
SPY,2026-01-20 08:52:00-05:00,681.03,681.03,681.03,681.03,60.0,1.0,681.03
SPY,2026-01-20 09:00:00-05:00,681.0,681.12,681.0,681.12,200.0,2.0,681.06
SPY,2026-01-20 09:01:00-05:00,681.48,681.48,681.48,681.48,100.0,1.0,681.48
SPY,2026-01-20 09:10:00-05:00,681.24,681.24,681.24,681.24,100.0,1.0,681.24
SPY,2026-01-20 09:19:00-05:00,680.94,680.94,680.94,680.94,100.0,1.0,680.94
SPY,2026-01-21 08:01:00-05:00,676.82,676.82,676.82,676.82,130.0,1.0,676.82
SPY,2026-01-21 08:02:00-05:00,676.87,676.87,676.87,676.87,100.0,1.0,676.87
SPY,2026-01-21 08:10:00-05:00,677.22,677.22,677.07,677.07,460.0,5.0,677.117391
SPY,2026-01-21 08:11:00-05:00,677.09,677.09,677.09,677.09,200.0,2.0,677.09
SPY,2026-01-21 08:18:00-05:00,676.95,676.95,676.95,676.95,40.0,1.0,676.95
SPY,2026-01-21 08:22:00-05:00,676.66,676.66,676.66,676.66,260.0,3.0,676.66
SPY,2026-01-21 08:31:00-05:00,676.22,676.22,676.22,676.22,40.0,1.0,676.22
SPY,2026-01-21 08:33:00-05:00,676.23,676.23,676.23,676.23,80.0,1.0,676.23
SPY,2026-01-21 08:38:00-05:00,676.26,676.26,676.26,676.26,50.0,1.0,676.26
SPY,2026-01-21 08:51:00-05:00,676.67,676.67,676.67,676.67,50.0,1.0,676.67
SPY,2026-01-21 08:54:00-05:00,677.14,677.14,677.14,677.14,60.0,1.0,677.14
SPY,2026-01-21 08:58:00-05:00,677.25,677.25,677.25,677.25,60.0,1.0,677.25
SPY,2026-01-21 09:00:00-05:00,676.71,677.25,676.71,677.25,160.0,2.0,676.9125
SPY,2026-01-21 09:01:00-05:00,677.04,677.04,677.04,677.04,60.0,1.0,677.04
SPY,2026-01-21 09:04:00-05:00,677.67,677.67,677.67,677.67,100.0,1.0,677.67
SPY,2026-01-21 09:05:00-05:00,678.12,678.12,678.12,678.12,60.0,1.0,678.12
SPY,2026-01-21 09:09:00-05:00,678.18,678.18,678.18,678.18,60.0,1.0,678.18
SPY,2026-01-21 09:10:00-05:00,679.08,679.08,678.81,678.81,220.0,3.0,678.883636
SPY,2026-01-21 09:12:00-05:00,679.92,679.92,679.92,679.92,60.0,1.0,679.92
SPY,2026-01-21 09:13:00-05:00,680.01,680.01,680.01,680.01,60.0,1.0,680.01
SPY,2026-01-21 09:18:00-05:00,680.16,680.16,680.16,680.16,40.0,1.0,680.16
SPY,2026-01-21 09:20:00-05:00,678.99,679.02,678.99,679.02,160.0,2.0,679.00125
