direction,entry,pnl_pct,win,exit_type,timestamp,vol_z,body_atr_ratio
long,388.25,0.11332904056664461,True,time,2026-03-09 15:32:00+00:00,2.717164921991669,0.7631578947368888
long,389.53,-0.1540317818909881,False,time,2026-03-09 15:54:00+00:00,3.1948954869699158,1.9255014326646933
long,390.73,-0.03838968085379523,False,time,2026-03-09 16:27:00+00:00,2.7578251541562078,1.8354755784062797
long,390.22,-0.2844549228640289,False,time,2026-03-09 17:12:00+00:00,2.2486691669943806,0.8291262135921007
long,389.83,0.16673934792089737,True,time,2026-03-09 17:53:00+00:00,1.837532677006581,0.47297297297291363
long,390.035,0.34612278385272244,True,time,2026-03-09 17:59:00+00:00,1.9643672042279652,0.7668539325842424
long,391.22,0.5942947702060193,True,time,2026-03-09 18:29:00+00:00,2.847344965249578,0.41481481481484683
long,392.27,0.04078823259490275,True,time,2026-03-09 18:36:00+00:00,2.12894253377962,0.4832793959006777
long,393.66,0.8,True,tp,2026-03-09 19:18:00+00:00,3.316548041117758,2.092574734811872
long,396.0,0.8,True,tp,2026-03-09 19:20:00+00:00,3.570568685057882,4.57202797202791
long,406.36,-0.5,False,sl,2026-03-10 13:54:00+00:00,1.8790250190815583,0.976198457928232
long,406.02,-0.5,False,sl,2026-03-10 14:00:00+00:00,3.2213087098739397,0.6353928299008731
long,401.245,0.6741517028249534,True,time,2026-03-10 14:34:00+00:00,2.1401088572688436,0.49431478156785374
long,405.33,-0.29235437791429264,False,time,2026-03-10 15:01:00+00:00,2.2949902194367904,0.6409638554217406
long,404.135,-0.30311653284174,False,time,2026-03-10 17:06:00+00:00,1.8208337230386724,1.0340909090909283
long,403.495,-0.5,False,sl,2026-03-10 17:29:00+00:00,1.927702742515837,1.174603174603002
long,400.51,-0.5,False,sl,2026-03-10 19:41:00+00:00,2.1224589220961234,1.2371134020618988
long,398.7,0.8,True,tp,2026-03-10 19:53:00+00:00,1.8333729620211368,0.4164976335361149
long,400.38,0.8,True,tp,2026-03-11 12:21:00+00:00,2.276807916265223,0.3555555555556137
long,404.08,0.8,True,tp,2026-03-11 13:31:00+00:00,2.5624762956046263,2.4336448598131044
long,407.145,0.8,True,tp,2026-03-11 13:32:00+00:00,3.0451909323285515,3.3211289092296212
long,408.82,0.14676385695416633,True,time,2026-03-11 13:33:00+00:00,1.8672438259905553,1.637789904502087
long,414.74,-0.5,False,sl,2026-03-11 14:01:00+00:00,3.7437636241510996,2.083192424754829
long,410.61,-0.3068605245853707,False,time,2026-03-11 15:00:00+00:00,1.911976492489201,0.4380952380952714
long,410.58,-0.5,False,sl,2026-03-11 15:24:00+00:00,2.614741354491024,1.1121892055790996
long,407.73,-0.14715620631300683,False,time,2026-03-11 16:47:00+00:00,2.2669953548371886,2.7867298578199926
long,408.07,-0.5,False,sl,2026-03-11 17:28:00+00:00,2.653886580879869,1.4698162729660038
long,406.36,-0.10581750172261217,False,time,2026-03-11 17:40:00+00:00,2.501090184266851,0.7329286798179604
long,404.695,0.13714031554627729,True,time,2026-03-11 18:18:00+00:00,1.8231696529013808,0.4381223328589763
long,406.49,-0.039361361903128,False,time,2026-03-11 19:04:00+00:00,2.1147713952026708,0.7436489607390818
long,407.44,0.0,False,time,2026-03-11 19:33:00+00:00,2.364346299042699,1.323076923076891
long,407.87,-0.5,False,sl,2026-03-11 19:47:00+00:00,2.2187156186368506,0.4620462046203846
long,407.4,-0.5,False,sl,2026-03-11 19:58:00+00:00,2.5217510383193114,0.333039647577213
long,407.05,-0.5,False,sl,2026-03-12 12:42:00+00:00,2.389293804624095,0.726968174204371
short,397.41,0.5095493319242178,True,time,2026-03-12 14:37:00+00:00,1.8956237669686078,0.9587928032501097
short,396.05,-0.5,False,sl,2026-03-12 15:20:00+00:00,2.833201489330248,0.4339106654512702
short,398.84,-0.1078126567044446,False,time,2026-03-12 16:06:00+00:00,2.6262150492722145,0.3379758588672125
short,399.825,-0.2476083286437839,False,time,2026-03-12 16:46:00+00:00,2.3457749558672667,0.6202531645569765
long,400.17,-0.5,False,sl,2026-03-12 17:36:00+00:00,2.3833866468344653,0.7523364485980092
short,397.405,-0.11826725884174263,False,time,2026-03-12 17:46:00+00:00,2.2311281737503945,2.454456415279025
short,398.145,0.0941867912443959,True,time,2026-03-12 18:13:00+00:00,1.8245159779017286,0.5701357466063618
short,397.53,0.03773300128291633,True,time,2026-03-12 18:41:00+00:00,1.946837829808901,0.8461538461539675
short,396.605,-0.27861474262804586,False,time,2026-03-12 19:16:00+00:00,1.974833721475184,0.39215686274504974
short,396.17,-0.5,False,sl,2026-03-12 19:56:00+00:00,3.1099906960634645,0.8306010928961832
short,395.845,-0.5,False,sl,2026-03-12 19:57:00+00:00,1.989116530080559,0.688172043010751
short,395.38,-0.5,False,sl,2026-03-12 20:40:00+00:00,2.6692203622909023,1.302791696492571
short,397.11,0.3248470197174638,True,time,2026-03-13 14:03:00+00:00,3.3297200287669146,2.8692579505300473
short,394.51,0.499353628551867,True,time,2026-03-13 14:42:00+00:00,1.9371609281936266,0.5018450184501528
short,393.685,0.10795432896859453,True,time,2026-03-13 14:47:00+00:00,3.6567046578404687,1.5751840168244058
short,392.45,-0.5,False,sl,2026-03-13 14:57:00+00:00,1.9448677267856562,1.352452830188662
short,394.43,0.12422990137667245,True,time,2026-03-13 15:11:00+00:00,3.1296104209411832,0.810859728506765
short,392.4,-0.3733435270132599,False,time,2026-03-13 15:44:00+00:00,2.0149470301099623,1.5122749590833795
short,392.96,-0.5,False,sl,2026-03-13 15:57:00+00:00,1.8540714041147648,0.7532808398949654
short,394.92,-0.05697356426617186,False,time,2026-03-13 16:23:00+00:00,2.9414225171638755,0.41864555848729035
short,394.69,0.3243051508778973,True,time,2026-03-13 16:45:00+00:00,3.013867841863536,0.835820895522414
short,394.425,0.2928313367560447,True,time,2026-03-13 17:33:00+00:00,3.2859052892106075,2.4233918128654106
short,394.465,0.2953367218891318,True,time,2026-03-13 17:36:00+00:00,2.6637588708198283,0.4687500000000868
short,392.54,0.007642533245027145,True,time,2026-03-13 18:03:00+00:00,2.834455783733483,0.8113207547171306
short,393.57,0.39764209670452466,True,time,2026-03-13 18:46:00+00:00,3.8554884024736733,0.7318718381111619
short,392.34,0.3109547841158104,True,time,2026-03-13 19:17:00+00:00,2.726972532933064,0.7708333333333658
short,392.16,0.24224806201551546,True,time,2026-03-13 19:20:00+00:00,1.9052513624888479,0.8517110266158139
short,390.835,-0.07164148553738267,False,time,2026-03-13 19:25:00+00:00,2.288149756208527,0.4827586206897052
short,391.385,0.25039283569886894,True,time,2026-03-13 19:33:00+00:00,2.482048492314422,0.35727788279770994
short,391.025,0.09973786842273165,True,time,2026-03-13 19:34:00+00:00,3.428568203163033,0.8611369990679997
short,391.53,-0.5,False,sl,2026-03-13 19:59:00+00:00,3.543067402475889,1.0387858347386205
short,395.48,-0.3489430565388883,False,time,2026-03-16 12:04:00+00:00,3.383660236477472,0.9705372616983977
long,399.37,-0.08889000175276515,False,time,2026-03-16 13:33:00+00:00,2.207235458349419,1.7447447447447346
long,402.14,-0.27104988312527356,False,time,2026-03-16 14:18:00+00:00,2.3968003235742,0.7055118110236045
long,400.5,-0.5,False,sl,2026-03-16 15:54:00+00:00,2.0851487390429537,0.6755126658624495
short,397.67,0.033947745618223876,True,time,2026-03-16 16:01:00+00:00,3.0657036034952925,1.030209140201332
short,397.925,0.059056354840739754,True,time,2026-03-16 18:22:00+00:00,2.477180049217013,0.5271966527195469
short,397.26,0.03775864673009547,True,time,2026-03-16 18:44:00+00:00,3.403059219891299,2.3145161290324885
short,398.16,0.42821981113121377,True,time,2026-03-16 19:11:00+00:00,2.4774186793789874,1.5155279503105954
short,396.135,0.2499148017721254,True,time,2026-03-16 19:34:00+00:00,2.492425100933977,0.44152431011828136
short,396.11,0.20448865214208234,True,time,2026-03-16 19:41:00+00:00,2.0064539292773285,0.3102998696220334
short,395.37,-0.032880592862380924,False,time,2026-03-16 19:43:00+00:00,2.3293644127963122,1.5104408352669039
short,394.585,-0.29778121317333694,False,time,2026-03-16 19:51:00+00:00,2.1300381971034033,3.09501411100655
short,395.3,-0.5,False,sl,2026-03-16 20:01:00+00:00,3.0799816454293767,0.41290322580649796
short,397.115,-0.07932211072359334,False,time,2026-03-17 15:35:00+00:00,2.351007270405417,0.6335766423356528
short,397.525,0.07295138670522952,True,time,2026-03-17 16:22:00+00:00,1.9648370317708257,0.6222222222223007
short,397.125,-0.06672961913754771,False,time,2026-03-17 16:31:00+00:00,2.9604128743974623,0.9105691056909667
