direction,entry,pnl_pct,win,exit_type,timestamp,vol_z,body_atr_ratio
long,199.23,0.8,True,tp,2026-03-09 19:20:00+00:00,2.1731911720918338,2.016433059449022
long,202.025,-0.5,False,sl,2026-03-09 19:30:00+00:00,2.796087375371659,3.2059398202422855
long,202.59,-0.5,False,sl,2026-03-09 19:40:00+00:00,2.43462935007754,0.8677056904675512
long,201.94,0.8,True,tp,2026-03-09 20:00:00+00:00,2.807570599876296,0.45760098674067395
long,205.19,0.8,True,tp,2026-03-11 13:30:00+00:00,3.711290295846601,0.3878697117184626
long,204.67,-0.5,False,sl,2026-03-11 19:20:00+00:00,2.1311452430557094,0.3126903553299514
short,200.02,0.8,True,tp,2026-03-12 13:50:00+00:00,2.3570356746044703,2.2273847236888353
short,198.87,-0.5,False,sl,2026-03-12 14:00:00+00:00,3.0795351090155703,1.201640896181775
short,192.68,-0.5,False,sl,2026-03-13 19:30:00+00:00,2.031936229800023,0.7348586810229017
long,198.74,-0.5,False,sl,2026-03-16 19:10:00+00:00,2.6477786899959255,1.5572192513368732
short,198.19,0.8,True,tp,2026-03-16 19:20:00+00:00,3.4493348560038757,0.7169082125603844
short,195.32,-0.5,False,sl,2026-03-18 13:00:00+00:00,2.857194418181438,0.41791044776123576
long,199.28,0.8,True,tp,2026-03-18 15:00:00+00:00,2.5773918011953363,0.9010127409343197
long,199.89,-0.5,False,sl,2026-03-18 15:10:00+00:00,1.9037580168411792,0.6662572919864945
short,193.87,-0.5,False,sl,2026-03-19 13:40:00+00:00,3.0237788219784028,0.7499260136134943
long,205.0,-0.5,False,sl,2026-03-19 19:10:00+00:00,2.770127623810036,2.0466472303206857
long,199.68,0.8,True,tp,2026-03-20 19:50:00+00:00,2.081590524993702,0.7436159346271451
long,206.48,0.8,True,tp,2026-03-23 13:00:00+00:00,4.041270069932985,2.1950536630891415
long,217.68,-0.5,False,sl,2026-03-25 13:40:00+00:00,4.07205826079951,3.500000000000004
long,205.755,-0.5,False,sl,2026-03-26 19:00:00+00:00,2.100966772131062,0.5766590389015882
long,204.41,-0.5,False,sl,2026-03-26 19:20:00+00:00,1.8797302537432703,0.5212765957446667
long,205.6,-0.5,False,sl,2026-03-30 13:40:00+00:00,3.924386278666028,0.5234991423670553
short,193.29,-0.5,False,sl,2026-03-30 19:30:00+00:00,2.2239671399986487,0.8808152414709916
long,203.5,0.8,True,tp,2026-03-31 19:50:00+00:00,2.0819093493125287,0.40261437908498277
long,210.19,-0.5,False,sl,2026-04-01 13:40:00+00:00,1.9660685694190287,2.2166294998407188
long,216.89,0.8,True,tp,2026-04-02 19:20:00+00:00,2.919401327050565,0.7561497326203168
long,219.455,0.8,True,tp,2026-04-06 13:30:00+00:00,3.902971241055219,0.9895085588072731
long,224.28,-0.5,False,sl,2026-04-06 13:40:00+00:00,2.254758311844423,4.484716157205248
long,219.4,-0.5,False,sl,2026-04-07 13:30:00+00:00,3.9781285129901596,0.33767926988261127
long,220.64,-0.5,False,sl,2026-04-07 13:40:00+00:00,1.814200053906433,1.6008024072216416
long,231.95,-0.5,False,sl,2026-04-08 13:00:00+00:00,3.7183543825289562,1.4464944649446725
long,233.435,0.8,True,tp,2026-04-09 13:30:00+00:00,3.8386608713577894,0.6374999999999861
long,236.84,0.8,True,tp,2026-04-09 19:40:00+00:00,2.021216879033814,0.5034246575342435
long,242.155,0.8,True,tp,2026-04-10 13:40:00+00:00,3.774464021062979,2.044287548138643
long,248.44,-0.5,False,sl,2026-04-10 13:50:00+00:00,2.307011403713497,4.142857142857132
long,255.13,-0.5,False,sl,2026-04-14 19:30:00+00:00,3.32762299226246,0.6001478196599995
long,423.38,-0.5,False,sl,2026-05-06 13:40:00+00:00,4.23882535785378,0.9465490159844772
long,421.87,-0.5,False,sl,2026-05-06 18:40:00+00:00,2.7482260289688942,0.8066872260996759
long,420.93,-0.5,False,sl,2026-05-06 20:00:00+00:00,3.7899817814682817,1.5141665468143266
long,429.84,0.8,True,tp,2026-05-08 13:40:00+00:00,3.743297803966278,3.0016181229773458
long,449.43,0.8,True,tp,2026-05-08 19:40:00+00:00,1.8100592944805765,1.4534231200897854
long,451.45,0.8,True,tp,2026-05-08 19:50:00+00:00,3.244493913279119,0.9063703703703744
long,455.52,0.8,True,tp,2026-05-08 20:00:00+00:00,3.773682728012952,1.3572576325656178
long,465.97,-0.5,False,sl,2026-05-11 19:10:00+00:00,2.770514672237773,0.981990521327027
long,453.15,-0.5,False,sl,2026-05-12 13:40:00+00:00,2.522832948920282,1.0553678190797935
long,447.96,0.8,True,tp,2026-05-12 20:00:00+00:00,3.4507406720573175,1.286232895839139
long,441.93,0.8,True,tp,2026-05-14 13:40:00+00:00,2.3757368722684826,0.47550224020810455
long,450.14,-0.5,False,sl,2026-05-14 13:50:00+00:00,2.1382331501201315,2.8131076701476445
long,449.97,-0.5,False,sl,2026-05-14 19:30:00+00:00,3.9731159100512357,0.8249566724436773
long,413.39,-0.5,False,sl,2026-05-19 12:10:00+00:00,3.30577121225478,0.5826868612239845
long,426.32,-0.5,False,sl,2026-05-19 13:40:00+00:00,2.805504545291871,3.2317137344325384
long,447.46,-0.5,False,sl,2026-05-20 20:00:00+00:00,4.116390943661834,1.1162202067074412
long,460.78,0.8,True,tp,2026-05-22 12:20:00+00:00,4.211268355795949,1.6461001164144144
long,472.62,-0.5,False,sl,2026-05-22 13:40:00+00:00,2.4241096105607127,0.8288343558282151
long,468.89,-0.5,False,sl,2026-05-22 19:40:00+00:00,2.045064444496945,1.0377113133940319
long,505.24,0.8,True,tp,2026-05-26 19:40:00+00:00,2.0405974975563006,1.0122275385433128
long,502.26,-0.5,False,sl,2026-05-28 13:40:00+00:00,3.4718829144173737,1.1183431952662666
long,521.35,0.8,True,tp,2026-05-28 15:20:00+00:00,1.9352078386902676,0.6167621776504192
long,514.63,-0.5,False,sl,2026-05-29 20:00:00+00:00,4.176151230345225,3.7883175237144244
long,516.25,0.8,True,tp,2026-06-02 19:10:00+00:00,1.9632324285112124,0.4339216530348816
long,518.9,0.8,True,tp,2026-06-02 19:50:00+00:00,3.69402577114714,1.6257015676407807
long,522.42,0.8,True,tp,2026-06-02 20:00:00+00:00,4.108673449273015,1.2869011843733476
long,530.68,-0.5,False,sl,2026-06-04 19:40:00+00:00,2.8549027747324094,1.1883484908395712
