direction,entry,pnl_pct,win,exit_type,timestamp,vol_z,body_atr_ratio
long,257.83,-0.1939262304619323,False,time,2026-03-09 16:56:00+00:00,2.5181715951242976,1.3535911602211659
short,256.34,-0.0078021377857683755,False,time,2026-03-09 17:35:00+00:00,2.6452247469490904,0.32142857142828246
long,257.17,0.15553913753547352,True,time,2026-03-09 18:29:00+00:00,2.597402376359491,0.3705882352937707
long,258.67,0.8,True,tp,2026-03-09 19:20:00+00:00,3.700174549361795,5.077826725404169
long,259.01,0.8,True,tp,2026-03-09 19:21:00+00:00,2.568169622850217,1.195342820181105
long,261.555,-0.009558219112627976,False,time,2026-03-10 16:07:00+00:00,3.9576960969330073,0.8508287292819259
long,261.19,-0.1569738504537023,False,time,2026-03-10 19:06:00+00:00,3.046000421517642,0.6844444444445292
long,261.05,0.11875119708868119,True,time,2026-03-10 19:41:00+00:00,2.9893259743329113,1.10891089108914
long,260.52,0.1305082143405619,True,time,2026-03-11 17:06:00+00:00,2.8035504600956567,0.6666666666667651
long,260.59,-0.5,False,sl,2026-03-11 19:51:00+00:00,3.727065059539724,1.4615384615384497
short,254.59,-0.1728268981499657,False,time,2026-03-12 14:30:00+00:00,2.8379198688937883,2.1594454072790032
short,255.3,-0.07442224833529093,False,time,2026-03-12 16:09:00+00:00,2.9474407031517167,0.5051546391752386
short,255.29,-0.12143052998550759,False,time,2026-03-12 16:10:00+00:00,3.254649799799581,0.3981042654028776
short,255.62,0.2034269618965692,True,time,2026-03-12 18:18:00+00:00,2.8216363227014827,0.3684210526314994
short,252.37,0.26944565518881275,True,time,2026-03-13 16:36:00+00:00,3.301706829015378,0.5859030837004235
short,251.22,-0.001990287397498389,False,time,2026-03-13 17:06:00+00:00,3.8280908587832205,1.7798449612403904
short,251.01,0.055774670331853855,True,time,2026-03-13 18:03:00+00:00,2.584085950170925,1.4522821576763847
short,250.345,-0.5,False,sl,2026-03-13 19:51:00+00:00,2.768617435986585,0.33653846153835393
short,249.74,-0.5,False,sl,2026-03-13 20:12:00+00:00,3.545361418583712,1.2090909090909112
short,252.735,-0.0553939897521065,False,time,2026-03-16 14:01:00+00:00,3.5572998873664305,1.019417475728214
short,253.57,0.1321134203572897,True,time,2026-03-16 15:26:00+00:00,2.9804982421021866,0.42000000000001
short,253.21,0.11058015086292056,True,time,2026-03-16 15:51:00+00:00,2.5587646610674386,2.147492625368665
short,252.65,0.007916089451814856,True,time,2026-03-16 16:22:00+00:00,2.627494485763495,1.303643724696344
short,252.555,-0.0455346360198692,False,time,2026-03-16 16:26:00+00:00,2.6389708121160624,0.5795206971677522
short,252.83,0.17798520745165408,True,time,2026-03-16 17:23:00+00:00,2.7306306400950304,1.272727272727193
short,252.18,-0.0634467443889272,False,time,2026-03-16 18:00:00+00:00,3.203082288478084,1.7860082304527665
short,254.06,-0.18893174840588436,False,time,2026-03-17 15:35:00+00:00,2.8470269735056974,0.5817174515234553
short,254.84,0.12164495369643787,True,time,2026-03-17 16:32:00+00:00,2.843481784329898,0.5669781931463611
short,253.83,-0.13000827325374623,False,time,2026-03-17 17:11:00+00:00,3.135427743671467,1.4151624548737758
short,253.32,-0.2526448760461135,False,time,2026-03-17 19:07:00+00:00,3.9327467608398248,2.716417910447486
short,253.195,-0.25079484192026674,False,time,2026-03-17 19:08:00+00:00,3.4459880428247662,1.230769230769218
short,253.73,0.8,True,tp,2026-03-17 19:42:00+00:00,3.709095513770578,0.4827586206896146
short,253.6,0.07097791798107525,True,time,2026-03-18 13:51:00+00:00,3.110822527844004,0.5677867902665531
short,251.79,0.07347392668493677,True,time,2026-03-18 15:42:00+00:00,2.6051591857737675,0.3589743589744374
short,251.8,-0.003971405877677087,False,time,2026-03-18 15:45:00+00:00,2.727724339122179,0.38997214484687565
short,250.94,-0.08966286761775497,False,time,2026-03-18 16:34:00+00:00,2.612417260594869,2.1486810551558504
short,250.84,-0.08172540264709938,False,time,2026-03-18 16:35:00+00:00,3.554519373874112,0.3341288782817036
short,251.01,-0.17927572606669737,False,time,2026-03-18 17:48:00+00:00,2.7274180071509537,1.5767918088739425
short,249.28,-0.2968549422336365,False,time,2026-03-18 19:41:00+00:00,3.7515114788824486,0.8979591836733469
short,248.3,-0.5,False,sl,2026-03-19 13:31:00+00:00,3.097337166758394,2.2946593001842213
short,249.03,0.3533710797895817,True,time,2026-03-19 16:32:00+00:00,3.799740845985278,0.5476772616137733
short,247.99,-0.09274567522883574,False,time,2026-03-19 17:58:00+00:00,3.2548920345019714,1.166666666666624
short,248.72,0.058298488259894754,True,time,2026-03-19 19:05:00+00:00,3.473882767916472,0.7894736842105489
short,248.45,0.643992755081503,True,time,2026-03-19 19:51:00+00:00,3.430972346323063,0.6176470588235466
short,249.02,0.8,True,tp,2026-03-19 20:39:00+00:00,3.2518112213881225,0.8846153846153554
short,248.01,-0.07257771864038016,False,time,2026-03-20 14:50:00+00:00,3.2041092481999565,0.7153284671533652
short,248.13,-0.06045218232378419,False,time,2026-03-20 14:55:00+00:00,2.5077961015493173,0.8383233532934464
short,248.84,0.2571933772705412,True,time,2026-03-20 16:15:00+00:00,2.8704223415807406,0.5045045045045088
short,248.72,0.16082341588935578,True,time,2026-03-20 16:17:00+00:00,2.671875296331581,0.9459459459459344
short,247.84,-0.5,False,sl,2026-03-20 19:49:00+00:00,3.490990230762943,0.4867549668874999
short,252.48,-0.5,False,sl,2026-03-23 13:31:00+00:00,3.093416214013917,1.950284826514787
short,251.7,-0.32578466428288505,False,time,2026-03-23 14:01:00+00:00,3.5206207900019773,0.7446808510638271
short,251.395,-0.013922313490720414,False,time,2026-03-23 18:08:00+00:00,3.2248620564319883,3.1442080378249657
short,251.38,-0.30630917336304014,False,time,2026-03-23 18:30:00+00:00,2.6834448310644166,1.169533169533102
short,251.83,-0.18663384028908345,False,time,2026-03-23 18:36:00+00:00,2.8657023172085796,0.6542056074765852
short,251.65,-0.2662427975362557,False,time,2026-03-23 18:40:00+00:00,2.5073434681919418,1.4881889763779637
short,251.86,-0.10720241403953856,False,time,2026-03-23 19:23:00+00:00,4.060065515532246,0.38009049773755493
short,252.01,0.8,True,tp,2026-03-23 19:51:00+00:00,2.73324596650353,3.7664974619288905
short,252.94,-0.3360480746422054,False,time,2026-03-24 14:55:00+00:00,2.6330986995454517,0.4645550527904009
short,252.1,-0.5,False,sl,2026-03-24 15:00:00+00:00,2.6355867473197865,1.2153325817362264
