symbol,date,pnl
AAPL,2026-02-05,-0.0016203919998484446
AAPL,2026-02-05,-0.0014754886207001502
AAPL,2026-02-05,-0.0044
AAPL,2026-02-05,-0.0044
AAPL,2026-02-05,-0.0044
AAPL,2026-02-05,0.0021644507742877655
AAPL,2026-02-05,-0.0019864703545508905
AAPL,2026-02-05,0.0011660684836570863
AAPL,2026-02-05,-0.0027168654894998666
AAPL,2026-02-05,0.0012445949955390068
AAPL,2026-02-05,0.0009789220590236854
AAPL,2026-02-05,-0.0044
AAPL,2026-02-05,0.0015070209508993488
AAPL,2026-02-06,-0.0044
AAPL,2026-02-06,0.0020215254408726033
AAPL,2026-02-06,-0.00023517660742219815
AAPL,2026-02-06,-0.002281785816919292
AAPL,2026-02-06,-0.0014786510397218368
AAPL,2026-02-06,0.002625728501921207
AAPL,2026-02-06,-0.0007081911061955715
AAPL,2026-02-06,0.0005520982670255401
AAPL,2026-02-06,-0.0044
AAPL,2026-02-06,-0.0011410981276639208
AAPL,2026-02-06,-0.0005657618062729953
AAPL,2026-02-09,-0.001322989079203588
AAPL,2026-02-09,-0.0044
AAPL,2026-02-09,-0.0016452941038658739
AAPL,2026-02-09,-0.0008927208053996331
AAPL,2026-02-09,0.0028730037363151155
AAPL,2026-02-09,0.00016619564713170944
AAPL,2026-02-09,-0.0008759826344521965
AAPL,2026-02-09,-0.003226876234950389
AAPL,2026-02-09,0.0008599994635814514
AAPL,2026-02-10,-0.0007464178859481209
AAPL,2026-02-10,-0.0008359880095396535
AAPL,2026-02-10,-0.00231979131147231
AAPL,2026-02-10,0.003011317224603209
AAPL,2026-02-10,-0.0008196309275394539
AAPL,2026-02-10,-0.002545587997840403
AAPL,2026-02-10,-0.0016231504131533157
AAPL,2026-02-10,-0.0017695653955214232
AAPL,2026-02-11,0.0046
AAPL,2026-02-11,-0.0017347591750737456
AAPL,2026-02-11,-0.0044
AAPL,2026-02-11,-0.0005820953375792096
AAPL,2026-02-11,-0.0004206319290763183
AAPL,2026-02-11,0.0046
AAPL,2026-02-11,-0.001760996200836136
AAPL,2026-02-12,-0.00023712272207694566
AAPL,2026-02-12,0.0015056442867520958
AAPL,2026-02-12,-0.0011825252900909064
AAPL,2026-02-12,-0.0044
AAPL,2026-02-12,-0.0044
AAPL,2026-02-12,-0.0044
AAPL,2026-02-12,0.0046
AAPL,2026-02-12,0.0046
AAPL,2026-02-12,0.002638559519132874
AAPL,2026-02-12,-0.0044
AAPL,2026-02-12,-0.00021813850360757572
AAPL,2026-02-13,-0.0044
AAPL,2026-02-13,-0.0044
AAPL,2026-02-13,0.0032694664503104633
AAPL,2026-02-13,-0.0002700580322647815
AAPL,2026-02-13,-0.00023304373979726462
AAPL,2026-02-13,-0.0009097234324176174
AAPL,2026-02-13,0.0046
AAPL,2026-02-13,0.002437063991366104
AAPL,2026-02-14,0.0019374062418106494
AAPL,2026-02-17,-0.0020366895475768436
AAPL,2026-02-17,0.0019297168948204568
AAPL,2026-02-17,-0.0044
AAPL,2026-02-17,0.0007720195778941916
AAPL,2026-02-18,0.0029110234321806077
AAPL,2026-02-18,-5.360616677036839e-05
AAPL,2026-02-18,0.00041926251635173063
AAPL,2026-02-18,0.0018565253651522818
AAPL,2026-02-18,0.001879403747151318
AAPL,2026-02-18,-0.0044
AAPL,2026-02-18,-0.0013205359421899388
AAPL,2026-02-18,0.0024702674631261676
AAPL,2026-02-19,-0.0044
AAPL,2026-02-19,-0.0006381153074040934
AAPL,2026-02-19,-0.002804896061956053
AAPL,2026-02-19,-0.00025800032565208596
AAPL,2026-02-19,0.0029966381548537837
AAPL,2026-02-19,-0.0022086998543329817
AAPL,2026-02-19,0.002778756218454941
AAPL,2026-02-19,-0.0009262505958331241
AAPL,2026-02-20,-0.0044
AAPL,2026-02-20,-0.0001372165598816506
AAPL,2026-02-20,-0.0044
AAPL,2026-02-20,-0.0044
AAPL,2026-02-23,-0.000334503531343025
AAPL,2026-02-23,-0.0044
AAPL,2026-02-23,-0.0006628203972767438
AAPL,2026-02-23,-0.0044
AAPL,2026-02-23,-0.0044
AAPL,2026-02-23,0.0018120047373472818
AAPL,2026-02-23,-0.000262502029072137
AAPL,2026-02-23,0.0009379790311285754
AAPL,2026-02-24,-0.0014616032797961551
AAPL,2026-02-24,-0.0044
AAPL,2026-02-24,0.0010502130462023236
AAPL,2026-02-24,-0.002659653990000113
AAPL,2026-02-24,-0.0010993792613215292
AAPL,2026-02-24,-0.001777092129223004
AAPL,2026-02-24,0.0010547635436127876
AAPL,2026-02-24,-0.0001210346471577792
AAPL,2026-02-24,-0.002698902515105224
AAPL,2026-02-25,-0.00041578681368866876
AAPL,2026-02-25,0.002086691038531609
AAPL,2026-02-25,-0.0008953020124318751
AAPL,2026-02-25,-0.0044
AAPL,2026-02-25,-0.002767967191975419
AAPL,2026-02-25,0.001915957176123444
AAPL,2026-02-25,-0.0014769757655844807
AAPL,2026-02-25,-0.0026420763374179266
AAPL,2026-02-26,0.0028633827658553447
AAPL,2026-02-26,0.0046
AAPL,2026-02-26,0.0025833179823100093
AAPL,2026-02-26,-0.0044
AAPL,2026-02-26,0.0014987066017447912
AAPL,2026-02-26,-0.0011352320142053748
AAPL,2026-02-26,-0.0024350000872706955
AAPL,2026-02-26,0.0026618802397342755
AAPL,2026-02-26,0.00032010722291652647
AAPL,2026-02-27,-0.0011578370438432481
AAPL,2026-02-27,-0.0014230813336961515
AAPL,2026-02-27,-0.0011587901700112885
AAPL,2026-02-27,0.0034226615270546274
AAPL,2026-02-27,0.0016863456933471795
AAPL,2026-02-27,-0.0006752317115053049
AAPL,2026-02-27,0.001391866282924708
AAPL,2026-02-27,-0.0013968912102539125
AAPL,2026-02-27,0.0012556889567993572
AAPL,2026-03-02,-0.00010166513179993508
AAPL,2026-03-02,-0.00129017688537894
AAPL,2026-03-02,-0.0044
AAPL,2026-03-02,0.0015076251750819997
AAPL,2026-03-02,-0.0044
AAPL,2026-03-02,-3.247548503425513e-05
AAPL,2026-03-02,-0.0044
AAPL,2026-03-02,-0.0023185253147104683
AAPL,2026-03-02,0.0008379557352586071
AAPL,2026-03-03,0.0024124958553799246
AAPL,2026-03-03,-0.0044
AAPL,2026-03-03,-0.0044
AAPL,2026-03-03,-0.0044
AAPL,2026-03-03,-0.002004310507297122
AAPL,2026-03-03,-0.0044
AAPL,2026-03-03,0.0046
AAPL,2026-03-03,-0.0044
AAPL,2026-03-03,4.6846074560215497e-05
AAPL,2026-03-03,-0.0044
AAPL,2026-03-04,-0.0044
AAPL,2026-03-04,0.0005761749019125369
AAPL,2026-03-04,0.0008838798596254175
AAPL,2026-03-04,-0.00012663976187890735
AAPL,2026-03-04,0.0015036094622290096
AAPL,2026-03-04,0.00031147702105460494
AAPL,2026-03-04,0.001907393525652941
AAPL,2026-03-04,-0.0006762486285210715
AAPL,2026-03-05,0.001225420141062563
AAPL,2026-03-05,-0.0044
AAPL,2026-03-05,0.0046
AAPL,2026-03-05,0.0046
AAPL,2026-03-05,0.0046
AAPL,2026-03-05,-0.0024548384132088343
AAPL,2026-03-05,0.0026832303789870314
AAPL,2026-03-05,0.00048522899183661667
AAPL,2026-03-05,-0.0044
AAPL,2026-03-06,0.001289895282774134
AAPL,2026-03-06,-0.0044
AAPL,2026-03-06,0.0046
AAPL,2026-03-06,-0.0044
AAPL,2026-03-06,-0.0044
AAPL,2026-03-06,0.00014027166944887136
AAPL,2026-03-06,-0.002200547448495105
AAPL,2026-03-06,-0.0044
AAPL,2026-03-06,-0.0005658118907469266
AAPL,2026-03-06,-0.0008700056313575009
AAPL,2026-03-07,0.0046
AAPL,2026-03-09,0.0046
AAPL,2026-03-09,-0.0040753973735325145
AAPL,2026-03-09,0.0003755946156705151
AAPL,2026-03-09,-0.00048423143524880613
AAPL,2026-03-09,-0.0044
AAPL,2026-03-10,0.0016614684751926013
AAPL,2026-03-10,-0.0044
AAPL,2026-03-10,-0.0044
AAPL,2026-03-10,0.0046
AAPL,2026-03-10,-0.0044
AAPL,2026-03-10,0.002113221858829552
AAPL,2026-03-10,0.0010467895876617626
AAPL,2026-03-10,-0.003132094882787031
AAPL,2026-03-10,-0.001021838828738023
AAPL,2026-03-11,-0.0044
AAPL,2026-03-11,-0.0044
AAPL,2026-03-11,-0.0024064264927992664
AAPL,2026-03-11,9.081189990877927e-05
AAPL,2026-03-11,-0.001484458174169083
AAPL,2026-03-11,-0.0003692157362968684
AAPL,2026-03-11,0.00016879758064341995
AAPL,2026-03-11,-0.0016006248883484366
AAPL,2026-03-11,0.0009566912728720086
AAPL,2026-03-11,-0.0044
AAPL,2026-03-12,-0.0037947064945967027
AAPL,2026-03-12,-0.0006385092403096459
AAPL,2026-03-12,0.0046
AAPL,2026-03-12,0.00024145092763420295
AAPL,2026-03-12,-0.002649372816219876
AAPL,2026-03-12,-0.0017372102420640996
AAPL,2026-03-12,-0.002010869936701877
AAPL,2026-03-12,-0.002835868953468273
AAPL,2026-03-13,-0.0044
AAPL,2026-03-13,0.001113462661011427
AAPL,2026-03-13,0.000448408442789118
AAPL,2026-03-13,0.0005099714554543831
AAPL,2026-03-13,-0.00010665440895241785
AAPL,2026-03-13,-0.0019553246150585332
AAPL,2026-03-13,0.0015328376905626288
AAPL,2026-03-13,-0.002042351068178128
AAPL,2026-03-13,-0.0011989899976148771
AAPL,2026-03-13,-0.0044
AAPL,2026-03-16,-0.0006000400080016036
AAPL,2026-03-16,0.0002319087833631207
AAPL,2026-03-16,0.0006072617657931338
AAPL,2026-03-16,0.0017774262149791943
AAPL,2026-03-17,-0.0044
AAPL,2026-03-17,-0.0022149811981062167
AAPL,2026-03-17,-0.0018611275288942341
AAPL,2026-03-17,0.0002661726786958955
AAPL,2026-03-17,-0.0004424102786752525
AAPL,2026-03-17,-0.002452949150887316
AAPL,2026-03-18,0.0015172833743509568
AAPL,2026-03-18,-0.0005605843851216605
AAPL,2026-03-18,0.0046
AAPL,2026-03-18,0.0019684256446738406
AAPL,2026-03-18,-0.001988270225723054
AAPL,2026-03-18,0.0012630466232751692
AAPL,2026-03-18,0.000353932132053025
AAPL,2026-03-18,0.0005964669383355273
AAPL,2026-03-18,-0.0033751568901348016
AAPL,2026-03-18,0.0023506378328768283
AAPL,2026-03-18,0.0021362782705417103
AAPL,2026-03-18,-0.0016417063825341876
AAPL,2026-03-18,0.0017252680847260479
AAPL,2026-03-19,-0.0044
AAPL,2026-03-19,0.0046
AAPL,2026-03-19,0.0003201440288057884
AAPL,2026-03-19,0.0046
AAPL,2026-03-19,0.0015604784991560992
AAPL,2026-03-19,-0.002634536776560204
AAPL,2026-03-19,0.0034158599358191607
AAPL,2026-03-19,-0.0005597093612271131
AAPL,2026-03-19,-0.0016480452083001574
AAPL,2026-03-19,-0.0044
AAPL,2026-03-20,0.0046
AAPL,2026-03-20,-0.002821181131288258
AAPL,2026-03-20,-0.0044
AAPL,2026-03-20,-0.0024209398300081347
AAPL,2026-03-20,-0.0044
AAPL,2026-03-20,-0.0044
AAPL,2026-03-20,-0.0014050299798389861
AAPL,2026-03-20,-0.0012846809727551408
AAPL,2026-03-20,-0.0023147839249171927
AAPL,2026-03-20,-0.0044
AAPL,2026-03-20,0.0046
AAPL,2026-03-23,-0.0044
AAPL,2026-03-23,-0.0005212622798445429
AAPL,2026-03-23,0.0025944096337617347
AAPL,2026-03-23,0.003733153154754699
AAPL,2026-03-23,-0.0044
AAPL,2026-03-23,-0.002192905461691115
AAPL,2026-03-24,-0.00048081718060071865
AAPL,2026-03-24,-0.0044
AAPL,2026-03-24,0.0020607479282524093
AAPL,2026-03-24,0.00214738219149471
AAPL,2026-03-24,-0.0007584938144902403
AAPL,2026-03-24,-0.0008773341693567348
AAPL,2026-03-24,-0.0044
AAPL,2026-03-25,-0.0044
AAPL,2026-03-25,-0.0044
AAPL,2026-03-25,-0.0007182017832249765
AAPL,2026-03-25,-0.0006000400080016054
AAPL,2026-03-25,0.0046
AAPL,2026-03-25,-0.0023830690378458972
AAPL,2026-03-25,0.0008268354205812243
AAPL,2026-03-26,0.0009083178585077645
AAPL,2026-03-26,-0.0013550579166290283
AAPL,2026-03-26,-0.0006000400080016105
AAPL,2026-03-26,0.002954594880625106
AAPL,2026-03-26,-0.001268386404768149
AAPL,2026-03-26,-0.0044
AAPL,2026-03-26,0.00020979058642010758
AAPL,2026-03-26,-0.0044
AAPL,2026-03-27,-0.00040231731002022175
AAPL,2026-03-27,-0.0013910871766255484
AAPL,2026-03-27,-0.0006000400080016066
AAPL,2026-03-27,0.0012236576064786598
AAPL,2026-03-27,0.0046
AAPL,2026-03-27,-0.000961485515332269
AAPL,2026-03-27,-0.0011625596143210065
AAPL,2026-03-27,0.0028334855142790522
AAPL,2026-03-27,0.0012112194538198542
AAPL,2026-03-27,0.0014189300751911284
AAPL,2026-03-30,-0.0044
AAPL,2026-03-30,-0.002005492127813659
AAPL,2026-03-30,0.0023061102293098386
AAPL,2026-03-30,-0.0017373599901645766
AAPL,2026-03-30,-0.0005594351144663129
AAPL,2026-03-30,-0.0019801861671034904
AAPL,2026-03-30,0.0007003460189051126
AAPL,2026-03-30,-0.0044
AAPL,2026-03-31,-0.0031008426244671016
AAPL,2026-03-31,-0.0028998142024531767
AAPL,2026-03-31,-0.0044
AAPL,2026-03-31,-0.0044
AAPL,2026-03-31,-0.0018636168449638866
AAPL,2026-04-01,-0.0034683075845049153
AAPL,2026-04-01,0.0030869719041847973
AAPL,2026-04-01,0.0015495768553803484
AAPL,2026-04-01,-0.0035519028208877996
AAPL,2026-04-01,-0.002842817438389391
AAPL,2026-04-01,0.00030263218819939444
AAPL,2026-04-01,-0.0018605565508420128
AAPL,2026-04-01,-0.0011883929727121636
AAPL,2026-04-02,-0.0044
AAPL,2026-04-02,0.0022396446481725944
AAPL,2026-04-02,-0.0031732837285841746
AAPL,2026-04-02,-0.0044
AAPL,2026-04-02,-0.0016619487445914541
AAPL,2026-04-02,-0.003566082918840629
AAPL,2026-04-02,-0.0044
AAPL,2026-04-06,-0.0010693420795596519
AAPL,2026-04-06,-0.0044
AAPL,2026-04-06,-0.0009471843664940092
AAPL,2026-04-06,0.0014426871992759321
AAPL,2026-04-06,-0.0044
AAPL,2026-04-06,-0.0044
AAPL,2026-04-06,0.0020708761559580634
AAPL,2026-04-07,0.003444471993274979
AAPL,2026-04-07,-0.0017703208660454055
AAPL,2026-04-07,-0.0019263065873187494
AAPL,2026-04-07,0.0046
AAPL,2026-04-07,0.0046
AAPL,2026-04-07,-0.003648999451651659
AAPL,2026-04-07,0.003538444342936654
AAPL,2026-04-08,-0.0027646404965025475
AAPL,2026-04-08,-0.0024921642439831235
AAPL,2026-04-08,-0.0044
AAPL,2026-04-08,-0.00048352994665090893
AAPL,2026-04-08,-0.0018415124598170597
AAPL,2026-04-08,-0.0013766832816809354
AAPL,2026-04-08,0.0012629635589514983
AAPL,2026-04-08,-0.002077166408246496
AAPL,2026-04-08,-0.0044
