date,side,level_name,level_px,gap_regime,gap_pct,touch_num,touch_lbl,ep,mfe15,mfe30,mfe60,hit_+0.50%,hit_+0.75%
2026-05-21,long,PML,708.91,Gap Down,-0.507,1,1st,710.32,0.22102714269624063,0.22102714269624063,0.22102714269624063,False,False
2026-05-21,long,PML,708.91,Gap Down,-0.507,2,2nd,709.96,0.1521212462673851,0.18029184742802026,0.18029184742802026,False,False
2026-05-21,short,PMH,709.9,Gap Down,-0.507,1,1st,709.07,0.1537224815603582,0.18869787186033524,0.31308615510457743,False,False
2026-05-21,short,PMH,709.9,Gap Down,-0.507,2,2nd,708.98,0.17602753251150205,0.17630962791616125,0.3004316059691381,False,False
2026-05-21,short,PMH,709.9,Gap Down,-0.507,3,3rd+,708.99,0.2609345688937817,0.3018378256392878,0.3018378256392878,False,False
2026-05-21,short,PMH,709.9,Gap Down,-0.507,4,3rd+,709.5366,0.08831115970621572,0.21797325183789137,0.21797325183789137,False,False
2026-05-22,long,PML,717.22,Flat,0.457,1,1st,718.26,0.043159858547052475,0.043159858547052475,0.2506056302731538,False,False
2026-05-22,long,PML,717.22,Flat,0.457,2,2nd,718.37,0.16147667636454308,0.3299135542965331,0.40508373122485186,False,False
2026-05-22,short,PMH,717.98,Flat,0.457,1,1st,717.08,0.03904724716908663,0.03904724716908663,0.03904724716908663,False,False
2026-05-27,short,PDH,731.17,Flat,0.419,1,1st,729.8,0.22060838585912582,0.31789531378458985,0.5974239517675939,False,False
2026-05-28,long,PML,726.72,Flat,0.051,1,1st,727.72,0.7049414610014835,0.7049414610014835,0.7173088550541454,True,False
2026-05-28,long,1H_Sup,729.98,Flat,0.051,1,1st,732.085,0.04302779048880129,0.08045513840605145,0.29163280220192883,False,False
2026-05-28,long,1H_Sup,729.98,Flat,0.051,2,2nd,731.0,0.2290013679890531,0.4404924760601952,0.5731874145006915,False,False
2026-05-28,short,PMH,730.47,Flat,0.051,1,1st,729.47,0.13297325455468043,0.13297325455468043,0.13297325455468043,False,False
2026-05-28,short,PDH,733.32,Flat,0.051,1,1st,732.26,0.3239969409772411,0.3239969409772411,0.3239969409772411,False,False
2026-05-28,short,PDH,733.32,Flat,0.051,2,2nd,732.21,0.17617896505102051,0.17617896505102051,0.17617896505102051,False,False
2026-05-28,short,PDH,733.32,Flat,0.051,3,3rd+,731.7799,0.07104595247833494,0.07104595247833494,0.07104595247833494,False,False
2026-05-28,short,PDH,733.32,Flat,0.051,4,3rd+,732.3,0.008193363375658258,0.008193363375658258,0.008193363375658258,False,False
2026-05-29,long,PML,735.86,Flat,0.324,1,1st,736.96,0.21303734259660445,0.32430525401649835,0.32430525401649835,False,False
2026-05-29,long,PML,735.86,Flat,0.324,2,2nd,737.2,0.29164405860010545,0.29164405860010545,0.29164405860010545,False,False
2026-05-29,long,1H_Sup,736.14,Flat,0.324,1,1st,737.165,0.15125514640548712,0.18516885636187408,0.2964058250188301,False,False
2026-05-29,long,1H_Sup,736.14,Flat,0.324,2,2nd,736.96,0.21303734259660445,0.32430525401649835,0.32430525401649835,False,False
2026-05-29,long,1H_Sup,736.14,Flat,0.324,3,3rd+,737.07,0.30933289918189216,0.30933289918189216,0.30933289918189216,False,False
2026-05-29,long,1H_Sup,736.14,Flat,0.324,4,3rd+,737.2,0.29164405860010545,0.29164405860010545,0.29164405860010545,False,False
2026-05-29,short,PMH,737.44,Flat,0.324,1,1st,736.35,0.06382834250017345,0.06382834250017345,0.06382834250017345,False,False
2026-06-02,long,PML,741.89,Flat,0.004,1,1st,743.49,0.15736593632731563,0.15736593632731563,0.1640909763413129,False,False
2026-06-02,long,PML,741.89,Flat,0.004,2,2nd,742.95,0.11710074702200746,0.18709199811561833,0.32707450030284,False,False
2026-06-02,long,PML,741.89,Flat,0.004,3,3rd+,743.31,0.1452960406828969,0.21646419394331268,0.3067360858861157,False,False
2026-06-02,short,PMH,742.05,Flat,0.004,1,1st,741.13,0.0148422004236792,0.0148422004236792,0.0148422004236792,False,False
2026-06-02,short,PDH,745.65,Flat,0.004,1,1st,744.55,0.10207507890672098,0.10207507890672098,0.10207507890672098,False,False
2026-06-02,short,PDH,745.65,Flat,0.004,2,2nd,744.58,0.014773429315857749,0.014773429315857749,0.014773429315857749,False,False
2026-06-03,short,PMH,747.68,Flat,0.166,1,1st,746.84,0.7806223555246158,0.7806223555246158,0.7806223555246158,True,True
2026-06-03,short,PMH,747.68,Flat,0.166,2,2nd,746.55,0.17815283638067475,0.2504855669412638,0.3496081977094502,False,False
2026-06-03,short,PMH,747.68,Flat,0.166,3,3rd+,746.46,0.16611740749671905,0.23845885914852588,0.33759344104171446,False,False
2026-06-03,short,PMH,747.68,Flat,0.166,4,3rd+,746.67,0.26651666733630774,0.26651666733630774,0.4191945571671549,False,False
2026-06-03,short,PDH,746.44,Flat,0.166,1,1st,745.3,0.026834831611422486,0.026834831611422486,0.0831879779954387,False,False
2026-06-03,short,PDH,746.44,Flat,0.166,2,2nd,745.51,0.021461818084260193,0.21059408995183648,0.3671982937854562,False,False
2026-06-03,short,PDH,746.44,Flat,0.166,3,3rd+,745.64,0.3714929456574194,0.3845689608926493,0.5056059224290519,False,False
2026-06-04,long,PML,734.84,Gap Down,-1.181,1,1st,735.65,0.1332155236865382,0.1332155236865382,0.23108815333379262,False,False
2026-06-04,short,PMH,736.88,Gap Down,-1.181,1,1st,735.74,0.2786310381384667,0.42406284828879826,0.42406284828879826,False,False
2026-06-04,short,PMH,736.88,Gap Down,-1.181,2,2nd,736.01,0.46059156804934526,0.46059156804934526,0.46059156804934526,False,False
2026-06-04,short,PMH,736.88,Gap Down,-1.181,3,3rd+,735.71,0.4200024466161982,0.4200024466161982,0.4200024466161982,False,False
2026-06-04,short,PMH,736.88,Gap Down,-1.181,4,3rd+,735.93,0.12365306482953112,0.12365306482953112,0.12365306482953112,False,False
2026-06-04,short,PMH,736.88,Gap Down,-1.181,5,3rd+,735.52,0.0013595823363050502,0.0013595823363050502,0.0013595823363050502,False,False
2026-06-05,long,PML,729.92,Gap Down,-1.417,1,1st,730.715,0.0013685226114136025,0.0013685226114136025,0.0013685226114136025,False,False
2026-06-09,long,PML,721.1,Gap Up,1.006,1,1st,722.02,0.5041411595246651,0.5041411595246651,0.5041411595246651,True,False
2026-06-09,long,PML,721.1,Gap Up,1.006,2,2nd,722.57,0.053974009438530014,0.053974009438530014,0.053974009438530014,False,False
2026-06-09,long,PDL,713.07,Gap Up,1.006,1,1st,714.24,0.5152329749103872,0.5152329749103872,0.5152329749103872,True,False
2026-06-09,long,PDL,713.07,Gap Up,1.006,2,2nd,713.48,0.014015809833495365,0.014015809833495365,0.014015809833495365,False,False
2026-06-09,short,PMH,723.11,Gap Up,1.006,1,1st,722.28,0.15714127485185675,0.2630558786066314,1.1449853242509804,False,False
2026-06-09,short,PMH,723.11,Gap Up,1.006,2,2nd,722.66,0.13422633050119193,0.7569258018985295,1.2915894058063262,True,True
2026-06-09,short,PMH,723.11,Gap Up,1.006,3,3rd+,722.06,1.0996316095615242,1.1148658006259806,2.0635404260033763,True,True
2026-06-09,short,PMH,723.11,Gap Up,1.006,4,3rd+,722.05,1.1134962952704057,1.1134962952704057,2.0621840592756717,True,True
2026-06-09,short,PDH,723.03,Gap Up,1.006,1,1st,722.28,0.15714127485185675,0.2630558786066314,1.1449853242509804,False,False
2026-06-09,short,PDH,723.03,Gap Up,1.006,2,2nd,722.66,0.13422633050119193,0.7569258018985295,1.2915894058063262,True,True
2026-06-09,short,PDH,723.03,Gap Up,1.006,3,3rd+,722.06,1.0996316095615242,1.1148658006259806,2.0635404260033763,True,True
2026-06-09,short,PDH,723.03,Gap Up,1.006,4,3rd+,722.05,1.1134962952704057,1.1134962952704057,2.0621840592756717,True,True
2026-06-09,short,1H_Res,718.28,Gap Up,1.006,1,1st,717.4,0.41399498187901135,1.4273766378589363,1.7061611374407597,True,True
2026-06-10,long,PML,697.1,Gap Down,-0.887,1,1st,697.28,0.7687012391005068,0.7687012391005068,0.7687012391005068,True,True
2026-06-10,long,1H_Sup,701.4,Gap Down,-0.887,1,1st,702.02,1.0184895017235944,1.0184895017235944,1.3190507392951756,True,True
2026-06-10,long,1H_Sup,701.4,Gap Down,-0.887,2,2nd,701.98,0.4128322744237763,0.4128322744237763,0.4128322744237763,False,False
2026-06-10,long,1H_Sup,701.4,Gap Down,-0.887,3,3rd+,702.77,0.02988175363206118,0.02988175363206118,0.02988175363206118,False,False
2026-06-10,short,PMH,704.25,Gap Down,-0.887,1,1st,703.32,0.24455439913553248,0.24455439913553248,0.24455439913553248,False,False
2026-06-10,short,PMH,704.25,Gap Down,-0.887,2,2nd,702.8,0.7000569151963516,0.8117529880477984,0.9419464997154247,True,True
2026-06-10,short,1H_Res,708.6,Gap Down,-0.887,1,1st,707.25,0.18522446094025388,0.18522446094025388,0.8667373630258036,False,False
2026-06-10,short,1H_Res,708.6,Gap Down,-0.887,2,2nd,706.48,0.7586909749745235,1.3284169403238577,1.4579322839995568,True,True
2026-06-11,long,PML,697.69,Gap Up,0.895,1,1st,697.8,0.23502436228147036,0.5732301519059904,0.7451991974777938,True,False
2026-06-11,short,PMH,702.79,Gap Up,0.895,1,1st,702.0,0.2549857549857498,0.4273504273504274,0.9971509971509971,False,False
2026-06-11,short,PMH,702.79,Gap Up,0.895,2,2nd,702.105,0.24141688209029277,0.932196751198193,1.0119569010333238,True,True
2026-06-11,short,PMH,702.79,Gap Up,0.895,3,3rd+,700.48,0.1299109182274966,0.7823206943809984,0.7823206943809984,True,True
2026-06-11,short,PMH,702.79,Gap Up,0.895,4,3rd+,701.51,0.36207609299938187,0.36207609299938187,0.36207609299938187,False,False
2026-06-11,short,PMH,702.79,Gap Up,0.895,5,3rd+,702.06,0.3005441130387574,0.3219098082784934,0.3219098082784934,False,False
2026-06-11,short,PMH,702.79,Gap Up,0.895,6,3rd+,701.9456,0.305664712479152,0.305664712479152,0.305664712479152,False,False
2026-06-11,short,PMH,702.79,Gap Up,0.895,7,3rd+,701.755,0.10758740586101923,0.10758740586101923,0.28045400460275305,False,False
2026-06-11,short,1H_Res,697.07,Gap Up,0.895,1,1st,696.23,0.0344713672206037,0.0344713672206037,0.0344713672206037,False,False
2026-06-12,long,PML,714.45,Flat,0.27,1,1st,714.66,0.08815380740491918,0.7681974645285883,0.8612487056782367,True,True
2026-06-12,long,PML,714.45,Flat,0.27,2,2nd,715.61,0.8705859336789616,1.0075320356059916,1.1738237308030879,True,True
2026-06-12,short,PMH,720.39,Flat,0.27,1,1st,719.63,0.3071022608840705,0.3071022608840705,0.7573336297819776,False,False
2026-06-12,short,PMH,720.39,Flat,0.27,2,2nd,719.5,0.289089645587219,0.6490618485059012,0.7394023627519181,True,False
2026-06-12,short,PMH,720.39,Flat,0.27,3,3rd+,718.97,0.5758237478615222,0.6662308580330302,0.6662308580330302,True,False
2026-06-12,short,PMH,720.39,Flat,0.27,4,3rd+,719.52,0.7421614409606448,0.7421614409606448,0.7421614409606448,True,False
2026-06-12,short,PMH,720.39,Flat,0.27,5,3rd+,720.19,0.12496702259127326,0.12496702259127326,0.4693205959538606,False,False
2026-06-12,short,PMH,720.39,Flat,0.27,6,3rd+,719.8338,0.5923311742238204,0.5923311742238204,0.5923311742238204,True,False
2026-06-12,short,PDH,718.37,Flat,0.27,1,1st,717.87,0.005572039505755028,0.06268544443980742,0.5140206444063764,False,False
2026-06-12,short,1H_Res,715.65,Flat,0.27,1,1st,714.81,0.12450861067975917,0.12450861067975917,0.12450861067975917,False,False
2026-06-12,short,1H_Res,718.06,Flat,0.27,1,1st,717.64,0.17836241012206297,0.17836241012206297,0.48213588986121686,False,False
