date,sym,setup,side,gap_pct,ep,mfe_15m,mae_15m,mfe_30m,mae_30m,mfe_60m,mae_60m,hit_+0.25%,hit_+0.50%,hit_+0.75%,open_pos
2026-02-10,,C1,long,0.117,615.35,0.12838222149995346,0.44202486389859874,0.12838222149995346,0.47940196636061516,0.27139026570243907,0.47940196636061516,True,False,False,0.779
2026-02-11,,C1,long,0.747,617.39,0.021056382513483445,0.46971930222387426,0.021056382513483445,0.6624661883088536,0.021056382513483445,1.5711300798522703,False,False,False,0.884
2026-02-18,,C2,long,0.118,601.91,0.31400043195826394,0.18109019620872194,0.7143925171537386,0.18109019620872194,1.0898639331461613,0.18109019620872194,True,True,True,-0.262
2026-02-20,,C1,short,-0.545,602.28,0.04316929003121321,0.6076907750548054,0.04316929003121321,1.1124393969582331,0.04316929003121321,1.1124393969582331,False,False,False,0.094
2026-02-24,,C2,long,0.145,602.58,0.5028377974708707,0.47296624514587654,0.6040691692389368,0.47296624514587654,0.837233230442424,0.47296624514587654,True,True,True,-0.287
2026-02-25,,C1,long,0.535,612.31,0.39359148143915373,0.00816579837009922,0.5846711632996425,0.00816579837009922,0.5846711632996425,0.00816579837009922,True,True,False,0.731
2026-02-26,,C1,short,-0.14,614.39,0.2978564104233534,0.1643906964631571,0.633148325981866,0.1643906964631571,1.6015885675222632,0.1643906964631571,True,True,True,-0.162
2026-02-26,,C2,long,-0.14,615.11,0.019508705759946114,0.41455999739885036,0.019508705759946114,0.7494594462779037,0.019508705759946114,1.7167661068752025,False,False,False,-0.162
2026-02-27,,C1,short,-0.99,603.2299,0.1723886697260843,0.3547569508739514,0.1723886697260843,0.5172323188886989,0.1723886697260843,0.6912953088034817,False,False,False,0.092
2026-03-04,,C2,long,0.439,606.06,0.1435501435501443,0.43395043395043326,0.18975018975020477,0.43395043395043326,0.8448008448008457,0.43395043395043326,True,True,True,-0.299
2026-03-05,,C1,short,-0.459,610.26,0.2720152066332331,0.15567135319372816,0.2720152066332331,0.4096614557729492,0.6865925998754532,0.4096614557729492,True,True,False,0.17
2026-03-06,,C1,short,-1.38,600.24,0.28322004531521483,0.2065840330534468,0.28322004531521483,0.37318405970945107,0.28322004531521483,0.736372117819532,True,False,False,0.283
2026-03-11,,C1,long,0.174,610.14,0.11964467171469143,0.11964467171469143,0.375323696200866,0.2784606811551374,0.375323696200866,0.41957583505424095,True,False,False,1.366
2026-03-11,,C2,short,0.174,609.72,0.04756281571870322,0.1886111657810105,0.2097684182903622,0.44446631240568174,0.350980778062059,0.44446631240568174,True,False,False,1.366
2026-03-12,,C1,short,-0.782,602.01,0.2774040298333847,0.35381472068570213,0.4617863490639645,0.35381472068570213,0.5714190794172757,0.35381472068570213,True,True,False,-1.194
2026-03-12,,C2,long,-0.782,602.89,0.207334671333079,0.3051966362022976,0.207334671333079,0.6070759176632501,0.207334671333079,0.6783990446018398,False,False,False,-1.194
2026-03-17,,C1,long,0.466,603.15,0.4493078007129299,0.06872253999833797,0.45593965016994115,0.06872253999833797,0.45593965016994115,0.06872253999833797,True,False,False,0.864
2026-03-19,,C1,short,-0.923,588.15,0.1819263793249913,0.33324832100655216,0.1819263793249913,0.6443934370483853,0.1819263793249913,0.7175040380855271,False,False,False,-0.065
2026-03-19,,C2,long,-0.923,587.84,0.41167664670657983,0.12928688078388523,0.6974686989657088,0.12928688078388523,0.7706178551986889,0.12928688078388523,True,True,True,-0.065
2026-03-24,,C1,short,-0.499,585.64,0.6130045761901565,0.09391435011270888,0.6334949798511093,0.09391435011270888,0.6334949798511093,0.09391435011270888,True,True,False,-0.079
2026-03-24,,C2,long,-0.499,585.01,0.21709030614860975,0.5059742568503165,0.21709030614860975,0.5264867267226271,0.21709030614860975,0.5264867267226271,False,False,False,-0.079
2026-03-26,,C2,short,-0.93,581.44,0.17026692350027672,0.34569345074298136,0.17026692350027672,0.5108007705008106,0.17026692350027672,0.5486378646119876,False,False,False,1.245
2026-03-27,,C2,short,-0.535,570.56,0.4662086371284297,0.015773976444200758,0.7729248457655581,0.015773976444200758,0.7729248457655581,0.015773976444200758,True,True,True,1.23
2026-03-31,,C1,long,1.129,565.1,0.286674924792073,0.14156786409486255,0.6989913289683121,0.14156786409486255,0.6989913289683121,0.14156786409486255,True,True,False,0.72
2026-04-02,,C2,short,-1.773,574.25,0.4057466260339645,0.06967348715715319,0.4057466260339645,0.6042664344797609,0.4057466260339645,1.349586417065738,True,False,False,1.449
2026-04-07,,C2,short,-0.496,584.91,0.23918209639089794,0.20686943290421372,0.5419637209143218,0.20686943290421372,0.8924449915371448,0.20686943290421372,True,True,True,1.08
2026-04-09,,C1,long,0.003,606.15,0.08578734636640796,0.27715911902993484,0.08578734636640796,0.33490060216117673,0.08578734636640796,0.5048255382331016,False,False,False,2.015
2026-04-09,,C2,short,0.003,605.8,0.21954440409374834,0.1436117530538139,0.2773192472763206,0.1436117530538139,0.44734235721358917,0.1436117530538139,True,False,False,2.015
2026-04-10,,C1,long,0.317,612.13,0.16009671148285792,0.1453939522650395,0.16009671148285792,0.17153219087448002,0.16009671148285792,0.24014506722428688,False,False,False,0.877
2026-04-14,,C2,long,0.473,621.0,0.2833977455716612,0.028985507246368756,0.2833977455716612,0.028985507246368756,0.4669887278582894,0.028985507246368756,True,False,False,-0.012
2026-04-15,,C1,long,0.132,629.11,0.14146969528381145,0.14464878955984933,0.2358411088680833,0.14464878955984933,0.49434915992433975,0.14464878955984933,True,False,False,1.135
2026-04-15,,C2,short,0.132,629.01,0.12877378738016015,0.15739018457576337,0.12877378738016015,0.22098217834374437,0.12877378738016015,0.48011955294828096,False,False,False,1.135
2026-04-16,,C1,long,0.372,638.09,0.06895578993557976,0.17527308059992558,0.06895578993557976,0.4442946919713577,0.06895578993557976,0.4442946919713577,False,False,False,2.186
2026-04-16,,C2,short,0.372,638.17,0.18778695331964718,0.05641130106398196,0.45677484055971984,0.05641130106398196,0.45677484055971984,0.05641130106398196,True,False,False,2.186
2026-04-22,,C1,long,0.985,649.01,0.17102972219226417,0.07549960709388286,0.26964145390671945,0.07549960709388286,0.6009152401349713,0.07549960709388286,True,True,False,1.015
2026-04-22,,C2,short,0.985,649.83,0.19751319575889134,0.036932736254098625,0.20159118538695645,0.11695366480463981,0.20159118538695645,0.4739701152609032,False,False,False,1.015
2026-04-24,,C2,long,1.132,658.5,0.18147304479879273,0.058466211085799684,0.18147304479879273,0.2991495823842145,0.20501138952164355,0.2991495823842145,False,False,False,-0.356
2026-04-30,,C2,long,0.512,663.29,0.06633599179846743,0.4658595787664398,0.06633599179846743,0.7070813671244767,0.06633599179846743,0.8638755295572101,False,False,False,-0.213
2026-05-01,,C1,long,0.178,669.94,0.4672060184494127,0.025375406752854397,0.8060423321491441,0.025375406752854397,0.8687345135385163,0.025375406752854397,True,True,True,1.344
2026-05-01,,C2,short,0.178,672.8,0.11147443519619503,0.25416171224733003,0.11147443519619503,0.41319857312724234,0.11741973840665335,0.43995243757432173,False,False,False,1.344
2026-05-06,,C2,long,0.919,687.68,0.3984411354118208,0.1352373196835665,0.41298278268962774,0.1352373196835665,0.41298278268962774,0.1352373196835665,True,False,False,-0.13
2026-05-07,,C1,long,0.164,696.325,0.14576526765518777,0.11273471439343435,0.21900692923562662,0.11273471439343435,0.5521846838760512,0.11273471439343435,True,True,False,0.786
2026-05-08,,C2,long,0.798,700.17,0.574146278760886,0.03999028807289269,0.8098033334761662,0.03999028807289269,0.9440564434351678,0.03999028807289269,True,True,True,-0.005
2026-05-14,,C2,long,0.028,715.16,0.6068572067789071,0.0,0.6334246881816777,0.0,0.6334246881816777,0.0,True,True,False,-0.057
2026-05-19,,C1,short,-0.814,702.43,0.30465669176999655,0.3843799382144905,0.42139430263512706,0.3843799382144905,1.0221659097703615,0.3843799382144905,True,True,True,0.132
2026-05-20,,C2,long,0.568,705.96,0.31729843050597895,0.26205450733752944,0.32154796305739447,0.26205450733752944,0.556688764235927,0.30738285455267617,True,True,False,-5.467
2026-05-21,,C1,short,-0.507,708.62,0.09596116395246394,0.22861336118088746,0.09596116395246394,0.40077897886032454,0.26107081369422575,0.46146030312438,True,False,False,0.081
2026-05-22,,C1,long,0.457,719.01,0.3226658878179789,0.07093086327032877,0.3226658878179789,0.17524095631493178,0.3226658878179789,0.4255851796219726,True,False,False,1.132
2026-05-22,,C2,short,0.457,719.56,0.1473122463727758,0.24598365667909497,0.34604480515869357,0.24598365667909497,0.5016954805714464,0.24598365667909497,True,True,False,1.132
2026-05-27,,C2,long,0.419,731.98,0.054646301811521795,0.6994726631875194,0.054646301811521795,0.6994726631875194,0.054646301811521795,0.8620454110768134,False,False,False,-0.21
2026-05-28,,C1,long,0.051,730.68,0.06021787923578784,0.5241692669841692,0.06021787923578784,0.584387146219957,0.29698363168556313,0.584387146219957,True,False,False,0.803
2026-05-29,,C1,long,0.324,738.61,0.23016206116894325,0.1475744980436268,0.4088761321942543,0.1475744980436268,0.4088761321942543,0.2125614329619217,True,False,False,1.253
2026-05-29,,C2,short,0.324,737.8414,0.04355949666148303,0.2952667063680569,0.04355949666148303,0.5134707811190825,0.10861412764315716,0.5134707811190825,False,False,False,1.253
2026-06-02,,C1,long,0.004,741.42,0.06339186965552956,0.29537913733105947,0.3075180059885202,0.29537913733105947,0.43699927166788183,0.29537913733105947,True,False,False,3.188
2026-06-02,,C2,short,0.004,741.14,0.2577110937204804,0.09040127371346292,0.2577110937204804,0.34541382194997694,0.2577110937204804,0.47494400518120494,True,False,False,3.188
2026-06-03,,C1,long,0.166,747.69,0.12839545801066252,0.6433147427409834,0.12839545801066252,0.8934183953242738,0.12839545801066252,0.8934183953242738,False,False,False,0.757
2026-06-05,,C1,short,-1.417,729.68,0.3919526367722701,0.2754632167525634,0.8688740269707158,0.2754632167525634,0.8688740269707158,0.2754632167525634,True,True,True,0.048
2026-06-09,,C1,long,1.006,722.28,0.4679625629949598,0.15714127485185675,0.4679625629949598,0.2630558786066314,0.4679625629949598,1.1449853242509804,True,False,False,0.935
